global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
2083.714230174732	n/a	4341864.993032677	n/a	2554.858486806236	n/a	n/a	6527301.887605852	2278.265623574222	n/a	n/a	5190494.251560039	2271.5180065201234	1874.27436897344	n/a	n/a	n/a	n/a	0.0899444384	-0.0614175193	0.0535599486	-0.0199925774	0.0480707751	0.0887176179	0.061490004	0.0893564462	0.1108132237	-0.0353057684	0.1821085244	-0.034097998	-0.1270541592	0.0259630204	0.0372804637	0.0126225059	-0.0026705263	0.0409140957	0.1374760444	-0.0713570603	0.043858534	-0.0434963309	0.1428299536	-0.0418574996	0.0345701868	-0.0828792063	0.0137145492	-0.0171153664	0.1557465787	-0.076458839	0.0052960386	-0.0578154293	0.1032323335	-0.1103736131	0.0187297804	-0.024923265	0.016320391	-0.0870542072	0.0427675371	-0.0845866488	0.0922916397	-0.1170814953	0.0472117101	0.02294247	0.0874250918	-0.0388663276	0.0084835922	0.0742043397	-0.1116017944	-0.0820014409	0.012384843	0.0441534774	-0.0311177193	-0.1041974288	-0.0874591823	0.1216604642	-0.0139698128	0.0179828866	-0.1127896406	0.0860308449	0.1335337883	-0.0861894828	0.0168612379	-0.0472455149	-0.0359070184	0.0950035546	-0.0157968182	0.0170480382	-0.0728021325	0.1455336896	-0.1092609047	0.1556488541	-0.0915668426	0.0338842333	-0.0269323606	0.0288719375	-0.0675758471	0.0138441708	-0.019156862	0.1213293285	-0.0231156985	0.0003154977	0.1010662264	-0.0613890288	0.0010649128	0.0416686493	-0.0100599393	-0.0648426032	0.0576152221	-0.0460548065	-0.0843619462	0.1100670116	0.0080699597	-0.0574898231	-0.0711536938	0.1387098087	-0.0742653196	-0.0763486939	0.03862373	-0.0928193761	0.0008500908	-0.0594126186	0.0133221426	-0.0966005692	0.0166568096	-0.125552921	0.0284646448	-0.0770159759	0.0124527833	-0.193687258	0.0239103399	-0.0371871616	0.0965918679	-0.0358702558	-0.0312898269	0.0902432513	-0.0156263221	0.0786346287	-0.0907345997	0.0416496841	0.1154637225	0.1154447293	0.1154130763	0.0072103	n/a	5.1988426090000005e-05	n/a	0.0175948	n/a	n/a	0.00030957698704	-1.69667e-06	n/a	2.8786890889e-12	n/a	0.000553837	n/a	3.06735422569e-07	n/a	0.000291721	n/a	n/a	8.510114184099999e-08	0.0	n/a	0.0	n/a
2086.250218213442	2.535988038710002	4352439.972995635	6.4312353324802025	2551.0397032268297	-3.8187835794065	14.583108026344716	6507803.567439632	2278.254801394759	-0.010822179463048	0.0001171195683304	5190444.9400782725	2272.496938463078	1883.8808174069588	0.978974	14.457684	0.07926805667	0.0418116	0.0178523859	0.0179577645	0.0164682804	-0.1010515099	-0.0331872522	0.0562133282	-0.0499950144	0.1332922515	-0.065272921	0.1208074794	0.0182003346	-0.1144116763	-0.0316433786	0.0747265856	0.0770624737	-0.0053190761	0.1066696601	-0.0527324044	-0.0192003532	-0.0521290817	-0.0734006583	0.0702465149	0.015369921	-0.0710833974	-0.01714678	-0.11055825	-0.0529893982	0.0273582023	-0.1761814607	-0.1836005714	0.0644902098	-0.1754418082	0.0771671414	-0.0213613529	0.1529800714	-0.1133097551	-0.0705102308	0.0341909275	0.0190729364	-0.1283330728	-0.0145681841	-0.0317507512	-0.0026984277	0.0099085856	0.1030091055	0.1004345271	-0.016305961	-0.0811033739	0.0509617839	-0.0135694419	-0.0499471831	0.0929772791	-0.0262279636	-0.1652220343	0.0352395996	0.0643642537	0.0325134064	0.0913633397	-0.0327839504	0.0087501269	-0.0387633358	-0.100384213	-0.0861220979	0.0761942051	0.0819027599	-0.1015635011	0.1110210427	-0.0342192134	-0.0115155987	0.0886159104	-0.037156987	0.041954041	-0.1833939796	-0.1668189004	0.1332166128	0.1548177405	0.008720335	-0.0487243993	0.1407825327	0.0443008641	-0.0515558803	-0.0788660963	-0.0172855561	-0.0101232633	-0.0409757999	-0.0619533991	0.0289683503	-0.047635898	-0.0107819709	0.0919362776	-0.0262931535	0.0274054175	0.0769391933	0.1835415935	-0.1060106036	0.0411797434	-0.0122040534	0.0355444588	-0.007765539	0.0275487693	0.0800866122	-0.0815061811	0.0157565687	-0.140132299	-0.1282327546	0.011920772	-0.0878422246	-0.0256923851	-0.0392293977	-0.0715220352	0.0299011616	0.0271813925	0.1194862824	0.0659090797	-0.1398703334	0.0072975283	0.1741338605	0.0527379954	0.0320830886	0.0323572635	0.1154130763	0.1152422001	0.1149575937	0.0154945	0.0082841999999999	0.00024007953025	6.862796963999997e-05	0.00121224	-0.01638256	0.0002683882721536	1.4695258176e-06	0.0221319	0.02213359667	0.00048982099761	0.0004898961015502	0.0	-0.000553837	0.0	3.06735422569e-07	0.000196204	-9.5517e-05	9.123497288999998e-09	3.8496009616e-08	0.0	0.0	0.0	0.0
2087.607138483169	1.3569202697267428	4358103.564645885	1.8412326183952965	2547.1537595141253	-3.885943712704375	15.10055853830666	6487992.274606943	2276.832269778084	-1.4225316166748598	2.02359620043959	5183965.184702822	2269.1501530818427	1892.992712506148	0.984852	14.544497	0.052050497741	0.024765	-0.0541557281	0.0225914642	-0.0829551012	-0.0755107043	0.0455447909	-0.0722668248	0.0699062391	-0.0346541574	0.0167293116	0.1253916808	0.0011008128	-0.0607405187	0.0520415565	-0.0913090573	0.0163629182	0.0294531258	0.000898377	-0.0584333128	0.0525959872	-0.0495297216	-0.0978548415	-0.0059492906	0.0113812593	-0.0105393031	0.1817821144	-0.1303405577	-0.1026349	0.1236598038	0.1592068386	0.021407033	0.1232256775	0.0142994317	0.0389547674	0.0465945981	0.1046264585	-0.0109876987	-0.002517882	-0.0325364548	-0.0903370257	0.1158909537	-0.074750477	0.0094091697	-0.0474355475	0.1544996967	-0.0209907939	-0.014561045	0.0334401404	-0.0654051527	-0.017423982	0.0617857344	-0.015899961	-0.0939933857	-0.0005214075	-0.0786987156	0.0131381347	0.0053210806	-0.0381058234	0.0094444359	0.0145752911	-0.092169248	-0.0091610591	0.04476908	0.0426008392	0.1219644471	0.0187372361	0.1578231387	-0.0531032502	-0.0431603042	0.0252100503	0.150589082	-0.1023882296	0.0598926189	0.1043342038	-0.1083010535	0.1144927507	-0.0684110034	-0.0510130645	-0.0824734678	0.1195668276	-0.1139814407	0.133077411	0.0188922107	0.1398878519	0.0555507562	0.0330149867	-0.0783934844	-0.0164600891	0.0246850859	-0.0551605032	-0.122605111	-0.0129515713	0.0182314299	-0.0165810928	-0.0476504075	0.03468427	-0.1089913313	0.0163611423	0.021888349	0.0439661064	-0.0335995839	-0.0849934253	-0.0482681712	0.0399868699	-0.2477796262	-0.156773544	-0.0741213575	-0.0831821772	-0.0258688812	-0.0359473202	0.0065095369	-0.1183876303	-0.0681875121	-0.0037029928	-0.019366488	-0.0659306611	0.0468869479	-0.1002710716	0.0126945948	-0.0457554116	-0.0809077332	0.1153118061	0.1148374968	0.1140484259	-1.95741e-07	-0.015494695741	3.8314539081e-14	0.0002400855961061	-0.000235202	-0.001447442	2.0950883433640004e-06	5.5319980804e-08	0.00878519	-0.01334671	7.71795633361e-05	0.0001781346678241	0.0	0.0	0.0	0.0	0.000468309	0.0002721049999999	7.4041131025e-08	2.19313319481e-07	0.000163128	0.000163128	2.6610744383999998e-08	2.6610744383999998e-08
2088.2485845214983	0.6414460383293772	4360782.1507560415	0.4114530200884528	2546.8115348348883	-0.342224679237006	0.1171177310788716	6486248.99396804	2279.3308770229587	2.49860724487462	6.243038164139939	5195349.24695025	2272.548109905551	1893.70788952246	0.964134	14.238535	0.062463507741	0.0268135	-0.0296685603	-0.0029222685	0.0501462623	-0.0708428672	-0.0356855433	0.0042649889	-0.087623839	0.1162441485	-0.0717250796	0.020276139	0.0353612808	0.1017812829	0.1585352848	0.0108377592	0.0151092089	-0.079408008	-0.0794249112	0.0533913015	-0.0038609292	-0.047586399	-0.1219532569	-0.1127397312	-0.1613700691	-0.0998339678	0.0099697491	-0.1160802204	-0.0492979354	0.000681572	0.0992427003	0.0918469423	-0.0291739451	-0.0295594949	0.0281705684	-0.0181164011	0.068081438	0.0742472491	-0.0691387659	0.0104958137	-0.0642032753	-0.0497881669	0.0883668215	-0.034654914	0.0401278575	0.0219415672	-0.0963252466	-0.0207948376	-0.1304719362	0.1351634936	-0.0704518039	0.0132427334	-0.1245775946	-0.0064667994	-0.0740088895	-0.0289525477	0.0043684636	0.0804185588	0.0761392164	-0.0803767802	0.02282947	0.0570091364	-0.1106466534	0.006164833	0.1400351929	0.0738410495	0.1290741983	0.0956010571	0.002313855	-0.0044457848	0.0110656037	0.1266197763	-0.0130780062	0.0536195559	0.0253558703	0.1256328361	0.0043198099	0.0384371142	-0.0670541365	0.0577243618	0.0558769552	0.0179179677	0.0012745625	-0.1210767313	0.0511713207	-0.0290492286	0.1043563975	-0.0199825891	0.0273030683	0.1680244555	0.035992038	0.1442819824	-0.0365910618	-0.1473197021	0.0072244322	-0.1306896732	-0.0408068608	0.0602109303	0.0646880169	0.079507003	0.0291327783	-0.0211919542	0.1312321705	-0.0532387436	-0.1089898774	-0.1128410313	-0.0488060164	0.0088667905	-0.1423630396	-0.0108849	-0.0185329187	0.0022307065	0.1107014619	-0.025602617	0.0196434209	-0.0810451137	-0.0123321098	0.0357618028	0.079129411	0.0410708848	-0.0126542205	0.0212267096	0.1151599564	0.1142313295	0.112689161	0.011339	0.011339195741	0.000128572921	0.0001285773600527	0.00323895	0.003474152	1.2069732119104e-05	1.04907971025e-05	0.0287759	0.01999071	0.00082805242081	0.0003996284863041	0.000151208	0.000151208	2.2863859264000003e-08	2.2863859264000003e-08	0.000229456	-0.0002388529999999	5.7050755608999984e-08	5.2650055936e-08	0.0	-0.000163128	0.0	2.6610744383999998e-08
2084.7096754452614	-3.538909076236905	4346014.430895087	12.523877449871945	2551.858472851899	5.046938017010689	25.471583347547785	6511981.665466026	2277.053393228728	-2.277483794230648	5.186932432983227	5184972.155614465	2269.8490017188965	1890.232860981233	1.03379	15.267222	0.0619265	0.0356642	-0.0419394902	-0.0653685047	-0.1541569707	-0.0027075161	0.0108187419	-0.0677405834	0.0816786012	-0.1282730159	-0.0479020446	0.0134328977	0.0891204502	-0.0179080408	0.0066670504	-0.0629058928	0.0685582503	0.0386333323	-0.0396898118	0.0418098255	-0.0607460638	-0.0169162714	0.0074495896	-0.1307923112	-0.1614277534	0.1016677188	0.2055086828	-0.0253906904	-0.0207113454	0.15522211	-0.0347057972	0.0521871109	-0.0975906108	-0.0402430223	0.1113750912	0.0061087966	-0.1748315062	0.034924057	0.1156704913	-0.0014673648	-0.0220868404	0.0929609644	0.0418836521	-0.000935917	-0.1350855274	0.0620766348	-0.0160754336	-0.0603477428	0.0581106534	-0.0690107974	-0.0154864031	-0.118123781	0.0609377859	-0.0269954091	-0.0744017274	0.0184539013	0.0800187316	-0.0915536065	-0.0602188472	-0.0691554601	0.1165578795	-0.1078701496	0.0513520127	0.0134881601	0.1597740018	0.0557031841	0.0970735254	0.1320102898	-0.043880636	-0.0055819604	-0.0376662199	0.0656021916	0.1605642866	-0.1574729123	-0.0078429783	0.0434920581	0.057195031	0.0641296501	-0.0361644589	-0.1138816602	-0.1378976225	-0.0381581324	-0.0008064334	-0.0047591635	0.0724872281	0.0731589516	-0.0380738751	-0.0008938241	-0.0119822973	-0.0622705813	-0.0436119125	-0.1184287954	0.1617687387	-0.015074136	-0.0946829762	-0.0661515163	0.0137199227	0.0136768447	0.1113197601	-0.0197470135	0.0810635103	0.079290978	-0.18306683	-0.0035054794	0.0064593098	-0.1150804173	-0.0563560134	-0.1134270591	-0.0593548378	0.1053566243	0.1282496688	0.0407389267	-0.1017190433	-0.0354916745	-0.0175384357	-0.0042986264	0.0004534685	-0.0035292937	-0.0219774984	-0.0397464387	-0.0105996801	-0.1623669303	0.1149575937	0.1134247617	0.1108851636	0.0142534	0.0029143999999999	0.0002031594115599	8.493727359999996e-06	0.0121731	0.0089341499999999	7.981903622249996e-05	0.0001481843636099	0.0598228	0.0310469	0.00357876739984	0.00096390999961	-5.5112e-05	-0.00020632	3.037332544e-09	4.2567942400000016e-08	0.000169786	-5.967e-05	3.5605089e-09	2.8827285796000002e-08	0.000114631	0.000114631	1.3140266161e-08	1.3140266161e-08
2079.02757695777	-5.682098487491203	4322355.665750897	32.28624322154982	2547.61570443098	-4.242768420919219	18.001083873549366	6490345.777463358	2271.8488023811656	-5.204590847562486	27.08776589053119	5161296.980880736	2264.838402842193	1867.612493010992	1.063359	15.703898	0.059185415	0.0313154	0.1030664504	-0.1531307944	0.0141545526	0.0216093902	-0.0262921374	0.0684213135	0.1296948078	0.0881238663	0.0291678203	-0.0782768105	0.1821177952	0.012039249	-0.0266824589	0.0770292385	-0.0123685782	0.1541624533	-0.1195255234	-0.057791854	0.0239535654	0.0205209712	0.0081946311	-0.0138130471	-0.1715851589	0.0653617969	-0.0755394083	-0.0254103655	0.1999611347	-0.0795576572	0.0004516522	0.0064054046	-0.0201534626	-0.0404835554	0.0225206865	-0.0092267855	-0.05297699	-0.0774337441	-0.0043625157	0.0105062346	-0.0218334477	-0.0004337601	0.0188097174	0.0232474955	0.0173806693	-0.0368831225	0.1839708555	-0.1118121477	0.0728424638	0.0447327204	-0.1314593925	0.0931723089	-0.0140519095	-0.0845763328	0.0164044573	0.0979375882	0.1290951348	-0.0179299217	-0.1408485341	-0.0516090799	-0.1036158563	0.0032077761	-0.0322523715	0.0027013582	0.1440276932	-0.0480953437	0.1316681758	-0.0361325273	0.0084705366	-0.0347458606	-0.0665917709	-0.1798028806	-0.0552421068	0.0122291258	-0.0184883051	0.1038417467	0.0240507164	0.0422271459	-0.023769076	0.0386837986	-0.035216656	-0.0424328874	0.0259977071	-0.0351832156	-0.0057452249	-0.0009825145	0.0252948824	0.1626565082	0.0756086945	0.009594564	0.0759452495	-0.00622413	0.0671539477	0.0975665138	0.1546664817	-0.0889581866	0.0037760303	0.0385357323	0.0401087386	-0.1314269855	0.0774276525	0.0108213733	0.09781865	-0.0662953653	-0.1072327749	0.0405142564	0.0436033608	-0.1922700476	0.1396103125	-0.1208584512	0.0170283873	-0.0601789589	0.100430162	-0.0266574854	-0.0443597476	-0.168056125	-0.1070356975	0.0945648485	0.068242958	0.051494651	-0.0594911079	0.0830889863	0.1147048067	0.1124192083	0.108643553	0.0283407	0.0140873	0.00080319527649	0.00019845202129	0.0176318	0.0054587	2.979740569000001e-05	0.00031088037124	0.0628239	0.0030010999999999	0.00394684241121	9.006601209999997e-06	0.000477892	0.000533004	2.28380763664e-07	2.84093264016e-07	8.46547e-05	-8.51313e-05	7.247338239690001e-09	7.16641823209e-09	0.0	-0.000114631	0.0	1.3140266161e-08
2081.630578144804	2.6030011870338967	4333185.863867471	6.775615179699876	2556.0772972252944	8.461592794314583	71.59855261679648	6533531.149390566	2273.5762562164864	1.72745383532083	2.984096753164645	5169148.992831375	2266.9096102371536	1856.0556490087488	1.015036	14.990257	0.065473294	0.0300973	0.2060184206	-0.0401073781	-0.0490994906	-0.0315014683	-0.0126034745	0.0543225649	0.0350609501	0.0349787574	-0.061509166	0.0398752461	-0.007747102	-0.2146131177	-0.0868885242	0.1259365331	0.1517717074	0.0752656408	0.0135379047	-0.1102503911	-0.092138594	-0.070468974	-0.1446918179	-0.0193759744	-0.0265010642	-0.0333071577	-0.0371810978	-0.0182179632	0.0488195073	-0.076133252	-0.0144474059	0.093218578	-0.0367144133	-0.0719782327	0.0058794514	-0.0004151901	-0.0345259791	0.04362548	-0.0104392509	-0.0549579436	0.0936338323	-0.0412469326	-0.0394757444	-0.025944597	-0.094567329	-0.0244798191	-0.0011467534	0.0363167648	0.0841489632	-0.1112921375	0.0590429853	0.0295643036	-0.0023996655	-0.0894425711	0.0508198165	0.0439143983	0.0217687561	0.004731435	-0.0637221808	0.0381373089	-0.0501553048	-0.0574684527	-0.1622778949	-0.0179870618	-0.0574929304	0.1091035852	0.065488239	-0.0455503833	-0.0289315392	-0.0166621724	0.0455304507	-0.0606038388	0.0229376842	0.0068324952	0.0332846305	0.1309672769	0.0324570078	0.092325118	0.0113192989	-0.0191793033	-0.0947759419	0.0608585182	-0.0089525354	0.040504024	0.0882539876	0.0491961143	0.0008223395	-0.0966014566	-0.0130181267	-0.126673792	-0.0325435701	0.0052620252	-0.0333768837	0.0078806981	-0.0189934224	0.0156207354	-0.0564091601	-0.0966051854	-0.068399749	-0.0637743965	0.0096108334	0.0723168964	-0.0156365516	-0.091481444	-0.0033946881	0.023516131	-0.1666143995	0.0019684441	0.1158009881	-0.07490816	-0.0505994085	0.0916986456	-0.0774484797	-0.0424597623	0.0339093558	0.0103324817	0.0391298392	-0.1342173132	0.0283797301	0.1408469684	-0.0600056489	-0.0115299982	0.1144017065	0.1112164334	0.105973176	0.0110233	-0.0173174	0.0001215131428899	0.00029989234276	0.000539886	-0.017091914	0.0002921335241833	2.91476892996e-07	0.0460618	-0.0167621	0.00212168941924	0.00028096799641	0.000401194	-7.669799999999999e-05	1.60956625636e-07	5.882583203999998e-09	0.000237078	0.0001524233	2.323286238289e-08	5.6205978084e-08	5.69163e-05	5.69163e-05	3.23946520569e-09	3.23946520569e-09
2089.872337019029	8.24175887422507	4367566.385037378	67.9265893408677	2558.5271820877524	2.4498848624580205	6.001935839300954	6546061.341481895	2278.667652916696	5.091396700209771	25.92232035890694	5192326.272448885	2271.4018201531567	1887.671844836788	1.062219	15.687066	0.057854029	0.0286581	0.0393961989	0.0244090021	0.0397275999	0.0588846732	0.102102358	-0.0486112435	-0.0529012542	-0.0237832907	0.0930057316	-0.0828773751	-0.0563201469	-0.0926092473	0.0498210046	0.104562761	0.0359172934	-0.0208521483	-0.0642674531	0.0176119836	-0.0948815445	-0.0652081461	-0.0258394396	0.0517408109	0.1398902784	-0.0615794485	-0.0857040085	0.0894141851	0.048552201	-0.0839510238	-8.32067e-05	-0.0101516688	-0.0427167719	0.0810459476	-0.009017721	0.0655413467	0.1677608831	-0.0085167303	0.0438235556	-0.0807666379	-0.0280270101	0.1343291569	0.0530993792	-0.0867046987	0.0678137407	-0.0628028306	-0.0781135178	-0.1018416118	-0.0587765167	-0.1006824569	-0.0812638294	-0.0500671628	0.0150593379	0.0350553772	0.0569781611	0.13142623	0.0395929269	-0.0208899512	0.0163186564	-0.0531288941	-0.0290171945	-0.0197255912	-0.0286296492	-0.1179555855	-0.0976627649	-0.0247000716	-0.1534622953	-0.023949276	0.0165150832	-0.0349330693	-0.034359673	-0.008814338	-0.085309886	0.0064582282	-0.0587959293	0.124165793	-0.0238509174	-0.0883136448	-0.0460716879	0.0208654783	0.0837093019	0.1235988803	0.1100569281	0.0689309118	-0.2060907079	-0.0609554747	-0.0667193716	-0.0631336826	-0.0750396642	0.1146554335	0.1063226612	-0.1098739244	0.1022130011	-0.0257828366	-0.0256336383	0.0420529646	0.0965347722	-0.0178744515	-0.0680407084	0.0433635388	0.0728269242	-0.0349798672	0.0244274769	0.0034975276	0.0491382591	-0.0214419982	-0.0637295222	-0.0294024503	0.0558436031	0.0201524446	-0.1397482083	-0.1985057704	-0.0776297534	0.0554447964	-0.0349321698	-0.1137674271	-0.0278560205	0.1015859029	-0.030701151	0.1594944683	-0.008837187	-0.0625622579	0.1140484259	0.1098185471	0.1028845713	0.0166758	0.0056525	0.00027808230564	3.195075625000001e-05	0.0175984	0.017058514	0.0002909928998881	0.00030970368256	0.0286627	-0.0173991	0.0008215503712899	0.00030272868081	0.000103232	-0.000297962	1.0656845824e-08	8.878135344400002e-08	0.000237078	0.0	0.0	5.6205978084e-08	0.0	-5.69163e-05	0.0	3.23946520569e-09
2086.2498507325995	-3.622486286429648	4352438.439681794	13.122406895370863	2546.171469564506	-12.35571252324644	152.66363195710886	6482989.152424276	2275.800214096077	-2.8674388206191	8.222205389993453	5179266.61447975	2270.249226672342	1897.73927343564	0.978021	14.443622	0.04176150309	0.0211224	-0.0275809778	0.0230105313	0.0582338332	0.0589855854	0.0155123057	-0.0187007491	-0.0626962747	0.0856449387	-0.0453020302	0.0187504074	0.0996622659	-0.0159371584	0.1565017128	-0.0059184703	-0.0244727973	-0.0114618907	-0.0376133456	-0.0478950706	0.0004427848	0.0751967642	0.1043443149	0.0109725461	-0.0087608494	-0.2099940973	-0.0504325176	-0.0312074486	0.0002961125	0.135146411	-0.2074118236	0.0615161397	0.0198852443	-0.0193464941	0.0131975606	-0.2355829897	-0.1532387359	-0.0143376158	-0.0171370994	0.1127827534	-0.0198022847	-0.0023854862	0.0221507726	0.0137344288	0.139889488	-0.0484059228	0.099473304	0.0040602958	-0.0134959215	0.0212557174	0.0151706788	0.0169570102	0.1247450823	0.0177891787	-0.006859093	0.0110762476	-0.0900944311	-0.0876336575	0.0307027859	-0.0121988525	-0.0312874142	0.0036983359	-0.1016417062	-0.0042130121	0.0880508951	-0.0693217416	0.0265869747	-0.0498778732	0.159929924	0.1680842787	0.0405641757	0.0152562143	0.2158501217	0.1415590947	-0.1248950655	-0.1065466051	-0.0231482833	0.0870839549	-0.0237808169	0.1596908525	0.0070598834	-0.1576117976	-0.110007706	0.0447356108	-0.0996553332	-0.1203590157	0.0737123505	0.1073222363	0.0383405017	-0.0500579243	-0.0754581265	-0.0044805297	-0.0358683254	0.1484326628	-0.0211228364	0.0291831317	-0.0020533779	0.0012045282	-0.0188845759	0.0808834375	0.0735701148	0.0473773779	0.0353702353	-0.0046142824	-0.0533841558	-0.0926085835	0.0013531316	0.0303690171	-0.0646015096	-0.0372587508	-0.0647152638	-0.0431718165	-0.0415579849	0.1431220377	0.0372479301	0.0661124717	-0.0262407991	-0.0672731955	0.1649022546	0.0309271439	0.0949831985	0.1302688456	0.1136451198	0.1082280018	0.0993899282	-1.05309e-06	-0.01667685309	1.1089985481e-12	0.0002781174289854	0.0109044	-0.006694	4.4809636e-05	0.00011890593936	0.0357808	0.0071181	0.00128026564864	5.066734761000003e-05	0.0	-0.000103232	0.0	1.0656845824e-08	0.000114859	-0.000122219	1.4937483960999998e-08	1.3192589881000002e-08	0.0	0.0	0.0	0.0
2087.366630498725	1.1167797661255463	4357099.450119601	1.24719704602743	2550.511182177837	4.339712613330903	18.83310556630333	6505107.290414187	2279.774293889593	3.974079793516012	15.793310205232268	5197370.831079793	2272.607933524287	1895.2974762994709	0.964947	14.250529	0.03466664933	0.0195181	-0.0566322728	0.0684257884	-0.1011755124	0.0276830546	0.0429824702	-0.1304486167	-0.0644863741	-0.1068852078	-0.0014419528	0.0703020877	0.0155534048	-0.0321077392	-0.0147475758	0.0720019672	0.0223595523	-0.0818043094	-0.0314221611	0.0577001547	-0.2056062897	-0.0082490852	0.0068816793	0.034364234	0.0252944973	-0.1259911622	0.1066569194	-0.0648581775	-0.0237423801	-0.0862560856	0.24836345	-0.1368839689	-0.0406853056	0.0201191645	0.0077006198	-0.0356474319	-0.0508284616	-0.0459457713	-0.0015332363	0.0804567965	0.0769586253	-0.0197538668	0.1596965147	0.1368709141	-0.05495478	0.0676359738	-0.0645439097	-0.0669361214	0.0301744456	-0.0583003883	0.1463362296	-0.0433316844	0.0232888534	-0.0159075396	-0.1497560333	-0.1213369926	0.0113042455	-0.1116665798	0.0725219567	-0.0527333519	0.1563583991	-0.0994593968	-0.052820346	-0.0205155711	0.0477835841	0.0163498014	-0.0051599124	-0.1142955715	-0.0051330636	-0.0676038706	0.0201492173	0.2172505141	-0.1358742553	0.1281648175	0.0796864273	0.0117441017	-0.0962722499	-0.0174388293	-0.0026302631	0.0280317982	-0.0855594944	0.0341426254	-0.052077307	-0.0559137389	-0.0174525408	0.2725445431	0.0428086521	0.0308838676	-0.0832164753	-0.0392163383	-0.0862246582	-0.088288124	-0.0135747508	0.0351091182	-0.0149857237	0.0588920011	-0.0305528	0.0561076315	0.0332833464	0.0908232174	-0.0369378948	0.0269992006	0.0047962245	0.0247051725	0.0834576444	-0.0301506791	-0.0445517532	0.1766506232	-0.0231832155	-0.0134151779	0.0965459469	-0.096259063	-0.1194450272	0.0061603519	-0.0109599673	-0.0226481741	-0.1179775808	-0.0485029051	0.0761946657	-0.1774625821	-0.1050905475	0.099317231	0.1131919653	0.1064475877	0.0955030384	-9.60242e-06	-8.54933e-06	9.22064698564e-11	7.30910434489e-11	0.0175943	0.0066899	4.4754762010000006e-05	0.00030955939249	0.0232353	-0.0125455	0.00053987916609	0.00015738957025	0.000213212	0.000213212	4.5459356944e-08	4.5459356944e-08	1.9617e-05	-9.5242e-05	9.071038564000001e-09	3.84826689e-10	0.0	0.0	0.0	0.0
