global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1730.1270469705998	n/a	2993339.598659208	n/a	2197.2592311662743	n/a	n/a	4827948.128945407	1849.2774905416832	n/a	n/a	3419827.237024145	1854.1443227982304	1534.376852240221	n/a	n/a	n/a	n/a	-0.0115310638	0.1148747737	-0.0281390212	-0.0384221109	-0.1039517487	-0.0366707531	-0.1875780998	-0.1342010167	-0.1907407385	-0.0134595493	-0.0335356245	-0.0739652352	0.1748574202	-0.0053669016	-0.0451217896	0.1420844953	-0.0051044812	0.0741023713	-0.0999451739	0.1473254602	-0.071566742	0.0278273839	-0.043141492	0.0382050421	-0.098516852	0.0318308231	-0.2025646205	0.0809387301	-0.1028212826	0.0006025755	-0.0960036375	0.0299538714	-0.0378067066	0.0596472914	-0.1173839	0.1095675847	-0.0085494396	0.1754151294	0.0998900928	-0.040890236	0.0618313887	-0.0440683968	-0.0142932117	0.1898234487	0.0289319352	-0.12383149	-0.0912092342	0.046550349	0.1734182456	-0.0402675013	0.038616797	-0.074787574	0.0983856058	0.1751835129	-0.0488008117	0.1693416767	-0.1129662327	0.0052875341	-0.0603983826	0.0596982318	-0.0961100174	-0.0032184489	0.1087403645	-0.1128757113	0.0697791967	-0.095030605	0.0379667756	-0.0898972956	0.0235007168	-0.0248808302	0.1455171632	-0.0962456687	0.0341438299	-0.0828377218	0.120937308	-0.1166587439	0.1309752724	0.178374789	-0.0793791188	0.019860923	0.1100819617	-0.0391902193	0.1178682814	0.0233324831	-0.0294686366	0.1479344935	-0.1136345215	0.1492630847	-0.0762407521	0.1890088215	-0.0793969765	-0.05073319	0.0082054957	-0.0175757519	0.0175910562	-0.065939132	0.1188284381	-0.0503407658	0.1037047419	-0.0183342538	0.0631776257	-0.0244760472	0.0758365223	-0.0810577362	0.0540123318	-0.0983022514	0.0621331987	-0.0476165642	0.1154637225	0.1154447293	0.1154130763	-0.0427338	n/a	0.00182617766244	n/a	-0.0197353	n/a	n/a	0.00038948206609	-0.270543	n/a	n/a	0.0731935148489999	0.000376727	n/a	1.41923232529e-07	n/a	0.00168288	n/a	n/a	2.8320850944e-06	-0.000619625	n/a	3.839351406249999e-07	n/a
1728.389700157715	-1.73734681288488	2987330.955611276	3.01837394824125	2175.060015029608	-22.19921613666611	492.805197082417	4730886.0689806	1846.4487775602072	-2.8287129814759737	8.001617131570692	3409373.0881535835	1851.436569782388	1520.39523310923	0.991264	17.899361	0.0794992999999999	0.0343863	-0.0223667945	-0.0119362078	-0.1390585983	-0.0986302672	0.1024691906	0.0110482141	-0.100571567	-0.2404908948	-0.0295346219	-0.0285972533	-0.0801200281	-0.0057539846	0.1181214854	0.0577216387	-0.1009337623	0.1163563347	-0.0110893079	0.1764309666	0.0076277011	0.1911451783	0.0200861579	0.1402510642	0.1635958436	-0.0811675984	-0.0180540594	-0.1348666666	-0.0409474968	-0.1067498573	-0.0197277733	-0.1001561689	-0.1383905005	0.0772145034	0.0622605721	-0.0303432816	0.0123241564	-0.0622283022	0.0111667873	0.0385335439	-0.0096712124	-0.0126295834	-0.0647191087	0.0123256441	0.0076215147	0.045807798	0.0445417361	0.0118147607	-0.038119239	-0.0540851596	0.1396740225	0.0197449816	0.0373632586	0.0182983935	0.2521837616	0.0813296222	-0.0699756877	0.1569774673	0.0770907177	-0.000350183	-0.0566289772	0.0859350975	-0.0843868013	-0.2459878881	-0.1485957115	0.0233314572	-0.0011746761	-0.0445760424	0.0006533558	0.0870310115	-0.0465521518	-0.128700104	-0.0018542227	-0.0313380437	-0.0368524975	-0.0609043798	0.0460688195	0.0240591841	0.0523997674	-0.0075338074	0.0578202831	-0.0121900772	0.1277927751	0.0146629807	0.0020171033	0.0503186016	-0.0339798501	0.1489252917	-0.1304330931	0.1172619659	-0.0125274463	0.2003908597	-0.0159308434	0.0912568338	0.04376802	-0.173486116	-0.0188447832	0.0167443582	0.1398690545	0.0007434832	-0.0183568958	-0.0699190013	0.0994250269	0.0817148173	-0.0437223493	-0.0632767778	0.024621231	-0.0637266659	0.1519982831	-0.0074442091	0.1154130763	0.1152422001	0.1149575937	-0.0351485	0.0075853	0.0012354170522499	5.7536776090000045e-05	-0.0320209	-0.0122855999999999	0.0001509359673599	0.00102533803681	-0.247481	0.0230619999999999	0.0005318558439999	0.061246845361	0.000664973	0.000288246	4.42189090729e-07	8.308575651600001e-08	0.00154117	-0.00014171	2.0081724100000053e-08	2.3752049689e-06	-0.000318253	0.0003013719999999	1.01284972009e-07	9.082508238399997e-08
1724.2805015730987	-4.109198584616252	2973143.2481051767	16.885513007812204	2179.4319218619235	4.37190683231529	19.11356935044511	4749923.502030757	1842.6614696196896	-3.787307940517621	14.343701436307828	3395401.291620994	1849.057278141796	1501.487739137557	0.972747	17.564989	0.06506625	0.0345299	-0.0722316879	-0.0159481122	-0.0708959906	-0.0867083367	0.0827099322	0.0065807404	-0.1806773477	0.0071551945	-0.017026707	-0.020220713	-0.141586053	0.084192521	0.1284746166	0.0232434871	-0.0102010928	0.0976966281	0.0894966131	0.1188703003	-0.0770625947	0.116896902	-0.1254356647	-0.0007270457	0.0510638522	-0.0854164574	-0.1228046654	-0.0452896786	-0.0094040654	-0.114019546	-0.0010311984	0.0272260758	0.0249467119	-0.029921975	-0.0694527294	-0.004122357	-0.0092885838	0.1003132686	-0.0929240625	0.1652086769	0.0971796198	0.1007194152	0.135656469	0.0929391571	0.0392848465	-0.0202352983	0.0697514058	-0.0407068679	-0.0405922074	0.0249682038	0.1210434341	0.108921993	0.0396034095	0.0297835913	0.066839704	0.1588982298	0.0530617201	0.0357911604	-0.0482323195	0.0403366732	-0.0960619445	0.0221578994	-0.1490935176	-0.0856926076	-0.0796874658	0.0375294499	-0.036350385	0.037951316	0.0128279833	0.0395494622	0.0735674072	0.0152114856	-0.0464662898	-0.1382752515	-0.0557427658	-0.066220459	0.0063733575	0.0452589282	-0.0575200613	0.1105125188	-0.2191551795	-0.1500945672	-0.083946312	0.0654350965	0.0133534155	0.0011636636	0.0060547227	0.1012523297	-0.1204099427	0.0191162739	-0.0137759266	0.2296318279	0.0592818522	-0.0894100943	-0.0360170211	-0.0327539358	-0.0142550203	-0.1811865892	0.0638243842	-0.0192378219	-0.138521735	-0.091004494	0.1119137888	-0.0366701426	0.1797285432	-0.1163173697	0.020758345	-0.1908770447	-0.0076497889	0.14702187	0.1153118061	0.1148374968	0.1140484259	-0.0357963	-0.0006478	0.00128137509369	4.196448400000051e-07	-0.0356538	-0.0036329	1.319796241000001e-05	0.00127119345444	-0.222185	0.025296	0.000639887616	0.049366174225	0.000612644	-5.232900000000005e-05	3.75332670736e-07	2.738324241000005e-09	0.00118508	-0.0003560899999999	1.2680008809999994e-07	1.4044146064e-06	-0.000619625	-0.0003013719999999	3.839351406249999e-07	9.082508238399997e-08
1721.835175997661	-2.445325575437664	2964716.3733028965	5.979617169889544	2176.373185582715	-3.0587362792084605	9.355867625746017	4736600.242923454	1839.2575116779367	-3.4039579417528785	11.586929669222492	3382868.1942637158	1843.4940037723445	1493.5083070999196	0.978304	17.665346	0.0230447999999999	0.0149416	-0.089752444	0.0667854625	-0.0312316553	-0.1039825279	-0.0340328923	-0.016999874	0.0183645642	-0.0894680297	-0.1258018037	-0.0903534344	0.0294832974	0.1338850913	0.031663617	-0.086759209	-0.0406714242	0.0893752633	0.1159495473	0.0626976152	-0.0559651269	0.0842203416	-0.0656998696	0.0166249891	-0.0087000476	0.0733802715	0.0341525833	0.0912045274	-0.0083961264	-0.0009369007	-0.0955958394	0.0519260066	0.1745131039	0.0248214213	0.0913342672	0.0016670519	-0.0221354538	-0.1057585653	0.0960245499	0.0767108746	-0.1091226966	-0.1074304122	0.1377643771	0.0667280587	0.0482978096	0.0316832936	-0.0316961246	-0.0748230438	0.0892460626	0.0542684675	0.0073850914	0.1389344159	-0.0296714769	-0.0344045362	0.0821430867	0.1490452521	0.0560597412	-0.017776308	-0.1036687599	-0.0243974114	-0.0492874714	0.0026267488	0.0504242694	-0.0189468418	0.1201328712	-0.0729812287	-0.0235486078	0.1372338484	0.0268021595	-0.0960323059	-0.0344761907	-0.0609647981	-0.0511597627	-0.0056518539	-0.0960088888	0.080314233	-0.1854406348	-0.0636347958	0.021152513	-0.0590497721	-0.1726177528	0.0039293377	0.106847192	-0.0401048168	-0.0457287134	-0.1169897161	-0.0153269366	0.1194983417	-0.1464080124	0.0857232373	-0.0913438945	0.1048454657	-0.0446723293	-0.0031640796	0.0130416196	-0.0016901885	-0.0311167271	0.0009023262	-0.0107720375	0.0611623271	0.0042615857	-0.031686485	0.0409570536	-0.0312068752	0.1368914778	0.0411658909	0.0496309841	-0.0095583827	0.0498212859	-0.0426161276	0.1151599564	0.1142313295	0.112689161	-0.0329526	0.0028437	0.00108587384676	8.086629690000026e-06	-0.0376639	-0.0020101	4.040502010000003e-06	0.00141856936321	-0.21643	0.0057549999999999	3.31200249999998e-05	0.0468419449	0.000364844	-0.0002477999999999	1.3311114433600002e-07	6.140483999999999e-08	0.00118416	-9.199999999999572e-07	8.463999999999216e-13	1.4022349056000002e-06	-0.000619625	0.0	3.839351406249999e-07	0.0
1729.002969600481	7.167793602819984	2989451.268887282	51.37726513262708	2174.5209197538497	-1.8522658288652565	3.430888700781896	4728541.230447128	1841.149801882995	1.892290205058316	3.5807622201596443	3389832.592973792	1843.457722324502	1501.013726114067	1.048878	18.939701	0.04719925	0.0238593	-0.0570977546	-0.1178573361	-0.0151548824	0.0168154707	0.1450685454	0.0204391405	0.1270625418	-0.1443626215	-0.0497455845	-0.0436469913	0.0034119301	0.0869069043	-0.1300816414	-0.013736596	0.0222807792	0.0323470714	-0.0442664503	0.0887695278	-0.0304728103	-0.0145346583	-0.0532438737	0.0606606868	-0.0239584619	-0.0484396055	-0.1183916566	-0.1500218358	-0.0124679754	0.0193643869	-0.1214869265	0.0198853237	-0.010777212	0.0700856159	-0.1435147227	0.1002227296	0.0096519673	-0.1457089835	-0.1029327034	-0.0227410598	0.0108006462	-0.0500225313	-0.1467123835	-0.0507760538	0.1282005105	-0.1555033849	0.0107350134	0.1134772834	0.031509962	-0.0639948389	-0.1295731717	0.0579702803	-0.0436766388	0.0105710212	0.067987263	0.0124544931	0.0184923107	0.0603997555	0.0693576819	0.0877000437	0.0169378266	-0.005217181	-0.2262241232	-0.0315154616	-0.018358199	0.0792388301	-0.0594487995	0.0218073382	0.0740737763	-0.0730998976	-0.0501874147	0.0334841895	-0.0785030931	-0.1265400054	0.0631536803	0.010805344	0.0212557146	0.181361571	-0.0001467285	-0.0279106081	0.1897886527	0.0496660391	0.0659570622	-0.0346510128	-0.0474181688	-0.1481526491	-0.0164318329	0.0959604608	-0.1089065888	0.1605866832	0.0716019947	0.0270076545	-0.0053438687	0.0288312483	-0.0904752304	0.003748335	-0.0486801146	0.1015244462	0.075877154	0.1163759875	-0.0562980024	-0.0780384526	0.0714490398	0.1286069855	-0.0752514345	0.022965776	-0.0099659145	-0.0022008894	0.1136827731	-0.1205718655	0.1149575937	0.1134247617	0.1108851636	-0.0212812	0.0116713999999999	0.00045288947344	0.0001362215779599	-0.0356094	0.0020545	4.220970250000004e-06	0.00126802936836	-0.212401	0.004029	1.6232841000000038e-05	0.045114184801	0.000461131	9.628699999999995e-05	2.12641799161e-07	9.271186368999994e-09	0.000857738	-0.000326422	1.0655132208400003e-07	7.357144766440001e-07	-0.000453447	0.0001661779999999	2.05614181809e-07	2.7615127683999983e-08
1736.3950479396622	7.392078339181126	3015067.762509382	54.64282217259079	2190.9803097632266	16.459390009376875	270.91151948077527	4800394.717770165	1847.1791398139933	6.029337930998281	36.35291588617464	3412070.774563964	1850.1749324277907	1541.2281468015758	1.00561	18.158407	0.0735944	0.0399837	0.0398122477	-0.0928730938	0.0311019201	0.0849295045	0.0541141031	0.0268541267	0.0371046403	0.0635569927	0.0231773703	0.0816201473	-0.0084600624	-0.0323013712	-0.0784422873	-0.0031725741	0.0294270356	-0.0192731813	-0.0574542818	-0.1448801427	0.0477896296	0.0417531463	-0.2004247368	-0.1593960533	0.0156426374	0.0923116331	-0.0083474047	0.1221223901	-0.0562214708	-0.0982594757	0.0768291036	-0.130167719	0.0586438602	0.0154752323	-0.0747809616	-0.0239943547	0.1558978326	0.0628103564	-0.006677307	-0.0777768522	0.0610146528	-0.0451611132	0.009562225	-0.0596035261	-0.001269429	0.0894919268	-0.0186306157	0.0013004221	0.0239761028	-0.0867949285	-0.0747713733	-0.0562122113	-0.0033191726	0.0334182175	-0.0847859601	-0.0131838304	-0.0128616597	-0.012983387	0.0193710323	-0.046116906	-0.1976983471	0.0737558546	-0.0050002832	0.1949795747	-0.0421694422	0.0380507869	-0.0993253327	-0.0028264579	0.0116405571	0.0667172961	-0.0201597868	-0.0377932193	0.201554869	0.1019581993	0.1974160574	0.0829021045	0.1503168338	-0.0445502142	0.0520953317	0.0712590568	-0.0382633476	-0.0099872098	-0.0324481919	0.0296738005	0.006584571	0.0483846665	0.0075677012	0.0677418798	-0.0151108877	0.0880076309	0.0530122466	0.0777358637	0.0384422796	-0.0741402341	0.0321329405	0.0034479006	0.0497084577	-0.0524798993	0.0196845458	0.1337021732	-0.1668892729	-0.0323487225	-0.0416609188	0.0901342462	0.0128514184	-0.1507417353	-0.0401924079	-0.0562143224	-0.1319823567	-0.0032041425	0.1147048067	0.1124192083	0.108643553	-0.0281987	-0.0069175	0.00079516668169	4.785180625e-05	-0.0355694	3.999999999999837e-05	1.5999999999998694e-09	0.00126518221636	-0.182104	0.030297	0.000917908209	0.0331618668159999	0.000159213	-0.000301918	2.5348779369000004e-08	9.1154478724e-08	0.00111644	0.000258702	6.6926724804e-08	1.2464382736e-06	-0.000619625	-0.0001661779999999	3.839351406249999e-07	2.7615127683999983e-08
1733.9768708264976	-2.4181771131645746	3006675.7885612524	5.847580550632956	2194.360744854137	3.380435090910396	11.427341403858376	4815219.078556803	1847.6319098607328	0.4527700467394879	0.2050007152244781	3413743.674335619	1850.856209457256	1552.485636896129	0.969163	17.500286	0.057985	0.0343707	0.0453272441	0.1123761203	0.0326918274	0.0302594246	-0.1118078306	-0.0596672446	-0.0898076256	0.0199562316	-0.1185100598	0.0661581727	-0.072738832	-0.0445962537	0.0215075507	-0.0355680229	0.0891759212	0.1471701098	-0.0261823652	0.0069129267	0.0237944311	0.0314476537	-0.103984052	0.0146536646	0.0947881648	0.0002503239	0.0914744294	0.1032051293	-0.0451036405	0.1301745654	0.0228810854	-0.0559482452	0.086206858	-0.1173654353	0.1112436241	0.0197640393	-0.0107447924	0.0165067423	-0.1295324175	0.0523734658	0.0766759129	0.0655409541	0.0903226276	-0.1911646494	0.0491683405	-0.2191938371	0.0198077821	-0.0234391852	-0.0027911553	0.0442909672	0.0215544093	-0.033013914	0.0428728424	-0.0725919272	-0.0149671532	0.1133508887	0.0763219773	0.0802018424	-0.0061363854	-0.0606163323	-0.1409431876	0.0424149742	0.088387862	0.0703541995	0.0160945348	-0.0861914769	0.0996154624	0.0410179925	0.0955160281	0.0271094397	-0.0512286396	0.0631670214	-0.1239584835	0.0484898639	-0.0276005972	-0.1465902624	0.0372820676	-0.0579544235	0.0620860831	-0.0412340211	0.0281863391	-0.0264942972	-0.2077587484	0.0783798053	-0.0165540838	-0.1357851705	0.010040958	0.058105067	0.0116030302	0.0486114168	-0.0868743035	0.078751481	-0.0105064342	-0.0322713917	0.0537192209	-0.0941805187	0.0261467095	0.1039412768	0.0313215824	0.0227368778	0.0684768878	0.0785362756	-0.0421472657	-0.0104586596	-0.0493524708	0.0655417819	-0.004495887	0.0395033541	0.0547502671	-0.0546372867	0.1144017065	0.1112164334	0.105973176	-0.0119298	0.0162689	0.00014232012804	0.00026467710721	-0.0355311	3.829999999999806e-05	1.466889999999851e-09	0.00126245906721	-0.182119	-1.5000000000015e-05	2.2500000000045004e-10	0.033167330161	-0.000153236	-0.000312449	2.3481271696000002e-08	9.7624377601e-08	0.00106408	-5.235999999999999e-05	2.741569599999999e-09	1.1322662464e-06	-0.000151178	0.000468447	2.2854787684e-08	2.19442591809e-07
1732.966204816435	-1.0106660100625504	3003171.8670358784	1.0214457838957554	2180.8441996265856	-13.516545227551433	182.6969948884434	4756081.423044923	1845.00512211386	-2.6267877468728784	6.900013867121493	3404043.900626379	1847.639801969892	1532.5981204350728	0.980406	17.703289	0.0805572254999999	0.0376414	0.026966026	-0.078375066	-0.0391152528	0.0188341263	0.1078436369	0.0349616646	0.0009969412	-0.1208835892	0.0572644201	-0.0125119812	-0.0173641232	0.0009788422	-0.0182565487	0.0841219569	-0.0410036121	-0.0154374109	-0.0814475903	-0.1070893148	0.0876661125	0.0843707317	0.0510125761	0.0721932769	-0.1786215271	0.0500255003	-0.1031985375	-0.1481441405	-0.0207158515	0.050929821	0.018610489	0.1090430895	0.088296479	-0.104431095	-0.0011186113	0.0334781281	0.102840676	-0.195562536	0.0138567121	-0.1401090066	0.0887474231	-0.0596879578	0.0060730706	0.023722573	-0.0842168844	-0.013299151	-0.0210952803	0.0038122053	0.0926517988	-0.1279186073	-0.0138279165	-0.006273567	0.0282831275	0.0566079171	0.0435078685	-0.0648485548	-0.0785508273	0.0032451391	0.1002494669	-0.1284140661	-0.001589391	-0.0705587047	-0.1577169552	-0.077922804	0.1238149805	-0.0144079293	-0.0899701276	-0.0642757117	-0.0862616726	0.0103597019	-0.0001209144	0.1311269188	-0.0779048274	0.0110712639	0.117723004	-0.0188483284	0.0182616463	-0.1285021882	-0.0180993183	-0.1334655838	0.1570817984	0.0582233377	-0.0652407989	-0.2143699799	-0.0606452529	-0.0540016529	0.0128236732	0.0474414141	-0.0157614007	0.0245990111	0.0612106456	0.0119785886	-0.0139309548	0.0902306843	0.0077694501	-0.0855771469	-0.0409127981	0.1182637468	0.0499782344	0.0760228393	-0.0303001578	-0.0173894325	0.1008066034	0.0816810192	-0.1142048298	0.1017773592	-0.0617019061	0.0395625517	0.0543574479	-0.0161655059	0.1140484259	0.1098185471	0.1028845713	-0.0241752	-0.0122454	0.00058444029504	0.00014994982116	-0.0355525	-2.139999999999781e-05	4.579599999999063e-10	0.00126398025625	-0.153867	0.028252	0.000798175504	0.023675053689	8.89426e-05	0.0002421786	7.910786094760001e-09	5.865047429796e-08	0.000658745	-0.000405335	1.6429646222500005e-07	4.3394497502500005e-07	2.07691e-06	0.00015325491	4.313555148099999e-12	2.3487067439108096e-08
1732.0294814383574	-0.9367233780776588	2999926.124571625	0.8774506870372203	2184.0527956006863	3.2085959741007173	10.295088125015331	4770086.613971173	1844.8851107761704	-0.1200113376894478	0.0144027211740106	3403601.0719636027	1848.6778227630823	1529.1749517520466	0.978388	17.666862	0.0432947055	0.0217856	-0.000568713	-0.0217253363	0.0380896967	0.0258863854	0.020785123	-0.0456131668	-0.0519453864	0.060797853	0.072564365	-0.0574365646	-0.0950217827	0.016703951	-0.0046071214	0.0887965534	0.0122681057	0.1277156643	-0.0397025075	-0.1004082688	-0.0819665421	-0.0124146741	0.0598417826	0.0672918015	0.0935907376	-0.1287714644	0.0702042683	0.0925773201	0.0437660813	0.0311439466	0.0883842982	-0.0208399184	0.0313876144	0.0456781366	0.0764510369	0.0731342288	0.0713445397	-0.1029958395	-0.0323344443	-0.0105187409	-0.1713056158	0.0422583477	-0.0022523061	-0.0346823008	0.0471977146	-0.1059462188	0.0116792874	0.0344425384	0.1723452486	0.0989932437	-0.0152545778	0.0240416136	0.0883076292	0.0088620069	-0.0379374339	0.0372163406	-0.0499045291	-0.0431313272	0.0455400529	-0.0533789588	0.0625540245	0.2185959576	0.0267687403	0.0086017222	-0.1194474976	0.0023663793	0.034714234	0.0885708137	-0.0645316219	0.0533954153	-0.1173901833	0.0468038986	-0.1096928906	0.0956841356	-0.00846641	0.0308214499	-0.1227295838	0.1347868831	-0.0012270826	-0.1109025382	-0.0824775517	0.0466557436	-0.0619792314	0.0679417347	0.0265994832	-0.1125312007	0.052412714	0.0013284114	0.0124205344	-0.0408216307	0.0081571292	0.053334624	0.1131489781	-0.1288574822	-0.0624583951	-0.0019899246	0.1003601572	-0.0527465026	0.0350935896	-0.0283248035	-0.1029161741	0.0128669977	0.0880050728	-0.1479913348	0.0672587323	-0.0021506021	-0.0126205753	-0.0400288649	-0.1041727844	-0.0181758075	0.1136451198	0.1082280018	0.0993899282	-0.0283363	-0.0041610999999999	0.0008029458976899	1.731475320999998e-05	-0.0273148	0.0082377	6.785970129e-05	0.00074609829904	-0.151306	0.002561	6.558721000000039e-06	0.0228935056359999	-1.63436e-05	-0.0001052862	2.6711326096000004e-10	1.1085183910440002e-08	0.0007904509999999	0.0001317059999999	1.7346470435973664e-08	6.248127834008419e-07	-0.000327629	-0.00032970591	1.07340761641e-07	1.0870598708892812e-07
1731.2394201633706	-0.7900612749867832	2997189.929927604	0.6241968182337415	2186.9820531035084	2.929257502822111	8.580549517839628	4782890.500596837	1841.9981518228828	-2.8869589532876034	8.334531997967455	3392957.191318916	1844.257913941876	1526.827794885613	0.99553	17.976391	0.03931522	0.028256	0.0056317139	0.0467137362	0.0852645491	0.0385196311	-0.0722178757	-0.040824721	0.0824637788	-0.0080296618	-0.0710467621	-0.0499324452	0.0544762756	0.0594068706	-0.0496067981	-0.07465614	0.0644529118	0.0195983465	0.0257275039	0.076016449	-0.0934876681	0.0630526021	0.0784037998	0.0365464604	-0.081328127	0.0248287258	-0.0409434142	0.0029817172	0.1177471741	0.060895024	-0.073924255	0.0189045504	-0.0347421538	0.100930298	0.0102276558	-0.04686728	-0.0589277522	0.0660999083	0.128596784	0.057697281	-0.0518911237	0.0020558968	-0.1346057897	0.0104399237	0.0518145119	-0.0966275224	-0.0140091299	-0.0008087175	-0.0580243433	-0.0883656644	-0.0794268213	0.0395397421	-0.0127388421	-0.0562087725	-0.0285571556	0.0408523824	0.0643510779	0.0804044597	-0.1307256597	-0.0314663784	0.0534235009	-0.0703487453	-0.0006564733	-0.0472132661	0.1144677697	0.0467171956	0.126847894	0.0569994393	-0.0148805601	-0.0164929773	0.0457526502	-0.0793968285	0.0289596831	-0.0163514346	-0.084411914	0.0797950825	0.0437624451	0.0736332291	0.0002540507	-0.0226249993	0.0929529196	0.0631487943	0.0934639034	0.0498267751	-0.0066552002	0.1716529364	0.0212777933	0.0195522328	0.0037670854	0.0357302549	-0.0596611887	-0.0543833062	-0.0570802946	-0.0335062077	0.0169225605	-0.0093672226	-0.0036844771	0.0761141324	-0.0452137561	0.0560563594	0.1335698228	0.1074854977	0.0198428535	-0.0684805642	-0.0349060694	0.0423906584	-0.0051832846	0.0296984468	0.0169705766	0.0149032052	0.1131919653	0.1064475877	0.0955030384	-0.0241145	0.0042217999999999	0.00058150911025	1.7823595239999982e-05	-0.0354749	-0.0081600999999999	6.658723200999995e-05	0.0012584685300099	-0.151334	-2.8000000000000247e-05	7.840000000000137e-10	0.022901979556	-0.000527215	-0.0005108714	2.779556562250001e-07	2.6098958733796e-07	0.0007904509999999	0.0	0.0	6.248127834008419e-07	-0.000300394	2.723500000000002e-05	9.0236555236e-08	7.41745225000001e-10
