global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
2429.937904192692	n/a	n/a	5904598.218232372	2818.173266583979	n/a	7942100.560488615	n/a	2576.992851819995	n/a	n/a	6640892.15833135	2577.800805504988	2649.0158558340363	n/a	n/a	n/a	n/a	-0.1019697963	-0.0531112337	0.0791456821	0.125540471	0.0602852116	0.1644784396	0.1882846076	-0.0089355557	0.0696318565	0.037629052	0.0043331555	-0.0834040979	0.0614254825	-0.1041117312	0.011352625	-0.1263104679	0.0383725337	-0.1078750773	0.0496687901	-0.075083604	0.0945533932	-0.1135793685	0.0859174205	-0.1197718456	0.0911367883	-0.0038850114	0.0229264622	-0.0326866767	0.0039904046	-0.0441237495	0.0728543488	-0.1431302343	0.0150093861	0.1481215607	-0.1004345243	0.057774407	-0.1093797404	0.0923001169	0.0339083839	-0.0168246777	-0.0328759427	-0.0151351034	0.0514744274	0.0489603429	-0.037727934	0.1321844237	-0.0382531634	-0.0327091159	-0.017260069	0.0528848136	0.0072113419	-0.0455817541	-0.0540855492	0.0317275368	-0.0996344794	0.0790660518	-0.064349546	0.0412509589	-0.1472073011	0.0023433611	-0.1196352522	0.0169805989	-0.0046729774	0.0511828704	-0.2097657996	0.0978018809	-0.0930148635	0.0552381413	-0.0304793804	0.0860686628	-0.0859433962	0.0750624812	-0.1105271354	0.0182458552	-0.0351272376	0.0686733431	-0.0720714573	0.0256731238	0.0223579274	-0.0110777419	0.0939761037	0.0617815692	-0.0666213144	0.1355323619	0.0578125767	0.1325646575	-0.0802365017	0.0150260878	0.0539356814	-0.1052435271	0.0569027825	-0.0157851241	-0.0098647717	-0.0274796577	-0.0022850135	-0.1137826292	0.1452380546	-0.0415621677	0.1736090819	-0.0479991906	0.003341116	-0.053398728	0.0387710776	-0.2464062352	-0.0506309686	0.0298733433	-0.0447253469	0.0321732475	-0.0847499384	0.1018443607	-0.0587182936	0.1465046748	-0.0009262038	-0.054400258	0.0103075819	-0.001506521	0.1136899823	-0.0166408521	0.0920038539	0.1154637225	0.1154447293	0.1154130763	6.88268e-05	n/a	n/a	4.73712839824e-09	-0.051168	n/a	n/a	0.0026181642239999	0.0521741	n/a	n/a	0.00272213671081	-0.00127161	n/a	1.6169919921000002e-06	n/a	-0.00076979	n/a	n/a	5.925766441e-07	0.0	n/a	n/a	0.0
2432.2699944398023	2.3320902471105	5.4386449206679135	5915937.325852196	2816.6081536489723	-1.5651129350067094	7933281.491201873	2.4495784993253165	2577.8597360583385	0.8668842383435731	0.7514882826885169	6645360.818790766	2577.303193023933	2597.732833906952	1.279517	17.8818	0.1288373802	0.0787752	0.0975358823	-0.0639883665	-0.0754237831	-0.0553716309	-0.0119289689	0.2001457564	0.1002978304	0.0257700442	0.0154889887	0.0595399639	0.0565967471	-0.0880998237	-0.0334974017	0.0121206102	-0.0859948495	-0.2044076413	0.1608288532	0.0230824727	-0.0509923189	-0.0071358647	0.0281931199	0.0119685503	0.0615219527	0.032016944	0.1380405026	0.0514563702	-0.0641943431	-0.0988654257	0.0840921159	-0.137311572	0.0840702679	0.0070291495	-0.0065005154	0.0266499102	-0.0594572103	0.1647593604	0.0840480982	-0.0746596625	-0.0096443416	-0.0471067984	0.0289020327	0.0383037691	-0.1842883954	-0.0056045858	0.0950769739	0.0482876791	0.0705735348	0.0521682476	0.0955246223	-0.0799488416	-0.1516848421	-0.020257408	-0.0364045853	0.0776118134	0.0528375151	-0.0022389869	-0.1275102942	0.074832537	-0.075466582	0.0154454205	-0.1511540806	0.0325508054	-0.1566459889	-0.1050223983	0.0073980938	0.1077155303	-0.0190369503	0.0714144869	0.0432215347	-0.031467791	-0.0455737849	-0.2076437197	-0.0502150585	-0.1008626155	0.0155902044	0.0049735881	-0.0403868819	0.1061026125	-0.0976042595	0.011255574	0.0380566448	0.0922446236	0.0007698616	-0.0480195565	-0.0182918966	0.0662382778	0.0059837602	-0.1145369099	-0.1716474043	0.0499980616	0.0313964483	0.1020025313	0.054178152	0.0616230011	-0.017306166	-0.0403521438	0.1540304076	-0.1438986046	-0.0133536412	-0.0451580385	-0.057608465	0.0413108776	0.0654990279	-0.1605717945	0.0234817758	-0.0081867337	0.1111009887	-0.0015251417	-0.0092567778	0.0947790443	-0.1494805307	0.0965970782	0.0317540568	0.0016517292	-0.0842505439	0.2218396729	-0.0569067628	0.0335559883	0.0347940962	0.1154130763	0.1152422001	0.1149575937	0.000152032	8.32052e-05	6.92310530704e-09	2.3113729024e-08	-0.0348393	0.0163287	0.00026662644369	0.0012137768244899	0.0076362599999999	-0.0445378400000001	0.0019836191918656	5.831246678759847e-05	-9.04203e-05	0.0011811897	8.17583065209e-09	1.39520910738609e-06	-0.000946353	-0.000176563	3.117449296900001e-08	8.955840006090001e-07	0.0	0.0	0.0	0.0
2433.992171844866	1.722177405063576	2.965895014511512	5924317.892602087	2825.450075612664	8.841921963691675	7983168.129779609	78.17958401201325	2578.5255276342323	0.6657915758937634	0.4432784225311009	6648793.896661396	2578.7661908393325	2634.409111582964	1.104028	15.429263	0.0704213865	0.0435872	0.0639866688	0.0768353496	0.0674244652	-0.044080519	0.0820796703	0.079827494	0.0445896821	0.0560388245	-0.0764295761	-0.0534115753	0.0363715473	0.0443540725	-0.080923398	0.1353512871	0.1138310318	0.0563040443	0.1380129261	0.1233301702	0.0460709029	-0.1410203457	0.0318823793	-0.0060847455	0.0260531677	-0.0909777036	0.0527936581	-0.0070021117	0.0098415079	-0.1054345308	-0.1399009394	-0.0187678537	-0.01814738	0.110395207	-0.1201515751	-0.0062597736	-0.1405013192	0.0742550738	-0.0880299538	0.0378754853	0.0637497332	0.0891129916	-0.0308343572	-0.0831306484	0.0168514799	-0.138531982	0.0005003487	-0.0581333564	0.0153460776	0.1026060455	-0.2015698259	0.0853566333	-0.0422665373	0.0356295097	0.1255856181	-0.031647461	0.1043382252	-0.0812693154	-0.0251069283	-0.0642430488	-0.0715820997	0.0202383513	-0.1359526863	-0.0779716724	0.0524172039	-0.1235094977	0.0161314138	0.0261058372	0.0260026614	0.0316413408	-0.1385356525	0.0414430488	0.080854712	-0.0471593034	0.0775066618	0.0094568174	-0.1718757201	0.1373868673	0.0368117592	0.0608134255	0.1051617301	0.0263873194	0.0260511623	-0.0581138881	-0.1206888749	-0.0449537789	-0.021193927	0.0500359052	-0.0610718553	0.0599679035	-0.0461290788	0.0232605116	0.2317003451	0.0340948705	0.0987904784	-0.0844931711	-0.0755688387	0.0812639468	0.1479821595	0.0049920839	-0.0783565012	-0.0670184474	-0.0526469926	0.0056382171	0.0705314866	-0.1164265103	-0.0059193649	-0.0218871347	-0.0159613152	-0.0559926113	0.1227540568	-0.0372628767	-0.1818090338	-0.0184503785	0.0507088667	0.0581285067	-0.1447368824	0.3018224633	-0.1167540851	0.092956295	-0.0071241719	0.1153118061	0.1148374968	0.1140484259	0.000148015	-4.0169999999999854e-06	1.6136288999999882e-11	2.1908440225000003e-08	-0.0174599	0.0173793999999999	0.0003020435443599	0.00030484810801	-0.0305895	-0.0382257599999999	0.0014612087275775	0.0009357175102499	-4.39011e-06	8.603019e-05	1.92730658121e-11	7.4011935914361e-09	-0.000946353	0.0	0.0	8.955840006090001e-07	0.000210214	0.000210214	4.418992579599999e-08	4.418992579599999e-08
2431.284834911079	-2.707336933786792	7.329673273046066	5911145.948468593	2835.1398636947274	9.689788082063387	8038018.046710958	93.89199307529766	2577.1725237423143	-1.3530038919179788	1.8306195315451976	6641818.21713233	2579.0457539092986	2655.7411099861606	1.127204	15.753168	0.0678127115	0.047587	-0.1285188775	0.0587574029	0.0005088714	0.1018811817	0.1227784614	0.0028949568	0.0383289882	0.1189779392	0.010717258	0.043825904	0.0097452279	0.0287837518	0.0178997987	0.0330155001	0.1389433945	0.0814453634	0.094109299	0.0430134813	0.0725447144	-0.0360785456	-0.0279921361	-0.0861310292	0.0630542085	-0.0860638858	-0.027268028	-0.0556878987	-0.1540074186	0.0445780033	0.0023623226	0.1220315182	0.0810208402	-0.0063626491	-0.0515651774	-0.0356801953	0.0695931992	0.0210631153	0.0739984671	0.1282235238	-0.070383154	-0.0127810746	-0.0571050338	-0.0057627582	-0.1395272251	0.1267724761	-0.0494381405	0.0741564401	-0.0315866582	0.0654128293	-0.2083309108	-0.0158799785	0.0904849042	0.0364521785	0.0014934447	-0.0565187673	-0.0193313964	-0.0232988874	0.0368200478	-0.1214496303	-0.0677127625	0.0096819565	-0.1440429361	0.0167554284	0.1710248144	-0.0050516835	-0.0522506923	-0.0876444852	0.007835731	0.0597127719	-0.1617157688	-0.0172352101	-0.0792798024	0.1163170613	-0.1061011982	0.0323156427	0.0301302947	0.0753309521	0.1406320767	-0.0674903715	-0.0115767208	-0.1066938503	0.1657021386	0.0629424338	-0.0601888703	-0.0013692746	-0.0095464957	-0.1172995798	0.1648771034	-0.1260324236	-0.027066594	0.0511003788	0.0606335417	-0.1242734828	0.0558643633	0.0449155456	-0.0810097478	0.097993591	0.1088760227	0.0569852592	0.12073776	-0.0620602966	-0.0276543345	0.1065901008	0.1258242448	-0.1031325301	0.0046112028	-0.0209377611	-0.0521846535	0.029500884	0.112551768	-0.0515011422	-0.0237225601	0.0176483584	0.0594747294	0.0229437589	0.015842539	-0.0074037668	0.064727683	0.0810958133	0.03201801	0.1151599564	0.1142313295	0.112689161	0.000152032	4.0169999999999854e-06	1.6136288999999882e-11	2.3113729024e-08	-0.0174728	-1.2899999999999716e-05	1.6640999999999268e-10	0.00030529873984	0.0129007	0.0434902	0.00189139749604	0.0001664280604899	-0.000280288	-0.00027589789	7.856136294400002e-08	7.611964570645211e-08	-0.000946353	0.0	0.0	8.955840006090001e-07	0.0	-0.000210214	4.418992579599999e-08	0.0
2433.000970554811	1.7161356437318318	2.9451215476868686	5919493.722720652	2838.794885457516	3.655021762788692	8058756.401699752	13.35918408645896	2575.8746017535886	-1.2979219887256477	1.6846014888175402	6635129.963959209	2578.101280773101	2644.663733426898	1.08761	15.199821	0.054222029	0.0411012	-0.0787928529	-0.0728252776	0.0624712896	0.1262241575	-0.0553383417	0.0091116001	0.1347847894	0.0125984428	0.0139849454	-0.0339655825	0.0120393468	-0.0852797146	-0.0892750129	-0.047846427	0.096012667	-0.1470291346	-0.0262029574	0.0667299494	0.1361064779	0.024032531	-0.0095546594	-0.0799453599	0.1228035009	0.1171572811	0.0206550115	0.0024844546	0.0830604049	-0.0055926738	-0.0675222282	-0.0423217815	-0.0456359444	0.1747886262	-0.092366055	-0.0328077802	0.1282446025	0.1426728777	0.1001302712	0.0020664934	-0.0346530062	0.0005805176	0.1509284035	0.0443852253	-0.0597022068	0.0846394289	-0.0688099393	-0.0681564319	0.1165026071	-0.079131661	-0.0261049734	0.0655801907	0.1042344605	-0.1228050538	0.0540498778	0.0331369854	-0.0877600903	0.0417661254	-0.0878302341	-0.0577975146	-0.2015304429	-0.0084609793	-0.0061950901	0.1317088331	0.0925052138	-0.0636904362	0.0251006969	0.1222179261	-0.0086305299	0.0812614633	0.0390243223	-0.1321070328	0.0760340658	-0.0300317377	0.0376755233	0.052455882	-0.0027014071	-0.0670425498	0.0609550283	0.0981428299	0.1725113878	0.0049470398	-0.0390465742	0.0289323187	0.0859564161	-0.0200758545	-0.08310965	-0.004756698	0.1094518389	-0.1814715392	-0.0289019045	0.0663398494	-0.0747028432	-0.0462784075	0.0573648132	-0.1063931912	0.0245352345	-0.0467913171	0.0579506854	-0.0434170359	0.1382632054	-0.0684701732	-0.0681286541	-0.0297092945	0.1033343314	-0.0272132345	-0.0430686878	-0.0103787881	-0.009612992	-0.0041193567	-0.1795993121	0.0237499284	-0.1476987634	0.0759931251	-0.0155769613	-0.0760365437	0.02724243	-0.0190963444	0.0675822162	-0.1140726362	-0.0095176217	0.1149575937	0.1134247617	0.1108851636	0.000118353	-3.3679e-05	1.134275041e-09	1.4007432609e-08	-0.0174728	0.0	0.0	0.00030529873984	0.0315042	0.0186035	0.00034609021225	0.00099251461764	-0.000280288	0.0	7.856136294400002e-08	0.0	-0.000234656	0.000711697	5.065126198090001e-07	5.5063438336e-08	0.0	0.0	0.0	0.0
2428.1595887554968	-4.841381799314149	23.43897772673031	5895958.988465264	2821.9156255130174	-16.8792599444987	7963207.797514524	284.90941627395824	2574.324002462916	-1.5505992906728352	2.4043581602351	6627144.069656687	2574.089807535557	2612.749106129977	1.139536	15.925514	0.056364575	0.0404075	0.0775311654	-0.0493622539	-0.0017195722	-0.0712299643	0.0012281816	0.0725693593	0.1671584301	0.0855871097	0.0415258922	0.0968186736	-0.0065218841	-0.1670424378	0.039987049	-0.0195845916	-0.0422154876	-0.0986081876	-0.0798559408	-0.0169050247	0.0471084011	0.0112398785	-0.0044636912	-0.1086025462	-0.0126019802	0.0365513787	0.1008142952	0.0264062661	-0.028654064	-0.0098975353	-0.069297591	0.1043144458	0.0012803915	0.0489775647	0.1622654642	-0.0262524121	-0.073442822	0.0069944041	-0.0193232347	-0.0199942654	-0.0843837916	-0.0240812385	0.0202089234	0.0444175044	0.0109800047	0.1154553516	-0.1201162915	0.0887725855	-0.0647003889	-0.1489115895	-0.0162389038	-0.0346409857	0.1081381806	0.0936183006	0.0938627493	0.0845957947	0.0583573491	0.0890516805	-0.1029786395	0.0147366305	-0.0098359539	-0.0318957017	0.0166593485	0.1676002	0.0336901427	-0.0310128425	-0.0231337479	0.0143759009	0.1092325281	0.0849616688	-0.0284274387	0.0409432302	-0.0241510803	0.0382120611	-0.1009965906	-0.0702816136	0.0423194351	0.028850392	-0.1166155364	0.0017969549	-0.0358440162	-0.1209813967	-0.0482422981	-0.0098193791	-0.0153343843	0.1430385918	0.0864465764	-0.0752321467	0.089405441	-0.1357008102	0.086287562	-0.1448420734	-0.0579306307	0.0189632956	-0.1103047829	-0.0932337015	-0.0721671059	-0.0071779757	0.1750600968	-0.1423848182	-0.0208898702	-0.008726194	-0.024470974	0.0554087764	0.000810113	-0.0750969357	0.0545807248	0.0905991816	-0.0257376836	0.1349576401	-0.0929400794	-0.0096711236	-0.0083497168	0.026912132	-0.0181557054	0.0148954245	-0.20113753	-0.0634223879	-0.0837198473	0.0359526843	-0.1067635683	0.1147048067	0.1124192083	0.108643553	0.000132328	1.3975e-05	1.9530062500000003e-10	1.7510699583999998e-08	-0.0174653	7.500000000000562e-06	5.625000000000842e-11	0.0003050367040899	0.0315128	8.599999999997499e-06	7.395999999995697e-11	0.00099305656384	0.000263876	0.000544164	6.963054337600001e-08	2.96114458896e-07	-0.0008171819999999	-0.0005825259999999	3.393365406758835e-07	6.677864211238366e-07	0.0	0.0	0.0	0.0
2430.193029410367	2.0334406548704465	4.13488089687995	5905838.160194738	2823.78603208226	1.870406569242732	7973767.5549828755	3.498420734266367	2574.304184635312	-0.0198178276036742	0.0003927462909289	6627042.035030879	2573.4142579299173	2609.5310270411246	1.025396	14.330351	0.032237645	0.019209	0.1098041184	0.0349648426	0.1061606764	-0.1446844951	0.0654152087	0.141684066	0.0643751697	-0.0415808294	-0.0732614883	-0.0315845596	-0.0437664371	-0.061872707	0.0947622521	0.1487291337	-0.0601961173	0.1011722141	0.1747307669	-0.0757668705	0.1076393414	0.060025823	-0.0034316794	0.0278556533	-0.0719948633	-0.0536742086	-0.013516996	0.0814469991	0.0164561072	0.194690829	-0.0322782165	-0.0422620741	0.0239757702	-0.043742629	-0.0355733784	-0.0026555666	0.0173946184	0.0379092804	0.1662042882	0.0901628304	-0.0006307351	-0.0749167381	-0.1053068492	-0.0646392526	0.0195491651	0.1227060714	-0.0632765679	-0.1039228628	-0.0748368773	0.1402835775	-0.0854010115	-0.0103480323	0.0242426878	-0.0051635446	-0.0980765439	0.0370297041	0.1617363007	0.0379659014	0.0486576842	0.1122005464	-0.0524641847	0.2024212343	0.0139095928	-0.0626661717	0.1021418941	-0.0032929496	-0.0326874865	-0.0793108515	-0.0132237069	-0.0839050366	0.0743264282	0.0890777105	-0.1272282976	-0.0055193392	0.0552805362	0.0316969117	-0.0524601765	0.0413092801	0.0242534995	0.014144409	-0.01388712	-0.127759369	0.1499444489	0.0327615375	0.0857660799	0.0319599209	-0.0425209929	-0.1304967212	-0.0393744032	-0.0792568396	-0.0060231115	0.0425216208	0.0490184869	0.0209716967	-0.0553203274	-0.1450718246	0.0855424814	0.0945237154	0.1076102134	-0.0313638291	-0.0225768548	-0.1710677462	0.0124761522	-0.0333401899	0.0324654752	0.0381180573	0.0251044018	-0.000110673	0.1580521749	-0.0420234017	0.1242812557	0.0723594754	0.1090105397	-0.1567029624	0.0526015098	-0.0706779924	-0.1045412415	0.0378667827	-0.0706652221	0.1274435709	-0.0835986575	0.1144017065	0.1112164334	0.105973176	0.000132328	0.0	0.0	1.7510699583999998e-08	-0.00809088	0.00937442	8.787975033639999e-05	6.54623391744e-05	0.0426575	0.0111447	0.00012420433809	0.00181966230625	2.95055e-05	-0.0002343705	8.7057453025e-10	5.492953127025001e-08	-0.0008171819999999	0.0	0.0	6.677864211238366e-07	0.0	0.0	0.0	0.0
2435.2691277130693	5.076098302702121	25.766773978695355	5930535.724392374	2844.203606602788	20.417574520527975	8089494.155812307	416.8773493013133	2574.9626902451746	0.6585056098624591	0.4336296382203292	6630432.856154667	2577.053347288176	2619.9611186013653	0.99132	13.854125	0.0652086859999999	0.0345804	0.0741175433	0.0888717348	0.0176507249	-0.0690543748	0.0455797659	-0.0887235103	-0.0187531308	-0.0442727674	-0.0498465316	0.0670318323	-0.006499759	0.0651009545	0.0426272663	0.1707272987	0.0056286953	-0.0374677828	0.0983496895	0.0607382607	0.1546085825	0.066551377	-0.0453188403	0.043651626	-0.0258939889	0.0444676063	-0.0354624964	-0.0414084852	0.0163683444	-0.0406988445	0.1043674595	-0.0621749085	-0.0505285107	0.0516335818	0.1684652284	-0.0222204031	0.0035799925	-0.0710868232	0.0117160751	0.0719345304	-0.0513639493	0.0085603911	0.0041288429	-0.123316008	0.0761885638	0.0347022299	-0.0797885444	0.1085017705	0.0159207222	-0.1733037786	0.1000480243	0.0399499945	-0.1022195137	-0.0267210584	-0.0217936838	-0.0627865406	0.0663671704	-0.099326787	0.0848433575	0.0516804027	-0.1104026831	0.0957461619	-0.0756789059	0.0025783467	0.1005524154	-0.0395199006	0.0828188084	0.0274709018	-0.0439006424	-0.047511584	0.0716628299	-0.041185634	0.0677917129	-0.0407163348	0.0190822277	0.0478944926	0.0758350475	-0.0844087735	-0.1185528699	0.0367791189	-0.0705739334	-0.0453856897	-0.0933785229	-0.0109910918	-0.1468539754	0.0677543465	-0.0728397323	-0.103057913	0.0874444618	0.0664031997	0.1073389313	-0.1264173256	-0.0927026461	-0.0111415453	0.0003825573	0.1398231423	-0.0049755691	0.0497200849	-0.0299376495	0.0245660948	-0.0182839422	-0.1526738217	-0.113202814	-0.003488513	-0.0604319692	-0.04793655	-0.0025140872	-0.0594439801	0.0684508792	0.0065973897	-0.0611763289	-0.0640501799	-0.0356424857	0.0221705551	0.0539806741	0.1688554211	0.0563402655	-0.0035244516	-0.0387923998	0.0144308631	0.1315248171	0.1140484259	0.1098185471	0.1028845713	0.000115237	-1.7091000000000003e-05	2.9210228100000007e-10	1.3279566168999998e-08	-0.0174766	-0.0093857199999999	8.809173991839997e-05	0.0003054315475599	0.0315031	-0.0111544	0.00012442063936	0.00099244530961	-0.000385686	-0.0004151915	1.48753690596e-07	1.7238398167225e-07	-0.000339344	0.0004778379999999	2.2832915424390447e-07	1.15154350336e-07	0.0	0.0	0.0	0.0
2431.694137584629	-3.5749901284402767	12.780554418445426	5913136.378763453	2837.378168415606	-6.825438187182044	8050714.870601499	46.58660644704291	2577.4789714735693	2.516281228394746	6.331671220371772	6643397.848388449	2578.181994520335	2647.8895059603096	1.223744	17.10235	0.0560199069999999	0.0354984	-0.1169606779	0.0642600424	-0.0246332536	0.0636925694	0.0811424646	-0.0101900833	-0.0540442042	0.0901959889	0.0385828587	0.1742376249	0.0804071424	0.0590776802	-0.1115438307	0.0469170607	0.006542468	0.0567557442	-0.0702643464	0.0052378434	-0.1279612447	0.133752891	0.0918200436	0.0333386567	-0.1462317101	0.0996696953	0.0153386693	0.0966764052	-0.1611798191	-0.0756490184	-0.081633968	-0.06071492	0.0537065421	0.0763179265	0.15376979	-0.1232497092	0.050417748	-0.0117034336	-0.0435619826	-0.1236613755	0.1783845681	0.0199074505	-0.0716746396	-0.0589186408	0.0119679229	-0.0252808095	0.0291779765	-0.2086980073	-0.0401920371	0.0295225681	-0.0047444694	-0.0123726078	-0.0063023212	-0.0313064006	-0.0855792671	-0.0680338631	-0.065126906	-0.0936860793	-0.0816671654	-0.0615663839	0.0945428734	0.0354101486	0.1090982907	0.0973659974	-0.0982786831	0.034438576	0.156173177	0.0143435243	0.1255808906	0.0215060865	-0.0657565917	0.0699481847	0.0949763668	-0.1603772474	-0.0179347165	-0.0723563927	-0.06955778	-0.1037547795	0.1162180798	-0.1092042173	-0.0689160345	-0.2259085424	0.0751562707	-0.0133961526	0.0798737727	0.0619477428	0.0256566344	-0.0223999996	-0.1685196375	0.0858556712	-0.0058888139	0.2158708383	0.0875065192	-0.0321879194	-0.1133957214	0.1084663631	-0.0423649885	-0.0892432835	0.1161219892	0.0812645347	0.0342485099	-0.0078703457	-0.0198311061	0.0446215846	0.135518352	-0.0427691036	0.0642330762	-0.0305655488	-0.0839256896	-0.0724369777	-0.0432252739	-0.0363919963	0.0074720105	0.0180202393	-0.0712444644	0.0056090618	-0.0140048345	-0.0571735457	0.0510400688	0.1679957858	-0.1836031615	0.1136451198	0.1082280018	0.0993899282	0.000123384	8.147000000000015e-06	6.637360900000024e-11	1.5223611456e-08	-0.0174712	5.399999999999156e-06	2.915999999999088e-11	0.00030524282944	0.00594054	-0.0255625599999999	0.0006534444737535	3.52900154916e-05	-0.000196917	0.0001887689999999	3.8776304889e-08	3.5633735360999994e-08	-0.0007594509999999	-0.0004201069999999	1.76489891448916e-07	5.767658214008481e-07	0.0	0.0	0.0	0.0
2432.511111063858	0.816973479229091	0.667445665763686	5917110.305449125	2824.268318734825	-13.10984968078128	7976491.536209234	171.86815865268105	2573.913073978779	-3.565897494790533	12.715624943353404	6625028.512398887	2574.4657379279784	2641.363097759885	1.05988	14.812279	0.087197389	0.0524359	-0.0834434199	-0.0337877007	0.068739414	0.0604584643	0.0494593721	0.1490494216	-0.0273838693	-0.046975812	-0.0109985794	-0.0536320662	-0.0208249134	0.0179984604	-0.0911685567	-0.116644304	-0.15434806	-0.0787069429	-0.0082454362	-0.0113027593	0.0062181796	0.0291381056	0.0535998837	0.0316888777	-0.0230677595	-0.0017647913	0.0982315715	-0.0251618325	-0.1754391696	-0.0192595918	0.0871443471	0.0312346883	-0.0132333865	-0.0730189523	-0.0833976019	0.0904076285	-0.1372571116	-0.018519171	-0.0183134602	-0.0597562221	0.0310405272	0.0491351402	-0.0474469763	0.1253401833	0.1169155522	-0.0809479002	-0.1751572909	-0.0724206571	-0.0744614423	0.1423039489	0.0930781469	0.0633326558	-0.1524617032	-0.0112322327	0.030335825	-0.0042616546	-0.0960756187	0.0741080802	-0.1390011852	0.056172212	0.048512833	0.0575873131	-0.0104979779	-0.0167385636	-0.0743697794	-0.0366586736	-0.0279964251	0.0393478227	0.0141276338	-0.0968858808	-0.0512139392	-0.0374526727	-0.0767682946	-0.1371041827	-0.0775233766	0.0355494356	0.0057625824	0.0707759052	0.0465133958	-0.0514722795	-0.1001610285	0.1186087369	0.0486061613	-0.0695463588	0.0731556758	-0.0719851186	0.0621165021	0.0946079188	-0.2298793087	0.0225497534	0.1457633634	-0.152495004	0.0631460228	0.09313118	0.0172180655	-0.0650115238	0.0906715472	-0.0109980848	0.123758353	-0.0061463372	0.1408401064	-0.0136666009	0.0192214859	-0.0065799939	-0.0193384032	0.1629688235	-0.0352108195	-0.1139328392	0.0790859373	0.0881322188	-0.0334963097	0.0079909138	-0.0528252009	-0.0880816862	-0.0499670063	0.0354397783	0.0718838904	-0.1352699889	0.0970407952	-0.007525474	-0.0649185782	0.1131919653	0.1064475877	0.0955030384	-0.0147331	-0.014856484	0.0002207151168422	0.00021706423561	-0.0174732	-2.000000000002e-06	4.000000000008001e-12	0.00030531271824	0.0503049	0.04436436	0.0019681964382096	0.00253058296401	-0.000280288	-8.3371e-05	7.856136294400002e-08	6.9507236409999996e-09	-0.000339344	0.0004201069999999	1.76489891448916e-07	1.15154350336e-07	-5.60129e-05	-5.60129e-05	3.13744496641e-09	3.13744496641e-09
