global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1626.3526817160173	n/a	n/a	2645023.045324881	2043.1582813946748	n/a	n/a	4174495.762831641	1777.677125072609	n/a	3160135.9610064165	n/a	1782.4407368330144	1501.7858002733287	n/a	n/a	n/a	n/a	-0.0412267238	-0.0977354829	0.0450982519	0.0071366186	0.0079091932	0.1721688084	-0.0135381057	0.2377262935	-0.1160996006	0.0351406156	-0.058539292	0.0621354169	-0.1330215835	0.1444625208	-0.0323691089	0.1545443364	0.0856833345	-0.1440891481	0.0913809243	-0.0163381334	0.0104025763	-0.0074171779	0.0235289484	-0.0887400266	0.0760570602	-0.0578613952	0.0558567537	-0.0883448131	0.1010191296	-0.0684283722	0.0317047511	-0.0125852713	0.0013705429	0.0209984751	-0.0204874413	0.0483338714	-0.0164145437	-0.0397360434	0.1555778822	-0.0649119606	0.0572574645	0.0033055651	0.0048599791	-0.0308653272	0.0492998305	0.1285778006	-0.0666353906	-0.0509998517	0.0562358476	0.0845990918	-0.1647313581	-0.0042198033	0.0447813097	-0.0779563819	0.2003634484	-0.1170163306	0.062526286	-0.0273043688	0.0715557242	-0.1423322357	0.1198384543	-0.0033881743	0.0166467155	-0.044193386	0.0199640657	-0.0234262778	0.0438371988	-0.0873937702	0.054630153	-0.2074349766	0.0659765123	-0.0867394644	0.0861191659	-0.0278161544	0.043964192	-0.0350904479	0.0417499705	-0.0485563156	0.0704469312	-0.0058200109	-0.0793486995	0.0785090456	0.0296864584	-0.1097934041	-0.0442056108	0.080956728	-0.1367912291	-0.0886632942	-0.0923000104	0.0919431097	-0.0194142289	0.2000528528	-0.1069061082	0.0649123409	-0.0825667814	0.1854462554	-0.0490090236	-0.0974611951	0.0706492067	-0.1001624016	0.1916858932	-0.1038617217	0.1543949423	-0.0967105263	0.1138368239	-0.0783898277	0.0357624483	-0.1241770152	-0.1514365402	0.0672008334	-0.0021526241	0.0357330386	-0.1057913213	0.1891704212	0.1154637225	0.1154447293	0.1154130763	0.0123162	n/a	0.0001516887824399	n/a	-0.0307078	n/a	n/a	0.00094296898084	0.113255	n/a	n/a	0.012826695025	-0.00131273	n/a	n/a	1.7232600529e-06	0.000656733	n/a	n/a	4.312982332889999e-07	-0.000229937	n/a	n/a	5.2871023969e-08
1625.9991349430647	-0.3535467729525408	0.1249953206651554	2643873.186835595	2046.4049331063145	3.246651711639742	10.54074733669327	4187773.15024186	1779.8447882281537	2.1676631555446875	3167847.4701829213	4.698763555905952	1786.586746146326	1502.485010920834	0.916051	15.522379	0.1018866	0.0581113	0.04651026	-0.1178477223	0.039241314	-0.0370346864	0.015021326	0.1578244124	0.1103501629	0.0495015979	-0.165711186	0.0262195957	0.0253996358	0.1017663556	-0.143403779	0.0718367989	-0.1067229205	0.1340334372	0.0469606908	-0.0169578258	0.0151173563	-0.1427199303	0.0246971218	-0.0945314442	0.0894361265	-0.0344950051	0.0754558701	-0.023385348	0.0207211251	-0.2035562764	0.0421845416	-0.1611552957	-0.0623196983	-0.0838900052	-0.0904655945	-0.0132857449	-0.0119092553	0.0102362129	-0.0820767929	0.0201869271	0.0669315921	0.0060713612	-0.0899832681	-0.0606503263	-0.0015697353	0.1265641253	-0.0329595607	-0.1846339943	0.0033529103	0.0043631778	0.0432747703	-0.010112956	-0.024800075	-0.0929412213	0.0367236769	0.0267764134	0.1931183786	-0.0603160608	0.0150911877	-0.1075083793	0.059301415	-0.1224832313	-0.0418367561	-0.0007374635	-0.0739471478	-0.1621850988	0.0722839132	-0.0546880595	0.1402052455	-0.1284880468	-0.0160649801	0.0457454602	0.1592428768	0.0559593803	0.0488852232	-0.1060833355	0.0923165787	0.0176823902	-0.0368507162	-0.0995970135	0.091861699	-0.0237656668	0.064482588	0.0677878343	0.1625112794	-0.0193048626	0.0225017887	-0.1374564403	0.0614805336	0.0390936112	-0.0364372977	-0.043120857	-0.0074808601	0.221941112	-0.0453605936	-0.0089848651	-0.0782509907	-0.0321974114	-0.0398899592	-0.1043330378	0.1434151172	-0.0395310885	0.1015399119	-0.0454764813	0.1282814167	-0.1871352993	0.1122187495	0.0010444262	-0.0184571665	-0.0442365034	-0.0589226898	-0.0670164947	-0.0032484943	0.0173105699	-0.0211871863	0.075745246	0.1154130763	0.1152422001	0.1149575937	0.0300695	0.0177533	0.0009041748302499	0.0003151796608899	-0.0305295	0.0001782999999999	3.179088999999975e-08	0.00093205037025	0.115365	0.00211	4.452100000000004e-06	0.0133090832249999	-0.000364207	0.0009485229999999	8.996958815289998e-07	1.32646738849e-07	0.000198293	-0.0004584399999999	2.1016723359999997e-07	3.9320113849e-08	0.0	0.000229937	5.2871023969e-08	0.0
1624.0836119865996	-1.9155229564651108	3.669228196744839	2637647.57872344	2037.9342647567848	-8.47066834952966	71.75222228772354	4153176.067469777	1776.2773990406235	-3.567389187530125	3155161.398342523	12.726265615306849	1782.693060116276	1485.852979988607	0.99255	16.818651	0.124487915	0.0626982	0.0658953676	-0.0369099939	-0.0012733992	-0.0445758067	-0.0469754604	0.0871325245	-0.0008514066	-0.0459074844	-0.1888101965	0.1133336385	-0.1024445421	-0.0063254573	-0.2354793737	0.1079371733	-0.0379187611	0.0954740429	0.0497632951	-0.0409688319	-0.1040292468	-0.0358305158	0.035640014	-0.2095302832	0.0189902126	-0.035023483	-0.0465887273	0.0450101775	-0.0013762778	-0.0498119964	-0.0515731706	0.1408455603	-0.0544708547	0.0813356782	-0.1774332634	0.1551190906	-0.0203580656	-0.0796814291	0.015260898	0.0216777362	0.0370359786	-0.0949259789	0.0575347389	0.0552106395	-0.1847630539	0.0372368073	0.0586985178	0.0766756721	0.0597554445	-0.1067792946	-0.0652805155	0.0525346063	0.0910992457	-0.0534889755	-0.0602420852	-0.0845579176	0.1797476787	-0.1833599632	0.0348324243	-0.1262401779	0.0384880521	0.0878290343	-0.0358541453	-0.1498945611	0.0835865403	0.0523003593	0.0111886941	-0.0005334471	0.0335099128	-0.0738670517	-0.0158586236	0.0910224784	0.1006010734	-0.0325044201	0.1148939527	-0.0647028558	-0.0538846235	0.0168387731	-0.0696508522	-0.0455203062	0.0385474828	-0.0560289829	0.1257853542	0.0507306892	-0.0759508917	0.0704878799	-0.1548270405	-0.0066008336	-0.155863172	-0.0680989551	-0.0672242412	-0.1106398632	-0.0350626277	0.1299134299	0.0856720668	0.0154043303	-0.214531412	0.0390173048	-0.0740639416	-0.0577873072	0.0643969582	-0.0250123454	0.0319585285	-0.021869682	0.156318863	0.0704375886	0.1749914914	0.0567577144	-0.0413196663	-0.039107532	0.1465353209	-0.0867239615	-0.0095404883	0.0585408417	0.1428380661	0.0446400002	0.1153118061	0.1148374968	0.1140484259	2.7225e-05	-0.030042275	7.412006250000001e-10	0.0009025382871756	-0.00114071	0.02938879	0.0008637009776641	1.3012193041e-06	0.0959777	-0.0193872999999999	0.0003758674012899	0.00921171889729	0.000395612	0.000759819	5.77324912761e-07	1.56508854544e-07	0.000351865	0.0001535719999999	2.3584359183999998e-08	1.23808978225e-07	0.0	0.0	0.0	0.0
1624.194195262173	0.1105832755733899	0.0122286608365403	2638006.7839233377	2043.770834659872	5.836569903087138	34.06554823362261	4176999.2246063096	1780.3822030064705	4.104803965846941	3169760.7887821733	16.84941559803277	1787.8243608667176	1492.0355945556514	0.902089	15.285792	0.021482625	0.0137328	0.0918316893	0.0054618607	0.01479704	-0.0583083158	-0.0680862434	0.0476045107	0.1239313903	-0.068867031	-0.0978128608	0.1077656667	0.0320298138	0.0949886751	-0.0685347354	-0.0078824666	-0.0936520558	0.1244085032	0.1455706602	0.0897493441	-0.0151354105	0.0503400555	0.0756075015	0.1674451791	-0.0035565182	-0.0206019196	-0.1466466729	0.0085110046	0.0650445736	0.039711244	-0.0947977869	-0.0466305256	-0.0126835357	0.1586633801	0.0641649768	0.0110811106	0.0299081958	0.0377672111	-0.0320660357	0.0499677676	-0.0607035856	-0.0317563985	0.142407563	0.0289609572	-0.0142621968	-0.1258197833	0.0939907348	0.0482933322	0.035214264	-0.2563358308	0.0959583675	0.0516949534	-0.085771569	-0.0691819046	-0.0691051036	0.0630957834	0.143932274	0.0367379975	0.0169310124	-0.1038737371	0.0806500944	0.1425985385	0.0783995362	0.017268898	0.1082114863	0.0887768937	0.0894027622	-0.0744524882	-0.1221640868	0.1176089398	-0.0235382586	0.1258898705	0.1197261159	0.0596620009	-0.035154544	0.1770488265	0.1590692329	-0.0221282539	-0.038815717	0.0222234888	0.0400165545	-0.0532377871	-0.0857840063	-0.0268543362	-0.0732119325	-0.0185927508	0.0843928233	0.009313391	-0.0147663725	-0.1302491543	0.0330942347	-0.1329508479	-0.0194921242	0.1278395351	0.0927818709	0.0506333056	-0.133970109	-0.0531802609	-0.0004410544	-0.0880534517	0.1566144479	-0.0058553039	-0.0068819013	-0.0117199699	0.1357112013	-0.0712120903	0.0668481294	-0.0235471562	-0.0142304589	-0.1265824796	-0.0066457277	-0.0076729257	-0.0360576257	0.1429110734	-0.0200654021	-0.0596224775	0.1151599564	0.1142313295	0.112689161	0.00352707	0.003499845	1.24402227849e-05	1.2248915024025e-05	-0.00116564	-2.492999999999983e-05	6.215048999999915e-10	1.3587166095999998e-06	0.0993405	0.0033627999999999	1.1308423839999992e-05	0.00986853494025	0.000161458	-0.0002341539999999	5.4828095715999995e-08	2.6068685764000004e-08	0.000409612	5.774700000000003e-05	3.334716009000003e-09	1.67781990544e-07	0.0	0.0	0.0	0.0
1619.7147016387992	-4.479493623373855	20.06586312184703	2623475.714704864	2038.1181501424385	-5.652684517433499	31.952842253632397	4153925.593940035	1773.0050172647946	-7.37718574167593	3143546.7912461343	54.42286946718664	1779.93443610588	1479.5460511375932	0.999751	16.940672	0.05735646	0.0424441	0.0335942132	0.1007210802	-0.0316843869	-0.0085352326	-0.1071522761	-0.0871150583	0.0871307013	0.0197728231	-0.171214547	0.1081564405	-0.0917295592	-0.1763954447	-0.1881170468	0.0641665376	-0.0447472659	0.0833247087	0.0275144736	0.0326033082	-0.0062705311	0.056254708	-0.0358681864	-0.1181959367	-0.0355025915	0.0807027501	-0.0477282648	0.0125027643	-0.1986262838	0.0881123518	0.0106727317	0.0294680803	-0.0549158174	-0.0644659894	-0.004264114	-0.1309303334	0.0404809455	-0.006836503	0.0937112121	-0.1409634067	-0.0388576492	-0.0294775526	0.0823546204	-0.1759608918	0.0892018068	-0.0551024252	-0.056385482	-0.0852087006	0.0567110319	-0.0877611994	-0.0942804291	0.10289745	0.0163802226	0.0791345094	-0.1697398395	-0.0608312706	0.0710411319	-0.2201593249	0.0260662119	0.0578268594	0.1917916714	0.0394159197	0.0167331239	-0.0286052241	0.0111764936	0.0512449964	-0.095142599	0.1514644809	-0.0805008964	0.0271481182	-0.1426683906	0.0359281899	-0.1217114922	0.1930498971	0.0173081194	0.0095429037	-0.0089963933	-0.0007866182	-0.0682698471	0.04834682	-0.1361115265	0.0436253131	-0.0420678491	0.1497068032	-0.0647162151	-0.138355899	-0.0947579829	-0.1337333727	0.082350523	0.0511275304	-0.0102074944	0.0654391765	-0.0396147356	0.0368136433	0.1070633764	0.1058265473	-0.2384073234	0.0159096084	-0.0529559454	-0.0472257431	0.1093703765	-0.1343197201	-0.0329262571	-0.079073845	-0.1755115427	0.1171543822	0.0576137139	-0.0509053551	-0.0954356485	-0.0292191747	0.0821800746	-0.1053730147	0.0140870076	0.1165887453	0.213084808	-0.1186107909	0.1149575937	0.1134247617	0.1108851636	0.00241928	-0.00110779	5.852915718400001e-06	1.2271986841e-06	-0.00112547	4.016999999999996e-05	1.6136288999999971e-09	1.2666827209e-06	0.0675138	-0.0318267	0.00101293883289	0.00455811319044	0.000617938	0.0004564799999999	2.0837399039999998e-07	3.818473718439999e-07	0.000440768	3.115600000000001e-05	9.706963360000004e-10	1.94276429824e-07	0.0	0.0	0.0	0.0
1616.840463873703	-2.874237765096268	8.26124273030559	2614173.085619331	2040.594035513562	2.475885371123468	6.130008370943192	4164024.017773524	1775.0617143296993	2.0566970649047107	3150844.089679091	4.230002816787652	1780.3392356173874	1503.912565992824	1.155043	19.572086	0.0384641288	0.0231423	-0.1291338615	0.0505575502	-0.0018796695	0.1166975006	0.0069980551	-0.1791550574	0.1423519643	0.0059770698	-0.0508723942	-0.0015411245	-0.0238837816	-0.113076596	0.046630811	0.1576523609	-0.024569032	0.0854333288	0.0952402106	0.2318697145	-0.0413376775	-0.0481372034	-0.0406974128	-0.1084935879	0.0963277492	0.112734272	-0.0324295231	-0.0179969212	-0.0452842968	-0.0412482136	-0.115430806	0.03909193	0.0717818725	-0.0536468143	0.1035007842	-0.0302855093	-0.0017931791	-0.0470575017	0.0820514042	-0.0043563519	0.1777106482	-0.1310642531	0.0971302084	0.1217691532	0.0937787442	-0.2134471242	-0.0341503324	-0.2092572002	0.1057677244	-0.0626519553	-0.0910933202	0.0172600922	-0.0675895931	0.1483542968	0.0046968942	-0.0214982614	0.0260112437	-0.0620670121	0.080992536	-0.0941847171	0.1785202421	0.1089929778	-0.2228807318	-0.1166252006	-0.1567840513	0.0483216915	-0.1065077052	-0.049287617	0.0871814433	0.0975696893	-0.1125526614	-0.0357895672	-0.1419034772	0.1093219737	-0.0607758988	0.0783943657	0.1755420948	-0.0738845425	0.2162576676	-0.1023109738	-0.0083837477	-0.0711499811	-0.0837749554	-0.0969002281	-0.0373132564	-0.0359486984	0.0908622325	-0.1343512952	-0.0585752803	0.0270950679	-0.0210863007	0.0335776707	-0.0146799425	0.0648542066	-0.0296018067	0.1553761611	-0.0544651259	-0.0654145554	-0.0594948583	0.0005735888	0.0810727907	-0.0745368856	-0.1908838094	0.1148612219	0.0155597396	-0.0234377362	0.0225801133	-0.0455991592	-0.1341802475	-0.0403683997	0.2487361198	-0.034868523	0.1494470291	0.0340350587	0.0601121568	0.0794918959	0.1147048067	0.1124192083	0.108643553	4.21112e-05	-0.0023771688	1.7733531654399995e-09	5.6509315036934405e-06	-0.00115023	-2.4759999999999973e-05	6.130575999999987e-10	1.3230290528999998e-06	0.0753778999999999	0.0078640999999999	6.184406880999846e-05	0.0056818278084099	0.000296451	-0.0003214869999999	1.0335389116899999e-07	8.7883195401e-08	0.000198293	-0.000242475	5.8794125625000016e-08	3.9320113849e-08	0.0	0.0	0.0	0.0
1619.5017047478357	2.6612408741327727	7.082202990154964	2622785.7716811458	2033.1675734611376	-7.426462052424313	55.15233861609833	4133770.3817738495	1780.9868093412615	5.9250950115622345	3171914.015047567	35.10675089603968	1785.62353626944	1504.022999786191	1.199949	20.33301	0.1714472312	0.0980361	-0.0620249554	-0.0803045952	0.0201498791	-0.0003901528	0.0906263145	-0.1591274125	0.0557126659	0.1338891844	-0.0228479672	-0.1085847746	0.0758599026	0.1939332082	0.2029938599	-0.0415146392	0.0646750834	0.0669808219	-0.0520757914	-0.2241984412	0.1051209999	-0.0137520769	0.0281421409	-0.0893688517	0.0501853398	0.1288379643	-0.1531226277	-0.1492483609	-0.1550487205	-0.0208862092	-0.1682950802	0.0154843141	0.1784344292	-0.0249930021	0.0338462536	-0.0278392999	0.0460529185	0.0515249079	0.1836352101	-0.147626204	-0.0059587354	0.0893696144	0.0781732176	0.1053440675	-0.0262697078	-0.0640609517	-0.1618782215	0.0048664203	0.095558645	0.0588842102	0.0630044731	-0.1187838605	0.2142106413	-0.0008644817	0.1408544675	0.0540636184	0.0357961461	0.2201599398	0.132601739	0.2222763582	-0.0164829829	-0.1079385091	0.0836098424	-0.2870017621	0.200557782	0.2039369074	-0.1522435912	-0.0841165511	-0.08555499	0.057873933	-0.0446495285	-0.0440173332	-0.0604392088	0.0163428781	0.0183075032	0.0465450276	0.0342265051	0.0057482274	0.1354988154	0.0252540953	-0.2267707837	-0.1493023883	0.0412125219	-0.0090997688	0.0292170569	-0.0353425062	-0.0772559005	-0.0345684478	0.0673707907	-0.1320298073	0.0224992527	-0.0536089492	0.0017733418	0.1655225226	-0.139869464	-0.0074805669	0.2574549947	0.1177347004	-0.0630247399	0.1695836005	-0.1722994817	0.0489068283	-0.2021937503	-0.0395484834	-0.2313114272	0.0063011871	-0.0315908777	-0.0943395146	-0.1432571869	-0.0263087257	0.0685601592	0.2196975062	-0.0738514096	0.1060653397	-0.1558088115	0.0616604348	0.1144017065	0.1112164334	0.105973176	-0.0198572	-0.0198993112	0.0003943083918399	0.0003959825862344	-0.0286088	-0.02745857	0.0007539730664449	0.00081846343744	0.0934535	0.0180756	0.00032672731536	0.00873355666225	-0.00137504	-0.0016714909999999	2.793882163080999e-06	1.8907350016e-06	-2.7074e-05	-0.000225367	5.0790284689e-08	7.33001476e-10	-0.000223417	-0.000223417	4.9915155889e-08	4.9915155889e-08
1621.2892709355444	1.7875661877087623	3.195392875439638	2628578.900050709	2040.108649739093	6.94107627795529	48.17853989639366	4162043.302740265	1780.1023754735525	-0.8844338677090491	3168764.4671665845	0.7822232663507878	1785.8355367035608	1488.1585142244369	1.071726	18.160288	0.0533762	0.0238072	0.0608917055	-0.0963468003	0.0388878429	-0.0583561575	0.0242250283	0.088220232	0.0748764761	0.0449047809	-0.0602181679	-0.2243652778	0.0304566211	0.2194609743	-0.0147310565	-0.0278419819	0.1154514852	0.0679004089	-0.0300129283	-0.1079218409	0.1416344519	-0.1004805658	0.0858360358	0.021019993	-0.0537094206	-0.0928982891	0.0568020769	-0.1666071339	-0.0516147315	0.2476851969	-0.0177397155	0.0014712619	0.0989049184	0.0797516806	-0.1738601165	0.1442984658	0.0169819132	-0.0999530052	0.0014781436	-0.0300375058	-0.1234355293	0.0118461785	-0.1299369935	0.038631754	-0.0342435852	-0.1219987171	-0.0466928269	-0.060560998	0.0069059601	0.0415061027	-0.2212483058	0.0098604271	0.0700461302	-0.1272826754	0.0770768862	0.0205188927	0.1188277104	0.0617705046	0.1019326469	0.0847819421	-0.1401657845	-0.2118480672	-0.058246162	-0.0632307697	0.0163551286	0.2025905662	0.0414840826	-0.0309529324	-0.0052211895	0.0217155825	-0.0559573366	-0.0055356122	-0.0364563331	0.0317031068	-0.1125672082	0.1043127668	-0.198430506	-0.1531186054	-0.0537762318	0.0305414692	0.046756567	-0.1080620022	0.1229728182	-0.0155373267	0.0086209104	0.0679826675	-0.0931113018	0.1372549229	0.1233533788	-0.0087175553	0.0086492694	-0.0051654418	0.0015646014	0.201010413	-0.0108167406	-0.0773872144	0.1976927393	0.0257666155	-0.0455874061	0.0464695622	-0.1982464268	-0.0476196193	-0.1406896188	-0.0864258185	-0.117528994	-0.0253091321	0.0755836846	0.1572069112	-0.1070195298	0.0256151967	-0.0692803417	0.0125796767	-0.0624988072	0.1470512296	-0.0324348092	-0.0134291254	0.1140484259	0.1098185471	0.1028845713	-0.0275606	-0.0077034	0.00075958667236	5.934237156000004e-05	-0.0414926	-0.0128837999999999	0.0001659923024399	0.0017216358547599	0.0979326	0.0044791	2.006233681e-05	0.00959079414276	-0.00151222	-0.00013718	1.8818352400000056e-08	2.2868093284e-06	0.000198293	0.000225367	5.0790284689e-08	3.9320113849e-08	-0.000427068	-0.000203651	4.1473729801e-08	1.82387076624e-07
1622.6686073186404	1.3793363830959606	1.9025688577322464	2633053.409177416	2040.691351480645	0.5827017415520004	0.3395413196077342	4164421.192007901	1779.108622943908	-0.9937525296445529	3165227.492233368	0.987544090174948	1787.424885367759	1489.024138226311	0.948373	16.070078	0.0587569	0.0331201	0.1065911917	-0.0075388753	0.015317718	-0.0929533714	-0.0217634735	-0.0133802578	0.1064946861	-0.0854847558	-0.0441838624	-0.0476175792	0.0362147777	0.1290846489	0.0200230895	-0.1487302067	-0.0011670876	0.0786055955	-0.0093638065	-0.0765007767	0.0005999537	-0.0430487808	0.0012294595	-0.017635736	0.1236246926	0.0211145787	0.0551247538	-0.013958823	-0.0562242903	0.0205061719	0.0469259924	0.0491986345	0.0650077354	-0.0747362613	0.10441898	-0.0164709704	0.0341034405	0.1023300944	-0.0882296712	0.202931735	0.0307042904	0.0879337319	-0.0557305099	0.0583154386	0.0631970616	-0.0447111666	0.0075036295	0.0258759063	-0.0036793392	-0.0129599241	0.0629242715	-0.1095752765	-0.036670626	-0.1381879391	-0.0223527764	0.0838437656	-0.012004631	0.1358862977	0.0550764602	-0.0126984192	-0.0314430534	-0.0385292951	0.0197493829	-0.037962114	-0.0065624038	-0.037482005	-0.0237435071	-0.1427599486	0.0577362731	-0.1001872948	-0.0934873874	0.0122927685	-0.0455335115	-0.0370391392	0.0749718689	-0.0279534588	-0.0181122704	-0.0373599623	-0.0020844682	0.0016645036	-0.0214522678	0.1017054452	-0.1495591088	-0.0390355794	0.1360845168	0.0739818829	0.0806295758	0.0843493369	0.0331832021	0.0075195801	0.0271731592	0.048052322	0.0016063364	0.1313486979	0.0903890049	-0.0434934644	0.1876334297	-0.007933541	-0.0431714557	0.1537912833	-0.1010749318	0.1117550966	-0.1113467583	0.0321095314	0.0188281919	0.0297364744	0.019486559	0.0109448945	-0.0638602689	-0.0775142635	0.0545972732	-0.1523853898	0.0439954181	0.0736279812	-0.0581933683	-0.0154462105	0.1136451198	0.1082280018	0.0993899282	-0.0130831	0.0144775	0.00017116750561	0.00020959800625	-0.0385928	0.0028998	8.408840040000005e-06	0.0014894042118399	0.0734115999999999	-0.0245210000000001	0.000601279441	0.0053892630145599	-0.00129351	0.00021871	4.78340641e-08	1.6731681201000002e-06	0.000198293	0.0	0.0	3.9320113849e-08	-0.000308606	0.000118462	1.4033245444e-08	9.5237663236e-08
1624.269271937719	1.6006646190785432	2.562127222769858	2638250.6677610874	2047.960794518696	7.269443038051122	52.84480208346993	4194143.4158856487	1780.1569759677802	1.048353023872323	3168958.859086752	1.0990440626622442	1787.2257149310924	1477.7618742301172	0.940251	15.932445	0.0786538499999999	0.0445062	0.1182581762	0.0678780564	0.0115984522	-0.0350102492	-0.1013571813	0.1202174177	-0.0040697081	0.0934068482	0.0912211512	0.040684684	0.0016193924	0.0924519989	-0.0582332664	-0.0821341773	-0.11043709	0.0160241406	-0.0635517064	-0.0233046396	-0.0092919699	0.0487504915	-0.0314224044	0.0422442231	-0.0545419505	0.0396237487	0.1332680648	0.0306393498	0.0088170276	0.0870458121	0.0583011974	-0.0362643494	0.0294537587	0.1371739428	-0.0560243185	-0.1075558659	0.030096088	0.0395887769	0.0577576844	-0.1318318517	0.0997127881	-0.0028712456	0.0309740596	-0.0598373695	0.0346784926	0.033539128	-0.0647683506	0.0862801769	-0.0928219343	0.0612804391	0.0044608357	-0.0193760966	0.0571346257	-0.0610054769	-0.0960641783	0.0389140582	0.0970105926	0.0568233012	-0.0672594405	0.0368164771	-0.0434064148	0.0480527855	0.0790963868	0.0785165025	0.0156779406	-0.0478757306	-0.0876279087	0.0244949472	-0.0394386644	-0.0076256074	-0.0115013567	-0.1264540642	-0.0062517837	-0.0774221516	-0.0830514125	0.1413517473	-0.1172445527	0.0468316747	-0.0325054096	-0.0028724566	-0.0617329489	0.0541762021	0.04978957	-0.0301913214	-0.0320206077	-0.1105806529	-0.0457117631	0.0607062438	-0.0118435695	0.0350536617	-0.1010967605	0.0801462353	-0.0164291381	0.0348077887	0.1141592977	-0.000928264	0.0436456172	0.0799616933	-0.0112733637	0.1096257157	-0.1671330331	0.0174562356	-0.0258149466	-0.0137812684	-0.008975126	0.0097364706	-0.1107421483	-0.0620892511	0.1083245082	-0.0559556822	-0.0159013156	-0.1363519767	-0.0390404355	-0.1064544972	-0.019392736	-0.0807613349	0.1131919653	0.1064475877	0.0955030384	-0.0130104	7.27000000000002e-05	0.00016927050816	5.2852900000000294e-09	-0.0273164	0.0112763999999999	0.0001271571969599	0.00074618570896	0.0600945	-0.0133170999999998	0.0001773451524099	0.00361134893025	-0.00070018	0.00059333	3.5204048890000013e-07	4.902520324e-07	0.000198293	0.0	0.0	3.9320113849e-08	0.000177817	0.000486423	2.3660733492900005e-07	3.1618885489e-08
