onset	duration	BIDS_Subject	BIDS_Session	Run	SubTrial	Condition	Stimulus.ACC	ResponseCheck	Result	stimrt	Cue.OnsetTime	Cue.Duration	Fix.OnsetTime	Fix.Duration	Probe.Duration	Feedback.OnsetTime	Feedback.Duration
n/a	n/a	sub-149	ses-2	2	1.0	SmallReward	n/a	No Response Detected!	You did not earn $0.20!	0.0	0.03	2.0	2.03	2.0	226.0	4.304	1.724
n/a	n/a	sub-149	ses-2	2	2.0	LgReward	n/a	No Response Detected!	You did not earn $5!	0.0	6.032	2.0	8.032	2.0	226.0	10.306	1.724
n/a	n/a	sub-149	ses-2	2	3.0	SmallPun	n/a	No Response Detected!	You lose $0.20!	0.0	12.033	2.0	14.033	2.0	226.0	16.307	1.724
n/a	n/a	sub-149	ses-2	2	4.0	LgPun	n/a	No Response Detected!	You lose $5!	0.0	18.034	2.0	20.034	2.0	226.0	22.308	1.724
n/a	n/a	sub-149	ses-2	2	5.0	Triangle	n/a	No Response Detected!	No money at stake!	0.0	24.035	2.0	26.035	2.0	226.0	28.309	1.724
n/a	n/a	sub-149	ses-2	2	6.0	LgPun	n/a	Correct Response!	You keep $5!	212.0	30.036	2.0	32.036	2.0	226.0	34.31	1.724
n/a	n/a	sub-149	ses-2	2	7.0	SmallReward	n/a	Correct Response!	You earn $0.20!	248.0	36.037	2.0	38.037	2.0	262.0	40.347	1.688
n/a	n/a	sub-149	ses-2	2	8.0	SmallPun	n/a	Correct Response!	You keep $0.20!	224.0	42.038	2.0	44.038	2.0	262.0	46.348	1.688
n/a	n/a	sub-149	ses-2	2	9.0	LgPun	n/a	Correct Response!	You keep $5!	233.0	48.039	2.0	50.039	2.0	262.0	52.349	1.688
n/a	n/a	sub-149	ses-2	2	10.0	Triangle	n/a	Correct Response!	No money at stake!	266.0	54.04	2.0	56.04	2.0	292.0	58.38	1.658
n/a	n/a	sub-149	ses-2	2	11.0	LgReward	n/a	Correct Response!	You earn $5!	230.0	60.042	2.0	62.042	2.0	292.0	64.382	1.658
n/a	n/a	sub-149	ses-2	2	12.0	SmallPun	n/a	No Response Detected!	You lose $0.20!	0.0	66.043	2.0	68.043	2.0	292.0	70.383	1.658
n/a	n/a	sub-149	ses-2	2	13.0	SmallReward	n/a	Correct Response!	You earn $0.20!	62.0	72.044	2.0	74.044	2.0	312.0	76.404	1.638
n/a	n/a	sub-149	ses-2	2	14.0	Triangle	n/a	Correct Response!	No money at stake!	254.0	78.045	2.0	80.045	2.0	312.0	82.405	1.638
n/a	n/a	sub-149	ses-2	2	15.0	LgReward	n/a	Correct Response!	You earn $5!	239.0	84.046	2.0	86.046	2.0	312.0	88.406	1.638
