global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
7786.332630906497	n/a	60626975.83911929	n/a	8993.23899594007	n/a	n/a	80878347.63809715	8484.447686884474	n/a	n/a	71985852.5514793	8525.131760317794	6418.658510569544	n/a	n/a	n/a	n/a	-0.0353847815	-0.0574899519	0.0058935769	-0.0221262015	0.0461728256	-0.0897154862	0.0752107181	-0.0603118049	0.1092268714	-0.0148182697	0.0360357577	-0.0873818795	0.0431524218	-0.1199915712	0.0355852704	-0.1328991194	0.0678074699	-0.1187190736	0.0240732639	-0.0538754155	0.1348177529	-0.0889713369	0.0385981048	-0.0973789886	0.0611222977	0.0120208814	-0.101768218	0.092660804	-0.001944507	0.0950761908	-0.0832176689	0.0430935513	-0.14918081	0.0424623452	-0.0073398362	0.0918324222	-0.000465085	0.0222450355	-0.0029876712	0.1313611491	-0.1031585533	0.0026628354	-0.0909343381	0.1026497917	-0.0514224942	0.1319285929	-0.0821665459	0.0103471724	-0.0386561418	0.007607608	-0.0855028997	0.1230347376	-0.1663378315	0.0044919441	0.1357134575	0.0710818236	-0.0795213892	0.0652278752	-0.0655373854	-0.0234956079	-0.0783616682	0.0146784507	-0.0965329522	0.1009122157	-0.1217608489	0.0401051139	-0.1471629361	-0.1069399977	0.0157163268	-0.0634474367	0.1504553463	-0.0360649202	0.0414383305	-0.021669824	0.0546037736	-0.0623420811	0.0413214858	-0.0028266705	0.0269204361	-0.0172203329	0.0928141347	0.0714937291	-0.0152748476	0.1154637225	0.1154447293	0.1154130763	0.0727354999999999	n/a	0.0052904529602499	n/a	-0.0409846	n/a	0.00167973743716	n/a	-0.335368	n/a	n/a	0.112471695424	-0.00176166	n/a	3.1034459556e-06	n/a	1.05879e-22	n/a	1.1210362640999999e-44	n/a	-0.000460121	n/a	2.1171133464100002e-07	n/a	0.0	0.0
7811.294247990871	24.96161708437376	61016317.82869526	623.0823274668998	8990.1962533274	-3.0427426126698265	9.258282606956802	80823628.67334202	8500.101976262415	15.654289377940586	245.05677592830347	72251733.6068602	8551.634270694565	6459.5228257885	0.8395669999999998	17.797073	0.0655036	0.0329923	-0.029557306	-0.0467425136	0.0229170233	0.0225872554	0.1008538789	-0.0510895934	0.0835911706	-0.1245101578	0.1437517174	0.0264136697	0.0208407814	0.1128857673	0.054196427	0.0269222523	0.0019969165	-0.0695204194	0.1181716991	-0.121555246	0.0983283984	-0.1996557933	0.0677284675	-0.0509149131	-0.0160399455	-0.0146863659	0.0644434803	-0.116405943	0.1359978303	-0.0154132327	0.0454231143	0.0484219787	-0.0748430895	0.0225544146	0.0166812574	-0.0743941964	-0.193093527	0.0444028262	0.0297590204	0.0599231916	0.0192567724	-0.1348466914	-0.0095223679	-0.078207306	-0.0203273741	0.0940646384	-0.1350393738	0.2143314639	0.0636867472	0.1069412907	-0.0355026474	0.0347780541	-0.0305112782	-0.0800643888	-0.0266365578	0.0075472691	0.0437758499	0.0733726361	-0.1443894008	0.0314042061	-0.1298425659	-0.0218356028	-0.0483363833	0.0391200945	-0.1114594175	0.0396330938	0.0174319612	0.1215272731	-0.1026644938	-0.0724186964	0.0764185626	-0.1687735513	0.125110659	0.0198906362	0.1017962143	-0.0532757806	0.110913086	-0.0874270065	0.0344428444	0.1100439603	0.0154424636	0.0057318029	0.1749765783	-0.0367534603	0.0028135584	0.1154130763	0.1152422001	0.1149575937	0.0618113	-0.0109241999999998	0.00382063680769	0.0001193381456399	-0.0367977	0.0041869	0.00135407072529	1.7530131610000004e-05	-0.33257	0.002798	7.828804000000127e-06	0.1106028048999999	-0.00163555	0.00012611	2.6750238025e-06	1.5903732100000007e-08	-0.000436055	-0.000436055	1.9014396302500005e-07	1.9014396302500005e-07	-0.000849846	-0.000389725	7.22238223716e-07	1.51885575625e-07	0.0	0.0
7803.194583765206	-8.099664225665038	60889845.71210264	65.60456056851801	8990.886813763265	0.6905604358653363	0.4768737155825233	80836045.69790216	8507.338654094478	7.236677832062924	52.369506045070935	72374810.97545004	8558.538965420534	6399.335505456412	0.89749	19.024916	0.12669995	0.0638059	-0.0142806979	-0.0516051481	0.0219715268	-0.0372714931	0.0859309301	-0.006882651	0.1551546916	-0.1238267556	0.0170087739	0.0518185855	-0.0325022618	-0.1021595633	0.0141298636	-0.043731738	-0.1476570977	-0.0079541931	0.0117892171	0.0369509428	0.1386079783	-0.1931501337	-0.1279567288	-0.1194989873	0.1203805613	-0.1228591816	-0.006767971	-0.0393106705	-0.005346397	0.0441240274	0.0690514426	0.00790815	0.0136595139	0.03998437	0.0183649935	-0.0246676374	-0.0447281132	0.0413140305	0.0460247367	-0.0719435637	-0.0944568158	0.0091426707	-0.0529829451	-0.0918276426	-0.0373043702	0.119942392	0.0356788021	-0.0052275193	0.0060510422	0.2255268243	-0.0105032369	0.1243999679	-0.1698718648	-0.0277528548	0.0252218264	0.0843059061	0.0398842615	0.0321482787	-0.1157554207	-0.009292418	-0.059343326	-0.0100233949	-0.0666477095	0.0944523554	-0.0438127823	0.073585019	-0.1013277048	0.1250874885	-0.0522546705	0.0361209562	-0.1044925085	-0.0921133258	0.0089118141	0.0516993115	0.2155796751	0.1075251656	0.0315841136	-0.0609831489	0.0468648436	-0.1863653146	0.0520500064	0.0329407871	0.14936008	0.1219716423	-0.001074681	0.1153118061	0.1148374968	0.1140484259	0.0261414	-0.0356699	0.00068337279396	0.00127234176601	-0.0291921	0.0076056	0.0008521787024099	5.784515136000006e-05	-0.282527	0.050043	0.002504301849	0.0798215057289999	-0.00174389	-0.0001083399999999	3.0411523320999995e-06	1.1737555599999991e-08	-0.0007378769999999	-0.0003018219999998	5.444624671288524e-07	9.109651968393961e-08	-0.000592379	0.000257467	3.50912879641e-07	6.628925608900002e-08	0.0	0.0
7808.178433343572	4.983849578366062	60967650.44693168	24.838756619779573	9030.402216482162	39.51540271889644	1561.467052036568	81548164.19144595	8501.56375147079	-5.774902623687012	33.34950031306714	72276586.2203221	8540.342268347269	6401.646213362485	0.932898	19.775484	0.1051903999999999	0.0653123	-0.0146107157	-0.0407028929	-0.0102138116	0.0433272023	-0.0099858995	-0.0664223893	0.1465495497	-0.0233575244	-0.0094035568	0.0114945452	0.0141105474	0.0934477563	-0.0937880139	-0.0691126403	0.0540629056	-0.1363283211	0.0162007194	0.1832224115	0.1360039265	0.0298850042	-0.0519426917	-0.0212154941	0.0501424778	0.0383267756	0.0981461326	-0.1018190804	-0.1484870715	0.0823789196	-0.0388767396	0.0744643401	-0.0843929374	0.2303791058	0.0133896646	-0.1321684295	0.0597826394	-0.0116634133	0.006985947	0.078656	0.0016639653	-0.0661911587	-0.0212015313	0.1200936146	-0.1205561036	0.0835093267	0.0874706791	-0.0231518636	-0.1503754938	0.0576987563	0.0120820756	-0.012996952	0.142526856	-0.049444094	-0.0163221647	0.0545222083	0.2263512833	-0.0904072304	-0.152653588	-0.0402365516	-0.0512623847	-0.0140901544	-0.0280150364	0.1017098437	-0.1165212921	0.0465082223	0.0810282422	-0.0162082683	-0.1659491596	-0.0144297269	-0.1360034541	-0.0972661135	0.0233770206	-0.0955036402	0.0728767257	0.0738766235	0.0343386439	-0.0400009924	-0.0231307495	-0.1404576204	-0.0071903495	0.0468355486	-0.1244859784	0.0463586942	-0.0457922422	0.1151599564	0.1142313295	0.112689161	0.016164	-0.0099773999999999	0.000261274896	9.954851075999994e-05	-0.0251358	0.0040562999999999	0.0006318084416399	1.645356968999999e-05	-0.282519	7.99999999995249e-06	6.399999999923983e-11	0.079816985361	-0.00111916	0.00062473	1.2525191055999998e-06	3.902875729e-07	0.000328109	0.0010659859999999	1.07655515881e-07	1.1363261521957866e-06	-0.000460121	0.0001322579999999	2.1171133464100002e-07	1.7492178563999987e-08	0.0	0.0
7811.668975579265	3.490542235693283	61022172.184027605	12.183885099158664	9025.175843784502	-5.226372697659826	27.31497157484405	81453799.0112313	8495.20808263072	-6.355668840071303	40.3945264046533	72168560.3671943	8530.160806683834	6385.34360863448	0.930719	19.729288	0.2683572000000001	0.170037	-0.010066636	0.0080967598	0.0199790199	0.1072992073	-0.0963416363	-0.0787323308	0.04306998	-0.0876320529	-0.0423171183	-0.0350431491	-0.1185665095	-0.0265283012	0.0658763628	0.0274925786	0.0638735192	-0.0915916191	-0.0521266164	0.1102118805	0.1467995192	-0.0178862027	-0.1434440745	0.0872632175	0.0844921069	-0.0252260345	0.0103253211	0.064028523	0.1571643086	0.0625921591	-0.1159653572	0.0598441544	0.009953552	0.0032961484	0.0006758979	-0.0084835608	0.0980596935	-0.1335774068	-0.0188231264	-0.0871265419	0.0997805442	0.0571098937	0.073097618	0.0483764329	-0.1629489025	0.131437581	0.0465811285	-0.060895409	-0.0259794906	0.0219594275	0.1102430686	0.0885851082	-0.0134908455	-0.0746106209	0.0779824461	0.0891765146	0.0231382608	0.2349420332	0.0642435508	0.0120133433	-0.0162611878	-0.0012808137	0.0449390436	0.080082346	-0.0170555778	-0.0325473969	-0.0282034691	0.0873624495	-0.0923980073	0.03582574	-0.225921634	-0.0392542227	-0.0099690395	-0.1669643377	-0.0522831431	-0.0148288779	0.0125061836	-0.0507146973	0.0699132623	0.0112795151	0.0220238843	0.1433747325	-0.0325238656	-0.0580441047	0.0379703346	0.1149575937	0.1134247617	0.1108851636	0.038267	0.022103	0.001464363289	0.000488542609	-0.0541111	-0.0289753	0.00292801114321	0.00083956801009	-0.182272	0.100247	0.010049461009	0.0332230819839999	-0.00328797	-0.00216881	1.08107467209e-05	4.703736816100001e-06	0.000156281	-0.0001718279999999	2.4423750961e-08	2.9524861583999998e-08	-0.000460121	0.0	2.1171133464100002e-07	0.0	0.0	0.0
7800.8857044451315	-10.783271134133429	60853817.773816414	116.27893635223523	8984.442840879963	-40.73300290453881	1659.177525621167	80720213.16103922	8516.249249011327	21.041166380608047	442.7306826564304	72526501.271286	8561.216291532612	6394.817923845899	0.988177	20.947287	0.0828943	0.0443446	0.0185210298	0.0053811128	0.0258343116	-0.0707136261	-0.0105995307	-0.088760097	-0.0295743377	0.1250926604	0.0460286143	0.0378243961	0.0786039093	-0.0472779993	-0.0610298195	-0.038738611	-0.035244587	-0.0053538006	0.0403323964	0.0273656927	0.0218862992	0.0059349154	0.018030582	-0.1036654611	0.1057894033	-0.0632606051	0.1224598599	0.0121721929	0.1063568345	0.0914478884	-0.0191369316	0.0989400456	-0.058069785	-0.0665744852	-0.0154588549	0.0542111783	-0.0349992264	-0.0580822886	0.0284798705	0.0694786603	-0.0906765877	0.0080670903	-0.0376713442	0.0058482788	0.0255004585	0.0231974727	0.058317433	0.0398007772	-0.0895969177	0.0736575494	0.0341647081	0.0194148439	0.0008431672	0.139432834	-0.0115562574	0.0290118018	0.0132266695	0.1047629668	0.0507199011	0.0923869187	-0.0965728968	0.0011732661	0.0083169072	-0.0076983824	-0.0592332281	0.1212414765	0.0530807829	-0.0858866236	-0.0164208205	0.163945739	-0.0864611646	-0.0357575612	0.0988499713	-0.0992868342	-0.1344377852	-0.0608139333	-0.0226079823	0.0907117193	0.1209056038	0.0704561711	-0.1120066003	0.104150112	-0.1166210434	0.0448898829	-0.1310889833	0.1147048067	0.1124192083	0.108643553	0.0208133	-0.0174537	0.00043319345689	0.00030463164369	-0.0459583	0.0081528	0.00211216533889	6.646814784000002e-05	-0.182277	-5.000000000005e-06	2.5000000000050003e-11	0.033224904729	-0.00260983	0.0006781399999999	6.8112126289e-06	4.5987385959999973e-07	-0.000123969	-0.00028025	1.5368312961000002e-08	7.85400625e-08	-0.000647387	-0.000187266	4.1910992776900004e-07	3.5068554756000005e-08	0.0	0.0
7788.459167518762	-12.426536926369408	60660096.204107046	154.41881998242246	8944.490963714354	-39.9518771656094	1596.152489055942	80003918.59996773	8479.209659054462	-37.0395899568648	1371.93122417268	71896996.4422025	8530.539064639437	6386.902709337904	0.966874	20.495701	0.1175957	0.0684473	-0.0204826512	-0.039304673	0.0049738553	0.0185426744	0.099011926	-0.0495195394	-0.0915966138	-0.0184260412	-0.0235476028	-0.0180323842	-0.0663863877	0.0963117047	0.128880348	-0.0462178986	-0.0372149981	-0.1156010297	0.0511239556	-0.0271107494	-0.1114741169	-0.0601540357	0.0332803502	-0.0137226649	0.0806430922	0.0105086763	-0.1257443178	-0.0507842447	0.1153190036	0.0169662676	-0.0513444321	-0.0948222174	0.0606658839	-0.0323164513	0.0175841239	0.0205720828	-0.0340323491	-0.0583915029	-0.0074246227	-0.0469022266	0.1348624171	-0.0857194015	-0.066549268	-0.0763889528	-0.0727647876	-0.0680719403	-0.0185377018	0.1148790012	-0.0555875086	0.027525622	-0.144976577	0.0729379471	-0.0203456805	0.0634794014	0.0198277086	0.0560850827	-0.0557389021	0.0437452573	0.1517493395	-0.0112323198	0.0868371065	-0.0110839412	-0.0251605569	0.0564239603	-0.122684392	-0.1543943084	0.0539533501	-0.0028499475	0.0603801065	0.0881878828	0.0032581833	-0.0907662766	0.111268944	-0.0416755832	-0.0799117282	-0.0936190862	-0.0074492945	-0.0326955436	0.105363162	0.0973360007	-0.0755511485	0.0396168176	0.021886992	-0.0023804708	-0.0136723854	0.1144017065	0.1112164334	0.105973176	0.0388544	0.0180410999999999	0.0015096643993599	0.0003254812892099	-0.030314	0.0156443	0.000918938596	0.00024474412249	-0.206154	-0.023877	0.000570111129	0.042499471716	-0.00159643	0.0010134	2.5485887449e-06	1.02697956e-06	-0.000123969	0.0	1.5368312961000002e-08	0.0	-0.000460121	0.000187266	2.1171133464100002e-07	3.5068554756000005e-08	0.0	0.0
7823.213117786405	34.75395026764272	61202663.48630528	1207.8370592057836	8985.881822917538	41.390859203183936	1713.2032255777965	80746072.13543981	8516.924159148875	37.71450009441287	1422.3835173714683	72537997.13269378	8560.77767092131	6414.432109273703	0.982765	20.832563	0.1005320749999999	0.058632	-0.0186899417	-0.0102822473	0.0021329517	0.0926316407	0.0345030857	-0.048877575	-0.0188254043	-0.1488166342	0.0331371928	-0.0035542073	0.0455871464	-0.0848875428	-0.0639547778	-0.0281223187	0.0913965786	0.0255789356	0.0685344918	-0.0473831114	-0.0927522209	0.0274674845	0.0797646538	-0.1035946306	0.0879200328	-0.0361227335	0.0584683598	0.1190304275	-0.0095243699	0.1866037199	0.0456980655	-0.0085163889	-0.0907283456	-0.02674918	-0.0800883713	0.2000192415	-0.069419537	-0.0589146849	-0.0003988944	0.0179423103	-0.0816084888	0.0704406406	-0.0116789957	0.0449346355	0.0053683491	0.0061215931	-0.0527111507	0.1138841735	0.1490562168	-0.0089911148	0.0317781557	0.0040701717	-0.0051834471	0.2117163126	-0.0528395746	0.100376329	0.070316607	0.0246061531	0.0449215629	0.0746221192	-0.066680217	-0.0063940614	-0.0275491036	0.0095804149	-0.0136482814	0.0822936992	-0.0982750284	-0.006648116	-0.0903141162	-0.0800198802	0.0199784946	-0.0394153608	0.1282012087	-0.0516211837	-0.0477879567	-0.0862779344	0.041544265	-0.0225847265	0.0364365048	-0.0695502585	-0.036367008	-0.0803712345	-0.0080690343	0.1457603408	0.0183698675	0.1140484259	0.1098185471	0.1028845713	0.0208416	-0.0180128	0.0004343722905599	0.0003244609638399	-0.0571303	-0.0268163	0.00326387117809	0.00071911394569	-0.206179	-2.4999999999997247e-05	6.249999999998623e-10	0.042509780041	-0.00245132	-0.0008548899999999	6.0089697424e-06	7.308369120999998e-07	6.86115e-05	0.0001925805	4.707537932250001e-09	3.7087248980250014e-08	-0.00052621	-6.608900000000002e-05	2.768969641000001e-07	4.367755921000003e-09	0.0	0.0
7811.013060793341	-12.200056993064209	61011925.03588415	148.8413906340149	8978.557354032224	-7.324468885313763	53.64784445192944	80614492.15964612	8511.480986625782	-5.443172523093381	29.62812711615876	72445308.5856922	8553.305479111106	6424.867605305747	0.876171	18.572981	0.0709665749999999	0.0379937	-0.0004474831	-0.0074855053	0.0211703156	-0.0122345204	0.0175169599	-0.0073290009	0.0398071751	0.0115785375	0.1930222926	0.0646526754	0.0648747345	0.0607059964	0.013566921	0.0963637786	-0.1076922021	-0.0623152264	0.0626431322	-0.113311627	0.1049341743	-0.0881662327	0.1184812112	-0.1145947052	-0.0070166468	0.0730423274	-0.0575218295	-0.0166437327	0.0114112344	0.0651814652	0.0398005139	0.0078790194	-0.0081432485	-0.0421101748	0.130839609	0.0827436433	0.0912103449	-0.0609075462	0.0314176963	0.0703597303	-0.0146301521	-0.0759670077	0.0459408778	-0.0928918628	0.0418350269	0.0030697737	-0.0192074829	0.1190518621	-0.117411673	0.1114116967	-0.094003825	0.0018960512	-0.0499334468	-0.020170544	-0.1387592252	0.080759966	0.0197590792	0.0812196918	0.0990737706	0.0685838915	0.025756318	-0.0080876183	-0.0398889582	-0.0495847286	-0.0402394364	0.0138718193	0.130214184	0.0776066975	0.0218756724	0.0917353279	0.0268490407	0.0059786277	0.1145021033	-0.0052015676	-0.0558367134	-0.0415865668	0.1046216074	-0.0168813485	0.0806847223	0.0373175861	-0.0443930912	0.00562855	0.1122771939	0.0778013964	0.0199445955	0.1136451198	0.1082280018	0.0993899282	0.0208147	-2.689999999999984e-05	0.0004332517360899	7.236099999999915e-10	-0.0293476	0.0277827	0.00086128162576	0.00077187841929	-0.195312	0.0108669999999999	0.0001180916889999	0.038146777344	-0.00206419	0.0003871299999999	4.2608803561e-06	1.4986963689999988e-07	-0.000123969	-0.0001925805	1.5368312961000002e-08	3.7087248980250014e-08	-0.000460121	6.608900000000002e-05	2.1171133464100002e-07	4.367755921000003e-09	0.0	0.0
7793.064976036906	-17.948084756434582	60731861.72073311	322.1337464241594	8971.385085170115	-7.172268862108467	51.441440630370685	80485750.3464128	8508.961682573228	-2.519304052553707	6.346892909213532	72402428.91549942	8549.635253403281	6442.676282261113	0.971311	20.589754	0.1193845	0.0873208	-0.0137651862	0.0052183771	-0.0272194937	-0.0861067696	0.0184829144	-0.0793808918	-0.1108620813	0.0757121307	-0.1353794655	-0.0291648751	-0.0967976255	-0.0962613188	-0.0139529913	-0.1229979426	0.0192623923	0.1800749558	-0.0059420561	0.0471244529	-0.0216177934	-0.0337313171	-0.0084555728	0.081573009	-0.0825293921	0.0462663806	0.0297995374	-0.0368430913	-0.0582016741	-0.0125343846	0.092060948	0.0915042633	-0.0415989483	-0.0022831139	0.0101223474	-0.0046698643	0.1551571531	0.0842318492	-0.0203454505	-0.1093390283	0.029336864	0.1146349051	-0.1017937609	0.0843122628	0.1273167197	0.0021516744	0.0645245499	-0.0979179404	0.0452557145	0.0178762488	0.0072899754	0.0280709303	-0.0461715526	-0.0753573148	-0.0372377073	-0.0495330707	0.064063071	-0.057588545	-0.0609540316	0.134888546	0.1181780427	-0.00720633	0.0335409027	0.0159692674	-0.0281333876	-0.0111448327	-0.1319517129	-0.0734582732	0.0727520498	-0.0715614718	-0.0754212594	0.0243525798	0.0438291254	-0.0109085707	0.0419199307	-0.0735177244	0.0691359692	-0.0163911553	0.0011226327	0.111237043	0.0225341529	-0.0168179041	0.006280949	0.0173675494	0.0525330791	0.1131919653	0.1064475877	0.0955030384	0.0243267	0.003512	0.00059178833289	1.2334144000000008e-05	-0.0398126	-0.0104649999999999	0.0015850431187599	0.0001095162249999	-0.120973	0.074339	0.005526286921	0.014634466729	-0.00268556	-0.00062137	7.2122325136e-06	3.861006769e-07	-0.000123969	0.0	1.5368312961000002e-08	0.0	-0.000460121	0.0	2.1171133464100002e-07	0.0	0.0	0.0
