global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
2627.187175876033	n/a	6902112.457087486	n/a	3278.3052734879025	n/a	n/a	10747285.46617859	2871.5755408475065	n/a	8245946.08679365	n/a	2894.537655535092	2314.5508267563987	n/a	n/a	n/a	n/a	-0.0202976635	-0.0980033112	-0.1013829711	0.0540704905	0.0410561693	0.1300548492	-0.0174998344	0.1343600879	-0.1403845804	0.0738938897	-0.0347668447	0.149180114	0.0005907272	-0.0720260661	0.0622266358	-0.1417827883	0.0662749454	-0.0561309945	0.0934862332	-0.013557372	0.0109786696	-0.0911855774	0.1136817822	-0.008604797	0.0614440477	-0.0676048125	0.1341355146	-0.0553046288	0.1118581234	-0.0810800753	0.038764398	-0.0856199327	0.031814638	-0.0004627281	-0.0894945277	0.0312660205	-0.0449315697	0.0396665708	-0.059580498	-0.0251330303	0.0576327719	-0.0984662779	0.0152134667	-0.069144082	-0.0029275574	-0.1087901473	0.0390963325	0.0667597346	-0.0564597719	0.0857139505	0.004432488	-0.1659363121	-0.0713029351	0.0706067045	-0.0625335479	0.0641209413	-0.1048575995	0.0255372272	-0.1104513267	0.0336266234	-0.020518345	0.082677275	-0.0072117233	0.007681907	-0.0987229569	0.0696398246	-0.0290852413	0.0500313607	-0.0310659874	0.0077315957	-0.0197973068	0.1093935739	-0.0681470756	0.064556815	-0.061847621	0.0610594656	-0.0362503621	0.0762590499	-0.0031042466	-0.1529673744	0.1398515141	-0.104153803	-0.0078687378	0.0078095497	0.0439856139	-0.0907524217	0.0133986494	0.0379642612	-0.0072159488	-0.0876055385	0.1023942851	0.0502836012	-0.0080008747	0.0439901684	-0.0699273681	0.0311778669	-0.0566307376	0.0709986427	-0.0786177269	-0.1157037647	0.0179127254	-0.1361319607	0.0084737345	-0.1152590373	0.0687991448	-0.1527798255	0.0006441453	-0.0693433457	0.0280613479	-0.0832549773	-0.0683364816	0.0049420842	-0.0336673233	0.1227563593	-0.005536948	0.1154637225	0.1154447293	0.1154130763	0.056543	n/a	n/a	0.003197110849	0.0188462	n/a	n/a	0.00035517925444	-0.0236962	n/a	n/a	0.00056150989444	0.00111706	n/a	n/a	1.2478230436e-06	-0.00105388	n/a	n/a	1.1106630544e-06	0.00036611	n/a	n/a	1.340365321e-07
2629.765469423059	2.578293547026078	6915666.424169882	6.647597614636315	3258.840905007563	-19.464368480339544	378.8616403384356	10620044.044150513	2869.368139203169	-2.2074016443375517	8233273.518274257	4.872622019424125	2890.099172045097	2294.2908835842163	0.987446	15.657105	0.0889701	0.0398593	-0.0215093147	0.0952725288	-0.1209555587	0.0170433217	-0.1564262225	0.0473288681	-0.1057154244	-0.0569664002	0.0540917508	-0.0923071709	-0.0187340167	0.1192619628	-0.0347815501	0.0849967444	-0.0311248364	0.0141929199	0.065553499	0.0151828169	-0.0310908077	0.0163074521	0.1267142128	0.157141283	-0.0132523027	0.0597367264	-0.010389954	-0.0668223588	0.1439672212	0.0756659326	0.0140995814	-0.0716786266	0.0480584212	-0.1957561579	-0.054325044	-0.0651413442	0.0264685093	-0.0542535267	0.067503858	-0.0298028581	0.0479484591	-0.0828230261	-0.1093594326	0.0091075735	0.024750793	0.0875179262	0.0616780357	-0.1087251938	0.0313475996	0.1929551353	0.1115044473	-0.0685070334	0.0411160319	-0.0733000333	0.1193619845	0.0413560816	0.0293066737	0.0288601198	0.0233989348	0.0500822457	-0.0720399202	-0.0010694193	-0.1108537431	-0.0355519373	-0.1548448033	-0.0785675277	0.0764809169	0.0739575736	-0.0870493655	0.1644836584	0.1170443207	0.0082183093	0.0860553595	0.0669370571	-0.1540054349	-0.1600925235	-0.1230260705	0.1063766149	0.0138496443	0.0734872685	0.0697759109	0.0076494174	0.0569213339	-0.0493515942	0.0850522896	-0.0392740504	-0.1561004208	0.0101814761	-0.0037421578	0.0059959098	0.0174022542	0.0618928462	-0.0267585958	0.1381918241	0.003019589	0.0400215707	-0.1240506025	-0.0808135827	0.0788491661	0.1211954663	-0.0153379415	-0.147992997	0.0108922342	-0.1003219339	0.0507987237	-0.1540813991	0.0540610544	-0.0244123769	0.0444407525	0.0803531514	0.0056063237	-0.128879439	-0.0990713471	0.016760213	0.0217352511	0.1110732913	0.1881818338	0.1154130763	0.1152422001	0.1149575937	0.0364909	-0.0200521	0.00040208671441	0.00133158578281	0.0262764	0.0074301999999999	5.5207872039999966e-05	0.00069044919696	-0.048936	-0.0252398	0.00063704750404	0.002394732096	0.00138948	0.00027242	7.42126564e-08	1.9306546704e-06	-0.000782893	0.000270987	7.343395416900005e-08	6.12921449449e-07	0.000184557	-0.000181553	3.2961491809000004e-08	3.4061286248999994e-08
2629.0760624337568	-0.6894069893023698	6912040.942062187	0.4752819968989578	3267.7596759609223	8.918770953359399	79.54447531848732	10678253.299836231	2869.591248099066	0.2231088958969849	8234553.931166755	0.0497775794283716	2889.129379240313	2329.3119024988187	1.027097	16.28582	0.05900415	0.0365126	0.0359926905	0.0462277713	0.0938899514	-0.0415625179	0.0014317096	-0.0448396214	-0.0196672455	-0.0842327415	0.1141499051	-0.0551139786	-0.1160229197	0.0925920325	-0.0493769714	0.0622372	-0.1007817955	-0.08325206	0.2216785582	0.0391183389	-0.1492228045	0.0116363815	-0.0500313748	0.0133152329	0.0025220485	0.133765093	-0.01592824	-0.1242852824	0.0268133165	-0.1268676148	-0.0047638351	0.1132041293	-0.0140299665	-0.1095110534	-0.1371068591	-0.0491075849	-0.0096605046	0.0877310307	0.0361536589	-0.1097501711	-0.0546129087	0.2128654211	0.010909824	0.1016441967	-0.0212550408	0.1044342734	-0.0575206636	0.0692365758	-0.0558294644	-0.1504164525	0.143846863	0.0922830278	-0.0768468265	0.1344561817	0.0301816525	-0.0220895118	0.0986284945	-0.0375204858	0.0111866671	0.1230480637	-0.0743017721	-0.2085983915	-0.0605429145	0.0647734436	-0.1122295615	0.1526292617	0.060262892	-0.0942001142	-0.0941313344	-0.118700243	-0.026836097	-0.0485184939	0.1765550509	0.0053135685	0.058113614	-0.0119566156	-0.0751826673	-0.0659651789	-0.2089338024	0.0087449594	0.1744325378	0.0974943295	0.0656384375	-0.0528737793	-0.1649777478	-0.0741131421	-0.0135329411	0.1421078351	0.028195272	0.0204726179	-0.0740112935	0.0424371931	-0.1758536377	0.0556210707	0.0609498227	-0.0545841033	0.0019937181	-0.1032296979	0.1188034795	-0.0378837729	-0.0409232395	0.0146533943	0.0158736695	-0.0880705946	0.0371576404	-0.0457212445	-0.0365091189	-0.0428222349	0.1837626661	0.1324249303	-0.0183704273	-0.1168132195	0.1202827838	0.137388658	0.0674158977	0.0195136484	0.046456062	0.1153118061	0.1148374968	0.1140484259	0.0354786	-0.0010123	1.0247512900000015e-06	0.00125873105796	0.026301	2.460000000000309e-05	6.05160000000152e-10	0.000691742601	-0.0164688	0.0324672	0.00105411907584	0.0002712213734399	0.00111706	-0.00027242	7.42126564e-08	1.2478230436e-06	-0.0007298689999999	5.30240000001e-05	2.8115445760106044e-09	5.32708757160854e-07	-1.05879e-22	-0.000184557	3.4061286248999994e-08	1.1210362640999999e-44
2631.470760717609	2.394698283852449	6924638.364511712	5.734579870685865	3267.54900037811	-0.2106755828122004	0.0443842011932603	10676876.469871989	2875.5841387001788	5.9928906011127765	8268984.138744049	35.91473775690586	2895.8565303584214	2325.913529626473	0.995001	15.776896	0.0947783	0.0608414	0.0238244377	0.0058661223	0.0824602351	-0.0292992345	0.0596573253	-0.0585189054	-0.0438639461	-0.1246190725	0.0151008102	0.0266334363	0.0770953362	-0.1358328377	0.0698808826	0.0122925637	-0.1173049928	0.0442738584	0.0452971619	-0.0467214046	-0.1682427372	-0.1545704674	-0.086544706	0.0356987712	-0.1164501866	0.0301550346	-0.1630729211	-0.1391950784	0.0923805197	-0.1156943807	0.0705905527	-0.0870795269	-0.0894230554	0.04682402	-0.0434872054	0.0047520272	-0.0798264828	0.0171528587	-0.1258108861	-0.0940439723	0.085831109	-0.0750559531	-0.0705219982	-0.0257379155	-0.1355044574	-0.0642253481	-0.0415648272	0.087045007	-0.1104574196	-0.0056143756	-0.0173220721	-0.0546749085	-0.0327874955	-0.1038478433	-0.0405329289	-0.0818240544	0.0955052011	-0.0121346009	0.099931556	-0.0796102746	0.0362205659	-0.0691753727	-0.1522711142	0.0688495017	-0.0452961119	0.0373456985	-0.1501528644	-0.1213334603	-0.1025281836	-0.0312143714	0.0956207453	0.2556812504	-0.0285460537	0.0155535328	0.0099205413	0.1326512598	-0.1063659946	0.0335903754	0.0030546031	0.0591866332	0.0268628054	-0.0320066277	0.0771527526	0.0828291433	0.0606965055	0.020698974	0.068301461	-0.0539961751	-0.0351609922	0.025999163	0.1213357467	-0.031490687	-0.1267467774	0.0616819437	0.0655071102	-0.155738106	0.009931998	0.1096660719	0.0465234572	0.024304911	-0.0983770111	0.0527773182	-0.2381879829	-0.0244715395	-0.0081444214	0.2016173095	0.0947005078	-0.1800863882	-0.051795298	0.0881241761	0.0689457801	0.196801393	-0.0120632049	0.0073290119	-0.0008458302	0.1563912808	-0.0152675747	0.1151599564	0.1142313295	0.112689161	0.0286713	-0.0068072999999999	4.633933328999998e-05	0.00082204344369	0.0263238	2.2799999999999904e-05	5.198399999999956e-10	0.00069294244644	0.0164188	0.0328876	0.00108159423376	0.00026957699344	0.00211136	0.0009943	9.8863249e-07	4.4578410496e-06	-0.000622957	0.0001069119999998	1.1430175743978608e-08	3.880754238490001e-07	0.0	1.05879e-22	1.1210362640999999e-44	0.0
2630.023978054647	-1.4467826629620504	6917026.125142391	2.0931800738475617	3274.697582592959	7.14858221484883	51.102227682453	10723644.257440168	2872.0159968600656	-3.568141840113185	8248475.886220116	12.731636191166306	2892.922418973209	2329.75352825531	1.002153	15.890305	0.05753229	0.0373929	0.0320170557	-0.1353981377	-0.0005923033	-0.0202949261	0.1370888422	0.1162777386	-0.046909941	-0.0847719563	0.1947722304	-0.0501721871	0.1012537416	0.0503229303	-0.1019579655	-0.0696641687	-0.0518824066	-0.0736370944	-0.07574369	-0.0921817772	-0.0445241797	-0.1320089849	-0.0763084367	-0.1442217807	0.0448539948	0.1126131789	-0.0693671405	0.1700957002	-0.04424681	0.0679670927	-0.0142439654	-0.0439731468	0.117785089	0.0468067191	0.1250767514	0.0900275814	0.0348957819	0.0123407509	0.0665129265	0.0646466707	0.0666484816	-0.0868269942	-0.0148683611	-0.0930267595	0.0666075418	0.2055387478	-0.0442903652	-0.0138742462	0.01774499	0.0611655221	0.0204591822	0.1571182669	-0.0228473345	0.0515302364	-0.0886398108	0.078195487	0.1442099461	-0.0214547163	0.0304142842	-0.0394813727	0.1278658712	-0.06445273	0.1743671396	0.012253184	0.0541202574	0.0379149476	-0.1345353232	0.1061897007	-0.0101748539	0.0799549649	0.0613184778	-0.0187799153	-0.148867293	0.0643059822	0.0342487987	0.0039139696	0.0518425144	-0.0467554402	0.0021831421	0.0099932172	0.0106493021	-0.0003794925	-0.1027050142	-0.0595356723	0.0429163619	0.0131663817	-0.252748206	-0.0696262688	0.0544876011	0.0626894244	-0.0424910475	0.0661507152	0.0323058166	0.1453086469	0.0230333487	-0.0898221528	-0.1052992973	0.104482006	0.0342766733	0.0055423201	0.0468250612	-0.002813414	-0.0473736044	-0.0619974338	0.0099352798	0.008276196	-0.0617421206	-0.0768750195	0.2567330705	0.0424558095	-0.006451816	0.0011638081	-0.0705905607	0.0015100111	0.0504107789	0.0103669923	0.0152435994	0.1149575937	0.1134247617	0.1108851636	0.0286848	1.3499999999999623e-05	1.8224999999998983e-10	0.00082281775104	0.026293	-3.0800000000000965e-05	9.486400000000595e-10	0.000691321849	0.00976446	-0.00665434	4.42802408356e-05	9.53446790916e-05	0.00168575	-0.00042561	1.8114387210000008e-07	2.8417530625e-06	-0.00121402	-0.0005910629999999	3.4935546996899984e-07	1.4738445603999995e-06	0.0	0.0	0.0	0.0
2621.482773773814	-8.541204280832972	6872171.933192851	72.95217056691948	3264.96231529548	-9.735267297478911	94.77542935336238	10659978.92029962	2863.413980562464	-8.602016297601494	8199139.624080575	73.99468438420172	2884.8640265463405	2304.2472301969924	0.987476	15.657588	0.07316786	0.0478475	-0.006966962	-0.0920602801	-0.1002723538	0.001058109	0.028337325	0.137885455	-0.0897220935	0.0428869631	-0.0576761296	-0.1960960327	-0.0696733847	-0.0179602577	-0.1857031101	-0.02621967	0.0540292861	-0.0953501059	-0.0553080004	-0.0170544522	0.1793155846	0.1167227895	0.0014203165	0.0315081843	-0.1073239011	0.043235307	0.1382425529	-0.1021909092	-0.1459066849	0.0990762661	0.0648219411	-0.0444534905	-0.0570189594	-0.0682458954	-0.0140811398	-0.03167248	-0.0377678389	-0.1015709242	-0.0801398853	-0.0146511859	0.0352045694	-0.0218233046	0.0734465127	-0.084214855	-0.1098537172	0.0196515793	-0.0464430071	0.1109634192	-0.1095662301	-0.0485181221	0.0722321554	0.0463838315	0.0109704229	0.0003346802	-0.0315834127	0.1840759262	0.0144478763	-0.020390613	-0.0453653176	0.0140685525	-0.0733743491	0.1290614378	0.1153829452	0.0584286652	0.0213053932	-0.0126398668	0.1989459053	0.0902672157	0.1067183911	-0.0253618694	0.0150593249	0.0192515972	0.1745426765	-0.1743403871	-0.0877662141	0.0478691289	0.0671817159	0.1351605391	0.1067480541	0.039196822	-0.0132894934	-0.1043502052	0.052723671	0.1301981696	0.1007738972	0.1002781579	0.0827931555	0.0657449837	-0.1194224297	-0.0310144991	-0.065527412	0.028514492	-0.0284975757	0.0982318028	0.0037678415	0.0755167992	-0.1410167696	0.052252414	0.0249639768	-0.0893574444	0.0731664439	-0.0553164124	0.100505133	-0.155373104	0.0495475182	-0.041447439	0.0833558531	-0.0972291889	-0.022392644	0.0298558347	0.0165863859	-0.0189930661	-0.0425343841	-0.1304869304	0.0845096797	-0.1453734365	-0.0392368795	0.1147048067	0.1124192083	0.108643553	0.0286781	-6.699999999998374e-06	4.488999999997821e-11	0.00082243341961	0.026301	8.000000000001062e-06	6.4000000000017e-11	0.000691742601	-0.0277572	-0.03752166	0.0014078749691555	0.00077046215184	0.00111706	-0.00056869	3.234083161e-07	1.2478230436e-06	-0.00135796	-0.00014394	2.0718723600000053e-08	1.8440553616000005e-06	-2.11758e-22	-2.11758e-22	4.4841450563999997e-44	4.4841450563999997e-44
2628.342923225412	6.860149451597863	6908186.522069104	47.06165049825846	3255.0528552600167	-9.909460035463326	98.19739819444482	10595369.090536388	2875.461060693762	12.047080131298117	8268276.311566096	145.13213968991784	2894.815684501385	2288.0753385485323	1.020301	16.178059	0.08899214	0.0413263	-0.042917881	0.0635768561	-0.0797740955	0.0375453001	-0.1064736954	0.0107637741	-0.0050060322	0.0290418372	-0.0597895842	0.013028781	0.090712323	-0.0034278421	0.0637829168	-0.0243593331	-0.0535884779	-0.0407086202	-0.0317033173	0.0653869508	0.0287980664	0.0525190667	-0.0492432477	0.0001405757	-0.0615940519	0.0536024283	0.0601480067	0.0285185931	-0.0920099203	-0.0134622153	-0.0672720058	0.1059168283	0.0692590758	-0.0491337214	0.0431899154	0.0444754646	0.1202159669	-0.0113452801	-0.0343380663	0.0466083598	-0.073752476	-0.0345532711	0.0611796993	-0.054793332	-0.1829821713	-0.0824652299	0.0535618881	-0.0378418759	0.1464694139	0.0826537261	0.038017188	-0.268380586	-0.1106202745	-0.0234116245	0.0256919268	-0.0292258459	-0.0017842303	0.0953257976	-0.0395914188	0.0637999225	-0.0447761516	0.0201517877	0.0327314595	-0.0608427871	0.0075148565	0.0551899321	0.0425254482	-0.0493825217	0.0747052228	0.0074174579	0.0337928249	0.162702998	-0.1068643366	-0.0596977472	-0.021405837	-0.095954746	0.0102530176	0.0118426299	-0.0760900609	-0.2981386574	0.0705723844	0.0208886929	-0.0182969135	0.001701849	0.0893973886	0.1216237125	0.0705250715	-0.1132697906	-0.2316351739	0.0102418991	-0.0374733527	-0.0773022084	0.0490525384	0.0114684903	0.0237523631	0.0160185821	-0.0786178606	-0.0812904182	0.0018231457	0.0055984251	-0.1018785665	-0.0433419213	-0.0570269746	-0.0335465311	0.1602586946	-0.1065446151	-0.0773356232	-0.0754782572	0.017082912	0.0633229016	-0.0178085191	0.0229256805	-0.1945344313	-0.0279410578	-0.0221606467	-0.0365468088	-0.0152340219	0.1144017065	0.1112164334	0.105973176	0.0532699	0.0245918	0.00060475662724	0.00283768224601	0.00858476	-0.01771624	0.0003138651597376	7.36981042576e-05	-0.037754	-0.0099968	9.993601024000008e-05	0.001425364516	0.000638137	-0.000478923	2.2936723992900002e-07	4.07218830769e-07	-0.00121402	0.00014394	2.0718723600000053e-08	1.4738445603999995e-06	0.000110883	0.000110883	1.2295039689e-08	1.2295039689e-08
2631.5498867120355	3.206963486623408	6925054.806254127	10.284614804535767	3262.324245924359	7.271390664342107	52.87312219348155	10642759.485545935	2869.546114161733	-5.914946532029262	8234294.901300701	34.98659247676499	2888.2980042899926	2327.2404559237475	0.99009	15.699037	0.13468964	0.0680796	0.0425010383	0.0790487288	0.0561390803	-0.055385758	-0.0915634535	-0.0378011107	-0.0292597932	-0.0798163823	0.0369360247	0.0164061511	-0.0660845081	-0.0717152485	0.0295646191	0.1324322494	-0.0529784576	0.0098732683	-0.0105539345	0.0670976021	0.1058131831	-0.0103260563	0.0435007369	-0.0883262763	0.1312632975	-0.0592023511	0.1782994081	0.0611527213	0.0044607193	-0.0684847185	0.0286107522	0.0701070773	-0.0173415966	0.0029918308	0.0603231112	0.0545429748	-0.0411993797	0.0304178371	0.0996822518	-0.082390088	-0.0987860728	-0.0491321156	-0.0813862488	0.0076729617	0.0649368152	0.0384557084	0.1119892783	-0.0833458718	-0.097495349	0.0492297428	-0.0146553311	-0.0621728997	0.0576265821	0.1002572542	0.1087501763	-0.0618758846	0.0727992729	-0.0398106158	0.0286466402	0.0459824888	-0.0056241617	-0.0223233602	0.0292949079	0.0142355939	0.1136683792	-0.0757722162	-0.0496463173	0.126538973	0.0337435617	0.0581339975	-0.0804417297	-0.1313512209	0.0002374363	-0.0513055668	-0.0117514168	-0.0608410743	0.0013397078	-0.0571412803	0.0453230361	-0.0480835319	0.0683411939	0.0206682378	0.0675911878	-0.0685918619	-0.0506426671	-0.0341414453	0.0298076381	-0.0933377643	-0.0551515878	0.1143327647	0.1225878647	0.0559817908	-0.0863921729	0.0938590999	0.017428841	-0.1255980316	0.066629459	-0.0243271821	0.0634525224	0.1669351627	0.0651101352	-0.10412746	-0.1517049887	-0.0126726253	0.0519756541	0.0497115832	-0.0113262178	-0.0778404368	0.0643643168	0.0518548937	0.0112863124	-0.0061639786	-0.0079761625	0.0691984335	0.0408749597	-0.0585095936	-0.0560838334	0.1140484259	0.1098185471	0.1028845713	0.0287199	-0.02455	0.0006027025	0.00082483265601	0.02627	0.01768524	0.0003127677138576	0.0006901129	-0.0277139	0.0100401	0.00010080360801	0.0007680602532099	0.00158395	0.000945813	8.94562230969e-07	2.5088976025e-06	-0.000525574	0.0006884459999999	4.739578949159999e-07	2.76228029476e-07	0.00012491	1.4026999999999991e-05	1.9675672899999979e-10	1.5602508099999998e-08
2630.62524783961	-0.9246388724254756	6920189.194571209	0.8549570444002551	3267.031046750122	4.7068008257633664	22.153974013406707	10673491.8604292	2868.669363421617	-0.8767507401157673	8229263.916633787	0.7686918602935456	2889.811380063991	2342.1493027298843	0.999944	15.855274	0.0686203	0.0355636	0.0594085946	-0.0912229198	0.10332212	-0.0094620528	0.1082593522	-0.0232114236	0.0178944815	-0.0723800412	0.0150639035	-0.0492463678	-0.0753765614	-0.0705162359	0.0213885611	0.0239777287	0.0252441898	-0.1191624645	-0.0128551099	-0.0813492496	0.0255246517	-0.1077977273	-0.0281743874	0.0576076436	0.0455260233	0.0813002179	0.1060242118	-0.0901938447	-0.0832881027	0.1192423506	0.1072153981	0.0990996834	-0.1599319833	-0.0367553004	-0.0237759441	0.0717166136	-0.1046885306	-0.0225733475	0.1175042793	0.0614493303	-0.1224770428	-0.034903092	0.0015114456	0.0489954136	0.0593961421	-0.0669132482	0.0491918363	0.1039841276	0.0553996584	-0.1402355	0.0252968417	0.0294002952	-0.0723724406	-0.0173251455	-0.0914407832	-0.0176699753	0.020163792	-0.0657698185	0.0149235583	-0.0049300201	-0.1397341116	0.0542486168	0.0030034966	0.117278039	-0.0193886321	0.0393122659	0.0368490759	0.0072732528	-0.0996159386	-0.0034806233	-0.0383318381	-0.1171848196	0.0373399144	0.0054867981	-0.0080029767	0.0623264494	0.0613153222	-0.0905040142	-0.0110466074	-0.0240463787	-0.1460961462	0.0114097367	-0.0450203728	-0.1794420777	0.1426385483	-0.1324864686	0.1365875855	-0.027234448	0.1246453311	0.1246485061	0.0269129597	0.0695015027	0.0690230146	-0.0019262661	0.0660133045	0.0864501389	0.0031089971	0.1074524078	0.1537811738	-0.0281714018	0.0049383431	-0.0946094476	0.0463333199	-0.0883645835	0.0765901671	-0.0372912706	-0.123277325	0.0070670067	-0.0754948163	-0.1004528706	0.0378606316	-0.0604166222	-0.0857571045	-0.0914555526	0.0690425238	0.1116116998	-0.0297188688	0.1136451198	0.1082280018	0.0993899282	0.0287571	3.720000000000112e-05	1.3838400000000832e-09	0.00082697080041	0.0142029	-0.0120671	0.00014561490241	0.0002017223684099	-0.0491002	-0.0213862999999999	0.0004573738276899	0.0024108296400399	0.00111706	-0.0004668899999999	2.179862721e-07	1.2478230436e-06	-0.00041478	0.000110794	1.2275310436e-08	1.7204244840000004e-07	0.0	-0.00012491	1.5602508099999998e-08	0.0
2633.83000976491	3.204761925299863	6937060.520338225	10.270498997851684	3267.8048941347943	0.7738473846720808	0.5988397747638194	10678548.826131314	2871.614272807913	2.944909386295876	8246168.53179412	8.672491293493554	2891.9153097562494	2331.419869981154	0.984004	15.602529	0.05284003	0.0331176	0.054056382	-0.0290570929	-0.0493856623	-0.0141321333	-0.0394453463	0.0663622166	0.0746436519	0.0002499833	0.0043279631	-0.0860498193	0.03221522	-0.1584604248	0.0565409989	0.0525295911	-0.022617617	-0.0436900851	-0.159924269	0.0070888623	-0.1072713829	-0.046287201	0.0077677281	-0.2087811328	-0.0260914126	-0.0991888421	-0.100251725	-0.0298283123	0.0990758525	0.0816432682	-0.0152930371	-0.0999536302	0.0349451278	-0.0031574763	-0.1224296869	-0.0718472893	0.0385340983	-0.0879360844	-0.0460858842	0.0978741023	0.030906587	-0.1040887479	0.0484259236	0.0420837069	-0.0499855115	0.0751837636	-0.030552757	0.0660900201	-0.0025889087	0.1131412449	-0.0991555676	0.1078473539	-0.1020322599	0.0759609644	0.0043096712	-0.0449368514	0.1056815682	0.013524254	-0.0811998414	-0.0337965485	0.1063574383	0.0419791777	-0.0415034926	-0.0814203351	-0.0607962544	-0.1050239345	-0.0991380653	0.0927264542	-0.0999321724	-0.017796199	-0.050146775	0.0733049512	-0.0769359571	0.1719567552	-0.0694753622	0.0835073295	0.0326068242	-0.0186509462	0.1382566958	-0.0149939393	-0.0839536219	0.046269939	0.0127710854	0.0896380478	0.055656915	-0.0458929527	-0.0221320664	-0.0626179168	0.1957939568	-0.1473289882	-0.0441724846	-0.0985246376	-0.0423411101	0.0402365033	0.0194747611	-0.0412739712	0.0246794253	0.0994993494	-0.1114032498	0.0750297032	-0.0786525161	-0.079535491	0.0246618512	0.1092230721	0.1025205773	-0.0418668496	0.0043601045	-0.0201061047	-0.0781849811	0.0774500483	0.1468743128	0.0762100465	-0.1162463038	-0.0612798456	-0.0556912006	-0.038484279	-0.0307389912	0.1131919653	0.1064475877	0.0955030384	0.0287396	-1.7500000000000154e-05	3.062500000000054e-10	0.00082596460816	0.0072828199999999	-0.00692008	4.7887507206401374e-05	5.303946715239854e-05	-0.027725	0.0213751999999999	0.0004568991750399	0.000768675625	0.000639491	-0.000477569	2.280721497610001e-07	4.08948739081e-07	-0.000401804	1.2975999999999992e-05	1.6837657599999977e-10	1.6144645441600004e-07	0.0	0.0	0.0	0.0
