global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
2656.1907194976743	n/a	7055349.138345573	n/a	3285.2423874486703	n/a	n/a	10792817.54428944	2892.1127383078565	n/a	8364316.091082568	n/a	2921.9323961854407	2436.46207219724	n/a	n/a	n/a	n/a	-0.024526985	0.0335598827	-0.1165710455	0.0873388635	-0.1609579209	0.1375977357	-0.1032529817	0.005614468	-0.1016854518	0.1548455325	-0.0078994927	0.097520184	-0.0947404957	-0.042212033	0.1041151618	-0.0964295276	0.1197157045	0.0292682945	-0.0768221089	0.012723345	-0.1655025474	0.0575976359	-0.0681589712	0.0241527229	-0.0522054908	0.0675797661	-0.0451163535	0.0322127816	-0.0708386567	0.1031839222	-0.0839894466	0.0066877679	-0.0044117626	0.0789386827	-0.0934119184	0.0916593058	-0.0722851938	0.0294335697	-0.0031957594	0.018468502	-0.0636200982	-0.0076508499	-0.004284529	0.0438397865	-0.057710343	-0.0524215964	0.0340418353	0.1125537213	-0.0616291726	0.1546079851	-0.0012575457	0.1035021165	-0.0562978103	0.0314206592	-0.0931990665	0.0799653193	-0.1190556347	0.1183387752	-0.0543960853	0.0344260657	0.0854998312	-0.0545299003	0.1638084573	-0.0429605282	0.0576098936	-0.0251756772	0.0562635576	-0.0150105661	0.1336902137	-0.0600415923	0.08165252	-0.0169287249	0.0094474894	-0.1119320872	0.0263764367	-0.0541638521	-0.1160268778	0.0455760821	-0.178101116	0.1062199895	0.0169980575	-0.0483367055	-0.166808276	0.0872569191	-0.059927872	0.1642333346	-0.1604058664	0.0643834091	-0.0952233224	0.0747717224	-0.001592489	0.0699094157	-0.0110785162	0.1051518269	-0.0784703464	0.0429492163	-0.018755542	0.0092858115	-0.059584928	0.1114048179	-0.0906610546	0.2009293317	-0.1171223652	-0.1237434298	0.0976611221	-0.0597224244	0.1154637225	0.1154447293	0.1154130763	-0.0254295	n/a	n/a	0.00064665947025	-0.000126073	n/a	n/a	1.5894401329000003e-08	-0.0742772	n/a	n/a	0.00551710243984	0.00284741	n/a	n/a	8.107743708099999e-06	0.000623607	n/a	n/a	3.88885690449e-07	-0.00071691	n/a	n/a	5.139599480999999e-07	0.0
2654.92736779676	-1.263351700914427	7048639.328276232	1.596057520203376	3290.6215316541493	5.379144205478951	28.935192383337775	10828190.0645859	2888.502193638037	-3.610544669819319	8343444.922651753	13.036032812760697	2917.547859569139	2416.517989836726	0.942567	14.73165	0.042268327	0.0228919	-0.0187067833	0.1668817866	-0.084415137	0.1297745997	-0.1725768109	0.0371712684	-0.0557227462	0.0852617578	-0.1763864139	0.0427136754	0.119391502	0.0017211386	-0.0809736069	-0.0090541518	0.1303367138	-0.1417322394	0.0832021962	-0.1131018198	-0.0517367347	-0.038233159	-0.14447702	-0.0078427278	0.1128255171	-0.1843570112	-0.0700700128	-0.0427243528	0.1031139488	0.0852862605	-0.0261063672	-0.0318061997	0.0211531133	0.0274751062	0.0180976185	-0.0015441484	-0.0947942672	-0.0183368618	0.1065039306	0.091215016	0.1404897442	-0.0014228341	-0.0228366875	0.0398550411	0.0371481431	-0.1264586033	0.0294183553	-0.2270096554	0.1052004915	-0.0234798951	-0.0189122582	0.1144424561	0.071998493	0.0263118768	0.0942647422	0.090663691	-0.0841748843	-0.0317633062	-0.1628423345	0.0833774095	-0.0680693567	0.0827014115	0.1044407162	-0.0434237459	0.0517183785	0.1157688709	0.083657772	0.0152030618	-0.0133050627	0.0868765475	0.0139433623	-0.0780602661	0.050399258	0.0437872347	0.0826675861	-0.1067262728	-0.0701891776	-0.0187067448	-0.0204624108	-0.0245252621	-0.025329576	0.0744124803	0.174706245	0.0007905753	-0.2415270903	0.0831613756	-0.0786852011	0.1157683172	-0.1848839638	0.1209043127	-0.0895015501	0.1318427522	0.0965543607	0.0501150053	0.0244134473	0.0635208362	-0.002183003	0.0370941328	-0.0836194535	0.0444659313	-0.120778766	0.0304967817	-0.0703182024	0.069059247	-0.0775280212	-0.1871665262	0.1029422185	-0.0377154028	0.1154130763	0.1152422001	0.1149575937	-0.0254278	1.7000000000003124e-06	2.8900000000010627e-12	0.00064657301284	-0.0166711	-0.016545027	0.0002737379184307	0.00027792557521	-0.0838227	-0.0095454999999999	9.111657024999996e-05	0.00702624503529	0.00309741	0.00025	6.250000000000013e-08	9.5939487081e-06	0.000550085	-7.352200000000002e-05	5.4054844840000034e-09	3.02593507225e-07	-0.00071691	0.0	0.0	5.139599480999999e-07	0.0
2656.3864418901617	1.4590740934017958	7056388.9286578735	2.1288972100362726	3283.006640980253	-7.614890673896298	57.986559975392815	10778132.604720443	2890.8413434934328	2.33914985539559	8356963.6732509155	5.471622045997209	2917.26697161149	2404.479986667314	0.984522	15.387375	0.11606216	0.0567109	0.0417792364	0.1302154555	0.013635569	0.1338374189	-0.1293243219	-0.0654425041	-0.0073238771	0.0826351	-0.1678894935	-0.0005269065	0.0666223483	0.0799804663	-0.1208443738	-0.0310296226	0.0716110223	0.0059224276	-0.0498189055	-0.0360611217	-0.1044525148	0.0046949113	-0.0220067326	-0.1032140916	-0.0246021941	-0.1586334812	0.0507950183	-0.1242079158	0.0925079776	-0.2286637347	-0.1272259044	0.0830966715	-0.0202438526	-0.0852370701	-0.0428528161	0.0904903743	-0.0226637907	0.1747975625	-0.010353967	-0.1398970479	0.0063594952	-0.150738316	0.1338062915	-0.0422854409	0.0490236226	-0.0231367827	0.0902627059	0.0257497765	-0.0316683536	-0.1009241393	-0.0202335896	-0.0083769444	0.1067304326	-0.000421249	0.0430351762	0.0891990493	-0.1584701135	-0.0030001903	-0.0874067336	0.0080210424	-0.0722535271	0.1011991667	-0.0215001936	-0.1255891933	0.1165714045	0.0846109352	-0.233370606	0.1127482645	0.0724683804	0.1957200671	0.1458968292	-0.0166782001	-0.122388409	0.045596899	-0.0660078893	0.0136053996	0.0442058037	-0.0010020827	0.0962441872	-0.0853069068	0.0583925137	-0.2209392605	0.0392214742	0.0687367138	-0.1814241801	0.1000606381	-0.0754928766	0.1381983258	-0.0590340876	0.0965466626	-0.1138195051	0.0727661933	0.1334137075	-0.0425094293	-0.0115434923	0.071832625	0.0669079628	-0.0173297992	-0.0596442203	0.0732465454	0.0607343195	0.0148543061	0.0552400265	-0.0978798777	0.0076968931	0.022996231	0.0619008856	-0.015433336	0.1153118061	0.1148374968	0.1140484259	-0.00633412	0.01909368	0.0003645686159424	4.01210761744e-05	0.015369	0.0320401	0.00102656800801	0.000236206161	-0.0805328	0.0032898999999999	1.082344200999999e-05	0.00648553187584	0.00284741	-0.00025	6.250000000000013e-08	8.107743708099999e-06	0.000752849	0.000202764	4.111323969600001e-08	5.66781616801e-07	6.30956e-05	0.0007800055999999	6.084087360313599e-07	3.981054739360001e-09	0.0
2664.2639238126058	7.877481922444076	7098302.255729342	62.05472143843322	3278.4341752883047	-4.5724656919483095	20.907442504044333	10748130.641698306	2897.1554892167424	6.3141457233095934	8393509.928698702	39.86843621518883	2923.5556317604296	2411.7567347261647	1.013228	15.836028	0.1057705699999999	0.051871	0.0615860235	0.0026631365	0.1273784099	0.1046954752	-0.1062435375	-0.1195826919	0.0633344065	0.0171035352	-0.0621001961	0.0345805796	-0.0696200325	0.0784573127	0.0827095327	-0.1062824544	-0.1078359295	0.0587019983	0.046846082	-0.084195127	-0.0243749519	-0.0748701141	-0.1374083457	-0.0813498041	0.0180968544	-0.0156684119	-0.0469599607	0.0176910975	-0.0246093454	0.008846073	0.0608838681	0.1097078248	0.0648620366	0.0473044052	0.2445038624	-0.0269348551	0.1293665282	0.1898286004	0.0180275356	0.018659476	0.0028680144	-0.1188067436	0.048682448	-0.0611957195	-0.1733303469	-0.0169435137	-0.0131165185	0.0389877046	-0.0212091318	0.0455151563	-0.091451138	-0.1061547174	0.0033660453	0.0232547686	0.0651485199	0.0357248879	-0.110099034	0.1720684529	-0.1061430427	-0.0103330856	-0.1443417932	0.055081652	-0.0199904592	-0.0271351028	0.1154047067	-0.0459329053	-0.0657955685	-0.0087444841	-0.0134099206	-0.0844748186	-0.110255075	0.0747029157	0.0880192376	0.2576959309	0.042595799	-0.0698503145	0.0355071234	0.0605505546	0.0486039852	0.0950425276	0.0086282776	0.1327920454	-0.0635054469	-0.0333813017	-0.1323915233	0.0977917593	-0.0509239004	0.1766099967	0.0071177439	0.0857688075	-0.1658434867	0.0296107953	0.0856820047	-0.1178019935	-0.0317291902	0.0508539273	-0.0609345901	0.0008090346	-0.0800985732	-0.0752280179	-0.0013269553	0.0301516181	0.0026146802	0.0714236654	-0.0004292913	0.18248805	-0.0130880175	-0.0140244241	0.1151599564	0.1142313295	0.112689161	-0.00317281	0.00316131	9.993880916100003e-06	1.00667232961e-05	-0.00231668	-0.01768568	0.0003127832770624	5.367006222400001e-06	-0.10449	-0.0239571999999999	0.0005739474318399	0.0109181601	0.00210339	-0.0007440199999999	5.535657603999996e-07	4.4242494921e-06	0.00106316	0.000310311	9.629291672100004e-08	1.1303091856000002e-06	-0.000101901	-0.0001649966	2.722387801156e-08	1.0383813801e-08	0.0
2665.290538269573	1.0266144569673088	7103773.65338931	1.0539372432542824	3286.5373768270947	8.103201538790017	65.6618751782489	10801327.929281522	2893.5818655372746	-3.5736236794678007	8372816.012566174	12.770786202452982	2917.715912193373	2460.628924939323	1.016041	15.879997	0.05968224	0.0314398	-0.0007820763	-0.1832821905	0.0997539801	0.0574429948	-0.024623611	-0.0721593958	0.1236464732	-0.0964088022	-0.0572577334	-0.008829573	-0.0931926579	-0.0277381801	-0.0649792683	-0.0752439842	-0.0329763268	0.0329350593	-0.0703937176	-0.1279047108	0.1636580582	0.0149145946	-0.0587931115	-0.1589096585	0.0429795738	-0.0823701703	-0.0254859219	0.054833586	-0.006557061	0.0342877212	0.0445103901	0.0270131088	0.0306091124	0.0014765458	-0.0075518252	-0.010665001	-0.165584104	0.021533139	-0.0335456702	-0.0159546865	0.1217697822	-0.0178699672	-0.1173398879	0.0058521228	0.1052504803	0.0403999183	-0.013601183	-0.1130240439	0.0429311175	-0.0753375861	-0.0504392503	-0.1246424835	-0.0071892631	0.037885919	0.0213479537	0.1331620346	0.15619744	-0.0305988093	-0.0181396819	-0.0503836759	-0.0682781104	0.1215244199	-0.0693914615	-0.0413417482	-0.0268121365	-0.0194398445	-0.0146097711	0.0952052854	0.0856779666	-0.0170489308	0.1318566289	-0.126974131	-0.0954443161	-0.0449114464	0.0514024089	0.0536286084	-0.063276968	-0.0307945258	-0.0052316901	0.0198397529	-0.0608672292	0.0747465804	-0.0133064285	0.0642554804	-0.124233315	0.0863279607	0.1632175146	0.0607220121	0.0097423984	-0.0326468289	-0.2017022777	0.0445775144	-0.0253788081	-0.0825106607	-0.1133325472	0.074357865	0.0364616373	0.0332869273	0.0192117361	0.0127876773	-0.0415622599	0.0086515748	0.0102292979	-0.1139124801	0.0718569766	-0.1448162059	0.0541397365	0.0610403251	0.1149575937	0.1134247617	0.1108851636	0.00138957	0.0045623799999999	2.08153112644e-05	1.9309047849e-06	0.0255939	0.02791058	0.0007790004759364	0.00065504771721	-0.0983006	0.0061893999999999	3.830867235999997e-05	0.00966300796036	0.00195693	-0.00014646	2.1450531600000047e-08	3.8295750249e-06	0.000954219	-0.000108941	1.1868141481000022e-08	9.10533899961e-07	6.30956e-05	0.0001649966	2.722387801156e-08	3.981054739360001e-09	0.0
2655.6344459577867	-9.656092311786324	7052394.310557521	93.24011873373895	3284.056095517008	-2.481281310086615	6.156756939785149	10785024.438502416	2883.383303442381	-10.198562094893532	8313899.274570297	104.01066880339916	2914.175676326227	2460.6688533988195	1.126443	17.605509	0.09566126	0.0463904	-0.1187790988	-0.088715441	-0.0823761509	-0.0014374834	-0.0977539882	0.132551199	-0.0415203325	-0.0798798311	-0.0402323766	0.0147650754	-0.0498968613	0.0127664097	0.019830754	0.0278135869	-0.0112296122	-0.0992843655	-0.0177368421	0.0918127448	-0.0537759483	-0.0856186482	-0.1489662546	-0.1272278965	0.1489216988	0.1975566146	0.1216635148	-0.0500994885	0.05590973	-0.140829444	0.0022786003	-0.0274980523	-0.0565690869	0.0538958668	-0.0521949021	-0.0539385092	-0.1016861256	0.0437956896	0.0738024753	-0.0661187122	-0.0571092019	0.0952169074	-0.0752812014	-0.1162389555	0.0194556145	0.0558539454	0.0021613933	-0.0642921991	0.0654151578	0.0282898053	0.0012934969	0.1249856774	-0.057230241	0.0149809772	-0.1184130146	0.0524773902	-0.0579361534	0.0319841001	-0.1666868771	-0.1696330409	-0.0045917569	-0.0233410599	-0.0546118126	0.1144064599	0.1947619694	0.0170723459	-0.2384643194	0.017313741	-0.03731672	-0.0962433441	-0.0402099266	0.1494052875	-0.0783654685	-0.2231558404	-0.0621270192	-0.0199489006	0.0494321316	-0.0126586468	-0.004960487	-0.0993889105	0.0003550225	0.0741882608	-0.0146108087	-0.1525243464	-0.0162971007	0.1473323042	-0.1489397991	0.0723828781	-0.0422834195	-0.1739124535	-0.0531995158	-0.0485536048	0.0663733625	0.0369752219	-0.0640361182	0.1750071848	0.1183835832	0.0302517565	-0.1193233076	0.1567301787	0.1430335657	-0.0471038059	0.0698021711	-0.1638260299	0.1163231032	0.1088169963	0.0230133512	0.0976499547	0.1147048067	0.1124192083	0.108643553	0.0113875	0.00999793	9.99586042849e-05	0.00012967515625	0.00530992	-0.02028398	0.0004114398446404	2.81952504064e-05	-0.0682606	0.0300399999999999	0.0009024015999999	0.00465950951236	0.00150089	-0.00045604	2.079724816e-07	2.2526707921e-06	0.000703472	-0.0002507469999999	6.287405800899997e-08	4.94872854784e-07	6.30956e-05	0.0	0.0	3.981054739360001e-09	0.0
2657.0234775388444	1.3890315810576794	7059773.760192614	1.9294087331755967	3280.0188406035304	-4.037254913477682	16.299427236399683	10758523.594714127	2888.418013780035	5.034710337653905	8342958.622329002	25.3483081840791	2914.8506149501804	2422.946227604928	1.140626	17.827177	0.1050167799999999	0.0520462	-0.0421534482	0.0143079993	0.0831390874	-0.0331861412	-0.0013354158	0.0046562735	0.002628656	0.0109268803	0.0446399301	-0.1684087248	-0.0486993122	0.1115584311	-0.0448483687	-0.0211282543	-0.0738498679	-0.1468395928	-0.0197192864	0.0526937094	0.0285371795	-0.0100084483	-0.0197563231	0.0156175832	0.0063578377	-0.1380884214	-0.1476754149	0.1021050729	0.1168746536	0.0951215135	-0.0168301633	0.0352725442	0.0275308809	-0.1298345325	0.1632943371	-0.2236148748	-0.0469560486	-0.0692698599	0.0101992732	0.0319496237	-0.0189012089	0.0561048872	0.1304424194	-0.0082633649	-0.0216859198	-0.051748534	0.0310206384	0.0503622584	0.0175274771	-0.013610508	-0.0199157655	0.0017338773	-0.0160387259	-0.1349288674	-0.0107340269	0.075047214	-0.0644186873	-0.0436973095	-0.030154871	0.0525525895	-0.2580572728	0.0580883251	0.0303141562	0.0018545426	-0.115302926	-0.0487460823	0.2121495257	-0.0235672805	0.0613630468	-0.1042820405	0.0193544727	0.0326320766	-0.1458845447	-0.0177702659	0.0742133367	-0.1359499952	-0.0922120564	-0.0045369907	0.08621013	0.0554108575	0.0585401223	0.03268688	0.0108415103	0.0732618197	-0.028503737	0.1356222482	0.0255098406	0.048326811	0.0371769835	0.0973705311	-0.0563205143	-0.0759456488	0.1084737441	-0.0711059599	-0.0371297744	-0.0011144053	-0.0051528555	-0.029180496	0.0628964699	-0.056636164	-0.195669353	-0.0126245069	0.0027857777	0.0483360887	-0.0007816361	0.0813662767	-0.1656561335	0.1529195053	0.1144017065	0.1112164334	0.105973176	0.00441824	-0.00696926	4.85705849476e-05	1.9520844697600003e-05	-0.016485	-0.02179492	0.0004750185378063	0.000271755225	-0.0964833	-0.0282226999999999	0.0007965207952899	0.00930902717889	0.0008573199999999	-0.0006435700000001	4.141823449001287e-07	7.349975823998285e-07	0.0010205	0.0003170279999999	1.0050675278399997e-07	1.04142025e-06	6.30956e-05	0.0	0.0	3.981054739360001e-09	0.0
2663.4122373429705	6.388759804126039	7093764.746028287	40.81625183481658	3298.6347957116086	18.6159551080782	346.5537845859827	10880991.515479364	2890.1173638959576	1.699350115922698	8352778.377092919	2.887790816486487	2915.9981742985224	2452.4073254444315	1.046805	16.360823	0.12898486	0.0718838	-0.0176791511	-0.1337817482	0.0539256889	-0.047739477	0.0305830211	-0.0492919471	0.1602326951	-0.0845165161	0.0308461247	-0.0314948389	-0.0465764734	0.0213453339	-0.0087829729	-0.0380870045	-0.2187803077	-0.0598549455	0.0080721409	-0.220986325	-0.0768609142	-0.0594134607	-0.1462190323	-0.008066136	0.0610798026	-0.0806481599	-0.0637444952	-0.0878321979	-0.0465964656	0.0333668609	-0.010142749	0.1056876117	0.0051432627	0.0537242767	0.0026889492	-0.1053112062	-0.1120225018	-0.0453494347	-0.124150872	-0.055405246	0.0860818304	0.1022312921	0.0627630604	0.0289048028	-0.0537831506	0.1158595817	-0.0495954319	0.0078813831	-0.1586475926	-0.085884152	-0.029191048	-0.1115148151	-0.1442929494	-0.0850661442	0.0682882752	0.1101324976	0.0144573274	0.0704442822	-0.1473023148	0.1084603117	-0.0326337746	0.0304054878	-0.0323400594	0.1178580591	0.0507032545	-0.0266917048	0.0283305727	0.0103463958	-0.1168102808	0.027730729	0.0824570712	0.0006284209	-0.1146562125	0.1539073324	-0.0220917763	0.133605995	-0.0962279459	-0.08179379	-0.0867153171	0.1103719135	-0.1049746835	0.0863070536	-0.0031780614	-0.07891004	-0.0030374196	0.1685561506	0.1346659312	-0.0034370502	0.0041492895	-0.0244937858	0.0047105621	0.0289985932	0.0875392776	-0.0736182576	-0.2780239057	0.0582824011	-0.1645709235	0.0020296372	-0.0020202752	0.027639373	-0.0599311828	-0.0702567294	-0.0249870675	0.0010591192	0.1318075144	-0.0010804641	-0.0840814374	-0.1897689491	0.1140484259	0.1098185471	0.1028845713	0.00362678	-0.00079146	6.264089316000005e-07	1.31535331684e-05	0.0394537	0.0559387	0.00312913815769	0.00155659444369	-0.112505	-0.0160217	0.00025669487089	0.0126573750249999	0.00150089	0.0006435700000001	4.141823449001287e-07	2.2526707921e-06	0.00150159	0.00048109	2.3144758810000003e-07	2.2547725281e-06	6.30956e-05	0.0	0.0	3.981054739360001e-09	0.0
2665.842996815225	2.430759472254522	7106718.883668779	5.908591611955082	3298.6656944782007	0.0308987665921449	0.0009547337769158	10881195.363927351	2889.6974491656906	-0.4199147302670099	8350351.347714699	0.1763283806952156	2915.5699674819675	2452.6323656611053	1.063893	16.627897	0.1088217749999999	0.0536906	-0.1260033896	-0.0756021228	0.0426322194	0.0306941473	-0.0071924319	0.0776797298	0.0985889459	-0.1031101001	0.0237308134	-0.117023327	-0.0140736052	-0.0536470221	0.0010776423	-0.0365327632	-0.0767819149	-0.1419903111	-0.0420821983	-0.1000625927	0.0086693343	-0.0005060466	-0.0877591771	0.0711580233	0.0236579014	-0.0232619792	0.0362493487	0.0630740032	-0.1276822303	-0.0104273176	0.1448509093	0.0491224346	-0.0780982149	-0.0345012572	-0.0501751373	-0.0442668469	0.1765543684	-0.2046180232	0.1475669342	0.0634450781	-0.0775370021	0.0647497382	0.1165248538	-0.0168002614	0.1272320848	0.0221200646	-0.0656834168	0.0343066901	0.0023552481	-0.0145574968	-0.033430713	0.024114144	-0.0828246179	-0.140581337	0.0789202173	0.1330755121	0.008437547	-0.0367067078	-0.1288927597	-0.0271057197	0.0026152242	-0.0336492528	0.0228329628	-0.0558858399	-0.1871097223	0.0369671702	0.00837493	-0.0545028327	-0.0336616449	-0.0229792283	-0.1056761462	0.1835206036	-0.014975625	0.0192646346	0.030943834	-0.0009502987	0.0271662673	-0.1245229429	0.0408388269	-0.0391977383	-0.0006687919	-0.0507971333	0.0132219241	0.1005675165	0.0128294388	0.2282727546	0.024446371	0.0041251967	0.0752244389	-0.0639764317	-0.0020297463	-0.0109549464	0.0145221457	-0.1627317091	0.1158105303	-0.0970503382	0.0992822857	-0.0041734282	0.0866360243	-0.0554518246	0.1722912157	-0.1663759036	-0.0672689591	-0.0175840131	-0.1742755006	0.0583963147	-0.149598094	0.0133957595	0.1136451198	0.1082280018	0.0993899282	0.0124888	0.00886202	7.85353984804e-05	0.0001559701254399	0.0209011	-0.0185526	0.00034419896676	0.0004368559812099	-0.129577	-0.017072	0.000291453184	0.0167901989289999	0.00087717	-0.0006237199999999	3.890266383999999e-07	7.694272089e-07	0.000838607	-0.0006629829999999	4.3954645828899997e-07	7.03261700449e-07	6.30957e-05	9.9999999993443e-11	9.999999998688602e-21	3.98106735849e-09	0.0
2664.268322535137	-1.5746742800879474	7098325.694464193	2.4795990883704957	3273.131174471928	-25.534520006272945	652.0117119507531	10713387.68529998	2880.694470785032	-9.002978380658533	8298400.634011456	81.05361972260494	2906.1899029226843	2453.084033464402	1.15384	18.033695	0.040470905	0.0190982	-0.0723932937	-0.0635811766	0.223805669	0.0594529523	-0.0436468224	-0.1050811717	0.0769565738	-0.0116242658	-0.0335637869	0.0106234061	0.0187749551	-0.0406170587	0.0740052973	0.0366767242	-0.0134573281	0.0765221456	-0.0608594771	-0.0666491868	0.02263739	0.0178083735	-0.1725168703	0.0143575462	0.0353818115	-0.0737050221	0.1279056053	0.0220829278	0.1353557727	0.1203207809	-0.016402156	-0.1063583804	-0.0892179802	-0.0584761321	-0.1106868973	0.0158382652	0.1257680488	-0.0959364031	0.0607163127	0.040545399	-0.0212740496	0.0369506001	0.0175958889	-0.0982390225	-0.0890880085	-0.0306676614	0.068201656	0.095205862	0.0394393723	-0.0546859376	0.0466356963	-0.0823159191	0.0539862727	0.0701496823	0.0473064428	0.0456209672	0.0487116643	0.153621044	-0.1605214969	-0.0768399644	-0.0373446886	-0.0609583255	0.0323501265	-0.0946914136	-0.1301031022	0.2181673427	0.1120844497	0.0294117969	-0.0056044979	-0.0169030191	-0.1238617127	0.0898383573	0.0168049043	-0.1842918465	-0.0740476027	0.1144074622	0.0349313524	0.0684825779	0.1283411809	0.0622276442	0.0205138951	-0.029143996	0.0134534437	0.0398347382	-0.1395531006	0.0936278854	0.0467714103	-0.0941697597	-0.0754965515	-0.0735405561	-0.1301464025	-0.0996109904	-0.1523731165	-0.1561144251	-0.060934567	-0.4372170936	0.0984309341	-0.1031572586	0.083891821	0.0311017455	0.2553703539	0.0697576433	-0.0152858674	0.0387964579	-0.2806285072	-0.082329004	-0.138699019	0.0500361959	0.1131919653	0.1064475877	0.0955030384	0.00347416	-0.0090146399999999	8.126373432959999e-05	1.20697877056e-05	0.0209374	3.629999999999953e-05	1.3176899999999655e-09	0.0004383747187599	-0.124142	0.0054349999999999	2.953922499999995e-05	0.015411236164	0.000639845	-0.000237325	5.6323155625000016e-08	4.09401624025e-07	0.000948979	0.0001103719999999	1.2181978383999992e-08	9.00561142441e-07	0.000235098	0.0001720022999999	2.958479120528999e-08	5.5271069604e-08	0.0
