onset	duration	BIDS_Subject	BIDS_Session	Run	SubTrial	Condition	Stimulus.ACC	ResponseCheck	Result	stimrt	Cue.OnsetTime	Cue.Duration	Fix.OnsetTime	Fix.Duration	Probe.Duration	Feedback.OnsetTime	Feedback.Duration
n/a	n/a	sub-75	ses-1	1	1.0	SmallReward	0.0	No Response Detected	You did not earn $0.20!	n/a	0.03	2.0	2.03	2.0	245.0	4.323	1.705
n/a	n/a	sub-75	ses-1	1	2.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	6.043	2.0	8.043	2.0	245.0	10.336	1.705
n/a	n/a	sub-75	ses-1	1	3.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	12.056	2.0	14.056	2.0	245.0	16.349	1.705
n/a	n/a	sub-75	ses-1	1	4.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	18.069	2.0	20.069	2.0	245.0	22.362	1.705
n/a	n/a	sub-75	ses-1	1	5.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	24.083	2.0	26.083	2.0	245.0	28.376	1.705
n/a	n/a	sub-75	ses-1	1	6.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	30.096	2.0	32.096	2.0	245.0	34.389	1.705
n/a	n/a	sub-75	ses-1	1	7.0	SmallReward	0.0	No Response Detected	You did not earn $0.20!	n/a	36.109	2.0	38.109	2.0	245.0	40.402	1.705
n/a	n/a	sub-75	ses-1	1	8.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	42.122	2.0	44.122	2.0	245.0	46.415	1.705
n/a	n/a	sub-75	ses-1	1	9.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	48.135	2.0	50.135	2.0	245.0	52.428	1.705
n/a	n/a	sub-75	ses-1	1	10.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	54.148	2.0	56.148	2.0	245.0	58.441	1.705
n/a	n/a	sub-75	ses-1	1	11.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	60.161	2.0	62.161	2.0	245.0	64.454	1.705
n/a	n/a	sub-75	ses-1	1	12.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	66.174	2.0	68.174	2.0	245.0	70.467	1.705
