global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
2756.70049644806	n/a	7599397.627116982	n/a	3423.739950173288	n/a	11721995.246412588	n/a	2953.097216899346	n/a	8720783.172458664	n/a	3010.479448543352	2608.553860068321	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	n/a	0.0	n/a	-1.59185e-06	n/a	n/a	2.5339864225000002e-12	-5.586120000000002e-07	n/a	n/a	3.120473665440002e-13	-5.24216e-05	n/a	n/a	2.74802414656e-09	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0
2763.9598955972347	7.259399149174442	7639474.304469876	52.69887600703461	3390.333794845117	-33.406155328170826	11494363.240468891	1115.971213809876	2948.869922472677	-4.227294426669232	8695833.819664013	17.87001816974875	3000.6660024833805	2570.163532137871	1.194842	17.258247	0.0452181744619999	0.045855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-1.44494e-05	-1.285755e-05	1.6531659200249995e-10	2.0878516036e-10	1.12283e-05	1.1786912e-05	1.38931294495744e-10	1.2607472089e-10	0.000851449	0.0009038706	8.169820615443599e-07	7.24965399601e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2781.1978814474983	17.237985850263613	7735061.655768053	297.14815617388854	3407.4146837558296	17.080888910712474	11610474.82707484	291.7567659801004	2952.453951159416	3.5840286867392024	8716984.333716849	12.845261627369531	3000.11824355114	2617.4930992126465	1.288239	18.607275	0.079607756	0.0510652	-0.1231335446	0.0792042325	-0.1516349	0.0275555597	-0.1185253651	0.1496826408	-0.0522664078	0.1332674428	-0.0018586099	0.016865509	-0.015224933	0.270879607	-0.1689482148	-0.024585093	0.0758519925	-0.0963302968	0.0442490263	-0.208259422	0.0099370623	-0.1344529877	0.0451533502	-0.0292498845	0.076181345	-0.0471230366	-0.0150692908	0.0186473071	-0.040105304	0.0944910257	-0.0166423271	0.0529454495	-0.0505695407	0.0087642597	-0.025496413	0.0020959165	-0.0108025883	0.022628685	-0.0801261066	0.0360943923	-0.0423636681	-0.0328692785	0.196833028	0.0016314905	-0.1293815676	0.1011801762	0.0265824867	-0.1030511827	0.1463199448	0.0071986871	0.0110699188	0.0636139251	-0.0591696947	-0.0913542361	0.0590816757	0.0617970499	-0.0003984272	-0.1285444743	0.0853776901	0.0221202838	-0.0135595373	0.1265655331	-0.0428935822	0.0674068343	-0.2435297176	0.1168357711	-0.0220435239	0.0890871146	-0.0215836705	0.0613174447	-0.0537957317	0.0582711704	-0.0601967123	0.12775323	-0.0547752876	0.0366850886	-0.0876806045	0.0903655028	-0.0534968746	0.0280896497	-0.0615593785	0.0791247149	-0.0253610392	0.0360269903	-0.1681885124	0.1628680091	-0.0405411326	0.0446621179	0.0413263143	-0.0460165704	0.1273057656	0.0664412634	-0.1374556659	-0.0061949995	0.153951525	0.0086709612	-0.0644866109	-0.0333815129	-0.0901641191	0.0097321311	0.0072828299	-0.0486052498	-0.1521505692	0.036500461	-0.1157424806	0.0721880328	-0.1024381274	0.1124275729	0.1062285749	-0.0172661266	0.0503979023	-0.0219022458	0.1964158477	-0.0398342573	0.0070122155	-0.0289223591	0.1900135415	-0.0864076279	0.0411071805	-0.1334567255	0.0358696014	-0.1315809993	0.122521072	-0.1296259212	0.1604745032	0.1162410914	0.11622145	0.1161887169	0.0	0.0	6.4174e-06	6.4174e-06	4.118302276e-11	4.118302276e-11	1.80109e-05	3.24603e-05	1.05367107609e-09	3.2439251881000004e-10	-0.0412438	-0.0412550282999999	0.0017019773600338	0.0017010510384399	0.000211715	-0.000639734	4.09259590756e-07	4.4823241224999993e-08	0.000126543	0.000126543	1.6013130849000004e-08	1.6013130849000004e-08	0.0	0.0	0.0	0.0
2780.0930306895166	-1.1048507579816942	7728917.259288422	1.2206951974127245	3405.634301319477	-1.7803824363527383	11598344.9943238	3.169761619673312	2949.064234339905	-3.38971681951125	8696979.858262809	11.490180116477465	2995.6327614520383	2609.3832907676697	1.063729	15.364466	0.0272029607	0.0164871	-0.0138902879	0.1941903314	-0.1148272984	0.0039713536	0.0887835768	-0.018316513	-0.0374628404	0.199622188	-0.0280618687	0.0407600143	0.1278576439	0.0191241726	-0.1909557221	-0.0750284087	0.0337993768	-0.1201524738	-0.0205744941	1.11542e-05	-0.0555769071	-0.1086134104	0.0245051393	-0.029614973	-0.0948155988	0.0384249399	-0.0013983903	-0.0080331005	0.1134773016	0.150322795	0.0339081593	0.0049362024	-0.0276884323	-0.0598727177	0.1317937037	-0.0216793753	0.0304063646	0.0761926779	-0.0159041133	0.0112412244	0.031568446	-0.0262464603	0.0592351459	-0.0601566001	-0.0007403209	0.063729736	0.012072933	-0.0605202839	0.1262918314	-0.0577299323	-0.1882081854	-0.1647836549	-0.1516244405	0.2336429512	0.0404660817	0.0104441481	0.1567595945	-0.202937878	-0.0367946038	0.1008850457	0.0581490192	-0.0684818341	-0.090320639	0.0227409602	-0.0663548598	0.0890907826	-0.0066987612	0.010023331	0.0139984675	0.03231588	0.0382278185	0.0106122469	0.0515643309	0.0809244531	-0.1314406358	-0.0734801392	-0.0567716303	-0.05764158	-0.0745588591	-0.0333097915	-0.0337254422	-0.1079251085	-0.0076438449	-0.0639562495	-0.0412138539	0.2213172061	0.1233320548	0.1036000553	0.0465483757	0.0928109719	0.1060714808	0.03167864	0.0972895075	-0.067726661	0.0817838576	-0.0937234429	0.1145227046	0.1172219243	0.1058817289	0.0549135422	-0.0011709271	-0.0347439451	-0.1142849098	-0.0557225373	-0.158710823	-0.0605046064	-0.069422802	0.12891552	0.1366311357	-0.0313017047	0.07793942	-0.0781886507	0.2486246028	-0.1721931044	-0.0012982522	-0.0962716217	0.100498553	0.1318516682	0.1186147563	-0.0876636776	0.0837873721	-0.055679052	0.0891394963	-0.1219752269	0.2480876352	0.1161887169	0.1160120111	0.1157177005	0.0	0.0	-0.015041	-0.0150474174	0.000226231681	0.0002264247704098	1.52676e-05	-2.7433000000000013e-06	7.525694890000007e-12	2.3309960976e-10	-0.0381211	0.0031226999999999	9.751255289999994e-06	0.0014532182652099	0.000265774	5.405899999999999e-05	2.922375480999999e-09	7.0635819076e-08	-0.0	-0.000126543	1.6013130849000004e-08	0.0	0.0	0.0	0.0	0.0
2773.069852800327	-7.023177889189356	7689916.408510028	49.32502766319825	3375.514679329943	-30.119621989533695	11394099.350371929	907.1916287924018	2939.0615671646	-10.00266717530485	8638082.895584036	100.05335061992112	2988.1583631308445	2593.7032508552074	1.28784	18.601511	0.1518075103	0.0918537	-0.2105437996	0.0352631069	-0.0571812161	-0.0116492102	0.3295400435	0.220437745	-0.1400892967	0.0441962175	0.0719141209	0.0538722656	0.1546487033	-0.1395480223	-0.1762978792	-0.2374220236	-0.0867113977	0.2891705947	0.0946190224	0.0159078571	0.0678718864	0.0042198547	-0.1226616718	-0.0181089868	0.1100617322	0.0033067186	-0.0400805126	-0.0910480386	0.079757214	0.0858250143	0.1999537445	0.0845760664	-0.0469137191	-0.0668620387	0.0592879215	-0.0228115973	0.0065232272	0.0170376914	0.0467576818	0.0523746216	0.0400706602	0.0274143816	0.114633925	-0.0468310261	0.1023165371	-0.1355692718	0.0994743498	0.0608896475	-0.0402635428	0.0634984674	0.1353905971	0.0858028591	0.0404476177	0.1193117709	0.0679780312	0.1751994681	0.0618293934	0.0038331523	0.1543422343	0.1967295714	-0.0029714941	0.1729203785	0.1782394452	-0.1246943316	0.0622638413	-0.0182029159	-0.2189333706	-0.1234263363	-0.1049139869	-0.0207332996	-0.1012344145	0.148748824	-0.0383078088	0.0398147372	-0.0661666243	-0.1167595246	0.0356562837	-0.0286773488	0.0902238315	-0.1375480621	-0.0394383579	0.0159803214	0.0158474791	0.1543952234	0.0416912633	0.0131017085	-0.0674069981	-0.0199857624	-0.0787120645	0.0820158585	0.0282806686	0.0400881505	-0.0735025149	-0.1523865026	0.0348580319	-0.109783402	-0.1005380946	-0.0164544348	0.129982786	0.1531892019	0.1246007208	-0.1255708609	0.1540216007	-0.0983557885	-0.1598993918	-0.0671680863	-0.215157262	-0.1971800801	-0.0055457027	-0.0861569605	-0.0446633467	0.1426804922	-0.0210653182	-0.1016943581	-0.010829549	-0.0263442526	0.1273564797	0.1483896003	-0.0850570346	-0.0055339009	0.0505248519	0.0340098519	0.1479179871	0.1718486314	0.0978353585	0.1160839916	0.1155935107	0.1147775772	0.0	0.0	-0.0277375	-0.0126964999999999	0.0007693689062499	0.0001612011122499	-1.86927e-05	-3.39603e-05	1.15330197609e-09	3.4941703329000007e-10	-0.122769	-0.0846479	0.00716526697441	0.015072227361	0.000399497	0.000133723	1.788184072900001e-08	1.59597853009e-07	0.00040759	0.00040759	1.661296081e-07	1.661296081e-07	-0.00054727	-0.00054727	2.995044529e-07	2.995044529e-07
2786.769031552282	13.699178751954603	7766081.635218843	187.6674984780045	3416.3531035412	40.838424211257006	11671468.52807559	1667.7768920585825	2952.6995959535216	13.638028788921474	8718434.90394409	185.99582924745093	3005.552688725821	2667.499215990305	1.41844	20.487896	0.0814209927	0.0429729	0.0836626054	-0.0447798581	-0.1221354334	-0.1089789318	-0.039060034	0.0272754365	-0.0463751621	-0.0262457131	-0.1297745682	0.04993858	0.0512155844	0.0316460314	-0.0267805155	0.0110505318	-0.0311714886	-0.0404852363	0.1245516122	-0.0920110455	-0.0199093296	0.0064579701	-0.0092430267	0.057890998	-0.0185719128	0.0529246175	0.0392296923	0.0196916759	0.1086730753	-0.0135452299	-0.0302166235	0.059556934	-0.057156141	0.0762921862	-0.0423629378	-0.1459086492	-0.1263260725	0.0619701213	-0.0847903794	-0.11461169	0.0219160303	-0.0566292835	0.018565832	0.089128385	0.0532294087	0.137530824	0.0268416503	0.0264028245	0.0526536501	-0.0684949412	0.0705481633	-0.0234272166	0.1984913283	-0.0321422577	-0.0223729935	0.0162528264	-0.0506231336	0.0350772931	0.156606986	-0.033004312	-0.0313988748	0.0816318073	-0.0888438043	-0.1219659317	-0.0782492925	-0.0490174116	0.006132914	-0.0191877899	0.0250794483	0.0171135219	0.0531630559	0.0582994396	-0.0610366678	-0.007317959	0.0832286073	-0.0275647338	0.0325593979	-0.0670628352	-0.1432336233	-0.0400968718	-0.1371701347	0.0495406517	0.0893136957	-0.0801985566	-0.1025125586	0.0003611002	-0.007625817	0.0170695062	-0.0395560645	-0.0572740234	0.0652294591	0.1086871315	0.0055952751	0.0419923633	-0.1085796608	0.0184285366	-0.1775231305	0.0319571607	-0.0102921528	0.0811685447	0.0889811008	-0.1134721909	-0.0037416763	0.041107739	-0.0479472971	-0.0584219929	-0.0007221785	0.0966791181	-0.0088226332	-0.0976380206	-0.0215101715	0.1497588708	0.0184155065	-0.0070325576	-0.0081211272	0.0726973774	0.1613861847	-0.1168937991	-0.0636390355	-0.0408683429	-0.092015617	-0.1004831167	-0.0104922078	-0.0100800327	-0.1077894471	0.1159269625	0.114966703	0.1133721581	0.0	0.0	-0.0185017	0.0092357999999999	0.0003423129028899	8.530000163999998e-05	0.0101694	0.0101880927	0.0001037972328637	0.00010341669636	-0.0862505999999999	0.0365184000000001	0.00133359353856	0.0074391660003599	0.000173832	-0.000225665	5.0924692225e-08	3.0217564224000007e-08	0.0004533	4.571000000000002e-05	2.089404100000002e-09	2.0548089e-07	-0.000309071	0.0002381989999999	5.6738763600999995e-08	9.552488304100001e-08
2781.3397918302685	-5.429239722013335	7735851.0376184415	29.47664395908744	3398.4885746740006	-17.864528867199624	11549724.59218972	319.1413916470087	2949.0016723352733	-3.697923618248296	8696610.863436239	13.674639086398573	2996.841422111645	2623.704584211111	1.115717	16.115374	0.03615036066	0.0162737	-0.0607278863	0.1207043398	0.0252881077	-0.1102965436	0.0315986228	-0.0791848056	-0.1673950561	0.0878316764	4.3996e-06	0.1301271751	0.0889520326	0.0352804061	0.0136857619	-0.0191357359	-0.0479111763	-0.002507463	0.1673079827	0.0712998558	-0.0020824127	-0.0495160937	0.0231536103	0.0555636115	-0.0030573807	-0.1238384425	0.1049741483	-0.1064455651	-0.0663783548	-0.0774199666	-0.005878017	0.0488859255	-0.1134382736	0.0538998017	-0.1140526985	-0.0243398385	-0.0999374662	0.0109009066	0.1312595914	-0.0888892673	0.1353898662	0.0692302339	-0.0830640394	-0.1521678234	-0.0139296652	0.064738498	-0.0018103688	-0.0748306347	-0.009113102	0.0224888493	0.1565214698	-0.1776899667	-0.1461826817	-0.0082868815	0.0634881502	-0.001148575	-0.0160666955	-0.0353696232	0.0163988365	0.0129369819	0.0608023241	-0.057666733	0.0356813957	-0.1445124945	-0.059495812	0.0349658705	-0.071993964	0.090213849	-0.1203863179	-0.0604058108	0.0843519646	0.0411778885	0.0843558118	0.0002411173	0.0307248451	0.1039143735	0.052318795	0.0713687964	0.0621406945	0.0814823897	0.0099041134	0.0283995521	0.1005159841	-0.0179534935	0.1690695132	0.0196261194	-0.143967544	0.0081535148	-0.0743187198	-0.0592351712	-0.037172779	-0.1349985422	-0.1332612106	-0.0478334821	-0.1732105263	-0.1286902317	-0.0981445586	-0.0075278931	-0.029929231	0.0628930656	-0.0541379775	-0.1127986363	0.0011665092	0.0108725761	-0.0609704909	-0.0776472258	-0.0609138506	-0.0769650795	0.0887608233	-0.0557751741	0.0025045854	0.0074472852	-0.007830523	0.0378734866	-0.0648979805	0.0084273732	0.015235742	0.0280124094	0.1076744522	-0.1190626408	0.0391418873	0.0785429183	0.0474884421	0.1656953557	-0.0897592337	0.1157177005	0.1141327175	0.1115071407	0.0	0.0	-0.0277471	-0.0092454	0.00076990155841	8.547742116000002e-05	5.93934e-06	-0.01016346066	0.0001032959325873	3.5275759635600007e-11	-0.0904987	-0.0042481000000001	1.8046353610000865e-05	0.00819001470169	0.000265774	9.194199999999995e-05	8.453331363999994e-09	7.0635819076e-08	0.000333038	-0.000120262	1.4462948644e-08	1.1091430944400001e-07	-0.000346735	-3.766399999999997e-05	1.4185768959999975e-09	1.20225160225e-07
2781.902748810719	0.5629569804505081	7738982.903840634	0.3169205618379538	3411.426699589394	12.938124915393471	11637832.126671383	167.39507632632538	2946.44018718243	-2.5614851528434883	8681509.776643632	6.5612061882376285	2998.066060157684	2638.5265433192253	1.025509	14.812413	0.02924765764	0.0213768	-0.0668632153	-0.0171942547	-0.0781324465	-0.0950365325	0.058845462	0.0643380947	-0.0681915731	0.0009361041	-0.0013888103	-0.056001549	0.0354332961	0.0432664395	-0.1071580439	-0.0577885195	-0.0842733809	0.0580182929	0.112676166	-0.1116377926	-0.0022911604	0.0556085577	0.1151790601	-0.0162791143	0.075021504	-0.0593106505	-0.0176883005	-0.0384710432	-0.0289646449	0.0166267801	0.0210040125	0.0802153731	0.1833270284	-0.0124840752	-0.0506744391	0.270483033	-0.0526725806	0.1111483636	-0.121484847	0.0075865125	0.1474649298	0.0891393651	-0.0074302902	0.0214379723	-0.0170972177	0.0006191621	-0.0927627714	-0.0001374184	-0.0973118838	0.084839694	-0.0097899238	-0.0264465509	-0.0423328331	0.042530617	-0.0411723569	0.0030226875	-0.0538429174	0.0420834399	0.0392800227	0.016502873	-0.0298961593	0.0901483759	0.0621149804	-0.1122091935	-0.0456513013	-0.0420435937	-0.002416388	0.0574039833	0.0153731403	0.0792848192	-0.0248382092	0.0729471885	-0.0175740916	-0.0609255054	-0.1085477138	-0.0432278273	-0.1268218701	0.0836767339	0.1076858849	-0.1042111304	0.0380528906	0.0469998653	-0.0208967396	-0.0902540224	0.04015214	-0.0743172405	-0.2237613587	0.0102815763	0.0693151942	-0.1174317171	0.1057992852	0.049737258	-0.0958090844	-0.1042822759	0.0125871719	0.0245917241	0.1059588972	0.1518764317	-0.0005234583	-0.113680169	-0.0702504916	-0.1155273609	0.1246670886	-0.0519250105	-0.039741621	0.0417186334	-0.108480622	-0.0234245968	0.0370112127	-0.0467184662	0.056396046	0.0376118308	-6.14746e-05	-0.0731767394	0.0174105801	-0.0036811003	-0.0301895474	0.0665196465	0.0474015327	-0.0171611561	0.0227395017	-0.051620719	-0.0359901908	-0.0647850022	0.0256742025	0.1154562999	0.1130930572	0.1091900855	0.0	0.0	-0.0277312	1.5899999999999248e-05	0.00076901945344	2.528099999999761e-10	-2.85683e-05	-3.450764e-05	1.1907772183695996e-09	8.1614776489e-10	-0.0964118	-0.0059131	3.4964751610000054e-05	0.00929523517924	0.000661341	0.000395567	1.56473251489e-07	4.37371918281e-07	0.000391128	5.809000000000001e-05	3.374448100000001e-09	1.5298111238400005e-07	-0.000358761	-1.2025999999999996e-05	1.4462467599999992e-10	1.2870945512099998e-07
2779.4171242141383	-2.485624596580692	7725159.550374791	6.178329635126928	3409.307560552133	-2.119139037260993	11623378.042437935	4.490750259243448	2946.332778612605	-0.1074085698246563	8680876.842327075	0.011536600871778	2997.057298981093	2636.953429043293	1.000091	14.445274	0.0218178638	0.0148932	0.05924059	0.0839407381	-0.1019161879	-0.1742557904	0.0224420763	-0.0845598552	-0.1130257363	0.058716173	-0.144329691	0.1089088107	0.0777818145	0.0800918133	-0.0659789401	-0.0482545228	-0.0473545553	0.0650934408	0.1405459542	-0.0016355781	-0.0919967012	-0.0970079337	0.0234499347	0.0418887661	-0.0454482349	0.0609841198	0.026633458	0.0560278642	0.0842953902	-0.0456310627	-0.0880533981	0.0153993361	0.1499635778	0.0666011687	0.1076936524	-0.012919052	-0.027997071	-0.148015792	0.0308675461	-0.0335864853	-0.0322919918	-0.0132554051	0.0179553836	-0.0726016532	-0.0078822073	-0.0154890787	-0.0407703221	-0.0125345699	0.0583478464	-0.1170130302	-0.0158759145	-0.001299092	-0.1329324331	0.1284207079	-0.0103493367	0.0069660049	0.0945882498	0.1130607801	-0.0216154284	0.0261612914	0.0389661815	-0.0022316289	-0.0434003971	-0.1915581967	0.0155005802	0.116091424	-0.0813110391	-0.0177033713	-0.0217695384	0.1061812367	0.0692209196	-0.1274729571	-0.0266476729	-0.046579598	-0.0125972777	-0.0683979917	-0.0183933525	0.0284121726	-0.0023385834	-0.0020690551	-0.0187973582	0.0302192971	-0.0663607773	-0.0490125143	0.0085407848	0.0700581361	0.1168043382	-0.1208115437	0.1835547947	-0.0289784977	-0.1525702695	-0.1245544221	0.0448614893	-0.0175498957	-0.0372836355	-0.0193373676	-0.0187639585	-0.0326567729	0.0621716984	-0.0893059848	-0.0482301976	-0.1061674896	0.0007352036	0.0510141533	-0.0608484368	-0.0592952692	-0.0206358621	0.0188115735	0.0956550609	-0.0781808877	0.0510809408	0.0416669597	0.0319376602	-0.0297820538	0.0562684603	-0.0561101341	-0.0741134079	-0.0339210626	0.0528825197	0.002862726	0.0140539072	-0.0329614379	0.0254819876	0.0420817359	-0.091017511	0.1151428784	0.1118495955	0.1064303856	0.0	0.0	-0.0277409	-9.699999999997905e-06	0.0007695575328099	9.408999999995936e-11	-2.85545e-05	1.3799999999999766e-08	1.9043999999999358e-16	8.153594702499998e-10	-0.0825158	0.013896	0.000193098816	0.00680885724964	0.000580721	-8.062e-05	6.499584399999999e-09	3.37236879841e-07	0.000364126	-2.700200000000004e-05	7.29108004000002e-10	1.3258774387599998e-07	-0.00030814	5.062099999999999e-05	2.5624856409999992e-09	9.49502596e-08
2784.1510729731776	4.733948759039322	7751497.197137697	22.410270853209937	3408.8342352263026	-0.4733253258305012	11620150.843250891	0.2240368640725501	2948.5400944683256	2.2073158557204806	8693888.688687282	4.872243286915038	2996.9386916075464	2627.341420412064	1.073698	15.508459	0.044672732	0.0229523	-0.1250201314	0.0550211574	-0.0781046869	0.0660015752	-0.0798768445	0.136844277	-0.0904983447	0.0565652049	-0.0239954369	-0.1006453976	-0.13037199	0.1096206535	-0.0131756515	0.0190129023	-0.1695477102	-0.0366213133	-0.0630457136	-0.045124541	0.165086492	-0.033240897	0.0726706249	0.0195982839	-0.1708867738	0.0345375879	0.0916036705	0.0691409713	0.0238315915	0.0700751022	0.0265095245	0.0551181399	-0.06715134	0.016658265	-0.1041525476	0.0049334425	-0.0415457578	0.0567341091	0.0323402329	0.0186396631	-0.0632765247	-0.0151160525	-0.0055534521	-0.0802972317	-0.0113626217	-0.0065925433	-0.0677323472	-0.0114833653	-0.0067355391	0.0501181145	0.0694824748	0.1178134172	0.0574499016	-0.163160712	0.1914224442	0.210670312	-0.0989848002	0.0701043521	0.0143044753	0.0027214846	-0.1461083078	-0.0229688529	0.1324104695	-0.0023010043	-0.1171042207	0.0243043327	0.0396132428	-0.0832230877	0.1093859873	-0.0162540343	0.1450499822	0.1275676503	0.0863186355	0.0859376558	0.0610975797	-0.1132115171	0.0215187016	0.0940660477	-0.0742697881	0.0652977223	-0.060625448	-0.0455579703	0.0492519235	-0.0121868029	-0.0072593847	-0.0241910167	-0.126269666	0.0311754242	-0.1317893177	-0.0381312475	0.031897842	-0.0654812802	-0.0951571902	0.110325486	-0.0024433023	0.0321388791	-0.0249486317	-0.1136580109	-0.1164868305	0.0041528855	0.1140394717	-0.1190675263	-0.0509811391	-0.0169466361	0.0106934327	0.0378606958	-0.1740735094	-0.086925262	0.0729958831	0.0618493574	-0.0389984726	0.0723415789	-0.0289847931	0.0160550783	-0.06164413	0.0224116921	-0.0831159109	0.0162241007	-0.0363492634	0.0471052036	0.044610872	-0.0886262705	-0.0022684268	-0.0300159053	-0.1493976861	0.1147775772	0.1104045733	0.1032392285	0.0	0.0	-0.0277434	-2.5000000000025e-06	0.00076969624356	6.250000000012501e-12	-1.58725e-05	1.2681999999999998e-05	1.6083312399999994e-10	2.5193625625e-10	-0.0892381	-0.0067223	4.518931729000001e-05	0.00796343849161	0.000280382	-0.0003003389999999	9.020351492099997e-08	7.861406592400001e-08	0.000583362	0.000219236	4.8064423696000016e-08	3.40311223044e-07	-0.00054727	-0.00023913	5.71831569e-08	2.995044529e-07
