global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
2578.6080368133835	n/a	n/a	6649219.407518571	3125.704745457264	n/a	n/a	9770030.15577406	2750.8159923105227	n/a	n/a	7566988.623551326	2745.5185411851467	2115.4590688012327	n/a	n/a	n/a	n/a	-0.0507073675	-0.0051218547	0.0336490256	0.1068842134	0.077308668	-0.0045696881	0.0620839018	-0.0213627202	-0.0247028797	-0.0225028851	0.0828445472	-0.0019929289	0.0516668145	-0.0340251802	0.0883101014	-0.0393976005	0.0350750253	-0.1944503716	-0.0277314745	0.0438438404	-0.015013479	0.0527359622	-0.1650679867	0.091919404	-0.1062125632	0.016980126	-0.0296465847	0.091982414	-0.0679988463	0.0925780448	-0.1299629027	0.0716378307	-0.0015448623	-0.0682205129	0.0926138704	-0.1189879274	0.1690504688	-0.0358554048	0.1832247215	0.0403126599	0.0539436319	-0.0255122616	0.0191493474	-0.0371088905	0.0643486642	-0.1146170652	0.0525044192	-0.1239460674	0.0235934216	0.039767511	-0.0329963011	0.0498023712	-0.0905067818	0.0148127319	-0.0118791111	0.090686989	-0.0735733511	-0.0327706015	0.0454687507	-0.1449764821	0.1303258874	-0.0236402291	0.127444511	-0.0692729949	0.0490701487	-0.0392596016	0.147508108	-0.0327378762	0.0202288529	-0.1528180066	0.1268096109	-0.0174787987	0.0125272239	-0.0338501933	0.005657539	-0.0053947647	0.0418240988	-0.049269527	0.056147507	0.0524578108	-0.0458292502	0.0304054079	-0.1748418528	0.0312970133	-0.0709298029	0.1364241295	-0.0427729152	0.0073293465	-0.0685548126	0.1457709352	-0.0589900714	0.0440046652	0.0243195456	-0.1538874883	0.0021718123	0.1154637225	0.1154447293	0.1154130763	-0.0173762	n/a	n/a	0.00030193232644	-1.06357e-05	n/a	1.1311811449e-10	n/a	-0.00576664	n/a	3.32541368896e-05	n/a	-0.000880873	n/a	n/a	7.75937242129e-07	0.000533717	n/a	2.84853836089e-07	n/a	7.28038e-05	n/a	n/a	5.30039329444e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2574.018664586284	-4.589372227099375	21.06233743887108	6625572.085638558	3118.3292132895726	-7.37553216769129	54.39847475664898	9723977.082455166	2745.1239927773136	-5.691999533209128	32.398858686052925	7535705.73572166	2740.3751521032727	2083.9830384927564	0.887142	15.687014	0.0837927173999999	0.0716396	-0.0271281729	0.0519973682	0.0852815245	0.0725697836	0.0738120186	-0.0013124533	0.0855504792	0.0081874147	-0.0511634891	-0.0182480752	-0.0017728351	0.0564583008	0.0667764774	0.0525361258	0.0575218486	-0.1150857057	-0.0078385955	-0.0454127621	-0.0863445777	-0.1046418321	-0.0128966824	-0.0315587968	-0.12767539	-0.069013428	-0.0300663103	-0.0642669033	-0.0140360711	-0.0731788961	0.124623412	-0.1008048152	0.0184174188	-0.0343727953	0.0240743123	-0.0834933422	0.0693730119	-0.0227121131	0.0208933232	0.0022133429	0.0752446804	0.0839319111	-0.0532278787	-0.004913916	0.0547295337	0.0009002169	0.0277570969	-0.1169602534	0.0562566975	-0.0675782544	0.0553240859	0.0312213766	0.0546553798	0.0133751372	-0.1486826448	-0.038389873	-0.0731599347	0.0622050874	-0.0082404982	0.0287545823	0.0746789336	0.005239735	-0.1264315529	-0.0948596119	0.0724926803	0.0502159888	-0.0034914846	-0.1147437789	0.0746752815	-0.0951020383	0.0042747668	-0.0610122936	-0.0548315218	-0.0321568899	-0.0115928963	0.0191235216	0.0353699095	-0.0047993706	-0.0088858528	-0.0642148927	0.0631368683	0.0660030807	0.0492757399	0.0849419327	-0.0460070693	0.0437764496	-0.0660673523	0.1100067751	-6.96907e-05	-0.0292068067	-0.1113692848	0.1549658989	-0.0178382095	0.0383791764	0.0072658371	-0.0412792591	0.0060703991	0.1154130763	0.1152422001	0.1149575937	-0.0183037	-0.0009274999999999	8.602562499999958e-07	0.0003350254336899	-0.00282007	-0.0028094343	7.9527948049e-06	7.89292108601649e-06	2.34031e-05	0.0057900430999999	5.4770508961e-10	3.352459909985761e-05	0.000528881	0.001409754	1.987406340516e-06	2.79715112161e-07	0.00053096	-2.756999999999933e-06	2.819185216000001e-07	7.601048999999631e-12	0.0	-7.28038e-05	5.30039329444e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2578.3915854836914	4.372920897407312	19.122437174981567	6648103.168093104	3107.4268021572857	-10.902411132286945	118.86256849741426	9656101.330765454	2745.625696607259	0.5017038299456544	0.2517067329821381	7538460.465870097	2735.7197834263875	2064.7560139521106	0.995988	17.611712	0.0926608666	0.0548555	-0.002539997	0.0234713206	0.0117702168	0.0743309861	0.0869973516	-0.0053386536	0.0617647668	0.0177541556	-0.0045383797	-0.0811972312	-0.026116735	0.0319060699	0.1007610493	0.0135924847	-0.0154391452	0.0207018623	-0.0621945302	-0.0498119611	0.0171757925	-0.0370880745	0.0943097669	-0.0666554845	0.0482862101	-0.019673617	-0.0834777849	-0.1605932689	-0.00076881	0.048638771	0.0093556789	-0.0351470807	0.0719232109	-0.0276043328	-0.1287490761	-0.0324339638	-0.0340566879	0.1166632936	4.24761e-05	-0.0036518117	0.0009644247	-0.0061223851	-0.0447508777	0.0093178058	0.0222862207	-0.0832601118	-0.0309812907	-0.0787832149	0.0169774309	0.0259186425	-0.0296403871	0.0565978861	0.0095131202	-0.138494589	-0.0525452817	0.0161280966	0.0963938861	0.059112382	-0.0167844008	0.0440561496	0.0546759907	0.0199175742	-0.1326190176	0.0318552837	-0.0782933732	0.031685541	0.034402705	-0.0338951902	-0.0666018517	-0.0233161922	-0.0007196043	0.0290305512	0.0476854879	-0.0178779877	0.0071024682	-0.0182257478	0.025176254	-0.0279036023	-0.0666066653	0.0628112077	0.0935124991	0.0456309638	-0.0160920661	0.0420050946	-0.0738569138	0.0244068759	-0.0235209277	0.1256643434	0.0265395539	-0.0196661452	-0.0032010003	0.0683065342	-0.0330280082	-0.0008384091	-0.006324865	-0.0418142089	0.0338658895	0.1153118061	0.1148374968	0.1140484259	-0.0142221	0.0040815999999999	1.6659458559999994e-05	0.00020226812841	4.34085e-05	0.0028634785	1.8842978722500004e-09	8.19950911996225e-06	-0.0430953	-0.0431187031	0.00185720488209	0.0018592225570259	-9.14147e-05	-0.0006202957	3.8476675543849e-07	8.356647376089999e-09	0.000299314	-0.000231646	8.9588870596e-08	5.3659869316000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2581.0490286946265	2.657443210935071	7.0620044193449	6661814.088525475	3112.93244686952	5.505644712234243	30.312123697352884	9690348.418773055	2744.5929661079253	-1.0327304993338655	1.0665322842543756	7532790.5496090995	2735.5125832980334	2088.4458020657303	0.941821	16.653889	0.059601246	0.0325801	-0.0467085678	0.000453629	0.03251572	0.0188891206	0.019339232	-0.0811782536	-0.0707978889	0.0344942261	0.0189202295	-0.1358009774	-0.0042910928	-0.0158990838	0.1182284734	0.0309924447	-0.0134827408	0.1210046671	-0.0284187417	-0.0151255114	0.0727598728	0.0549684792	-0.1469324027	0.1046356651	-0.0620265116	-0.0699850966	-0.0239059504	0.0586192093	-0.0308223173	-0.1187514117	0.0083156978	-0.0403336471	0.0926574639	-0.0544334989	-0.1079719552	-0.1048561641	-0.0608701606	-0.0561344981	-0.0188127345	0.1233888819	-0.0107415452	0.0617158894	-0.0683440504	0.0350677988	0.0181206821	-0.1409605547	0.0085805862	-0.0573654001	-0.0288633307	0.1209077392	-0.0887326302	-0.0648268565	-0.0734439545	0.1181004801	-0.1660784601	-0.0177092807	0.0566067617	-0.0190445664	-0.0667878608	0.0914272049	0.0487109256	0.0234440322	0.0585656516	-0.0384633248	-0.0387186727	-0.1126821303	-0.0347704398	0.029689039	0.0742769812	0.0070972034	-0.0940952405	0.0277062324	0.0097420744	-0.0480818529	-0.0056415596	-0.0180910892	0.0050220518	0.0319581678	0.0579421043	-0.0217948172	0.0593026838	0.0868060259	0.0217178969	-0.0461185524	-0.1094952275	-0.0758739923	-0.0394792559	0.0937235026	-0.0726136162	0.0671683851	-0.0140249038	0.0410410579	-0.0350179215	-0.0186363425	0.0928202888	0.0782529657	-0.0478636342	0.1151599564	0.1142313295	0.112689161	-0.0206737	-0.0064516	4.162314256e-05	0.0004274018716899	0.016659	0.0166155915	0.000277522281	0.0002760778808948	-0.0430856	9.700000000001374e-06	0.00185636892736	9.409000000002666e-11	0.000346478	0.0004378926999999	1.9175001671329e-07	1.20047004484e-07	6.71961e-06	-0.00029259439	4.51531585521e-11	8.561147705947212e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2581.7796027202544	0.7305740256279023	0.5337384069221589	6665585.917022355	3104.6290188992634	-8.303427970256507	68.9469160572381	9638721.344991405	2746.7960071130647	2.203041005139312	4.85338967032523	7544888.304692275	2733.5761214661934	2087.900126007625	0.932219	16.484104	0.1479845749999999	0.0756924999999999	-0.0495085151	-0.0040428062	0.0501366633	0.0654712978	-0.1118175493	-0.0868717439	0.0018012569	0.0098774322	-0.0049800453	-0.1327412872	0.0169549391	-0.0814375715	0.1187698824	0.0669196077	-0.0551013272	0.071574229	0.157060911	0.0188580767	-0.0499306552	0.0903744266	0.1083665495	0.0593651033	-0.03890666	0.0112266962	0.0112912449	-0.0326140104	-0.0276432276	-0.0888372428	-0.111370935	-0.0502875369	-0.0501192024	0.109029984	-0.0354879805	0.032608608	-0.0248847065	0.0722375909	-0.0495442123	0.0070816962	0.0086502292	0.137863102	-0.0739536445	-0.0047738485	0.0331065864	-0.1089431269	0.0482754582	0.0272775493	0.0320025394	0.1498797263	-0.0242139729	0.0458202393	0.0812671544	-0.119902805	0.0023561401	-0.0934903679	0.0696300842	-0.0757601028	-0.1088482242	0.0313659657	-0.094502504	-0.0917518238	0.0531666932	-0.0038186795	0.096349388	-0.0346620892	-0.0415182483	-0.0481287158	-0.1056917658	0.0322243671	-0.0275987079	-0.0355799731	-0.038428909	-0.0333125155	-0.0089855008	-0.0385273704	0.0960261402	0.0252620251	-0.0885903696	-0.0096726722	0.0162752731	0.0670024463	0.1282749365	-0.0123863006	0.0339172878	-0.0101215818	-0.0517432019	0.0668656302	-0.2299840868	0.091903985	-0.0437116543	0.0458680199	-0.0054550033	0.020056294	0.0176559228	0.2617229703	0.0024661652	0.1149575937	0.1134247617	0.1108851636	-7.72445e-05	0.0205964555	0.0004242139791634	5.96671278025e-09	0.0225106	0.0058515999999999	0.0005067271123599	3.4241222559999984e-05	-0.0754539	-0.0323683	0.00569329102521	0.00104770684489	0.00151605	0.0011695719999999	1.3678986631839997e-06	2.2984076025e-06	0.0005399	0.0005331803899999	2.9149201e-07	2.842813282805521e-07	-8.061199999999998e-05	-8.061199999999998e-05	6.498294543999997e-09	6.498294543999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2578.970990290714	-2.808612429540517	7.888303779369486	6651091.368761065	3077.1970359713605	-27.431982927902936	752.5136873567582	9469141.598190926	2748.2149875470964	1.4189804340317096	2.013505472164819	7552685.617778487	2733.717427362969	2099.479967735964	0.928903	16.42547	0.1337269006	0.0775822	-0.0568591325	-0.0255955716	0.016527146	-0.0304300993	-0.1621060084	-0.0602331457	-0.0169542337	-0.0151129646	-0.0164248984	-0.0361278074	0.0146523965	-0.0383190498	-0.0519318272	0.0001607409	-0.083242604	0.0419344991	-0.0020876246	-0.0524698111	-0.0905062083	-0.1117601614	-0.0413517122	-0.087143224	0.0280353486	0.0991226631	0.0202603514	0.0173562245	0.0018625637	-0.0464384748	0.0480308603	-0.0539010404	0.1208436505	0.0330222994	0.196584601	-0.0176888684	0.0833149477	-0.0645642867	-0.0692965181	0.0918561325	0.1073774079	-0.0558864202	-0.1357975052	-0.0256854935	0.0226171016	-0.0100343464	0.0370052924	0.1000303793	0.0088186513	0.0675324917	0.0181575319	0.0456489863	0.0093130983	-0.0889035166	0.025848052	0.0606545171	-0.0226928315	-0.0042695916	-0.1004953295	-0.1008708186	0.0229118388	0.130464979	-0.0261060219	0.0101755947	-0.0265636834	-0.005491107	0.0441402952	-0.0135769236	0.0519732427	-0.033880504	0.1297324362	-0.1311776952	-0.2072930706	-0.0251802055	0.0241609523	-0.0734244537	0.0085294387	-0.0231887473	-0.0480168236	0.0876901927	-0.0452993639	-0.0303542548	0.0240185743	-0.0849062269	-0.0749557053	0.0249163678	0.0575276022	0.086893898	0.1205522226	0.0189700748	-0.0326799304	0.0753409128	-0.0389527186	0.0040677718	-0.0115390231	0.0284410747	-0.0754895351	0.1147048067	0.1124192083	0.108643553	-0.00010376	-2.6515499999999997e-05	7.030717402499997e-10	1.07661376e-08	3.17699e-05	-0.0224788301	1.00932654601e-09	0.0005052978026646	-0.0591197	0.0163342	0.00349513892809	0.00026680608964	0.000208595	-0.001307455	1.7094385770249995e-06	4.3511874025e-08	3.02199e-05	-0.0005096800999999	9.132423560099999e-10	2.597738043360099e-07	0.0	8.061199999999998e-05	6.498294543999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2575.043461817191	-3.927528473522671	15.42547991033132	6630848.830247465	3075.819531149742	-1.3775048216184589	1.8975195335821016	9460665.78820222	2748.246836897509	0.0318493504128127	0.0010143811217181	7552860.676517164	2733.5750577530243	2058.00100472463	1.010472	17.867815	0.0884479416999999	0.0594934	-0.0269897755	0.0272439324	-0.0087279257	-0.0625511202	-0.1088790106	0.1396439728	-0.0621280837	-0.0166507185	-0.0265373295	0.0092859887	0.0478463996	-0.0001512653	-0.1637765093	0.0037866425	-0.0605769631	0.0718716424	-0.0178531457	-0.0151583184	0.0858574183	-0.1323612542	-0.2064446475	0.0208789312	-0.0667682785	-0.0770817721	0.0817774651	-0.1724018481	0.0612373987	-0.0737649068	0.0226869808	-0.024999418	-0.0607533218	-0.0088003872	-0.0870332789	0.065907136	-0.131370519	0.0169983096	0.0418642611	-0.0430416688	0.0042826948	-0.0305023627	-0.0091336109	-0.0196312258	0.0167051571	0.0119667711	-0.0046101331	0.1798929692	0.019577338	-0.0234646412	-0.0075930814	-0.1175377314	0.0249721716	0.1282757878	-0.0723929257	-0.0530959243	-0.0468947312	0.0039931021	-0.0213519726	0.054604547	0.1400203638	0.1376496266	0.0512948683	0.0816380879	-0.0424301762	0.0259127484	-0.0068159377	-0.100853293	-0.1224751345	-0.0443620002	0.0720674474	-0.0161094611	0.1010588627	-0.0461493338	-0.0160071411	0.0065324152	0.0515400977	-0.0159461014	0.0474299928	-0.0482468107	-0.0526617424	-0.0201234016	0.109243497	-0.0001478034	-0.0115926058	-0.1055763804	-0.0496195075	0.0205348343	-0.0581078416	0.019244273	-0.0205529716	0.0407500286	0.0304336917	0.1327935861	-0.0346550916	-0.0171887488	-0.0297880064	0.1144017065	0.1112164334	0.105973176	-9.68357e-05	6.924299999999997e-06	4.7945930489999955e-11	9.37715279449e-09	1.93575e-05	-1.2412400000000003e-05	3.7471280625e-10	1.540676737600001e-10	-0.0170922	0.0420274999999999	0.0002921433008399	0.0017663107562499	0.00103703	0.000828435	6.86304549225e-07	1.0754312209e-06	0.000129807	9.95871e-05	1.6849857249000002e-08	9.917590486410005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2580.274980212215	5.231518395023613	27.368784717470444	6657818.973509146	3103.331228541564	27.511697391822054	756.8934933791884	9630664.714041293	2751.851785247396	3.604948349886854	12.995652605351951	7572688.247969281	2741.041148516918	2075.5446930979406	0.977106	17.277821	0.0885219485	0.0574851	-0.0129829743	-0.0038995368	-0.0160019131	0.0493975429	0.0025228563	0.0561325331	0.0181888118	-0.0417943439	-0.0090926753	-0.0022700582	0.0696255718	-0.0227297955	-0.0809635341	-0.1147408689	0.0325502545	-0.0467028736	0.0521709896	-0.004170012	-0.0703031549	-0.0108051316	0.1080559287	-0.0405062521	0.0821817182	0.0891852287	-0.0653161832	-0.2066768502	-0.0550401832	-0.0037856035	-0.0224013347	0.0769345296	-0.0403062609	0.0925841585	-0.0620711945	0.0389796028	0.0593327119	-0.0791750962	-0.0968021716	-0.053567663	0.1068078175	-0.0556904679	-0.0459179955	-0.0434621355	-0.0080021973	0.0021326202	-0.0337813363	0.039808911	0.088028812	-0.1134920758	-0.0018143081	0.058550793	-0.0195650605	0.0133140541	0.074854761	-0.0169650193	0.085299586	-0.0475313203	-0.0075588911	-0.0744465439	0.0110950015	-0.0555883699	-0.0797434084	0.1743223664	0.0524978998	0.0354298364	0.0361710736	-0.0383937997	-0.0828780491	-0.0484005761	0.0084103153	0.0231442548	0.0862505174	-0.0027350411	0.0183389075	-0.0276146266	0.0451838306	-0.0809797337	-0.1080864072	0.0729803144	-0.0170159184	-0.0997965656	0.0024544566	0.143382197	0.0018311313	-0.0379742278	-0.0021425736	0.0680141298	0.0588819305	-0.0145282031	-0.0427054237	0.0908309645	0.0463271457	-0.0506306984	0.0242434833	0.0026651211	0.0239634902	0.1140484259	0.1098185471	0.1028845713	0.00242667	0.0025235057	6.368081017932492e-06	5.8887272889e-06	3.04503e-05	1.10928e-05	9.272207700899999e-10	1.2305021184e-10	-0.0591197	-0.0420274999999999	0.00349513892809	0.0017663107562499	0.000263397	-0.0007736329999999	5.985080186889998e-07	6.9377979609e-08	0.000235371	0.000105564	5.5399507641e-08	1.1143758096e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2577.244983930502	-3.029996281713011	9.180877467194671	6642191.707194933	3084.700402919604	-18.63082562195996	347.1076633558796	9515376.575772367	2745.382232822851	-6.469552424544872	41.85510857393444	7537123.604299384	2733.330179784524	2090.163395315621	0.953099	16.853319	0.0420534068999999	0.023634	-0.0560014055	-0.0089807383	-0.0052179945	0.0054081583	0.0292931531	0.0666916836	-0.023793088	0.0021380103	-0.0111140133	-0.0104502133	-0.0308723764	0.0689784746	0.0553610868	-0.1646244759	0.0622866715	-0.0196919166	0.0039778519	-0.019707398	-0.08714179	-0.058043268	0.0171204437	0.0703624699	0.03583069	0.0810787379	0.1774389507	-0.0117620684	0.0852055769	-0.0853159054	-0.0205988628	0.0405965028	0.0364482147	-0.0350293299	0.0892215209	0.0715059956	-0.0642113739	0.0634805583	0.1758908223	-0.0091648971	-0.0544758199	0.1441873497	0.0160106395	-0.0059711328	0.0155815	-0.0153825433	-0.0995484998	-0.036020266	0.0291149906	-0.0514382506	-0.0224460608	-0.0027111185	-0.0771515806	-0.0468993003	0.0069063372	0.0459569037	-0.0862550265	-0.1277224448	-0.0047461821	-0.0322225235	0.1163308979	0.0029135962	0.0933782176	0.1280369331	0.0167419183	0.1673837032	-0.0793780678	-0.0176367573	0.041640825	0.023723571	-0.0011810435	0.0312550765	-0.1501377458	-0.0425048949	0.0121244038	-0.05795001	-0.019974844	-0.0191047582	0.0963880849	0.029026868	0.0289664381	-0.0493627433	-0.070554285	0.0647589438	-0.0258037024	0.0231345813	-0.0602089549	0.0962116221	-0.0130515279	0.0339409078	0.019583619	-0.0732910989	-0.0240598275	0.1571622361	0.0499048754	0.0333440343	-0.0436852315	0.1136451198	0.1082280018	0.0993899282	-0.00527026	-0.0076969299999999	5.924273142489999e-05	2.77756404676e-05	4.89872e-05	1.85369e-05	2.3997457638399997e-09	3.4361666160999995e-10	-0.0546041	0.0045155999999999	0.00298160773681	2.039064335999995e-05	-0.00011482	-0.000378217	1.4304809908900001e-07	1.31836324e-08	1.71412e-05	-0.0002182298	2.9382073744000004e-10	4.7624245608040006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2575.1596645708364	-2.085319359665391	4.3485568317952765	6631447.298032583	3097.197103330264	12.49670041065974	156.16752115378335	9592629.896877376	2747.4927882142906	2.110555391439448	4.45444406033412	7548716.621289536	2737.530839074084	2079.014678294233	0.969958	17.15143	0.0659293428	0.0373686	-0.0377152609	0.021752597	0.0563713806	0.0188772813	0.0562255313	0.0271023986	-0.0004366454	-0.0114583273	-0.0403651222	-0.0399501663	0.0402813701	0.0014842984	0.0820781682	-0.0177242433	0.0132508436	0.006253279	0.057149898	-0.0182679427	0.1635010512	-0.0329621476	0.1524257823	0.0927082303	0.0039317179	0.0842933137	0.1125060764	-0.0089986213	0.0320799035	0.0353934412	-0.2085673049	-0.0752819464	0.08777466	-0.0119904674	0.0202990551	0.1354291394	0.1013377875	0.0331717561	-0.0169812959	-0.1215439037	-0.0591855893	-0.0649053042	0.1077469131	-0.0202233842	0.0380889336	-0.0330652519	-0.0083342756	-0.0526098858	0.0485738247	-0.015042198	-0.0494296576	-0.0439208129	0.0329953163	-0.0170152291	-0.0425776574	-0.1523304701	0.0217015436	0.0645262427	0.0817914055	0.0297126297	0.0491132922	-0.1019186618	0.1128109955	0.1382501589	0.0022655376	0.0153757831	-0.0602795717	0.0826070962	-0.1975929938	0.007161688	-0.0860140636	0.0300693607	-0.1087022786	-0.0351927514	-0.00171217	-0.0016161603	0.0704729781	-0.0084714638	0.0126544428	-0.0227305212	0.0773456134	0.0475183543	0.0635208902	0.0896887253	0.0602025618	0.0182454496	-0.0393153558	0.0267111217	-0.1131777642	0.0249579834	-0.0710358723	-0.0040546042	0.0307018404	-0.0361164251	0.0080791229	-0.0036336993	-0.040260764	0.1131919653	0.1064475877	0.0955030384	-0.0113442	-0.00607394	3.689274712360001e-05	0.00012869087364	0.0136549	0.0136059128	0.0001864562940099	0.0001851208631212	-0.0591288	-0.0045246999999999	0.00349621498944	2.047291009e-05	0.000501446	0.000616266	3.79783782756e-07	2.51448090916e-07	0.000235371	0.0002182298	5.5399507641e-08	4.7624245608040006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
