global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
2716.4322869147145	n/a	n/a	7379004.369392706	3933.375670192799	n/a	15471444.162864652	n/a	2831.4883486734725	n/a	8017326.268673629	n/a	3053.785297254396	2302.821512594101	n/a	n/a	n/a	n/a	-0.0076488301	0.0450793843	-0.1389237629	0.0698524426	0.0141659833	0.1613986948	-0.0342608848	0.0580849641	-0.0510534662	0.0209327194	-0.1585554988	0.0148940155	-0.1163444148	0.0713099057	-0.0669477716	0.1904764478	-0.2625318482	0.0025652763	-0.0768276647	0.1177299445	-0.1081542498	0.0156804516	-0.0449725584	0.0472787889	-0.0453928785	0.1311697783	0.0304315839	-0.0072084698	0.0115856759	-0.0244605446	0.2272102338	-0.0151666066	0.1281795625	-0.0733072295	0.0166140081	-0.1034157602	0.0857920066	-0.1285628733	0.1091618743	-0.0202651911	0.0368314199	-0.1546481201	0.1239557139	-0.0267600838	-0.0196816631	0.1124918396	-0.1086754785	-0.0070200471	0.0176099999	0.0435882005	-0.0048828242	-0.1020500425	0.0651265757	0.0987368484	0.012624756	-0.1644122521	-0.0937304532	0.0015703955	-0.1083710071	0.0770840472	-0.0282032723	0.0079832627	-0.140923631	-0.0461610914	0.0376912827	-0.0190471001	0.0714015692	-0.1726848326	0.0149588131	-0.1957513049	0.1211185493	0.0272341717	-0.036232747	0.0212215981	-0.0967682168	0.2624182484	-0.0493677457	0.0309934315	-0.0630367524	0.0780736689	-0.1424821417	0.0171886218	-0.0360543239	0.11817432	-0.1331921691	0.1105929934	-0.2128814492	0.1065902188	-0.0611436281	-0.0803179761	-0.0660488294	0.1815451612	-0.1374645918	-0.0144378504	0.0455707958	-0.0833225877	0.0936321813	-0.087854023	0.0683547045	-0.0329251491	0.1053952529	-0.2298944863	0.0588934433	-0.0408275713	0.0422518575	-0.1062679725	0.0011183331	-0.1164513922	0.0409517037	-0.0910565908	0.1215518296	-0.132186816	0.0915965101	-0.0416548475	-0.005014448	0.1399748838	0.1154637225	0.1154447293	0.1154130763	0.021464	n/a	n/a	0.000460703296	-0.0164144	n/a	0.0002694325273599	n/a	0.0691577	n/a	0.00478278746929	n/a	-0.00066055	n/a	n/a	4.363263025e-07	-0.0	n/a	n/a	0.0	0.0008225939999999	n/a	6.766608888358355e-07	n/a
2717.305287583413	0.8730006686982961	0.762130167547672	7383748.025928774	3936.759083392634	3.3834131998346493	15498072.08067441	11.44748488081534	2835.5643655548392	4.076016881366741	8040425.271204418	16.61391361718665	3062.351462371467	2284.635919629195	0.928194	16.09771	0.06401427	0.034604	0.0574480057	0.1147888056	-0.1437225192	0.0625650135	-0.0198791943	-0.0043755669	-0.0270192086	-0.0494405275	-0.1097808569	-0.0108558316	-0.1606576704	-0.0368042676	0.020485473	-0.0423572122	0.078083934	-0.034796538	-0.0314455961	-0.0553876405	-0.0161029063	-0.0065848615	-0.1338353506	-0.0522072472	-0.0302604091	-0.0644161596	-0.0777281919	0.0025047001	-0.0038557111	0.017274216	0.0287944257	0.0175225614	-0.0195107437	0.0625269625	0.0545752914	0.0788779501	-0.000581772	0.1775585466	0.0771516248	0.0436228697	-0.0238641207	-0.1695969893	-0.0955396033	-0.1462231476	-0.0017761578	-0.0818847829	0.0981194739	0.0765480373	0.029594479	-0.1135603402	-0.0231449542	-0.0850864701	0.0124360465	-0.0502172033	-0.0911112957	0.0322978691	-0.0660728069	0.0042226076	0.0233949929	0.0719287558	0.0795121634	0.0595792848	0.0858355553	0.0707237312	-0.1001126812	-0.0578149119	0.0773321307	0.0663084444	-0.0962756354	-0.0491319049	0.0203718821	-0.0153795772	0.1009283555	0.0902155544	-0.0009160996	-0.0124420567	-0.0843603692	0.130613397	0.1613925666	0.0310804428	0.0565635046	0.0228880163	0.0025996472	0.2937230001	0.1603964864	-0.071808339	0.0662762237	0.0248761411	-0.158563376	-0.1164253645	0.0776819983	-0.0383196758	-0.0209872315	0.0391883616	-0.1122092337	-0.1514979033	0.0053053337	-0.0969403295	0.1554205016	0.0475271072	0.08851566	-0.1016742403	0.0373245445	-0.1860919135	0.1342923101	-0.0460227627	0.0104192138	-0.1486334424	0.0319513193	-0.0928419238	0.103154488	-0.1757129279	0.1951742919	-0.0527688678	0.0898647773	0.0637710944	-0.048056086	0.1275651884	0.1154130763	0.1152422001	0.1149575937	0.0392357	0.0177716999999999	0.0003158333208899	0.0015394401544899	-0.00360863	0.01280577	1.30222104769e-05	0.0001639877452928	0.0651747	-0.003983	0.00424774152009	1.5864289000000003e-05	-0.000153283	0.000507267	2.5731980928900004e-07	2.3495678089e-08	-0.0	0.0	0.0	0.0	0.000904403	8.180900000010003e-05	8.17944786409e-07	6.692712481016367e-09
2724.820073747243	7.514786163830195	56.47201108809374	7424644.434295931	3913.853728993871	-22.905354398762935	15318251.011959229	524.6552601329287	2835.055167652974	-0.5091979018652637	8037537.803635833	0.2592825032639867	3056.3136751958823	2288.602358947266	0.948757	16.454348	0.04616842	0.0220815	0.007383059	0.1266339655	0.045394282	-0.0570566296	0.0189369743	-0.069602858	0.0368524395	-0.0847080633	-0.1404176906	-0.2068252235	-0.108366055	0.0859228983	-0.0656716121	0.0183051418	0.1080068437	-0.0207359149	-0.0944536673	-0.0568645072	-0.0807576633	0.0342111393	-0.17858248	0.0623340629	0.0913143265	-0.0989715574	0.0060327006	0.0676689793	-0.0443967015	0.0097686944	-0.0861802009	-0.079115061	0.0152294828	-0.0575455447	-0.0840141553	-0.0517678333	-0.0915826349	-0.0159535571	-0.1159735033	-0.0835450937	0.0336697341	-0.0431251181	-0.1565319861	-0.0080309134	-0.0119438002	-0.0441658367	-0.0080199688	-0.0452887632	-0.0494771322	0.0740419007	-0.0802744946	-0.016645169	0.016893254	0.1231652418	-0.0037492257	-0.082059123	0.0288912947	0.1573343545	-0.034086726	0.0639441962	0.0693359646	0.0820913985	0.1588739492	-0.0938949423	-0.0169576993	-0.035730303	0.0361720705	-0.1014571274	-0.0548060189	-0.0339733552	-0.006566399	-0.1457449463	0.0039826482	0.0479941325	-0.0974916176	-0.1150461772	-0.0093859587	-0.0247364963	0.05292939	-0.0985963993	0.0155728465	0.0988865599	-0.0558173397	0.0679938128	-0.0479481024	0.0446627211	0.1046245415	-0.1343428365	-0.0462806663	0.0054028007	0.0432545204	-0.0680731668	-0.0573918952	0.0036125647	-0.0959427977	-0.0248864926	-0.0459876733	0.0781428444	0.1190606354	0.105499462	0.158626282	-0.0748715821	0.0283251001	-0.0521788066	0.1519035668	-0.055634298	0.0491181002	-0.194403603	-0.0331777549	-0.0671269814	0.0589915761	-0.0175740564	0.1634766655	0.065499768	-0.0142899768	-0.136527986	-0.1144536815	-0.0710194898	0.1153118061	0.1148374968	0.1140484259	0.0299459	-0.0092897999999999	8.630038403999995e-05	0.00089675692681	-0.0130031	-0.00939447	0.00016908060961	8.82560665809e-05	0.0651571	-1.76000000000065e-05	0.0042454476804099	3.097600000002288e-10	-0.000259571	-0.000106288	1.1297138944e-08	6.7377104041e-08	-0.00012848	-0.00012848	1.65071104e-08	1.65071104e-08	0.00058984	-0.000314563	3.479112256e-07	9.894988096900001e-08
2724.6670847926043	-0.1529889546386584	0.0234056202414295	7423810.722952229	3922.508409196848	8.654680202977033	15386072.220219988	74.90348941580258	2837.04684282869	1.9916751757159543	8048834.788404237	3.9667700055631774	3056.853425452557	2293.821672461876	0.994921	17.254965	0.050213305	0.0246622	0.0011249956	0.0781125458	-0.1219775844	-0.125152999	0.0585934746	-0.0086291002	0.0232711358	0.0277854204	-0.1415690405	0.0010417603	-0.0375177038	0.0895686359	0.1756655589	-0.0691224082	0.0212177988	-0.0101699257	-0.0281990122	-0.0822584104	-0.0753971441	0.0308880701	-0.0317308185	0.1155669466	-0.1708359886	0.0524638046	0.082053992	-0.0346875457	-0.0516319623	0.0022722327	0.0455018087	0.0011624528	0.1029512708	0.0466255641	0.1391926652	0.1029627255	-0.0501199651	0.1248000392	-0.1324524894	0.1761000097	0.1029424567	-0.0331254116	0.0418883813	-0.0116423847	-0.0917679936	-0.0371750183	0.0495985145	-0.1138895935	-0.1346700479	0.101711313	0.0183698726	0.0028585626	-0.0787923049	0.0920839189	-0.1450742091	-0.1737123894	0.0834164104	-0.0521316151	-0.1136274109	0.0362244139	-0.0452502095	-0.1067427642	0.0946466035	-0.013309374	-0.0931825583	0.0947789951	-0.020502061	-0.0533446582	0.0195602856	-0.1298741878	0.0081226009	0.1596785037	-0.0545520617	-0.0135042857	-0.1762488577	0.019099927	-0.0141246032	0.1073755405	0.1597730837	0.032397898	0.0869738658	0.0578847212	0.0917490623	0.014426881	0.0338743222	-0.1200127309	-0.1405226574	-0.0356803108	0.0290899914	-0.0436764697	0.1067804293	-0.0005984955	-0.080893313	0.0481578784	-0.1449769853	0.0218988851	0.1232153399	0.1173955767	0.0860708576	-0.0617330563	0.0174222051	0.0356484449	-0.1308371044	-0.2627378545	-0.0195139793	-0.0294804198	0.0127623539	-0.0453964617	0.0251369221	-0.0801406856	-0.0625328523	0.0638459977	-0.0578282245	0.0039896444	0.2295603994	-0.0905529574	-0.026009922	-0.124262855	0.1151599564	0.1142313295	0.112689161	0.0273226	-0.0026233	6.881702890000011e-06	0.0007465244707599	-0.00591341	0.00708969	3.49684178281e-05	5.02637042961e-05	0.0800607	0.0149036	0.00640971568449	0.00022211729296	-0.000598355	-0.0003387839999999	1.1477459865599997e-07	3.58028706025e-07	-7.03387e-05	5.814129999999999e-05	3.380410765689999e-09	4.94753271769e-09	0.000474831	-0.000115009	2.25464478561e-07	1.3227070081000005e-08
2726.295412068388	1.628327275783704	2.651449717061179	7432686.673865141	3947.116059119103	24.60764992225495	15579725.184155917	605.5364346962541	2840.482805435616	3.435962606925841	8068342.567975386	11.805839036192625	3066.7653052965325	2316.264792984708	0.930499	16.137697	0.0843860749999999	0.0699783	-0.0240854337	-0.0156332905	-0.1713737635	-0.1087931397	-0.0797378289	0.0908623038	-0.0488674819	0.0349889266	-0.0424589392	-0.0826929628	0.0110675857	-0.0873844263	0.0548793837	-0.0435158963	0.0159232954	-0.0638799072	0.0523031118	-0.0978253191	0.0715450336	0.1084884784	-0.0589052594	0.0418101673	0.0629137857	0.0863855206	-0.0196247774	0.0527777703	-0.0192859826	0.0136513959	0.1238445151	0.023129808	-0.0116599271	0.0699764864	-0.1302616021	-0.0022884978	-0.0185422314	0.0574081683	-0.003658149	0.1616474389	0.0275664862	-0.0245011863	0.2183632373	0.1473701409	-0.1103806413	-0.0276324735	0.003809113	-0.0241242732	0.0830474009	-0.0353681612	0.0691663393	-0.0432889181	0.0275666959	-0.0975976645	0.0236241082	-0.1035690546	0.0483839754	0.0059776367	0.0593359234	0.0926473965	-0.0983411657	-0.0182080097	0.0783272577	-0.0815232957	-0.0765595519	-0.0329710644	-0.0550917828	0.0806926437	-0.0438489422	0.0222606332	-0.0116795115	0.0676991488	-0.0033965153	0.111089686	0.0793913427	-0.0408374587	-0.0244756948	-0.099963662	0.0199389741	0.0516652823	0.0250018398	0.1363729908	0.0891780359	-0.0685199681	0.0039833491	-0.2306995028	-0.0127139983	-0.0489268923	-0.0585757882	0.0392781501	0.0346682694	0.1294426008	0.0150638258	0.0161383343	-0.0854842721	-0.1154507349	0.0201233075	0.1267484307	0.0494914802	-0.0493726506	0.0175584828	-0.0393526275	0.0562686834	-0.1490997628	0.0040720049	0.0459247854	-0.0081955329	-0.0421889125	0.1225673981	0.0982214493	0.011892595	-0.0459344435	-0.0121942688	0.0483251331	0.0238093223	0.1090170253	-0.100433732	-0.0010710714	0.1149575937	0.1134247617	0.1108851636	0.0261835	-0.0011391	1.2975488100000012e-06	0.0006855756722499	-0.0109974	-0.0050839899999999	0.0001209428067599	2.584695432009999e-05	0.0103993	-0.0696614	0.00010814544049	0.0048527106499599	-0.000498662	9.969299999999998e-05	9.938694248999996e-09	2.48663790244e-07	-5.14813e-23	7.03387e-05	4.94753271769e-09	2.6503242496899997e-45	0.000474831	0.0	2.25464478561e-07	0.0
2723.531279323186	-2.764132745202005	7.640429833097972	7417622.62945179	3931.493867202965	-15.622191916138036	15456644.027854525	244.0528802646486	2836.5361472859363	-3.946658149679479	8045937.314859743	15.576110550431448	3061.964719578857	2312.4960329937026	0.905537	15.704782	0.0795797999999999	0.0498819	-0.0545935413	0.0452265407	-0.0616288277	-0.0451097627	-0.0076595742	0.1015045556	0.0131490119	-0.049175659	0.1258548645	-0.0560124904	-0.0531535713	0.1041455449	0.1743228765	0.0687711836	-0.182411178	-0.1263080866	0.0225055846	-0.073632274	-0.0536231917	0.1317528878	-0.0536403411	-0.0143026709	0.1924815683	-0.0272559875	0.0803486755	0.0482036478	0.0111994103	0.0460050649	0.1173415945	-0.0531288063	-0.0020648781	0.0031634559	-0.0665665668	0.1328154927	-0.0025161829	0.0554814405	-0.1259536978	-0.070076765	0.0894991896	-0.0649591344	-0.0192491608	-0.0645985682	-0.0597423566	0.013539371	-0.0597229739	0.0618787807	0.0726752825	-0.007033795	-0.0609464284	0.039245443	0.0091481186	0.0077447553	0.0931835731	-0.0106421129	0.0397376384	-0.1040100132	-0.0080879697	0.1056634986	-0.077368897	0.1230644167	0.0026179987	0.0019856901	-0.050172713	-0.0023280187	-0.0825162422	-0.1768515231	-0.0180541706	0.0271182982	-0.1401231536	0.0843396725	0.0996987111	0.0831485671	-0.018919681	-0.0259726029	-0.0926926655	-0.0848051273	0.1276129891	-0.0773433729	0.0815037695	-0.0560765171	-0.0284105707	-0.0293458637	-0.0527876676	0.0166390824	0.0098844794	0.088179931	0.0775719419	0.1372071293	-0.0565259165	0.0584287141	-0.0783422102	-0.1291601308	-0.108943798	-0.0133262757	-0.0893072782	0.0514460107	0.0098935281	-0.1445882522	0.0953016739	-0.0746160941	0.1735879482	-0.0200241378	0.0366094624	0.036117369	0.0283789246	-0.0370715441	-0.0620014197	0.0133317043	0.0680295283	-0.0439769883	0.0166931363	0.0287827028	-0.1105242521	-0.0183542603	0.0231892561	-0.019341767	0.1147048067	0.1124192083	0.108643553	0.0157466	-0.0104368999999999	0.0001089288816099	0.00024795541156	-0.0109812	1.61999999999992e-05	0.00012058675344	2.6243999999997407e-10	0.0568659	0.0464666	0.0032337305828099	0.0021591449155599	-0.000378058	0.0001206039999999	1.454532481599999e-08	1.42927851364e-07	0.000106841	0.000106841	1.1414999281e-08	1.1414999281e-08	0.000249074	-0.000225757	6.2037857476e-08	5.096622304899999e-08
2714.142167524457	-9.389111798729118	88.15542036903433	7366567.705534357	3927.963217541975	-3.5306496609896385	15428895.038362706	12.46548702864625	2829.90796312658	-6.628184159356351	8008379.079767228	43.93282525034246	3051.513183347817	2263.179566516468	0.988924	17.150955	0.08613845	0.0499953	0.0788780546	0.0960593973	-0.1151530119	0.0494831811	0.0542773483	0.0542618608	-0.0135524549	0.0426302641	0.0141527506	0.0591794437	-0.2621102812	-0.0268195494	-0.002677823	0.0373286301	-0.0430668801	-0.0072106498	-0.0021629695	0.0187280531	-0.1037201705	0.0704034072	-0.0434782479	-0.0470215856	-0.0822625151	-0.081861645	0.0457660142	0.1508166982	0.0298762535	0.0913769615	0.140984376	0.0345658914	0.1088736217	-0.0117053233	0.0534342465	-0.1114884436	-0.0447643196	0.1213404593	0.1074476463	-0.0924527247	-0.0484162339	0.0808272204	0.0645662149	0.0962477696	-0.0618716382	0.0977515637	0.0676101873	0.0248063014	0.1517922216	-0.0965899319	0.0972583311	-0.0028750086	-0.1303368713	0.0571598596	-0.0228960177	-0.0757528109	-0.0593231522	0.1077311407	-0.1071990367	-0.0356567111	-0.0484475816	0.0102184875	0.0202503079	0.1062332977	-0.1616679493	0.0997098807	-0.0389050922	0.0491245453	0.006287188	-0.0716847707	0.0341285712	-0.0275681594	0.1465385032	-0.0942316138	0.0034966103	0.0144114097	-0.119261311	0.104126424	-0.0040393555	-0.0739037034	-0.0675921492	0.0196710259	0.052001704	0.0176158684	-0.1057495832	-0.0558742127	0.1001707244	-0.0156793106	-0.042681056	-0.1150879434	0.0103618202	0.1521897166	0.0962041655	0.0367776101	-0.1407734412	0.0345290295	0.0781050023	-0.0886004835	0.0446175863	-0.1239784815	0.0687292036	-0.033650504	-0.044085615	-0.1478735598	-0.0777845848	-0.046377459	0.0324526844	0.097470861	0.0634967323	-0.074530157	0.0327843834	0.0613178473	-0.1159955368	0.1039750813	-0.0053160905	-0.0200767589	0.100882841	0.0070446496	0.1144017065	0.1112164334	0.105973176	0.0131177	-0.0026289	6.91111521e-06	0.00017207405329	-0.0291154	-0.0181342	0.00084770651716	0.00032884920964	0.101434	0.0445681	0.010288856356	0.00198631553761	-0.000523957	-0.000145899	2.1286518201e-08	2.7453093784900004e-07	0.000264869	0.000158028	2.4972848784e-08	7.015558716099999e-08	0.000136856	-0.000112218	1.8729564736e-08	1.2592879524e-08
2716.756436494746	2.614268970289231	6.834402249017117	7380765.535235631	3933.629804358629	5.666586816653762	15473443.437738506	32.110206150674216	2831.626693250487	1.7187301239068802	8018109.729928686	2.95403323882496	3061.704888498775	2275.9765875685903	0.950122	16.47801	0.14765033	0.081654	0.0912061272	0.1095113944	-0.0440409811	0.0177701853	-0.0506171899	-0.0405039349	0.0488240501	-0.0604292811	-0.048922048	0.0142027892	-0.0221112544	-0.0636533144	0.0142668586	0.0073418087	0.1216160704	0.0022278462	-0.1373882335	-0.007140158	-0.0436405818	-0.0172038788	-0.0806677238	0.0129874568	-0.0007029587	-0.1254354252	0.0295011031	-0.0801730195	-0.0202488919	-0.0800185216	0.0015103257	-0.0463668094	0.0353460427	0.0128870447	0.0757326987	0.0369359897	0.0676175269	-0.0945136106	0.1001106214	-0.1215887596	0.0144262698	-0.0729197623	-0.0034752517	-0.0327629145	0.104218558	0.0942203308	0.0134708803	-0.080881111	-0.054997789	-0.0282802624	-0.0763162559	0.0183479193	-0.0283541506	0.1135169252	0.1023486589	0.0489714512	0.0866404605	0.0694858208	0.041574735	0.0387782409	0.0707841977	0.0633851673	0.106130269	0.0660436245	0.0252146947	-0.0627938287	0.1062804996	0.017767904	-0.0918509295	-0.0862988565	0.0362313301	0.0215308131	0.0235923979	0.0179172194	-0.0756390705	0.0293699884	0.0131302232	0.0055696875	0.0755410044	0.0084479331	-0.0306653143	-0.095648488	-0.1166591683	0.0521114259	-0.0729059253	0.0803053208	0.1012540705	0.0546347383	-0.0709133593	-0.0468462371	0.0563589468	-0.0050758129	-0.0387725724	0.0016567532	-0.0728060476	-0.0609939191	0.0151136039	-0.0672737309	0.0761148893	0.0983445897	0.1372688143	-0.0221700362	0.0029156481	-0.0320283406	0.0724486999	0.0034510106	0.0148764017	0.0965910924	-0.0953542871	-0.0967228412	-0.0641517934	0.0978480851	0.0988840709	0.1277327131	-0.1080598956	0.107794727	-0.0772974051	0.0146280789	0.1140484259	0.1098185471	0.1028845713	0.0234939	0.0103762	0.00010766552644	0.00055196333721	0.00327683	0.03239223	1.07376148489e-05	0.0010492565643729	0.0309562	-0.0704778	0.00095828631844	0.0049671202928399	-0.000222956	0.000301001	9.060160200100001e-08	4.9709377936000004e-08	-0.0	-0.000264869	7.015558716099999e-08	0.0	0.000259068	0.000122212	6.7116228624e-08	1.4935772943999998e-08
2713.909582451208	-2.8468540435383147	8.104577945210453	7365305.221720489	3912.414139621959	-21.21566473667008	15306984.399913833	450.1044302187863	2824.8871220500973	-6.739571200389491	7979987.2523244815	45.421819965119454	3043.797101417607	2278.505326139816	0.952735	16.523325	0.1416489399999999	0.0661767	0.0369676723	0.1018735368	0.0206293283	-0.1250539378	0.0839137948	0.0028385	0.072702164	-0.0012259599	-0.0854567532	-0.0463875223	-0.0372162877	0.095767828	-0.027664683	-0.0079826291	-0.0784271523	-0.1265230217	-0.0588089963	0.0917917292	-0.1770254679	0.0747464973	-0.0080979084	0.0838366413	-0.0443773107	-0.1541710465	0.0437936194	0.0093339015	0.0341055668	0.1331933579	-0.0231274317	-0.0742995063	0.1155174907	0.0617489798	-0.015542397	-0.0242547879	0.1212259381	-0.0275517696	0.012397157	0.0807779103	-0.0868206266	-0.0187423419	-0.0624835956	0.1358980086	0.0112797758	-0.0866142448	0.06581087	-0.116537951	0.0663111809	0.1011675505	0.1155622303	-0.1284463834	0.0725755802	-0.0091780639	0.0302816899	0.1177807985	-0.0382576554	-0.0099600315	-0.1484323404	-0.1005240224	-0.0234299895	0.0694450948	0.0978105208	0.0059920528	0.0146329274	-0.0560334232	0.0844599882	-0.1158020423	0.011625968	-0.0408807372	-0.1523556245	-0.044492995	0.073730901	-0.1633044666	-0.0800653452	-0.0490942822	0.0250695268	-0.0014773556	0.0127164366	0.1425132991	-0.0273695266	-0.0528173202	0.1155196027	-0.1395636764	-0.0374366533	0.0956812245	0.1724329563	0.039926504	-0.0848350335	0.159851901	-0.0590946752	0.1127624608	0.0271978464	0.0256723197	-0.1062185385	0.1188810004	0.0495089807	0.0622034795	0.0172278158	0.0235798226	0.1605853419	-0.0086482545	0.0813151523	0.0329250825	0.0112841328	-0.0095652215	0.0248057893	0.0223372689	-0.0513764946	0.0647542193	-0.0488090984	0.2390947288	-0.0847234123	0.1565008695	-0.0673636658	-0.0148709536	0.1161342937	-0.0210730505	0.1136451198	0.1082280018	0.0993899282	-0.00191831	-0.02541221	0.0006457804170841	3.6799132561e-06	-0.0243548	-0.02763163	0.0005931562830399	0.0007635069764569	0.0771692999999999	0.0462130999999998	0.0059551008624899	0.0021356506116099	-0.000666782	-0.000443826	1.9698151827600003e-07	4.44598235524e-07	0.000188251	0.000188251	3.5438439001e-08	3.5438439001e-08	0.000474831	0.000215763	2.25464478561e-07	4.6553672169e-08
2716.608104528667	2.6985220774590744	7.282021402534038	7379959.593590836	3921.338585258901	8.924445636941982	15376896.300240278	79.64572992673278	2831.9743331415766	7.087211091479276	8020078.623572677	50.22856105518687	3054.9888933919765	2259.3546887677794	1.024312	17.76469	0.0776988599999999	0.0381447	0.0978906387	0.0527732554	-0.1502844624	-0.0332482189	-0.0129034537	-0.050332965	-0.0641147888	0.0933086263	0.0525118063	-0.1076126733	-0.0365855532	-0.0388086472	0.108865244	-0.134442215	-0.0382236928	-0.0758428943	0.0031114359	0.0064822135	-0.014906634	0.0290088252	-0.1262541913	-0.0201884533	-0.0788158904	-0.0074983257	0.00977343	0.0771111594	0.0767828697	0.0513297618	-0.0184500237	0.1665914568	-0.2303606326	0.0012078274	-0.16818101	-0.0523070108	-0.0301387422	0.0960483598	-0.004653897	-0.0681719681	-0.0504460145	-0.0834930235	-0.0725650957	0.0985388813	0.050010242	0.0214309012	-0.0226082928	0.0595546778	0.0723255483	0.0408200453	-0.1944909427	0.1360675413	-0.0104409342	0.0052391104	-0.0067609826	0.2572705965	0.0398798121	0.0148046389	0.0195270656	-0.0048152039	0.0435536363	-0.0222097878	0.0434687288	-0.0201978995	-0.1756840753	0.0080244378	-0.0876534991	0.0523544322	-0.112445632	0.1850092337	-0.054113945	0.1474525435	-0.0039395621	0.0268000748	-0.0403050796	0.0606978821	-0.0497359612	-0.0937986346	-0.0350133275	-0.1527817323	0.0897810238	-0.0150330937	0.0194406453	-0.0120287862	-0.0074168802	0.0686993678	0.0286209207	0.0503703754	0.0422538673	-0.0057517315	-0.1316189402	-0.1744311048	0.1291795219	-0.1043755239	-0.0832766774	-0.1023288849	0.0855172363	0.0081719921	-0.0527469588	-0.1395650359	0.0690619993	0.0125208876	-0.1634872995	0.0103928721	-0.0328861086	0.0211373588	-0.0456967046	0.109817566	0.204044004	0.0217153459	-0.0924751963	0.0030860649	-0.2611973333	-0.0694010675	-0.0898209006	-0.0076533504	0.1481727083	0.0293168613	0.1131919653	0.1064475877	0.0955030384	0.00177305	0.00369136	1.36261386496e-05	3.1437063025e-06	-0.0126296	0.0117252	0.0001595067961599	0.00013748031504	0.0505847	-0.0265845999999998	0.00255881187409	0.0007067409571599	-0.000551296	0.000115486	1.3337016196000008e-08	3.039272796159999e-07	-0.0	-0.000188251	3.5438439001e-08	0.0	6.4614e-05	-0.000410217	4.174968996e-09	1.68277987089e-07
