global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
6690.968358040078	n/a	n/a	44769057.568293534	6699.275541051089	n/a	44880292.77492536	n/a	7279.977427086459	n/a	n/a	52998071.338888384	7245.675216168295	5106.1373215033245	n/a	n/a	n/a	n/a	-0.0331924203	-0.2101001952	-0.0176526602	0.042788343	0.2234292476	0.100500078	0.1061545574	-0.0625549217	0.173347789	-0.1755980963	0.0581236041	-0.0760706953	0.0721806525	-0.0036304337	0.0295138389	-0.2919249028	0.0588242247	-0.016185094	-0.0348695101	0.0518787409	-0.0386652317	0.18877893	-0.1331668838	0.1039332799	-0.0367890592	0.0606809903	-0.1037478048	-0.1687467499	0.0431540628	-0.0044948811	0.07642563	-0.0125802011	0.0073765733	-0.0522217889	0.1004901732	-0.1085495662	0.0217551244	0.0465722296	-0.0930276332	0.0287653658	-0.0006859703	0.2545976746	-0.0284926898	0.0644345423	-0.1528247985	0.0557842418	0.0031256351	-0.0703101652	0.2271462973	-0.0518761317	0.1828407184	-0.1788796567	0.0151876772	-0.053268933	0.0416225712	0.1621604195	-0.1250115598	0.017058513	-0.1280149371	0.0152524471	0.0002497128	-0.0551114161	0.0831033177	-0.1306608524	0.242430013	-0.053519802	0.1812942311	-0.0024118157	0.052055923	0.1033758381	-0.0562966557	0.1646450424	-0.1481138372	0.2131034256	-0.0926302999	0.1309252761	-0.1600696434	0.0044113536	-0.2852522421	0.0865612162	-0.2154934843	0.1468707793	-0.0250705206	-0.1309871113	0.1154637225	0.1154447293	0.1154130763	0.000295887	n/a	8.754911676899999e-08	n/a	-0.0196932	n/a	n/a	0.00038782212624	-0.129816	n/a	0.0168521938559999	n/a	-0.00270792	n/a	7.3328307264e-06	n/a	0.00212377	n/a	n/a	4.510399012900001e-06	0.000855322	n/a	n/a	7.315757236840001e-07	0.0
6691.897492933004	0.9291348929264132	0.8632916492533772	44781492.05592303	6615.396405405294	-83.87913564579503	43763469.60064928	7035.709396685683	7284.687293354026	4.709866267567122	22.182840258366653	53066668.96195361	7249.576262313013	4944.368575687711	1.416957	26.767872	0.21728667	0.127304	0.2449897605	-0.0434123422	0.0791633924	0.0021016332	-0.0228679136	0.2012942971	-0.0226993731	-0.1197242825	0.0851441226	-0.3067061775	-0.0069335166	0.0648766215	-0.0420570317	-0.0470685153	0.1920383771	0.0255570351	-0.1355974623	-0.0574125907	0.0455839685	0.094046754	0.0027102986	0.0634884313	-0.2377143425	-0.1512182466	-0.2283045999	0.1044492865	-0.0066347196	0.0022142837	-0.0434233758	-0.0800904603	0.1308664905	0.1085926862	-0.1425075342	-0.0104693088	-0.0469460527	-0.0487145108	-0.1040377978	-0.0483844007	0.0898578106	0.0200866917	0.215916013	0.0008280058	0.0849723181	0.102973591	0.0649961936	-0.0327049066	0.0961676158	-0.0995597276	0.1606556134	0.0997683327	0.3165967561	-0.0333441947	0.069432083	-0.0929731065	0.1108293496	-0.0207174937	-0.0431052088	-0.0282507008	-0.0348235478	-0.1843485555	-0.2386269254	0.0028066882	-0.0339097297	-0.0840647686	-0.1163190004	-0.0412395899	0.1477459472	0.0072779069	0.0193997969	-0.0394003461	-0.0431480626	0.1329355944	-0.1135276963	-0.0421987942	0.0961045433	-0.0826544725	-0.1100735473	-0.1992214435	-0.0375542705	-0.0352450428	0.0888385674	-0.1460932418	-0.2076412322	0.126734157	0.1154130763	0.1152422001	0.1149575937	9.7537e-05	-0.00019835	9.513466369e-09	3.93427225e-08	-0.00903428	0.01065892	0.0001136125755664	8.161821511840001e-05	-0.212853	-0.083037	0.0453063996089999	0.006895143369	-0.00131245	0.00139547	1.7225250024999998e-06	1.9473365209e-06	0.00120939	-0.00091438	8.360907844e-07	1.4626241721000005e-06	0.00101332	0.000157998	2.4963368004000005e-08	1.0268174224e-06	0.0
6656.676742798384	-35.220750134620175	1240.501240045347	44311345.25811291	6534.057770843743	-81.33863456155086	42693910.9527235	6615.973472337516	7261.451791914308	-23.235501439718064	539.8885271551402	52728682.12629552	7227.203665228912	4888.9612695936	1.062263	20.067327	0.0732875617999999	0.0492195	0.108652974	0.0076219456	0.0920763285	0.0766217669	-0.1350431087	-0.0074003566	0.0193355546	-0.0539927339	0.1479797864	-0.0313699253	-0.207945029	-0.0840885678	0.0674674306	-0.0931638178	0.1656639343	-0.1398350567	0.0297103975	-0.1055635181	-0.0626800228	0.0885637615	0.0049700475	0.1029789267	-0.1161388261	0.0166066166	-0.0145591612	0.0853977278	0.2427183709	0.0892278971	-0.1265770105	0.0646966725	0.0266155428	-0.037763102	0.0213355264	0.0221705572	0.0871582206	0.1445315406	0.0276884159	0.0550623009	-0.0854406503	0.0827912452	0.1809717093	0.1165053909	-0.1343816859	0.0198429498	-0.0318617477	-0.0267725735	0.003185433	-0.1476816142	0.1336981621	0.0204750516	0.022287123	0.2074041007	-0.129462567	0.0715902991	0.0448932133	-0.0911170928	0.1056123248	0.0871017048	0.0340733931	0.0692407829	-0.1130631561	0.0030687489	0.0594515277	0.0045220968	0.0834611832	0.1697868054	0.0651183144	0.0069182717	-0.0127482709	0.0342768175	-0.1505926797	0.117439449	-0.0934461802	0.0885948809	0.0225081157	-0.0904598672	-0.1085039948	-0.1109918318	0.027851023	0.0091809406	-0.0297782704	-0.0523923304	-0.0110360394	-0.0374013793	0.1153118061	0.1148374968	0.1140484259	6.13892e-05	-3.614779999999999e-05	3.7686338766400006e-09	1.3066634448399995e-09	0.000265234	0.009299514	8.6480960636196e-05	7.0349074756e-08	-0.167207	0.0456459999999999	0.0279581808489999	0.0020835573159999	-0.00146976	-0.00015731	2.1601944576e-06	2.4746436100000043e-08	0.00107375	-0.00013564	1.8398209600000008e-08	1.1529390625000002e-06	0.000940152	-7.316800000000008e-05	5.353556224000012e-09	8.83885783104e-07	0.0
6659.4790616583705	2.8023188599863715	7.852990993035317	44348661.37266625	6511.912295183069	-22.14547566067449	42405001.74015642	490.42209223752633	7281.282553272924	19.830761358615742	393.2590960623674	53017075.62059667	7235.198716223631	4911.341220548357	1.041769	19.680162	0.1509463955999999	0.106957	-0.0128108857	0.0320525571	0.1285550007	0.0172125973	-0.1486954434	-0.1720269325	-0.0189804769	0.0917672488	-0.0439184515	-0.1063591608	0.0682475914	0.0079199316	-0.1171608177	-0.0853600608	-0.0301127326	0.0718760089	-0.0143256214	0.0558317655	-0.1267184488	0.018935939	-0.0694090578	0.0521199987	0.1446043344	-0.0928340091	0.0383918878	0.0453625708	0.1342882995	0.1421656736	-0.0085824889	0.0097631034	0.1429640789	0.0885622446	-0.0624319108	0.016773329	0.0457192368	0.0501357438	0.0021178897	0.018860207	0.1146579607	0.1022327537	-0.035637454	-0.0598385829	0.0523672806	0.1072771929	-0.093337063	0.0615374923	-0.1039036368	-0.016752614	-0.1436673039	0.1403520881	0.016837083	0.0585273605	-0.0118873152	0.0821288412	0.1488224562	-0.1519020754	0.0366268481	-0.0141076373	-0.0051753194	-0.1584780494	-0.0038163221	-0.001035338	-0.0983665206	-0.058267073	0.0276391573	-0.0869609303	0.0779548077	-0.0200152464	0.204624321	0.0539858709	-0.1343735921	0.0491214019	0.1068515282	-0.0592210759	-0.0730984538	0.0194646484	-0.0754509023	0.0002438403	-0.0089045268	-0.156408243	-0.0748926413	0.1012968968	-0.1237221817	-0.0596176669	0.1151599564	0.1142313295	0.112689161	6.01846e-05	-1.2046000000000054e-06	3.62218607716e-09	1.451061160000013e-12	0.000225393	-3.984099999999999e-05	1.587305280999999e-09	5.0802004449e-08	-0.0601411	0.1070658999999999	0.00361695190921	0.0114631069428099	-0.000936143	0.000533617	8.76363716449e-07	2.8474710268900013e-07	0.000903622	-0.000170128	2.8943536384000023e-08	8.165327188839999e-07	0.0007671079999999	-0.000173044	2.9944225936034606e-08	5.884546836638466e-07	0.0
6691.640068958435	32.16100730006474	1034.3303905548175	44778046.81249005	6561.359121164209	49.44682598114014	43051433.51688476	2444.9885996091552	7292.985652185413	11.703098912488713	136.9625241554945	53187639.72298229	7253.618361271293	4831.458746411333	1.107686	20.925404	0.1177937092	0.0819422	0.0289110031	-0.0145510312	0.0110161956	0.0911849545	-0.0327052037	0.0439580684	-0.0477088136	-0.1734561147	-0.1962898078	-0.0571014011	0.0453120158	0.0206582023	0.1101612677	-0.0023705683	0.0626367222	0.1254189368	0.0499090555	0.100876537	-0.0077171836	-0.1255160162	0.0805923791	0.0223263977	-0.0589965149	-0.098671408	-0.0260714147	0.0281017248	0.0167908212	0.0690375649	0.0697423924	-0.1526753205	0.0358809573	0.2308374263	0.042397781	-0.1599548821	0.0668342177	-0.1430722413	0.0787050463	-0.0559866089	-0.0859871428	-0.0014943508	0.0855202991	-0.1162901624	-0.0085857715	-0.1258747574	0.0151328895	0.0480657313	-0.0861431531	0.0917930783	-0.016875254	0.0719859145	0.181419019	-0.031618442	0.0437711121	0.0877377811	0.0468020581	-0.1029953263	-0.0123456874	-0.050491753	-0.1940344545	0.0354433317	-0.0833956342	0.0553360048	0.0923683095	0.0320660392	-0.0567554549	0.0786379419	0.0328692167	-0.1322407676	-0.0342555077	0.1079381327	-0.0343648651	0.0087488768	0.1013737113	-0.0081722034	0.0083086141	-0.1232089523	-0.0443429601	-0.0429869895	-0.012900119	0.1179402013	0.1577333102	0.0847619229	-0.0379172447	-0.0261082591	0.1149575937	0.1134247617	0.1108851636	0.0086342299999999	0.0085740453999999	7.454992769289828e-05	7.351425452125944e-05	9.72792e-05	-0.0001281138	1.6413145750440006e-08	9.46324275264e-09	-0.131861	-0.0717199	0.017387323321	0.00514374405601	-0.000407191	0.000528952	1.65804510481e-07	2.79790218304e-07	0.00109749	0.000193868	3.758480142400001e-08	1.2044843001e-06	0.000742495	-2.461299999989997e-05	6.05799768995076e-10	5.512988250250001e-07	0.0
6687.274528191675	-4.365540766760205	19.05794618624528	44719640.61540119	6610.623929537179	49.26480837297004	43700348.73776957	2427.021344025459	7298.148855170212	5.163202984799682	26.658665062244346	53262976.71222228	7258.181448733838	4944.050837019678	1.062702	20.075603	0.1829261092	0.119808	0.0266269356	-0.0105708648	0.0087898046	-0.1556237638	0.0549478626	-0.0094259574	-0.1767426632	0.071734393	0.0315239744	-0.0115994841	-0.0120351743	-0.0542983918	-0.1265532398	0.0476963666	-0.0572919763	0.0608888747	-0.0012028917	0.1107996942	0.075601587	0.0089227624	-0.0998401457	0.1346481725	-0.0427222398	0.0859703985	-0.0231216209	0.0701862238	0.1317819197	0.0496148303	0.0504963779	0.0177985855	-0.0319009302	-0.0657598509	0.0712965824	-0.0030581788	-0.0351492566	-0.0739162344	0.0355241326	0.1051000072	0.0998559442	-0.0346666842	-0.0582541268	-0.0787371661	-0.0605182095	0.0212155473	0.0801351202	0.1603446411	0.034602879	0.0469789798	0.056531636	0.0051552758	0.025287913	0.1624444949	-0.1153576922	0.090672768	-0.0226520139	0.053711661	-0.0744675098	0.0616259887	0.006704936	0.1107953182	-0.0071150602	-0.115244309	-0.0892370848	-0.0091556395	-0.0466850596	-0.0336618186	0.0754052989	0.0736692959	-0.0472372722	0.0501256965	-0.0603298004	-0.0550891343	0.0235404061	-0.0304604843	0.0049051988	-0.0536036548	-0.1459262307	-0.1215114478	0.0311286975	0.086940147	0.0224121388	0.0698052863	0.07957355	-0.0001685076	0.1147048067	0.1124192083	0.108643553	0.00871846	8.423000000009999e-05	7.601154477160001e-05	7.0946929000168444e-09	-0.0218445	-0.0219417792	0.0004814416744615	0.0004771821802499	-0.0299289	0.1019321	0.00089573905521	0.01039015301041	-0.00122255	-0.000815359	1.4946285025e-06	6.64810298881e-07	0.00098857	-0.0001089199999999	1.1863566399999997e-08	9.772706449e-07	0.000487414	-0.000255081	6.506631656100002e-08	2.3757240739600002e-07	0.0
6686.720524008186	-0.554004183489269	0.3069206353236117	44712231.3661923	6573.895099837529	-36.7288296996494	43216096.78366788	1349.0069311058476	7296.926417600971	-1.222437569241265	1.4943536106924926	53245135.14388294	7255.847034317318	4891.5265912607765	1.02787	19.417593	0.12606314556	0.0738635	-0.0258447476	0.0534166371	0.0589913538	0.1108601014	-0.0761921628	0.0115753489	0.0418066373	-0.0014631689	-0.0710189932	-0.0278297035	-0.0683979292	0.1216181135	0.061380884	0.0024890312	0.02580999	-0.0112462114	0.0459139894	1.4511e-05	0.1418949946	0.0091055144	0.0356949451	-0.049788386	0.0155516967	0.1626837452	0.0574249994	-0.0279548852	0.0544793423	-0.0402311873	0.0944875071	0.0209276181	0.0089343934	-0.0153464558	-0.0560824468	-0.0559547911	0.0136490702	0.1263437525	-0.0020429037	-0.1378025578	-0.015921007	-0.0048665952	0.0185360627	-0.0088467643	0.0304264789	-0.0127295435	-0.0926952496	-0.0070833057	0.103905402	0.1111046178	0.0156345886	-0.1251822201	-0.0419236713	-0.1187884778	-0.1167402773	0.0663608475	0.0131842094	-0.0995446035	-0.0450960665	0.006793035	0.0325310707	-0.0227233746	-0.0036898823	0.1183567417	0.0186544479	-0.0084330937	-0.0067498359	0.0861227381	0.0262608853	-0.009442404	0.1231667862	0.1288610335	0.0637771056	-0.0984941036	-0.005250303	0.0254139248	0.0379806236	-0.0194291071	0.0196335915	-0.0917400392	-0.183718054	0.0464957218	0.0112447738	0.019635959	0.0940323576	-0.1480371828	0.1144017065	0.1112164334	0.105973176	0.011634	0.0029155399999999	0.000135349956	8.500373491599996e-06	8.05556e-06	0.02185255556	0.0004775341845028	6.48920469136e-11	-0.0857111	-0.0557822	0.00734639266321	0.00311165383684	-0.000597582	0.0006249679999999	3.571042467240001e-07	3.905850010239999e-07	0.000703281	-0.000285289	8.1389813521e-08	4.94604164961e-07	0.000487414	0.0	0.0	2.3757240739600002e-07	0.0
6705.914762804139	19.194238795953424	368.41880295608354	44969292.805994496	6634.854216809161	60.959116971631374	44021290.4783103	3716.013941961037	7298.760557513998	1.8341399130267744	3.364069220557864	53271905.67592204	7263.141645211856	4928.020456687168	1.057583	19.978916	0.16894019034	0.121994	-0.0999814363	-0.0759302597	-0.0262584683	-0.0193734487	0.1202324914	-0.0558636254	-0.0263383383	-0.0037980583	0.0037679333	0.0164750424	0.0868802187	-0.1166153785	-0.0202851437	0.070353185	-0.0845613722	-0.0903553483	-0.0459878417	-0.0426183247	0.0931247803	-0.0505714788	0.0967566814	0.0075876422	0.0638755002	-0.0081282049	0.025517947	0.0793338443	-0.1422157635	-0.0042261276	0.03841529	0.0709224401	0.1093065626	-0.1126641278	0.0033867772	0.0533444573	0.0483617758	0.0474506894	0.1177695906	0.1189526659	-0.0273851667	-0.0475472159	-0.1092884048	0.1002136667	0.0571732732	-0.0336888075	0.0280992842	-0.0972406805	0.0509814498	0.0904636697	0.0524054343	-0.0032068454	-0.0429694022	-0.0660887567	0.1124902367	0.0812603756	-0.0697979181	0.0005349779	-0.0656517943	-0.0815116879	0.1423066309	-0.0604425205	0.1053844898	-0.1025659721	0.0043290699	0.001678312	0.1261465542	-0.0296740439	-0.0975732858	-0.0316416475	-0.0423884232	0.1164396972	0.0777478147	0.0199867235	-0.0763297405	0.0193622834	0.0310792742	-0.019887177	0.0221209654	-0.0154702196	-0.0852623332	0.0691763608	0.1483213093	0.1245847746	-0.1018583295	-0.0684438057	0.1140484259	0.1098185471	0.1028845713	0.0096363	-0.0019977	9.285827769e-05	3.99080529e-06	5.53459e-05	4.729034e-05	2.2363762573156e-09	3.06316864681e-09	0.0206705	0.1063815999999999	0.00042726957025	0.0113170448185599	-0.00144293	-0.000845348	2.0820469849e-06	7.146132411039999e-07	0.00098857	0.000285289	8.1389813521e-08	9.772706449e-07	0.000407779	-7.963499999999999e-05	6.341733224999999e-09	1.66283712841e-07	0.0
6705.03263175712	-0.8821310470193566	0.7781551841154664	44957462.592927806	6633.576220836904	-1.2779959722565764	44004333.477652825	1.6332737051040318	7289.692372491854	-9.068185022143552	82.23197959582866	53139614.88556592	7253.704999729965	4932.43943972996	1.025654	19.375742	0.1563688807	0.104834	-0.0314988013	0.056538508	0.0383405662	0.0293865823	0.0129980153	0.0880250504	0.0257763832	0.0055786903	-0.1328001725	-0.0378994916	-0.033671962	0.1133040635	-0.0213347338	-0.0324187911	-0.0210532068	-0.0458798206	-0.0463440056	-0.1451099538	-0.0658196372	-0.0416583229	-0.0354493705	0.074022476	-0.0882485729	0.0839887157	-0.080393967	-0.1186426372	-0.0916253106	0.0167439945	-0.0821038758	-0.0194568297	-0.025959653	0.0098946694	0.2387183188	-0.0347981054	-0.1717886348	0.1093027276	-0.0197079958	-0.103259301	0.0510837247	0.0094273902	-0.0241894348	0.0349112716	-0.1380750653	0.0753011503	0.0595999148	-0.0683371571	-0.0234214577	-0.062611352	0.1110900583	-0.0290711422	-0.0213452686	0.0134448504	-0.05252064	-0.0821307114	-0.0358197484	0.0193794159	0.1755127724	-0.1401199003	0.103873283	0.0773418914	0.0278639868	0.1025800147	-0.0401967908	-0.0251962743	-0.0153119038	0.0815952539	0.0181462758	0.0843688052	-0.0330408695	0.0157209244	0.0948354716	0.0527183932	-0.0545791104	0.0584626728	0.0043533219	-0.0405440184	-0.1179771125	-0.0627836162	0.0712117634	0.1308828065	-0.0310077236	-0.1257081535	0.033314945	-0.104184098	0.1136451198	0.1082280018	0.0993899282	9.57122e-05	-0.0095405878	9.160825228839998e-09	9.102281556950884e-05	1.6553e-05	-3.87929e-05	1.50488909041e-09	2.74001809e-10	-0.0699442	-0.0906146999999999	0.00489219111364	0.0082110238560899	-0.000715343	0.000727587	5.11715607649e-07	5.293828425690001e-07	0.000672296	-0.000316274	1.0002924307600005e-07	4.5198191161600005e-07	0.000487414	7.963499999999999e-05	6.341733224999999e-09	2.3757240739600002e-07	0.0
6704.975957868535	-0.0566738885845552	0.0032119296472945	44956702.59559509	6654.532772971873	20.95655213496866	44282806.42655672	439.1770773856595	7283.439227149038	-6.253145342816424	39.101826678386736	53048486.975573376	7245.192819405087	5022.224211584438	1.017901	19.229279	0.044990029	0.0293988	-0.0501636045	-0.0826403964	-0.0461330336	0.0031714931	0.0989897749	0.0104490324	0.1171170138	-0.0116609501	0.0634403988	0.0433547029	0.114035157	-0.1045013975	0.0782073215	-0.0193521971	-0.0704900931	-0.0200119321	-0.0652196612	-0.0796391589	-0.0637171915	0.059688143	-0.049298631	-0.0447440048	0.1702650296	0.0199243438	-0.0050388256	-0.0447120843	0.1069041977	-0.0828460221	-0.0201451479	0.1050739803	-0.0792281566	-0.0317753681	0.0523545408	0.0228028179	0.0534598902	-0.0008770105	-0.1518913766	0.0738873052	-0.1084112047	0.0385321531	-0.0667611878	0.0014244894	0.0962959182	0.1478861318	-0.0994208096	-0.0803218786	-0.0515207352	0.0292768312	-0.0848736713	-0.020648576	-0.0598848309	0.035485583	-0.1579197289	-0.0198268518	-0.0034327651	0.1230603419	0.0574051463	0.0105231639	-0.0302235071	-0.0525554703	0.0529463102	-0.0582861191	0.0917882032	0.0222696165	0.1263115404	-0.0738825905	-0.0588714703	-0.0114214848	0.1617142364	-0.0671160076	0.0778971517	0.0632860801	0.0372653281	-0.0077122236	0.1156641729	-0.0240795579	-0.0311929202	-0.0022598598	-0.0797193386	-0.0703609207	-0.0524790784	0.0418330661	0.0607075787	-0.0076718825	0.1131919653	0.1064475877	0.0955030384	7.4944e-05	-2.076819999999999e-05	5.616603136000001e-09	4.313181312399995e-10	3.72638e-05	2.07108e-05	4.289372366400001e-10	1.38859079044e-09	-0.0633717	0.0065724999999999	0.00401597236089	4.319775624999993e-05	-0.00105352	-0.000338177	1.1099043904e-06	1.1436368332900004e-07	0.000242952	-0.0004293439999999	1.8433627033600001e-07	5.9025674304e-08	0.000487414	0.0	0.0	2.3757240739600002e-07	0.0
