global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
3250.970438518419	n/a	10568808.792120645	n/a	4264.637076515628	n/a	n/a	18187129.394391764	3150.774147331783	n/a	n/a	9927377.727494324	3304.360964172284	2952.791332342828	n/a	n/a	n/a	n/a	-0.0363211387	-0.1355881772	0.0658992445	-0.10571581	0.0833255432	-0.2164524101	0.0857943261	-0.0589988408	0.007938666	-0.0122950654	-0.1823911833	0.0989006572	-0.0375808837	0.1224143066	-0.0487509604	0.1776974504	-0.2324908159	0.0806966485	-0.0134677798	0.1291974538	-0.1192258654	0.0348561298	-0.0560817853	0.1021412767	-0.1283899055	0.1206068377	-0.0490428802	0.0596741744	-0.0338129346	0.0705774722	-0.1030451342	0.1193135787	-0.0727463618	0.0719486036	-0.0029738423	0.0508599447	-0.1512738191	0.0527707414	-0.0432476731	0.0509342281	-0.0683480459	0.1131962783	-0.1301771087	0.1904180932	-0.0385353007	0.0187098781	-0.1864564988	0.1252003773	-0.0117170012	0.0984156672	-0.1707953478	0.0954541866	-0.0681181674	0.1185890305	-0.1127549186	0.044650892	-0.1690474249	-0.0168804458	0.0149344325	-0.0127776937	0.1539719868	-0.1319194419	0.0825656601	-0.052708054	-0.1779231383	0.2686108707	-0.0020929579	0.0449663003	-0.0354359503	0.046639921	-0.1411810086	0.1376742955	0.1072780955	-0.1345151424	0.0832364282	-0.0833710054	0.0515952657	-0.1117675797	0.1309483011	-0.0049115288	0.0448023627	-0.0599050867	0.0583289717	-0.0318111727	0.0429898085	-0.0123457581	-0.1409352928	-0.0395958722	0.1154637225	0.1154447293	0.1154130763	-0.000219875	n/a	n/a	4.8345015625e-08	-0.0784380999999999	n/a	0.0061525355316099	n/a	-0.138958	n/a	n/a	0.019309325764	-0.00151421	n/a	n/a	2.2928319241e-06	0.000189017	n/a	n/a	3.5727426289e-08	0.00126221	n/a	n/a	1.5931740841e-06	0.0
3258.856434314944	7.885995796525094	10620145.259475913	62.18892970281146	4253.750216357258	-10.886860158369927	118.52372410790248	18094390.90315942	3152.787005849729	2.01285851794637	4.0515994132692565	9940065.9042549	3303.5305544074376	2910.571913544753	0.996332	15.292878	0.0397825899999999	0.0242359	-0.0295393473	-0.1443200393	0.0543722891	-0.1467287846	0.107030544	-0.2307870835	-0.0616772099	-0.021371415	0.1578756761	-0.1057568068	-0.1986415356	0.1535797725	-0.0558911262	0.1175149334	-0.0939018915	0.1719495569	-0.0898050191	-0.0029482968	-0.1752660104	-0.0293393802	-0.07513192	0.1036468285	-0.0058101555	-0.0546487086	-0.0229335269	0.0931392009	0.1117724369	0.090781582	0.020521854	0.0647497392	-0.0107345487	0.0487443127	-0.1040224932	0.161698948	0.0242969752	0.0090486199	0.0931001036	0.0156323257	-0.0289122475	0.1093401447	-0.0682823649	0.1141558733	-0.189302427	0.2070233734	-0.0026340001	0.114960565	-0.0910970059	0.0953751403	0.0693001685	0.0183940726	0.0979962959	0.20790747	0.0346036527	0.0454169494	-0.0686829672	0.1379698261	-0.1775855612	-0.0238997233	0.0611039172	0.0733212579	-0.0690235006	-0.1247088565	0.0533977229	0.0011549157	-0.217543444	0.250393784	-0.0749333286	-0.0552465519	-0.0836496102	0.0248768917	-0.1915936036	0.089762754	0.0101664838	0.1821898102	0.0801585415	-0.1625381411	-0.0560939986	-0.0483420977	-0.0552375301	-0.0090239334	0.0473252381	0.0185977067	-0.0628810865	-0.0577280341	-0.0727640026	-0.1063121169	-0.0993297192	0.0590700981	0.1154130763	0.1152422001	0.1149575937	-0.000285715	-6.584000000000003e-05	4.334905600000004e-09	8.163306122500003e-08	-0.0705394	0.0078986999999998	0.00497580695236	6.238946168999838e-05	-0.138926	3.200000000000425e-05	1.024000000000272e-09	0.019300433476	-0.00135457	0.0001596399999999	2.5484929599999987e-08	1.8348598849e-06	0.000254728	6.571100000000001e-05	4.317935521000001e-09	6.488635398400001e-08	0.00167258	0.0004103699999999	1.6840353689999997e-07	2.7975238563999995e-06	0.0
3273.9460758939235	15.089641578979354	10718722.90786122	227.6972829820625	4259.090219673758	5.34000331649986	28.515635420229508	18139849.49932066	3160.7468813251053	7.959875475376066	63.35961758349335	9990320.84780638	3310.5672064057985	2955.237951929255	1.048039	16.086531	0.121314482	0.0735448999999999	-0.043943083	-0.1867723385	0.0127982679	-0.0629921379	0.1449636487	-0.0875148629	0.1290093091	0.0494899829	0.2448189082	-0.0457952486	-0.1172310044	0.1834734176	0.084346446	0.00603224	0.0058640066	-0.0015730147	0.0217061407	-0.1120482235	-0.0230167694	0.0535704349	-0.0217807025	-0.0152019336	-0.1893398437	-0.0023238158	-0.0625742641	-0.0988886329	-0.0562976778	0.0558369834	0.0317209053	-0.1706496209	0.04665141	-0.0817487758	-0.1115895415	0.1699635819	0.0079140388	-0.083439727	0.0563669241	0.0761319088	0.0763576488	-0.1887735433	0.0356920068	0.1287618216	-0.1191888755	0.1837254557	0.1049654495	-0.0776043119	0.0101155148	-0.0494752687	-0.0201698563	-0.1553367716	-0.0491117449	0.0423662286	-0.013800545	0.1432218128	-0.114706831	-0.0917188129	-0.0638318917	0.0609692042	0.0300588698	0.0451402078	-0.0492021824	0.0516538764	0.1701678913	0.1461169153	-0.2346661767	0.1329894721	0.0669949105	0.0997061157	-0.0711621992	-0.0587499213	-0.0664500543	0.2201333473	0.066189447	0.0328359912	0.0557055797	-0.1036861976	0.096526803	-0.1341373061	-0.1215020685	0.0031480283	-0.0637551687	-0.1096482275	-0.010559453	-0.0072897866	-0.1598019679	0.0147173131	0.099708671	-0.0712355429	0.1153118061	0.1148374968	0.1140484259	-0.000332797	-4.7082e-05	2.216714724e-09	1.10753843209e-07	-0.0705844	-4.500000000000337e-05	0.00498215752336	2.0250000000003035e-09	-0.196531	-0.057605	0.003318336025	0.038624433961	-0.0012234	0.00013117	1.7205568900000032e-08	1.49670756e-06	-0.00024011	-0.000494838	2.448646462440001e-07	5.76528121e-08	0.00102624	-0.0006463399999999	4.1775539559999973e-07	1.0531685376000005e-06	0.0
3286.0303965213457	12.08432062742213	10797995.766862232	146.03080502633998	4313.175256243926	54.085036570168086	2925.1911807964198	18603480.791074857	3171.925613705513	11.178732380407835	124.96405763277866	10061112.098881096	3321.118441945712	2997.1051251999165	1.024108	15.719213	0.133965097	0.0732648	0.0100524369	-0.2252281582	0.0935292231	0.0792307882	-0.1048918131	-0.0272167318	-0.0844415423	0.1718270794	0.1779557685	0.0968774691	-0.1960054837	0.0304179465	0.2082068636	-0.1759346892	-0.0903351273	0.0572092008	-0.0046026154	-0.0435021139	-0.0692224405	-0.0699697262	-0.0551336611	0.0692241587	-0.008672764	0.1156514576	-0.1544818024	0.0153253257	-0.0213785495	0.0218024511	-0.0648990484	-0.0731614319	0.0512398021	0.1516312706	0.0358686977	-0.052255972	0.0386007346	0.0404912708	0.0258802334	-0.0045619441	0.1170796939	-0.0615060939	-0.1091846512	0.065847882	-0.0858239118	-0.0311579752	0.3268573396	0.0045280885	0.0126291204	-0.0126669913	0.0468702376	0.0070426383	-0.0456013867	0.1099289567	-0.077485376	0.0228717584	-0.0925355543	0.0092457619	-0.0988755413	0.0812441955	-0.0160560728	0.0604206301	0.0603264228	-0.0242287733	-0.061084856	-0.0263911361	-0.1422806806	0.1542615122	0.0187848265	0.1149159225	0.0191515465	0.0137447011	0.0529060404	0.2151030047	-0.0308685727	0.1825178042	0.0538033876	0.0507234856	0.0293919128	-0.1307328643	0.0700463099	-0.0257418962	0.0314618401	-0.0813123253	0.0690311028	0.0778872166	0.0314070427	0.0828309317	0.1649901067	-0.0222851014	0.1151599564	0.1142313295	0.112689161	0.0159579	0.016290697	0.0002653868087458	0.00025465457241	-0.0536779	0.0169065	0.00288131694841	0.00028582974225	-0.129194	0.067337	0.004534271569	0.016691089636	-0.000984977	0.0002384229999999	5.6845526928999994e-08	9.70179690529e-07	-0.000285855	-4.5745e-05	2.0926050250000004e-09	8.1713081025e-08	0.00141069	0.0003844499999999	1.4780180249999996e-07	1.9900462761e-06	0.0
3274.3037197843164	-11.726676737029264	10721064.84939341	137.51494729478335	4327.807756392475	14.632500148549298	214.1100605972952	18729919.97629087	3163.8301885893584	-8.095425116154729	65.53590781126881	10009821.462229377	3328.285456218124	2982.428308811299	1.153581	17.706522	0.25617315	0.151676	-0.0148111232	-0.0683506583	-0.0595796736	0.1316577353	-0.0978517551	0.0234075335	0.1236012891	0.1921231166	-0.0283967453	0.0843805113	-0.1129395997	0.0601482671	-0.0206217382	-0.1458827895	-0.0683901385	0.0656868698	0.1042416129	-0.0998164855	-0.070952974	0.0566923663	-0.1801270299	0.0140203544	0.0914682803	-4.13326e-05	-0.0969572682	-0.091533404	0.0670234151	0.005393471	0.0426673004	-0.0422553168	0.019967481	-0.0498278772	0.0904726441	0.0274069232	-0.0848111006	0.053005549	-0.0820002614	-0.0288044485	-0.1389884508	-0.2577634122	-0.0223600964	0.170405127	0.0330861796	-0.0614418268	0.1452977363	0.1092614999	0.0054261973	0.1466708359	-0.0260287347	-0.1651698506	-0.0537038128	0.1584231263	-0.1451895247	-0.0574598661	-0.0667815408	0.0506747881	0.0872653043	-0.0336408401	0.0454872635	-0.0512844263	-0.0111615957	0.0685510602	-0.0513137934	0.1019723549	-0.0632558691	0.0838497669	-0.0072745133	-0.0960252618	-0.1020410231	0.0625850206	-0.0858392558	0.182160457	-0.073817694	-0.133921116	-0.0680498641	0.1693219986	0.0836854501	0.0056700134	0.0762689079	0.0221289997	0.1270465535	0.1526258675	-0.1094279292	0.1885650695	0.1100251473	-0.2025327489	0.1922468028	-0.0255400609	0.1149575937	0.1134247617	0.1108851636	0.023849	0.0078910999999999	6.226945920999996e-05	0.0005687748009999	-0.06739	-0.0137121	0.0045414121	0.00018802168641	-0.025644	0.10355	0.0107226025	0.000657614736	-0.00255354	-0.001568563	2.460389884969e-06	6.5205665316e-06	-0.000793441	-0.000507586	2.57643547396e-07	6.29548620481e-07	0.00195494	0.00054425	2.9620806250000004e-07	3.8217904036000005e-06	0.0
3262.8747548068754	-11.428964977440955	10646351.665556028	130.62124045557195	4299.678859303953	-28.128897088522532	791.2348514166915	18487238.29314534	3155.899640476895	-7.930548112463384	62.89359336409655	9959702.540762195	3315.971731049617	2979.722521616507	1.103685	16.940662	0.16815976	0.0804408999999999	0.0231975954	0.0179186821	0.0605882729	-0.0073813672	-0.0189679922	-0.1196938093	-0.0672001433	-0.0212001039	-0.1458687747	-0.0051249839	-0.0120968869	0.0409691963	0.013741997	0.1437117408	-0.0250469714	-0.0831248164	0.0766267123	-0.1527104863	-0.0705006019	0.081388042	0.0672665734	0.1218771235	-0.1218361784	0.0374786232	0.1079003551	0.0006296988	-0.0216654874	0.0426080707	-0.0860342989	-0.0744666835	0.127496232	0.1230319395	0.0117540696	0.0548837915	-0.0240853449	0.043214492	0.0218784289	0.0902073928	-0.0487355946	0.0687949966	-0.0526790739	0.0342579608	-0.0826064992	-0.0393720702	-0.1163036137	-0.0707271858	0.0685033319	0.0209214247	-0.0457388713	-0.0887031818	0.0313263266	0.2065783499	-0.0723564585	0.0038266948	0.1000294218	-0.1576603958	-0.0503708769	0.0766718857	-0.0709302241	0.052755541	-0.0420919542	0.1439991231	0.0350113654	0.0630148894	-0.0202971051	0.0064973675	0.0360211362	0.0654456183	-0.0405163207	0.056257284	-0.0996383308	0.0547702949	0.08311907	-0.0072790719	-0.0799882974	-0.0306699163	-0.191731293	0.0330441507	-0.0937332275	-0.006278388	0.0977548403	0.0326683096	-0.0281429959	-0.1276391715	0.1058283294	0.0866791344	0.0601460015	-0.0680614932	0.1147048067	0.1124192083	0.108643553	-0.00456591	-0.0284149099999999	0.000807407110308	2.0847534128100004e-05	-0.0891104	-0.0217204	0.00794066338816	0.00047177577616	-0.0124001	0.0132439	0.0001754008872099	0.00015376248001	-0.00184816	0.00070538	4.975609444000001e-07	3.4156953856e-06	-0.000439073	0.000354368	1.2557667942399998e-07	1.9278509932900001e-07	0.000919077	-0.001035863	1.0730121547690002e-06	8.44702531929e-07	0.0
3269.103305353099	6.228550546223687	10687036.42107056	38.79484190686339	4274.509558809199	-25.16930049475377	633.4936873952124	18271431.96835121	3160.937866834804	5.038226357909025	25.38372483352924	9991528.19799016	3311.5795411942404	2943.5026395434097	1.057991	16.239286	0.07870261	0.0492001	0.0150642691	0.0067075081	-0.0088120238	-0.097957445	-0.008583676	0.0229424717	0.0951988291	-0.1285549414	0.0900546344	-0.0515779906	-0.0023727487	0.016726899	0.1305422542	-0.0193755712	0.0820807693	0.0100796277	-0.0731991591	-0.0096781706	-0.1663399049	0.1082956308	0.0830342222	-0.0645277373	-0.0180694415	0.0472600385	-0.0433184971	0.1005754172	0.0120552608	-0.0285110907	0.0075437171	-0.0052713053	0.0861373813	0.0364379262	0.0171094326	0.0457250808	0.0165271096	0.0251522891	0.1030605726	0.0001721699	-0.0610770881	-0.0617601388	0.0066760516	-0.0205982517	0.0297408362	0.0414616925	0.1025258905	-0.1077022919	-0.0180247678	0.0526405159	0.0792538546	-0.0672021099	-0.0197853136	-0.0049223931	-0.0672700811	0.0372484582	0.121138168	0.0556972727	-0.189798927	-0.0684697101	0.069594062	0.0105923681	0.0241483071	0.0160834725	-0.0273954105	0.0624214175	0.027521148	0.0853006338	0.0384786856	0.0783737966	-0.018984356	-0.0521145618	-0.0730530757	0.0620793596	0.038950613	0.0397175915	-0.022953403	0.0957447627	0.0916762733	0.0598641371	-0.0717940914	0.0133844841	-0.0845294735	-0.0413018043	0.0039922743	0.0112622335	0.0244916498	0.0481898354	-0.1065938803	-0.0018313755	0.1144017065	0.1112164334	0.105973176	0.0366518	0.04121771	0.001698899617644	0.0013433544432399	-0.0701685	0.0189419	0.0049236183922499	0.00035879557561	-0.0129026	-0.0005024999999999	2.5250624999999945e-07	0.00016647708676	-0.00220897	-0.00036081	1.3018385610000018e-07	4.879548460900001e-06	-0.000439073	0.0	0.0	1.9278509932900001e-07	0.000919077	0.0	0.0	8.44702531929e-07	0.0
3271.900466969682	2.797161616582798	10705332.665756425	7.8241131092840925	4297.467117763447	22.95755895424827	527.049513137785	18468223.62825807	3155.81273134046	-5.125135494344249	26.267013835387274	9959153.995290533	3303.344263183276	2958.298885781405	0.940728	14.439407	0.11039405	0.0576889	-0.0134174068	0.0203128012	0.0899481835	0.0462764892	-0.0222934107	0.0616268853	-0.1374185406	0.0476859661	0.0287365373	-0.1165947005	0.0130186371	-0.0889331926	-0.0018253812	0.0872917256	-0.0628687885	0.1616002504	-0.0069542102	-0.0266305724	-0.0348149495	-0.0228023737	-0.0315371879	0.0419158112	-0.0299326957	-0.079701616	-0.0407330356	0.0867298091	0.1089753298	-0.0806709966	-0.0207622421	0.1155741509	-0.0838806993	-0.1322947279	0.0468410657	0.089528099	0.0026765673	0.0083595771	-0.1230546693	-0.0364670575	-0.0250984289	0.0695488456	-0.0298049687	-0.1271623589	-0.0497428582	0.0560657605	-0.0108113579	0.1092203291	-0.0664208321	0.044462005	0.0264223986	0.0008301145	0.0844424366	0.0476730605	0.0437357599	0.0678016473	0.0316993007	-0.0424907536	-0.0377167835	-0.1544108875	0.0443894247	-0.0917466486	-0.0514385885	-0.079648459	-0.1138299808	-0.0059933644	0.0417825728	0.088458846	-0.0787634558	-0.0361349425	0.0024106421	0.1066959671	-0.0159053642	0.0955335715	0.030032547	0.0401625395	-0.109624212	-0.031155765	-0.1040044604	0.0811864036	0.0958694627	-0.0207036523	-0.0064305215	0.0568513431	-0.0141026464	-0.1223520646	0.1911842976	-0.0750836219	-0.0362063665	0.0469818451	0.1140484259	0.1098185471	0.1028845713	0.030764	-0.0058877999999999	3.466618883999998e-05	0.000946423696	-0.0891628	-0.0189943	0.00795000490384	0.00036078343249	0.0211577	0.0340603	0.00116010403609	0.00044764826929	-0.00267635	-0.0004673799999999	2.184440643999999e-07	7.1628493225e-06	-0.000439073	0.0	0.0	1.9278509932900001e-07	0.00148073	0.000561653	3.15454092409e-07	2.1925613329e-06	0.0
3265.1240256174	-6.776441352281836	10661034.902663976	45.92015740091528	4300.577080958352	3.1099631949045943	9.671871073661192	18494963.22926426	3154.5423558152734	-1.2703755251864095	1.6138539749926455	9951137.474632574	3320.684108946522	2967.244278204072	1.036912	15.915741	0.1606426	0.0802801999999999	0.0686309112	0.0440435773	-0.0832122843	0.061043007	-0.097642105	-0.0855739961	0.1025597951	-0.0193539309	-0.0267453027	-0.076437227	-0.0170833974	0.0369913292	-0.039956293	0.040351022	0.0181576003	-0.136519374	-0.0245544101	-0.0665385582	-0.1932589667	0.068386108	-0.0848872298	-0.0243412528	0.0702123652	-0.0536372552	-0.0413935973	-0.01858959	-0.112777954	-0.0939047063	0.0387586353	0.0179587873	-0.0558902424	-0.125778869	0.0384201497	-0.104104881	-0.1756917315	-0.0132422855	-0.0192087116	-0.0715186749	-0.0378728701	-0.0415439027	-0.0259641635	0.1069193992	0.0636658011	-0.0741734887	-0.0896488248	-0.0383606102	-0.0945437571	-0.027321004	0.1231845408	-0.1849921852	-0.0111274581	0.035493299	0.0434144582	-0.0254026038	0.0509566907	0.0164432869	0.032720222	-0.3040466929	0.0121208365	0.0244815355	0.0204462469	0.1100730807	0.060360601	-0.0825972743	0.031053619	-0.0706230892	0.0768039142	-0.0458883134	-0.1086353976	-0.0192658759	-0.0762484041	-0.0062413881	0.0530033648	0.0015782934	0.0136488569	0.1488207398	0.0498297535	0.0251991135	-0.0328807054	0.0180825791	0.0059115147	0.0859805717	-0.0783991473	0.0499175316	-0.0433570218	0.138647709	0.000940726	-0.0294791745	0.1136451198	0.1082280018	0.0993899282	0.0116741	-0.0190899	0.00036442428201	0.00013628461081	-0.0536728	0.03549	0.00288076945984	0.0012595401	0.0102464	-0.0109113	0.00011905646769	0.0001049887129599	-0.00159508	0.00108127	1.1691448129e-06	2.5442802064e-06	-0.000178967	0.0002601059999999	6.765513123599998e-08	3.2029187089e-08	0.000919078	-0.0005616519999999	3.15452969104e-07	8.447043700840001e-07	0.0
3263.239449536187	-1.884576081213254	10648731.705009235	3.551627005881105	4279.9657183361	-20.611362622252276	424.8282691459781	18318106.550132245	3157.471157948085	2.9288021328115974	8.577881933161763	9969624.11327402	3306.9559427088498	2931.7709535699946	1.094271	16.79616	0.07337875	0.0389045	-0.0867519259	0.0897689996	0.0848226933	-0.0498471488	0.0596985181	-0.0159172887	-0.0941263986	-0.0804728164	-0.0570288307	-0.0100234903	0.0961560334	-0.0158016288	0.1239015192	0.1015937979	-0.0837907616	0.0196741603	0.0166333981	0.1023717603	-0.113793571	-0.1157348377	0.033869285	-0.0289744787	-0.0603812836	-0.0556556823	0.0092425958	0.1155050692	0.0842304553	0.019436178	-0.088449938	-0.029605839	-0.1678076741	0.0189442277	0.015627431	-0.0482646778	-0.11270444	-0.0739468116	-0.0042791872	0.0422665971	0.1147095126	0.0116706643	0.0476896045	-0.0947246935	-0.1160238436	-0.0635640578	-0.0387305782	-0.0783111505	-0.0786793362	0.0361748365	0.0958176024	0.0282635582	0.0961864242	-0.0032666208	0.1086711592	0.0472540587	-0.0154114547	-0.1231291581	-0.0597144276	0.0837668832	0.0895710904	0.0195936557	0.0382425075	0.0272643507	-0.07673384	-0.1196407514	0.062791185	0.0788804863	0.1022084176	0.0053124951	0.097232224	0.0659628364	-0.0462583721	-0.0182768941	0.0641587998	0.0232039976	-0.0473559965	-0.0062973108	-0.0471751712	0.0759393956	-0.0013542359	0.0404011192	-0.0098860583	-0.0235770409	-0.0703509355	0.0894129768	0.0027334113	0.0928144785	-0.1792759581	0.0313775506	0.1131919653	0.1064475877	0.0955030384	0.0146614	0.0029873	8.92396129e-06	0.00021495664996	-0.0664651	-0.0127923	0.00441760951801	0.0001636429392899	0.0269611	0.0167147	0.00027938119609	0.00072690091321	-0.00193943	-0.00034435	1.185769225e-07	3.7613887249e-06	0.000294372	0.000473339	2.2404980892100006e-07	8.6654874384e-08	0.000919078	0.0	0.0	8.447043700840001e-07	0.0
