global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
3244.859277035239	n/a	10529111.727761652	n/a	4218.821933464598	n/a	n/a	17798458.506281972	3112.307434038923	n/a	n/a	9686457.563973945	3258.431374752928	2941.517788810192	n/a	n/a	n/a	n/a	-0.0394259757	-0.0721488025	-0.1023402056	0.0654391109	0.030397278	-0.0890370912	0.0109994805	-0.0660126715	0.2166666786	-0.1433037152	-0.0428483933	0.1631699671	-0.1254834889	0.0061460164	-0.113226837	0.025316503	0.1939803968	-0.0977993249	0.0382043036	-0.0782181971	0.0390134001	-0.1827985524	0.0047767753	-0.1123043247	0.1047663793	-0.0572467912	0.0015759913	-0.0469317289	0.0487964307	-0.0881321502	0.1028812015	-0.0488735245	0.0065630197	-0.1128333897	0.2204878066	-0.135443719	0.0210379468	-0.0191692909	0.0107238891	-0.1167170213	0.131466591	-0.0226921209	0.0555609303	-0.029917001	0.0677794594	-0.1119190774	-0.117896001	0.0170996169	-0.0333733891	0.066476413	-0.3566505564	0.092677326	-0.0911926752	0.0585527688	-0.0861075266	0.1242536647	-0.0025295646	-0.1123979607	0.23348293	-0.1307507786	0.1711556523	-0.0679114041	0.0861709682	-0.1172142013	0.0874887431	-0.0056362102	0.0750580496	-0.0943875196	0.3047505315	-0.0555346797	0.1331820072	-0.055771471	0.0670829024	-0.0096414407	0.0057834695	-0.0587216757	0.1655437469	-0.0173013438	0.0100827909	-0.1427971704	0.0233235131	-0.0199316137	0.0071694156	0.0284362291	-0.2217367172	-0.0884516043	0.0337893429	0.1154637225	0.1154447293	0.1154130763	0.0436654	n/a	n/a	0.00190666715716	-0.0559619	n/a	0.00313173425161	n/a	0.0825397999999999	n/a	n/a	0.0068128185840399	-0.00251076	n/a	n/a	6.3039157776e-06	-0.000451175	n/a	n/a	2.03558880625e-07	-0.000407129	n/a	n/a	1.65754022641e-07
3251.498114429223	6.638837393983977	10572239.98813679	44.07416194375996	4221.253222892272	2.4312894276736188	5.911168281117512	17818978.771778394	3121.928937424288	9.621503385365031	92.57332739459076	9746440.290327145	3272.205772267317	2957.079602680536	1.120651	18.333578	0.23291485	0.123446	0.0313269797	0.1123436497	0.0089882891	-0.0263175728	-0.068348999	0.0995174385	0.0647604437	0.0281813219	0.1818489057	-0.0066719591	0.0186364407	-0.0111435954	-0.0112735685	-0.1521717283	-0.142530766	0.0483659866	0.2405353191	-0.1562945313	0.0024647018	-0.0583123882	0.0585562321	0.0306403391	0.0044310109	-0.0245246922	0.0854945151	0.09140801	0.007648208	0.0806727362	-0.107604026	0.1772666745	-0.1672728531	-0.0498163822	-0.0199362386	-0.1049006078	-0.1157726167	0.0611214742	-0.1554624199	0.2316248003	-0.0258454147	0.0046818049	-0.0054259769	0.0997007906	-0.0685843849	-0.0703074935	0.1255355369	-0.0882509873	-0.1631633455	-0.0879696087	-0.0142918741	-0.0951262599	-0.2266612848	0.191216112	0.0537526397	-0.1114896407	-0.0137396912	-0.0465814212	0.0183219807	0.1095504506	-0.184981985	0.0068398963	-0.2163056598	0.0603059695	0.1447392875	0.0684674093	0.0431202617	0.0488885857	0.096416527	0.0235912059	0.2734192525	-0.1287357792	-0.0569042635	0.1049051999	0.2062060985	0.0179917658	-0.1225187214	-0.0082088285	0.0098389631	0.0977709194	0.0380312208	0.1923752983	-0.0890133298	0.0076084482	0.0550552392	0.1398640321	-0.009491909	-0.0439021232	-0.003020378	0.1154130763	0.1152422001	0.1149575937	0.0151511	-0.0285143	0.0008130653044899	0.00022955583121	-0.0235513	0.0324106	0.00055466373169	0.0010504469923599	-0.018459	-0.1009987999999999	0.0102007576014399	0.0003407346809999	-0.00208498	0.0004257799999999	1.8128860839999978e-07	4.347141600400001e-06	-0.00118605	-0.0007348749999999	5.400412656249998e-07	1.4067146024999998e-06	-0.000147961	0.000259168	6.7168052224e-08	2.1892457521000002e-08
3262.53363049374	11.035516064517196	10644125.690102665	121.78261481021713	4204.825265607268	-16.427957285003686	269.8777805579057	17680555.514289234	3126.613086491552	4.684149067264116	21.941252484351285	9775709.39262023	3270.5525169855964	2941.5756595880944	1.093166	17.883921	0.16716579	0.0968716	0.133979734	-0.0703839761	0.0923498122	0.0501650062	-0.117790372	0.0234207941	0.0391739099	0.1257365137	0.1086191897	0.0089182192	0.1323654115	-0.0017482366	0.0751730548	0.0857641433	-0.0780128242	0.1354967458	0.218706421	-0.169066391	0.1103396658	-0.0978685854	0.2319086675	-0.015155134	-0.0967192606	0.108753306	0.0436311037	0.0162300768	0.0653795506	0.0259709793	-0.0404198193	0.0638695839	-0.069962586	-0.0590650149	-0.0296244801	0.0874710493	-0.0522448637	0.0752633618	0.0688283186	-0.14123995	0.0658135512	0.1636207526	0.0706709348	0.0165250231	0.0193708724	-0.1705174803	-0.0736058144	-0.064185367	-0.0781237927	0.0625958911	-0.1394814186	-0.1024097903	-0.1077572763	0.2023825128	-0.1166083833	-0.1391182585	-0.2230803525	0.1259824767	0.0528481288	0.0542772033	0.0332296787	0.112982283	0.0407411209	-0.0081819629	0.0688088015	0.1057302837	0.0079480874	-0.0921678897	0.0214530246	0.0567995018	0.174413618	-0.262879859	0.1707217132	-0.005710906	0.2033583908	-0.092657445	-0.0172236085	0.131711432	-0.1558625806	0.0015118273	0.009721515	-0.0495000646	0.1354470096	0.0049074243	0.0045275082	-0.0973013761	-0.035122676	-0.019554241	0.0723811699	0.1153118061	0.1148374968	0.1140484259	0.0151052	-4.5900000000001495e-05	2.106810000000137e-09	0.0002281670670399	-0.00586431	0.01768699	3.43901317761e-05	0.0003128296152601	-0.0764853	-0.0580263	0.00336705149169	0.00585000111609	-0.00101438	0.0010706	1.1461843600000002e-06	1.0289667844e-06	-0.0013657	-0.00017965	3.227412250000006e-08	1.86513649e-06	-0.000725843	-0.000577882	3.339476059240001e-07	5.26848060649e-07
3265.388078246191	2.854447752451051	10662759.301552352	8.147871971472858	4247.725327349815	42.90006174254722	1840.415297514364	18043170.456609096	3129.108416834901	2.4953303433489964	6.226673522438221	9791319.48430702	3278.7459409684725	2975.8265196777293	1.167065	19.092905	0.09404706	0.0446123	-0.0985267198	-0.0954926873	0.0849158569	0.0484484944	0.0376940035	-0.0679631003	-0.0933626754	0.0962012146	0.0152256487	0.0575357647	-0.0587991693	-0.0731328327	-0.0676057185	0.1750296065	-0.0098493882	0.1867108907	0.2124927025	0.0085329656	-0.0911153893	-0.0648448299	0.0671509297	-0.0206290241	0.0199567242	0.0746303459	0.0840059019	-0.0304343843	0.0348036733	0.0587560843	0.0619496683	0.0982917052	0.0046149342	0.121549743	-0.0553696883	0.1351910917	-0.0466052093	0.0323776501	0.1208172794	-0.0231289056	-0.0741058294	-0.063257784	-0.0239440896	-0.1091131301	0.0844637566	-0.1606164965	-0.174502958	-0.1654925921	-0.060412304	-0.0509130189	0.0711831011	-0.1223078685	-0.08037038	0.0898173574	-0.0371582378	-0.0315515087	-0.060609927	0.0462905772	0.0521188492	0.0311769646	-0.0854720896	0.0137424706	-0.051355837	0.0760015779	-0.0276567089	0.0343872527	0.1650362136	-0.0966143786	-0.1239644286	-0.0484022405	0.197491282	-0.1425427221	0.1291806011	-0.1471830097	0.1228301354	-0.0186858987	0.0574358459	0.0053451438	-0.0494026698	-0.0305596438	-0.0621325788	0.023192456	0.0241211323	0.0414521564	-0.0258260654	0.0217396923	-0.1334525553	-0.0661326757	-0.0478504664	0.1151599564	0.1142313295	0.112689161	0.0249767	0.0098715	9.744651225000004e-05	0.00062383554289	0.0073591999999999	0.0132235099999999	5.415782463999853e-05	0.00017486121672	-0.0398536	0.0366317	0.00134188144489	0.00158830943296	-0.000847589	0.000166791	2.7819237681000006e-08	7.18407112921e-07	-0.00114415	0.00022155	4.908440250000002e-08	1.3090792225e-06	-0.000427777	0.000298066	8.884334035599999e-08	1.82993161729e-07
3266.0600908229444	0.6720125767533318	10667148.51686638	0.4516009033146527	4280.528970537419	32.803643187603484	1076.0790063796044	18322928.267610136	3129.031122600434	-0.07729423446699	0.005974398681838	9790835.766202131	3285.764854181548	3005.37035555776	1.052288	17.215172	0.21065233	0.117934	-0.0716225895	0.0276128277	-0.0323141564	-0.0568760803	0.1167140825	0.0109080276	0.0115882747	-0.1342797319	-0.210137426	0.0127589682	-0.0401969963	-0.0348719812	-0.0070252697	0.0815419341	0.1725183774	-0.0523240591	0.129554835	0.0065495544	0.0509869601	0.1569164646	0.1682092694	-0.0447451372	0.0284149767	-0.1718391495	0.0290423689	-0.0096016769	-0.0016702787	0.1278754492	0.0324142473	-0.0947149147	-0.0602766633	0.0497598625	0.1907167966	0.007896729	0.0551317744	-0.0153040113	-0.0363028361	0.0096901426	-0.055239921	-0.0353722507	-0.0912237645	-0.0066232422	0.0271509796	0.1614467027	-0.0955510607	-0.128654303	0.2241043379	-0.0730220185	-0.066893888	-0.009420851	-0.0463709902	0.1302972709	-0.1042536472	0.0273190749	-0.0226325677	0.0245371275	-0.041990519	0.0630297186	0.0918110295	-0.1450995168	-0.175745669	0.0303510827	0.0283555413	-0.0080002604	0.003388575	0.0849067623	0.0819160349	-0.0752316055	0.0882184624	0.0163346318	0.0071089992	-0.1724275818	0.0814483545	-0.0216390769	0.0384245833	0.1009830163	0.0079837669	-0.1772892239	0.0316517926	-0.0208074364	0.0499240381	0.1003549334	-0.1018259049	0.1538347001	0.0566984793	0.2158887456	0.1358283663	0.1149575937	0.1134247617	0.1108851636	0.0634301	0.0384534	0.0014786639715599	0.00402337758601	-0.00825758	-0.0156167799999999	6.81876274564e-05	0.0002438838175683	0.0586987	0.0985523	0.00971255583529	0.0034455373816899	-0.00105187	-0.000204281	4.173072696100002e-08	1.1064304969000002e-06	-0.00147167	-0.00032752	1.0726935040000001e-07	2.1658125889e-06	0.000201019	0.000628796	3.9538440961600004e-07	4.0408638361e-08
3246.664367977403	-19.395722845541517	10540829.518294107	376.194064701061	4256.724046874292	-23.80492366312683	566.6743906072957	18119699.61123785	3121.0206561326845	-8.010466467749666	64.16757303094181	9740769.936006892	3284.304563989985	2973.521735571682	1.073099	17.555647	0.12863721	0.0725281	-0.0455577215	-0.063668306	0.081437317	-0.0827983385	0.1226035615	-0.0404596824	0.15559574	0.0261307413	-0.0045389075	-0.1089893201	-0.1561324968	0.0610633237	0.0067521934	0.1230198101	0.0524712838	0.0783570472	-0.0243735719	0.0200117454	0.077012769	-0.0293916417	0.0489456964	0.0068171218	0.1525578086	-0.0592606801	0.0947336281	0.1889719418	-0.044306068	0.0216912157	-0.015090863	-0.0728482701	0.058129589	-0.1037271043	-0.1253196546	-0.101637586	0.1869851487	0.0852727783	0.0526766107	0.0609428164	-0.0656448236	-0.0335275137	-0.1013598249	-0.0056520371	0.1940016539	0.0406285892	-0.0175024148	0.0645359318	0.1134896833	0.040403954	0.2402245227	0.0753417796	-0.1662064484	0.1628888452	0.0620088669	-0.0568773818	0.0785663641	0.0381144578	0.034957591	-0.0828547309	0.0599342487	0.0955331346	0.1370708727	-0.0240124586	-0.1087887048	0.0343022907	0.1069410702	-0.0122115747	0.0332247711	-0.0517680855	0.0873996478	-0.012941776	0.0966761164	-0.1385595197	0.0310206494	-0.0375522087	0.1427412724	-0.2140068299	0.1465355147	0.121026944	0.1159183142	-0.1089506876	0.056013721	0.146748166	0.0082501702	-0.1194557978	0.0469081481	-0.0059917285	-0.0515646761	0.1147048067	0.1124192083	0.108643553	0.0258808	-0.0375493	0.00140994993049	0.0006698158086399	-0.00579557	0.00246201	3.35886316249e-05	6.061493240100003e-06	0.0396602	-0.0190385	0.00036246448225	0.00157293146404	-0.000545533	0.000506337	2.5637715756900013e-07	2.97606254089e-07	-0.00139521	7.645999999999998e-05	5.846131599999997e-09	1.9466109441e-06	-0.000607932	-0.000808951	6.54401720401e-07	3.695813166240001e-07
3248.676520660718	2.01215268331498	10553899.135892227	4.048758420971675	4224.437086197365	-32.286960676927265	1042.4478297534474	17845868.69523968	3120.6851221570123	-0.335533975672206	0.1125830488303965	9738675.631652126	3269.151088824188	2957.7603880816946	1.163787	19.039268	0.23300658	0.130404	0.0443250277	0.1422189576	-0.00989718	0.0803323303	-0.0777907815	0.0654012493	0.1231389241	-0.1015685034	0.1089222159	-0.0509898353	0.0380406666	0.0368702016	-0.0406227622	-0.1300847788	-0.0620627292	0.0157262216	0.1677593892	-0.0850560094	-0.085311978	0.0435968496	0.0097066631	0.0715605711	0.0328189968	0.0018381373	0.0969638165	0.033743873	0.0930201147	-0.1736699158	0.0072790326	-0.1135266774	0.0872325919	0.0392107818	0.027453899	0.0317274887	0.0444154713	-0.021489702	0.0733906591	0.021685585	0.1825676415	-0.0281682583	0.0373153602	0.0979176529	-0.1080645384	0.0092177167	0.1081912661	-0.1396328254	-0.0619349291	-0.1835803247	-0.0223618657	-0.050193692	-0.156002715	0.0370826554	0.0826893868	-0.088878969	0.0114725893	-0.1566855151	0.0735901339	-0.1078595473	0.0517969084	0.0503103374	0.0533206604	-0.1085862674	-0.0179975139	-0.041411173	-0.0153232	0.012954203	0.1339254765	0.0577939136	0.182636389	-0.0738226201	-0.2391922138	-0.0088255248	0.0672991303	0.0351126551	-0.1693266831	-0.062065937	-9.83203e-05	0.0686643955	-0.0093452061	0.1248343907	-0.0886521895	-0.0546362218	-0.0970806882	-0.1079804505	0.0383769223	-0.0823068555	-0.0535700746	0.1144017065	0.1112164334	0.105973176	0.0848516	0.0589708	0.00347755525264	0.00719979402256	-0.00595925	-0.00016368	3.5512660562500005e-05	2.6791142400000083e-08	0.0602143	0.0205541	0.0004224710268099	0.0036257619244899	-0.00212394	-0.001578407	2.491368657649e-06	4.5111211236e-06	-0.00103449	0.0003607199999999	1.3011891839999998e-07	1.0701695601e-06	0.000519301	0.001127233	1.2706542362890002e-06	2.69673528601e-07
3259.273364250644	10.596843589926266	10622862.862913713	112.2930940693614	4222.596865478404	-1.8402207189610635	3.386412294493573	17830324.28834804	3120.6258928585703	-0.0592292984420055	0.0035081097939321	9738305.96317935	3270.210093523221	2940.909341881412	1.101992	18.028324	0.13147975	0.0701703	0.0880588396	-0.073271649	-0.0692443042	-0.0477562263	-0.0962469134	-0.0192273357	0.0174516785	-0.05778247	-0.0819749117	-0.1499238174	0.0894159188	0.0919272327	0.0312024209	0.0501934935	0.0520828439	-0.1305984759	0.0663291071	-0.0441936328	0.0450653373	0.0307698377	0.0053210479	0.0366066548	-0.062996053	-0.0127291885	-0.0800444554	-0.1093042095	0.0016052984	0.0686645536	0.0891742692	-0.0182955739	0.06818388	-0.0397246562	0.0647732152	-0.0770295225	-0.0847564585	0.0099934502	-0.1175729999	-0.1314765172	-0.0764813799	0.0791531414	0.1129113813	-0.0295910088	0.0214909846	0.120353473	0.0277908983	0.0116209825	0.0147723509	-0.0176970028	-0.1487629126	-0.0289304423	0.0913855774	0.0966121112	0.0248714944	0.082267158	-0.0506812705	0.0439985684	0.0483967287	0.0633977182	0.0973754052	0.0491616772	0.0381362493	-0.0232034545	0.0478508535	-0.0878417284	-0.0126194442	0.0533661147	0.1906243198	-0.1158383177	-0.0666207572	-0.0452173685	-0.0043655416	-0.0892914395	-0.0220415897	0.0308470281	-0.0625700011	0.0198003103	-0.019873996	0.018028074	0.0786391691	0.0101840704	0.0412270933	0.0546865399	-0.0010191726	-0.1584022223	0.108346361	0.0161949596	0.1715757645	0.1140484259	0.1098185471	0.1028845713	0.0966562	0.0118045999999999	0.0001393485811599	0.00934242099844	-0.0264657	-0.02050645	0.00070043327649	0.0004205144916025	0.126668	0.0664537	0.00441609424369	0.016044782224	-0.00155899	0.00056495	3.191685025000001e-07	2.4304498201e-06	-0.00112384	-8.934999999999998e-05	7.983422499999995e-09	1.2630163456e-06	0.000519301	0.0	0.0	2.69673528601e-07
3252.443282806641	-6.830081444003099	10578387.30787404	46.65001253171546	4254.107797170423	31.510931692018858	992.9388160990784	18097433.149946187	3121.591922716155	0.9660298575845444	0.9332136857448152	9744336.13196674	3277.4337442324854	2959.9281309706257	1.067339	17.461407	0.176907645	0.0894145999999999	-0.1083308602	0.0455853731	-0.0606912885	-0.0852383825	0.1194319948	0.00343589	0.0811720899	-0.1102092501	-0.0444085994	-0.0116218627	-0.1159472284	-0.0098775959	-0.0181341222	0.015239475	0.070177119	-0.1340016147	-0.0468057442	-0.0075033985	0.0233625131	0.0014168549	0.0840542023	0.0717137747	-0.0685783363	0.0574630376	-0.096642674	0.0821868948	-0.0873379616	0.0272887153	0.0749587537	0.0333101184	-0.0467309199	0.024338931	0.0211633318	-0.0011022621	0.0796915948	-0.1182412978	0.0221867565	0.1574526843	0.0722480866	-0.0888990089	-0.0822427585	-0.0153436377	0.053234498	0.1287154667	0.044097496	0.0727052498	0.0651369879	0.0094333424	-0.0229892204	-0.0071645137	0.0649244204	0.0986742159	-0.0577466002	-0.0227907439	0.019249721	0.0056355546	0.0217606571	0.0777225824	-0.0310522369	0.0840425358	0.0591825895	0.0069342693	0.0093547707	-0.0309557898	0.0316388823	0.1330450505	0.0585594289	-0.1057587967	-0.0259786291	0.0882733833	-0.0638029523	-0.1057529463	-0.0316979778	-0.0284373365	-0.0782473365	0.0679128646	0.1366802293	0.1012645576	-0.0052919895	-0.1648461024	0.0586295956	0.0811358026	-0.0646657965	0.0297615823	0.0543643941	-0.023776359	-0.0870621123	0.1136451198	0.1082280018	0.0993899282	0.0624887	-0.0341674999999999	0.0011674180562499	0.00390483762769	0.0128273	0.039293	0.0001645396252899	0.001543939849	0.0913291	-0.0353389	0.00124883785321	0.00834100450681	-0.000630044	0.0009289459999999	8.629406709159999e-07	3.9695544193600006e-07	-0.00112384	0.0	0.0	1.2630163456e-06	8.60821e-05	-0.0004332189	1.8767861531721e-07	7.41012794041e-09
3258.395420055091	5.952137248450072	10617140.713435994	35.42793782438679	4228.215368940812	-25.892428229610232	670.4178396255169	17877805.20614729	3125.48921055362	3.897287837465228	15.188852488054396	9768682.805287093	3274.206740063398	2942.4180009108977	1.162607	19.01997	0.144505185	0.0833558999999999	0.1465584764	-0.004596398	-0.0952254349	-0.0266607911	-0.1167106184	-0.0250595557	-0.0118174764	-0.0641723835	-0.0395222119	-0.0726353782	0.2189456888	0.0098172556	0.0625178777	-0.0973068304	0.0014886628	-0.1062900821	0.1240560178	0.004566094	0.0047537066	0.0234337147	-0.0648509848	0.0698388035	-0.1033357458	-0.1093240309	-0.0792046914	0.0657340598	0.0897365191	-0.0843097194	0.0697273539	0.0307245745	-0.0324141647	0.0104105817	0.0534092936	0.1791662282	-0.0197688334	0.086393062	0.099702851	-0.0245173231	0.0138231513	0.1353568993	0.0837267936	0.0192008825	-0.1129438098	0.1256954996	0.027019051	-0.0672252915	-0.0843951675	-0.006952693	-0.101709486	0.0206625135	0.0128983479	0.0720537291	0.0516285327	0.0983938962	0.0406047339	-0.0409400129	-0.1108570698	0.121228563	-0.0164777393	0.0504151606	0.0032095813	-0.0371033261	-0.0585335373	-0.1061374142	-0.0842017288	0.0533512298	0.2079698816	-0.0011827213	-0.0326388083	-0.0984455622	-0.097686205	-0.0142726434	-0.0017762682	0.0656978862	-0.1769480661	-0.0461460185	-0.049841632	0.0584799366	-0.102205477	0.0089599916	-0.0734119028	-0.0972787404	0.0760133549	0.0512341249	0.1560795414	-0.0149093688	0.0474362084	0.1131919653	0.1064475877	0.0955030384	0.111827	0.0493382999999999	0.0024342678468899	0.0125052779289999	-0.00378294	-0.01661024	1.4310635043599998e-05	0.0002759000728575	0.0948345	0.0035054	1.228782916000004e-05	0.00899358239025	-0.00169785	-0.001067806	1.1402096536360005e-06	2.8826946225000003e-06	-0.00112384	0.0	0.0	1.2630163456e-06	0.000519301	0.0004332189	1.8767861531721e-07	2.69673528601e-07
