global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
2929.473053140137	n/a	n/a	8581812.369074196	3495.8089134752668	n/a	n/a	12220679.959533123	3066.331188139318	n/a	9402386.95535588	n/a	3086.5081268538047	2753.1441880909933	n/a	n/a	n/a	n/a	-0.0108999619	-0.0014278964	-0.0069881689	0.0385055612	-0.003864372	0.012640783	-0.0418583658	-0.0034927489	-0.0099727078	0.0166171682	-0.0298608922	0.08203604	0.0383267888	-0.0012885641	0.0665830577	-0.0311431967	0.1120916559	-0.0624057194	0.0093730685	-0.0979117411	0.0763067028	-0.0365536411	0.0178299876	-0.0479155841	0.1272488347	-0.0578639192	0.102401085	-0.0004099386	0.0891545706	-0.0717723462	0.0615275988	-0.2159647039	0.1625899459	-0.0069493544	0.0194650923	-0.0837882547	-0.0009367521	-0.0108434571	0.0023904498	-0.009945467	0.0004662032	-0.0630643828	0.0124000846	0.0260007572	-0.081621249	0.0559937375	-0.053803018	0.0309714169	-0.0309144811	0.0052550652	-0.03630572	0.1122849407	-0.0682180566	-0.0757875691	0.0150499207	-0.1435467828	0.0589954219	-0.0973695417	0.1386369765	-0.0310442563	0.0200134207	-0.2220997428	0.0968565922	-0.1501847494	-0.0149201524	0.0013513299	-0.0424586503	0.0579954217	-0.0253973429	0.00108389	-0.0739253026	0.0009624581	-0.0276880167	0.048133393	-0.0240924221	0.0239069373	-0.0724099193	0.0246201037	-0.0758014558	0.0797385086	-0.1240108227	0.0722030252	-0.0267645658	0.1228687047	-0.0451698885	0.0482586647	-0.1102157985	-0.0891696645	0.1154637225	0.1154447293	0.1154130763	0.0637344	n/a	0.00406207374336	n/a	-0.0172499	n/a	n/a	0.0002975590500099	-6.95809e-05	n/a	4.84150164481e-09	n/a	-1.05879e-22	n/a	1.1210362640999999e-44	n/a	-0.000924264	n/a	8.542639416960001e-07	n/a	0.000602744	n/a	3.63300329536e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2927.0964156057366	-2.376637534400288	5.64840596992028	8567893.426251952	3491.6203868506154	-4.188526624651331	17.543755285413074	12191412.92587084	3066.9388227270347	0.6076345877168023	9406113.74235029	0.3692197921897683	3086.769872749488	2723.391258727805	0.659774	16.028915	0.0474185391	0.0297764	-0.0136466694	-0.0236642343	0.0355169781	0.0382875042	-0.0195449065	0.005220528	0.0033077275	-0.0167430608	-0.0040722558	0.0106034727	-0.0019163167	0.0796572594	0.0968976625	-0.0117159682	0.0245055291	-0.0580657029	-0.0368333193	-0.205840618	-0.0248144238	-0.0137366579	0.0303203917	-0.065317009	0.0658527071	0.0680965892	0.0443487969	0.0846811893	0.0035631761	-0.0152133851	-0.2352570614	-0.1877668	0.2044759654	-0.0477263061	-0.0511383213	0.0631794302	-0.0100218774	-0.0928901292	-0.014992126	-0.021837202	0.0008326386	-0.0065143759	-0.017580235	-0.0649997752	0.0266610635	0.0247471503	-0.0515384245	-0.055003562	-0.0518894651	0.0552110744	-0.1182080155	0.0780152416	-0.0922606321	0.0063121324	-0.0597775296	0.1054496524	0.0661984523	-0.1511990149	-0.1191765597	-0.2217798819	0.1013892091	0.0208307413	0.1152535561	-0.0790524858	0.0945156303	0.1010291614	-0.0125996182	0.0154965585	-0.0036229902	0.048054492	-0.0380092658	0.0189513103	0.0191955715	-0.0314369686	-0.0329174555	0.0331537584	-0.0744108271	0.0141529179	-0.0565599312	-0.0328201592	-0.0120701686	0.0300999009	-0.1349260269	0.0988177633	-0.0211812161	0.0680919509	0.0400263581	0.0958572788	-0.0907166543	-0.026878396	0.1154130763	0.1152422001	0.1149575937	0.0666446	0.0029102	0.00444150270916	8.46926404000001e-06	-0.00667347	0.0105764299999999	0.0001118608715448	4.45352018409e-05	-0.0272871	-0.0272175191	0.00074458582641	0.0007407933459588	5.14138e-05	5.14138e-05	2.6433788304399997e-09	2.6433788304399997e-09	-0.0009107	1.3564000000000087e-05	8.2937449e-07	1.839820960000024e-10	0.000672054	6.931000000000005e-05	4.516565789160001e-07	4.803876100000007e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2934.955226975328	7.858811369591422	61.7609161428194	8613962.1843498	3502.4979039275127	10.87751707689722	118.32037775819065	12267491.56701662	3068.725573415408	1.786750688373104	9417076.644933725	3.192478022401761	3087.2513676061267	2704.331234444527	0.633229	15.384017	0.0502475073	0.0302509	0.0028582372	-0.0232668351	-0.0036041474	0.0140598011	-0.0020222976	0.0014561751	0.0284185846	-0.0174254794	0.0113468565	0.0001341799	-0.0056836226	0.0162256303	0.0664670821	0.0086979824	0.1035389608	0.0534044961	0.0184287124	-0.0351375964	-0.0805881829	-0.0633550022	0.0594922397	-0.0355989107	0.0875445527	-0.2070393356	0.1026940115	-0.1079820726	0.0658693282	0.0612370342	-0.0385416476	0.0585254579	-0.0035535318	-0.0984280016	0.0122291036	-0.0650270233	-0.0111732154	0.0100214151	0.0743007049	-0.0195888881	-0.0160204344	0.0062054228	0.0010060286	-0.0417701165	0.0406970511	0.0263241824	-0.0462194263	0.0191397513	-0.1103462046	-0.0104769915	-0.0682958291	-0.0258596032	-0.0394273117	0.0580556299	-0.1727026767	-0.0807029821	-0.1541594184	-0.1435691082	-0.0021496544	-0.0013258768	-0.0543253634	-0.0750234015	-0.0747761617	-0.0219405733	-0.0410801333	-0.0747795538	-0.0239332305	0.0184769449	-0.0352298566	0.0457137345	-0.0336276026	-0.0163373355	-0.0205220228	0.0060383176	-0.0277765542	0.063725833	-0.078394813	-0.028878173	-0.0423882231	-0.0530277242	-0.0388916623	-0.0240533106	-0.1035679176	0.0494473325	0.0082186525	0.0638119944	-0.0164437858	0.0239724519	-0.0127918979	-0.0410553632	0.1153118061	0.1148374968	0.1140484259	0.0666474	2.799999999997249e-06	0.0044418759267599	7.839999999984596e-12	-0.0172476	-0.0105741299999999	0.0001118122252568	0.0002974797057599	-6.57127e-05	0.0272213873	4.31815894129e-09	0.0007410039265366	0.0	-5.14138e-05	0.0	2.6433788304399997e-09	-0.000835621	7.507899999999992e-05	6.98262455641e-07	5.636856240999989e-09	0.000549563	-0.000122491	3.02019490969e-07	1.5004045081000018e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2932.2622859828466	-2.6929409924814536	7.251931188986997	8598162.11379735	3507.3330218641736	4.835117936660936	23.378365461420305	12301384.926258877	3068.837976611535	0.1124031961271612	9417766.52669318	0.012634478499601	3085.9256293691483	2733.9252707933524	0.578924	14.064699	0.0285817085999999	0.017677	-0.0119459637	-0.0058658839	-0.0061628948	-0.0023860395	0.0114951599	0.015956355	0.0276471948	-0.0117265942	0.0314728763	-0.0063125826	0.0164472325	0.0357971445	0.1036201053	-0.0560590403	0.0344083603	0.0283994142	-0.0057359235	-0.1584780426	-0.0376590599	0.0449665553	0.0028379153	0.1041547434	-0.0718537796	-0.1974505449	-0.017882055	-0.0144030169	-0.0008845678	0.0218227735	0.0190755965	-0.0388016081	0.0149944873	-0.0380495649	-0.0490885062	0.0126341137	0.1580009076	-0.096145732	0.0581373199	-0.0115747871	-0.0285826849	0.0072234993	-0.0123666912	-0.04370636	0.0890827694	-0.0286576958	0.0028084447	-0.0459438087	-0.0905217594	0.0123111894	-0.1207541305	0.0549275199	0.0150590773	-0.0230631779	-0.0405833156	-0.1349131133	0.0516018763	-0.0498287298	-0.0206992226	0.0464634464	0.0114452245	-0.1113107481	0.0761741866	-0.0963013835	-0.0943141693	-0.0143839024	-0.0184000734	0.0144818914	-0.02684959	0.048764843	-0.0208650734	0.0040242546	-0.0050864951	0.0207588822	0.0154092766	0.0672755908	-0.0754827974	-0.0084462552	-0.0534514275	-0.0198717275	-0.054894645	-0.0275968628	-0.0843413044	0.0351956376	0.0318659913	0.0509242554	0.045578937	0.0440816687	0.0214825027	-0.0298488569	0.1151599564	0.1142313295	0.112689161	0.0507519	-0.0158954999999999	0.00257575535361	0.0002526669202499	-0.0172418	5.79999999999678e-06	3.363999999996265e-11	0.00029727966724	-7.14013e-05	-5.688599999999992e-06	5.098145641689999e-09	3.2360169959999904e-11	-7.27464e-05	-7.27464e-05	5.29203871296e-09	5.29203871296e-09	-0.0007360039999999	9.961700000010004e-05	5.417018880158528e-07	9.923546689019933e-09	0.000468432	-8.113099999999997e-05	2.19428538624e-07	6.582239160999994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2929.247297485636	-3.014988497210652	9.090155638312543	8580489.729826901	3511.1086889487165	3.7756670845428735	14.25566193330049	12327884.225611174	3064.5886099350364	-4.249366676498539	9391703.34814356	18.05711715133624	3083.037395175671	2735.0424501264206	0.568607	13.81407	0.0300711842	0.0178927	-0.0051205339	-0.0084102756	-0.0045197087	-0.0037641326	0.0235803685	-0.0015522743	0.0663485698	0.0164410713	0.0334986498	0.0169191049	-0.0334121677	0.0985957877	0.066765734	-0.0346773534	0.0648442321	0.0415274878	0.0114705779	-0.0280130244	0.1202887164	-0.0119006743	-0.0080967274	-0.0841308849	0.1322520191	-0.0291073531	-0.0830463191	0.1338194687	-0.066230017	0.0591069327	0.0402667107	-0.1742619885	-0.1016200625	0.1464635389	0.1654235068	-0.0792851901	0.0650636537	-0.128911835	-0.2272932601	0.0093246838	-0.0261033936	0.0183778379	0.027549152	-0.0984092346	0.0767424172	0.0396571438	-0.0202933537	0.0154507826	-0.0908282387	0.0417371589	0.0507349643	-0.0007668912	-0.0353061657	0.0158968079	-0.0880591366	0.1176746838	-0.0006054091	0.1287271024	-0.1163128995	-0.0710180561	0.0996644962	-0.1421662189	0.1600188746	-0.0056861516	-0.1901559865	-0.100966739	-0.0201157574	0.0220319454	-0.0336007275	0.0489343344	-0.0324546245	0.0002416703	0.0077706259	-0.0302167303	0.0053005742	0.0560861653	-0.0992418242	-0.0244424056	-0.060724616	-0.0205899476	-0.0290159999	-0.0312985824	-0.0913115438	0.0277407315	0.0312288105	0.0434754073	-0.0151556856	0.0821379873	0.0040410515	-0.0403290595	0.1149575937	0.1134247617	0.1108851636	0.0552389	0.0044869999999999	0.00305133607321	2.013316899999998e-05	-0.0015826	0.0156592	0.00024521054464	2.50462276e-06	-7.07871e-05	6.141999999999915e-07	5.01081352641e-09	3.772416399999896e-13	-5.293960000000001e-23	7.27464e-05	2.802601248160001e-45	5.29203871296e-09	-0.000861745	-0.0001257410000001	7.42604445025e-07	1.5810799081025157e-08	0.000468432	0.0	2.19428538624e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2932.107625233	2.8603277473639537	8.18147482234015	8597255.125949502	3516.0323719157554	4.923682967038985	24.242653959909823	12362483.640359534	3065.190197099336	0.601587164299417	9395390.944393866	0.3619071162498138	3082.417940388455	2722.303988668029	0.558918	13.57866	0.0383851165	0.0204477	-0.0071407463	-0.0195390572	-0.0046490446	-0.005887929	0.0262956969	0.0131379668	0.06539978	0.0126743364	0.0076058183	-0.0041301616	-0.0236709098	0.0190852661	0.1338365744	0.0072841019	-0.0730472899	0.1166723325	0.0369752169	-0.0778191168	-0.0386558391	-0.1185332337	-0.1043477432	-0.0636286502	0.2231419346	-0.1338747722	-0.1712613171	0.0703936769	0.1880668615	-0.0425946643	0.2024805789	-0.0530238366	-0.0412025714	0.1793636494	-0.0238781243	-0.0668667071	-0.1314938066	0.0656029487	-0.1631085211	0.0122771078	-0.0133642074	0.0180757237	0.0210027005	-0.0532045195	0.1293694197	0.0206728446	0.0202806011	0.0098956499	-0.046031497	0.0532616736	-0.1095381083	-0.0665788823	-0.0047884815	-0.0144885029	-0.0873339058	0.0785480698	-0.2367580888	0.2335659251	0.1084060758	-0.0517279231	0.0717601057	-0.0791512818	-0.0296497284	-0.0277851251	-0.1512644037	0.1786555929	-0.0224937549	0.0211759383	-0.0306093593	0.0423877022	-0.0139576384	-0.0068926693	0.0243385913	-0.0073371072	0.0010488027	0.0636592968	-0.0987593055	-0.0392287256	-0.0278532966	-0.0177139193	0.0070709253	-0.0537312172	-0.0663082968	0.0025000088	0.0188409443	0.0077102522	0.0094215092	0.0425057728	0.0244618515	0.0417555848	0.1147048067	0.1124192083	0.108643553	0.0442543	-0.0109845999999999	0.00195844306849	0.0001206614371599	-0.0125124	-0.0109298	0.00011946052804	0.00015656015376	-6.61506e-05	4.636500000000009e-06	4.375901880359999e-09	2.1497132250000078e-11	-7.907459999999998e-05	-7.907459999999998e-05	6.252792365159997e-09	6.252792365159997e-09	-0.000611498	0.000250247	3.739298040040001e-07	6.262356100899999e-08	0.000468432	0.0	2.19428538624e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2931.4939474838707	-0.6136777491292378	0.3766003797763277	8593656.764134567	3516.904038267372	0.8716663516165681	0.7598022285405386	12368614.01438135	3065.383057320059	0.1928602207231051	9396573.288104871	0.0371950647373648	3082.1078980178368	2724.827073784863	0.553576	13.448883	0.0337925138	0.0183232	-0.0060521474	-0.0147761702	-0.0162590249	0.0002331672	0.036862674	0.033008798	0.0898539938	0.0061951006	0.0358801331	0.0093257069	-0.0449246106	0.0314904561	0.0733885094	-0.0547325343	0.0687929731	-0.0156616124	-0.0936781729	-0.0572718153	0.087848213	-0.177417453	-0.1749153728	-0.0698878617	-0.2172573538	0.1614683225	-0.0168108969	0.21072113	-0.0454245434	-0.0568077658	0.1253318208	-0.0392463171	0.2528016231	0.2958603207	-0.042593963	0.1476081469	-0.0002481267	0.041796604	-0.0422321465	0.0029655385	-0.0365739497	0.0183354069	0.0338888686	-0.0576907844	0.1033036949	-0.0071327718	0.0526481954	-0.0259717102	-0.0181105017	0.0243608899	0.0571840348	0.1126716079	-0.1840425222	-0.0328106503	0.0335761648	-0.0256523141	0.0259833608	0.2201883711	-0.1187976475	0.0402077877	0.2885598574	0.1864415753	-0.0733930562	0.0849932649	0.0009006416	0.2609505425	-0.0220842966	0.0241227722	-0.0387162122	0.0465150171	-0.0219146787	-0.0099800154	-8.84464e-05	0.015633625	0.0133460051	0.072752918	-0.0722817581	-0.0504477748	-0.0152077639	-0.0039343352	-0.0077484636	-0.0732890919	-0.057481161	-0.033210198	0.0156454239	0.0688241373	-0.0107754471	-0.0200375353	0.0765066225	-0.0318303898	0.1144017065	0.1112164334	0.105973176	0.057951	0.0136967	0.003358318401	0.0001875995908899	-0.0172436	-0.0047312	2.2384253440000013e-05	0.00029734174096	-7.944439999999998e-05	-1.3293799999999984e-05	6.311412691359997e-09	1.7672511843999958e-10	-0.000259876	-0.0001808014	6.7535535376e-08	3.268914624196e-08	-0.000737723	-0.000126225	5.442352247290001e-07	1.5932750624999996e-08	0.000468432	0.0	2.19428538624e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2929.203433238833	-2.2905142450376843	5.246455506720553	8580232.753298167	3503.769777672041	-13.134260595330945	172.50880138606314	12276402.654927984	3065.706200075708	0.3231427556488597	9398554.505182637	0.1044212405283386	3082.653963161618	2729.2711499544807	0.575746	13.987489	0.0914807144	0.0513427	-0.0043855204	-0.0120001778	0.0018154717	0.0135403294	0.0268794514	0.0248885156	0.0835815913	-0.0035960259	0.0248931515	0.0044356048	-0.0142877107	-0.0177718118	-0.0563911297	-0.0106130178	0.046518714	0.0485771343	0.0029920892	0.0841924586	0.0346167091	-0.1565588801	0.1425981194	-0.0458591262	-0.0057432156	-0.0841594556	0.0708391451	0.0102246117	-0.0037324205	-0.0138719036	-0.072537272	0.0224000691	-0.0348743497	-0.0411890028	0.0406238307	0.2311851843	0.0088834221	0.2476098498	-0.119572709	-0.0042597221	-0.0297103728	0.0057947406	0.0167060911	-0.0086616818	0.0131360924	-0.0202706306	0.0223068817	0.0600771462	-0.0311111091	0.0180757665	0.0832905292	-0.0912317671	-0.0685590189	0.1008195369	-0.0499013995	0.0051990873	-0.0938488461	0.0140820384	-0.0620447157	0.0377883932	-0.2251904865	0.0259548205	-0.0580536016	-0.0409631506	-0.0762197587	0.0251801025	-0.0256432648	0.0292339041	-0.0378355063	0.0474855679	-0.0275326057	0.0173613279	0.0090019249	-0.0149794194	0.0394011965	0.082246871	-0.0653510033	-0.0409658869	-0.0187218333	0.0204130505	-0.0286121673	-0.0464988179	-0.0539712227	-0.0087755015	0.0418626254	0.0266785914	-0.0100107531	0.033731497	0.0285853251	-0.0120380248	0.1140484259	0.1098185471	0.1028845713	0.057994	4.299999999999443e-05	0.0033633040359999	1.8489999999995206e-09	-0.00730683	0.00993677	9.873939803290002e-05	5.33897646489e-05	0.0394875	0.0395669444	0.00155926265625	0.0015655430891526	0.0	0.000259876	0.0	6.7535535376e-08	-0.000158919	0.000578804	2.5255248561e-08	3.350140704160001e-07	0.000468432	0.0	2.19428538624e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2922.6048806538056	-6.598552585027392	43.54089621737168	8541619.288421445	3504.753981543462	0.9842038714209592	0.9686572605200042	12283300.47114475	3062.0958882955506	-3.61031178015719	9376431.229116516	13.034351149941775	3081.052620040497	2738.7734620305146	0.585905	14.234316	0.05316012	0.0271169	-0.0033295956	-0.0122809725	0.015314504	0.0283764395	0.003650128	0.0348901191	0.0348380149	0.0200533769	-0.0059821365	0.0252712197	0.00820325	0.0620516406	-0.0177754442	0.0522597951	0.0423465217	-0.0564030519	-0.0216835514	-0.0949617597	-0.0018820169	-0.0844443347	0.039233428	-0.0016498896	0.030033279	0.0546954927	0.0985053739	0.042298499	-0.0694321629	-0.1521991519	0.0318559311	0.0302996366	-0.0547083965	-0.019114778	0.0313189384	-0.1149809795	-0.114223647	0.0804804851	0.072575949	0.0156353277	-0.0090796533	-0.0285727803	-0.0044972233	-0.0657616396	-0.0025173289	0.0123220806	0.0098523847	0.0009581315	-0.0859737813	0.0193141911	-0.0603270623	0.0690043337	-0.0741376642	0.0517383235	-0.0205536126	0.1169341552	0.0216052704	0.0902548408	0.009679973	0.036629069	-0.105993929	0.105975011	-0.0091241582	-0.0729831899	0.1036639699	-0.0316994912	-0.0338673245	0.0347850776	-0.0510673197	0.0293100871	-0.0083589885	0.0138491564	0.0040182929	-0.0101782647	0.007396756	0.0549807497	-0.0957331624	-0.027639221	-0.0291867153	-0.024886048	0.0045032432	-0.0225327315	-0.0607978584	0.0123800537	0.0552745999	0.0103112568	-0.0312566982	0.0761649901	-0.0345843882	0.0293653164	0.1136451198	0.1082280018	0.0993899282	0.0460933	-0.0119007	0.0021245923048899	0.00014162666049	-0.0172719	-0.00996507	9.930262010489998e-05	0.00029831852961	0.0506243	0.0111367999999999	0.0025628197504899	0.0001240283142399	-0.000372716	-0.000372716	1.3891721665599998e-07	1.3891721665599998e-07	-0.000189354	-3.0435000000000016e-05	3.5854937316e-08	9.26289225000001e-10	0.000468432	0.0	2.19428538624e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2922.878081656999	0.2732010031932077	0.0746387881457751	8543216.280230897	3492.490721397264	-12.263260146197808	150.38754941332348	12197491.439045982	3063.036788499854	0.9409002043034888	9382194.3677035	0.8852931944583471	3080.3108491808903	2696.642002122753	0.608209	14.77617	0.04857944	0.0253911	0.0097487742	-0.0448470171	0.0194200144	0.0331590965	-2.72487e-05	0.0403504175	0.0498920357	0.0135518648	0.0070722285	0.0291728937	-0.0265346748	0.0946530917	-0.0252691046	-0.0104124272	0.0329325123	0.0670888115	-0.0156567231	0.0141142709	0.0619416201	-0.0620442803	0.1142987852	-0.1477109219	-0.1733293803	0.0874319337	0.0086504443	-0.0605743236	0.1826792548	0.033389335	-0.188357588	0.2212029398	0.0356568759	-0.0735270892	0.1344299674	-0.0927398823	-5.7295e-06	0.0280678926	-0.0691117532	0.0114400664	-0.0195848856	-0.0149657685	0.027482797	-0.0879269519	0.0214419249	-0.0052467423	0.0533677031	0.010366634	-0.0464220632	0.0131766968	0.0807067645	-0.067464149	-0.0551463405	0.1154950526	0.0589759153	-0.02349533	0.0871711669	-0.1048618176	-0.0819490095	-0.2213836411	-0.0551441141	0.0422719926	-0.2026037076	0.0616499141	-0.0282862338	0.0165985161	-0.0367679295	0.039000126	-0.0499496157	0.0211227574	0.0126447455	0.0063576521	0.0199721139	0.0138365128	-0.0115465458	0.0398977142	-0.0853829182	-0.0391573048	-0.0398234447	0.0188846071	0.0355847284	-0.0906927555	-0.0127129925	-0.0191882111	0.0064102226	-0.0301678916	-0.007356059	0.023941911	0.069102323	0.0710738518	0.1131919653	0.1064475877	0.0955030384	0.0392664	-0.0068268999999999	0.00154185016896	4.660656360999996e-05	-0.0172525	1.939999999999928e-05	3.76359999999972e-10	0.00029764875625	0.0394508	-0.0111734999999999	0.00155636562064	0.0001248471022499	-0.000504968	-0.0001322519999999	2.54992681024e-07	1.7490591503999992e-08	-0.000267794	-7.844000000000001e-05	7.171362643600001e-08	6.152833600000002e-09	6.79312e-05	-0.0004005008	4.614647933439999e-09	1.6040089080064006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
