global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
8470.227343687126	n/a	71744751.25374506	n/a	9543.972807968692	n/a	91087416.9592458	n/a	8915.042663947275	n/a	n/a	79477985.70000014	9083.781547451434	6463.0982293288735	n/a	n/a	n/a	n/a	-0.2190205283	0.0101392286	-0.2557973811	0.1081746022	0.1206450272	-0.1536849177	0.2253054018	0.1255744149	0.0788429946	0.059712664	0.0460019357	0.2854911521	-0.0778263231	0.0959973995	-0.1671297478	0.0505060104	-0.0085954609	0.0125182174	-0.0981877908	0.1319148942	-0.1588458233	0.1303975272	-0.015055524	0.0647248493	-0.0131022108	0.0386113298	0.0004252486	-0.0613639739	0.0781388104	-0.1466885078	0.1235456226	-0.1684925522	0.1928217306	-0.0232106536	0.0220545637	-0.0177732146	0.3061991505	-0.0961316435	0.0447114706	-0.0492060802	0.0079911349	-0.1890164322	0.0030886458	-0.0142365552	-0.1286682927	0.1122779345	-0.0985586498	0.0130793849	-0.0567351249	0.1355659738	-0.1083638082	0.0734744678	-0.0583377611	0.080133203	-0.1072962403	0.0117756701	-0.3165577514	0.0373740463	-0.0485357462	0.058979898	-0.0217535622	0.0223332683	-0.0548872927	0.1462598275	-0.0433149564	0.0361191882	-0.0288748714	0.0729325787	-0.0697781289	0.0481121714	-0.2057193102	0.1619756086	-0.0737043686	0.0473617643	-0.0049476169	0.0749462042	0.0852290775	-0.0515913212	0.036345671	0.0785952321	0.1154637225	0.1154447293	0.1154130763	0.0671272	n/a	n/a	0.00450606097984	-0.114721	n/a	n/a	0.013160907841	-0.457914	n/a	0.2096852313959999	n/a	0.00165811	n/a	n/a	2.7493287721e-06	0.00141088	n/a	n/a	1.9905823744e-06	-0.000222243	n/a	4.9391951049e-08	n/a	0.0
8503.320414270771	33.093070583645385	72306458.06775403	1095.1513206541356	9568.37955479892	24.40674683022735	91553887.30469397	595.6892908348127	8928.2810494758	13.238385528524304	175.25485140184173	79714202.49842869	9080.250285906664	6433.992333062585	1.180353	18.841928	0.2553995	0.170096	-0.1900213043	0.0757095531	-0.1384089366	0.1285305152	0.0715512273	-0.1591251783	0.0554130274	0.0624760934	0.0691597025	0.0348357684	0.0364088032	0.2382640762	0.0367869488	-0.0599076731	-0.0664741065	-0.1667195811	-0.0414706393	0.0869092686	-0.1583760206	0.0313385511	0.0270097573	-0.0432715678	-0.0148482459	-0.0853120948	0.0179059605	-0.08242256	-0.1169062659	-0.099273014	-0.0975857645	0.0530209662	0.0348511071	-0.1387384656	-0.1935194674	-0.0472031991	-0.0519411457	-0.0370071491	0.2547824003	0.1273842815	0.020772224	0.0409432715	-0.0566514177	-0.0205829337	0.100311112	-0.0093891395	-0.1365855767	0.0944133251	-0.0217766664	-0.0853461184	-0.0391169634	0.0392219665	-0.0445592711	-0.1321406921	0.062885836	0.0537602546	0.0237598204	0.120875745	-0.2410169319	-0.1041652745	0.0464028134	0.0887781427	-0.0544714508	-0.1347366932	-0.0272367823	-0.042392966	-0.1375694459	0.001119613	-0.024250103	0.0277100555	-0.0965676159	0.0368005428	-0.1348309214	0.1148928564	-0.0435825681	0.0858292592	-0.0312859849	0.128600623	-0.072875205	-0.0565213988	0.0693025237	0.195198833	0.1154130763	0.1152422001	0.1149575937	0.0773105	0.0101833	0.00010369959889	0.00597691341025	-0.148824	-0.034103	0.001163014609	0.022148582976	-0.302361	0.155553	0.091422174321	0.024196735809	0.000875473	-0.000782637	6.125206737689999e-07	7.664529737289999e-07	0.00128575	-0.00012513	1.5657516899999997e-08	1.6531530625e-06	-0.00042568	-0.000203437	1.812034624e-07	4.1386612969e-08	0.0
8568.556919754294	65.2365054835227	73420167.68706919	4255.801647701688	9658.542737002854	90.1631822039344	93287447.80251056	8129.399425139875	8967.069768770672	38.78871929487286	1504.5647445364425	80408340.23800091	9140.01927065114	6508.118268356813	1.336112	21.328304	0.1843541	0.106863	-0.1706077918	-0.0409017088	-0.1209030085	0.138965863	-0.1413169349	-0.1527231586	0.0047954681	0.2012391747	0.0121350399	0.1624435543	0.1637348771	0.0335580971	-0.0715323504	0.0278373158	-0.2312880975	-0.1158798198	-0.1859360422	-0.2205713576	-0.0515748853	0.0505142862	-0.0400884834	0.062966895	0.0120771642	-0.0891104483	0.0456066091	-0.003589104	-0.0696529825	-0.0230754933	-0.0452926975	0.0202093781	0.0653897708	0.0911888721	-0.03287724	-0.190213893	-0.1680149228	-0.0934683608	0.1119365762	-0.0486993574	0.0839533997	-0.006316248	0.0989841418	-0.1233368846	0.2924736981	-0.0825932135	0.0407256329	-0.0682433866	0.0093739487	-0.092347613	0.1875657824	-0.0317450654	0.0806520223	0.0456474624	-0.1185253018	0.0587179679	0.0021342683	0.0588612685	-0.2450678982	0.1034271844	-0.0216347333	0.1004813563	0.0203440168	0.040259027	-0.0882526544	0.1080853319	0.042318174	0.0090312058	-0.1037414388	-0.0588693077	-0.0943058534	-0.0787615798	0.007625021	0.1788700593	0.0221673152	-0.1027940448	-0.0298466371	-0.0292171893	0.0832054224	-0.0743866119	-0.0676192974	-0.0421998868	0.1153118061	0.1148374968	0.1140484259	0.0771672999999999	-0.0001432000000001	2.050624000003068e-08	0.0059547921892899	-0.0853087	0.0635153	0.00403419333409	0.00727757429569	-0.38492	-0.082559	0.1481634063999999	0.0068159884809999	0.00109283	0.0002173569999999	4.7244065448999976e-08	1.1942774088999998e-06	0.000740375	-0.000545375	2.97433890625e-07	5.481551406250001e-07	-0.00042568	0.0	1.812034624e-07	0.0	0.0
8600.673571556763	32.11665180246928	73971585.88447496	1031.4793230010532	9734.625664253886	76.08292725103274	94762936.82315044	5788.611819085941	8981.75703307518	14.687264304508062	215.7157327504767	80671959.40119547	9162.806401800945	6782.395392562084	1.289012	20.576439	0.1150415499999999	0.0716376	-0.2186510048	-0.0671433445	0.1855232397	0.0900376817	-0.210722375	-0.0238023336	0.034561608	0.0807162297	0.144374188	0.0503752099	0.097153681	-0.0560269067	0.1503259318	0.0426792673	-0.2478256562	-0.0928940357	0.0113690799	-0.0154472789	-0.0812773886	-0.1328353859	-0.0835955965	0.0111976023	-0.067067388	-0.0514035988	0.0325897511	0.0770466185	-0.0072468631	0.0587187977	0.0738314676	-0.2003810315	-0.0224507946	-0.0247136079	0.0059566928	0.1799987099	-0.0177497062	-0.0881511247	0.0212882563	-0.0579272428	-0.1323426396	0.0508105255	0.2020068689	0.0563426209	0.1985003385	0.0199616095	-0.1801110192	-0.0127843752	0.137921279	-0.0496654454	-0.1285478565	0.0257249705	-0.0253586474	-0.0062520765	0.0380012817	0.0388050153	0.0270114141	-0.0264722426	-0.2102279385	-0.0677746859	0.1175766626	0.0679947263	0.0394056851	-0.0798511676	0.125000687	0.0129009317	-0.0258281494	-0.1158521628	-0.022025814	0.0556284664	-0.0965324782	-0.2215366847	0.0704140649	0.0044135543	-0.1072404396	-0.1337028809	0.0253579415	0.0706217618	-0.1060187379	0.1204311679	-0.0592199624	0.0234987769	0.1151599564	0.1142313295	0.112689161	0.0656519	-0.0115153999999998	0.0001326044371599	0.00431017197361	-0.10251	-0.0172013	0.00029588472169	0.0105083001	-0.321184	0.0637359999999999	0.103159161856	0.0040622776959999	0.000704565	-0.0003882649999999	1.5074971022499999e-07	4.96411839225e-07	0.000803887	6.351199999999994e-05	4.033774143999993e-09	6.462343087689999e-07	-0.00042568	0.0	1.812034624e-07	0.0	0.0
8559.042480732396	-41.631090824366765	73257208.18698177	1733.1477232266748	9781.846463098584	47.22079884469713	95684520.22763428	2229.8038435313497	8963.651490474169	-18.10554260101162	327.81067287704667	80347048.04267979	9128.576974436355	6685.039552175101	1.376185	21.967985	0.1094245	0.0562518	-0.322047819	0.0553846366	0.0328693283	-0.0944346501	-0.2676692922	0.0959313032	0.1520059664	0.0773872486	0.1372321688	0.0586892651	-0.0881073723	0.0621434517	-0.0800143615	0.0428555561	-0.3563320836	-0.0340919875	0.1873510472	0.0208608006	0.0812773374	0.0679805895	0.074786707	-0.1167301515	0.1247634253	-0.0674411752	0.0826948242	0.0556908025	0.1260638064	-0.0163083832	-0.0509550192	0.0215677689	-0.0675174368	-0.0255899323	0.0831809552	-0.0161302883	0.1891224175	0.0948485662	0.2246549646	-0.1354980377	0.0940705052	-0.051907708	0.2599179927	0.1939839503	0.0524277628	0.0144864686	-0.0046966702	0.1100857698	-0.1409347783	0.1438764974	-0.0315520343	-0.1033103244	-0.0283667547	-0.0947558017	0.0128028315	0.0141769103	-0.0904828714	-0.0629362664	-0.2683088458	-0.007672742	-0.077859882	0.082290469	-0.0505417918	0.0802066758	-0.1221404693	-0.1253869581	-0.0346224297	-0.0598625958	-0.0791936871	-0.0499271652	0.2082064021	-0.0476681585	0.0153782401	0.004290019	0.0428249262	-0.1611795073	-0.1374065138	0.0211507429	-0.1589426419	0.0526358907	0.0634482908	0.0303293634	0.1149575937	0.1134247617	0.1108851636	0.0693943	0.0037424	1.4005557760000052e-05	0.00481556887249	-0.0650149	0.0374951	0.00140588252401	0.00422693722201	-0.352644	-0.0314599999999999	0.124357790736	0.0009897315999999	0.00110338	0.0003988149999999	1.5905340422499998e-07	1.2174474244e-06	0.000468162	-0.000335725	1.12711275625e-07	2.19175658244e-07	-0.00042568	0.0	1.812034624e-07	0.0	0.0
8544.168202507892	-14.874278224504453	73002810.27274694	221.2441526999673	9666.86014326292	-114.98631983566338	93448185.0294052	13221.853749349471	8961.08089909742	-2.57059137674878	6.607940026215188	80300970.88016863	9142.376294759342	6722.4371887585085	1.439968	22.986151	0.1489989	0.0818954999999999	-0.1203199492	0.0449051351	0.1047203037	0.0606123941	-0.0536130136	-0.0723621624	0.0974350311	-0.0017838917	0.1113641532	-0.0140487794	0.0438209979	0.0041430966	0.0403723625	0.1122833395	-0.1235489684	0.0542072482	0.0562201109	0.1308643764	-0.0357064093	-0.1230698923	4.56085e-05	0.1660409796	0.0102959791	-0.039578282	0.0128005515	-0.0265653226	0.0625590359	-0.2020674633	0.1853626196	0.0898773212	0.0803516506	0.0512281477	-0.1234656006	0.0971266919	-0.0654654001	0.0396981696	0.0507822924	-0.0167356862	-0.0657607983	-0.0421073321	0.1302609182	-0.0643747829	-0.0330428408	0.0920173901	-0.1330324084	0.0091208869	-0.0734788789	-0.0683092624	-0.0566377364	-0.153570376	0.2892305423	0.126098421	-0.1280577644	-0.1527123287	-0.0771749518	-0.0334696638	-0.155989323	0.0570319406	0.0608445014	-0.0219291153	-0.0085921264	0.0081665493	0.1485988704	0.0630663104	-0.0724556774	-0.0691682842	-0.1052992063	0.0313146124	-0.0258554411	-0.0739588626	0.0054582499	0.0008007897	-0.0336723474	0.006002507	0.0483010893	-0.091291363	0.0666240212	0.0268917376	-0.0159356815	-0.0248741566	0.1147048067	0.1124192083	0.108643553	0.0537055	-0.0156888	0.00024613844544	0.00288428073025	-0.0835565999999999	-0.0185416999999998	0.0003437946388899	0.0069817054035599	-0.290234	0.06241	0.084235774756	0.0038950081	0.000641143	-0.0004622369999999	2.136630441689999e-07	4.110643464490001e-07	-0.000116769	-0.000584931	3.421442747610001e-07	1.3634999361000002e-08	-0.00042568	0.0	1.812034624e-07	0.0	0.0
8560.189774716782	16.021572208890575	73276848.97916576	256.6907760446948	9653.4377857764	-13.422357486520925	93188861.08385555	180.15968049596427	8949.496911605638	-11.583987491781954	134.1887662097608	80093494.97083886	9126.10111596071	6589.229369609857	1.196718	19.103157	0.14299975	0.0701982	-0.1415188382	-0.0007188899	0.073470395	0.1352639228	-0.0613025667	-0.0247668829	0.056290482	0.0774645279	-0.0236849657	0.1449928113	0.1573162923	0.0830377889	-0.0468876477	-0.084888156	-0.0962450472	-0.1390079205	0.0767389173	0.0051178667	-0.0235668182	-0.0721691572	0.0369592642	0.1209168678	0.1184567562	-0.0065611322	0.0604498028	0.0568128327	0.023728974	0.041152262	0.0937636201	-0.0239619108	-0.1017686612	0.0835781969	-0.03250799	-0.0430753034	0.1375100466	-0.0513740199	0.0933241184	0.037667838	0.1152693846	0.0376424903	0.0159999487	0.0613859092	0.1463916054	0.1721763783	-0.0209789524	-0.0445831794	-0.0241055484	0.0270808229	-0.0270967168	-0.1487738775	-0.0257860338	0.1249617791	0.0093733479	0.106041623	-0.0066361863	0.0330800495	-0.1536673514	-0.1114263504	0.1459706591	0.0344703802	0.0269037446	-0.0796155994	-0.1277309731	-0.0525794119	-0.0248544623	-0.0442114688	-0.0643678329	-0.0665579454	-0.0130675258	-0.094457273	0.050814444	0.1108993753	-0.0273015207	0.0826585447	0.0573711881	-0.0811901362	-0.0885868758	-0.0189572906	-0.0348439916	-0.163031688	0.1144017065	0.1112164334	0.105973176	0.0586901	0.0049845999999999	2.4846237159999988e-05	0.00344452783801	-0.0912074	-0.0076508	5.853474064000148e-05	0.0083187898147599	-0.244501	0.0457329999999999	0.059780739001	0.0020915072889999	1.6634e-05	-0.000624509	3.900114910810001e-07	2.76689956e-10	0.000230585	0.000347354	1.2065480131600002e-07	5.3169442225e-08	0.000295084	0.000720764	8.7074567056e-08	5.195007436960001e-07	0.0
8532.105430823367	-28.08434389341528	72796823.08268559	788.7303719236121	9704.054251607373	50.61646583097354	94168668.91813911	2562.026613218112	8931.701248513056	-17.79566309258189	316.6856249046812	79775287.19268969	9130.983156646196	6667.28413135736	1.319033	21.055668	0.0843378499999999	0.0395356	-0.1931851865	-0.133767213	0.0325689925	-0.1300743903	-0.0600133535	0.1493570336	0.1398027628	0.0601094888	0.113615061	0.0057693451	-0.0065428509	0.1700009472	0.0014322351	0.1473970736	-0.1311528332	0.0663347979	0.0796604337	-0.1048087757	0.0789333367	0.0299163655	0.0287867111	-0.0402912275	0.0212547654	-0.0548317502	0.0097427523	0.1075826111	-0.1240426245	0.0172607519	-0.0040568927	0.0115226035	-0.056623645	0.1706748705	-0.0057481243	0.0237460511	0.1483801293	0.0583166408	0.1799333173	-0.2294121444	-0.0656052417	-0.0594257055	0.0161357907	0.0585217294	0.0088984739	0.0408283719	0.0431080838	0.05846598	0.0479958132	0.0117007588	0.0815209371	-0.0816899542	-0.0599023272	0.0303846971	-0.0851351195	0.0768421884	-0.0077910369	0.0334971114	-0.1519185728	-0.0029826548	-0.0760716051	0.1346211382	0.0248474711	0.1867372738	0.0282531481	-0.017338283	-0.019829824	-0.1308866767	-0.05689939	0.0278182483	0.1458692141	-0.0776415697	-0.0139784462	-0.0172571875	-0.0010389	0.0693086607	0.0799899236	-0.0232210373	0.0271291521	0.1762869217	-0.0033905248	0.0270101576	0.1140484259	0.1098185471	0.1028845713	0.0429242	-0.0157659	0.00024856360281	0.00184248694564	-0.0826207999999999	0.0085866	7.372969956000167e-05	0.0068261965926399	-0.215654	0.0288469999999999	0.046506647716	0.0008321494089999	0.000417259	0.000400625	1.60500390625e-07	1.74105073081e-07	0.000216404	-1.4180999999999992e-05	2.0110076099999974e-10	4.6830691216000014e-08	0.000503045	0.000207961	2.53054272025e-07	4.324777752100002e-08	0.0
8509.734731328432	-22.37069949493525	72415585.19757737	500.44819589269633	9606.966490374409	-97.08776123296413	92293805.1471768	9426.03338122905	8944.405668111765	12.704419598709135	161.40227734006484	80002392.75574988	9130.798920630485	6540.231633360566	1.204172	19.222141	0.0591739	0.0374414	-0.066043048	-0.0773519417	-0.0367388647	-0.0806152584	0.0725322255	0.026349062	0.0982443052	-0.0024162833	0.1861827189	0.0007256029	-0.0756355173	0.0743942463	0.0063512348	-0.0600119522	-0.0371987651	0.1081159209	-0.0052084414	0.0316953123	-0.0752748914	-0.0489442389	0.0424609374	-0.0473440728	-0.1143328161	0.0113839372	0.1422200605	0.0383675432	-0.0922032148	0.0412528447	0.0167093001	-0.0214846128	-0.0237348942	-0.0009460251	-0.0942884007	-0.0449892095	0.0432601597	-0.2234175298	0.0669687441	-0.0851724614	0.0193134445	0.0861369158	-0.0211284937	-0.0033680683	-0.1118320182	-0.0181167644	-0.1490591549	-0.1096207972	-0.0668969138	-0.0707197851	0.0352296891	0.0591375052	-0.0549299068	0.0718504787	-0.1201994262	0.0211865405	0.0357634884	0.0676760837	-0.0854607435	0.0982251047	0.1059888298	-0.0045412475	0.0332466664	0.0088310535	0.0816315531	-0.1180000362	0.1308646764	0.0061909391	-0.0184366534	0.0345278218	-0.0215202944	0.0888045803	-0.0073656075	-0.0296082087	-0.2156595433	0.1794781619	0.1237403573	-0.4522825584	-0.1169240515	0.023467167	-0.0913629981	-0.0834964606	0.1136451198	0.1082280018	0.0993899282	0.0413378	-0.0015864	2.516664960000005e-06	0.00170881370884	-0.0702345	0.0123862999999998	0.0001534204276899	0.00493288499025	-0.202347	0.013307	0.040944308409	0.000177076249	0.000431359	1.4099999999999963e-05	1.9880999999999895e-10	1.86070586881e-07	-0.000394504	-0.000610908	3.732085844640001e-07	1.55633406016e-07	0.000515921	1.287599999999999e-05	2.6617447824100004e-07	1.6579137599999974e-10	0.0
8528.904251776748	19.16952044831669	72742207.7359755	367.4705142184317	9587.781284195056	-19.185206179352463	91925549.953561	368.072136144264	8957.70615759136	13.300489479594034	176.9030203967916	80240499.60575016	9115.918122071414	6410.434706348605	1.353581	21.607155	0.2118412	0.128057	-0.0109391082	0.0892305843	0.0145659777	-0.046549305	0.0575156929	-0.060746532	-0.0034021387	-0.2208163066	0.0381424807	0.1200628805	0.0583417531	0.0004786008	-0.0677308675	0.0683775797	0.0940571034	-0.1708523743	-0.0570434118	0.0784223785	-0.1779948325	-0.0019280767	-0.1265259936	-0.2142312196	-0.107556532	0.0894778929	0.0075183642	-0.0109397503	-0.1192913453	0.1024081724	0.0288635386	0.1520095378	-0.0526067706	-0.1487053498	-0.0404473236	0.012078604	0.0175568947	0.097482047	-0.0032705015	0.1441720022	0.0286660461	-0.1776010044	-0.0656683382	0.009247227	0.0480637917	-0.0288614068	-0.1809338319	-0.0922006316	-0.0008659102	0.0796410266	0.0511340271	0.1978518363	-0.0704891027	-0.1041244757	0.0102966454	-0.0781272839	0.0423894525	0.1015942222	-0.0180890588	-0.1405253401	0.077253176	-0.1166876999	-0.1644021238	0.0686813024	0.0363303031	-0.0047622374	0.1302698383	0.1566959003	0.0295611743	0.0050448456	-0.1027985892	0.1858192795	0.2163528754	-0.2549370764	0.113340351	-0.0698831789	0.1370058389	-0.0191549382	-0.178997522	-0.1529070432	-0.0519010757	0.0132878401	0.1131919653	0.1064475877	0.0955030384	0.073689	0.0323512	0.00104660014144	0.005430068721	-0.127055	-0.0568204999999999	0.0032285692202499	0.016142973025	-0.095241	0.1071059999999999	0.009070848081	0.0114716952359999	0.000439413	8.054000000000015e-06	6.486691600000024e-11	1.93083784569e-07	-0.00069541	-0.000300906	9.054442083600003e-08	4.835950681000001e-07	0.000518231	2.3099999999999423e-06	2.68563369361e-07	5.336099999999734e-12	0.0
