global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
2521.992713120909	n/a	6360447.245034963	n/a	3016.8866142224183	n/a	n/a	9101604.843074407	2544.4662517084653	n/a	n/a	6474308.506083327	2581.528060128373	2139.1694596945167	n/a	n/a	n/a	n/a	-0.0638195893	0.0832402062	-0.0436035823	0.1301954072	0.0178573078	-0.2427936209	0.042803919	0.0385984894	-0.1081726016	-0.1038856397	0.0227555877	0.0293685185	-0.0878321462	-0.1434395303	-0.0300492283	0.1150304701	-0.0548568233	-0.0582196706	0.1196149208	-0.2413990018	0.072005242	-0.0885700544	0.089928532	-0.0894413959	0.1331612483	-0.0081802651	0.0645222778	-0.0228734218	0.0984858289	-0.1757280457	0.0396202507	-0.0865884706	0.1013810261	-0.0534263735	0.1725948922	-0.0260034968	0.1145749814	-0.0871366862	0.0172270068	0.0209006428	-0.0443327682	0.0045354897	0.031111599	-0.0768377202	0.0118824238	0.1091165425	-0.0383321973	0.0439873215	0.0002863045	0.148472016	-0.0986624769	0.1200832042	-0.0588518218	0.0404797288	-0.1602973298	0.068171973	-0.1049094237	0.2050532469	-0.1419153921	0.033063131	-0.0314430176	0.0924247488	0.1593411039	-0.0980958074	0.0896961645	-0.035413685	0.1363088995	-0.1340512442	0.1317385568	-0.0532987267	0.1817677101	-0.069970778	0.0625441989	-0.0409388225	0.0588133057	-0.0225516277	0.0027835848	0.1141391088	-0.0279531754	0.0139635307	0.0208036628	-0.0473689829	-0.0235684341	-0.0293311479	0.0850137165	-0.0493274661	0.1552176983	-0.1444696469	0.1596746695	-0.2943273184	-0.0015562433	0.1169835774	-0.120672118	0.0315425505	-0.1845083776	0.1342351458	-0.0582339433	0.0179836795	-0.0871975295	0.1275934152	-0.0844359688	0.0490172399	-0.0325465925	0.0757580024	0.1071670392	-0.0459813084	0.0334093498	0.1154637225	0.1154447293	0.1154130763	6.32436e-05	n/a	3.99975294096e-09	n/a	0.0270859	n/a	n/a	0.00073364597881	0.0268286	n/a	n/a	0.00071977377796	-0.000496598	n/a	2.46609573604e-07	n/a	-0.00163679	n/a	n/a	2.6790815041e-06	-0.000186893	n/a	3.4928993449e-08	n/a	0.0	0.0	0.0
2519.661768137926	-2.3309449829826008	6348695.425815941	5.433304513691757	3012.886602309617	-4.000011912801256	16.00009530255196	9077485.678376788	2534.6594167245576	-9.80683498390772	96.17401240159631	6424498.358790474	2568.6449208289137	2114.4913907384803	0.9540050000000002	18.413805	0.0943427435999999	0.0468345	-0.0819745161	0.1660384989	0.072330046	0.0436835877	-0.0061693715	-0.1021921911	0.0402722001	0.0616563131	0.0181959381	-0.0630584629	0.0346979951	0.0339464029	-0.0471320381	0.0036706768	-0.0642636903	0.0995620278	-0.0628212032	-0.020934007	0.0219432581	-0.0645743072	0.0879755983	0.0364774313	0.0711367211	0.0760846914	-0.0717069133	-0.0221429312	0.0580543145	0.0581730287	-0.1361931606	-0.1970342596	-0.0449386151	0.0215781556	0.1180545638	-0.0093495672	-0.0905389442	0.0537152049	0.0119907903	-0.0668008953	-0.0602931578	0.0469050942	0.1643848787	0.0344701363	-0.1135916582	0.0144561236	-0.1282766314	0.116715614	0.0447420377	0.0125395958	0.12611534	0.0247083999	0.0129256581	0.1264461669	0.0016317985	0.0006833928	-0.1671245445	-0.0428858724	-0.0301181565	0.0865615739	-0.0175508233	0.0599593558	-0.0677639272	0.0020609201	-0.0052198744	0.0260865029	-0.1055145383	-0.1730021638	-0.1342792391	-0.2529294795	0.0797296524	0.0745997941	0.0334707663	-0.00210836	-0.0847493726	0.0312899028	-0.0395589186	0.0310279991	-0.0295039598	0.0132255212	0.0808303967	0.013508649	-0.1393529955	-0.1213458693	-0.0389927104	-0.0359176963	0.0544056191	-0.0726539342	0.2441327711	-0.0426623815	0.1256048369	-0.179826129	0.023809279	0.0034890414	-0.1329937909	0.0348843418	-0.1132195395	0.0739974047	-0.0875237822	-0.0235397607	-0.0782612112	0.0959549787	-0.0498173994	-0.0792847014	0.1274994595	0.049961404	0.1617108206	0.0400192865	0.0042324864	0.1154130763	0.1152422001	0.1149575937	-0.0209142	-0.0209774436	0.00043740376164	0.0004400531399911	0.016559	-0.0105268999999999	0.0001108156236099	0.000274200481	-0.0034871	-0.0303157	0.00091904166649	1.215986641e-05	-0.000519019	-2.2421000000000008e-05	2.69380722361e-07	5.027012410000002e-10	-0.00119565	0.00044114	1.9460449960000002e-07	1.4295789224999998e-06	0.0	0.000186893	0.0	3.4928993449e-08	0.0	0.0	0.0
2524.627325253773	4.965557115846877	6373743.13141802	24.65675747073756	3001.246463236484	-11.640139073133014	135.4928376418779	9007480.333089504	2533.234881144272	-1.424535580285465	2.029301619499245	6417278.963046035	2566.4054769499244	2153.8344305396795	0.957056	18.472683	0.03273824	0.0238242	-0.0699563273	0.0648604862	0.0454112993	-0.0542101659	0.0337377743	-0.0905297154	0.1232961824	0.1585241031	0.038464351	0.0010199796	0.1209307597	-0.0826031558	-0.0801222407	0.0967020221	0.0062999375	0.0235973605	-0.0586815308	0.0128244976	0.0840869122	-0.0787771908	0.2646758701	0.0444478263	0.0795349451	0.0538023327	0.0358328262	-0.0414688714	0.1685542967	0.0665801454	0.0124050136	-0.021697813	-0.0567628494	0.0701372979	-0.0463624964	-0.0401155197	-0.0908498995	-0.0302001717	0.092459945	0.1177777256	-0.164081772	0.040724263	-0.0747699392	-0.0552530079	-0.0269327928	-0.0591767199	-0.1277516543	0.0606277664	0.0108886293	0.2204605149	-0.006388073	-0.0841538989	0.0355028054	0.0102088157	0.0298606293	0.0886278324	-0.1355952619	-0.0108867941	-0.2426256246	0.0018505599	-0.092930262	0.1767468336	0.0565189189	0.0212748573	0.010587784	-0.0568988871	-0.1011849893	-0.1058496432	-0.1064831906	-0.0099679379	0.0900794706	-0.0367831707	-0.0645950054	0.1084475521	-0.0699957654	0.0540961478	-0.0294045128	-0.0898104233	0.0066165958	0.0358016503	-0.0328580298	-0.0889670154	-0.0462439924	-0.0797593876	0.0747004655	-0.0334884866	0.050500521	-0.081038443	0.1403192514	-0.084946226	-0.0733267813	-0.2351426346	0.0760056628	0.0315738909	-0.0595822519	-0.011109082	0.0038690637	0.1680512466	-8.2224e-05	0.0329439809	-0.028221431	0.0425701752	-0.0579290876	0.0266182771	0.0918416528	-0.0026697663	-0.0846026974	0.2642173551	-0.1237349181	0.1153118061	0.1148374968	0.1140484259	-0.0272436	-0.0063293999999999	0.00074221374096	4.006130435999999e-05	0.0165479	-1.11e-05	1.2320999999999998e-10	0.00027383299441	-0.00339556	9.153999999999976e-05	8.379571599999957e-09	1.15298277136e-05	-0.000632651	-0.000113632	4.002472878010001e-07	1.2912231424000005e-08	-0.00119565	0.0	0.0	1.4295789224999998e-06	-0.000412492	-0.000412492	1.7014965006399998e-07	1.7014965006399998e-07	0.0	0.0	0.0
2517.438332280862	-7.18899297291091	6337495.756837049	51.68161996456245	2994.228478263725	-7.017984972759223	49.25211307787427	8965404.1800455	2531.263685934756	-1.9711952095162812	3.885610554019937	6407295.847732007	2563.1863950180614	2147.9171309446147	1.00355	19.370098	0.11308326	0.0569892	-0.0618228872	0.0474972805	-0.0522632047	-0.0144702895	0.0411817281	-0.1290375966	0.140092233	0.0016362742	0.0927674941	-0.0387905132	0.0857899846	-0.0732119061	-0.0583061396	0.1374734734	0.0163532785	-0.0100258308	-0.0465819377	-0.0176655229	-0.1015570489	-0.2249803647	-0.0762869126	0.0998462531	-0.0738527171	-0.124858359	0.0176983468	-0.1152914959	0.1063295649	-0.0380812432	0.0628700373	-0.0790312759	0.1531091747	0.0132707319	-0.0317033536	0.099989224	0.0518593833	-0.0968391267	0.0706139085	0.0931324538	0.0872109805	0.1620845369	0.0258893032	-0.1410503017	-0.030797875	0.0156608171	-0.0049476758	0.0314075335	-0.0987664274	0.0373943393	-0.056030521	-0.1217985774	0.0485957162	-0.0093021779	0.0311943421	0.0305618637	-0.0730989487	0.1722761751	-0.1450306066	-0.0294919596	0.0670286298	-0.1517306519	-0.0216975102	0.0505062281	-0.0166898681	0.0539803581	-0.0043831057	0.0590455968	0.102591685	0.0245345057	0.1860736047	-0.0273502771	0.065921407	0.053765319	0.2076780225	0.1565804033	-0.0665390108	-0.0735034271	0.0807104642	0.0403239727	0.0320230209	0.0184432719	-0.0212693058	-0.030209543	-0.0056394692	-0.0373183705	0.0394253957	0.0072827789	0.109030447	-0.1463373208	-0.0026891049	-0.0852515265	0.0683020974	0.0566708266	0.0514543126	0.0392625249	-0.0220040576	-0.0550121972	0.0471558494	-0.012250194	-0.1639315036	0.0837952996	-0.0884387324	0.2269319382	-0.0243198118	-0.1542217706	-0.0094319783	0.0287067845	-0.0522601289	0.1151599564	0.1142313295	0.112689161	-0.0207102	0.0065333999999999	0.00042891238404	4.268531555999997e-05	0.036326	0.0197780999999999	0.0003911732396099	0.0013195782759999	0.0268835	0.03027906	0.0009168214744836	0.00072272257225	-0.000729453	-9.6802e-05	5.32101679209e-07	9.370627204e-09	-0.000425614	0.000770036	5.92955441296e-07	1.81147276996e-07	-0.000675508	-0.000263016	4.56311058064e-07	6.917741625600001e-08	0.0	0.0	0.0
2523.3100738159624	5.871741535100227	6367093.728621118	34.477348655021174	3012.394047487866	18.16556922414111	329.9879052370626	9074517.897340328	2531.752875506469	0.4891895717132684	0.2393064370730109	6409772.622635275	2566.0533968426967	2141.918277033789	1.009505	19.485044	0.10886393	0.0561846	-0.0766804181	0.027346023	-0.0119282301	0.0997968206	-0.0525753389	0.004014368	0.0239718532	0.0455434634	-0.0563280668	-0.1274277541	0.0605528241	-0.0894477256	0.0330034682	0.0937806133	0.0170407721	0.0502515324	-0.0912304309	0.0599679225	-0.0447504512	-0.0178160843	-0.0463467376	0.0943642978	-0.0573717535	0.0342676269	0.1304295555	-0.0477103559	0.0937833314	0.0247142519	0.134101804	0.1056679096	0.0405137495	0.0455240134	-0.0788494228	-0.0886301208	0.0133564251	-0.0385888903	-0.1694738879	-0.0532227092	0.1125315522	0.0954618025	-0.117555479	-0.0044784207	0.1514616542	0.1161997704	-0.018171135	0.046351647	0.0218117817	-0.0045957833	0.0116431535	-0.0785823792	0.001355886	0.0419840212	-0.0026796109	-0.1067461194	-0.1216593959	0.042381749	-0.0098884946	0.0139791639	0.0274979933	0.0105199497	0.1114350528	0.0972399815	-0.0004311157	0.0442234689	0.038843048	-0.0013203921	0.1200542711	0.1010888235	0.0145340614	-0.0746701283	0.129881572	0.032621857	-0.0099366508	-0.0750797971	-0.174787276	-0.0672959992	0.1912660305	-0.0330659852	0.0285143095	-0.0205350321	-0.0847829685	-0.0183497593	-0.1175930096	-0.0282646367	0.0911612503	-0.0053126835	0.0419511119	-0.0828651214	0.0614407913	-0.1593108844	-0.0602125402	0.0198564267	-0.0333150116	-0.0369690776	-0.1281468342	0.1869327588	-0.0911729364	0.0082759427	-0.0653708055	-0.1227300426	-0.0048929229	-0.0426719683	-0.0963914124	-0.0222761507	0.0647620719	-0.1666175738	0.0623511606	0.1149575937	0.1134247617	0.1108851636	-0.0206897	2.0500000000003155e-05	0.0004280636860899	4.2025000000012927e-10	0.0165414	-0.0197845999999999	0.0003914303971599	0.00027361791396	-0.00244343	-0.02932693	0.0008600688232249	5.970350164899999e-06	-0.000356135	0.000373318	1.26832138225e-07	1.3936632912400002e-07	-0.00113359	-0.000707976	5.012300165760002e-07	1.2850262881e-06	-0.000788852	-0.000113344	6.222874779040001e-07	1.2846862336000009e-08	0.0	0.0	0.0
2524.7476004814093	1.437526665446967	6374350.446136634	2.066482913871076	3020.61271160841	8.218664120543963	67.54643992631667	9124101.15353031	2534.483952587598	2.731077081129115	7.458782023068727	6423608.905924055	2567.990563255696	2187.253374552834	1.160747	22.404257	0.16628252	0.104279	0.0318231823	0.0262245244	0.1556384077	0.1342734569	0.0381860901	0.0268341101	-0.0830803003	0.0831368242	0.0807853533	-0.1003644369	-0.0069863125	0.0306065634	0.0491230629	0.0657314461	-0.0127532963	-0.0245574038	0.0311291591	0.1379138027	0.0116739204	0.02718916	0.0378324323	0.1272042615	0.0983539359	0.0491655461	-0.0587022337	0.1517120634	-0.0969062667	-0.0118715994	-0.0087416655	0.0639146346	0.1107279414	0.0840939954	0.011754741	0.1039558849	-0.019374237	0.1773871574	0.0178119155	0.0378307053	0.114098531	-0.0115029389	-0.0217040132	-0.0068012782	0.0505143781	0.0694012027	0.1107267125	0.006753635	-0.0260819413	0.0473296441	-0.1650138488	-0.0268735437	0.0428930322	0.0111714321	0.0947245937	-0.1358855212	-0.0821512436	-0.0577292454	0.0938323821	0.0570159515	-0.0264465564	-0.0101825244	-0.0306876936	-0.2104287334	-0.0368718251	-0.055779987	-0.1440860482	0.0966125632	0.027513908	0.0822447421	-0.0686272927	0.0794266143	-0.0348884939	-0.0011206938	0.1670501027	-0.0957561287	0.0132697963	-0.1190404678	0.0108489111	0.0610799646	-0.0110933195	0.0462134604	-0.0574003616	-0.0058576404	-0.0029827831	-0.0206000188	-0.0933708637	-0.0590544512	0.0785735589	-0.0107042151	0.2379149149	0.0665807907	0.0624673743	-0.1004903494	0.0450221366	0.0548559379	-0.0224444226	-0.0162830643	0.1484559155	-0.2293768344	-0.0881736805	0.0308707039	0.059599902	0.1307824971	0.0786907372	-0.1096344325	0.0175489558	-0.1751727492	0.0981199868	0.1147048067	0.1124192083	0.108643553	-0.0206953	-5.600000000001437e-06	0.00042829544209	3.1360000000016093e-11	0.0143616	-0.0021798	4.751528040000004e-06	0.00020625555456	-0.102325	-0.09988157	0.0099763280256649	0.010470405625	-0.0008788739999999	-0.0005227389999999	7.724195078758243e-07	2.732560621208955e-07	-0.000425615	0.000707975	5.01228600625e-07	1.81148128225e-07	-0.000842449	-5.359699999999996e-05	7.09720317601e-07	2.872638408999995e-09	0.0	0.0	0.0
2528.922045332992	4.174444851582848	6395446.711371205	17.425989818906547	3020.424779220061	-0.1879323883490542	0.0353185825905797	9122965.846926551	2539.731912791525	5.247960203926596	27.541086301997275	6450238.188851697	2571.828381589129	2179.054617246468	1.130444	21.819363	0.2307678	0.128195	0.060447046	0.0471751818	0.1446170893	-0.0978921513	0.0420390829	0.0361906701	-0.1719067061	0.0361618344	0.1513977228	-0.0174699473	-0.1000915574	-0.0898179346	-0.2347838796	0.00448014	0.0297066228	0.0039824413	0.211134071	0.0733660311	0.0705943938	0.1412117209	-0.1100523623	0.2942837235	0.2187985898	-0.1425014789	-0.1563193212	0.1099013836	-0.1240889391	-0.0074398422	-0.1161172486	-0.1577362873	0.0633677753	-0.0438344185	-0.1758126821	0.1591858042	-0.0289488488	0.0893621394	0.0557765359	-0.0922887224	-0.0531610367	-0.0640804052	0.0473344558	-0.1307162538	-0.0760831437	-0.0167670981	-0.0048543033	0.0213896142	-0.0829020825	-0.0675149851	0.0169426302	0.0224498855	0.0115925244	0.0168343304	0.2836762913	0.0164249009	-0.0367646929	-0.2479307621	0.1809985111	0.0374824537	0.2286099134	-0.1239655864	-0.0583775765	-0.2736127661	0.0896377821	-0.0058950819	-0.2636814292	0.0417740862	0.098925572	0.0098640893	0.1878350835	0.1055755021	0.0056253035	-0.0164154573	-0.1068752122	-0.0480003592	0.0885815215	-0.0309880279	-0.1219607365	0.0611277753	0.1292295751	-0.0122781178	-0.0054780347	-0.0068838731	0.0341555304	-0.0133292174	-0.2785451973	-0.1243391967	0.1381130237	0.0018736956	0.1313243612	0.385331262	0.0204920121	-0.1000152375	0.0862802018	0.0408827913	-0.2021101008	-0.0636467534	0.2304423089	-0.4881393905	0.010920531	0.1380958069	-0.0569974094	-0.2154580753	-0.0011391435	0.0309870757	0.0923536755	0.1323782174	-0.1249280891	0.1144017065	0.1112164334	0.105973176	-0.0358938	-0.0151984999999999	0.0012883648784399	0.0002309944022499	0.0166712	0.0023096	5.334252160000001e-06	0.00027792890944	-0.207502	-0.1051769999999999	0.0110622013289999	0.043057080004	-0.000342292	0.0005365819999999	1.1716381326400001e-07	2.879202427238927e-07	0.000106792	0.000532407	2.834572136490001e-07	1.1404531264000001e-08	0.000250216	0.001092665	6.2608046656e-08	1.193916802225e-06	0.0	0.0	0.0
2539.3633933117662	10.441347978774049	6448366.443291848	109.02174761384887	3013.494618860158	-6.930160359902857	48.02712261396889	9081149.817899128	2547.14374559587	7.411832804345067	54.93526551956567	6487941.260728157	2578.018760562928	2195.864151058618	1.220913	23.565544	0.13733265	0.0830476	0.0308455006	-0.0130743791	0.1043954163	-0.0591744099	0.0077887897	0.0472253828	-0.0158531036	0.141999193	0.0439323073	0.0670406604	-0.018105689	-0.0782607967	-0.0355354377	-0.0631374901	0.0902412567	-0.0816228455	0.0281176841	0.0545899304	-0.0106605892	-0.1064442717	0.0353121027	-0.0472519843	-0.0136865183	-0.041049686	0.0611601625	0.1093571536	0.0287853214	0.0940032546	0.1049660693	-0.0620389369	-0.0782433805	0.0989630957	-0.0291925978	-0.1855357535	-0.0009653474	-0.1676987982	0.0020645646	0.0613769984	0.0120232339	0.069520837	0.0679195267	-0.0271122451	0.0756660271	0.0671221763	0.1003896476	-0.0053116973	-0.0005622971	-0.1165045392	-0.0295385022	0.0284129611	-0.0492679954	-0.1125415695	0.0477847075	0.0587448676	-0.0261315744	-0.0664071305	-0.0941110463	-0.01531548	-0.0346126177	-0.0479017502	-0.0651910159	0.01239049	-0.0441036032	-0.2026143705	0.0619832882	0.0158195492	-0.0774764389	-0.0383351157	0.0045012558	-0.1700299738	0.098622085	0.0223711502	0.0713714983	-0.0084810457	-0.1324573974	0.0350421366	0.0385581458	0.0076023082	-0.0780321557	0.011195487	0.1267827769	-0.0133339741	-0.0287157752	0.008118746	-0.1303677704	-0.0662082319	0.0351201498	-0.0612307279	-0.0849812539	-0.116823384	0.0225829928	-0.0746049425	0.0493781679	0.0286875128	0.1064388045	0.1217939205	-0.0911260003	0.0846235763	0.1925168209	-0.0767063253	-0.0092858537	0.0030689986	0.0077355994	0.1036612478	-0.0839754058	0.1144272329	-0.0716773481	0.1140484259	0.1098185471	0.1028845713	-0.0381596	-0.0022658	0.00145615507216	5.133849640000024e-06	0.00603495	-0.01063625	0.0001131298140625	3.64206215025e-05	-0.153131	0.054371	0.002956205641	0.0234491031609999	-0.00118831	-0.0008460179999999	1.4120806560999998e-06	7.157464563239999e-07	0.000106792	0.0	0.0	1.1404531264000001e-08	-0.000304958	-0.000555174	9.2999381764e-08	3.08218170276e-07	0.0	0.0	0.0
2540.1899340576347	0.8265407458684422	6452564.90108773	0.6831696045807607	3031.546568829905	18.051949969747056	325.87289771025075	9190274.59898437	2542.668438387448	-4.475307208421782	20.028374609751964	6465162.787571664	2575.856588943438	2227.5067401316	0.89142	17.205818	0.14157283	0.0749356	0.0617437991	-0.0684184467	0.0248296082	-0.0765311296	-0.0078942168	-0.0502489211	-0.0731824454	0.0990707547	0.1498943372	0.2155919087	0.0862250641	-0.0713285688	0.0566754934	-0.0026240727	0.0471928323	-0.0638993193	0.1049761625	-0.0869977643	-0.0652004317	-0.1194540212	-0.1401221429	-0.0564032492	0.1087720533	-0.0358198145	0.0308212415	0.0589087039	-0.005093778	0.0017832234	-0.0940696116	0.0639693447	-0.0127433994	-0.0470397812	-0.0749245571	0.0276540198	-0.0129145119	-0.0398059335	0.0315854092	-0.0133140667	0.0763643237	0.0541727805	-0.1811107214	0.0122823778	-0.03826077	0.0670706221	0.1233365684	-0.020576942	0.0594226995	0.0228655984	-0.1437167251	0.0033082531	-0.0086332329	-0.0819081044	0.0850108469	0.0598625202	0.0275785071	0.1474396091	-0.0034710275	0.040540972	0.0985381029	-0.1033845625	-0.1177622568	-0.0415774196	0.0674931028	-0.0918838119	0.0261964066	-0.018425873	0.0298410789	0.1051450225	-0.0116772653	-0.0084635334	-0.0531724997	-0.0336684414	0.0474812937	0.0217695991	0.0533647463	-0.0373636939	0.0405928243	-0.1552747405	0.0210812899	-0.0032268431	0.1200414072	0.1162524609	0.0704746441	-0.0129467059	-0.1343891298	-0.0378034786	0.0017521267	-0.0632718666	-0.0222038529	0.0376630633	0.0373111888	-0.0490437499	0.0573216405	0.0645626142	0.1022043405	-0.0370248496	0.0093894724	0.0035286328	0.0077949054	0.0632897778	0.0384974514	0.169948622	-0.0503981198	0.1044491653	-0.1129084166	0.0587958969	0.0078881889	0.1136451198	0.1082280018	0.0993899282	-0.020594	0.0175656	0.000424112836	0.00030855030336	0.0166146	0.01057965	0.0001119289941225	0.00027604493316	-0.10361	0.0495209999999999	0.0024523294409999	0.0107350320999999	-0.000128026	0.0010602839999999	1.6390656676e-08	1.1242021606559997e-06	0.000106792	0.0	0.0	1.1404531264000001e-08	-8.71104e-05	0.0002178475999999	7.58822178816e-09	4.745757682576e-08	0.0	0.0	0.0
2535.5310911547463	-4.658842902888409	6428917.914212378	21.7048171937937	3022.0000948282805	-9.546474001624574	91.13516586369391	9132484.573142136	2538.796289149825	-3.8721492376230335	14.993539718424646	6445486.597800922	2571.08893519837	2206.6117234536987	0.833978	16.097095	0.077410035	0.0458961	0.0528376427	-0.0301529997	0.0139849159	-0.0437523039	0.0379590402	-0.0128758131	-0.14774096	0.0192930109	0.2058057313	-0.0252223918	0.0563636983	-0.0390771008	0.0910441077	0.0174554167	-0.0071355515	-0.0440496417	0.1624514101	-0.032921059	0.0998095565	0.0304579212	-0.1574443069	-0.1550666341	0.0204621978	-0.0904928585	0.0612907219	-0.1441099021	0.0134228154	0.027115048	0.0854495171	0.1171664814	0.0353833287	-0.0062244863	-0.0465100037	0.0506026968	-0.0219279487	0.0526169305	0.0276352517	-0.1542887931	0.0740969212	-0.013741764	0.0869068648	-0.0065412112	0.0478035112	-0.0287791931	-0.0631025707	-0.0071021188	-0.0519121509	0.1380786741	-0.1586875586	0.0018996677	0.0297268412	-0.0285082892	0.1173822251	0.0386108065	0.1644484023	0.0711128291	-0.0203964304	0.0814985791	0.0532609307	0.054778654	-0.0530281758	0.1408744898	0.1063400575	0.0364351091	0.0733313437	0.093985957	0.1070517934	0.0435895095	-0.10227277	0.0388029752	0.0270169943	0.0680186549	0.0493863701	-0.0982556763	0.1143682376	0.003016663	-0.0583627393	-0.0504935401	0.119215019	0.0643544354	-0.0867478528	-0.0497714738	-0.0145175135	-0.000426606	-0.158860761	0.0054314751	-0.0075111383	-0.0651398746	-0.0338503254	-0.0005859865	-0.0109218755	-0.0539116133	0.0174574352	0.0361106616	0.1279401136	-0.0262078053	-0.0759496751	0.1001824223	0.1220678354	-0.007118728	0.1351289681	0.0974152355	0.0741981086	0.0648765643	0.020019671	0.0139242487	-0.03811076	0.1131919653	0.1064475877	0.0955030384	-0.0205589	3.5099999999999715e-05	0.00042266836921	1.2320099999999801e-09	0.0166356	2.1000000000000185e-05	4.410000000000078e-10	0.00027674318736	-0.138503	-0.0348929999999999	0.0012175214489999	0.0191830810089999	-0.000371951	-0.0002439249999999	1.38347546401e-07	5.9499405625e-08	0.000704884	0.000598092	3.577140404640001e-07	4.968614534560001e-07	-7.99087e-05	7.201699999999996e-06	6.38540033569e-09	5.186448288999994e-11	0.0	0.0	0.0
