global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
3274.4587786207503	n/a	n/a	10722080.292886496	3553.946199474708	n/a	n/a	12630533.58876072	3532.8507374797728	n/a	n/a	12481034.333311372	3528.068733895728	2648.690961917516	n/a	n/a	n/a	n/a	-0.0385117613	0.0206114942	0.021764965	-0.0106910597	0.0493827422	-0.0097944094	0.0892122943	-0.0397746731	0.0970679282	-0.0750642922	0.1271881218	-0.0795717145	0.0664793646	-0.055970796	0.0294626571	-0.1872576707	0.1205612433	-0.0585468241	0.0086397302	-0.0902790812	0.1443231668	0.0105112112	-0.2203318353	0.0157182289	-0.06916914	0.1124094146	-0.1678503658	0.1482648692	-0.0690311832	0.0394806526	-0.0541364879	0.1292243792	-0.0871952799	0.0843742033	-0.0085730506	0.0262683094	-0.0494708173	0.0766148115	-0.0338510514	-0.0399875223	-0.0756421475	0.0653826921	-0.0150039469	0.1461633738	-0.0360455234	0.0162815735	-0.1193790031	0.0829031675	-0.0359112057	0.1793262908	-0.1108330716	0.0999206064	-0.1549861817	0.0851176189	0.143075616	-0.0329910435	0.0144136411	-0.0677966716	0.0293603235	-0.2288327353	0.1505947871	-0.0499173611	0.0912578246	-0.0156989213	0.0666213474	-0.2757324092	-0.0269187535	-0.0829948395	0.0268729561	-0.0815466865	0.0632635811	-0.0632317302	0.1378743315	-0.0527815314	0.1582657433	0.1344534686	-0.1246018893	0.2013343684	-0.1893158108	0.1049171214	-0.0550460742	0.143479612	-0.0503109993	0.101116322	-0.0758410877	0.1080038304	-0.0925527444	0.0624765448	0.1197600859	-0.0357174572	0.1154637225	0.1154447293	0.1154130763	-0.0770364	n/a	n/a	0.00593460692496	0.0323918	n/a	0.00104922870724	n/a	0.00558358	n/a	n/a	3.1176365616400004e-05	0.0019324	n/a	n/a	3.73416976e-06	0.00224801	n/a	5.0535489601e-06	n/a	-0.00336823	n/a	n/a	1.13449733329e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3271.687347129056	-2.771431491694329	7.680832513155056	10703938.09736436	3566.729928737769	12.783729263061105	163.42373387124482	12721562.384553732	3534.107872648019	1.25713516824635	1.5803888312417789	12489918.455512708	3531.235758419777	2594.3913325747494	1.060488	20.441936	0.18229352	0.0885533	-0.0995731139	-0.0373808978	0.0542271313	0.1230844642	0.0353308509	0.1391975038	0.01831415	-0.0635407399	0.0723366781	-0.0419287599	0.0023976775	-0.0831851098	0.1794275768	-0.0318019066	-0.1258911362	-0.1578803084	-0.0329318148	0.1022637362	-0.02191068	0.027272327	-0.0796135881	-0.0082307184	-0.0564399122	-0.0314762833	-0.0290071088	-0.0471347989	-0.1642654475	0.0553921477	-0.0929631148	-0.0888059156	-0.1074659451	0.1127887602	-0.0172013579	-0.0220477849	0.1250885379	0.1278399037	-0.183133928	-0.0041834319	0.092200067	-0.0692713846	-0.0642070944	0.0050226936	-0.1277165373	-0.0134908369	-0.1058389339	0.0220857257	-0.1275483258	0.1009197847	-0.1017049561	0.1493674936	0.0724489842	-0.0577888527	-0.0341695821	0.0302228048	-0.0159333469	0.0421054326	-0.0824735627	-0.0919839526	0.0411504693	-0.109175923	0.2285322427	0.0015329523	0.0705640139	0.0779120936	0.1114795499	-0.0805721698	-0.0529912293	-0.069781834	0.0976344612	-0.1362679049	0.0789366903	-0.0245660839	0.1005366369	0.0700440368	0.0202217489	0.2027595168	-0.0946094495	0.0268928055	-0.14235726	0.0805063084	0.0871935734	0.290019767	-0.1384437671	0.1834871657	-0.1065047997	0.0126374025	-0.1328561036	-0.0901557149	0.0495996734	0.0606748895	0.1154130763	0.1152422001	0.1149575937	-0.0609036	0.0161328	0.00026026723584	0.00370924849296	0.059125	0.0267332	0.0034957656249999	0.0007146639822399	0.0598491	0.05426552	0.0029447466608704	0.00358191477081	0.00315138	0.00121898	1.4859122404000005e-06	9.9311959044e-06	0.00229397	4.596000000000027e-05	5.262298360900001e-06	2.112321600000025e-09	-0.00292993	0.0004383	1.9210689e-07	8.5844898049e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3263.746565083255	-7.9407820458009155	63.056019498914175	10652041.641092746	3538.9251076708906	-27.804821066878503	773.1080745611306	12523990.917703426	3534.987849616836	0.8799769688166634	0.774359465647763	12496139.09693866	3524.238487953941	2631.6519802376147	1.368974	26.388309	0.380554	0.206314	-0.0030946876	-0.0062814774	0.0022621177	-0.088288138	-0.0842183544	0.0392645159	0.0836769465	-0.0194448259	0.012843605	0.0851972365	0.0235220353	0.0090148791	0.1246772642	-0.0465087062	0.1905631014	-0.1313565568	-0.0200491131	-0.024322797	0.0322333525	-0.045806009	-0.0860038264	-0.0941072179	-0.0066486099	0.062358028	0.050790624	0.1998059426	-0.0284839911	-0.0387285961	-0.0585687119	-0.00927943	0.0352886231	-0.1520540586	-0.0965420175	-0.1347976296	0.0561148594	0.021501269	-0.0797630808	0.1173902856	0.065248238	-0.0129596029	-0.0420649869	0.0109290171	0.0856773663	-0.0368973718	-0.1164277542	-0.1510027361	-0.0214304959	0.1769492442	0.0210526858	0.0811987314	-0.1310745858	-0.0321060256	0.1110574283	-0.0869191198	0.0637977586	-0.0285988696	0.0964470316	-0.07196103	-0.1058635793	-0.0586062769	0.0353075306	-0.0215268458	0.1001322073	0.0641511846	0.0261614789	0.0725299544	0.0176358794	-0.0188586574	0.1266386714	0.116548052	0.0157656952	0.0087574039	0.1251875486	-0.005606366	0.0098169642	0.0639246705	-0.2032940843	0.0833502682	-0.0407820475	0.1974255284	0.1716650871	0.0627956323	0.1737355557	-0.047624035	-0.0686201136	0.0213001563	0.0304525216	0.0352746079	-0.0657311634	0.0777464612	0.1153118061	0.1148374968	0.1140484259	-0.0527663	0.0081373	6.621565129e-05	0.00278428241569	0.0303919	-0.0287330999999999	0.0009236675856099	0.0008255910356099	-0.115025	-0.1748741	0.03058095085081	0.013230750625	0.00234475	-0.00080663	6.506519569e-07	5.4978525625e-06	0.00102671	-0.00126726	1.0541334240999998e-06	1.6059479076000009e-06	-0.00162763	0.0013023	1.69598529e-06	2.6491794169e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3280.440956012276	16.694390929020756	278.7026884909705	10761292.865882734	3606.116974926068	67.19186725517739	4514.747025237379	13004079.636849936	3530.471658149721	-4.5161914671148224	20.395985367640733	12464230.12899844	3531.3452626614853	2630.301078685006	1.859031	35.834625	0.5693498	0.328451	0.2008248985	0.0513488287	-0.2132030788	0.1006719138	0.0890315426	0.0717483531	0.095355746	0.1853887638	0.0703290062	-0.059504225	0.1337837609	-0.0026177568	-0.0951100852	-0.0095766414	0.0563327898	-0.0525977593	0.0017433183	-0.0471345821	0.1452450986	-0.0682418596	0.0194226141	-0.1264662714	0.0089547378	0.1585051485	-0.2405112152	-0.0603616135	0.0711743258	-0.0109199666	0.1257786515	-0.0171217124	0.0037302302	-0.1870103374	0.0719924218	-0.0815932428	-0.0502006332	-0.0221989104	0.0147271818	-0.0242912076	-0.1171075573	0.1875115164	-0.0560928062	0.0902857393	-0.0967452357	0.1514947173	-0.010767302	-0.0002653404	0.0664525745	0.07388715	-0.0267279858	-0.0646870143	-0.1900291825	-0.0011466035	-0.0393198579	-0.1671568309	0.1361931939	-0.0117912191	0.2118475479	0.0849089317	0.2311067123	0.2342166756	-0.0199681069	0.0157365371	-0.0656584195	-0.0515819449	0.1085606804	0.0525225277	0.196115628	0.0241711316	0.0128127652	0.015434515	0.0477262973	-0.0264320801	-0.1260300547	-0.0721484583	0.124814723	0.2328380338	-0.3792209832	0.0308998928	0.1327256579	0.1713988389	-0.0816590083	-0.4004072609	0.22908603	-0.3308491312	-0.0178643051	-0.0469543885	-0.0326368614	-0.1362193716	0.1616565561	-0.1848200633	0.1151599564	0.1142313295	0.112689161	-0.0479332	0.0048331	2.335885561e-05	0.00229759166224	0.110283	0.0798911	0.012162340089	0.00638258785921	-0.394522	-0.279497	0.0781185730089999	0.155647608484	0.00473471	0.0023899599999999	5.711908801599998e-06	2.2417478784099995e-05	0.000121588	-0.000905122	1.4783641744e-08	8.19245834884e-07	-0.00243512	-0.0008074899999999	6.520401000999998e-07	5.9298094144e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3293.661729513537	13.220773501261192	174.7888519716501	10848207.588462103	3566.778782781648	-39.33819214442019	1547.4933611913225	12721910.885301333	3544.109183291594	13.637525141873084	185.9820919952205	12560709.903091809	3535.996158174504	2644.170755109479	1.609926	31.032885	0.40172305	0.242754	0.0386976894	-0.1005880327	-0.0188137357	-0.1061392035	-0.0236918356	0.0985916309	-0.0090837604	0.0080424959	-0.0637495211	-0.0874726458	0.1284111704	-0.0938967369	0.0529738432	-0.0654563512	0.1118580438	0.0517619231	-0.0029328024	-0.0993158154	0.068505893	0.0849330652	0.0303978171	0.083208926	0.0091746117	-0.0279927353	0.1853476011	0.0388656594	0.0673338411	-0.1200426776	0.0980126052	-0.0480676901	0.0796717029	0.151808525	0.0664349305	0.0502537512	0.1209255612	-0.0225985397	-0.024915847	-0.1426407195	-0.0150916526	0.007185888	0.0828750787	0.1260046601	-0.001568401	0.0130061025	-0.0736740152	-0.1299513705	-0.0995406193	-0.0444958815	0.0909606591	-0.0090144713	-0.0642471135	-0.0136272319	0.0423951041	0.1125799447	0.0199372955	0.0121550523	-0.012932619	0.0351173787	-0.0348655396	0.1031912215	-0.0228168728	0.1069510913	-0.0656047153	0.123306828	-0.2152426183	-0.102849892	0.0757922924	0.0115874721	0.1319213708	-0.0815199609	-0.1376010245	0.0311410122	-0.056994942	-0.0753148296	-0.0343440049	0.0479425257	-0.1214301743	0.0429899234	0.1407873126	-0.1034544423	-0.1210671064	0.2302328624	-0.0448559794	-0.0283857839	0.1475076631	0.0031930937	0.1281730673	0.0142377151	0.0710823207	-0.084457673	0.1149575937	0.1134247617	0.1108851636	-0.0536442	-0.005711	3.261552100000001e-05	0.00287770019364	0.0762951999999999	-0.0339878000000001	0.0058209575430399	0.00115517054884	-0.195646	0.198876	0.0395516633759999	0.0382773573159999	0.00241826	-0.0023164499999999	5.365940602499997e-06	5.847981427600001e-06	0.000826763	0.0007051749999999	6.83537058169e-07	4.972717806249999e-07	-0.00219378	0.0002413399999999	5.8244995599999816e-08	4.812670688400001e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3285.722422985561	-7.939306527975987	63.03258814516212	10795971.840910109	3575.151907895789	8.373125114141203	70.10922417706213	12781711.1645309	3545.9886206644223	1.8794373728283065	3.5322848383837657	12574035.297881572	3540.1693319494466	2667.879383164571	1.261017	24.307323	0.394554095	0.1845	-0.0147510893	0.0986082943	0.034586926	-0.0511562089	0.0910238799	-0.1292371156	-0.205586753	-0.0227109246	-0.1564628157	-0.0198972625	-0.0084238422	-0.0307862716	0.1012501176	0.0296982589	0.1133773743	0.0056360527	0.2042745766	0.1317057606	0.0237839695	-0.0390804525	-0.0500417969	-0.0555403029	-0.0496848154	-0.0308426044	-0.0303758808	-0.104708549	-0.003346975	-0.026897151	0.0181398451	0.0063530296	0.0363810569	-0.0796243525	0.1528442744	0.0212595306	0.1947239254	0.1374149479	0.1575591077	0.0423537028	0.0357446448	-0.0097954708	0.164494179	-0.1006942604	-0.0116349912	0.0359305285	0.0843853497	-0.0101850934	-0.1839070386	-0.0123870487	0.113906666	0.0368906107	-0.0920437007	-0.0711786052	-0.0388058476	-0.0030104344	-0.0682302327	0.0138096465	-0.0738145596	-0.1605018195	0.1088253367	0.0034037876	0.0391977825	0.0268967895	-0.1334091722	0.0185916269	0.0044866835	0.099336869	-0.0120701238	0.0770421939	0.1964086642	-0.0579956521	-0.1582895726	-0.0602280811	-0.0714830059	0.0543178088	0.1008264878	-0.11610353	-0.0409810905	-0.1758053082	0.0091442314	0.0555729333	0.0654667914	0.0270670292	0.1541619426	-0.0105573833	0.0224775187	0.0198952615	0.1128637569	0.3055761167	-0.1636661315	0.046908072	0.1147048067	0.1124192083	0.108643553	0.0115084	0.0651526	0.00424486128676	0.00013244327056	0.0282379	-0.0480572999999999	0.00079737899641	0.0023095040832899	-0.0744616	0.1211843999999999	0.0146856588033599	0.00554452987456	0.00277362	0.0003553599999999	1.262807295999999e-07	7.6929679044e-06	-2.10749e-05	-0.0008478379	4.4415141001e-10	7.1882910467641e-07	-0.000193782	0.001999998	3.999992000004001e-06	3.7551463524e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3288.088970092562	2.3665471070007698	5.6005452096537125	10811529.075244363	3554.3278716925097	-20.82403620327932	433.6404837954878	12633246.619490206	3540.900073539492	-5.088547124930301	25.893311842636432	12537973.33079198	3534.101583054971	2650.8713644234817	1.205316	23.233639	0.142000295	0.0636819	-0.0210015727	-0.1291870003	0.0371506219	0.0862561328	-0.0630489615	0.1067891262	-0.1155262763	-0.041166595	-0.0346141503	-0.109408275	0.0186048284	-0.0189921194	0.1021952575	-0.0223788117	-0.0263629316	-0.0024410989	-0.0357667938	0.0766174339	-0.0084320003	0.1079134618	0.046278728	-0.0847043258	0.0553107961	0.0164565462	-0.0480929813	0.0209735633	-0.0219636354	-0.0361622283	0.1951757126	0.0967802609	-0.088009571	-0.0109456502	0.0481305585	-0.105857783	-0.0198673859	-0.1778484535	-0.0163364408	-0.1362972375	-0.1615041153	-0.0342212519	0.0629313382	0.0457560136	-0.1497976121	-0.0354071773	-0.0185139863	0.0605127776	-0.065933909	0.0191659929	0.0519499823	0.0806903409	0.0727649692	0.0021444277	0.0658558368	0.032600738	-0.0231743938	-0.0446643983	0.1673976648	-0.062638276	-0.0624068798	0.1156053905	-0.0040307477	-0.0242208843	-0.0027073323	0.0983963534	0.1099603736	-0.0080135342	-0.0054255758	0.0498013865	0.0134573698	-0.0706464529	-0.0794992757	0.1333091869	-0.0015658063	0.0525196887	0.042738444	0.0085910029	-0.0561056488	-0.0275902695	0.0461686096	0.0725001754	-0.1032133521	0.0622789197	0.0029558015	0.1154689623	-0.0144557776	0.0052506451	-0.0756108946	0.0277000175	-0.1132059859	-0.0802967859	0.1144017065	0.1112164334	0.105973176	-0.0111871	-0.0226955	0.00051508572025	0.00012515120641	0.0431922	0.0149543	0.00186556614084	0.00022363108849	-0.0916932	-0.0172316	0.00029692803856	0.00840764292624	0.00192796	-0.00084566	7.151408356000001e-07	3.7170297616e-06	0.000276197	0.0002972719	7.6284782809e-08	8.837058252960998e-08	-0.000793228	-0.000599446	3.59335506916e-07	6.292106599839999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3284.96441584018	-3.1245542523815857	9.76283927607585	10790991.213336216	3583.777700018115	29.449828325605267	867.2923884076223	12843462.60314713	3541.4823126129227	0.5822390734306282	0.3390023386293564	12542096.970550176	3533.230101260682	2692.50887195544	1.14775	22.123997	0.12322345	0.0680087	0.059698957	-0.0265284354	-0.0525899563	-0.0777527936	0.0895635533	0.0171300311	0.0327487611	0.0236069462	-0.0947204684	-0.0103446565	-0.0105486819	-0.0430508583	0.0620951472	0.0323267192	0.10571273	0.0611552658	-0.0347137652	-0.0674218844	-0.0353324768	0.0301947423	-0.0334672545	0.0844856762	-0.0182396307	-0.0558266992	0.0691741512	-0.1345793266	-0.0628481562	-0.0306147695	0.0026149065	-0.0900237739	-0.1386873402	-0.004702464	0.1364170194	0.0102735075	-0.1735150675	-0.0151406949	0.1614314746	0.136454078	0.0581991957	0.0345141961	0.0928608237	0.0504679232	0.0922070044	-0.0160857201	-0.0249147271	-0.1224628824	0.0101206108	-0.0279362065	0.0306698606	-0.0140338832	0.0608178755	0.0297502974	-0.009699142	0.0771870018	-0.1064371064	0.105625574	-0.0927266332	-0.078116886	0.0222027008	0.1173808789	0.0626491936	0.0957224417	0.1001847641	-0.0344404672	-0.0162771234	-0.0675457504	0.0450322148	0.0102193917	0.0629871048	0.0403015864	-0.0329881527	0.0301648896	0.0212407783	-0.0886792028	-0.0375837036	-0.082769603	-0.0584398669	0.0336625758	0.0381446764	-0.0726316988	0.0155466785	0.1357879277	0.0849185366	-0.0580994967	0.0876527495	-0.0098788453	0.0288725297	-0.0261596013	-0.0247034333	-0.0339528442	0.1140484259	0.1098185471	0.1028845713	-0.0321448	-0.0209577	0.00043922518929	0.00103328816704	0.0436121	0.0004199	0.00190201526641	1.763160100000007e-07	-0.150459	-0.0587658	0.00345341924964	0.022637910681	0.00161972	-0.00030824	9.50118976e-08	2.6234928784e-06	0.000829558	0.000553361	6.88166475364e-07	3.062083963210001e-07	-0.000793228	0.0	0.0	6.292106599839999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3271.131883474525	-13.832532365655425	191.3389516469049	10700303.799083592	3578.492303145992	-5.285396872122874	27.935420095846258	12805607.163675109	3533.671237465337	-7.811075147585598	61.01289496122937	12486832.414489806	3530.8198699082545	2665.167259079749	0.991569	19.113459	0.1039806999999999	0.0553065	0.0707246518	0.1032197569	-0.0606438427	0.0213792212	0.082856574	-0.1110682702	-0.064440209	0.0677832934	-0.011390967	0.0171598305	-0.1283860637	-0.031079802	0.1100257631	0.1069801047	0.0398755188	-0.0124894932	0.1028446336	0.0084645994	-0.0505867527	0.0804164178	0.0719741894	-0.0258372672	-0.0565131814	0.1049687156	-0.0672435301	-0.0207728022	-0.1101066535	-0.1975957894	0.0380624173	-0.0862595132	0.1528363429	-0.0225509542	0.0549857975	0.0098765907	0.1087984842	0.0007269891	0.0398498483	-0.0428231911	0.0971946485	0.0750926131	-0.0014685858	-0.1358265057	0.0040285316	-0.0438759146	0.0858635805	-0.0463315075	-0.1390180395	0.0829267618	0.0504977419	-0.0149167872	0.0463036291	0.0608564214	0.0772237029	0.0162400958	0.0463249037	-0.0903412756	0.0191772197	0.0011508244	0.2534850647	0.0075480426	-0.1670864746	0.1412224156	0.0591644494	0.1339065753	0.0138910835	-0.0743230343	0.0727432892	-0.0097569082	0.1194136383	0.0980248311	-0.0410477714	-0.047303006	-0.02625178	0.045802795	0.0844087832	-0.0739107496	-0.0971810262	-0.0655725966	0.0869459392	-0.0892728418	0.0266979549	0.1025050949	-0.0730830986	0.0156639384	-0.0550003249	-0.001593957	0.0188629498	0.0885508499	0.0447358983	0.0567386635	0.1136451198	0.1082280018	0.0993899282	-0.0320061	0.0001386999999999	1.92376899999996e-08	0.00102439043721	0.0183372	-0.0252749	0.00033625290384	0.0006388205700099	-0.168559	-0.0180999999999999	0.0003276099999999	0.0284121364809999	0.0024091	0.0007893799999999	6.231207843999998e-07	5.80376281e-06	0.00124952	0.000419962	1.5613002304e-06	1.763680814440001e-07	-0.000793228	0.0	0.0	6.292106599839999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3278.649016065678	7.517132591153313	56.50728239297932	10749539.370548438	3553.0958337734446	-25.39646937254747	644.9806565907418	12624490.00397821	3536.9694744475346	3.2982369821975226	10.87836719073542	12510153.063173668	3530.3493557241936	2643.297867815936	1.072937	20.6819	0.14385665	0.0740189	0.0551601513	-0.0973044563	-0.0332676391	0.005951727	-0.1453802472	0.0208698894	-0.060154989	0.0371051038	-0.0039273496	-0.1000089388	-0.0133562418	0.0604784495	0.0554589079	-0.0018970068	-0.0072943786	-0.0411226592	-0.0692766365	0.016550497	0.0449960985	0.020682717	-0.0053979034	0.067445709	0.0394908662	0.014467462	-0.0937989373	-0.0029329032	-0.0862090278	-0.0084003556	0.0647991452	0.0566897586	0.0054484325	-0.0834307021	-0.1243807037	0.0573114721	-0.0579351469	-0.053212351	-0.0134125512	-0.1608821206	-0.0153731895	0.0458271349	0.0069966921	0.0450363107	-0.0906406274	-0.0142800545	0.0383001958	-0.0006755499	0.0463906927	0.0700936582	0.0891676425	0.0992806376	0.0978560113	0.0448763751	-0.110390819	-0.0318717458	0.0019176773	-0.007550231	0.1845505989	-0.0357011138	-0.024995292	0.0132123828	-0.0548707178	-0.0440560302	0.0542438164	-0.1188963614	-0.021594503	0.0506591482	0.0674711008	-0.0037087536	0.0059296604	0.0434031375	0.018122498	0.1204709473	0.0239343715	0.0182448525	0.0134411047	-0.0152273111	-0.1010272858	0.0026024579	0.1018970632	-0.0474793203	-0.1079400976	-0.0507557341	-0.017493217	0.0977266908	-0.0914028531	0.0790129833	-0.0610149096	-0.0312496988	-0.0587245513	-0.0635035409	0.1131919653	0.1064475877	0.0955030384	-0.0346479	-0.0026417999999999	6.979107239999998e-06	0.00120047697441	0.010399	-0.0079382	0.000108139201	6.301501924000002e-05	-0.219777	-0.051218	0.002623283524	0.048301929729	0.00147097	-0.0009381299999999	8.800878968999998e-07	2.1637527409e-06	0.0008421289999999	-0.0004073910000001	7.091812526408316e-07	1.6596742688108153e-07	-0.00108888	-0.000295652	8.7410105104e-08	1.1856596544e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
