global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
2883.6804197733627	n/a	8315612.763384277	n/a	4321.288253586509	n/a	18673532.170584746	n/a	3180.3816975983614	n/a	n/a	10114827.742418636	3363.758749643709	2443.251902162602	n/a	n/a	n/a	n/a	-0.1136540486	0.1207283168	0.1129452924	-0.1129083785	0.0836716824	-0.1268065955	0.1008460045	-0.025484184	0.0093773344	-0.0560440071	-0.019555934	0.0980570649	-0.1124566214	0.1083932294	-0.1789503991	0.0065639881	-0.0681600037	0.0182711809	-0.078931194	-0.0349804281	0.0393527033	-0.0294585106	0.0839327903	-0.028328946	0.0190045229	-0.0141586206	0.0080579306	-0.1422237278	0.2494202979	-0.0643762297	0.0151228219	-0.003741721	-0.0127470894	0.0294115008	-0.0467041823	0.0084516473	0.0852184528	-0.0791301577	0.0946911577	-0.0774504011	-0.0568508356	0.0824908329	-0.0601491326	-0.0423714046	0.1552130345	0.0400815838	-0.0684562687	-0.0306655935	0.1118521441	-0.0853751768	0.0697462655	0.0107844306	-0.0995533542	0.056080094	-0.1861249958	0.0278331169	-0.0978162254	0.1331523391	-0.0575269338	0.0725352668	-0.0864578139	0.0078030115	-0.076000658	0.0748147199	-0.052273928	0.1926594836	-0.0808107325	0.0474528396	-0.0065295588	0.1465816177	-0.0099497648	0.0381045928	-0.0053778166	0.1600719467	-0.06053503	0.0312122785	-0.0407249291	0.061167786	0.088882767	-0.1355680342	0.0285478379	-0.088847456	-0.1681960677	0.0753038982	-0.1133588554	0.1261941195	-0.0199998606	0.0074994332	-0.0055549745	-0.0168738825	0.1501114058	-0.1408714084	0.2255206337	-0.1967248255	0.1305575901	-0.0580887716	0.0195275957	-0.0499913989	0.2278278644	-0.0369181144	0.0794230718	-0.0909958718	0.2963723377	0.3647486541	0.2852586625	-0.2073961566	0.1154637225	0.1154447293	0.1154130763	0.0751098999999999	n/a	0.0056414970780099	n/a	0.0404484	n/a	0.00163607306256	n/a	-0.363771	n/a	n/a	0.132329340441	0.00361814	n/a	n/a	1.30909370596e-05	0.000603496	n/a	3.642074220160001e-07	n/a	-0.0007933219999999	n/a	6.293597956838413e-07	n/a	0.0	0.0
2888.935373182088	5.254953408725214	8345947.59042273	27.614535327872748	4310.202150883241	-11.086102703267898	18577842.58147852	122.90167314740378	3169.915192472885	-10.466505125476488	109.5477295416256	10048362.327470409	3363.6615218086745	2471.0328938891107	1.199068	17.549135	0.276631	0.140222	-0.2069430878	0.1059392041	0.0612730904	-0.2550367556	0.0880428147	-0.1298403643	0.0013991372	0.0799580203	-0.0867046155	0.0249445725	-0.1396517264	-0.0097305281	-0.1944568293	0.0972290558	-0.1947407504	0.0306819486	-0.0938067607	-0.0452631644	0.0576739566	0.0537774119	0.0389270388	-0.2301566431	-0.0397982283	0.0465238621	0.0386262598	0.0466508824	-0.0820971257	-0.1377073826	-0.0131497093	-0.0003748866	-0.0828081731	0.0011611955	0.0397922709	0.1255893656	-0.0906269418	-0.0389416864	0.025503056	0.0595706372	0.0491383015	0.0430991351	0.0360822615	-0.0248489877	0.0371463526	0.1451125021	0.0183261775	-0.0684546684	0.068522442	-0.0236929832	-0.144979929	-0.2572125228	0.1430028428	-0.0299670049	0.0792741213	-0.043349458	-0.2362192454	-0.1790635763	0.0886518624	-0.1347651507	0.0778776121	0.1399978643	-0.0289080987	-0.0449561505	0.003126171	-0.1447382414	0.0162848155	-0.1094635289	-0.1463949047	-0.0525313893	-0.030195788	0.1154182221	-0.0160005479	0.1627302329	-0.0715705309	0.0606194008	-0.0175865133	-0.0704147717	0.0581878264	-0.0080498352	0.0633681301	-0.0013109892	0.0567769952	0.0189387	-0.2370427292	0.1184818407	-0.2772682832	0.0585229321	0.0423738786	-0.0271737552	-0.0148025949	0.014915837	0.0593293992	-0.2217711467	-0.0080534408	-0.0557682454	-0.1651657402	0.0267379073	0.0733505711	-0.1143561918	-0.1231235451	-0.1321189169	-0.0572433511	0.0110522122	-0.037006719	0.0252200072	0.1032413076	-0.1321537785	0.1154130763	0.1152422001	0.1149575937	0.0522606	-0.0228492999999999	0.0027311703123599	0.0005220905104899	0.090087	0.0496386	0.008115667569	0.0024639906099599	-0.479541	-0.1157699999999999	0.0134026928999999	0.229959570681	0.00461671	0.00099857	9.971420449000005e-07	2.1314011224100005e-05	0.00105533	0.0004518339999999	1.1137214088999998e-06	2.0415396355599998e-07	-0.000476264	0.0003170579999999	2.2682739769600002e-07	1.0052577536393657e-07	0.0	0.0
2895.171056771428	6.235683589340169	8382015.447966987	38.8837498263663	4295.595321264267	-14.606829618974189	18452139.164067466	213.35947151774164	3165.3888551935743	-4.52633727931061	20.48772916607697	10019686.604583686	3354.264517120449	2475.483219594232	1.055718	15.451111	0.19151265	0.105058	-0.1980573275	0.1143617442	0.0020504027	-0.2512302476	0.016132332	-0.0463841852	0.0096031587	0.15869753	-0.0055615296	0.11087694	-0.1944459074	-0.1138443933	-0.1745152299	-0.0285543809	-0.0917438932	-0.11336238	-0.1711889789	-0.0159883815	0.0508886316	0.054195969	0.0375870475	-0.005894096	-0.085551976	0.0281389951	-0.0905351051	-0.1143318759	-0.0793063639	-0.0166817696	-0.1340800506	0.0731063092	0.0479493859	0.0107064346	0.0441389793	0.0244896053	0.0319070605	-0.0044618352	-0.107108048	-0.0028757691	0.0974013452	0.0351435636	-0.1231985384	0.0469721512	0.043379943	-0.0926409218	0.0324666911	0.0267044636	-0.0040938789	-0.0132184724	-0.0367061526	-0.2532855035	0.0235562278	-0.1358111906	0.0965607086	0.0576205338	-0.0729788665	-0.2018022985	-0.0687043765	-0.1260473111	-0.0588840956	0.0312627439	0.1522341107	0.0041002098	0.0296540653	0.1095002078	-0.0431948217	-0.0196137974	0.1061326266	-0.1163958628	0.0575541312	0.0699672094	-0.0856042369	0.0075529531	0.0079291832	-0.0160520248	0.0553012838	-0.0482918347	-0.0960645147	-0.1282614399	-0.0067034451	-0.0299872308	-0.1584222336	-0.0880990989	-0.2294356736	0.0770693766	-0.2070368302	0.0081593057	0.0404573643	-0.0686519994	-0.0168382469	-0.1482913273	-0.0035929305	-0.0680826666	-0.0777575275	0.0726259116	-0.0515281223	-0.1503822992	0.0662927938	-0.0767127255	0.0952756476	-0.1937568043	-0.011028531	0.0895837342	-0.1293732882	-0.1440079178	-0.053798086	-0.0712167829	0.1153118061	0.1148374968	0.1140484259	0.0437854	-0.0084751999999999	0.00191716125316	7.182901503999992e-05	0.0682018	-0.0218851999999999	0.00465148552324	0.0004789619790399	-0.417655	0.061886	0.0038298769959999	0.174435699025	0.00308322	-0.00153349	2.351591580100002e-06	9.5062455684e-06	0.000603496	-0.0004518339999999	3.642074220160001e-07	2.0415396355599998e-07	-0.000476265	-1.000000000015745e-09	2.2682835022500006e-07	1.0000000000314906e-18	0.0	0.0
2896.621766605146	1.450709833718065	8390417.658770718	2.104559021646296	4302.52726681796	6.931945553692458	18511740.881712023	48.05186915935664	3175.6824146839613	10.293559490386995	105.9573669821362	10084958.798932957	3354.916199642238	2513.0127181328075	1.135407	16.617413	0.0855375499999999	0.0573937	-0.1797992747	-0.0227410911	0.0553083631	-0.1802671376	0.0531010123	0.0178281619	0.0516210245	0.139372465	-0.0770980867	0.0964401909	-0.0668537935	-0.070422557	-0.1505339923	-0.0061517147	0.0830150112	-0.1082089665	0.0023708409	-0.023568759	0.0007951777	-0.113044306	-0.0032592225	-0.0150960162	0.1159234792	0.0002746158	-0.0348352925	-0.032759288	0.0923194524	-0.0658118967	0.0490982088	-0.00384073	-0.040530737	0.0338480492	-0.1524305508	-0.226470143	0.0952178438	0.0254379969	-0.0672464255	-0.0906130297	-0.0468239727	-0.004532033	0.1014835725	-0.0576018421	-0.0932418057	0.0148029261	0.0685013866	0.0960725177	-0.0247936858	0.0171489909	-0.1377928764	-0.1208218831	-0.0163069768	-0.1708265081	-0.0926302469	0.1156016429	0.1072395128	-0.0306100701	0.0268138721	0.1392548478	-0.140533092	0.0305342278	-0.0755587299	-0.017722854	-0.2356674881	0.0531625265	0.0333628166	0.0525540919	0.0221049184	0.092854514	-0.0291522745	0.0060375705	-0.0439113018	-0.0575638311	0.014531033	-0.0958432843	-0.1131759262	0.0287192138	0.0808266928	0.0023732848	0.1121817833	0.1232644232	0.0100907022	-0.0385640738	-0.1367026354	0.1350819881	-0.0430144099	-0.0013139531	-0.0114989941	-0.1115042234	-0.0108393063	-0.0740172971	0.0675810556	-0.0080437629	0.1030268515	-0.0196415812	-0.0729222204	0.0154712274	0.0459598375	0.0961063229	0.0127781642	0.0440033436	0.1197813221	0.0607905707	0.0249963026	-0.0018075887	-0.0752988084	-0.0024890077	0.1151599564	0.1142313295	0.112689161	0.043873	8.760000000000018e-05	0.001924840129	7.67376000000003e-09	0.0690855	0.0008836999999999	0.0047728063102499	7.809256899999775e-07	-0.366444	0.051211	0.002622566521	0.134281205136	0.00306229	-2.0929999999999734e-05	4.380648999999888e-10	9.3776200441e-06	0.000955605	0.0003521089999999	9.13180916025e-07	1.23980747881e-07	-0.0007703309999999	-0.0002940659999999	5.93409849560846e-07	8.647481235594118e-08	0.0	0.0
2904.488389444124	7.866622838977946	8436052.804415721	61.88375489072944	4308.8587061951375	6.331439377177958	18566263.349953637	40.0871245868796	3180.421742748392	4.739328064430538	22.461230502298907	10115082.461746717	3363.692369946444	2492.875800357015	1.016107	14.871387	0.0647950499999999	0.0375913	-0.1576643448	0.0086233088	0.0530044759	-0.1650608184	0.0606147209	-0.0995090723	0.0462702468	0.0619446088	0.0245906861	-0.0911215799	-0.0367695113	-0.0088219141	-0.2207387067	-0.0552417062	0.151460714	0.0847786807	-0.0342523669	-0.1253938349	0.1168012162	-0.0710440712	0.0626458701	0.1009321253	-0.0855960784	0.1152019843	-0.0259518861	-0.0044831444	0.018637965	-0.0085980812	-0.0251598895	-0.0172989742	0.0540272462	-0.0246880623	-0.2171618624	-0.0374006899	-0.031914007	-0.1113406692	-0.0095077423	0.1100345993	0.0140234171	-0.0151978657	0.0252534727	-0.0555792589	-0.0651635046	0.1560411396	-0.0240091317	-0.0825311334	-0.004624869	-0.1393426277	-0.0472821566	-0.1262250329	0.0740158768	-0.0930859451	-0.0015916118	0.1726078491	-0.0065464922	0.0780137244	0.0605511526	-0.1311605284	-0.0466686255	0.0060629734	-0.0077057181	-0.0546170662	-0.0499126604	0.0942144398	0.0768915135	-0.1110350447	0.0811050136	-0.0417873303	0.1417086004	-0.0075420541	-0.0169703054	-0.0822428801	-0.0929396964	-0.0886649776	-0.0866521211	-0.1715076501	0.0896343986	0.1118758281	-0.1539787174	0.1731120544	0.0392198813	-0.0145333971	-0.1498054399	0.1228802642	-0.0777962273	0.0156903836	-0.0375496806	-0.0135296357	0.060274279	-0.0075455513	-0.057493274	-0.1004144157	0.0369597174	0.0281662344	-0.1175019789	0.0623218974	0.0762357361	0.1190177253	-0.1789121847	0.0710446591	-0.03994034	-0.0076050762	0.028332176	-0.0901344687	-0.0115428517	0.0850411276	0.1149575937	0.1134247617	0.1108851636	0.0438983	2.529999999999893e-05	0.00192706074289	6.40089999999946e-10	0.079927	0.0108415	0.0063883253289999	0.00011753812225	-0.373372	-0.0069279999999999	4.7997183999999856e-05	0.139406650384	0.00369424	0.00063195	3.993608025000001e-07	1.36474091776e-05	0.000969594	1.398899999999995e-05	9.40112524836e-07	1.9569212099999858e-10	-0.000476265	0.0002940659999999	2.2682835022500006e-07	8.647481235594118e-08	0.0	0.0
2900.569696019074	-3.918693425050151	8413304.561464183	15.35615815953128	4312.758059770411	3.899353575273381	18599882.08211464	15.204958304997296	3183.6267959643856	3.205053215993757	10.272366117351927	10135479.57598246	3366.890272746685	2483.167982719828	1.00431	14.698719	0.1045022	0.0555824	-0.1760253157	0.0659604747	-0.023463932	-0.1531259942	0.0461544439	-0.0533600116	0.0537398391	-0.0214984723	0.0979930535	0.010837613	-0.0223020601	0.15010599	-0.1882636198	-0.0091022744	0.0826842516	0.1644415912	-0.138056563	0.0820756143	0.0510079685	-0.0093499017	-0.0462459113	-0.0498846945	0.0713636999	-0.1917356377	-0.0808779398	0.0914652822	0.0624761788	0.2001798573	-0.0611605331	-0.0438116353	-0.0199578145	-0.0044451508	0.0532757583	-0.0544631237	-0.0159122052	-0.0874317915	0.07359378	0.0186322844	-0.1424468142	0.0088686872	0.0490298826	0.1165280814	0.0250826506	0.126905524	0.1478664381	0.0788511364	-0.0035411781	-0.0641990023	0.0151672644	-0.122157377	0.0877864695	0.0582334096	-0.096588136	0.1647605573	-0.0380542912	0.0555070867	0.1452605338	-0.1031750004	0.0623569335	-0.0181217031	-0.0918389547	0.1034869896	0.0786085877	0.1046522317	0.1354988126	0.0347314385	0.1497909986	0.059528203	0.0115773794	-0.1213716421	0.1075894087	0.0829649062	0.0430503372	-0.1484299671	0.1091274554	0.1144350776	-0.0012044179	0.1247128555	-0.100268706	0.0246156901	-0.0314926438	0.005574322	-0.176227634	0.0326788676	-0.0722213022	-0.0129468372	0.0365072755	-0.0182052024	0.1623510634	0.0650731579	-0.0411457918	-0.0677604682	0.0091182347	-0.0157803086	0.0364156098	-0.1064222991	-0.0610139783	-0.0040930097	0.0769369113	0.0126256219	-0.0229970212	0.0475954238	-0.0513865337	-0.1046560585	0.038247106	0.1423879877	0.1147048067	0.1124192083	0.108643553	0.0350518	-0.0088465	0.00122862868324	7.826056225e-05	0.092652	0.012725	0.008584393104	0.000161925625	-0.346157	0.0272149999999999	0.0007406562249999	0.1198246686489999	0.00281404	-0.0008802	7.747520400000005e-07	7.9188211216e-06	0.00073548	-0.0002341139999999	5.409308304000001e-07	5.480936499599995e-08	-0.000476265	0.0	2.2682835022500006e-07	0.0	0.0	0.0
2897.2583750493063	-3.311320969767621	8394106.091793347	10.964846564822778	4335.49462646441	22.73656669399952	18796513.65610178	516.9514650306883	3186.5504007480386	2.9236047836529906	8.54746493099865	10154103.456507483	3377.68762053103	2492.97224355699	1.264179	18.502077	0.0655575499999999	0.0356173	-0.1384060165	-0.0583377744	0.0159919228	-0.0592871483	0.1907740452	-0.0676964295	-0.0438099256	-0.068904537	-0.105987781	0.0539826831	0.1088564579	-0.0035293433	-0.1341033544	0.1304128515	-0.0364093313	0.0417488021	0.0683007242	-0.030071842	0.0098582494	0.1049178233	0.109207122	0.1108577916	0.0281593767	-0.0944464704	-0.0280287519	0.042280122	-0.0750476843	0.1557395078	-0.0818696332	0.019124699	-0.0896263098	0.252110286	-0.0743682565	-0.1239944694	-0.184708362	0.0824422751	0.0754817602	0.0513527586	-0.1057096429	-0.0273999993	-0.0690072695	-0.0209577417	-0.1169829462	0.0898407339	-0.0716599794	0.1211384318	-0.0709775643	-0.0093253445	-0.0085729137	-0.02926011	0.2450189632	-0.0412331637	0.0237949313	-0.0382714628	-0.077652614	-0.008549855	0.016127599	-0.0154554791	0.0439506612	0.0064275925	-0.0671188553	0.0787818271	0.0273895411	0.0778135529	-0.0203680337	-0.2177021476	0.1281786509	0.0505351167	-0.1133775238	-0.0472612606	0.1123657538	-0.1668524212	0.0184576791	0.1389297769	0.0779500371	0.0585127515	0.1181227592	0.0220752091	0.051668566	0.1441658633	-0.0141993112	0.0871148421	-0.073373885	0.206460273	0.026276333	0.0250196642	0.0300865646	0.0416066528	0.0510525581	-0.0132692089	0.0778043802	0.0676026919	-0.0609669447	-0.0700682205	-0.1097670801	0.1621092182	0.1354655391	0.023189046	-0.2339028899	0.2568423117	0.0372914136	0.1035990699	0.1068462598	0.0269045666	-0.0890478085	0.1883220393	0.1144017065	0.1112164334	0.105973176	0.0656832	0.0306313999999999	0.0043142827622399	0.0009382826659599	0.0833457999999999	-0.0093062	0.0069465223776399	8.660535844000182e-05	-0.338173	0.0079839999999999	6.374425599999986e-05	0.114360977929	0.00279376	-2.027999999999969e-05	4.1127839999998734e-10	7.805094937600001e-06	0.000972809	0.000237329	9.46357350481e-07	5.6325054241e-08	-0.000381155	9.511000000000004e-05	1.45279134025e-07	9.045912100000004e-09	0.0	0.0
2904.912006917448	7.653631868141474	8438513.767933154	58.57808077303075	4324.468288082643	-11.026338381767346	18701025.974632427	121.58013810923572	3179.592736082097	-6.957664665941593	48.40909760369214	10109809.967346037	3370.273701492905	2497.0672077486274	1.086734	15.905057	0.0586569499999999	0.0389121	-0.1628296008	-0.0032186279	-0.0332781905	-0.1197478115	0.1160643035	-0.0944756015	-0.0461229451	-0.0147331804	0.0088337804	0.1507301361	-0.0153551029	0.0129637083	-0.1555729097	-0.0039509001	-0.1207101732	-0.0864871393	0.039812142	-0.0241053902	0.0629629503	0.1077671429	-0.0203569093	0.0244372341	-0.0865240108	-0.0160512307	0.1023225806	0.1573705252	0.0039990064	-0.0242153083	0.1179155729	0.0339241291	0.0457512499	0.060366651	-0.0020471307	-0.0861821828	-0.1701656341	-0.044862789	-0.0168054311	-0.0436521748	0.0861504468	-0.1556747941	0.008548187	-0.0353087674	-0.0040291802	-0.1134804942	-0.0287929351	-0.0671047747	0.0920038445	0.0239911736	0.0414711321	-0.1180380818	0.1493818709	-0.0031048282	0.0257453519	0.0277095414	-0.0541370471	-0.0908316194	-0.0946985081	0.0145279196	-0.0471593238	0.0779508985	-0.0125786472	0.0238662314	-0.0331420642	-0.1018612342	-0.0254562934	-0.1204498212	-0.0040190523	0.0158543147	-0.0317936709	0.1479072829	0.0170794121	-0.0406015431	0.0984564283	0.1115993709	-0.0833632159	-0.0336998171	0.1019308077	0.153954183	0.0731087893	-0.0209353111	0.076240568	0.1647137105	-0.1314149609	0.1139809783	-0.0366825636	-0.0145923028	0.0550274137	0.0349444428	-0.0797600481	-0.0386176188	-0.0496689933	0.0272116145	-0.0513359502	-0.0115798711	-0.1089514901	0.0737183966	-0.0024552316	0.0786546233	-0.0569040026	-0.0056235209	0.0622532349	0.0649626051	-0.0152774577	-0.0979374991	-0.1196982467	-0.0222836812	0.1140484259	0.1098185471	0.1028845713	0.0621102	-0.003573	0.00385767694404	1.2766328999999998e-05	0.0462752	-0.0370705999999999	0.00214139413504	0.0013742293843599	-0.346971	-0.0087979999999999	7.740480399999952e-05	0.1203888748409999	0.00273172	-6.204000000000019e-05	3.848961600000023e-09	7.4622941584e-06	0.000902903	-6.9906e-05	8.152338274090001e-07	4.886848836e-09	-0.000328794	5.236100000000001e-05	1.0810549443600001e-07	2.741674321000001e-09	0.0	0.0
2896.498323884416	-8.413683033031703	8389702.540265232	70.79006218032555	4313.852784677419	-10.615503405224445	18609325.84786912	112.68891254633178	3171.6136627308247	-7.979073351272291	63.665611544983626	10059133.225620838	3362.849416481359	2520.478407361818	1.114974	16.318357	0.0965753999999999	0.0446985	-0.1916486182	0.0059769672	0.0613746069	-0.1947631198	0.0243516852	0.0434639241	-0.0076860372	-0.0095245723	0.021178269	0.1684702869	-0.122442178	0.0342221567	-0.1112964128	0.089018228	-0.0262690284	-0.1149247179	-0.0842353992	0.1599836306	0.0216092587	-0.101370057	-0.0056244038	0.0100002622	0.0318097904	-0.0447266528	0.0865164704	0.0661440535	0.0851399685	-0.0077361433	-0.1489461906	-0.080978135	-0.0077825086	-0.063959961	0.1746230105	0.0966063503	0.0141010877	-0.0352865386	-0.0763598413	0.0752211547	0.0603668177	0.1545614107	0.1461246281	-0.0297048832	0.0194578012	-0.0921092566	-0.0767838354	-0.0221212048	0.0316834009	0.0727544695	0.1635275294	-0.1798003327	0.0652377861	-0.0170854822	-0.0541200049	-0.0592497228	0.0089156242	-0.1575995507	0.0397209063	-0.0622456375	-0.0106758847	-0.1287367748	-0.0345071676	0.0167766477	0.0007643412	-0.1785642843	-0.1022487724	0.1253824824	0.020438437	-0.0557386083	0.0624154045	-0.2234979247	0.077490997	-0.0318049259	0.0285534406	-0.0545643368	0.0147798681	0.0858956663	-0.0800539439	0.0534699557	0.0475855891	-0.1205916711	0.0511924958	-0.057325345	-0.1636029253	0.0125872891	0.0033004994	-0.0239125871	0.0530110786	-0.1581497433	-0.0282413366	0.0146160801	-0.0301080319	0.0785106752	-0.0563599768	0.0381975978	0.080020887	-0.1411755328	-0.1182640046	0.0091359175	0.1178869558	-0.0922490617	-0.0876317989	0.0580128243	-0.0985128533	-0.0345876667	-0.1824093398	0.1497369041	0.1136451198	0.1082280018	0.0993899282	0.0458611	-0.0162490999999999	0.00210324049321	0.0002640332508099	0.0512406	0.0049653999999999	0.0026255990883599	2.465519715999995e-05	-0.315895	0.0310759999999999	0.0009657177759999	0.0997896510249999	0.0022929	-0.0004388199999999	1.9256299239999998e-07	5.25739041e-06	0.000603496	-0.000299407	3.642074220160001e-07	8.964455164900001e-08	-0.000476265	-0.000147471	2.2682835022500006e-07	2.174769584100001e-08	0.0	0.0
2883.759737963741	-12.738585920675176	8316070.226300703	162.27157125842385	4307.847722912268	-6.005061765150458	18557552.00380041	36.06076680327194	3169.721761015544	-1.89190171528071	3.579292100282093	10047136.042255482	3355.599542094896	2478.833952026647	1.033801	15.130341	0.0798219	0.0568614	-0.1208261714	0.0191727329	0.158383401	-0.1500601759	0.0371307163	0.1060282305	0.1340984336	-0.0472316502	-0.0501180648	-0.0006440172	-0.1227800376	0.0069221322	-0.0923959456	0.1410726303	-0.0507670794	-0.0105717857	-0.080069793	0.019677383	0.013873362	-0.0993145549	0.0252191081	0.0272635847	-0.0811916851	0.0999785938	-0.068710731	0.0087678914	-0.0922293715	0.1230993442	-0.0215013795	-0.1138675184	-0.0739538008	0.0383467037	0.0472032896	0.0979252568	0.2272678982	-0.0552825704	0.0811229802	-0.0917251456	-0.0191749403	-0.0053759139	-0.0429513146	0.0158190378	0.0368622079	-0.0298036127	-0.0741921287	-0.0653636361	-0.0413248236	0.1262701441	-0.0858643165	-0.1407344483	-0.0001726063	-0.0684623258	-0.1635473189	-0.0600117235	0.008353848	-0.0191930519	0.1428662754	0.1352532199	-0.0440149185	0.0608949364	-0.0164790679	0.0115514492	0.1312313353	-0.0026589945	0.0424848872	0.0411442837	-0.1110330915	-0.0583728754	0.0971825562	-0.0157983239	0.0315376736	0.015551788	-0.0776207243	-0.0849776505	-0.0484448707	0.0299701494	-0.2286291669	-0.1495570027	-0.0686850055	-0.0815124064	0.111575634	0.1527340932	-0.1216950144	0.0280569436	0.0195959259	0.020523042	-0.0388589223	-0.0817989225	0.0007539357	0.0713805614	0.0492926787	0.1406914096	-0.0025400619	-0.0333577652	0.0417104874	-0.011272274	-0.1427856898	-0.0133833984	-0.0230945201	0.0075240363	0.011128382	0.0074797756	-0.1049513819	-0.0080764797	0.0027914419	-0.0195460522	0.1131919653	0.1064475877	0.0955030384	0.0437854	-0.0020756999999999	0.00191716125316	4.308530489999999e-06	0.0463289	-0.0049116999999999	0.00214636697521	2.412479688999998e-05	-0.262184	0.053711	0.002884871521	0.0687404498559999	0.00267537	0.0003824699999999	1.4628330089999981e-07	7.157604636899999e-06	0.000603496	0.0	3.642074220160001e-07	0.0	-0.000476265	0.0	2.2682835022500006e-07	0.0	0.0	0.0
