global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
2398.6542689166604	n/a	5753542.301792119	n/a	2775.09390190314	n/a	n/a	7701146.164379993	2391.8807791316	n/a	5721093.661579189	n/a	2399.841709531809	2089.676445589916	n/a	n/a	n/a	n/a	-0.1434585073	-0.0063520538	-0.1102311887	0.1487979981	-0.0125841869	0.1021700972	-0.0548408182	0.1262053086	-0.0173799732	0.0123903094	-0.133248813	0.0288074473	-0.011339017	0.024088023	-0.0874416723	0.1258963054	-0.0031447454	0.013055654	-0.0143113285	0.0382746504	-0.046794947	0.0711156533	-0.0566135737	0.031348379	-0.0493040229	0.1357331191	-0.031962499	0.0121862361	-0.034845376	0.0513192893	-0.0838743627	0.0713416345	-0.0326983228	0.0730329248	-0.0344574762	0.0227660602	-0.0759385579	0.0700309148	-0.0611103212	0.0004788035	0.0396048167	0.0074352817	0.0220360697	-0.0031403984	-0.0989901491	0.0386544229	0.0965768177	-0.0250244124	-0.0783377836	0.0200366448	0.0457817527	-0.1354861615	0.0584105135	-0.004831909	0.067779686	-0.1192232056	0.0063974724	-0.0982320603	0.0248021158	-0.0564587952	0.0212209562	-0.0492173117	0.0270626876	-0.0313315624	-0.0287862562	0.008801056	-0.048007305	0.1122602011	-0.0284557164	0.0426022741	-0.015586344	0.1206490207	-0.1295951674	0.0159571307	-0.0258216034	0.0289633425	-0.1356112974	0.0918711406	-0.0174356208	0.027348527	0.0086824625	-0.0958751475	0.0616278848	-0.0504313863	-0.0356236355	-0.0200183669	0.0944379429	-0.0557152025	-0.1053040744	0.0644828255	-0.1042452196	0.0544254233	-0.1191004745	0.0718951205	-0.0009622416	0.0484396359	-0.1020525075	0.1469547833	0.0285643099	-0.1059595425	0.007495195	-0.0391981884	0.049965799	-0.0761807246	0.1082851519	-0.018226268	0.0488148222	-0.0379988702	0.0772842699	-0.1257281509	0.0584243094	-0.017381713	-0.1039374776	0.0153755959	0.1154637225	0.1154447293	0.1154130763	-0.0135132	n/a	0.0001826065742399	n/a	-0.0345604	n/a	0.00119442124816	n/a	-0.0793211999999999	n/a	n/a	0.0062918527694399	-0.000974526	n/a	n/a	9.49700924676e-07	-0.00110024	n/a	1.2105280576e-06	n/a	0.00061585	n/a	3.792712225e-07	n/a	0.0	0.0	0.0	0.0
2398.3834184920806	-0.2708504245797485	5752243.022097759	0.07335995249503	2771.783627649213	-3.310274253926764	10.957915636210393	7682784.478504231	2390.0885314518127	-1.792247679787124	5712523.188177483	3.2121517457023296	2396.376592981711	2115.72094184381	0.928713	20.677488	0.12457561	0.0589212	-0.0759356584	-0.0602865472	0.0055124002	0.0789950816	0.0442914011	0.1042313015	0.0348675797	0.0889383965	0.0070247566	-0.0569595446	-0.0791873835	0.0336669816	-0.0059748353	0.0126753372	-0.1372718812	-0.0413749273	-0.056603804	0.0702416156	0.0595376759	0.0616429719	0.0554603988	-0.050600511	0.0371923328	0.0650113056	-0.1704819273	0.0761641634	-0.0082032081	0.0472108802	0.0930939319	0.0240015175	0.0269649243	-0.0758956432	0.017425093	0.0064665897	-0.0878352633	-0.0973005035	0.0665718208	-0.0475158209	-0.1403851562	0.0288154908	-0.042848572	0.0696011151	-0.1315416921	0.0865749692	0.0120579606	-0.0567045824	0.084203295	-0.1146576721	0.1268386146	-0.1550758308	0.0118198853	-0.0875640542	0.0054872908	-0.0388487825	0.0739368551	-0.1070777285	-0.0338584002	0.0068422728	-0.0917219966	0.0329107312	-0.0286224764	-0.0720766439	0.0861242794	-0.0568446068	0.1347159754	0.0236235808	-0.0268540397	0.1140868009	-0.0555591509	-0.0341641087	-0.0216277706	-0.0926935413	-0.0426879205	-0.0795729721	-0.1603350373	0.0454033535	0.0023924233	-0.0891592094	0.0412730897	0.0826565798	-0.0989117212	0.0010453085	-0.005202506	0.0232104097	0.1252534484	-0.0966712397	0.0464641289	0.0808285242	-0.0084586425	-0.1051931621	-0.0584933704	0.0210265857	-0.0539839619	0.0369252005	0.0151089609	-0.0420360175	-0.0412321787	0.0143623927	0.0247915275	-0.0333247502	0.0459743105	0.0077851707	0.0559588891	-0.0688163889	-0.0535977043	0.0643744432	0.0792142219	0.0828610181	-0.1068429201	-0.1402528193	0.0754165256	-0.0079919699	-0.1311870115	0.1475345247	0.1154130763	0.1152422001	0.1149575937	0.00688071	0.02039391	4.73441701041e-05	0.0004159115650881	-0.0200602	0.0145001999999999	0.00040241162404	0.0002102558000399	-0.102784	-0.0234628000000001	0.00055050298384	0.010564550656	-0.00024325	0.000731276	5.34764588176e-07	5.91705625e-08	-0.000522371	0.000577869	2.72871461641e-07	3.33932581161e-07	0.000631079	1.522899999999996e-05	3.98260704241e-07	2.3192244099999875e-10	0.0	0.0	0.0	0.0
2400.003200886879	1.6197823947982215	5760015.3642672645	2.6236950064982616	2784.8565373219044	13.072909672691368	170.9009673103475	7755425.933464548	2393.5655817375696	3.477050285756832	5729156.19407871	12.089878689681663	2405.283610994473	2113.101486314683	0.916377	20.402834	0.15623116	0.0778617999999999	-0.0138574978	0.0223185472	-0.0092040357	-0.0295923322	-0.0212206843	0.1356552649	0.1214987293	0.0412843805	0.0059809204	0.0193707673	-0.067917151	-0.0642296488	0.0660309023	-0.1157865545	-0.0901869789	0.0877199739	0.0275392468	-0.0171412426	-0.0522368965	-0.1037452268	-0.0396849244	0.0421608889	0.1517632535	-0.1191451486	-0.0883733931	0.0964034087	0.0371472721	-0.0923665277	-0.0194549394	0.0360307674	0.0420439382	-0.0028064661	-0.0721990813	0.016229419	-0.0849740172	0.0245424578	0.0907933352	0.0541838927	-0.0572777623	-0.052892182	-0.008973033	-0.1188016802	-0.1617425463	-0.0385894597	-0.1127899572	0.0101055667	-0.0267619872	-0.0215155968	0.1036698165	-0.1905559064	0.0714085907	0.0110896641	0.1025228827	-0.0160918507	0.1449596942	0.0612834585	-0.0150469575	-0.046763039	0.0095588441	-0.042277771	0.0585270839	-0.0655791483	0.0038461729	-0.1490869345	-0.0429132043	-0.019524073	0.1050850827	0.0032584475	-0.0140717514	-0.142951377	-0.0899617177	-0.0553126469	-0.1074548159	-0.0516973411	0.0129317773	0.0447068614	-0.1049466307	-0.0739054875	-0.0807771022	-0.0327369496	0.0543672736	-0.0938507204	-0.0031744734	0.0548770381	0.0424009809	0.0163312423	0.0650447977	0.16307444	0.0176589982	-0.0643179827	-0.0241782852	-0.0141336033	-0.0665108057	-0.069216689	0.0185507346	0.0098116139	-0.0408946175	0.1461123478	0.1237549054	0.0424263676	0.0192733188	0.0065625746	0.0500970862	-0.0317638482	-0.1085606251	0.1080533314	0.1048142573	-0.0535495915	-0.0980796055	0.0119724569	-0.0620049541	-0.0937999642	-0.0682429207	0.0824471302	0.1153118061	0.1148374968	0.1140484259	-0.0126678	-0.0195485099999999	0.00016047315684	0.00038214424322	-0.0266282	-0.006568	0.00070906103524	4.313862400000001e-05	-0.15937	-0.056586	0.003201975396	0.0253987969	-0.000663298	-0.000420048	1.76440322304e-07	4.39964236804e-07	-0.00139288	-0.000870509	1.9401146944e-06	7.57785919081e-07	0.0008110949999999	0.0001800159999999	6.578750990248377e-07	3.2405760255963995e-08	0.0	0.0	0.0	0.0
2400.78588123188	0.7826803450011539	5763772.847522335	0.6125885224511253	2787.4209372720325	2.564399950128063	6.576147104216813	7769715.481542496	2386.477299527909	-7.08828220966052	5695273.901162022	50.24374468378982	2394.183631223662	2132.484855210312	0.947029	21.085293	0.1611853845	0.0953185	-0.013902378	-0.0418031299	0.0680730218	-0.0021248654	0.0151931626	-0.0242565122	0.1838281116	0.0394883557	0.0195748235	-0.0327309862	-0.0052905553	0.0276040823	-0.0044081617	-0.0602096074	-0.0652548438	-0.0778674218	0.0046304317	0.0329681996	-0.0120933386	-0.0310496977	0.1753113713	-0.1053688389	0.1268667016	-0.0541017261	-0.0432284912	0.1551754356	-0.0465396277	0.0208407588	-0.0961935861	-0.0101570692	0.071467731	0.0066140004	-0.0880346169	0.0497345465	-0.0901898463	-0.0110919999	-0.0649683585	-0.0018978611	-0.0682969193	0.0610117304	-0.0221539402	-0.1346455306	-0.0710997397	0.0655690337	-0.0395123721	-0.0027986688	-0.1462159557	0.0911193438	0.0607356658	-0.0793015881	-0.0632770789	-0.0175737849	-0.0401178732	-0.0355750974	0.0527587437	0.0247128503	0.0224284698	0.0985647729	-0.0755824393	0.095406876	0.0617042156	0.0983373099	0.0720439454	-0.0248440929	0.0692851688	-0.0824598986	-0.0123857327	0.0374234043	-0.0364124171	-0.1565045232	0.0232787129	-0.0105746919	-0.0446576283	-0.0522304745	-0.0173952834	-0.0090622255	-0.189244563	-0.0792119668	-0.0902374431	-0.0280257976	0.0505451435	0.0607644135	-0.0258684475	0.1226393135	0.0067981553	-0.1166965675	0.040939705	0.0767168203	-0.0776867216	-0.0122393161	-0.0198313396	0.011249758	0.0288690586	0.0215355597	-0.0331436326	-0.0012295952	-0.029405177	-0.1003203222	0.068551699	0.0371283438	-0.0836161369	0.0462480451	-0.0277852082	-0.0627080827	0.1106283224	0.1072452124	0.1912976954	-0.0058401289	0.1288263859	0.0577705779	-0.1885949658	0.0872140798	-0.0376690302	0.0027698587	0.1151599564	0.1142313295	0.112689161	-0.0133776	-0.0007098	0.00017896018176	5.0381604e-07	-0.0158225	0.0108057	0.00025035150625	0.00011676315249	-0.151205	0.008165	6.66672250000001e-05	0.022862952025	0.000556317	0.0012196149999999	1.4874607482249996e-06	3.09488604489e-07	-4.07331e-06	0.00138880669	1.6591854356100002e-11	1.9287840221887565e-06	0.000589419	-0.0002216759999999	3.47414757561e-07	4.914024897595567e-08	0.0	0.0	0.0	0.0
2394.7157409020847	-6.070140329795322	5734663.47972422	36.84660362340766	2773.0436616293423	-14.377275642690163	206.7060549058919	7689771.14930267	2386.3444148126587	-0.132884715250384	5694639.666107571	0.0176583475471756	2392.6104247843778	2090.3491470992262	0.949674	21.144194	0.0964603845	0.0506818	-0.0835415024	0.0625656109	0.0981598193	0.0456035075	0.0712365751	-0.0830791642	0.0699516225	0.0540210702	0.1258566266	-0.1037076387	-0.0234224453	0.0518964886	0.0357058578	-0.0811681251	0.0488869466	-0.1191419751	-0.1269922831	0.0477353393	0.087419038	0.0523039095	0.1114818972	-0.1022227956	0.0159945534	0.0554042761	0.1489826468	-0.0944242918	0.0627236739	0.1362811465	-0.023656854	-0.039955633	-0.0270663177	-0.0075474298	0.0277223363	-0.1158777235	0.0810387057	0.0578636132	-0.03840063	-0.1080161523	-0.0481765746	-0.0273195014	0.0215257859	-0.0770213242	-0.0103187391	-0.054870032	-0.0394758957	-0.0469091835	0.0806484082	-0.1242330953	0.1466061044	-0.0253052568	-0.064368369	-0.045185281	-0.0394270778	-0.0068870953	0.0066388756	0.1100029473	-0.0820188718	-0.0221333347	-0.0867358521	0.1365839832	-0.051985543	0.0134695101	0.1059065828	0.1586013351	0.1462074986	0.0486518424	-0.0636643073	-0.0892997868	0.045505441	0.0244273009	0.0525980359	0.0114741179	-0.0158674601	0.0191838469	0.023862728	-0.1097794922	0.1486131921	-0.0010812955	-0.0605829208	-0.0102249801	-0.0141790295	0.1442199965	0.0258726062	0.0948992364	0.0329072435	0.0435329461	-0.0761384979	0.11039622	0.0269593882	-0.0447406394	-0.0599984807	-0.0466640675	-0.0948410469	-0.0721142613	0.0664776597	-0.0122607883	0.0120361431	0.0539225427	0.0557419882	0.1562162845	-0.0213340384	-0.1594500074	0.0567830065	0.0092099236	-0.0012774128	0.1181753607	-0.0216472425	0.0138956857	0.0601962418	0.0141912224	-0.0673838716	-0.170352567	0.0440260531	0.0136633908	0.1149575937	0.1134247617	0.1108851636	-0.0021946	0.011183	4.816269160000001e-06	0.000125059489	-0.0259023	-0.0100798	0.00067092914529	0.00010160236804	-0.133467	0.017738	0.000314636644	0.017813440089	-0.00024325	-0.0007995669999999	6.393073874889999e-07	5.91705625e-08	-0.00033253	-0.00032845669	1.105762009e-07	1.0788379720575609e-07	0.000610587	2.116800000000001e-05	3.72816484569e-07	4.4808422400000044e-10	0.0	0.0	0.0	0.0
2396.317646691488	1.6019057894031905	5742338.26384503	2.566102158123458	2753.4571486614764	-19.58651296786593	383.6314902403802	7581526.269514987	2384.4555962587256	-1.8888185539331064	5685628.490529555	3.5676355296819504	2392.5274038481925	2117.442049881717	0.916668	20.409311	0.20299165	0.0975764	-0.0232807157	-0.0338267366	0.1309036758	0.0207807411	0.0418499817	-0.1174462152	-0.0896058508	0.0620297291	-0.0182384839	-0.0901405511	0.023841005	0.0512072094	0.0108156209	-0.1221386671	0.2162514136	-0.0729271322	0.0627414723	-0.0488903067	-0.0364022121	0.106911612	0.0212693726	-0.0423858419	0.0304469472	0.1058119528	-0.1328091314	0.0250869357	-0.0135117992	0.0427581424	0.1104857325	-0.0375809044	-0.1401689944	-0.0205227488	0.0642947557	-0.0104889131	0.0884441266	0.0497941291	0.0111692155	-0.0167637217	0.0451746341	0.0930357877	-0.0688845407	0.0743232422	0.077396985	0.1091473188	0.0298918537	0.0635724806	-0.0018876725	0.0734315478	-0.0265083827	-0.0272997916	0.038772443	-0.0018119075	-0.0676020899	-0.0105679814	-0.0087143022	0.1969161456	-0.0801891745	0.0331500981	0.0396504228	0.1525064908	0.0594282994	-0.0428072474	-0.1315949942	0.0142550185	0.0741396973	-0.0667741878	-0.001025045	0.0972110104	-0.0781086176	0.0353960447	-0.009509054	0.0350275766	-0.0418826862	0.0328031518	-0.0761850482	-0.0086603994	0.1910071786	0.003836231	0.1161664038	-0.061500298	-0.0425281325	0.0315287441	0.0675653868	-0.1086907757	-0.0840330015	-0.0186252606	0.032162467	-0.001831881	-0.0450710374	0.0004593764	-0.0367258388	-0.0680893145	-0.0710192317	-0.0684606337	-0.0843913236	-0.0134562963	0.124783917	0.0995805632	0.0882831566	0.1285272499	-0.1173021107	-0.0533462996	0.0316737503	-0.0175335578	0.0086857056	0.1122809901	0.0231815555	-0.0873936302	-0.1264274471	0.0834227902	0.1631755528	0.0418995661	0.1533281114	0.0262115289	0.1147048067	0.1124192083	0.108643553	-0.0242971	-0.0221024999999999	0.0005903490684099	0.0004885205062499	-0.0465054	-0.0206031	0.00216275222916	0.00042448772961	-0.190623	-0.0571559999999999	0.0032668083359999	0.0363371281289999	-0.0014565	-0.00121325	1.4719755625e-06	2.12139225e-06	-0.00118188	-0.00084935	1.3968403344e-06	7.213954225000001e-07	0.000610586	-1.000000000015745e-09	3.72815263396e-07	1.0000000000314906e-18	0.0	0.0	0.0	0.0
2397.743405235956	1.4257585444679537	5749173.437352517	2.032787427123377	2754.511975801896	1.0548271404195475	1.1126602961656795	7587336.224836064	2388.511872262759	4.056276004033407	5704988.96394015	16.453375020897223	2396.4204409324725	2094.4762165677635	0.875032	19.482307	0.1312602599999999	0.0719786	-0.0308891198	0.0007188808	0.1130297444	0.0182996641	0.0470538747	-0.0469037382	-0.1275498548	0.0450250734	-0.082545028	0.0052288925	-0.0280363014	0.0155450653	-0.0134259058	-0.0761534847	0.1239293411	-0.0152037108	-0.0020496094	0.0152325956	0.0935711099	0.0447020381	-0.0535848705	0.1335763621	0.0252017827	0.0054585634	0.0802126649	-0.0878136127	-0.0228983754	0.124501881	-0.0262442685	0.05252821	0.0198029429	-0.1405341575	-0.0306875324	0.0973378952	0.1167039576	-0.0631416085	0.1121802211	-0.0220657882	0.0712042615	-0.0743816824	0.1082987349	-0.1467453684	0.0952483481	-0.0980510947	0.089034109	0.0560963221	0.0088753771	0.0770611374	-0.0102923617	0.1156904452	0.0411378695	-0.0127304096	0.0035763158	0.0134634426	-0.0899015373	0.1227690598	-0.0922556324	-0.0731843691	-0.0074750587	0.0397342482	-0.112249308	-0.0231866833	-0.0558912679	0.0582724851	-0.0483065734	0.0505675104	0.0058527124	-0.0732395104	-0.0439609817	-0.0042163991	-0.0493043024	0.1338006617	0.0837964204	-0.1332319711	0.0632110354	0.0097171325	-0.0604498038	-0.0915239737	0.049807575	-0.1398063147	-0.0128229068	-0.0081187005	0.0856768458	0.0138085845	-0.0422169567	0.2225618372	-0.1864078397	-0.0178480796	-0.0243511295	0.0116274549	-0.027722112	-0.0833119872	0.016064377	-0.0904313797	-0.0098879686	-0.0875557605	0.003597822	-0.0391456046	0.0045696908	0.0439991846	-0.1337457835	-0.1067582661	-0.0474002048	0.0660695885	-0.0028290118	0.1605967722	-0.0017427178	-0.0571400947	0.1673826077	0.0629219311	-0.1278697959	0.0671560474	0.0489910045	0.0784941873	0.1144017065	0.1112164334	0.105973176	-0.00562404	0.01867306	3.1629825921600004e-05	0.0003486831697635	-0.0466557	-0.0001502999999999	0.00217675434249	2.2590089999999717e-08	-0.158383	0.0322399999999999	0.0010394175999999	0.0250851746889999	-0.000280072	0.0011764279999999	1.3839828391839994e-06	7.844032518400002e-08	-0.000754371	0.0004275089999999	5.69075605641e-07	1.8276394508099998e-07	0.000610587	1.000000000015745e-09	3.72816484569e-07	1.0000000000314906e-18	0.0	0.0	0.0	0.0
2398.7005888206945	0.9571835847386864	5753764.514808747	0.916200414893202	2758.901299829882	4.389324027986277	19.26616542265767	7611536.382203014	2389.776471850233	1.2645995874740947	5711031.585408947	1.599212116639651	2398.932348170604	2094.0731976820894	0.827152	18.416285	0.06417486	0.0382609	-0.0411046248	-0.0006802278	0.0345088279	0.0205811861	0.008395769	0.0078250353	-0.1071818495	0.0304095147	-0.0434706131	0.0810044679	-0.0401507982	-0.017572551	0.0548972623	-0.1502582948	0.1527366977	0.0607151557	0.0474605319	0.049837674	-0.0169023181	0.0351281716	0.1320061657	0.0655288248	0.0327301277	-0.0200810186	0.0576077937	-0.0380579875	-0.0216258303	-0.056275716	0.0948607931	0.1125889973	-0.1004848528	-0.0774093379	0.0101264813	-0.0242415869	0.122912391	0.0394383638	-0.0470255139	-0.0312000026	0.1054425532	0.1484427284	0.0651883816	-0.0409897451	0.0327605762	-0.0814632811	0.0632156102	-0.1419141652	-0.0277068258	-0.0382414675	0.0425498778	-0.0189695747	-0.0332763864	-0.0116429615	0.0552033417	0.0539148431	-0.0490946426	0.1856717889	-0.0810511142	-0.1433463533	-0.0283715426	-0.0736962566	0.0302777065	0.0484984539	-0.0806301624	0.1183260886	-0.0167689679	-0.0625179511	0.0207412071	0.0055932761	-0.0763963561	-0.1019983811	0.0881097375	0.0320426272	0.0417925857	-0.0164069723	-0.0431048237	-0.042219713	0.132779821	-0.1355619521	0.032261176	-0.0401611386	0.064456115	0.0417447449	-0.0695708151	0.0165491717	0.0290960645	0.0740735941	0.0488687967	0.034933507	0.0237553511	0.0500947876	-0.0428929963	-0.0629463472	-0.0469035999	-0.0796562747	-0.0032608117	0.0210621314	-0.0225878246	0.0683527497	0.0909260133	-0.0206080748	-0.2263611212	-0.1515221676	-0.0905527845	0.0269426301	-0.0490105652	2.3754e-05	-0.011317135	-0.0283735787	-0.047806664	0.0375173783	-0.0575181031	0.0027612173	-0.0249956191	-0.0790091348	0.1140484259	0.1098185471	0.1028845713	-0.0318807	-0.0262566599999999	0.0010163790324899	0.0006894121943555	-0.0466241	3.1599999999999684e-05	0.00217380670081	9.9855999999998e-10	-0.15844	-5.700000000000149e-05	3.2490000000001702e-09	0.0251032336	-0.000614823	-0.000334751	1.12058232001e-07	3.7800732132900004e-07	-0.00033253	0.000421841	1.105762009e-07	1.77949829281e-07	0.000610587	0.0	3.72816484569e-07	0.0	0.0	0.0	0.0	0.0
2395.861353811761	-2.8392350089334286	5740151.626688724	8.061255435953207	2757.9525038404927	-0.9487959893895096	0.9002138294816182	7606302.013440043	2390.2935450327736	0.517073182540571	5713503.231425344	0.2673646761026346	2398.75131416801	2079.667195638411	0.790787	17.606615	0.19680101	0.095798	-0.058217162	0.029483077	0.0046328302	0.0337465488	0.0647844714	0.0180347722	-0.0786141342	0.0546603383	-0.0529245408	0.0844556506	-0.0244379774	-0.0225731485	-0.0297658895	-0.0256861629	0.1613189892	0.0415070357	-0.001347418	-0.0008337774	0.029794652	-0.0858895657	-0.0748790817	0.008080063	0.0296782324	-0.020485937	0.136726926	0.1037723223	0.0940107367	-0.0675540102	0.0900432243	0.0537882185	-0.1297525969	0.1425878256	0.125023085	0.0895110127	-0.045043583	-0.1143523955	-0.0424432539	0.0629960619	0.1057723248	-0.1105243667	-0.1699999675	0.0248567995	0.2085150949	-0.0282364951	0.0373502749	0.0222119839	-0.0181511604	0.0051506078	0.0927133789	0.0368608136	-0.0735549564	-0.0132359473	0.0249323213	-0.0153418746	-0.1193400207	0.110847883	-0.0659757649	-0.0929802229	0.0485331874	-0.0914059068	-0.0140142156	0.0350949693	-0.0004782781	-0.0317215706	-0.114258606	-0.0247931458	0.0803287391	-0.0422812164	-0.0133058076	0.0406612085	0.1373148764	-0.0110256888	-0.1479282279	0.0835036812	0.0834165525	-0.0975303026	0.0713894473	-0.0281311982	0.1461188947	0.1323145102	0.0602806762	-0.0073834885	0.0471152229	-0.1925153996	-0.1052680323	-0.0009786061	-0.1577458271	0.042419154	-0.0362973054	0.0191307944	-0.0682539718	-0.0208067824	-0.0447510349	-0.0389486147	-0.0042860525	-0.0021445015	0.0113266413	0.0572374811	-0.0269427657	-0.0597569003	-0.1492561238	-0.0485173123	-0.0373345259	0.022027405	-0.1027364774	0.0264454423	-0.1290157444	-0.0766983114	-0.0691693835	0.0333024706	-0.027372927	-0.0289460592	-0.0860891504	0.0408012413	0.1136451198	0.1082280018	0.0993899282	0.0118651	0.0437458	0.00014078059801	0.00191369501764	-0.00664144	0.03998266	4.4108725273600006e-05	0.0015986131006756	-0.0907109	0.0677291	0.00458723098681	0.0082284673788099	-0.000358249	0.000256574	6.583021747600002e-08	1.28342346001e-07	-0.000982825	-0.000650295	9.659449806250002e-07	4.228835870250002e-07	0.000610587	0.0	3.72816484569e-07	0.0	0.0	0.0	0.0	0.0
2393.3989975287886	-2.4623562829724506	5728358.76137181	6.063198464293903	2755.9552791422107	-1.9972246982820248	3.9889064954277274	7595289.50063182	2391.053940903374	0.760395870600405	5717138.948309556	0.5782018800261479	2401.5533110656856	2075.83990978912	0.844755	18.808193	0.12942296	0.0621542	-0.0093844699	0.0655134263	0.011013339	-0.0294883483	0.0616752418	0.0853757168	-0.0411665791	-0.0150909985	-0.0859032362	0.0770487366	-0.0183910734	-0.0934981284	-0.045023756	0.0055500461	0.1184971872	0.0914038645	-0.0455128902	-0.0146707549	-0.054950605	-0.0065295026	-0.0508120428	-0.0008509782	0.0067676831	-0.0144455709	0.1894244531	-0.0372388397	-0.0627878073	0.1326257987	-0.1233548962	-0.1176058257	0.0208685315	0.1466797546	0.031977802	-0.1031032045	0.0343927721	-0.0948102029	-0.0482197036	0.1302973585	0.002381103	0.0705332952	-0.0128825304	0.0154552311	-0.2110881172	-0.0528173941	-0.1284458509	0.0542209687	0.0043152192	-0.0979834	0.0393410982	-0.0801107413	-0.0977230561	0.0267056431	0.0797766391	-0.0658898765	-0.0603808436	0.0570154476	-0.01121351	-0.0906264626	0.0932493699	-0.0293596062	0.0317492551	0.0405219881	0.0132756505	0.0066535979	-0.0319067265	0.0220725848	-0.0466603075	-0.0808356298	0.1341177397	0.032885085	-0.0020735133	0.1219618084	0.0099466498	0.0837955166	0.1376313407	-0.0158710962	0.0572496637	0.0400319131	-0.1017912254	0.0457557788	0.0428871205	-0.069871191	0.0841761469	0.1455218496	0.1956633387	-0.2169189113	0.0773652672	-0.0100071224	0.0303745556	0.010776628	-0.025144618	0.0370656144	0.013514618	-0.0419519943	-0.0246299792	0.003138995	0.0165903553	-0.0537525487	0.0848134773	-0.1469953718	-0.0871539656	0.0736594125	0.0302639258	0.014456617	-0.0522620764	-0.0443342173	0.0753832907	0.0044608486	0.1005480549	-0.0390409072	-0.1525227442	0.0018801859	-0.0250848747	-0.0304546526	0.1131919653	0.1064475877	0.0955030384	0.0105939	-0.0012712	0.00011223071721	1.6159494400000005e-06	-0.0168979	-0.01025646	0.00028553902441	0.0001051949717316	-0.118162	-0.0274511	0.00075356289121	0.013962258244	0.000379847	0.0007380959999999	5.447857052159999e-07	1.44283743409e-07	-0.00033253	0.000650295	1.105762009e-07	4.228835870250002e-07	0.00103108	0.000420493	1.0631259664e-06	1.76814363049e-07	0.0	0.0	0.0	0.0
