global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
3601.9514401749884	n/a	12974054.177378671	n/a	4271.074225818738	n/a	n/a	18242075.042453136	3943.779330312781	n/a	n/a	15553395.406202327	3991.145394135729	2948.2640218351808	n/a	n/a	n/a	n/a	-0.003165146	-0.0777439354	-0.0318071227	0.0333746978	-0.0194204221	0.1240212639	-0.1258839826	0.0630202168	0.0872434602	-0.1358335941	0.041067298	-0.0981701397	0.1221562751	-0.0730404973	0.0803090363	-0.0055127881	0.0022387671	-0.0114724173	0.0902328198	-0.0046650839	0.027161685	-0.060498133	0.1672083355	-0.0320569792	0.1453927295	-0.0117265143	0.093633161	-0.1119271552	0.0877286334	-0.1605444797	0.0313111058	-0.0790470072	0.0348917185	-0.0350637189	0.2402044695	-0.0911169999	0.143632491	-0.1048143248	0.0031592066	-0.1375275131	0.0729759533	0.1320422131	-0.0572124335	0.1125519199	-0.1004067291	0.0137277889	0.1532591868	-0.02416066	-0.0388186667	0.0134620026	0.0667912718	-0.0198415853	-0.0152702768	-0.0845200438	0.1453985642	-0.1338391375	0.0820947593	-0.0216318285	0.0111855339	-0.0556470535	0.0189269533	-0.044051803	0.1181600807	-0.0944735247	0.1167065632	0.0480170576	-0.1707247293	0.0125239343	-0.0123851559	0.1176241988	-0.0457764001	0.0704196213	-0.101750832	0.0946140437	0.1895239715	-0.028882818	0.2957051718	-0.0923351648	0.1269644794	-0.0512295936	0.0342705323	-0.0700130128	0.0487122588	-0.0010541105	0.1684762984	-0.0421048819	0.0468442846	0.0697442497	-0.029873345	0.0695743345	0.0170383281	0.0409986517	-0.202299123	0.1880051562	-0.0646528268	-0.0301329206	-0.0995777778	0.0753728865	-0.1685142649	0.0697604979	-0.0220401113	0.0012283407	-0.012790959	-0.0802055511	0.09527609	-0.1160017708	0.1104881033	-0.0263456111	0.021412854	-0.2342225165	0.0212560273	-0.1985751616	0.0036053162	-0.0025255271	0.1423903133	-0.0506066485	-0.1631395437	0.0083382083	-0.0815104946	0.1154637225	0.1154447293	0.1154130763	0.0310239	n/a	n/a	0.00096248237121	-0.00224734	n/a	n/a	5.0505370756e-06	-0.155234	n/a	n/a	0.024097594756	-0.000135585	n/a	n/a	1.8383292225e-08	-0.00058994	n/a	3.480292036e-07	n/a	-0.00220683	n/a	n/a	4.8700986489e-06	0.0
3615.422414580867	13.470974405878678	13071279.235853748	181.4671514438384	4303.277225693067	32.20299987432827	1037.0332009059866	18518194.88116861	3954.304266503107	10.524936190326116	110.77428181043642	15636522.232084677	4001.212478037948	2966.393125956285	1.010972	18.606323	0.100033392	0.0560462	0.0040373317	-0.0221967618	0.0450145176	-0.0349605476	-0.1193024617	0.1126812588	-0.1437890458	0.0492265408	0.0076123141	-0.0613886024	0.1946818754	0.0836605297	0.1041979514	-0.0037508871	-0.0253986308	0.0788581754	-0.0152741137	-0.2332153694	0.0814743488	0.0263197819	0.0328229645	-0.113464344	0.1520259815	0.0049905889	-0.0047213209	-0.062890186	0.027745944	0.0106885358	-0.0042870006	0.0928677946	-0.0281091033	-0.0460743424	0.0139303161	-0.0030578209	-0.1540407902	-0.0665612979	-0.051667128	-0.0837140962	-0.0120428353	-0.1622373989	0.0365621211	-0.0594724226	0.094009569	-0.0591619022	-0.0216180644	-0.0425067934	0.0193999978	0.1286519677	0.0223163716	-0.0262539944	-0.0678915607	-0.11525489	0.0126446987	-0.0202244195	0.1198862711	0.0826105413	0.0830814466	0.0305294082	0.0341593602	0.1716452181	0.1259075625	-0.104723491	0.0127407709	-0.1024009141	0.0733499686	-0.0390860771	-0.141623696	0.0296127575	0.0937622696	0.0454453123	0.1220878205	0.0769155472	0.009351403	0.0286670841	-0.1054857212	-0.0707832766	0.0860527008	-0.0250039888	-0.0240319218	0.0226966566	-0.0133884008	0.0641511087	0.1401217581	-0.1252799333	-0.0098926818	-0.0555177037	-0.0385258145	-0.0864268115	0.1149203768	0.0606624777	0.0626435729	-0.1130295183	-0.0622617102	0.0177915562	0.0655483684	-0.0155364543	-0.1331247614	-0.0097052856	-0.0904736542	0.0246688442	0.0942190899	-0.0736089502	-0.0179741121	-0.1026803158	0.1986980897	-0.0098471028	0.1155301545	-0.1178398337	0.0563220267	-0.1208866137	-0.0946909379	-0.1372868236	0.1419618535	0.0943339468	0.1264729476	0.0773905089	-0.1382061809	-0.0512077203	0.0467313688	0.1154130763	0.1152422001	0.1149575937	0.0405726	0.0095487	9.117767169e-05	0.00164613587076	0.000253252	0.002500592	6.252960350463999e-06	6.413657550399999e-08	-0.134836	0.020398	0.0004160784039999	0.018180746896	-0.000530965	-0.0003953799999999	1.563253444e-07	2.81923831225e-07	-0.000665952	-7.601200000000008e-05	4.434920663040001e-07	5.777824144000013e-09	-0.0013265	0.0008803299999999	7.749809088999998e-07	1.75960225e-06	0.0
3614.715386421684	-0.7070281591832099	13066167.324833663	0.4998888178779984	4308.210997927624	4.933772234557182	24.342108462487367	18560682.002664533	3949.7991666188673	-4.505099884239826	20.29592496697769	15600913.456623098	4004.01391054836	3007.6180848666577	1.01253	18.634989	0.0932351179999999	0.0434087	0.0287894614	0.0430489301	0.0597859365	-0.0866302882	-0.003959995	0.0135127543	-0.2072372912	-0.0052757775	-0.0978155713	-0.0187563649	0.0996592108	0.0204018742	0.0627796221	-0.1491756555	-0.056379685	-0.0778660668	0.0236046604	-0.0982338568	0.1459675999	-0.1003715182	0.1434546812	-0.0199318658	0.1169472421	-0.0137552338	0.0607685007	-0.0851833762	-0.0972305348	-0.0072284241	-0.0034286056	0.0102967511	-0.0301147209	-0.2053643758	0.0559183312	0.1967764414	0.1978003789	-0.0642654918	-0.0541823812	0.0942436015	0.0422909695	-0.0357334699	-0.0620943088	0.0301659889	0.1111933978	0.0479735309	0.0273917484	-0.1263964628	-0.0675913817	0.206193273	-0.1102655976	0.0042566294	0.0247024832	-0.0767553714	-0.0866407252	0.0835364563	-0.1049868786	0.0943833035	-0.1058353847	-0.068075351	0.09974848	0.0429535695	-0.0037761665	-0.2356037577	0.0682026001	-0.0581136176	0.0525351978	0.0097462494	-0.0873917665	0.087883731	0.1121095155	-0.0515041372	-0.044438343	0.0268309017	-0.075074444	0.0142439282	-0.060464714	0.1575996805	0.0184907189	0.0751202428	0.0714697416	-0.0929537566	0.175248109	0.1500320583	-0.102224922	-0.2772525455	-0.0428258681	-0.0957968038	-0.0216595223	-0.0690798015	0.0164811958	-0.0433751493	-0.0490817715	-0.1004117409	-0.0084890358	0.0612091684	-0.0628760211	-0.0425729573	-0.1496482287	0.0498332853	-0.1065929783	-0.0121230369	-0.0098527494	0.0402418974	-0.0924839479	-0.0060565327	0.2448063155	-0.0455293093	0.0512595623	0.0626066392	-0.0477606344	-0.0807745454	-0.0684144368	-0.1459415764	0.0964507341	0.1545724679	-0.0730412485	-0.1363618906	0.0335438895	-0.0252749644	0.0787618604	0.1153118061	0.1148374968	0.1140484259	0.0283381	-0.0122344999999999	0.0001496829902499	0.00080304791161	0.00830487	0.008051618	6.4828552417924e-05	6.897086571690001e-05	-0.159435	-0.0245989999999999	0.0006051108009999	0.025419519225	-0.000187097	0.000343868	1.18245201424e-07	3.5005287409e-08	-0.00026204	0.000403912	6.86649616e-08	1.6314490374400006e-07	-0.00154572	-0.00021922	4.80574084e-08	2.3892503184e-06	0.0
3607.2215338824144	-7.493852539269483	13012047.194505	56.15782588031568	4297.812609416433	-10.398388511191117	108.12648362967136	18471193.22565889	3946.173726972458	-3.625439646409177	13.143812629755498	15572287.0834477	4001.689311451772	2997.286418263889	1.025909	18.881233	0.1033309799999999	0.0569507	0.0001029296	0.0633223375	0.1481323294	-0.0297844543	0.0317661793	-0.0234525337	-0.138158208	-0.0992165491	-0.0475604208	0.0803619228	0.042437089	0.1637995557	0.0057495218	0.0072902096	0.0543544107	-0.0016003415	0.0476155776	-0.098215151	0.0638937427	0.0812763251	0.063943385	-0.0628241022	-0.1455837901	-0.0011710883	-0.001127059	-0.0904629698	-0.0175206396	0.1368761808	0.0585469873	-0.0762306922	0.0480535328	0.0629975008	0.0169986884	0.1532889534	0.0022182307	-0.030978709	-0.0304142191	0.0918213944	0.0284574299	0.105365453	-0.0660682727	0.0593867588	-0.0148734925	0.0001850547	0.1703921788	0.0774790646	0.0109781539	0.1169170842	-0.0219003546	-0.0231842123	-0.0612529198	0.065042965	-7.8229e-05	-0.1029122854	-0.0515358526	-0.0983478857	-0.0227505184	-0.0661229403	0.0762452802	0.0886571608	0.1357146759	-0.0869319138	0.0673862506	0.0669411682	-0.0636630959	-0.1167044158	0.0379725202	0.1063952287	-0.0438647837	-0.1081909073	-0.0923900491	-0.0236965038	-0.0728451895	-0.0415313217	-0.0097667755	-0.0035829616	-0.1352955755	-0.0234549833	0.0675781373	0.099833836	-0.0021656602	0.0613708137	-0.0630760879	-0.0843176402	-0.1408175454	0.0087334951	-0.0207920074	0.2283190829	0.0043909518	-0.006569448	0.0467508051	0.0456557243	-0.0407081441	-0.0188070409	-0.0557449698	0.0053509157	-0.1215684027	0.1236392145	-0.0361855066	-0.100731853	0.0496396894	-0.0188985063	0.0603596505	0.1340505531	0.1171783979	-0.1034507522	0.0522054947	0.1857283085	-0.0928626593	0.0333740174	0.0903922622	-0.0203354085	0.0427893994	-0.0797400919	-0.0442046576	-0.0734426859	-0.1966802274	-0.0295495063	0.1918142054	0.1151599564	0.1142313295	0.112689161	0.0177473	-0.0105908	0.00011216504464	0.00031496665729	0.0204737	0.01216883	0.0001480804235689	0.00041917239169	-0.112094	0.0473409999999999	0.0022411702809999	0.012565064836	-0.000279659	-9.256199999999996e-05	8.567723843999996e-09	7.820915628099998e-08	-0.000179865	8.2175e-05	3.2351418225e-08	6.752730625000001e-09	-0.00203559	-0.0004898699999999	2.399726168999999e-07	4.1436266481e-06	0.0
3602.332776691736	-4.8887571906784615	12976801.434027592	23.899946869410364	4287.932755520257	-9.879853896175518	97.61151300977455	18386367.315863542	3939.454133582516	-6.71959338994202	45.15293532615249	15519298.870600373	3991.167889010283	2979.19506763696	1.049925	19.323219	0.0797279649999999	0.0407469	-0.0050685282	-0.0060848994	0.1420250213	-0.0130796036	-0.0047342235	-0.0374914986	0.0574515374	0.0511195033	-0.0158705066	0.0767558981	0.0331346807	0.1219220071	0.1643901225	0.1402289612	-0.1414961645	-0.0721145307	0.0160751462	-0.0650980748	-0.0190487064	-0.0795501268	0.0756362225	-0.11412078	0.0144244155	-0.0879049545	-0.0077008909	-0.0815157612	-0.1718227424	0.1173033186	0.0471814006	0.1200205676	-0.0317220872	-0.1925400571	0.1905227895	-0.0560588398	-0.0895795038	0.0505299927	-0.0256587829	0.0356046328	-0.150809312	0.0126302064	0.0342276225	-0.014595707	-0.0863834096	-0.095213952	-0.0141916075	0.0368223838	-0.0707556593	0.1601580995	-0.0823641704	-0.02838411	0.0184881725	0.0112379095	0.1112677509	-0.0728562079	-0.0765387858	0.0424006289	0.1401741833	-0.0117978266	-0.0482305837	0.0693276956	-0.060492205	-0.0882040182	0.0504082799	-0.01518146	-0.0868907822	-0.0633958812	-0.0570895952	0.039182591	0.0292837578	-0.0113057083	0.0546264156	0.2477074366	-0.160094229	0.0995127441	-0.2257590635	0.041005168	-0.0021609745	0.0396176987	-0.1125979469	0.1170189007	-0.1202159254	0.0455556794	0.0644594233	-0.0111607807	-0.0909648455	0.0045663471	0.0493712008	0.030976404	-0.0632084262	0.1374520272	0.0865733828	0.166040315	0.0129981845	0.0088678858	-0.1883108698	-0.0073765263	-0.1319777708	-0.0198943691	0.0797828643	0.0664836578	-0.019152198	-0.047048234	-0.0938052183	0.0976878066	0.128671079	-0.1844518739	-0.0120800379	0.0175057483	0.0279095084	-0.1080381041	0.0350843409	-0.0734692666	0.0286144322	0.1146188556	-0.0202822869	0.108140147	0.1491362008	0.1518925743	0.005667935	0.1149575937	0.1134247617	0.1108851636	0.0293828	0.0116355	0.00013538486025	0.00086334893584	0.00494544	-0.01552826	0.0002411268586276	2.44573767936e-05	-0.112043	5.099999999999549e-05	2.60099999999954e-09	0.012553633849	-0.00078713	-0.000507471	2.57526815841e-07	6.195736369000001e-07	-7.83319e-05	0.0001015331	6.13588655761e-09	1.030897039561e-08	-0.00159433	0.0004412599999999	1.9471038760000003e-07	2.5418881489e-06	0.0
3596.471685931705	-5.861090760030947	12934608.58770844	34.35238489732015	4279.74083181005	-8.191923710207448	67.10761407385895	18316181.587462176	3934.878185549846	-4.575948032670112	20.939300397697476	15483266.335116047	3990.773214988069	2980.611958336397	1.031681	18.987448	0.1234248399999999	0.0622141	-0.021051465	0.0153633067	0.0615818258	0.0164025987	0.0184811068	-0.02537935	-0.0349156368	-0.017989405	-0.1276650839	-0.1047128256	-0.1077057188	0.0109979926	0.0074702258	-0.0897772651	-0.0780807486	0.1507287195	0.048518795	0.0569832564	0.019625138	0.1205201063	-0.0020494749	-0.1340930936	-0.0887257192	-0.0917889468	0.054545825	-0.1586729375	-0.0995865976	-0.1344032999	-0.0598270263	-0.1670622242	0.039962698	-0.0376830319	0.0030615321	0.0350598869	-0.0379149879	0.0874927006	0.0228865854	0.0417731058	0.0194123018	0.1650206689	0.0126700065	0.0314356979	0.0905343828	-0.0463801345	0.0751525672	0.0034146766	-0.0085870238	-0.0781052727	-0.0998681408	-0.053294298	0.0412864743	-0.1848777191	-0.1467032775	0.0904193497	0.0095137404	-0.1456046302	0.0337009581	-0.0634499326	0.0606186172	-0.0388662565	0.0877428606	0.0417051153	0.0828298995	0.1014103788	-0.1178799627	-0.073142287	0.0192441027	0.1428103506	0.1960803599	0.0717747664	0.0208410874	-0.0564851676	-0.1230094133	-0.020963589	0.0633451531	-0.0350074034	-0.0377278532	-0.0371303215	0.1388510922	0.063348595	0.0592726146	-0.0296816033	0.0899670709	-0.0367113706	-0.0137433046	0.019561031	0.0722479123	-0.1051447306	-0.0562308447	-0.0390405607	0.026812129	0.0541990725	-0.0176933024	-0.070257372	-0.0174575167	0.0090018852	-0.1102106435	0.1325699488	0.0595830717	0.0005862785	-0.0973758801	-0.0386598371	0.0377648911	0.0126394682	-0.0137753576	-0.0559349509	0.1133958681	0.0580088809	0.0341651494	-0.0190993821	-0.1259256207	0.0774596945	0.0702130205	-0.0140260612	-0.0854985558	-0.1767491649	0.0114218784	-0.0294736817	-0.1565602769	0.1147048067	0.1124192083	0.108643553	0.0273028	-0.00208	4.326400000000008e-06	0.0007454428878399	0.0244764	0.01953096	0.0003814583985216	0.0005990941569599	-0.0720356	0.0400074	0.0016005920547599	0.00518912766736	3.86705e-05	0.0008258005	6.819464658002501e-07	1.49540757025e-09	-0.000126431	-4.809910000000001e-05	1.5984797761e-08	2.313523420810001e-09	-0.0012321	0.0003622299999999	1.3121057289999988e-07	1.5180704100000002e-06	0.0
3586.112979361665	-10.358706570039883	12860206.3007462	107.30280180418748	4241.769326678477	-37.971505131572485	1441.8352019570357	17992607.02075038	3937.6167447649536	2.7385592151076708	7.499706574651141	15504825.62865335	3982.48699141211	2914.843721056784	1.387326	25.532875	0.2895192949999999	0.146497	-0.1260193834	0.0190062867	0.0021832966	0.233708978	-0.071176992	-0.1445784174	0.2302917207	-0.2039125218	0.2887219568	0.033196643	0.1275215349	0.0117592452	0.0323823933	-0.0984834421	0.1406647807	-0.2524711882	-0.3059877927	0.0629587999	-0.0912548002	-0.101346158	-0.5066181588	0.0932044573	-0.1153968627	0.0663371776	0.1060944469	-0.2449316028	0.0533454051	-0.0397306312	0.0568673425	-0.0290558815	0.0059407982	-0.1156801892	-0.118223362	-0.0550207883	-0.0407850182	0.0361286449	-0.0445037746	-0.0211186582	-0.0679974438	0.040354257	0.0145065834	0.0368792905	0.1476650224	-0.1611091	-0.1241901911	0.0148024975	-0.0803476757	-0.0571911274	-0.015337954	-0.0512016883	0.0791115811	0.0713031076	0.0558467135	0.067952521	0.001701213	0.0204109968	-0.0481129588	0.2407221256	-0.3199181147	-0.0364018946	-0.0818469294	0.1772760427	0.0409951941	0.3368392651	0.3234420163	-0.0525537971	0.0601847572	0.2065482721	-0.0913639716	0.0202724122	0.0699756653	0.010367468	-0.1559365432	-0.0798079933	0.0370203536	-0.1210415173	-0.1164153607	0.0773761973	-0.1052129076	-0.1495301844	0.0765383274	-0.00085369	-0.01728389	-0.0169625587	0.0867176159	-0.0409390699	0.0537421273	-0.1728222104	0.0233838917	-0.0168401359	-0.006562662	0.0783061356	0.0898081803	-0.0282704494	-0.1486548253	0.1117978638	-0.0425148449	-0.0006020261	0.2033368184	0.0518545619	0.1965277061	0.334615466	-0.0256030876	-0.139245805	-0.2465624518	0.1770252097	0.3394947486	0.0988405171	0.2145086816	-0.0747560278	0.0311392473	0.244345517	0.0852378495	-0.096623462	-0.1128269923	0.1102123661	0.0304577048	0.1628736252	0.087248973	0.1144017065	0.1112164334	0.105973176	0.0765089	0.0492061	0.00242124027721	0.00585361177921	0.00805493	-0.01642147	0.0002696646769609	6.48818973049e-05	0.0155535	0.0875891	0.00767185043881	0.00024191136225	0.000451234	0.0004125635	1.7020864153225005e-07	2.0361212275600002e-07	-0.00207867	-0.001952239	4.320868968899999e-06	3.811237113121e-06	-0.00159335	-0.00036125	1.3050156250000001e-07	2.5387642225000003e-06	0.0
3620.7427881591375	34.62980879747238	13109778.338006403	1199.2236573494954	4290.357712651603	48.588385973125696	2360.831251473438	18407169.302509096	3949.297814434755	11.681069669801218	136.44738863074994	15596953.227099132	3997.147084593383	2972.530441247135	1.370636	25.225706	0.18621992	0.0934476	-0.0439829897	0.1162118049	0.0815382102	-0.0056201651	-0.1095701615	0.0049393013	-0.1374713553	0.0740777388	0.090836297	-0.1099778176	0.1094294612	-0.1048864221	-0.0747000208	-0.1880021929	0.1019992541	-0.0931995356	-0.1809562618	0.0314153761	0.1882912695	0.0397109194	-0.161000741	0.0404829295	0.0216989242	0.0175532555	0.0445060194	0.0290227893	-0.0820391279	-0.1048982357	0.0830163611	-0.0809141623	0.0004567788	0.1853988962	0.0774435036	-0.0947840714	0.0220239523	0.0393215623	-0.1646023641	0.0542988298	-0.1711614442	-0.0521175671	-0.0736528607	-0.1648034732	-0.2029650338	0.0419449016	0.0163408507	0.0010585399	-0.0693902228	-0.0446118458	0.0222715364	0.1456920873	0.1412029894	0.0318729869	-0.0802161357	-0.0491096177	0.0705670157	-0.0417024262	-0.0489865768	0.1328080689	-0.0369977031	-0.1123598686	0.1095794363	-0.0750454859	0.0776878281	0.0444327321	0.1810531205	0.087309892	0.0222860297	0.1508463475	0.0350463049	0.1663137426	-0.1638631988	-0.1168666775	0.0584834695	0.1321023135	0.0518441321	0.030491443	-0.0374253515	0.080899699	-0.1402885866	-0.0796784414	-0.2658535827	0.0460533079	0.1162559073	0.0920655632	-0.0252439167	-0.0559787289	-0.0156153128	0.042234916	-0.0991542676	-0.0947749927	0.063759417	-0.0198628141	0.0084489249	0.0728239247	0.0883370845	0.0704968035	-0.023205583	0.0437304519	-0.028754404	-0.0291598126	0.0185204875	0.2172873934	0.0969487297	-0.0245699977	-0.0091379659	0.062532993	0.1574091883	0.017189934	0.126684386	0.0070516573	0.1408326088	0.0059022797	0.0491073775	0.1679765491	0.0533468347	0.0548482094	-0.0766775399	0.024630662	-0.244752743	0.1140484259	0.1098185471	0.1028845713	0.059038	-0.0174709	0.00030523234681	0.003485485444	0.0160941	0.00803917	6.46282542889e-05	0.00025902005481	-0.0180293	-0.0335828	0.00112780445584	0.00032505565849	-0.000251987	-0.000703221	4.94519774841e-07	6.3497448169e-08	-0.00058994	0.00148873	3.480292036e-07	2.2163170129e-06	-0.00124276	0.00035059	1.2291334810000002e-07	1.5444524176000003e-06	0.0
3614.225795781831	-6.516992377306451	13062628.10289481	42.47118964587039	4302.7902339849	12.43252133329679	154.5675867028798	18514003.79767583	3947.8635530859656	-1.4342613487892777	2.057105616630838	15585626.633784544	4001.890606788444	3054.533918841674	1.165918	21.458014	0.0919438	0.0680639	0.0203492053	0.1271178382	0.1791063487	-0.0561531566	-0.0488085326	-0.1087248916	-0.0865206499	0.0348082021	0.0093030456	0.0408639407	0.0712329855	0.0953383918	0.0503592066	0.0036489228	-0.0466978361	-0.0015430756	0.0033008044	-0.1751279764	0.0099964937	0.0141073999	0.0161131237	-0.0148778629	-0.1082464081	-0.1238446104	0.0077386295	0.0096947567	0.0700460219	-0.0545590802	0.0721423175	-0.0131877447	-0.0909806159	-0.0183047773	0.0620362799	0.0375123954	-0.01443372	0.1410271612	0.0353339712	-0.1135847934	0.0684176019	-0.1103747291	-0.1849400209	-0.1006706722	-0.1154020056	0.0814718035	0.0577491103	-0.0848460172	-0.1564389721	-0.1829251846	0.0043173856	-0.0175374549	-0.0206485682	-0.0992476914	0.0361825314	0.1225448389	0.0686791822	0.2165769947	-0.1583846344	-0.0029400302	0.0170099301	0.1739644051	0.0774702013	-0.0756054445	0.0202808324	0.1282824597	-0.0712068163	-0.0037694163	-0.0528038572	0.0114072868	-0.1037433453	-0.0041621519	-0.0887471112	-0.0513111295	-0.1436617772	0.0549207444	-0.0839218605	0.0989971453	-0.0072318289	-0.0574848699	-8.25523e-05	0.0228839487	-0.0129605492	0.0354305668	-0.0064504226	0.0848883931	0.1190764749	0.0196478963	-0.1223882167	-0.2237565895	-0.0576151698	-0.0516228449	0.101281484	-0.0374354824	-0.0579755098	-0.0490940979	0.2293741801	0.0177244956	-0.0962781161	0.0687852269	0.0957638187	-0.0427111523	0.1454082032	-0.0329404835	-0.0393877525	0.0495706797	0.1064347807	-0.1820946715	0.0508873489	-0.0007626696	0.037170075	0.0809709698	-0.0641347206	0.0561695174	0.0043297518	0.0453506678	0.0935508905	0.0567266546	0.0656699335	0.0855430427	-0.042623297	0.1136451198	0.1082280018	0.0993899282	0.0451226	-0.0139154	0.00019363835716	0.00203604903076	0.0160923	-1.7999999999997185e-06	3.2399999999989865e-12	0.00025896211929	-0.0850304	-0.0670011	0.00448914740121	0.00723016892416	-0.000388247	-0.0001362599999999	1.8566787599999992e-08	1.5073573300899998e-07	-0.00058994	0.0	3.480292036e-07	0.0	-0.00115851	8.425000000000012e-05	7.098062500000021e-09	1.3421454201e-06	0.0
3606.1449028283887	-8.080892953442344	13004281.060195168	65.30083092499413	4307.080838655432	4.290604670532048	18.40928843879142	18550945.350712776	3941.94464906777	-5.918904018195462	35.03342477661039	15538927.616314026	3993.975017647728	3007.240549924903	1.066263	19.623922	0.12520955	0.0709912	-0.003100331	0.1309975305	0.0173270572	-0.0977225627	-0.0480573243	-0.1395840688	-0.005398952	-0.1121025756	-0.1455863545	0.0647984802	-0.0783553419	-0.0155200693	-0.0190310661	-0.0928716193	-0.0608921439	0.0376716201	-0.0538560395	0.0612698692	0.1033825647	-0.0603240408	0.0578746874	-0.0269337765	-0.0969390354	-0.1267036287	-0.1058371432	-0.0524470724	0.1094831714	-0.0874304139	0.0226355584	0.0392779936	-0.020388141	0.038501542	0.0205983432	0.0148964075	0.0887598303	-0.0044660721	-0.1361518965	-0.0112892716	0.1498025181	0.0233132236	-0.0483583902	0.0795933536	-0.0130818459	-0.1248400956	0.1231364161	-0.0846032882	0.050071547	0.0660130595	0.2425289137	-0.0566432969	0.07117693	0.0765432294	-0.0590742549	-0.0008978154	-0.0630675428	-0.0121908457	0.0324654564	0.0192754603	0.0024820275	-0.0816081214	-0.0115249299	-0.1228758	-0.0299438611	0.1230319661	-0.0935884405	-0.1223143013	-0.0771520281	-0.0543286012	-0.001897115	0.004563678	-0.0125433761	-0.1808983552	0.0669816792	0.0893572487	-0.0705107827	0.1119898909	-0.008631778	-0.0593948913	-0.0733244671	-0.006915307	0.133145873	-0.019150279	0.048073689	0.0120413936	-0.0997386085	-0.008862765	-0.0182095091	0.0216999737	-0.003618288	0.0117215124	-0.0547689952	0.1034116414	0.0098774625	0.107677401	0.0262987034	0.0323875311	0.0323419988	0.0313928304	0.0862121887	0.0950722721	-0.1144177338	0.07895719	0.0424904142	0.0034010486	0.105890686	-0.1259504125	-0.0499531525	-0.002780767	-0.0614876317	0.0200257359	0.0050880677	-0.0550621057	-0.0123437468	-0.009438106	-0.0161327972	-0.0924912175	0.034250065	-0.0061458124	-0.1177733374	0.1131919653	0.1064475877	0.0955030384	0.0128647	-0.0322579	0.00104057211241	0.00016550050609	0.0160985	6.200000000001343e-06	3.844000000001666e-11	0.00025916170225	-0.0304803	0.0545501	0.00297571341001	0.0009290486880899	-0.000771236	-0.000382989	1.46680574121e-07	5.94804967696e-07	-0.000205022	0.0003849179999999	4.2034020484e-08	1.4816186672399997e-07	-0.00115851	0.0	0.0	1.3421454201e-06	0.0
