global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
1549.2018311405905	n/a	n/a	2400026.3136093584	1836.0764161941524	n/a	n/a	3371176.6061043623	1670.545331373631	n/a	n/a	2790721.7041742345	1678.2742060067285	1225.4785579635957	n/a	n/a	n/a	n/a	-0.0651936653	-0.0449263821	0.0164804732	-0.0374201848	0.2403245847	-0.0641105921	0.0659321624	-0.0419747156	-0.1056404605	0.0518630593	-0.0003361866	0.0350172179	-0.0491108617	0.1612280544	-0.0829014319	0.0309567826	-0.0546378599	0.0463506041	-0.0155709851	0.0774077239	-0.0149745024	0.0758249452	-0.0515196809	0.1960708624	-0.0951370645	0.0224760829	-0.0066897378	0.0298055922	-0.0516386768	0.1420609122	-0.0231319378	0.041830041	-0.0448167687	0.038173202	-0.0249874309	0.0285089724	0.1275057774	-0.0345243155	0.0952290801	-0.0180927149	0.0300724933	-0.1069514605	0.1258279629	-0.2300496351	0.0078062572	-0.0638937402	0.0495906439	-0.0508900859	0.0188258834	-0.0148642164	0.0605109999	-0.0583543473	0.0592952373	-0.0697876444	0.1106691793	-0.0005198926	0.1408423022	-0.0669155269	0.1031569067	-0.043786472	0.1468798217	-0.1110395717	-0.0815439421	0.1020912029	-0.005956691	0.0790602905	-0.0338009136	0.2210412221	-0.1220264582	0.0775658747	-0.1148962324	-0.0794335116	0.1027043677	-0.1111083934	0.1874327511	-0.1593031057	0.1045651698	-0.1172786997	0.003474836	-0.1658797041	-0.0191529419	0.0789734689	0.0921202165	-0.082468829	0.0388294547	-0.0413973639	0.1154637225	0.1154447293	0.1154130763	0.11986	n/a	0.0143664196	n/a	0.0147083	n/a	0.00021633408889	n/a	5.02906e-06	n/a	2.5291444483599995e-11	n/a	-0.0020385	n/a	n/a	4.15548225e-06	0.00052124	n/a	2.716911376e-07	n/a	-0.000549407	n/a	n/a	3.01848051649e-07	0.0	0.0	0.0
1547.8970279391278	-1.3048032014626187	1.702511394547099	2395985.209102785	1824.3335952578257	-11.74282093632678	137.89384354263456	3328193.066786344	1667.9058683302862	-2.6394630433446764	6.9667651571823415	2781909.985610606	1674.2324705560466	1212.6287572374663	0.973625	14.317262	0.0796816709399999	0.0436281	-0.0511487521	-0.0427654857	-0.0169698985	-0.0767610309	0.3017311236	-0.0144789449	0.1508838853	-0.0233338584	-0.0291947193	0.054980251	-0.0619776041	-0.0625932796	-0.0486502839	-0.0361996022	-0.2094557544	0.0845533614	0.0504822393	0.1242367191	-0.1591508767	0.0778127605	0.0827043445	0.1359511074	-0.0058025741	-0.0845804603	-0.0570018822	0.0725965088	0.0242269368	0.0849302026	0.011284983	0.0496852374	0.0953045549	-0.0614311089	-0.0071977938	0.0497337384	-0.2414778326	0.1002543507	-0.0830159976	-0.0217940059	0.0356434609	0.0381568851	0.0857558853	-0.1830179725	0.1931647343	-0.1632519036	-0.1618914993	0.0536671116	0.0671813597	0.161362607	-0.066245875	0.0294913577	-0.017573411	0.0195059197	0.1401638027	-0.0838138158	-0.1174531124	0.0818953023	0.0982336217	0.0179330887	-0.0166273109	-0.0538407417	0.0208262261	-0.1019998885	-0.0729137723	0.0938901446	-0.0053482339	0.0912294493	-0.0188685275	0.2910751078	-0.1604180563	0.0707218471	-0.1293341981	-0.0432626233	-0.0009029012	-0.041275147	-0.0362164256	-0.1591455154	0.1109696326	-0.0433501524	-0.0578851807	-0.0352593993	-0.039115304	0.1174576995	0.046018404	-0.0341511096	0.0449223948	0.1008441452	0.1154130763	0.1152422001	0.1149575937	0.103038	-0.0168219999999999	0.010616829444	0.0002829796839999	0.0151364	0.0004280999999999	0.00022911060496	1.8326960999999914e-07	0.0195178	0.0195127709399999	0.0003809445168399	0.0003807482297569	-0.00220879	-0.00017029	2.8998684100000007e-08	4.8787532641e-06	0.0011474	0.00062616	1.31652676e-06	3.920763456000001e-07	-0.000611333	-6.192600000000002e-05	3.834829476000002e-09	3.737280368890001e-07	0.0	0.0	0.0
1553.008241619264	5.1112136801361885	26.12450528401132	2411834.5985373585	1847.7760407320009	23.4424454741752	549.5482498096774	3414276.2967032287	1670.2859664031432	2.380098072856981	5.664866836417516	2789855.209563282	1679.1988856678477	1196.1545325511204	1.138426	16.740685	0.09893443	0.0508803	-0.1008142083	0.0773310014	0.0780507941	-0.0971361721	0.1458747038	-0.0839356735	0.0559835589	-0.0704591327	-0.0594611259	0.0465911489	-0.0524742954	-0.0591710445	-0.0339100106	-0.0023391329	-0.0282339489	-0.0311605734	-0.0855770514	-0.0392520452	-0.1044582725	0.1327283063	0.0097436524	-0.0857705903	0.2108005843	-0.028673841	0.2129625986	-0.0147793959	-0.059122131	0.0741274378	0.0857262997	0.0042943375	0.0327542393	0.0656921555	-0.0630270108	0.0389850598	-0.0574016948	0.0331734724	-0.0067663464	-0.0964958492	0.0473918975	0.0424540495	-0.0120067836	-0.0957368159	0.1668854476	-0.085213739	-0.1371738979	-0.0350088039	-0.0343617182	0.0195975493	0.0180553143	-0.0950729818	-0.0088524905	0.2020197598	0.022121197	0.0692815924	0.01097106	0.0550888838	-0.1972323943	0.0446249314	0.0178613231	-0.0346479307	-0.0308801593	0.0645632547	-0.065199713	-0.0186790461	-0.0180069127	0.138216497	-0.0576773741	0.2270021305	-0.162976564	0.0068635382	-0.1052813501	-0.0290244565	-0.0023563858	0.1422646233	-0.0898910326	0.0460450089	0.0960137256	-0.045146621	-0.0024480336	-0.0008391773	-0.0059476032	-0.0173196266	0.017891976	0.0140077883	-0.0070617157	0.1553001438	0.1153118061	0.1148374968	0.1140484259	0.0642406	-0.0387974	0.0041268546883599	0.00150523824676	0.0307353	0.0155989	0.00094465866609	0.00024332568121	0.00387762	-0.0156401799999999	1.50359368644e-05	0.0002446152304323	-0.00181881	0.00038998	1.5208440040000008e-07	3.3080698161e-06	0.0011474	0.0	1.31652676e-06	0.0	-0.000799312	-0.000187979	3.5336104441e-08	6.388996733440001e-07	0.0	0.0	0.0
1556.1534725381127	3.14523091884871	9.892477532881903	2421613.6300924267	1844.3227286536533	-3.453312078347608	11.925364310461475	3401526.3274284573	1672.2484751640352	1.9625087608919785	3.851440636577769	2796414.962688441	1680.9133794778102	1209.2069923521774	0.990958	14.572149	0.04807733	0.0254201	-0.0577080065	0.0638610454	0.0592278708	-0.0646092988	0.1286018495	-0.0691212056	-0.0300674108	-0.069137987	-5.23587e-05	-0.0482657748	0.0623051729	-0.1174981517	-0.1239598694	0.0166781732	0.0903691796	0.0349652699	-0.0045915258	0.0989665002	0.0272491228	-0.0200731493	0.0218512382	-0.0160324119	0.1220090099	0.1659961137	0.1808848878	0.0153391741	-0.0586149637	0.0935457576	-0.0410147686	0.018890361	0.021887192	-0.1300252045	0.041380541	-0.0229666661	0.0186130682	0.1061112176	-0.0458854693	-0.1022150665	-0.0468015918	-0.0290138104	-0.0504450313	-0.0054005905	0.1835345862	-0.1252585085	-0.0216106113	-0.0803013849	-0.0522705362	0.0036885259	-0.0910434789	-0.0079950508	0.060985455	0.1592386554	0.066302111	-0.0132654488	0.0579882898	-0.1467030106	-0.1226635468	-0.1069651856	0.0376480225	0.0898836828	-0.0324279738	0.0750407052	-0.0251072855	-0.0568515348	-0.0975306417	0.1019160969	-0.0720860541	0.1343268858	-0.1250983886	-0.0070328094	-0.0230990367	-0.0238238331	0.0180111836	0.1182124515	-0.0953549496	0.1489581732	0.114459519	0.016854681	0.0600618155	-0.0943445137	0.01652016	-0.0121916474	-0.0237380635	0.1236146867	-0.1188397303	0.0255804504	0.1151599564	0.1142313295	0.112689161	0.0585473	-0.0056932999999999	0.0034277863372899	3.241366488999998e-05	0.0339157	0.0031804	0.00115027470649	1.011494416e-05	-0.00431446	-0.00819208	1.86145650916e-05	6.711017472640001e-05	-0.00142499	0.00039382	1.5509419240000001e-07	2.0305965000999995e-06	0.0011474	0.0	1.31652676e-06	0.0	-0.000572901	0.000226411	5.1261940921000027e-08	3.28215555801e-07	0.0	0.0	0.0
1562.0187620625177	5.865289524404943	34.401621205094365	2439902.6130353203	1852.320661821904	7.997933168250711	63.96693496380485	3431091.834212336	1674.3425692005867	2.094094036551496	4.385229833920539	2803423.0390372216	1683.5441914838714	1230.9821842549625	0.998259	14.679503	0.09086684	0.0515211	-0.0302465714	-0.0046400575	0.0660012004	0.0449921941	0.0787731504	-0.0536017088	-0.066365408	-0.0586734804	-0.0716559195	-0.0987621333	0.1312207897	-0.0399794318	-0.1329422256	0.070167182	0.0827915944	0.0611062939	0.0435248075	0.0055077185	0.0974014718	-0.025588077	-0.0557748776	0.088808697	0.2258443651	-0.0787281616	0.0317923042	0.0764024367	-0.0132329133	0.0333895145	-0.0362924108	0.1361982031	-0.0111618178	0.1390527718	-0.0524662173	-0.0306432129	0.022748459	0.0110023381	-0.0397712559	-0.0848481266	-0.0055309808	-0.0858246433	-0.0445167953	0.149785727	0.0947829284	-0.165789234	0.0900971652	-0.0237441239	-0.1143396102	-0.0628187681	-0.0901294855	0.0796291702	0.0955488023	0.0334394387	0.1411139649	0.0128142799	-0.0526172277	0.0448697863	-0.2291143335	0.0988347389	0.0198486657	-0.0935968488	0.0423058085	0.0302813676	-0.0245541266	-0.0221984835	-0.139133882	0.0397264735	-0.0859716884	0.1007249776	-0.1496773562	0.0157079419	-0.0143164469	-0.0281809396	0.0384867309	0.0391930527	-0.0628845928	0.1721170373	0.0799588052	-0.0664935453	0.1321483693	-0.2117983722	-0.115612967	0.0668659841	0.1128072211	0.0149851169	-0.0058850499	-0.0790358602	0.1149575937	0.1134247617	0.1108851636	0.0424165	-0.0161307999999999	0.00179915947225	0.0002602027086399	0.0307544	-0.0031612999999999	0.00094583311936	9.993817689999992e-06	-0.0515807	-0.04726624	0.00266056861249	0.0022340974437376	-0.00157275	-0.00014776	2.1833017600000013e-08	2.4735425625e-06	0.00148581	0.0003384099999999	2.2076313561e-06	1.1452132809999996e-07	-0.000572901	0.0	0.0	3.28215555801e-07	0.0	0.0	0.0
1556.9531659552536	-5.065596107264128	25.660263921929484	2424103.160978087	1835.277882772283	-17.042779049621004	290.4563177342006	3368244.906993113	1671.570203565141	-2.7723656354457944	7.686011216600764	2794146.9454468065	1679.3804770140632	1254.5935580474802	1.276135	18.765697	0.19642518	0.0842494	0.0655829667	-0.1062445724	-0.0705676058	-0.0016184687	0.132260242	0.0673066555	-0.0703147309	0.05620578	0.0081819351	-0.0992479907	-0.0791692437	0.0153259813	0.0340013426	0.0734802569	0.0805290696	0.0300869327	-0.0354344954	0.007439738	-0.1113565345	0.0350898889	-0.0319545378	0.0320817734	0.135107981	-0.0209169156	0.0950822133	0.0385894051	0.0491601999	-0.1515164937	-0.0517926274	0.0356985954	-0.0747658968	0.1534875269	-0.0942924443	0.1189022537	0.1335355877	-0.0307878053	0.0046386472	0.0379677873	-0.0696612334	-0.1206440298	0.0434886195	-0.0430454101	0.0621880984	-0.0560719106	0.0932377379	-0.0246500301	0.0282131652	-0.0424146858	0.1325486306	-0.011285184	0.0724687951	0.0875513784	-0.0161331274	0.0222394067	-0.0392335817	0.0505899917	-0.0718199424	0.1336643741	0.0081626588	0.0036173181	-0.0937597666	0.0284692962	-0.0067063166	0.0885898716	-0.0902381948	-0.0162626191	0.0664746389	0.0282986807	-0.2028914703	0.0220107708	0.1093102222	0.054632903	-0.1010439018	-0.0897684971	0.1630071746	-0.0189694043	0.06041021	-0.100781229	-0.0668343615	-0.0142797758	-0.224046696	-0.0432225415	-0.0061069549	0.1044106261	-0.086717787	-0.2304255769	0.1147048067	0.1124192083	0.108643553	0.0594639	0.0170473999999999	0.00353595540321	0.0002906138467599	-0.00600993	-0.03676433	3.61192586049e-05	0.0013516159603488	-0.0052989	0.0462818	2.807834121e-05	0.0021420050112399	-0.00077025	0.0008024999999999	6.440062499999999e-07	5.932850625e-07	0.000606303	-0.000879507	3.67603327809e-07	7.73532563049e-07	-0.000328275	0.000244626	5.9841879876e-08	1.07764475625e-07	0.0	0.0	0.0
1558.1005434284602	1.1473774732066886	1.3164750660221654	2427677.303432063	1837.7319781608307	2.4540953885477848	6.022584176091502	3377258.82355492	1671.8565003384333	0.2862967732924062	0.0819658423976434	2795104.157723874	1679.858654443074	1223.5640518621346	1.1698	17.202032	0.2043681605	0.0980241	0.0466486186	-0.0540815494	-0.1114739172	0.0183493855	0.1056968809	0.0168850267	0.1338804657	0.1337320533	-0.0729250424	-0.0390780828	-0.1027608938	-0.0548469698	-0.0835306455	0.0386438991	0.0068461223	-0.0595717861	-0.2203975006	-0.0280515634	0.0357693883	-0.0934510249	-0.0644917081	0.059972664	-0.0541849439	0.0461009293	0.0502791656	0.0798172877	-0.0759511299	-0.123344363	0.0136713153	-0.0137285708	0.0930335419	-0.0247125441	0.0050910794	0.0525867627	-0.0985251021	-0.0010002393	-0.0503046794	0.1146955343	0.0341535002	-0.0807480002	0.037037971	-0.0488096926	0.1575837326	-0.0239909075	-0.039966091	0.0376079282	-0.1701646948	-0.0721343078	0.0264928019	-0.0248600965	-0.0147294541	-0.0865552468	-0.0005810639	0.0889840777	-0.0385557072	-0.0832895914	0.0457625224	0.0070914587	0.0304908594	0.0765761866	0.046199414	0.0538361667	-0.0278498229	0.1401610574	0.0129846875	0.0457644859	0.0253324767	0.1109660513	-0.0964707438	-0.0501644082	0.0322954807	0.0396718135	0.0013357459	-0.0631765704	-0.1641346042	-0.1626637172	-0.0853418353	0.0488302976	-0.1202836518	0.218339086	-0.1038466218	-0.0696277004	0.0527445298	-0.0061949486	0.0467904353	-0.0781752462	0.1144017065	0.1112164334	0.105973176	0.0899326	0.0304687	0.00808787254276	0.00092834167969	-0.019341	-0.01333107	0.000374074281	0.0001777174273449	0.0692981	0.074597	0.00480222666361	0.0055647124089999	-0.00158953	-0.00081928	6.712197184000001e-07	2.5266056209e-06	-6.84871e-06	-0.00061315171	4.69048286641e-11	3.759550194759241e-07	-4.12789e-05	0.0002869961	8.236676141521001e-08	1.7039475852100003e-09	0.0	0.0	0.0
1562.8209124196887	4.720368991228497	22.28188341335154	2442409.2042963086	1853.4209700831427	15.68899192231197	246.14446753837024	3435169.292343938	1672.3668872752794	0.5103869368460892	0.2604948253031338	2796811.005654807	1682.5741631712865	1235.8678981074966	1.026631	15.09672	0.0586460505	0.0305507	0.006789641	-0.0167038643	-0.048492427	-0.0068500425	-0.0064381813	-0.0882498258	0.1460387526	0.0499447316	-0.103124805	-0.0219968444	-0.0479144954	0.004141236	-0.1253419952	-0.0026062788	-0.0727410643	-0.1072811972	-0.1739026233	0.0365383727	0.120599009	-0.0168977144	-0.1032195277	0.1027780164	-0.0539844035	0.0417966374	0.0388583016	-0.1370199919	0.1122137484	-0.0464531843	0.0315609242	0.1347078652	0.0225305931	0.0507789147	0.075059688	0.1117718885	0.0363070986	-0.0737768655	-0.0510215044	0.0704028389	0.0721678874	-0.0397906757	-0.0274966398	0.0149985688	0.084998426	-0.0432461821	-0.060520155	0.0260276643	-0.2009229962	-0.1013822304	0.1244327143	-0.0870944542	0.0824550641	-0.1631405798	0.0265369378	-0.0186409199	-0.0243321221	0.0450069908	0.045315031	-0.1374677807	0.0378251502	0.0600128017	-0.1644172679	0.052755548	-0.0217128815	0.0852468124	0.0264588526	0.0930458237	0.0360464563	0.0537129728	-0.07565077	-0.1273814022	0.1384106306	0.0382603042	-0.006615995	-0.0544076906	-0.0067805201	-0.065447171	0.0219307158	-0.0060190929	-0.0426723719	0.0910137345	0.0432509653	-0.1043767972	0.1909031497	-0.084786346	-0.1062368087	-0.1203683312	0.1140484259	0.1098185471	0.1028845713	0.0899989	6.630000000000524e-05	0.00809980200121	4.395690000000695e-09	-0.00603829	0.01330271	3.64609461241e-05	0.0001769620933441	0.059775	-0.0095231	0.003573050625	9.068943361e-05	-0.0011408	0.00044873	2.0135861290000005e-07	1.30142464e-06	7.0369e-05	7.721771e-05	4.9517961610000015e-09	5.9625747376441e-09	-0.00023041	-0.0001891311	3.577057298721001e-08	5.3088768100000014e-08	0.0	0.0	0.0
1559.619874966758	-3.2010374529306773	10.246640775064918	2432414.154391326	1859.3247778501648	5.903807767022045	34.85494614994982	3457088.6295275646	1669.1254106181557	-3.2414766571237124	10.507170918677916	2785979.636371227	1682.0228967009766	1226.154538352503	0.980159	14.413343	0.099679335	0.0608447	-0.0276599549	0.0477270791	0.0105664419	-0.0722760663	-0.0434375419	-0.1341030632	0.0689813635	-0.0129206571	-0.0565468426	0.0711656656	-0.0705982297	-0.1596758574	0.1239575009	-0.1395366568	0.0351609667	-0.119733088	0.081214311	-0.050964357	-0.1259060213	-0.0322511849	-0.2382757235	-0.0099232707	-0.0989676005	0.0816025008	-0.0495536058	-0.102364534	-0.032106551	0.0110339867	0.0924784162	0.0175119461	-0.0393712876	-0.0791493182	0.0243490739	-0.0336534511	-0.0658039201	-0.0003866059	-0.0001408928	0.016315666	0.091722158	0.0650244141	-0.0792593261	0.0227944181	0.0936145978	0.154098079	-0.0352773455	-0.0279994554	0.0470002043	0.0632583489	0.3294790096	-0.013018946	0.0099977283	-0.0276446609	-0.1083069	-0.0303112356	0.0119561928	0.0012456028	-0.0519030764	-0.1042740722	-0.0837444953	0.0929740654	0.1076694912	-0.0266508969	-0.01043133	0.0276909875	0.0276175725	0.1326415092	0.0841866816	-0.0113987977	-0.0409578086	-0.1872336587	0.1264396826	0.0491444871	-0.0334759953	0.003168713	0.0450551545	0.0316020193	-0.0165522173	0.0768415763	0.0184220293	0.1695696392	-0.1047594567	-0.0875973389	-0.1088569342	0.053252981	-0.0860174238	0.1238037254	0.1136451198	0.1082280018	0.0993899282	0.0803684	-0.0096305	0.00645907971856	9.274653025e-05	-0.00592194	0.00011635	3.50693733636e-05	1.3537322500000072e-08	0.0793259999999999	0.0195509999999998	0.0062926142759999	0.0003822416009999	-1.12323e-05	0.0011295677	1.27592318888329e-06	1.2616456328999994e-10	-0.000142759	-0.000213128	2.0380132081e-08	4.5423544384e-08	-0.000165476	6.4934e-05	4.216424356e-09	2.7382306576000005e-08	0.0	0.0	0.0
1559.597472772992	-0.0224021937660836	0.0005018582855331	2432344.2770799035	1855.6638830791296	-3.660894771035146	13.402150524592471	3443488.4469643137	1669.9446350762937	0.8192244581380237	0.6711287128115385	2788715.0842200955	1682.58124582401	1217.7036259904926	0.974995	14.337403	0.0898218399999999	0.0465288	-0.0232811353	0.0853412714	0.0549524834	-0.1208504796	-0.0398457101	-0.0712987163	-0.0010670955	-0.0389088822	-0.0084768768	-0.0240967341	0.0415943191	-0.0601570091	0.1569950219	-0.1056897717	0.0763860405	-0.0979655025	-0.0957064686	-0.1129112186	-0.1418768387	-0.1321432944	-0.0521442998	0.1708588782	0.0327834686	0.054382638	-0.0192304765	-0.0625859293	0.0611127488	-0.0375175789	-0.1049895413	0.0160336467	0.135290708	0.0450407383	0.1505324508	0.0143452829	0.0571026323	0.1506342768	0.064934279	-0.0497213879	-0.0049785291	0.0373297591	-0.174390599	-0.0450732615	0.0655444377	0.0814080213	0.0470548449	0.0213015131	-0.1913216246	-0.0023619281	0.2144509069	0.0684916512	-0.1355393614	0.0680529267	-0.0480709562	-0.0216126729	-0.1080956379	0.0734109097	0.0266155626	0.0205873795	-0.042490623	0.0336616196	0.0380955197	0.0925147821	0.0128935306	-0.0516298698	-0.034567764	0.1292112993	0.130324056	0.0011607766	0.0445074045	-0.1552843472	0.0906040248	0.0567685758	0.0141937574	0.0965805044	-0.0774109492	0.0405627202	-0.1049200075	0.1638838704	0.0925454112	-0.0129545349	0.0304597768	0.1076197339	-0.0660298927	-0.0269839662	-0.0843239273	0.1558653495	0.1131919653	0.1064475877	0.0955030384	0.0899732	0.0096047999999999	0.00809517671824	9.225218303999994e-05	0.0128575	0.0187794399999999	0.0001653153062499	0.0003526673667135	0.043643	-0.0356829999999998	0.001904711449	0.0012732764889999	-1.12323e-05	0.0	0.0	1.2616456328999994e-10	0.000340019	0.000482778	1.15612920361e-07	2.3307459728400002e-07	-0.00019779	-3.2313999999999976e-05	1.0441945959999983e-09	3.91208841e-08	0.0	0.0	0.0
