global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
3323.0665832694663	n/a	n/a	11042771.516842203	4082.629572729629	n/a	n/a	16667864.228126517	3632.855514842982	n/a	n/a	13197639.191725066	3629.51458864506	2844.658980908583	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	n/a	0.0	n/a	-1.6662300000000002e-07	n/a	2.7763224129000007e-14	n/a	2.87081e-06	n/a	n/a	8.2415500561e-12	5.86173e-05	n/a	n/a	3.4359878592899997e-09	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0
3340.911063121272	17.844479851805772	318.42546118150216	11161686.731686108	4078.614587978019	-4.014984751610427	16.120102555664246	16635096.957267104	3640.355481453894	7.499966610911997	56.24949916479479	13252188.031351412	3636.181407200109	2857.611035534498	0.974726	12.893433	0.032245802433	0.0291671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.6662300000000002e-07	0.0	2.7763224129000007e-14	-0.0293119	-0.0293147708099999	0.0008593557876428	0.0008591874816099	0.0	-5.86173e-05	3.4359878592899997e-09	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3355.988145560428	15.07708243915613	227.31841487711011	11262656.433142122	4121.457288324343	42.84270034632391	1835.4969729649029	16986410.179481845	3647.0274551628527	6.671973708958831	44.515233173037856	13300809.258711634	3644.733653958525	2927.458828424109	1.126914	14.906542	0.047133985	0.0237391	-0.0788455815	0.1176638781	0.0748510628	-0.2098556341	0.1179341078	0.0215644673	-0.0613652665	0.0646050571	-0.0347279857	0.3298702834	-0.0944016861	-0.1244706436	0.1281517942	-0.1036209467	0.1237494591	-0.0008317428	0.1210675027	-0.0520962128	0.0177200116	-0.0083517592	0.0784170846	-0.0931250831	0.0542653478	-0.179240818	0.1165401836	-0.1304705922	0.0099299521	-0.0466105964	0.0491629814	-0.0540357007	0.0648614451	-0.0253843167	0.000417539	-0.0673669038	0.1086141856	-0.0318846652	0.0496906085	-0.0515140652	0.0205505172	0.0933680064	-0.1029625461	0.165517335	-0.0643355735	-0.0028852211	-0.0453303316	0.1821314789	-0.0528584146	0.2141512201	-0.0806433327	0.0163877298	-0.0526579605	0.0956165323	-0.0306106103	0.1640177906	0.0405684818	-0.0447241612	0.114451522	-0.0004291681	0.0335082762	-0.0689241768	0.0780897282	-0.0086291841	0.1078484952	-0.1314607048	0.1260095632	-0.0336563417	0.043396098	-0.1188253674	0.07079772	-0.0546254713	0.0379289819	-0.0046010152	0.0534380438	-0.1128947397	0.1661625579	-0.0680907541	0.0326996681	-0.0935301849	0.0699720511	-0.2851780748	0.0152790626	-0.1283269938	0.103115205	-0.0372475821	0.0835049567	-0.0338616901	0.1265710318	-0.0634081028	0.0783979621	0.0960399463	-0.1244474122	0.0844845561	-0.1750780359	0.0900635635	-0.1264746834	0.0496350259	-0.1212108198	0.0722660848	0.0058696061	-0.0973269303	-0.0611831944	0.0078561602	-0.0367772126	0.1162410914	0.11622145	0.1161887169	0.0	0.0	-0.0117293	-0.0117293	0.00013757647849	0.00013757647849	0.0160358	0.0160358	0.0002571468816399	0.0002571468816399	-0.0362433	-0.0069314	4.804430596000001e-05	0.0013135767948899	0.0	0.0	0.0	0.0	0.000175579	0.000175579	3.0827985241e-08	3.0827985241e-08	-7.31707e-05	-7.31707e-05	5.35395133849e-09	5.35395133849e-09	0.0	0.0
3348.2471937801283	-7.740951780299838	59.92233446492723	11210759.270656504	4135.990510199121	14.533221874778064	211.21453806152763	17106417.500457183	3642.497864854117	-4.529590308735806	20.51718836499333	13267790.6954668	3643.964639088841	2914.2886850771124	1.081138	14.301026	0.058028415	0.0348735	-0.0913722763	0.1372110702	-0.0960755069	-0.2219373609	0.0223838038	0.0281221432	-0.0829257969	0.0265264195	0.0085140466	0.2886932461	-0.1349439942	-0.0047445563	0.2558562011	-0.1489116204	0.1212518041	-0.0433094093	-0.0845335516	0.1532234515	0.1410235291	0.0946864817	0.031309394	-0.0019431016	-0.0228842645	-0.0388590992	-0.1498382899	-0.0576909011	0.0694645195	-0.0767638004	0.1952399442	0.0186118651	0.0822030012	0.1359242626	0.0736704456	0.0420945505	0.0061537995	-0.0494461408	-0.1191833779	-0.0042251374	-0.0517633557	-0.1327134736	-0.0370542824	0.159192066	-0.0815220509	0.0954348132	0.0798597888	-0.0441753288	-0.1127838345	0.1716414218	-0.0244691175	0.0995955311	-0.1169890726	0.2170847934	-0.1318325616	0.0311660521	0.0050155906	-0.0028907043	0.0477148321	0.1900629317	-0.0882194758	-0.0605909243	0.149557954	0.1244529109	0.0100389505	0.0613902262	-0.1013516985	0.1264898141	0.1210352703	0.0467270286	0.043154623	-0.0529306564	0.0183606195	-0.0005901154	-0.0181094389	0.1473000692	0.014376581	-0.2686562277	0.0661438682	0.0050261805	0.0242047647	-0.2868707453	0.080913247	-0.098675674	-0.0330857928	-0.0501045103	-0.0604678974	0.097267857	-0.0273478232	0.0301088955	0.0734687093	0.0741048362	-0.1307911287	0.0052447851	-0.1336566139	0.0631360701	-0.1146434444	0.0231630843	-0.0929039029	0.0535471523	-0.0212727005	-0.0262016148	-0.0005334241	-0.0751172436	-0.0664448265	0.1161887169	0.1160120111	0.1157177005	0.0	0.0	-0.0151507	-0.0034214	0.00022954371049	1.1705977959999998e-05	0.0172988	0.001263	0.0002992484814399	1.5951690000000006e-06	-0.0472319	-0.0109886	0.00012074932996	0.00223085237761	0.000588067	0.000588067	3.45822796489e-07	3.45822796489e-07	-0.0	-0.000175579	3.0827985241e-08	0.0	-0.000156633	-8.346229999999999e-05	6.965955521289998e-09	2.4533896688999995e-08	0.0	0.0
3364.459963718204	16.21276993807578	262.8539090649737	11319590.8474627	4163.00023325665	27.0097230575293	729.5251396444299	17330570.942094922	3652.034507162168	9.53664230805134	90.94754651171482	13337356.04150322	3652.39484668994	2954.131093055408	1.11342	14.728052	0.055379	0.0275757	-0.0448893947	0.1049126306	0.0678539199	-0.2210061594	0.0483448814	0.1155318702	0.0220242316	-0.0692290476	0.0442924214	0.2543968341	-0.078618312	-0.2351340095	0.065523999	-0.1891145884	-0.0070991932	-0.0987495705	0.0211863171	0.0341653208	0.0660678437	-0.0222298168	0.037433564	-0.0456812186	0.1072977424	0.0969907902	-0.0103579198	-0.1046135948	-0.0039752812	0.0441715002	-0.0198599989	-0.052387965	-0.0101319829	0.083896045	-0.0401584039	-0.0380383542	0.0475953312	0.1876795328	0.0729588514	0.0014551192	0.0702718625	0.0087857971	-0.0278777607	-0.013123822	-0.013795326	0.1403297207	-0.0440797575	0.1041807199	0.1359829333	0.2021948254	-0.1330450739	-0.0489485114	0.0080308346	0.0264990916	-0.2014226835	0.0680801066	-0.0487716976	-0.0343340176	-0.0464716724	0.1241537117	-0.0072394001	0.0198658612	-0.0667401261	-0.0870072962	0.0706053778	-0.1134400767	-0.0691096678	0.0121700564	0.0709529756	-0.0211336968	-0.0002677487	0.0099652404	0.018738673	-0.0237358418	0.1130911462	0.0353671933	-0.0532837555	0.0707206396	-0.0331312488	-0.145143108	0.0768600058	-0.3083218373	-0.0225195911	-0.0057225342	-0.0353450371	-0.0960114071	0.067068429	0.041364174	-0.0157053664	-0.1052903336	0.0761921429	0.1129435388	-0.1020771864	0.0777756728	-0.0514671334	0.0552530084	0.0113415077	0.0722783518	-0.0420540382	-0.0178342658	-0.0813227841	0.0084554493	-0.1032451908	0.0435632993	-0.1005556286	0.1160839916	0.1155935107	0.1147775772	0.0	0.0	-0.0188848	-0.0037341	0.00035663567104	1.3943502810000004e-05	0.0178183	0.0005194999999999	0.00031749181489	2.698802499999991e-07	-0.0651158	-0.0178839	0.00031983387921	0.00424006740964	0.00018721	-0.0004008569999999	1.6068633444899997e-07	3.50475841e-08	0.00010734	0.00010734	1.15218756e-08	1.15218756e-08	0.0	0.000156633	2.4533896688999995e-08	0.0	0.0	0.0
3356.4849210314724	-7.97504268673174	63.60130585519341	11265991.02511165	4169.289949814985	6.289716558335385	39.56053438419833	17382978.685628243	3643.110279030187	-8.924228131981181	79.64184775164432	13272252.505175408	3642.959150501504	2991.567082280035	1.187175	15.70366	0.0809877499999999	0.0476311	0.0463521568	-0.0256225612	-0.1463256156	-0.1719964433	-0.145089723	-0.0192323525	-0.0433948727	0.0865735709	0.0781393559	0.2311228535	-0.119798959	-0.0395555854	0.074754249	-0.0456810287	0.1827955357	-0.1065998818	-0.0468525689	0.014145916	0.1113387367	0.1416386871	-0.1086688752	0.1222128399	0.0639479953	0.1214233085	0.0977495194	0.0644948782	-0.0961179075	0.0959600167	-0.0489122039	-0.0150214623	-0.0994585925	-0.0340117271	-0.0478926764	0.0503797318	0.0287453827	0.0043259798	-0.1102741955	-0.0786551833	-0.0886955631	-0.0037707744	-0.0042305334	0.0510989185	-0.0700303126	-0.1014421647	0.058244455	-0.0715090422	-0.0622364098	0.1180758534	0.0205670502	0.2033546255	0.0362908902	0.0797347355	-0.119011876	0.0612909285	-0.0271035752	0.0803261475	-0.1464095128	0.1014285564	-0.0981887548	-0.0246172827	-0.0027823523	-0.0740997116	0.1027612947	0.0822947665	0.0313677413	-0.1130426979	-0.0581037196	0.0149837137	-0.0897089361	0.0651281344	0.0564269241	0.0819051524	0.0255166289	0.0451141741	0.1243705547	0.0260035185	0.0196275303	-0.0968442991	-0.021373319	-0.1918868531	0.0244741198	-0.0409226274	0.112675194	-0.1070643638	-0.1309736122	0.0309580506	0.015018761	0.1222577877	-0.0314013083	0.010706766	-0.1332383256	-0.0338785446	-0.0718026391	-0.005852458	0.0497524871	-0.0062130964	0.0347434056	-0.1338249323	-0.0177049295	-0.0500577226	0.0512057954	0.0872930901	0.1285905406	0.1159269625	0.114966703	0.1133721581	0.0	0.0	-0.0219621	-0.0030772999999999	0.0004823338364099	9.469775289999988e-06	0.0436236	0.0258053	0.00190301847696	0.0006659135080899	-0.0907105	-0.0255946999999999	0.00065508866809	0.00822839481025	0.000701102	0.000513892	2.64084987664e-07	4.91544014404e-07	0.000123657	1.6317e-05	2.66244489e-10	1.5291053649e-08	0.0	0.0	0.0	0.0	0.0	0.0
3357.883767969998	1.398846938525821	1.956772757423063	11275383.399196392	4127.767463403705	-41.522486411280624	1724.116877774984	17038464.231934257	3643.780878137925	0.6705991077378712	0.449703163298829	13277139.087883588	3646.6543996651776	2940.578557185872	1.22496	16.203474	0.1075264499999999	0.06877	-0.1277185302	-0.0671049159	0.0312909742	-0.0458115039	0.0674356924	-0.1034935468	0.0732319182	-0.0762235275	0.0632801701	0.0264344091	-0.1445200263	-0.0654609319	0.0730981248	0.0591145571	-0.0660502538	-0.0516764536	0.02990445	0.0350119357	-0.1825378828	0.0382334792	0.023626344	0.1418046837	0.0096225667	0.3007923795	0.0500401033	-0.0250155557	-0.1135811248	0.1291792851	0.0051111441	-0.0971969948	0.0079495709	0.0562614041	-0.0831814203	-0.0092303124	-0.0305489815	-0.0099464667	0.0373385081	0.0512913591	0.1306019283	0.0230062127	-0.0086388195	-0.0780681206	0.0764119592	-0.0183911063	-0.0302750918	-0.1397496493	-0.0698741745	0.0809763958	0.0742860119	0.0121270687	-0.1215502824	-0.1154766731	-0.1132314034	-0.0576402367	-0.1918248266	-0.0081935966	0.0705772379	0.0913627925	0.0952194905	0.1161552859	-0.0264117449	-0.1621285309	0.1127320294	0.1802092649	-0.0947760106	-0.1088373283	-0.0394886779	-0.0607138599	0.064701103	0.0488971663	-0.0762770134	0.1245757422	0.0909613128	0.0822138599	-0.1160070184	-0.0064478449	0.0031555928	0.0449735032	-0.0096696417	-0.0817435806	0.0403051182	0.0311003612	-0.1420193123	0.0809120808	-0.1555805717	-0.0851663264	-0.064784428	0.0004808076	-0.0407801103	-0.0642325663	-0.0477204492	0.1369272974	0.0564607259	-0.1014204089	-0.0795781094	0.011434455	-0.170058906	-0.133225761	-0.0231916696	-0.1424605279	0.0634209813	-0.1153934093	-0.0027178813	0.1157177005	0.1141327175	0.1115071407	0.0	0.0	-0.0188753	0.0030867999999999	0.00035627695009	9.528334239999982e-06	0.0435452	-7.83999999999993e-05	0.0018961844430399	6.146559999999891e-09	-0.135681	-0.0449705	0.0020223458702499	0.018409333761	0.00161166	0.000910558	8.29115871364e-07	2.5974479556e-06	0.000400914	0.000277257	7.687144404899999e-08	1.6073203539599998e-07	0.0	0.0	0.0	0.0	0.0	0.0
3368.545765926653	10.661997956654886	113.67820042771297	11347100.577142382	4155.21960197845	27.452138574744826	753.6199123269927	17265849.940665945	3642.686331229641	-1.0945469082839736	1.1980329344340053	13269163.70772726	3642.228231737849	2968.3627513043066	1.013606	13.40773	0.0858831	0.0470975	-0.0349479731	-0.0184623152	0.0139896027	-0.1225170486	0.0159335308	0.0502840602	0.1202116408	0.0565547488	-0.123597531	0.0038651781	-0.1482094925	-0.1083162901	0.0002387884	0.0155187007	-0.0121684424	-0.0534306759	0.0076722605	0.045651063	0.0789751597	-0.0743545275	0.032593124	0.0746578693	-0.0904428349	0.0538963063	-0.0162607804	-0.0412984678	-0.05349042	-0.1406911619	-0.0661514162	-0.1648155361	-0.0069415229	-0.0166258894	0.0329035804	0.0766661485	-0.1613464102	0.0710174073	-0.0695248221	0.0656647043	0.0351415033	0.0410680755	-0.1970725417	-0.0464724157	-0.060469894	-0.0004202625	-0.0720214742	-0.0490074261	0.0321234611	0.1693378191	0.0290906577	-0.0128889299	-0.016592145	-0.0751022121	-0.0535978891	-0.018167659	0.08632198	-0.0027450866	-0.0134632592	0.0318200461	-0.0616046168	0.1855609493	0.0691991523	-0.0002445208	-0.0583120891	-0.0161714687	0.0818544326	-0.1157711836	0.064688844	0.0617908362	0.0546236588	0.1187074917	0.0626551418	-0.085036589	0.0478626124	-0.0209605682	-0.0912637015	0.0395174334	-0.0152209096	0.0822546153	0.0027513394	-0.1091452297	-0.0149666776	0.0397865676	-0.0324383679	-0.0425025369	0.0356390362	-0.0322585728	-0.0377744694	-0.1559539885	-0.0247945495	-0.138737799	-0.1141346476	-0.031287494	0.0097139226	-0.0039768068	0.0241759238	-0.1007792984	0.0066409607	-0.0715090833	-0.0767217727	-0.1028083447	0.0457787891	0.0511282896	0.0141962109	0.1154562999	0.1130930572	0.1091900855	0.0	0.0	-0.0284364	-0.0095611	0.00080862884496	9.141463321e-05	0.0436307	8.550000000000224e-05	0.00190363798249	7.310250000000383e-09	-0.159835	-0.024154	0.000583415716	0.025547227225	0.000844927	-0.000766733	5.878794932890001e-07	7.139016353289999e-07	0.000125997	-0.0002749169999999	7.557935688899997e-08	1.5875244009000003e-08	0.0	0.0	0.0	0.0	0.0	0.0
3365.708176927918	-2.8375889987351	8.051911325742468	11327991.532239448	4171.911837150392	16.69223517194223	278.6307150354252	17404848.376955558	3641.641845702354	-1.0444855272867244	1.0909500167114268	13261555.332370449	3639.5881935263865	3007.5961117724096	1.026828	13.582635	0.05241905	0.0259204	0.103235061	0.0535503653	0.0102279388	-0.0977543289	-0.0716921411	0.0946668055	-0.0133883015	0.0739266105	-0.0825746556	0.0498472906	-0.1766296871	-0.0885841199	0.0195597112	0.0557711013	0.0960394837	0.0516483047	-0.0079281909	0.0078596608	-0.0545558153	0.0737667335	-0.0106955154	0.0099605941	-0.1646775465	0.1765690254	0.0125212436	0.164449584	0.140197631	-0.0304769357	-0.0154718405	0.0298513544	0.0387617267	-0.0228714866	0.0681576923	-0.0893187154	-0.0169824248	-0.1504542821	0.0722734534	-0.1329206701	0.0535747135	0.0991116593	-0.0287226024	-0.1119712257	-0.0554335072	0.0432042499	0.077550106	0.0037162696	0.0697092295	0.202814806	0.0349413063	0.0850204598	0.088920989	0.0571629248	0.0324520745	-0.0685582526	-0.045703577	0.18581027	-0.0771953524	-0.1027527631	-0.0567499446	0.1483793448	0.1117182345	-0.0779405404	-0.0586050774	0.060124229	0.0688297261	-0.0427351704	0.0022300278	-0.0443997677	0.0610591847	-0.0644010139	-0.0850271953	0.0468887502	-0.1414803953	-0.1159515842	-0.0790022991	0.0717870485	0.144440899	-0.0095316263	-0.0121841919	-0.0835086171	-0.0234180173	-0.0302738932	0.1104989471	-0.0085634654	-0.0286162766	-0.0200409463	-0.0303454549	0.1066133592	0.0545524135	-0.1265892485	-0.0024792339	0.1433301496	0.0853087363	-0.0283415007	-0.0359194409	0.0084026881	0.0617558626	-0.0699276194	0.0377263025	-0.0811322159	-0.0782842339	-0.0530645662	0.2166171399	0.1151428784	0.1118495955	0.1064303856	0.0	0.0	-0.0351974	-0.0067609999999999	0.0012388569667599	4.571112099999995e-05	0.0394186	-0.0042121	0.00155382602596	1.774178641000003e-05	-0.141037	0.018798	0.000353364804	0.019891435369	0.000895852	5.092500000000006e-05	2.593355625000006e-09	8.02550805904e-07	0.000357741	0.000231744	5.3705281536e-08	1.27978623081e-07	-0.00017029	-0.00017029	2.89986841e-08	2.89986841e-08	0.0	0.0
3363.6659951610195	-2.042181766898466	4.17050636905254	11314248.927002572	4130.704539828689	-41.207297321702754	1698.041352559211	17062719.995361343	3644.868316939375	3.2264712370206325	10.410116643321452	13285065.047828471	3641.946934770684	2936.9207613597264	1.188743	15.724404	0.07902125	0.0454286	-0.1139065697	-0.0867176767	-0.0722872764	-0.1007195147	0.0004618231	-0.0856895089	0.1330960405	0.0739292929	0.0148337388	0.006753203	-0.0944456934	-0.0509243747	0.0222439366	0.1703781609	0.0390127292	-0.0216109227	-0.0121726071	-0.0225528404	-0.0232721934	0.0431682642	0.0768568719	-0.072417921	0.0614877019	0.0406237186	0.1011638494	0.0051690064	0.0563971774	-0.039487545	-0.0538567178	0.0638644487	0.0166587273	0.2257887648	0.0562358278	-0.0856264185	-0.0874618643	-0.0392555979	-0.0292553908	-0.0261519252	-0.1472971738	-0.0853932513	0.1474934771	0.0225138116	0.0947611159	0.0760929448	0.0883355564	0.0573567916	-0.0011425672	0.1041635952	0.049149451	0.1387835127	-0.0441938778	-0.128451607	0.0099278386	-0.010815112	-0.0188681439	-0.0037182503	0.0952424305	0.0033757331	0.0555253555	-0.0814700664	-0.0153042293	0.0138372887	0.0716959603	-0.1051254374	-0.0471378207	-0.0355697423	0.0607769564	0.1042069305	0.0700496024	0.0797076294	-0.1579193258	0.0874555539	-0.1039312233	0.0903073911	0.0202586001	0.0334768392	0.0467017406	0.0899022882	-0.0387266907	-0.0200184987	0.0576049498	0.0138188557	-0.0368535071	0.0012069898	-0.1660122497	-0.0225664422	-0.0972680466	-0.0528823827	-0.0749893875	-0.0121683973	0.0250947519	-0.005796178	0.0543580928	-0.1495495275	-0.000621431	0.0530891687	-0.1606196799	-0.1439293441	0.1197199669	-0.0510772883	0.0223007708	0.0051865204	-0.1054928305	0.1147775772	0.1104045733	0.1032392285	0.0	0.0	-0.0316641	0.0035332999999999	0.00100261522881	1.2484208889999973e-05	0.043558	0.0041394	0.001897299364	1.7134632360000012e-05	-0.173102	-0.032065	0.001028164225	0.029964302404	0.0014129	0.0005170479999999	2.673386343039999e-07	1.99628641e-06	0.000259408	-9.833300000000004e-05	9.669378889000009e-09	6.729251046399999e-08	0.0	0.00017029	2.89986841e-08	0.0	0.0	0.0
