global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
3201.992927438335	n/a	10252758.707365118	n/a	3964.9290430307374	n/a	n/a	15720662.31626864	3429.222621692903	n/a	n/a	11759567.789130349	3428.478582242071	2640.656731921406	n/a	n/a	n/a	n/a	-0.0909087044	0.1111200037	-0.162871117	0.0372842099	-0.0769556938	0.1034918981	-0.0104300579	-0.0842273648	-0.0779239943	0.0304633745	-0.0690433757	0.0799395556	-0.0349326147	0.0351913962	-0.1217070402	0.0460545182	-0.0526201701	0.1122751459	-0.2097385042	0.0578883584	-0.086497308	0.0022849016	-0.0294245295	0.0885951291	-0.0035519176	0.0327572551	-0.0381566036	0.0184096463	-0.0132810785	0.136527896	-0.1070936775	0.0311183751	-0.0346852732	0.0128418498	-0.1107455126	0.0712681038	-0.0751283732	0.0786556566	-0.0895873997	0.0776852927	-0.0313829343	0.0173223746	-0.0441063171	0.0319611316	-0.0472779375	0.0660953781	-0.1536018145	0.0363038616	-0.1575170508	0.024193304	-0.019569855	0.0505080294	-0.0834863642	0.0468484004	-0.0587969629	0.0119713768	-0.1326829654	0.0365202489	-0.1169667954	0.0726432354	-0.0589420574	0.0164348476	-0.0458605715	0.0632934759	-0.0620016356	-0.1207459756	-0.0613445274	0.0427144941	-0.0096668868	0.0320231895	-0.0234291547	0.1652340697	-0.0071068313	-0.1894353763	-0.0264489567	0.0397857798	-0.0415041527	0.0488382231	-0.0076981299	0.0577020573	-0.0310855698	0.0209067486	-0.1108414706	0.046537789	-0.2262624707	0.0337282525	0.0897432781	-0.0090289217	0.1154637225	0.1154447293	0.1154130763	0.0283078	n/a	n/a	0.00080133154084	-2.82216e-05	n/a	n/a	7.964587065600001e-10	-0.0852664999999999	n/a	n/a	0.0072703760222499	0.000271165	n/a	7.353045722500002e-08	n/a	-0.000956374	n/a	9.14651227876e-07	n/a	-0.000442353	n/a	n/a	1.9567617660900003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3204.4750852527536	2.4821578144187697	10268660.572005644	6.161107415680164	3970.717367564548	5.788324533810737	33.504700908715286	15766596.413078737	3435.83902708194	6.616405389037027	43.77682027207821	11804989.820019372	3433.7884942842657	2618.1644092089778	0.900312	14.282475	0.0800483115999999	0.0371261	-0.0665982597	0.0715967141	-0.1222304006	-0.1226930761	0.017867644	0.0356805829	-0.0107325236	-0.0311872401	-0.0700803737	-0.0493442143	-0.0605285923	0.0361888313	-0.1503098603	-0.0067673807	0.0015711435	-0.1393581446	0.020175928	0.1113471089	-0.1988264438	0.104468321	-0.0727302341	0.1459098067	0.0815778678	0.0160229418	-0.1231920777	0.00656615	-0.0667450218	0.0509175687	0.0152313355	0.153700367	-0.1128838655	-0.0292095171	-0.0317966374	-0.0513101498	-0.0429229118	0.0592977964	0.1303034287	-0.1114991745	-0.0492948863	0.0578440947	0.0483365657	0.1357835147	0.0025309701	0.0868001326	-0.0441284636	-0.0436088356	-0.0884119712	-0.0665891993	-0.1441227475	-0.0187915531	-0.126200705	0.0206769113	-0.0134017365	0.0672759211	-0.0600307325	-0.0912190501	-0.1353166777	0.0713937313	0.0383743523	0.10468068	-0.1088810075	-0.0596909438	-0.1379479152	0.1008251234	-0.0581007195	-0.0917857744	-0.0469720628	0.0042163072	0.0353255669	-0.0339130721	0.1316296228	0.0476700355	-0.0268540505	-0.1095776412	-0.0063316433	0.0059471672	-0.0419984279	0.0513124243	-0.0489651429	0.0347179741	0.09625816	0.0687171226	-0.0678221638	-0.0038164722	-0.1438635332	-0.0169361854	0.1800928272	-0.038403903	0.1154130763	0.1152422001	0.1149575937	0.0232049	-0.0051029	2.6039588410000004e-05	0.00053846738401	0.0130818	0.0131100215999999	0.0001718726663524	0.0001711334912399	-0.0627849	0.0224815999999998	0.0005054223385599	0.00394194366801	-1.33268e-05	-0.0002844918	1.7760359823999995e-10	8.093558426724e-08	-0.0008961429999999	6.023100000009996e-05	8.030722764488207e-07	3.6277733610120413e-09	-1.6543600000000002e-24	0.000442353	1.9567617660900003e-07	2.7369070096000004e-48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3204.712319782864	0.2372345301105269	10270181.052568069	0.0562802222767625	3994.221980194612	23.504612630064003	552.4668148893642	15953809.227069767	3430.7573015432145	-5.08172553872555	25.82393445093548	11770095.662092078	3429.662642144306	2641.899852555263	0.9091840000000002	14.423211	0.0533010364699999	0.026971	-0.0689131117	0.0676246361	-0.0019114379	-0.0354899806	0.1349892081	0.112701543	-0.0260957542	-0.0553820436	-0.0563962822	0.0287518351	-0.027461071	0.0419688895	-0.0236923132	-0.0070912318	-0.0456098584	-0.028989098	0.0132354059	0.0501951708	-0.0479204974	0.029250085	-0.0778818931	0.0254376611	-0.0670709075	-0.0314075703	0.0295367583	-0.0441676892	-0.1009080816	-0.1624244565	0.0764244439	-0.0723600201	-0.0569153825	0.059377142	0.0798582602	-0.0379585753	0.1057695813	-0.0633974676	-0.0027993702	-0.0337745617	-0.0639350199	0.04846736	-0.021436089	-0.0830205324	-0.075856508	0.078516108	0.0361251695	0.024633747	-0.0022197619	-0.0470403861	-0.0904655314	0.0124005403	-0.0727486166	-0.0229532837	0.0353462493	0.1104236497	-0.0376071309	-0.0832575789	-0.1279072034	-0.1342499983	0.0634086152	-0.0300971182	0.1090444046	-0.0481077632	-0.0056691885	0.1078142124	-0.0558026773	-0.0802368333	-0.040965492	-0.0298015808	-0.0054482672	-0.1238084495	-0.0415855891	-0.0336184542	0.0167725005	-0.1636548177	-0.0332391499	0.0090351793	-0.0635685848	0.0667386848	-0.0621241837	0.0652732952	0.0770731562	-0.0788298907	0.0292657599	0.0875601481	-0.1281903448	0.0047206415	-0.0407082277	-0.067913798	0.1153118061	0.1148374968	0.1140484259	0.0053476	-0.0178573	0.0003188831632899	2.859682576e-05	-9.23647e-06	-0.01309103647	0.0001713752358588	8.53123780609e-11	-0.0627865	-1.599999999990498e-06	2.5599999999695934e-12	0.00394214458225	-0.000129299	-0.0001159722	1.6718231401000004e-08	1.3449551172840002e-08	-0.00117478	-0.0002786370000001	1.3801080484000002e-06	7.763857776905575e-08	5.24128e-05	5.24128e-05	2.74710160384e-09	2.74710160384e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3206.345751473694	1.633431690829639	10280653.077993406	2.6680990886065725	3991.593755500967	-2.6282246936452798	6.907565040286823	15932820.708954312	3431.483550879304	0.726249336089495	0.5274380981704323	11775079.359955236	3432.3640426856	2647.1173087479383	0.881669	13.986726	0.11883562647	0.0666284	-0.0630151678	0.0536964295	-0.0276294544	0.0149004836	-0.0518868799	0.0440202857	-0.0053247272	-0.0584706554	-0.0171706105	-0.0169236198	0.0128187527	-0.0695474177	0.0005109624	-0.0398983185	-0.1634326499	-0.0572896519	0.0630731568	0.0818243063	0.0766236432	-0.0454727988	0.0610035471	0.0043995538	-0.0637667165	0.144022709	0.1631336148	0.0239697124	-0.1223522474	0.1490846968	-0.1085125199	0.0883752514	-0.0719900091	-0.0075273301	0.0627270735	-0.1316645414	0.0133618124	-0.0881482244	-0.0252036907	0.1156228449	-0.0548887367	0.0107738772	0.0184000301	0.0321525991	0.0061446448	-0.0865890042	-0.0313831903	0.0810060581	-0.0307041277	-0.0640482767	-0.0246436424	-0.0343115707	0.0254390257	-0.1405618924	0.0320045588	-0.0709819763	-0.1274702232	-0.0113716001	-0.0452052167	-0.0733844614	-0.0955774097	-0.0660545787	-0.1677646477	-0.2045259563	-0.0357993733	-0.1487837337	-0.0490763329	-0.0716071286	-0.0217394808	0.0020132811	-0.0685025206	-0.0602331916	-0.0578724839	0.0950104566	-0.0097297388	-0.0495450404	-0.0634724469	0.0149333804	-0.1193877612	0.1097037025	0.0267285075	0.0066318486	-0.0186887289	0.0694497652	0.0040177054	-0.1483634172	-0.0327530959	-0.0385070498	-0.0444366974	-0.0858805013	0.1151599564	0.1142313295	0.112689161	-0.0185444	-0.023892	0.000570827664	0.00034389477136	0.0174728	0.01748203647	0.0003056215991384	0.00030529873984	-0.0087490499999999	0.0540374500000001	0.0029200460025025	7.654587590249826e-05	-0.000545369	-0.0004160699999999	2.97427346161e-07	1.7311424489999996e-07	-0.00117478	0.0	1.3801080484000002e-06	0.0	0.0	-5.24128e-05	2.74710160384e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3210.248770625619	3.903019151925037	10305697.169303296	15.233558500293633	3990.021781776168	-1.5719737247986814	2.47110139145744	15920273.819048269	3433.6489176204727	2.165366741168782	4.688813123759911	11789944.889476243	3433.4419961345807	2634.5412903952333	0.922664	14.637058	0.0860991799999999	0.0616039	-0.0361787217	0.0160753953	-0.0626356049	-0.099315401	-0.0064816552	-0.050082657	0.0402663498	-0.0229877012	-0.0118124023	-0.0417068175	0.0501016937	-0.1242225409	-0.0442262152	-0.0283808405	0.018080302	-0.1353191603	0.0190560039	0.051738313	-0.0499650094	-0.0388216698	0.1069034804	0.1017109904	-0.0924982975	-0.017819529	0.0482091098	0.0577005421	-0.099191211	-0.1535800251	-0.0497917386	0.0013024835	-0.0551468134	0.0155371291	0.0667147874	0.0635376919	-0.0334543901	-0.0041680286	0.1041892652	0.0906708561	-0.0140683698	-0.0176458363	0.0509776172	0.1028539803	0.0722463037	-0.0513581809	0.0157690963	-0.0206488139	0.0284506402	-0.1294791656	-0.0264518064	-0.0127888298	-0.0958514662	-0.0828652738	-0.0078609969	-0.0348157842	0.0375677719	0.0552166765	-0.0580028771	-0.1488529818	0.0430414016	0.0557130791	-0.0519884942	-0.0009940736	0.0785826561	-0.0199039552	-0.0359605066	-0.0318835601	0.006633387	-0.0764969978	-0.0121821398	-0.1199793322	0.0871569067	0.0350568831	-0.059891773	0.0917524341	-0.024367872	-0.1003920355	-0.1196742252	0.0622841465	-0.0125454897	-0.0132901337	0.1437777407	0.0680289985	0.093480855	-0.1048209007	0.0260376544	-0.0720776493	0.0703853147	0.0091146032	0.1149575937	0.1134247617	0.1108851636	-0.00955882	0.0089855799999999	8.074064793639997e-05	9.13710397924e-05	0.0243108	0.006838	4.6758244e-05	0.00059101499664	0.0496385	0.0583875499999999	0.0034091059950024	0.00246398068225	-0.00078313	-0.000237761	6.132925969000001e-07	5.6530293121000034e-08	-0.00117478	0.0	1.3801080484000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3201.654490357929	-8.59428026769001	10250591.47562909	73.86165331960588	4009.852302423392	19.830520647223693	393.2495491399652	16078915.487250175	3430.367729936892	-3.2811876835808107	10.766192614882408	11767422.762592385	3428.7639498572685	2637.503601159422	0.957936	15.196607	0.10146515	0.0511799	-0.0483416073	0.0347819222	0.0622665708	-0.0404504745	0.0908631136	0.1345398661	-0.0039013009	-0.0421684793	-0.0179389689	0.0006356994	0.02663478	-0.0163714611	0.0023940707	0.0521724963	-0.0613802762	0.0179703138	-0.01286111	-0.0253860299	0.0361435941	0.1271615999	0.0730950905	0.0392763572	-0.0063275962	0.0001958301	-0.1387045436	-0.0065856951	0.0280889561	-0.0384638349	0.1449630785	0.0272710156	0.0919733962	-0.1002384608	-0.0654182129	0.0006529551	0.0293161036	0.0387770147	0.0593019177	0.0804510839	-0.0361398228	-0.0234055507	-0.0172536848	-0.1102911747	-0.0591473268	-0.0015712732	0.0873771843	-0.0267420844	-0.0183906096	-0.1061646951	0.0199338545	0.0489028351	-0.0286849527	-0.0523098251	0.0061152647	0.0801701016	0.0903202339	-0.0887649335	0.0034186728	0.0642037476	0.0627487011	0.0167417155	-0.0057433608	0.0212483913	0.0076494489	0.0922342337	-0.0426033831	-0.0502674397	0.0327300322	-0.0533050159	0.0439488349	-0.1162710328	-0.0364195569	-0.0786293607	0.0340613595	-0.047765358	-0.0527660451	-0.0194161665	-0.1449936511	0.0587464385	0.04975152	-0.0070974896	0.0259796892	-0.1234741894	0.130742437	-0.008085691	-0.0075807443	-0.0313913274	-0.0699553107	-0.1153485905	0.1147048067	0.1124192083	0.108643553	0.00505463	0.01461345	0.0002135529209025	2.55492844369e-05	0.0128457	-0.0114651	0.00013144851801	0.00016501200849	0.0342966	-0.0153419	0.00023537389561	0.0011762567715599	-0.000361188	0.000421942	1.3045677134400004e-07	1.7803505136400001e-07	-0.00128035	-0.0001055699999999	1.6392961225e-06	1.1145024899999985e-08	0.000673382	0.000673382	4.534433179240001e-07	4.534433179240001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3201.719770245942	0.065279888013265	10251009.487183727	0.0042614637790244	4000.218555192514	-9.633747230877816	92.809085708446	16001748.489306483	3433.4962954325133	3.1285654956213875	9.7879220603927	11788896.810748791	3433.7423251268374	2628.8213666826723	0.91466	14.510083	0.09995687	0.0523574	-0.0486642287	0.0204747638	0.0004647003	0.0252971586	-0.064708273	0.0180576628	0.0041598701	-0.0143951603	-0.0544410968	-0.0143768604	-0.0100409748	-0.0753139738	-0.0305282124	-0.003783896	-0.1022158567	-0.0093275377	0.0668798668	-0.0287086976	0.0471402277	0.0384360196	0.0569748088	-0.0909220554	-0.0311079094	-0.0159086819	-0.0834286187	-0.164860015	0.0072290251	-0.0774736436	-0.0293136459	-0.0937613156	0.05758966	0.0250017086	-0.198540508	-0.0353067506	0.0471356185	0.0171742661	0.1638612613	0.0560257455	-0.0154861654	0.0230382654	0.0250267497	0.016629126	0.0029499676	-0.1114663957	-0.011944251	0.0229514765	-0.0825318227	-0.0651668786	0.0518715456	-0.0820306905	0.06708789	-0.0822021386	0.0023520618	0.0414765897	-0.0306697928	-0.038766331	0.1094602952	0.0268273547	-0.0631060607	0.0680739949	0.0638946657	0.0198024408	-0.0156898804	0.0503237911	-0.0442474234	-0.0458863148	0.0194814726	-0.0290723709	0.0482920313	0.030606535	-0.0605594205	0.1111842324	-0.002543723	0.0409978598	-0.0783393766	-0.0370174439	-0.1397366909	-0.0107127842	0.0729582909	-0.0124892052	-0.0587034753	-0.0016112661	-0.0079372585	-0.1230118041	-0.0844542274	-0.05409809	-0.0376356661	-0.0355251135	0.1144017065	0.1112164334	0.105973176	0.0212546	0.0161999699999999	0.0002624390280008	0.0004517580211599	0.0184545	0.0056087999999999	3.1458637439999984e-05	0.0003405685702499	0.0686693	0.0343727	0.00118148250529	0.00471547276249	-0.000162892	0.000198296	2.6533803664000004e-08	3.932130361600001e-08	-0.00128418	-3.830000000000023e-06	1.6491182724e-06	1.4668900000000172e-11	0.0	-0.000673382	4.534433179240001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3202.7428277358995	1.0230574899574094	10257561.620613746	1.046646627757955	3989.9427504366095	-10.275804755904574	105.59216338147104	15919643.151761657	3431.555506749558	-1.940788682955372	3.7666607118876474	11775573.195903216	3430.1896864821847	2612.4334737495083	0.895166	14.200835	0.153701185	0.0897595	-0.0520121466	0.0419083798	-0.0431085156	-0.0436507284	0.0324019805	-0.031601096	0.0493068381	-0.0330193346	-0.0514042643	0.0008265068	-0.0010221402	0.0048144074	-0.0696946974	0.0428205272	-0.0627599893	0.0315571643	0.0384839755	-0.1342072337	-0.0340202234	0.0085873527	-0.0304145503	0.0040022953	0.0122959043	-0.0440886545	0.1124342061	0.0662501349	0.1211635328	0.0402458657	-0.0053068025	0.1182926459	0.0239286596	0.0910042854	0.1060530288	0.0671730498	0.0196453974	-0.0525961673	-0.0209538249	-0.1420627934	-0.0341834371	0.0335536479	0.0057182195	0.0455006418	0.0068683307	-0.0096130959	0.0070312897	-0.0341049684	-0.0627919582	-0.0836041232	0.091685831	-0.0846791606	0.0038174285	0.0337759479	-0.0121870142	0.0243313399	-0.0109163168	0.10058676	0.003067192	0.0582741369	0.0034848665	-0.0241968047	-0.1041311493	0.2119383549	-0.0344443005	-0.0994472489	-0.0521901675	-0.0364217736	-0.0251614455	-0.0507110668	0.173130684	0.0006926576	0.1272407207	0.0001068896	-0.0368955873	-0.0018881556	-0.0621965695	-0.0180352186	-0.0452088733	-0.0497694678	0.0340134054	-0.0432846011	0.0510470959	0.1149917302	-0.0815298853	-0.0005301117	-0.0153734031	-0.0327253937	0.0884576742	0.0246425888	0.1140484259	0.1098185471	0.1028845713	0.0721852999999999	0.0509306999999999	0.0025939362024899	0.0052107175360899	0.0314448	0.0129903	0.00016874789409	0.00098877544704	0.00317929	-0.06549001	0.0042889414098001	1.01078849041e-05	1.4515e-06	0.0001643435	2.10685225e-12	2.7008785992250004e-08	-0.00160564	-0.00032146	2.5780798096e-06	1.0333653159999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3203.253892913946	0.511065178046465	10260835.50246835	0.261187616211665	4003.250589650328	13.30783921371858	177.09858453818595	16026015.283535698	3424.9151160704364	-6.640390679121538	44.0947883713642	11730043.55228777	3424.264614016364	2636.9828812919213	0.916518	14.53956	0.114600135	0.0638795	-0.0363502734	0.0255091684	0.0383246007	0.0597589321	0.0066148733	0.0293520167	-0.0519719371	-0.0231308252	0.0191657657	0.0868678084	0.0457222008	0.0238246265	0.0060641994	0.0412818007	-0.1030291993	0.140968693	-0.0264172573	-0.0887040984	0.0411263174	0.0459474785	0.1586903679	-0.0653576671	-0.1405663157	-0.0143783284	-0.1009156454	-0.0803638932	0.0168556462	0.0752364777	-0.0445922387	0.0811690666	0.068619626	-0.0661661448	-0.0540233109	0.0154951251	0.0210156938	-0.1220714814	-0.1427478401	-0.0236438405	-0.0223161952	-0.0200075248	-0.0941747351	-0.0952100269	-0.0255067813	-0.0451391319	0.0433705764	0.0792458256	-0.0734463624	-0.0311233505	0.1408274043	-0.0511816506	0.0456270184	-0.0367484665	0.0382328024	0.0300966898	0.0646997183	-0.018262378	0.0302322107	-0.0089694573	0.034178338	0.1435948864	-0.0167445623	0.0098471128	-0.0064037215	-0.085640179	-0.0431968846	-0.0221244095	0.0152109177	-0.0830366813	0.0873107005	-0.0106207656	-0.0947301169	0.0106693805	0.0213609558	-0.0159046301	-0.048710056	-0.0293714541	-0.0852837112	-0.1072967818	0.0570576147	-0.0140515232	0.0837050841	-0.0042504139	0.0704432353	0.0556817251	0.1000584699	-0.0419024266	-0.1037387833	-0.0941297955	0.1136451198	0.1082280018	0.0993899282	0.0359514	-0.0362338999999998	0.0013128955092099	0.00129250316196	0.0228116	-0.0086332	7.453214224000001e-05	0.00052036909456	0.0483291	0.04514981	0.0020385053430361	0.00233570190681	-0.000443513	-0.0004449644999999	1.9670378116900003e-07	1.9799340626025e-07	-0.00165234	-4.67e-05	2.7302274756e-06	2.18089e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3199.573440249196	-3.680452664749737	10237270.199548077	13.54573181746344	3973.7857449011367	-29.464844749191343	868.1770760939487	15790973.146379482	3429.4538903846665	4.538774314230068	20.600472275514623	11761153.986274524	3428.0480984481574	2602.9116312824603	0.918874	14.576931	0.097149885	0.0490338	-0.0453114878	0.0563997858	-0.0514629374	-0.041960865	-9.62162e-05	-0.0285606689	0.0732706011	-0.0342807435	-0.0199637432	0.0443057808	0.0554298548	0.023364163	-0.0970154631	0.0943867648	0.0572791894	-0.0236413454	0.0692034909	-0.0804088593	-0.0034483941	-0.0428475003	0.0473336379	0.1320897176	-0.0477946142	-0.0332156539	0.0027780786	-0.0435828225	0.0843593602	0.042687622	-0.0066319293	-0.112606652	0.1452094885	-0.1143131502	-0.0614663619	0.0301997038	-0.0357108873	-0.1657580014	0.0848801206	0.0447301326	-0.042930954	0.0322412104	-0.0297989239	0.0711891381	0.0573718413	0.0424464306	0.0176279448	-0.0658510405	-0.0892744239	0.024491353	0.0633542515	-0.043217842	-0.0179286952	-0.0035832111	0.067416675	0.0145589275	0.1298505292	0.0303262742	-0.0417799096	0.0750973744	0.0247125956	-0.0958610717	0.040775854	0.0567391128	0.0238498101	-0.1393073682	-0.045178871	-0.0260442161	-0.007912545	0.0383750077	0.1025351508	0.0868985321	0.0751476209	0.0538535666	0.016558764	0.0572152424	-0.0392201948	-0.0059590933	-0.0392121514	-0.1102682322	-0.0339148197	0.0074740715	0.0676740608	-0.0550821664	0.0450829465	-0.0240108406	-0.100569361	-0.0284246736	-0.0166141015	-0.0505863062	0.1131919653	0.1064475877	0.0955030384	0.0224943	-0.0134571	0.00018109354041	0.00050599353249	0.0159148	-0.0068968	4.756585024000002e-05	0.00025328085904	0.00282111	-0.04550799	0.0020709771538401	7.9586616321e-06	-0.000571034	-0.000127521	3.26079829156e-07	1.6261605441000005e-08	-0.00122398	0.00042836	1.4981270403999998e-06	1.8349228960000005e-07	-6.98789e-05	-6.98789e-05	4.883060665210001e-09	4.883060665210001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
