global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
2864.324878076245	n/a	n/a	8204357.007166496	3832.084799775565	n/a	14684873.912670933	n/a	3104.258572091659	n/a	n/a	9636421.282404546	3203.774614728004	2312.2973401772165	n/a	n/a	n/a	n/a	-0.0997097316	-0.1511076205	-0.0388984398	0.041370969	0.0555472167	0.1835635904	-0.0644439993	0.1169706008	-0.0449956377	0.0197100604	-0.1230205685	0.1345100899	-0.0122345707	0.0500601494	0.0148404329	-0.2248891485	0.1264804765	-0.0700430042	0.0933379778	-0.0145828708	0.1662587289	-0.0428268281	0.082810761	-0.1232710141	0.0918283799	-0.0196304302	0.1132995728	-0.0202097895	0.095411049	0.1105860915	-0.0787470254	0.0270271637	-0.0355756219	0.0014218426	-0.0392933985	0.0484289915	-0.0384544848	0.0766347679	-0.0219243561	0.0312211819	-0.1363826106	0.0407781217	-0.0436957988	0.0194512015	-0.1170772534	-0.0148088591	0.061669318	0.1052427295	-0.029019836	-0.0387779618	0.0236520682	-0.1404213008	0.2032810533	-0.0908908961	0.0394561765	-0.079054367	0.0360108589	-0.0614709403	-0.0015705748	0.1361922047	-0.0399012127	0.0928715817	-0.0373472063	0.0567736144	-0.0108649134	0.0749025644	-0.139977842	0.0841685034	-0.0979982359	-0.0424484826	0.2208782667	-0.0437498011	0.019584295	-0.0509860805	0.0098300058	-0.0094284135	0.0179011807	-0.0556188548	0.0211089477	-0.0378613644	0.1464692229	-0.0983454656	0.110529114	-0.0275141428	-0.1961892331	-0.0259205078	0.062272504	-0.0927745744	0.2498675009	-0.0200574356	0.0356650038	-0.0749779315	0.0211624294	-0.0403874261	0.2109551887	-0.0442843837	0.0200644019	-0.124059796	0.0315057378	-0.0174449307	0.0727602642	-0.0719621257	0.0429537973	-0.0886235118	0.0145274133	0.0978582086	-0.1009338843	0.1394400182	0.1154637225	0.1154447293	0.1154130763	-0.0288609	n/a	n/a	0.0008329515488099	-0.025149	n/a	0.000632472201	n/a	-0.158587	n/a	n/a	0.025149836569	-0.000843781	n/a	7.119663759610001e-07	n/a	0.000288707	n/a	8.335173184900003e-08	n/a	-0.000467424	n/a	2.1848519577600003e-07	n/a	0.0	0.0	0.0
2866.4780148232658	2.1531367470206533	4.63599785137068	8216696.20946513	3825.3936164065663	-6.691183368998736	14633636.320444109	44.77193487756528	3103.5089368592503	-0.7496352324087638	0.5619529816685414	9631767.721165234	3198.257262182516	2307.6196182318104	1.012179	15.72461	0.14931724	0.0727199	-0.083998185	-0.1526498013	0.0656585462	0.0118145935	0.0159640109	0.1048980756	0.0809807346	0.1344592717	-0.0563646084	-0.1936940685	-0.0681311242	0.0489569896	0.0314446357	0.0667752773	0.0661123943	-0.1273503488	0.1610408492	-0.1017678956	-0.007938275	-0.0472095753	0.044270226	-0.0161420526	0.1278723916	0.06482786	-0.0854596774	-0.0313506525	-0.0851202296	0.0155215147	-0.0378877049	0.075838383	0.0733675679	-0.1131274256	0.1141641867	0.0156988272	0.04508051	0.1035698435	-0.102334214	-0.0520464275	-0.002294536	0.0663868317	-0.0434757151	-0.2799513834	-0.0158876407	-0.0254099444	-0.1251712179	0.115998288	0.0259359308	-0.0104502312	-0.0804549624	0.00418732	-0.1003315161	-0.0012031321	0.1491284714	-0.0724348777	0.0939799441	-0.1639710873	-0.0463042795	-0.0713867208	0.0209222065	-0.1079512251	-0.0685760724	0.0528514794	-0.0204133297	0.1553402623	0.0864760006	0.0100579293	-0.126546204	0.1302634183	0.10347538	-0.0895427228	0.0189927017	0.0623535353	0.074290078	0.1512480205	0.0438897796	0.0071711408	-0.2514140755	0.0489101774	0.0609879881	-0.0013150122	0.0696958764	0.1053875378	0.1157130488	0.1053255184	-0.1696459779	-0.0139842506	0.0151760539	-0.0045157981	0.274816384	-0.138378977	0.0350393938	-0.0845927805	0.0751253024	0.0635350241	0.1285186313	-0.0667918244	-0.0039700646	0.0301620494	0.0548722698	0.0353566462	0.0013593173	0.004621159	-0.1035995765	0.0601657252	0.0636574791	-0.0582942125	-0.0348089954	-0.0435389372	0.1154130763	0.1152422001	0.1149575937	-0.0211757	0.0076852	5.906229904e-05	0.0004484102704899	0.00230124	0.02745024	5.2957055376e-06	0.0007535156760576	-0.112078	0.046509	0.002163087081	0.0125614780839999	-0.00160112	-0.0007573389999999	2.5635852544e-06	5.735623609209998e-07	-0.00030741	-0.000596117	9.450090810000001e-08	3.553554776889999e-07	-0.000467424	0.0	2.1848519577600003e-07	0.0	0.0	0.0	0.0
2873.786128342392	7.308113519126437	53.40852320843859	8258646.711453157	3826.4952789657855	1.1016625592192213	14642066.119947445	1.2136603943854445	3108.402139283228	4.893202423977527	23.94342996201955	9662163.859500548	3206.342163421008	2286.2102717387693	1.014137	15.755027	0.060337553	0.0371735	-0.0444041074	-0.1039501048	0.1349672453	0.0535285977	-0.0136566967	0.1814285824	0.1387029541	0.0674253119	-0.0806049677	-0.0733277286	-0.0597631815	0.0171526745	-0.1970213304	-0.0031516814	-0.0085399304	-0.0783186864	0.1811090927	0.0926234437	0.1480398271	-0.1134490928	0.0709327157	0.0632731653	0.144932208	0.0092411175	0.0284998766	0.0281686977	0.021959643	-0.0059677581	0.0806272215	0.0983772501	-0.1184779509	0.0806191848	0.0772421049	-0.0437513981	-0.0962599516	-0.0185856285	-0.0644324265	-0.0354168414	0.0070047345	0.0093980703	0.0097356082	-0.0249884359	0.0231193571	-0.0954874194	-0.004950431	-0.0232945647	0.0382625394	0.0288056932	0.0672778228	-0.0859362748	0.01165349	-0.0576157262	0.1878191948	0.1501729697	0.0727017737	0.0798539687	-0.0535638191	-0.0353097442	0.0704337591	0.0580957077	-0.1446971279	0.152877267	-0.1022271053	0.0355701106	-0.0136272675	-0.0391939318	-0.0932274198	0.1214327109	0.0423761008	-0.0211970718	0.1012171745	-0.0108801562	-0.0186973962	-0.1148852084	0.0689865379	-0.0814080415	-0.0822104659	0.0122466802	0.0563440369	-0.0749560662	-0.0206017482	0.0008333246	0.0453488051	0.0343396072	-0.1474235767	-0.044174985	0.0524216038	-0.1739306795	0.148941277	-0.2108118283	0.0251326438	-0.0478991548	0.0463418301	-0.0501961998	0.1187959756	0.0304910383	-0.0218272734	-0.0532536009	0.010205058	-0.0343334177	-0.0519733761	-0.0518375675	-0.0610826896	0.1070539938	0.0530332678	-0.0457305073	-0.0510132131	0.0570701082	0.1153118061	0.1148374968	0.1140484259	-0.0289357	-0.00776	6.0217600000000045e-05	0.00083727473449	-0.000476813	-0.002778053	2.27350636969e-07	7.717578470809e-06	-0.140955	-0.028877	0.000833881129	0.0198683120249999	-0.00118267	0.0004184499999999	1.3987083289e-06	1.7510040249999992e-07	-0.00030741	0.0	9.450090810000001e-08	0.0	-0.000467424	0.0	2.1848519577600003e-07	0.0	0.0	0.0	0.0
2882.997369522672	9.211241180280012	84.84696408128632	8311673.832674648	3837.515474141	11.020195175214669	14726525.014271624	121.44470169982462	3109.0008119860995	0.5986727028716814	0.3584090051636845	9665886.048930226	3206.2721765685624	2327.3428163647072	1.046041	16.250677	0.055290903	0.0342117	-0.106017771	-0.0020183767	0.1091456566	0.0364916291	-0.0329864145	0.0917457388	0.1043836251	-0.0938029123	-0.1233138328	0.1319975539	0.0644673037	-0.0622104852	-0.0085734825	-0.0279667613	0.0772316456	0.1352498913	0.2232933619	-0.082353287	-0.0619051797	-0.0338102834	-0.0281425468	0.2029894904	0.0684145127	-0.1281916031	-0.0201120137	-0.0392277737	0.0897651365	-0.0484125101	-0.0419193887	0.0475899477	-0.0022116434	-0.0575033137	-0.0678979659	0.0663785671	-0.007929105	0.023265521	-0.0046840566	0.0371557856	-0.0607211391	0.0517001253	0.0069267178	0.1464310672	-0.0106179568	0.1015149311	0.0727508124	-0.0794517433	-0.0238227675	0.1279096506	0.039590559	0.101077607	-0.0436861825	0.038685007	0.0952976478	0.2110848756	-0.0060742631	-0.0383028428	0.0907996522	-0.0477063567	-0.0605550806	-0.0522466899	0.0864575183	-0.0438775338	-0.2330969151	0.087567839	0.1257218587	0.0751188504	-0.0414311821	-0.1161570041	-0.0245091316	0.0123874265	0.0321794649	-0.1997804863	-0.0362157433	-0.0084822249	-0.0201013691	0.0187667063	0.006188814	0.1147617369	-0.0650865214	-0.0840724311	0.0958366878	0.0952346334	0.0506012813	0.0246009364	-0.129459172	-0.0294144731	-0.061523523	-0.1357255007	0.1157789682	-0.0136219676	-0.0206129385	-0.0205275058	-0.1405495161	-0.0344379412	0.1749290227	-0.0743947019	-0.0303466839	0.0311518011	-0.0563829109	-0.094897739	-0.0428165223	0.0072843355	-0.0384784358	-0.0292474719	0.026116317	-0.0199950678	-0.0848832931	0.0324111348	0.1151599564	0.1142313295	0.112689161	-0.0289527	-1.6999999999999654e-05	2.8899999999998825e-10	0.00083825883729	0.00228529	0.002762103	5.222550384100001e-06	7.629212982609001e-06	-0.114691	0.0262639999999999	0.0006897976959999	0.013154025481	-0.0015845	-0.0004018299999999	2.51064025e-06	1.6146734889999997e-07	-0.000430536	-0.000123126	1.8536124729600001e-07	1.516001187600001e-08	-0.000467424	0.0	2.1848519577600003e-07	0.0	0.0	0.0	0.0
2883.065419057193	0.0680495345209237	0.0046307391485143	8312066.210563429	3836.632448541691	-0.8830255993093488	14719748.54520301	0.7797342090356345	3111.293725713145	2.2929137270452884	5.257453359672716	9680148.647661982	3208.1355138775307	2353.1554099848795	0.990979	15.395257	0.07148731	0.0424678	-0.1449000572	0.0036411601	-0.0195526035	0.0598989953	-0.0158239365	0.0740306021	0.0044119626	-0.1196025248	-0.0926604867	0.0703059043	-0.0866400611	-0.0477356022	0.0528746207	0.0412142386	-0.0278686045	-0.0005499063	0.0862220837	0.0241329963	0.0534188051	-0.0654253609	-0.0627290296	0.1040212118	0.0321058194	0.0564926613	0.1263291637	-0.0273488738	0.0100108226	0.2249502993	0.1256311074	0.0174445162	-0.1302528292	-0.179930946	0.0489565385	-0.0448275933	-0.0379358173	0.0640094968	-0.0196964307	0.0221288251	0.0594150269	0.1725453845	0.0452307112	0.0423013013	0.0966698597	-0.0132185651	0.0107855722	-0.0347359184	-0.0547592301	0.0047536978	-0.2309123462	-0.1303705661	0.1203624208	-0.0644311564	0.0311804834	0.0820772573	-0.034411901	-0.0612834135	0.1115041797	-0.0521558737	0.0162641499	-0.0102892402	-0.1800294699	-0.0602120281	-0.0544213001	-0.0104301161	-0.0560854484	0.1526636222	0.0053484607	0.0596982419	-0.0933724614	-0.081914189	0.0406346544	0.0945761118	0.0562154616	-0.0585723443	-0.1246897047	0.1616175822	-0.0885760218	0.118166885	0.0096014992	0.040709221	-0.1042732445	-0.0224511421	0.1170579271	0.0477680762	-0.1233920168	-0.0269833135	0.0155800265	-0.0470187314	0.0805410921	0.0189148171	-0.1461034256	-0.1292493699	0.0242389875	-0.0368592569	0.1092843904	0.0033877728	0.0704890901	0.1759981012	0.0270238213	0.0266958028	-0.1279484	-0.0361993062	0.0154399717	0.0055244371	0.0606069641	-0.102120795	-0.0279584472	-0.0176625538	0.1149575937	0.1134247617	0.1108851636	-0.0301157	-0.0011629999999999	1.3525689999999938e-06	0.0009069553864899	0.0202147	0.01792941	0.0004086340960899	0.0003214637429481	-0.0983364	0.0163545999999999	0.0002674729411599	0.00967004756496	-0.000921621	0.000662879	8.493852676409999e-07	4.39408568641e-07	-0.000372609	5.792700000000005e-05	1.3883746688099998e-07	3.355537329000005e-09	-0.000467424	0.0	2.1848519577600003e-07	0.0	0.0	0.0	0.0
2880.5009519776963	-2.564467079496808	6.576491401822887	8297285.734344414	3855.52759005456	18.89514151286903	14865092.997671925	357.0263727913466	3111.3761556142003	0.0824299010555478	0.0067946885880274	9680661.5817246	3212.6040658346983	2356.1269455104034	1.019213	15.833892	0.0576950899999999	0.03456	-0.0890722463	0.0485934001	-0.1154738679	0.0243725978	0.1048566453	0.0062814657	-0.0276721402	-0.0129223215	-0.0346281613	0.0191965492	-0.1425112441	0.0483236036	0.0258728506	-0.0036310425	-0.0605173606	-0.0955643104	0.0548115225	-0.0792977448	0.0143499768	-0.0540357021	0.1011197848	0.0349713539	0.1076089481	0.0194056053	0.0620776939	0.013318712	-0.0002320002	-0.0093931993	0.0071564542	-0.1209638281	-0.0078737798	0.0309327489	0.0143201178	0.0614053191	-0.0756369989	-0.0111120082	-0.0467412448	-0.0133367586	0.1434676431	-0.038209204	-0.1234278548	-0.1089555237	0.0419402906	0.0602769798	0.0797084048	0.0834602806	-0.0351722001	-0.0396785991	0.1645031335	-0.0258127044	0.0332934158	-0.1308939447	0.0304562149	-0.0287985168	0.0113175567	-0.0581553261	0.0300107381	-0.0491858261	0.0013181463	0.0696778163	-0.0013701284	0.0921363321	-0.1115009002	0.0480644033	-0.0197941293	-0.0402859957	0.0169920553	-0.0723520667	-0.0634259507	-0.0696365576	0.0368112343	0.0850254361	-0.0828353196	-0.0081989719	0.0492322453	-0.0256198674	-0.0213965542	-0.0845246044	0.0151386776	0.1305915214	0.0188261735	0.0253665653	-0.037046669	-0.0313388839	-0.0772446465	-0.0092850266	0.046230376	-0.0965661872	0.0356957602	0.0919952907	0.0892999023	-0.1497034365	-0.0185543865	-0.0839928527	0.0573744927	0.0181268845	0.0288447267	-0.0386009187	0.0145226889	0.1096990407	0.123118926	-0.0266482415	-0.0500121503	-0.0447155203	0.0043483377	0.012358539	0.0370861905	-0.0358376067	0.1147048067	0.1124192083	0.108643553	-0.025937	0.0041786999999999	1.7461533689999973e-05	0.000672727969	-0.00257374	-0.02278844	6.624137587600001e-06	0.0005193129976336	-0.098782	-0.0004455999999999	1.9855935999999148e-07	0.009757883524	-0.000381173	0.000540448	1.4529285592900001e-07	2.92084040704e-07	-0.00030741	6.5199e-05	9.450090810000001e-08	4.250909601e-09	-0.000467424	0.0	2.1848519577600003e-07	0.0	0.0	0.0	0.0
2871.0267456669126	-9.474206310783757	89.76058521929475	8242794.5743347425	3849.775207019541	-5.752383035018738	14820769.14458235	33.08991058157139	3108.0420364262195	-3.334119187980832	11.116350759661962	9659925.300192442	3206.881095591452	2340.1788246319134	0.984867	15.300313	0.07785659	0.0471461	-0.0701942172	-0.0113683412	-0.0452333404	-0.0581179914	0.09601751	-0.0436676303	0.0439475408	-0.0048518542	0.1324795225	-0.0341379268	-0.0233556099	-0.0458602344	-0.1860961123	-0.0837317707	-0.0255169741	-0.0722610567	0.0090362208	0.0038576542	-0.0393784234	-0.0181274293	-0.0730510463	-0.0255065617	0.1064398772	0.0620614186	-0.0776366503	-0.1123674791	-0.0038995588	-0.0239494239	0.0506091292	-0.0322875994	0.0895414645	0.0447639883	-0.0031977698	0.0437786597	-0.0601524976	0.0744136698	-0.0485153791	-0.2779157832	-0.0066030921	0.0980311442	-0.0634464865	-0.1212038331	0.0089431436	0.15598935	0.0029765518	0.08678426	-0.0258718291	-0.0607708299	0.0343053656	0.0903533895	0.1595568496	-0.0654768593	0.0152846099	-0.0002087992	-0.052963387	0.0048958485	-0.1176972202	0.0861214503	-0.0443805871	-0.0764940983	-0.0137536476	0.0557878838	-0.0110666431	0.0892916213	0.098488316	0.0229792606	-0.1053696407	-0.0974157654	0.162238685	-0.0666497528	0.0245201075	0.0798800398	-0.0098490866	-0.1202489853	0.1295688866	-0.030025899	-0.0559977173	-0.1072337174	-0.0630217662	-0.0587207506	0.1210642394	0.0729768103	-0.1713319648	0.0539056902	-0.0714316168	0.007458228	-0.0466077117	0.0189684936	0.1157781065	0.0409052844	0.1049687945	-0.1025555396	-0.0319252846	0.0563412662	0.0316063763	-0.0773960229	-0.053125248	0.0204728208	-0.0553138944	0.0669427704	0.1238910506	-0.0011621192	-0.0295503022	0.0929223317	-0.0536864585	-0.1136391449	0.0959984777	-0.0845382831	0.1144017065	0.1112164334	0.105973176	-0.0221372	0.0037998	1.443848004000002e-05	0.0004900556238399	0.0123721	0.01494584	0.00015306885841	0.0002233781333056	-0.0556198	0.0431622	0.0018629755088399	0.0030935621520399	-0.000432596	-5.142299999999999e-05	1.87139299216e-07	2.6443249289999987e-09	-0.000523246	-0.000215836	2.73786376516e-07	4.6585178896000015e-08	-0.000415708	5.171599999999999e-05	1.7281314126399998e-07	2.674544655999999e-09	0.0	0.0	0.0
2872.045322610595	1.0185769436825467	1.037498990201678	8248644.335129397	3840.864635408518	-8.910571611022988	14752241.14753181	79.3982864351688	3106.428454082088	-1.6135823441313732	2.603647981292497	9649897.740330832	3202.4012689026854	2304.0085734664235	0.955464	14.843517	0.0684480899999999	0.0386595	-0.0125969785	-0.0589968602	-0.0572374169	0.0570478599	0.0173010668	0.0786918768	-0.1553665923	-0.1006425825	-0.0166544634	0.0363984578	0.0503958624	-0.0503227656	-8.2521e-06	-0.1416014781	0.0229479936	-0.0316180057	-0.0116601975	0.092820594	0.0734112863	-0.044501803	0.0034853036	0.0805949173	-0.0270765055	-0.0295858509	-0.0781981807	-0.0810743403	0.0398385036	0.0430835487	-0.0662948568	-0.0828433138	0.0262658527	-0.0184545115	-0.0974482677	0.0893721589	0.0364979335	0.0643147595	-0.0761598692	-0.0222632802	0.0236396846	0.0461312628	0.0812981702	0.0586415423	-0.0674889368	0.0072070052	0.0300371855	-0.0239036036	-0.0117140291	0.1766428342	-0.0988501798	-0.0293872877	0.0031291472	0.0039048023	0.0444113407	-0.0236296035	-0.0152656017	0.0304867262	-0.0323844126	0.0620321125	0.0069031459	0.0360474878	-0.0748506101	-0.1664986756	-0.0417583745	-0.0164033777	0.0894402023	0.0570961671	-0.0494816361	-0.0011843994	-0.1063002057	0.0346295461	0.0484387637	-0.0290339392	-0.0075683036	0.1100734192	-0.0080782609	0.0603334211	0.1443327971	0.1428479972	0.019786669	-0.0155052913	0.0940613235	0.146277593	0.0294824286	0.0057641059	-0.0377767994	0.0263823505	0.1013072268	0.04499093	0.0814992512	0.0145185503	-0.012719043	-0.0391990278	-0.0111956727	-0.0180658648	0.0466068441	-0.0729894982	0.0138599071	0.0568930203	-0.1259185296	-0.0449165053	-0.0640986946	0.0307081979	-7.44783e-05	0.0568165163	0.0262734693	-0.0705123731	0.0178408029	-0.003176262	0.1140484259	0.1098185471	0.1028845713	-0.0178159	0.0043213	1.867363369e-05	0.00031740629281	0.0365507	0.0241785999999999	0.0013359536704899	0.0005846046979599	-0.0549642	0.0006555999999999	4.29811359999999e-07	0.0030210632816399	5.76758e-05	0.0004902718	3.32649790564e-09	2.4036643787524e-07	-0.00076711	-0.000243864	5.884577521e-07	5.9469650496e-08	-0.000467424	-5.171599999999999e-05	2.1848519577600003e-07	2.674544655999999e-09	0.0	0.0	0.0
2877.401508092232	5.356185481636658	28.688722913695315	8279439.43877145	3846.1485106723	5.283875263781738	14792858.36614675	27.91933780320453	3108.2725676536343	1.8441135715461316	3.400754864760629	9661358.354828116	3205.7859433287786	2318.9285399464065	0.953628	14.814998	0.09551871	0.0460668	-0.0161634288	-0.0012217663	-0.0968249603	-0.0526048303	0.0224116312	0.0840742383	-0.1799993394	-0.0467866934	-0.0149532452	0.0418804522	-0.0647321172	0.0433011807	0.0480405115	-0.0995250563	0.0040673467	-0.0189753566	0.0360893612	-0.0557686883	0.0252422391	0.0481509971	0.1027224707	0.0553419414	0.0247076229	-0.0296711372	-0.0603073985	0.000606513	0.0340680369	0.0581807175	-0.133810041	0.0462520086	0.0525814184	0.0348946674	-0.0035297496	-0.0752269189	0.1850960519	0.0316626645	0.0780019872	-0.0779003571	-0.0261668765	0.037035087	-0.0142222634	0.200696416	-0.1394614315	0.0465464792	0.1021074058	-0.0775190984	-0.007506445	-0.0123746583	-0.0194337986	0.0633555956	-0.0645967927	-0.0212050639	0.0469895655	-0.0472070254	0.0415285712	-0.029710966	0.0542743405	0.0259747413	0.0769223502	0.0580267349	0.0187705701	-0.0577929051	-0.1048022152	0.0532838472	-0.0496789771	-0.0713871355	0.0525450121	-0.0623938727	-0.0881762279	0.1452696111	-0.0438964872	-0.0420220205	-0.0176049348	-0.0368897134	-0.0858548735	0.1002870914	0.0112877811	-0.0894702991	-0.1335526244	0.0704616754	0.0629123059	0.0683315701	0.0177097148	-0.0074695227	-0.0236615379	0.0034645106	0.0744425868	-0.0633792829	0.0087846738	0.0342672895	0.0922952161	0.0009203674	0.022796177	-0.1682931537	-0.0329516152	0.070206698	-0.0448781832	-0.0208183582	-0.0899976585	-0.0268532708	-0.0744850813	0.0475011424	-0.0750963425	-0.060545321	0.0011129352	-0.0130979082	0.0670360543	-0.0198674732	0.1136451198	0.1082280018	0.0993899282	-0.00901782	0.00879808	7.74062116864e-05	8.132107755239998e-05	0.00421551	-0.03233519	1.7770524560099995e-05	0.001045564512336	-0.077549	-0.0225848	0.00051007319104	0.006013847401	-0.000258232	-0.0003159078	6.6683765824e-08	9.979773810084e-08	-0.000677045	9.006499999999996e-05	4.583899320250001e-07	8.111704224999992e-09	-0.000237384	0.0002300399999999	5.6351163456e-08	5.2918401599999993e-08	0.0	0.0	0.0
2880.889571162605	3.4880630703733004	12.166583982902017	8299524.721233458	3840.08646631039	-6.062044361910012	14746264.068740215	36.74838184576496	3109.122344997242	0.8497773436079115	0.7221215337093184	9666641.75616115	3207.56292454535	2335.922678609992	0.968189	15.041212	0.03707985	0.021092	-0.0641003546	0.0414426253	-0.0229061838	-0.0948951908	-0.0136891086	-0.0143990921	-0.1345583841	-0.0592185247	-0.065434986	-0.0064082998	-0.0259399297	0.0595063115	-0.0211778297	0.0116238415	-0.0110234186	0.0424903963	0.0634073275	0.1061020782	0.0348232601	0.0169106347	0.0429119462	-0.0740012595	-0.111743897	-0.13986167	0.1402467328	0.1003709742	0.109737497	-0.0547136921	-0.1624978561	0.04036514	-0.0002922014	0.0147417608	0.0029564377	0.0222247553	0.0442473541	-0.0039235598	0.2089998944	-0.0406531159	0.0467067647	-0.0273096435	0.0785071816	-0.1206434319	0.0368198751	0.148256756	-0.1201049904	-0.0324289113	0.0533928682	-0.0930162446	-0.0163655111	-0.0918516041	0.0966265363	-0.0063798844	-0.0105886909	0.0449954917	-0.0310561359	-0.0211613767	0.0609607184	0.0724379491	0.0683837827	0.1905894211	0.0586226539	0.0310747025	-0.0144976603	-0.0801408148	-0.0910334573	0.0720096354	0.1624498417	-0.1387583784	0.0046753939	-0.0284209851	-0.0258839295	-0.1136827914	0.1221905947	0.0675792159	-0.0164001477	-0.0477920454	-0.0912147584	-0.0152889924	-0.0378533401	-0.1395683378	-0.0162724693	-0.0204038181	0.0497585562	-0.0395819311	-0.0477219228	0.0050993023	-0.0591410301	-0.0139570902	-0.0199760952	0.0656319569	-0.0234265124	-0.0304512142	-0.0227406236	-0.1500558309	-0.0571541995	0.1088012863	0.0227158597	0.0585030627	-0.0801196226	-0.0518659553	0.0522309635	-0.0833586565	0.0608829801	0.0460626293	-0.1155051943	0.0756448177	-0.0178571409	0.0287875284	0.1131919653	0.1064475877	0.0955030384	-0.0074967	0.0015211199999999	2.3138060543999973e-06	5.620051089e-05	0.00218703	-0.0020284799999999	4.7831002209e-06	4.114731110399999e-06	-0.0675528	0.0099962	9.99240144400002e-05	0.0045633807878399	-0.000290903	-3.267100000000001e-05	8.462455540900003e-08	1.0673942410000006e-09	-0.00076711	-9.006499999999996e-05	5.884577521e-07	8.111704224999992e-09	0.000110561	0.000347945	1.2223734721e-08	1.21065723025e-07	0.0	0.0	0.0
