global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
2127.6868653700726	n/a	4527051.397068325	n/a	2669.488676429398	n/a	n/a	7126169.793584778	2219.093942521496	n/a	n/a	4924377.925735597	2243.9701321904336	1904.006669549667	n/a	n/a	n/a	n/a	-0.1144696521	-0.0414271726	-0.0235146298	-0.1238947882	0.0034918756	-0.0170514981	0.0440582147	-0.0622684259	0.1883620738	-0.1479724989	0.0357026106	-0.0873952639	0.1980439639	-0.0054090607	0.0182673038	-0.0570824665	0.0867801339	-0.1080402498	0.1026394105	-0.0009098926	-0.0179776522	0.0239729218	-0.0576253279	0.0748097302	-0.0117621276	0.0768069391	-0.1530647371	0.0614636462	-0.0559808604	0.0258107349	-0.0074432938	0.0447881632	-0.0434913597	0.0071431064	-0.0842018976	0.1235703108	-0.0020933883	0.0333099926	-0.1313817767	0.0061017947	-0.0427197652	0.0934788615	-0.0281356961	0.0544756471	-0.0930785454	0.0725787952	0.0812928024	-0.0505832034	-0.057386927	0.137842882	-0.0329821015	-0.0060616938	0.1031632687	-0.2035842613	-0.0562941887	0.1133469833	0.0955941338	-0.0171464308	0.0460286425	-0.1210360981	0.0204110164	0.0566174055	-0.0170237225	0.0867225847	-0.1035427277	0.0101640627	-0.0908975102	0.0150896405	0.0547388707	-0.086905727	0.0807335302	-0.0297351037	0.033678311	-0.0460078095	0.0506828788	-0.0631910775	0.0578661196	-0.1110644241	0.0289388214	-0.1303152581	0.0914594763	-0.0551558011	0.025546642	-0.0996480272	-0.0427095732	0.0261192543	-0.0660121142	0.0548045711	-0.0892238719	-0.0086772953	-0.0281435915	0.0059414947	0.1038808115	-0.0935377101	-0.0050860345	0.0193299105	-0.076325203	0.0207969558	-0.1682685911	-0.1476769466	0.0681791471	-0.0310064024	0.1150992278	-0.107913972	0.0365634763	-0.0293579659	0.0275322436	-0.0211309167	0.0056033083	-0.0017454343	-0.0469961569	0.1004419808	-0.0201292946	0.0023433038	-0.0153964252	0.0321456187	-0.1535082531	0.0298607689	-0.0660343756	0.1154637225	0.1154447293	0.1154130763	-0.0525979	n/a	n/a	0.00276653908441	2.04419e-05	n/a	n/a	4.1787127561000007e-10	1.88153e-06	n/a	n/a	3.5401551409000005e-12	0.000999445	n/a	n/a	9.98890308025e-07	-7.66556e-05	n/a	n/a	5.876081011360001e-09	0.0	n/a	n/a	0.0
2122.689869520493	-4.996995849579434	4505812.2821649285	24.969967520714093	2659.525246667552	-9.963429761845871	99.26993261923612	7073074.537662103	2217.67644904106	-1.417493480435951	2.0092877670784257	4918088.832631365	2241.346024000635	1871.3648653559703	1.006866	17.203661	0.05047010057	0.0280464	0.0524587482	-0.0976453135	-0.0408103887	-0.1599039846	0.0083138292	0.0890056925	0.1038429372	-0.0686990386	0.0398014967	-0.024844406	-0.1967057154	-0.0438726346	0.020872039	0.0787186833	0.0196402339	-0.0805042536	0.1231885685	0.042376503	0.0400505617	0.1199115977	-0.1062479465	0.0377239155	0.0232604599	0.0032616642	0.0883546892	-0.02627979	-0.0180575952	0.1303840717	-0.002848583	-0.045361416	-0.045983038	-0.038371863	-0.0322133739	0.0699183162	0.0712195687	0.0394759824	-0.0255369245	-0.0489210942	-0.0486951819	-0.0287742258	0.044038144	0.0014021453	-0.0146257255	-0.1288349561	0.114132071	-0.1118175994	-0.1196862606	0.0546891289	0.1495342082	0.0641265913	0.0715457674	-0.1420041209	-0.1134143094	-0.0738281125	0.0904511354	0.0052278523	0.073826353	0.0728419137	0.0489365856	-0.0608788322	0.126166808	0.0515328997	0.0095252463	0.0138461157	0.1439784642	-0.0723697593	-0.1052859995	-0.0176928346	-0.0780261495	0.067652956	0.0322029316	-0.0351883769	-0.0346651547	0.0579107781	-0.0640104002	-0.0767300863	-0.0016699224	-0.026829604	0.0040524016	0.034715698	0.0730081346	-0.06345259	0.0163073536	-0.1687685028	0.0898033034	-0.0582244985	0.0539263583	0.0073521892	0.206865655	0.0671221604	-0.0071624668	-0.0646469246	-0.1172040859	-0.1306049607	0.0080561859	-0.0043193958	-0.0068947035	0.1104345311	-0.0943295722	-0.1038247444	0.0805054616	-0.0855719877	0.1145635532	-0.0128558483	-0.0331484131	-0.0678500821	-0.0073115148	-0.0106415924	-0.0116504202	0.0245490745	0.0143856726	0.029524844	-0.0170655271	-0.0534805092	0.009161467	0.017918775	-0.0548535006	0.0421589834	-0.0579387486	0.1154130763	0.1152422001	0.1149575937	-0.0399636	0.0126343	0.00015962553649	0.00159708932496	1.55298e-05	-4.9121e-06	2.412872641e-11	2.4117468804000005e-10	0.0183706	0.01836871847	0.0003374098182301	0.00033747894436	0.000950581	-4.8864000000000025e-05	2.387690496000002e-09	9.03604237561e-07	-0.000417035	-0.0003403794	1.1585813594436e-07	1.73918191225e-07	0.0	0.0	0.0	0.0
2122.332833567051	-0.3570359534423915	4504296.656436747	0.1274746720505175	2655.1974815522144	-4.32776511533757	18.72955089353281	7050073.666041222	2217.2783125743613	-0.3981364666988156	0.1585126461154171	4916323.115412607	2239.3167884547424	1876.919291464461	1.00807	17.224232	0.07371204009	0.0372592	0.1445415046	0.0039266632	-0.0708467004	0.0455675073	0.0208578318	0.1234847607	0.112028293	-0.0170869681	-0.0380986231	-0.0442230983	-0.0850629262	-0.0499585943	0.0217847595	-0.1047254166	0.062587595	-0.0146655684	0.1383084277	-0.1467714462	0.0523949496	0.1566788032	0.0771789434	0.0109027011	0.0153396612	-0.025256288	0.0287029696	0.0255353313	-0.0254102403	-0.0354067169	0.0350866839	0.0362057566	0.0004290737	-0.0363385531	0.0753293263	0.1822070604	-0.0435347168	0.1157794461	-0.0650480214	-0.1087736115	0.0611448357	0.0630546491	0.1335383376	0.0689269853	-0.0622762887	-0.0677270287	-0.1186452727	-0.001468874	-0.114728334	-0.0097690841	-0.0145386716	-0.0408407313	0.0176143373	0.0029433333	0.0505388792	0.1401805115	-0.0293662842	0.0281267619	-0.1144932394	0.0415101477	0.0801390878	0.1159527589	0.0066492417	0.0298743995	0.0748603653	0.0626699411	0.0453379536	0.0011996678	-0.1261456132	0.1063706278	-0.0014258095	0.0361627521	0.030860391	-0.0473671336	0.0792684429	0.0332208863	0.0067223936	0.0001068291	0.0829321775	0.0241409029	0.1268796208	0.0748476526	-0.0410585083	-0.0495687766	0.1409576784	0.1387906415	-0.0952389562	-0.091367748	-0.0220207968	-0.0969226459	0.0379302673	0.0542485897	0.0545300895	0.0584445635	-0.0626016475	-0.0200051059	-0.0081766323	0.0357593788	0.1178633169	0.045327667	-0.0641185707	0.00402701	0.0845261419	-0.0399029587	0.1577605299	-0.092420573	0.0496140645	-0.0052414055	0.0474868517	-0.075599359	0.0143328849	0.0391650978	0.0495738271	0.0458331592	0.0629023266	0.082917838	-0.0257986441	-0.0020013875	0.0152899338	-0.0749630074	-0.0448093943	0.1153118061	0.1148374968	0.1140484259	-0.0526121	-0.0126485	0.00015998455225	0.00276803306641	8.40471e-06	-7.125090000000002e-06	5.0766907508100015e-11	7.063915018410001e-11	0.0385136	0.020143	0.000405740449	0.00148329738496	0.000666961	-0.00028362	8.044030440000005e-08	4.44836975521e-07	6.33854e-05	0.0004804204	2.3080376073616e-07	4.0177089331600005e-09	5.42279e-05	5.42279e-05	2.9406651384100003e-09	2.9406651384100003e-09
2129.693503133028	7.360669565977332	4535594.417287029	54.17945645950493	2661.5895625942444	6.392081042029986	40.85870004787915	7084058.999710621	2224.134078914556	6.855766340194805	47.00153211134807	4946772.4009891	2244.2113220418646	1879.2072880059536	1.002342	17.12636	0.02395300759	0.0116812	0.0337876253	0.0314355508	-0.0514589019	0.1519353785	0.0214756385	-0.0143332876	-0.118580884	0.0716179557	-0.1100946576	-0.0148102683	0.0531451819	0.0272378536	-0.0018113752	-0.1093345553	-0.0534502356	-0.068440122	0.0048483547	0.0232941288	-0.0381217707	-0.0299733836	-0.0082100562	0.0114742302	-0.0099306446	0.053845358	0.1170750901	-0.0672336008	0.0207481462	-0.0150017177	-0.0366262883	-0.0618762341	-0.0807619226	0.0463777211	0.0413816191	0.0760393554	0.0075819113	0.0008447988	0.0605367597	0.1131240705	-0.0825385886	-0.019698746	-0.0280937784	-0.1432233834	-0.0062902317	0.0665256566	0.0012714089	0.1865322397	0.0791705127	-0.0600849852	-0.0645807158	0.1356551604	-0.0223440733	0.1129777491	0.0383398005	0.0051130932	-0.0792744656	0.0058693926	0.1359668469	-0.0725424537	0.0519815232	0.0216067225	-0.1452251186	-0.0381995299	0.0186976334	-0.0801497284	0.139645513	0.0015185857	-0.0386756322	0.0419724295	-0.0653295617	-0.0178024794	0.1217212929	-0.0127787301	0.0102876454	-0.0728463604	-0.082978584	0.0323932219	0.0163062245	-0.016057447	0.0480912896	-0.031547802	-0.0328508506	0.0750651302	-0.093292525	-0.0507210199	0.0105175681	0.1243596428	-0.1644082655	-0.0384754689	-0.1391976398	-0.0209900678	0.0641065846	0.062922125	0.0332752436	0.0431765408	-0.0427447835	-0.0554322438	0.0174137958	-0.1133021074	-0.1017528766	0.0686699877	0.0782589743	0.0059098171	0.1322551877	-0.0680655189	0.0452830821	-0.0948555196	0.0978307767	0.0570599033	0.0038942388	0.0078256889	0.0127094132	0.0380506974	0.0245100624	0.0837509387	0.00689289	-0.0886564701	-0.059212421	0.014793383	0.0655216271	0.1151599564	0.1142313295	0.112689161	-0.0476447	0.0049674	2.467506276000004e-05	0.0022700174380899	1.77873e-05	9.382590000000002e-06	8.803299510810003e-11	3.1638804129000004e-10	0.029736	-0.0087776	7.704626176000006e-05	0.0008842296959999	0.000571267	-9.5694e-05	9.157341636000002e-09	3.26345985289e-07	0.000117436	5.40506e-05	2.92146736036e-09	1.3791214096e-08	0.0	-5.42279e-05	2.9406651384100003e-09	0.0
2137.4569203152214	7.76341718219328	4568722.086203431	60.27064634477384	2681.754705365855	20.16514277161059	406.6329829994388	7191808.299751904	2228.71464295327	4.580564038713874	20.981566912758755	4967168.959714321	2250.111540444473	1916.5513173480688	1.052969	17.991392	0.0918053473	0.0486976	-0.1480047771	-0.0166991038	0.1042262175	0.1298054325	-0.1394237583	-0.054411158	-0.1440865971	-0.0395010239	0.0090399086	-0.1402899202	-0.0407540091	-0.0885929386	0.0076819507	-0.0208900131	0.1185085612	-0.0168471915	-0.0115543446	0.0136227206	-0.0951729623	-0.0927691654	-0.0320214676	-0.0010291953	0.0100124929	0.1182804931	0.0195227736	0.0967574812	-0.131727468	0.0341679752	-0.1368817656	-0.0322166851	-0.0100644781	-0.1421321682	-0.0246234183	-0.0474881481	-0.0557952738	0.0184894219	0.0308939091	-0.0125017844	0.0548235685	-0.1222051333	0.0201314776	0.0607391077	0.0059861014	0.0882027896	-0.033741282	-0.063119931	0.0341691005	0.0105268747	-0.0362704995	0.1377625142	0.1654698045	-0.0846198724	0.0301050436	-0.0977179134	0.0503530622	-0.2006228101	-0.0738749802	0.0031470886	-0.0447043891	-0.1158179036	-0.1484068585	-0.0983779818	0.0457169387	0.0646774009	-0.0526622441	0.0523764754	-0.0900374031	-0.0292081038	0.0642935688	-0.065723764	0.0985115564	0.1006126806	-0.0801421834	0.020554411	0.0275782754	-0.0599837784	-0.0224092906	0.0392933117	-0.0652922928	-0.0991514061	0.113989312	-0.0208390549	0.0498208763	-0.0705445705	0.0300160174	0.0150217452	-0.0843952135	-0.0262170407	0.0099262677	-0.0347550316	-0.0013842887	-0.2097641545	0.0350701589	0.0404725479	0.0037079909	-0.0466712993	-0.1037450023	-0.0218585124	0.0027068051	-0.0108315372	0.0343916862	0.0769491401	0.0077880306	-0.0790751863	0.0872068527	0.0326715891	-0.0307285005	0.0158274797	-0.0595555252	0.0114663823	-0.0328487462	-0.0047748008	-0.0229139638	-0.006041298	0.0819624552	-0.0012268086	-0.1231011519	0.0654728302	-0.0701688293	0.1149575937	0.1134247617	0.1108851636	-0.0351675	0.0124772	0.00015568051984	0.0012367530562499	-0.0258513	-0.0258690873	0.000669209677735	0.00066828971169	-0.00717116	-0.03690716	0.0013621384592656	5.1425535745600006e-05	0.000268042	-0.0003032249999999	9.194540062499999e-08	7.184651376400003e-08	0.000145249	2.7812999999999983e-05	7.735629689999991e-10	2.1097272001e-08	0.0	0.0	0.0	0.0
2134.838065860799	-2.6188544544224897	4557533.567448277	6.858398653448516	2676.377140626828	-5.377564739027093	28.91820252242753	7162994.598869835	2229.3843739154886	0.6697309622186367	0.448539561754301	4970154.686658555	2251.0431648103163	1919.959260270604	1.028638	17.575666	0.06401292	0.0345856	-0.0668930051	-0.092219894	0.1714454496	-0.0958385299	-0.1414066129	-0.0111694541	0.0440228792	-0.1232597071	0.0570058085	0.1676489282	-0.0656221776	-0.0374378806	-0.043666943	0.0692770404	0.0379099813	-0.0547544817	0.0989751442	-0.0476574944	-0.1651064547	-0.0823994142	-0.0285366344	-0.0634666699	-0.0546706146	0.0047568808	-0.1065439819	0.0495557861	0.0058293098	-0.1030371129	-0.0005695056	0.0252396157	0.0513694719	-0.1234485275	-0.0557311334	0.0559118466	-0.1400559462	0.1303898727	0.064190541	0.1908460706	0.0331434003	0.0362904727	-0.0097304495	-0.0091958036	0.0389737892	-0.0224090505	-0.0235306259	0.0127685517	-0.0577862319	0.0481787017	-0.039929603	-0.0460701525	-0.1056053866	0.1275313688	-0.1398026421	0.0438060147	0.0404522684	-0.0204165005	-0.0247904256	0.0814843414	-0.1690557989	-0.1353903755	-0.0361052559	0.0768610397	0.0357629769	-0.0046293873	-0.0497880949	-0.0338749062	-0.0938485761	0.1190283113	0.0949101017	0.0576452934	0.0212723865	0.0536214002	0.0688867013	0.0273842703	0.0387962532	-0.0088369289	0.0624562521	0.0808603141	0.0558838619	0.0177013677	-0.0832666169	0.0400039125	-0.0507582121	-0.0434584043	-0.0856217033	0.1284657243	0.0244031769	-0.0219023915	-0.0795048958	-0.0518477995	0.0541967844	0.0260939433	0.0294824038	0.0566381149	0.0577686453	-0.0400303527	-0.0393794672	0.1171487056	-0.1164260364	-0.1518448755	0.0822503723	0.0206297238	-0.0350480201	-0.0429490802	0.0818775127	-0.004369262	-0.0797332276	0.0053081771	0.0399685873	-0.0500687978	0.024212885	0.0593635638	-2.17457e-05	-0.0103896013	-0.0304623349	-0.0281833852	-0.11229074	-0.0432063917	-0.020064517	0.1147048067	0.1124192083	0.108643553	-0.0526025	-0.017435	0.000303979225	0.00276702300625	0.00234767	0.02819897	0.0007951819090609	5.511554428900001e-06	-0.00284452	0.00432664	1.87198136896e-05	8.0912940304e-06	0.000352037	8.399499999999996e-05	7.055160024999993e-09	1.23930049369e-07	1.11432e-05	-0.0001341057999999	1.7984365593639995e-08	1.2417090624e-10	-6.29454e-05	-6.29454e-05	3.96212338116e-09	3.96212338116e-09
2133.1337246258845	-1.7043412349144091	4550259.487136299	2.904779045029573	2680.329839209945	3.952698583117126	15.623826088976136	7184168.04695921	2228.1197520723667	-1.2646218431218583	1.5992684061009266	4964517.629575025	2251.37825458668	1917.0642090990104	1.004502	17.163275	0.0613704945	0.0451206	0.0677382513	0.029894687	0.0985424143	-0.0028402977	-0.0768117247	-0.0894763804	0.1585080427	-0.0844804432	-0.0571252569	0.1205798162	-0.0309827355	0.0106427316	-0.0743295596	-0.005347607	-0.008567683	-0.0548694946	0.0593391304	0.0351956117	-0.1488361164	-0.0568964051	0.0537067188	-0.0383037728	0.0458104216	0.0279233845	0.0107605044	-0.0064775051	0.012019368	-0.022271091	0.0467927633	-0.0645779394	0.0553560952	0.0339778758	-0.0477279199	0.0444534101	0.0064991188	0.0356076274	0.0944994712	0.0309921962	-0.0692878224	0.0792684016	-0.0339152127	-0.0339249872	0.0644900576	-0.0065982781	0.0883614483	-0.0352269218	0.0051332982	-0.0536871448	-0.0481680213	-0.0038967704	-0.1068599051	0.1300790198	0.0364960874	0.0106518134	0.0151102341	-0.0052523217	-0.0507148507	0.001666353	-0.187583192	0.0394969055	-0.0423632958	0.0459768193	0.0483825022	0.0264775636	0.0758309523	-0.0566840409	0.0692955031	0.0116949715	-0.0661926053	0.0199993034	-0.040313661	0.035327856	0.0400118314	0.0037191064	-0.0759744283	0.0398436718	-0.0999806541	-0.0322913677	0.0778183714	0.0305518386	0.0606766923	0.0353636433	-0.0759441792	-0.0860548539	0.0001057672	0.0225440135	0.0580923674	0.0159153221	0.0141110466	-0.0590848169	0.082146308	0.1421210032	0.0638326577	0.0848915605	0.0741422178	-0.0733107643	0.0802039326	0.0353627333	-0.1215138859	-0.0100758896	0.1053243185	0.0469542489	0.0057737784	0.0427571441	-0.0790926525	-0.0728034762	0.0154876181	0.0120013936	0.0438772037	-0.0693210313	0.0313424466	0.0138793062	-0.0271106447	0.0434604297	0.0242544913	0.0338254753	-0.0200998481	-0.0535454923	0.0544941346	0.1144017065	0.1112164334	0.105973176	-0.0526154	-1.2899999999996248e-05	1.664099999999032e-10	0.00276838031716	0.00246088	0.0001132099999999	1.2816504099999973e-08	6.0559303744e-06	0.03849	0.04133452	0.0017085425436304	0.0014814801	2.59597e-05	-0.0003260772999999	1.0632640557528999e-07	6.739060240900001e-10	1.96861e-06	-9.17459e-06	8.417310166810002e-11	3.8754253321e-12	0.0	6.29454e-05	3.96212338116e-09	0.0
2129.8518723150173	-3.28185231086718	4536268.998003785	10.770554590344249	2670.036776232926	-10.293062977018964	105.94714544887847	7129096.386436316	2221.0236676885456	-7.096084383821108	50.35441358230979	4932946.132432679	2245.741142942761	1925.5524276779483	0.98071	16.75676	0.0360919355	0.0197449	0.027730149	0.1043261766	0.0723556701	-0.070098122	0.0371325521	-0.0670522808	0.0902486879	-0.0266946374	-0.0885336903	-0.006551963	-0.069186639	0.0042426257	0.0683302668	-0.0065284985	-0.0630587041	0.0178345523	0.045467102	-0.0061983593	0.0160725559	0.0084597434	0.083960298	0.0070073851	0.0588132477	-0.0313568072	-0.0028089692	-0.0626300834	0.0175566846	-0.0354928204	-0.0106285099	0.0893036213	0.0750501787	0.1428273979	0.0634325117	-0.0255374752	0.0977664457	-0.0651193784	0.0080821173	-0.054587949	0.0697683149	0.119347177	0.0924940732	0.0207694441	0.0075805535	-0.1252581318	-0.053601727	-0.0284626855	0.0175225494	-0.0160496092	-0.0162798887	-0.0738222283	0.0541216847	-0.119442937	0.0148404943	-0.142109289	0.1679879937	-0.1390658688	-0.0525930228	-0.0429738713	-0.0637922913	0.0902820036	0.0557601222	0.0101912275	0.0171876026	0.1316630106	-0.0149522168	0.1264473236	0.08682651	-0.0481704577	-0.0238420365	0.01198177	-0.1513915618	-0.0602356451	0.0426755773	0.0396310055	0.0901640879	-0.0215736336	-0.0224869467	0.0225672894	-0.0652685089	0.0345114298	0.1587801389	-0.124360081	0.0492889341	0.0596116558	-0.0423334844	-0.1071159506	-0.0264142143	-0.0317461634	-0.0525490768	0.0139460244	-0.1388374147	0.0317350603	0.0060043875	-0.0728684002	0.1212494173	-0.0123027505	0.0931309688	-0.0714328492	-0.0503707342	-0.0905144248	0.0650539217	0.1021424254	0.0656724476	0.0122315006	-0.0733944183	0.06922596	-0.0549002892	-0.0586861786	-0.0058780073	-0.0356783134	0.0337747879	-0.07965724	-0.1041745199	-0.04124255	-0.0015930956	0.0168934195	0.0447901643	-0.0211140153	-0.0692087953	0.1140484259	0.1098185471	0.1028845713	-0.0525993	1.609999999999806e-05	2.5920999999993747e-10	0.00276668636049	-0.00575051	-0.00821139	6.742692573210001e-05	3.306836526010001e-05	0.0237065	-0.0147835	0.00021855187225	0.0005619981422499	0.000120334	9.43743e-05	8.906508500490002e-09	1.4480271556e-08	-0.000165276	-0.00016724461	2.7970759574052104e-08	2.7316156176e-08	0.0	0.0	0.0	0.0
2125.6462055187444	-4.205666796272908	4518371.791036236	17.687633201272426	2659.233313438865	-10.803462794061032	116.71480834266104	7071521.815303045	2220.123512254217	-0.9001554343285534	0.8102798059512266	4928948.409664	2244.079197368729	1907.93675908898	0.964597	16.481449	0.03810254	0.0197967	-0.0856107194	0.1163142677	-0.0422205859	-0.0334181632	0.1321814889	-0.0898011484	-0.0315212667	-0.1565831517	-0.0586535539	0.0421644271	-0.0223567583	0.1155994889	0.0732772453	0.0806287027	0.0381284206	-0.1041982231	0.0103675341	-0.0709237607	0.1030584324	-0.0793571259	-0.0538918367	0.0534170721	-0.003606403	-0.0629268022	0.0178965756	0.044566763	-0.0356765408	-0.0313638614	-0.0267170177	-0.0562177857	0.0723798389	0.0174404019	0.0299573304	-0.0267052161	0.0763468842	0.0328798731	0.0015546874	0.0900936151	-0.0151940893	0.0342404334	-0.0176845345	-0.0451823322	-0.0228912122	-0.0329981453	0.0042780915	-0.07600943	-0.0999347156	0.0051349828	0.0230889077	-0.0135956205	-0.1369351029	-0.0459147319	0.0340267111	-0.1297791402	-0.0168502768	-0.1359640652	0.0101017323	-0.1402783314	0.0188979379	-0.0393304139	0.064334383	-0.0389556714	-0.1343685028	0.0032971332	0.0814007051	-0.0157582473	-0.1020339289	0.0005126134	0.0048860783	-0.0847656395	-0.0532022548	0.0488651374	0.0642428326	0.0885105847	0.0333587131	-0.0399844647	-0.0678297988	0.007541048	-0.0204630355	0.0025021871	0.0575161498	0.0271896118	-0.0346324543	-0.037216898	-0.0851652229	-0.0416283707	-0.0015424171	0.054695104	-0.0261334739	-0.0754141666	0.0544379389	0.2171557674	0.0859548205	0.0098863898	0.0204958376	-0.0420598548	-0.0404849229	-0.1288441391	-0.0193144414	-0.1215159817	0.0749516679	-0.0234013143	0.0334530152	0.0026598481	0.0152434764	-0.0113080598	-0.0697297798	-0.0701711917	-0.0143686118	0.005300352	0.0845518789	-0.0302302043	0.0488718605	0.0513705477	0.0584768251	-0.0023794529	0.0822114089	-0.0088250115	0.0122738734	0.1136451198	0.1082280018	0.0993899282	-0.040509	0.0120902999999999	0.0001461753540899	0.001640979081	-0.00125789	0.00449262	2.01836344644e-05	1.5822872521e-06	0.0250118	0.0013053	1.703808090000006e-06	0.00062559013924	0.000374761	0.000254427	6.4733098329e-08	1.4044580712099998e-07	-1.54166e-05	0.0001498594	2.2457839768360004e-08	2.3767155556e-10	0.0	0.0	0.0	0.0
2127.777601707028	2.131396188283816	4527437.522326113	4.542849711430779	2650.710699827211	-8.522613611653924	72.63494277354874	7026267.214178463	2221.258719798945	1.1352075447280183	1.2886961696074162	4933990.300282848	2241.0748152572733	1865.809578329728	1.061517	18.137449	0.025390851	0.0159841	-0.0397063895	-0.0955098559	-0.0353909085	0.1084808478	0.014385675	0.0848688395	-0.1076544408	-0.0953838126	-0.0563325949	0.1291187519	-0.0431518817	0.018037475	0.0716967756	-0.0918189506	-0.0008077511	-0.2022737097	0.0228579022	-0.036980035	0.0578839947	0.0113021888	-0.0326379806	0.071335483	-0.0400366332	0.0582410324	-0.0091811129	-0.059691962	0.0026329645	0.0588425179	-0.0002914844	0.0459973571	-0.0112083905	-0.0105089335	-0.0844964225	-0.0399764166	-0.0274269834	0.030772964	-0.0046415996	0.0492232389	0.0542473355	0.0626177584	-0.0501877671	0.0173314358	0.0305518526	-0.0202190918	0.0215710932	0.0745757108	-0.0854719425	0.0941515144	0.0058458016	0.0716713275	-0.1245475467	-0.06111742	-0.0909893074	-0.012373855	-0.0495516284	-0.0162789223	-0.0285485182	0.0366946597	0.0662052526	-0.0650416631	-0.0271380981	0.0396419628	-0.0387358428	0.0157854689	-0.0461671174	-0.0561444478	0.0159607485	-0.0588077212	-0.0223021796	0.0207538627	-0.006909359	-0.0002397284	0.0114641092	-0.0173555222	-0.0181887501	0.0738214247	0.0387021024	0.0583179108	-0.0357459396	-0.0197059132	0.0648875982	0.0807110412	0.0733762331	-0.1203240154	-0.0992133707	0.064938465	0.0405577055	-0.0467579103	0.0819782029	0.034456319	0.0495906693	0.021472355	-0.0325554164	0.057334505	0.0043066269	-0.0744129821	-0.0656253991	0.0373708846	-0.0555752389	0.0761532121	0.046326327	0.0060575744	0.0300034053	-0.0489560446	-0.0047087731	-0.0800767349	0.0633310383	0.0414647003	-0.0120929956	-0.0056913123	0.0341097343	0.0330494955	0.0151245072	0.067879078	-0.0092559866	-0.0489852735	0.0019226119	-0.0442109983	0.0335658566	0.1131919653	0.1064475877	0.0955030384	-0.0352624	0.0052466	2.7526811560000043e-05	0.0012434368537599	-0.00416111	-0.0029032199999999	8.428686368399999e-06	1.73148364321e-05	0.0266394	0.0016275999999999	2.64908176e-06	0.00070965763236	8.49168e-05	-0.0002898442	8.400966027364e-08	7.21086292224e-09	7.00782e-06	2.242442e-05	5.028546123364e-10	4.91095411524e-11	0.0	0.0	0.0	0.0
