global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
2122.362269801657	n/a	4504421.6042776415	n/a	2686.642976553961	n/a	n/a	7218050.483466728	2221.173745877261	n/a	n/a	4933612.809374423	2247.600035583848	1897.2678319908907	n/a	n/a	n/a	n/a	-0.0633892156	-0.0499721337	-0.0937569551	-0.1223277141	0.0438799821	0.0811603206	-0.1103022197	0.1896942693	-0.0150938018	0.2183266839	-0.1930742123	0.0069263861	-0.037136127	0.0890074518	-0.065326912	0.1641842351	-0.0690406675	-0.0329024107	0.1109199756	-0.0194107281	0.0654417645	-0.0843792728	0.0123744967	-0.0913449647	0.0003449456	-0.0032267303	0.0050544022	-0.0436584832	0.0020467922	-0.0799206691	0.1017191038	-0.0943869434	0.0754736636	-0.0185873572	0.0524649196	-0.1889518718	0.1746199244	-0.0323622897	0.0656339325	-0.0151380236	0.0148703591	-0.0757193321	0.1174123445	-0.1244636969	0.0531976197	0.1036495999	-0.1172403541	0.0869592922	0.011935636	-0.0333436152	0.0730088149	0.1002165503	-0.0840598145	-0.0097296444	-0.0174633909	-0.0282800394	0.0596341153	0.0158958843	-0.0375913706	0.1353922585	-0.03202825	0.0151274551	-0.1314727601	0.241008629	-0.0507657631	0.1946512474	-0.1397121686	0.0706256248	-0.0499330109	0.0990486106	-0.0600662769	0.0654695049	-0.0438824684	0.0907331335	-0.1226446435	0.0370440554	-0.0695882427	0.1961119384	-0.0018506924	0.0530614931	-0.0811374768	0.0561383247	-0.0441397427	0.0863217893	-0.0273184751	-0.0369894344	0.0247588302	0.103572047	-0.0398366383	0.0193799132	0.0241610505	-0.1237015062	-0.0154668699	-0.0934138304	0.1797719828	0.0617145813	-0.0195532687	0.1099874332	-0.0572690638	0.0020523108	-0.0386730886	0.0165397191	-0.0864372074	0.265798978	-0.0790706228	0.0730879094	-0.2061313272	0.0380823833	-0.1044232719	0.0220668328	-0.0309813822	0.115066439	-0.020527246	-0.0379047473	0.0076349831	-0.013267698	0.0434447308	-0.0578041672	0.0245243237	0.1154637225	0.1154447293	0.1154130763	-0.0157747	n/a	n/a	0.00024884116009	-0.0170645	n/a	n/a	0.00029119716025	0.0693406	n/a	n/a	0.00480811880836	1.4386e-23	n/a	n/a	2.0695699599999997e-46	0.00020679	n/a	n/a	4.27621041e-08	0.000530749	n/a	n/a	2.81694501001e-07
2116.359080992449	-6.003188809208041	4478975.759699203	36.03827587900066	2674.149676597254	-12.493299956707231	156.08254380826094	7151076.492845197	2216.447975049872	-4.725770827388715	22.33290991299822	4912641.626102679	2239.8467608461424	1876.479843287488	0.941608	15.92707	0.0371841783999999	0.0187815	-0.0417114978	-0.0965064744	0.0536266422	-0.1002657519	-0.0469332281	0.1065775088	-0.1226879817	0.0360531853	-0.0530293402	0.1596981264	-0.1347314425	0.035615765	-0.0278772863	0.0607946554	0.0043032044	0.1571412789	-0.1170486497	0.0363955938	-0.0342602266	-0.0749050538	0.1811825847	0.0264120725	-0.1627300002	-0.1583359415	0.0291227567	-0.0830001378	0.0759149711	-0.1504707463	0.1385646202	-0.2016608277	-0.1472903735	0.0101710294	-0.1636985349	0.0962796469	-0.0326303562	0.0726514267	-0.1351742464	-0.0031125543	-0.0299477217	-0.0473068153	0.0352446915	-0.0308798053	-0.0597794047	0.0379919736	-0.0654442735	0.1164027884	0.0273559453	-0.0165743368	0.0145896632	-0.0073490425	-0.1261471409	0.140092364	-0.0296173492	-0.0137409157	-0.0744012622	-0.0085619728	-0.1020047521	0.0901994756	-0.0765965593	-0.0183600962	-0.0869836152	-0.0262080975	-0.0017425897	0.1866869409	0.070037147	0.1847724101	0.0984176891	0.0969166612	0.1658097772	0.0928641201	-0.0648882054	-0.0443273156	0.0008339981	-0.0225695572	-0.0826474017	-0.0630874946	0.0648427471	-0.1164563476	-0.1144969377	0.1590545385	0.0092741176	-0.1593889111	0.0204079176	-0.0317874671	-0.0663854466	0.0336321595	0.076063196	-0.1383492363	-0.089065787	-0.0596024419	0.0984620967	0.0525292659	0.119307048	-0.1169075143	-0.0130857279	0.0178102594	0.0934644523	0.1504209756	-0.0531632195	-0.0084258625	-0.1789694462	-0.058341175	-0.0506526778	0.197419161	-0.0389927607	0.0055739592	-0.1854390064	0.1174479514	0.0827816259	-0.0356843162	0.00408716	0.0343317121	0.0052521194	0.0507444484	0.0322765006	0.0153571519	-0.0563639603	-0.0025294471	0.0769978328	0.1154130763	0.1152422001	0.1149575937	-2.71216e-05	0.0157475784	0.0002479862254641	7.3558118656e-10	-0.0172561	-0.0001916	3.671056000000004e-08	0.00029777298721	0.0744605	0.0051198999999999	2.621337600999997e-05	0.00554436606025	0.000110483	0.000110483	1.2206493289000002e-08	1.2206493289000002e-08	0.000101994	-0.0001047959999999	1.0982201615999998e-08	1.0402776036e-08	0.000423526	-0.0001072229999999	1.1496771728999985e-08	1.79374272676e-07
2116.159707076908	-0.1993739155409457	4478131.905855825	0.0397499581981281	2656.719471086992	-17.430205510261658	303.81206412995584	7058158.348052748	2216.119027639048	-0.3289474108241847	0.1082063990879349	4911183.54466384	2237.887448039772	1851.67284197104	0.964381	16.312269	0.057219528053	0.0277103	0.0097301756	-0.0585200729	0.1490747533	0.0104350307	-0.0951384736	0.0627173961	-0.0614668704	-0.116443713	-0.0388052617	0.0145680019	0.0094372887	0.1270214848	0.0020550688	0.0068685338	-0.0719999201	-0.0258668586	0.0972737951	0.0530351245	-0.1697907032	-0.1211177531	0.0705071358	-0.0089950535	-0.096290923	0.1248357046	-0.0182294125	0.0560998829	0.1174899964	-0.0990508044	-0.0678127549	0.0017553558	-0.0347677543	-0.0254899015	-0.0699153883	0.0011912524	-0.0302322127	0.0894505706	-0.0490832901	-0.0520694499	0.1220398562	0.0302724291	0.0781200495	-0.0287021544	-0.0220907306	-0.1048153978	0.0229374387	0.057907234	0.012500593	-0.0218250317	-0.064384756	0.1911080669	0.0255325279	-0.0075277016	-0.0714694463	0.0144260988	-0.0369860131	-0.1086582561	-0.122600936	0.0914420661	-0.0420689494	-0.1258953719	-0.0743735172	-0.0022565866	-0.0862038951	0.0139254733	-0.0190971779	0.0086841174	0.0906723208	0.1307544946	0.038006057	-0.0970578748	0.0320789836	0.0744261587	-0.006144296	-0.0363721336	-0.1516003171	-0.043305837	0.0344593713	0.0597306487	0.1532060152	0.1281878799	0.0198656009	-0.0481509054	0.2031163809	0.0435669749	0.0121306186	0.0194700344	0.0741944223	-0.0223285433	0.0803396615	0.0201964279	0.0347003544	0.0228408542	-0.0241226665	0.073175068	-0.1104382969	-0.0980708157	0.0753777209	0.0787123951	0.0263862624	0.1276959401	-0.1464586355	-0.0869646993	-0.0729185118	0.0484542101	0.0036196182	0.0053338799	-0.1265497983	-0.0072285359	-0.0696467176	-0.0188625778	0.1156155578	-0.0033982948	-0.0122600775	0.0159201633	-0.0455305874	0.0200310041	0.0744292962	-0.0249574079	0.0980557803	0.1153118061	0.1148374968	0.1140484259	-0.00614526	-0.0061181384	3.743161748155456e-05	3.776422046759999e-05	6.396530000000001e-07	0.017256739653	0.0002977950634514	4.0915596040900014e-13	0.0884813	0.0140208	0.00019658283264	0.00782894044969	0.0	-0.000110483	1.2206493289000002e-08	0.0	0.000379537	0.000277543	7.7030116849e-08	1.44048334369e-07	0.000431977	8.450999999999977e-06	7.141940099999962e-11	1.86604128529e-07
2117.6358524047514	1.4761453278433692	4484381.603389998	2.179005028913808	2651.98364091306	-4.7358301739323	22.42808743632764	7033017.23167049	2215.7631225867526	-0.3559050522953839	0.1266684062493799	4909606.215415397	2235.847380615825	1857.0501513079648	0.942396	15.940389	0.039471065357	0.0229217	0.0714600708	0.045159387	0.069435952	0.063708551	-0.0865114846	-0.0041109075	0.1314600034	-0.0879452323	-0.041031856	0.0395874358	-0.0972213818	0.0737167141	0.0658120685	-0.0166419792	-0.0820618046	0.0062257627	0.0440294351	-0.008621469	-0.1358295353	-0.1121643724	-0.1227842118	0.0109779864	0.0667589385	-0.0014632983	0.132753353	-0.0533590438	0.0332586871	-0.1142766348	0.0611797421	0.0370881224	0.0411062717	-0.0862667192	0.1324843222	0.1037719074	-0.0323011165	-0.0877313056	-0.0114329018	0.0055880293	0.0921218092	-0.0206324642	0.0052243053	-0.0977608195	0.0832533617	-0.021603455	0.0378971504	-0.0328646415	0.0137023054	0.0631562509	-0.027067913	-0.0486377522	-0.0690460234	0.0007426543	0.0277162289	0.0907797347	-0.0641867346	0.0452124191	-0.1295177067	0.0127011665	0.038891134	-0.1834256305	0.0672220229	0.0211907973	-0.0157881574	0.1582144781	-0.0768954618	-0.0285295438	-0.0450367766	0.0315671839	0.0709742988	-0.1023631283	0.02284037	0.0559218318	-0.0272677695	0.0465808647	-0.0791636368	-0.0715857627	-0.0313905389	0.0399799682	0.0781240846	-0.0263696622	-0.0988918925	-0.1071776857	-0.0365836277	-0.0128483302	-0.0310951244	-0.0334331313	0.0400503932	0.0030529878	0.0958814682	0.0370675969	-0.1625694721	-0.0865648046	-0.0616713919	0.1185972135	-0.0021700769	-0.1066939549	-0.0343333473	0.0255292438	0.0492112	0.1202344442	-0.0220117371	-0.0448110584	-0.0186250276	0.1203673645	-0.1223151879	-0.0625089454	-0.0907364341	-0.0097153018	-0.0523552194	-0.0810356555	-0.0247927583	0.0035047838	0.0352888435	0.0240885321	-0.0940467306	0.1008246903	-0.0369296459	-0.120173473	0.0446679629	0.1151599564	0.1142313295	0.112689161	-4.12229e-05	0.0061040370999999	3.72592689181764e-05	1.69932748441e-09	-7.38604e-07	-1.378257e-06	1.8995923580490002e-12	5.45535868816e-13	0.106319	0.0178376999999999	0.0003181835412899	0.011303729761	0.0	0.0	0.0	0.0	0.00032554	-5.399700000000002e-05	2.915676009000002e-09	1.059762916e-07	0.000175415	-0.000256562	6.5824059844e-08	3.0770422225e-08
2117.734872798843	0.0990203940914398	4484800.991468331	0.009805038446024	2652.865985387109	0.882344474049205	0.7785317708851682	7037697.936423917	2219.180485029825	3.417362443072306	11.678366067321123	4924762.025137209	2236.891786216887	1842.8694369050645	1.017017	17.202589	0.0418211041039999	0.0258367	-0.0670288067	0.1259307819	-0.0416155017	-0.0102564822	-0.0086930198	-0.1275290485	0.0484171881	-0.0035689915	-0.1455485734	-0.0388189545	-0.1536118537	-0.004043195	0.1852089363	-0.0022567961	-0.1997815574	-0.1554863031	0.1074356493	-0.0797797079	0.0146897438	0.1020908219	-0.096338313	-0.0384596496	-0.0231174416	0.0276356054	-0.0746134713	-0.008089058	0.0187577671	-0.1208574314	0.0711019587	-0.0868898003	0.0433152488	-0.0176374935	0.0179711201	0.1078178121	-0.1281042689	-0.0540367182	-0.1641769865	-0.1478049599	0.0342017196	-0.0525439247	0.0444466059	0.0673968573	0.1024687157	-0.0200497241	0.0737571255	0.0170565202	0.1379820667	0.1018900252	0.0818894999	0.0468108446	0.0337067516	-0.1562943937	-0.0337993017	0.0149570585	0.0692697701	0.0684901054	0.1675317527	-0.1274727288	0.0200756149	-0.0460643588	0.0429484176	-0.1094872867	-0.0229753347	0.0151934332	-0.043412049	-0.0436180951	0.0795848447	-0.0639963847	0.0566496943	0.0771998626	0.0278221918	-0.0324004862	-0.0491712535	0.0445247985	0.0354450129	-0.1813922483	0.089428635	0.075936533	0.0264892525	0.1251662847	-0.013872981	-0.1693828737	0.1213247445	-0.1219949703	-0.0936986732	-0.0998119152	0.0019269807	0.0348209149	0.0547434707	-0.058442919	-0.0536535066	-0.0395796835	-0.1050904709	-0.0038813877	-0.0571959192	0.03971776	-0.1085601164	0.094103658	-0.0273350687	0.0464445018	-0.0347907985	-0.0690656382	-0.0389083368	0.1406865029	-0.0059662946	-0.0812453659	-0.064669282	0.05677935	0.058538664	0.0288601194	-0.0827198353	-0.0146117961	0.1020000969	0.0039497347	-0.0512599636	-0.1106115271	0.0780379939	-0.0371562044	-0.0508480605	0.1149575937	0.1134247617	0.1108851636	-2.95804e-05	1.1642500000000002e-05	1.3554780625000006e-10	8.750000641599998e-10	1.6623e-05	1.7361604e-05	3.0142529345281604e-10	2.76324129e-10	0.0867507	-0.0195682999999999	0.0003829183648899	0.00752568395049	0.000281133	0.000281133	7.903576368899999e-08	7.903576368899999e-08	0.000331114	5.573999999999998e-06	3.106947599999998e-11	1.09636480996e-07	0.000333184	0.000157769	2.4891057360999995e-08	1.1101157785599998e-07
2120.761783445343	3.026910646500255	4497630.542122273	9.162188061896591	2664.930967240649	12.064981853539848	145.56378712624584	7101857.06015818	2221.719638117076	2.5391530872511794	6.447298400497195	4936038.150395071	2243.150944632485	1874.4058966530808	1.018458	17.226974	0.05577126559	0.028181	-0.0692921309	-0.0891105185	0.0029284366	0.0287357042	0.0167503084	-0.0354694148	-0.0456709729	-0.0829448638	0.010008921	-0.0186936377	-0.0821133512	-0.0680888625	-0.0259888054	0.0856176197	-0.0161909775	-0.0639088577	0.059286721	-0.0016647793	0.1085166965	-0.0327183824	0.0022567063	-0.0418244642	-0.0052814172	0.1135810742	0.1288937321	-0.0954325856	0.1244734688	-0.0503294393	-0.0958266597	-0.1008741069	0.0934207251	-0.0446276394	0.0076123893	0.0449467126	-0.067724824	0.1394467832	0.0398916082	0.0547533432	-0.0254419039	-0.0235444228	-0.0018226453	-0.1028794104	0.0933384505	-0.0422445804	0.0726025466	0.0080598408	-0.0034334187	0.0341316252	0.0255611771	-0.171422171	0.0047020206	0.0123577743	-0.047236053	-0.0900787145	0.1896292833	0.019396994	0.1315591084	-0.0136763787	-0.1021402068	0.0426010082	0.0328337493	-0.0367132598	-0.0691135695	0.0537729997	0.0191855225	-0.1455677554	0.0659703615	0.1502198258	0.0722142908	0.0259199822	-0.1536424515	-0.093308642	-0.0038348905	-0.1081855862	0.0586118651	-0.0716776518	-0.0823368926	0.0208661311	0.0338566799	-0.0572928898	-0.0035882207	-0.076276273	-0.043473519	0.0521723871	0.0259376432	0.025778742	-0.0750366326	-0.103195002	0.081995163	0.1443587326	-0.084098116	0.0426659391	-0.0332978069	-0.083711191	-0.0743356974	0.0296636467	0.0803001315	0.1420201584	-0.0373026011	0.0355962121	-0.1018589988	-0.0407690575	0.0087429469	0.0625544619	0.0442672929	-0.146747566	-0.0244655702	0.0660987791	-0.0140369117	0.0466836138	0.0828988988	-0.0244592824	0.0067469294	-0.0181926923	-0.050805494	-0.0519669287	-0.0130615707	0.0346008999	-0.001290338	0.1147048067	0.1124192083	0.108643553	-1.77215e-05	1.18589e-05	1.4063350920999995e-10	3.1405156225e-10	-1.23369e-06	-1.785669e-05	3.1886137775610004e-10	1.5219910161000001e-12	0.0746121	-0.0121386	0.00014734560996	0.00556696546641	0.0	-0.000281133	7.903576368899999e-08	0.0	-0.0	-0.000331114	1.09636480996e-07	0.0	0.000592996	0.000259812	6.750227534400002e-08	3.5164425601600005e-07
2123.001955691306	2.2401722459630946	4507137.303869111	5.018371691583336	2669.355084668546	4.424117427897272	19.57281501582437	7125456.568045821	2223.826987554314	2.107349437238099	4.440921650627733	4945406.470574896	2246.386637694268	1868.354982798438	0.952688	16.114483	0.02423669432	0.0194794	0.0407833174	-0.0706780898	0.0131337197	0.0568735997	0.0396127876	0.0789291657	0.0278651944	-0.0495736489	0.0448949986	-0.1428857879	-0.0891062215	-0.0492685019	-0.0209408195	-0.0444103911	-0.0546465212	0.008923812	0.0238290379	0.1634325675	0.1021197396	-0.0673053159	0.0174948678	-0.097768811	-0.0356584962	0.0696195027	-0.0500709467	-0.0018534719	-0.0475373354	0.0498560976	-0.0784855203	-0.0126567047	0.0916660053	0.1556399102	0.0599859076	0.0354641442	0.011406303	0.0308709613	0.0271503116	-0.0319663925	-0.0412062746	0.0413701113	-0.0929102715	-0.0995490194	-0.0574284833	-0.010613166	0.0307947508	-0.0131753382	0.0512040512	0.0321872335	-0.0471381793	0.0068438467	-0.1775542874	0.063741029	0.0003430403	-0.0767892696	0.0367104897	0.0965319129	-0.0912540999	0.1375774934	-0.0118403742	0.0886450872	0.027832394	-0.0630252196	-0.1340371131	-0.1127088238	-0.0797682428	-0.0148282795	0.0874835808	-0.00506748	-0.0502196671	0.0357660983	-0.0130016794	-0.0054182379	-0.0297199583	-0.0198095451	-0.0489780324	-0.1122509138	-0.0853668737	0.0069979582	-0.0359795397	-0.0249179779	-0.0412456204	0.0678178949	-0.0564718582	0.1811642524	0.1223609562	-0.0796876664	0.0434455663	0.0429967074	-0.0104053946	0.0249251252	-0.0405697606	-0.0017262615	0.060070799	0.0929561966	-0.0117585266	-0.1424650832	0.0478982206	0.0654979372	0.0002242749	0.1337881653	-0.0817024814	0.0195123245	0.0155002027	-0.0101431278	0.0374312164	0.0674733716	-0.0934676117	0.0007578012	-0.0309009052	0.029777314	-0.0066155428	-0.0183399894	0.072373433	0.0236542045	0.0168180813	-0.0593770203	0.0108107004	-0.0169742682	-0.024304356	0.1144017065	0.1112164334	0.105973176	-4.91705e-05	-3.1449e-05	9.890396010000002e-10	2.41773807025e-09	-9.67901e-06	-8.44532e-06	7.13234299024e-11	9.368323458010002e-11	0.074617	4.900000000002125e-06	2.4010000000020825e-11	0.005567696689	0.0	0.0	0.0	0.0	0.000366592	0.000366592	1.34389694464e-07	1.34389694464e-07	0.000710242	0.000117246	1.3746624516e-08	5.044436985640001e-07
2123.2492387333045	0.2472830419983438	4508187.329781557	0.0611489028599546	2674.2180789524223	4.862994283876105	23.648713405011677	7151442.333795984	2223.164118405968	-0.6628691483460898	0.4393955078290704	4942458.6973677855	2245.515485564892	1890.029437681856	0.945491	15.992757	0.03411635969	0.0237684	0.1362860805	-0.0026123379	-0.0385591033	0.0377831166	0.0502970332	0.0665156569	0.1202755697	-0.0236280572	0.075572224	0.0890497705	0.0442421947	0.0161891521	0.095666626	-0.0764628416	-0.0523120433	-0.0711090333	-0.1103177306	0.150072774	0.0708509916	0.0071597314	-0.0282804352	0.1337291494	0.0879185758	-0.0363214718	-0.0567468015	-0.0264279373	0.0811998486	0.0576697134	0.0238311304	0.1900506287	-0.0347707038	0.0356068302	-0.0574764203	0.0260220258	-0.0397818333	0.0420841256	0.0112278549	0.0420300179	-0.041131351	-0.0145370247	-0.0396573382	-0.1164338013	-0.0656377947	0.0039494936	0.0320596137	0.0562781442	-0.0775083635	-0.0528957692	-0.1124467809	0.0014882761	-0.1018224657	0.1399816625	-0.0131740468	0.0215819483	-0.0401671372	-0.1214031461	-0.0003048984	0.0666506859	0.0703151867	0.0620392175	0.1033726857	0.1765816598	0.0762103088	0.0650727296	0.0263194095	-0.0871847326	0.0486718938	0.0298270197	-0.0403369176	-0.0495446588	0.0462734788	0.1373073584	-0.00118498	-0.0036676986	-0.0215917397	0.0499462732	-0.0221250991	-0.083860533	-0.0132447782	-0.0223311133	-0.0032878725	0.079805	-0.0337659025	0.0067547519	-0.0457480862	0.0159429169	0.0432345643	-0.1728810915	-0.0569813543	0.2039276724	0.0095278347	-0.0297611992	0.0507118636	0.1412794209	-0.0181882367	-0.1210779261	-0.0573774811	0.0296938148	0.0069913271	-0.0188094361	0.0390842688	-0.0065118319	0.0201424272	0.1125215263	-0.0911844994	-0.0420082262	0.0821045069	-0.0131358306	-0.0108426367	-0.0442151017	0.0443247447	0.0521239554	0.0188034579	0.0485002226	-0.0079633344	-0.0551841354	-0.0544694686	-0.0280055764	0.065799643	0.1140484259	0.1098185471	0.1028845713	-3.92318e-05	9.9387e-06	9.877775769e-11	1.53913413124e-09	-0.0222292	-0.02221952099	0.000493707113025	0.00049413733264	0.0686231	-0.0059938999999999	3.592683720999996e-05	0.00470912985361	-2.6469800000000003e-23	-2.6469800000000003e-23	7.006503120400002e-46	7.006503120400002e-46	0.000249765	-0.000116827	1.3648547929000004e-08	6.238255522499999e-08	0.000709209	-1.0330000000000018e-06	1.0670890000000037e-12	5.029774056810001e-07
2117.451052843456	-5.798185889848355	4483598.961187861	33.61895961323656	2661.467237242363	-12.750841710059376	162.5839643149899	7083407.854914496	2219.2111333007847	-3.952985105183416	15.62609124180194	4924898.054166153	2240.3094629792827	1868.2467406122464	0.981275	16.598026	0.0545608341	0.0250965	0.0643675037	0.1167845147	-0.009337038	-0.1209550158	-0.0342072585	-0.0105637257	0.0801562321	0.1012979426	0.0540366488	-0.0019074774	0.0291396412	0.0275764393	-0.0546246483	-0.0401521743	0.0604445818	-0.0014588134	-0.0363343064	0.0856760358	-0.0468325994	0.1536346013	-0.0058846317	0.013008481	0.0008912004	0.0304714802	0.1284608846	-0.073629809	0.0493252404	-0.0645893814	0.0127735569	0.0448042334	0.0179651715	0.0896559339	-0.0121233898	0.0013928148	0.1187565037	-0.1950617429	0.0270318802	0.0265118751	-0.1116650865	-0.0253583929	-0.0384849303	-0.0254412541	0.0010126381	0.017027833	0.0106564784	0.0173278537	-0.114637952	-0.0390565506	0.0283798511	-0.0660704499	0.1576082838	0.0056237937	0.0134726085	0.0160118777	0.005917632	0.0441817606	-0.0402275552	-0.0218040257	0.150333319	0.024646399	-0.0572268126	-0.0454511093	-0.0133826994	-0.0752424819	0.0400188052	0.0071534426	-0.0336410673	0.0735129768	0.1077809111	-0.035351378	0.0064519431	0.0373910264	-0.1289834068	-0.0002649389	-0.0508062072	-0.0004693534	-0.0932774352	0.0426217776	-0.0757353397	-0.0961610194	-0.0365198635	0.1185289569	-0.1121471259	-0.1641824396	0.1345199012	0.0007991485	-0.0067966554	0.0448947917	-0.0772282288	0.0377086225	0.0796097456	-0.0863113857	-0.1308892996	0.0316101443	0.0842732674	-0.0277414864	-0.157716505	0.0612411805	-0.035191385	-0.0356288719	-0.089891573	0.0015589371	0.0072019103	0.0095284052	-0.0131830712	0.0125238235	0.0192631486	0.0563648529	-0.0547464482	0.0109377962	-0.0890465156	0.0172814787	0.0180579163	0.0321950279	-0.012945411	-0.0142371608	-0.1220788808	0.0497027479	-0.0872259444	0.1136451198	0.1082280018	0.0993899282	-1.59477e-05	2.32841e-05	5.4214931281e-10	2.5432913528999997e-10	-0.0111482	0.011081	0.000122788561	0.00012428236324	0.0746224	0.0059992999999999	3.599160048999999e-05	0.00556850258176	0.000261684	0.000261684	6.8478515856e-08	6.8478515856e-08	-0.0	-0.000249765	6.238255522499999e-08	0.0	0.000471513	-0.000237696	5.6499388416000016e-08	2.22324509169e-07
2118.5949244179683	1.1438715745121044	4488444.453769577	1.3084421789768008	2654.9754405683057	-6.491796674057241	42.143424057300656	7048894.590020869	2220.101377317978	0.890244017193254	0.7925344101483827	4928850.125569182	2239.1259973031665	1835.0674367299985	1.031133	17.441364	0.0700383354	0.0319294	-0.1257301557	0.0524614199	0.0482841082	0.0306333822	-0.0333764037	-0.0995688892	-0.0399243944	-0.022267159	-0.0028556049	-0.1083096811	-0.0147554305	0.1243476688	-0.0209604459	-0.0190248457	0.0441414415	-0.0960287872	-0.001138776	-0.0797215545	0.0682609059	-0.0678102915	-0.0673386853	-0.0002452474	0.0345139625	0.0656577218	0.0487792763	0.0239455058	-0.0617424323	-0.1345170871	-0.0068232163	-0.0001388413	0.02879596	0.0487744219	-0.014558766	-0.0594792331	0.1633745452	-0.1148883673	-0.0163615809	0.0592214585	0.0183493532	0.035520307	-0.0797379862	0.0681646168	-0.0383943781	0.2085918756	-0.0304880327	-0.0856884537	0.1146159762	-0.1067654904	0.0693921387	-0.0256788231	0.1266612738	-0.0391368385	0.0994810412	-0.0617139466	0.0262025128	0.0477960422	0.0069900201	-0.1001945198	-0.0729309886	-0.014255451	0.0059330577	0.0208863338	-0.0073305268	-0.1193949144	-0.0981064029	-0.0658333479	-0.1330362511	0.0889056416	0.0760910657	0.0004902899	0.0819119212	0.00209996	-0.0355467195	-0.0150494579	-0.0399376307	-0.019707084	-0.0485956308	0.0363927563	0.0008431037	-0.1107640771	0.0008818409	0.0786775498	-0.1237922113	-0.0491818745	0.0275669804	-0.1099944644	0.0088018464	0.0603005651	0.0184192942	-0.1444412824	-0.1141606215	0.1476906792	-0.1267128673	0.053471774	-0.0165140123	0.0190482707	-0.007565187	0.1270830376	0.1007989501	0.0765946377	-0.030400354	-0.0174005306	-0.006640384	-0.131053585	0.0969990653	0.0604479186	-0.0295122376	0.0387330735	-0.0422391447	0.0312234542	0.0316968396	0.0723595479	0.0771192669	-0.0771174719	-0.1002677947	0.0506256777	0.0909528379	0.0171406843	-0.0941091061	0.1131919653	0.1064475877	0.0955030384	-3.42431e-05	-1.82954e-05	3.3472166115999984e-10	1.17258989761e-09	0.00700849	0.01815669	0.0003296653917561	4.91189320801e-05	0.063214	-0.0114083999999999	0.0001301515905599	0.003996009796	0.0	-0.000261684	6.8478515856e-08	0.0	0.000309719	0.000309719	9.592585896100001e-08	9.592585896100001e-08	0.000709209	0.000237696	5.6499388416000016e-08	5.029774056810001e-07
