global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
2643.015244637808	n/a	n/a	6985529.583387852	3163.115011922429	n/a	10005296.578649027	n/a	2828.737000577735	n/a	n/a	8001753.0184375215	2871.3354515087144	2177.8157237162445	n/a	n/a	n/a	n/a	-0.0568017097	-0.0947003817	-0.0155313642	0.0210805773	0.0315078457	0.0328306878	-0.0840890933	0.0229747866	-0.0214659884	0.1181507772	-0.132108959	0.192288172	-0.0031552855	-0.0661567783	-0.0318649068	0.0637255184	-0.0498885241	0.0600124235	-0.0144868037	0.1136542969	-0.1803575885	0.0538551239	-0.1350689193	0.1031164235	-0.0255255706	0.1699491597	-0.087216326	0.0367396052	-0.0592805869	0.0132492517	-0.0235195068	0.0184377301	-0.18993981	0.051674085	-0.0606556364	0.011808987	-0.0663938172	0.0201067726	-0.1072674852	0.0409280249	0.0219550634	-0.1542301612	0.0329372164	0.089047188	-0.0170316874	-0.0464844802	0.0758326529	-0.1057995419	-0.0106161559	-0.1261194975	0.0705341084	-0.0505870047	-0.0367171233	-0.0602816535	0.0738423578	-0.0012787415	0.0768182849	-0.1082530679	0.0512708366	-0.016150822	0.265534794	-0.1252591214	0.0501635891	-0.0560666867	-0.0453996595	0.0547495876	-0.0185065075	0.0520496134	-0.0575758734	0.1538779894	-0.1585931544	0.0466804263	-0.0448990704	0.0331562247	-0.0739078412	0.0279303361	-0.0607044101	0.1114393208	-0.133032507	0.0458804221	-0.0127326531	-0.079684584	0.0493723226	-0.087411019	-0.0954960411	0.0614304677	-0.0921952897	0.0409824647	0.0412093692	-0.0161648731	-0.0651111736	0.0279687321	-0.2499221086	0.0850762307	-0.0294878944	0.0799754939	-0.035584127	0.4228851191	0.0214820436	-0.0447234509	0.2552826135	-0.0043271796	0.0981963153	-0.0531130704	0.0057299421	-0.1204304734	0.0270313699	-0.1232908121	0.1099482315	-0.047852717	0.0317867021	-0.0850274235	0.0053222411	-0.0119560661	0.1154637225	0.1154447293	0.1154130763	-9.348e-05	n/a	n/a	8.7385104e-09	-0.0437631	n/a	n/a	0.00191520892161	-0.0894849999999999	n/a	0.0080075652249999	n/a	-0.000261002	n/a	n/a	6.8122044004e-08	-0.00114756	n/a	n/a	1.3168939535999998e-06	-5.293960000000001e-23	n/a	2.802601248160001e-45	n/a
2643.1353964958494	0.1201518580414813	0.0144364689908202	6986164.72420927	3154.880544716346	-8.234467206083082	9953271.251429709	67.80645016805771	2823.357162537824	-5.379838039911192	28.94265733567549	7971345.667253633	2862.6059957094253	2146.8561878224527	1.134632	23.258335	0.31227698	0.187473	0.072103518	-0.0756162231	0.0105132081	-0.279100512	-0.0551103325	-0.2503032683	-0.0250159492	-0.0065663114	0.028439383	0.2167020015	0.0969336839	0.0291833673	-0.0168102897	0.0193627586	0.2087209138	-0.0346267507	-0.1119895101	0.1061161385	-0.1107691954	0.153156665	-0.0538849914	-0.0448857614	-0.107403503	0.0599397488	-0.1453981456	-0.0029794171	-0.0261576372	-0.0112369051	-0.0431057027	-0.0297382933	-0.0441330193	-0.0406344273	0.1318171002	-0.0467695191	-0.0411901402	0.0061050992	-0.0337247129	-0.038693499	0.1218267647	0.1373714975	0.0751959473	-0.0107639624	0.0626348077	-0.1557822181	-0.024240171	-0.1450731539	0.1222942242	0.0991337329	0.000460879	0.0054006449	0.1081356195	-0.0132762801	0.0016458042	0.030209706	-0.1403962448	-0.1706195324	-0.0543270482	-0.072434578	0.1502672916	-0.0592631611	0.2582256118	0.010911375	0.0493963925	-0.0457992964	-0.0699899788	0.0381704262	0.0502268551	0.0920818211	0.0445609449	0.0925273684	-0.0017829562	-0.0096695114	-0.0244663628	-0.0386516706	0.0048915888	-0.119536498	-0.0764121062	0.0045491753	0.1905786391	-0.0473448283	0.0190577628	-0.0706138363	0.0160635662	0.0238108659	0.0436149183	0.0501478366	-0.1165283874	-0.1066737151	-0.0645463745	0.0928035681	0.0052691971	-0.2116226478	-0.2008902774	0.1426319377	0.0480396978	-0.0052681174	-0.0026423032	0.3885971543	-0.1851053108	-0.1823034285	0.2618681878	-0.0187278954	-0.07011981	-0.1892331256	-0.0116235622	0.0815865688	-0.0521774283	0.1210346221	0.1558874567	0.1532016878	0.0939308857	-0.0135020212	-0.0088031806	0.066403002	0.1154130763	0.1152422001	0.1149575937	0.0105843	0.01067778	0.0001140149857284	0.0001120274064899	-0.0283298	0.0154333	0.00023818674889	0.00080257756804	0.0556409	0.1451258999999999	0.00309590975281	0.0210615268508099	-0.00238403	-0.002123028	4.507247888783999e-06	5.6835990409000005e-06	-0.000571198	0.000576362	3.32193155044e-07	3.26267155204e-07	-0.00012141	-0.00012141	1.47403881e-08	1.47403881e-08
2657.813826831641	14.678430335791743	215.45631712269136	7063974.338097453	3169.1257711079265	14.245226391580672	10043358.15310041	202.9264749473865	2827.720511417806	4.363348879981913	19.038813448439416	7996003.290692978	2866.514567549569	2154.2810254188307	1.219836	25.0049	0.22504953	0.123444	0.0840192749	-0.0768113395	0.0588764658	-0.1979062355	-0.0570495862	-0.2146099777	0.1474463436	-0.0541055491	-0.0743135094	0.0617807113	-0.0848651732	-0.0942493012	0.0365658342	0.0468098163	0.2429369558	0.0736624278	0.0369822669	-0.0152024744	0.1482581228	0.0577839111	0.00127139	-0.020733331	-0.081571533	-0.0570496317	-0.0395899794	-0.1648141869	0.0945185844	0.0201580649	0.1860880572	0.0191419148	-0.0297993693	-0.0742662209	-0.042846726	-0.111259931	0.1134149129	-0.0322511157	0.0407322366	0.0591560255	-0.0299044508	-0.046222777	-0.0725700117	-0.0058605855	0.1289505055	0.0070464779	0.1439870263	-0.0577281025	-0.0325012962	-0.104376233	0.0366165241	0.0636851197	-0.023358459	0.0297541633	0.0487516571	0.0243591067	-0.2731864055	-0.0035473254	0.0226008065	0.068677757	0.0380691773	-0.0258167135	-0.0782065052	-0.0117144301	0.1096876073	-0.0487382859	-0.074537519	-0.0111982453	0.1007115736	0.0812311733	-0.0156903761	-0.0548430803	-0.0065689506	-0.1627959371	0.0339873039	0.0715557	-0.0204011098	-0.0704246549	0.207569218	0.0037675464	-0.0828584056	-0.0221110968	0.0067107211	-0.0462337864	0.0127814794	-0.1269607226	0.0046351554	0.0336374088	-0.0459493242	-0.0427746507	-0.0427485926	-0.0249092076	0.0390620037	-0.234535277	0.1459234928	-0.0083896789	-0.0718190257	0.1006898017	-0.0468690772	-0.0089530541	0.1658302866	0.1495063026	-0.1020191627	0.0195173584	0.004561545	0.1130713546	-0.2029129915	0.046299175	-0.0316406131	-0.0322780113	0.0222088081	0.0263717293	0.0919683169	0.1477473801	-0.0130537267	-0.1335769548	0.1153118061	0.1148374968	0.1140484259	-0.00728682	-0.01787112	0.0003193769300544	5.30977457124e-05	-0.00572454	0.02260526	0.0005109977796675	3.27703582116e-05	0.0939965	0.0383556	0.0088353420122499	0.0014711520513599	-0.000214351	0.002169679	4.707506963040999e-06	4.5946351201e-08	-0.00120446	-0.000633262	4.0102076064400013e-07	1.4507238916e-06	0.0	0.00012141	0.0	1.47403881e-08
2659.723202565415	1.909375733773686	3.6457156927238015	7074127.514264827	3169.3356391339657	0.2098680260392029	10044688.393484702	0.0440445883535915	2827.811928054572	0.0914166367660982	0.0083570014776247	7996520.300447716	2865.0814783385795	2188.8955946140777	0.970733	19.898642	0.0859469199999999	0.0415491	0.0691589417	-0.0216672608	-0.0801123086	-0.1386509761	-0.0287667794	-0.143284469	-0.0826409183	0.0909183801	-0.032316059	0.0421690564	0.12801671	-0.0756834626	0.0101095916	0.0369643322	0.2051740215	-0.0218357329	0.0379578583	0.0627494074	-0.0004441268	0.1629568695	-0.10875654	-0.0681163849	-0.0292645697	0.0194182761	-0.113167239	-0.0363389795	-0.0242999687	-0.0872686295	-0.0143248512	0.0671764885	-0.0336428882	0.0241746099	-0.0405087168	0.0043459917	-0.113720843	0.0848161839	-0.0459093515	-0.0627647214	-0.0876476155	-0.0549574143	-0.0898307334	0.146097913	-0.0201281903	0.0412413284	0.0849681146	-0.0252939681	0.0798184044	-0.0199185386	0.1209379236	0.1282530576	-0.0287123768	-0.005806612	0.0195469474	0.0426319352	-0.140271739	-0.1410369801	-0.0178689876	0.036754473	0.0647632885	-0.0717413608	0.1276591278	-0.0476468075	0.130012224	0.0216055737	0.0486808087	0.0879498581	-0.0764803815	-0.0032592154	0.0614646575	0.0656038379	0.0744727467	0.002300514	0.0602401428	0.0644886779	-0.0040554658	0.0703990234	-0.0444244021	-0.045575905	-0.0284336344	0.1124340285	0.0009691694	0.07333257	-0.0125345972	-0.0690393552	-0.0954424354	0.0732945086	0.1007416506	-0.0370150598	-0.0594077166	-0.1222710796	0.0187614943	-0.1968786575	0.0559416802	-0.0131755779	0.0621517814	-0.0873798729	0.0086027182	0.189776873	0.0487336198	-0.0361987083	0.1188707474	0.0525824441	0.0027935837	0.0631309609	0.0428851689	-0.0084413221	-0.011286891	0.0549515416	-0.0797605876	-0.0764433799	-0.1024442752	0.1523280108	-0.006612644	-0.0508111527	0.1151599564	0.1142313295	0.112689161	-0.0137421	-0.00645528	4.16706398784e-05	0.00018884531241	0.0037591	0.00948364	8.99394276496e-05	1.413083281e-05	0.067961	-0.0260355	0.0046186975209999	0.00067784726025	-0.000660791	-0.00044644	1.9930867360000003e-07	4.36644745681e-07	-0.00077145	0.00043301	1.874976601000001e-07	5.951351025e-07	0.0	0.0	0.0	0.0
2652.0470137870657	-7.676188778349115	58.92387416085288	7033353.363336893	3147.67854881567	-21.65709031829556	9907880.246674323	469.0295610548112	2821.008437716002	-6.8034903385701	46.28748078701669	7958088.605664878	2857.730174189194	2173.8789578287183	0.85709	17.569122	0.05434426	0.0319643	0.084904503	-0.0016315227	-0.049509714	-0.2275733961	-0.0248819595	-0.2312630922	0.0522755302	0.0527639988	0.0621728056	0.1579978165	0.0243819386	-0.0665780418	-0.0123597474	0.0890732243	0.2361646616	0.0478036142	-0.1043218094	0.0660614284	-0.0351998785	-0.0394569472	0.0820752053	-0.1372837022	0.0156597844	-0.0859547311	-0.0087949555	-0.0145088532	-0.0071420114	-0.0702780979	-0.1643615406	-0.077674929	-0.0699405256	-0.007891217	-0.0495381519	-0.0059134722	-0.0123919293	0.0209779831	0.0740575885	-0.0498582763	0.0291257383	-0.0801474144	0.1663648188	0.049209267	-0.0315385998	0.0265677989	-0.0312260648	0.0581038093	-0.0425472707	-0.0171415943	-0.0173777312	-0.016577534	0.0524965111	0.0118241841	0.0254642215	0.0797151313	-0.2387640569	-0.079509364	-0.0960944835	-0.0533602938	0.1010054627	0.0226562965	0.0431323716	-0.006472289	-0.0310355559	0.0276794154	-0.0450100668	-0.0064969525	-0.0204416338	-0.0444150777	0.1200000517	-0.1512905279	0.0179740912	0.0641457486	0.1138068398	-0.0416757694	0.0237316184	-0.0263837139	-0.0480580801	0.1012682134	-0.0393670793	-0.0084879862	0.0520474326	0.0202864269	-0.0225347907	0.0805226255	0.049896165	0.1042411284	0.1107348006	0.0590918173	-0.0420953594	-0.0112073488	0.0370455205	-0.2547778946	0.0390244377	0.0426113642	0.0169654941	0.0369708539	-0.0579753601	-0.0352319676	0.1090670629	0.1128426374	-0.0328359461	0.0137452523	-0.075621089	-0.0160274282	0.0644215706	0.0387385184	-0.1554248226	-0.0224811174	-0.0414044482	0.0680124077	0.0003486762	0.0798899729	-0.0251261825	0.0662154553	0.1149575937	0.1134247617	0.1108851636	-0.00988499	0.00385711	1.4877297552100004e-05	9.77130273001e-05	-0.013433	-0.0171921	0.00029556830241	0.000180445489	0.0935813	0.0256203	0.00875745970969	0.00065639977209	-0.000660791	0.0	0.0	4.36644745681e-07	-0.000924945	-0.000153495	2.356071502500001e-08	8.55523253025e-07	0.0	0.0	0.0	0.0
2651.3642857546856	-0.6827280323800551	0.4661175661975415	7029732.575775454	3150.0406804279	2.3621316122298595	9922756.288350668	5.579665753495635	2819.899290568274	-1.109147147727981	1.2302073953131158	7951832.008947454	2858.174322744156	2182.287926491192	0.908715	18.627377	0.1119724199999999	0.0919012	0.0113627878	-0.0404173822	-0.0627950529	-0.076512352	0.0181976022	-0.1096778655	0.0808390062	0.0682135758	-0.04718588	0.0367162617	0.0361963377	0.0354770949	-0.0798438194	0.0343525259	0.1482150582	0.0558645966	0.0379701105	0.0777145519	-0.0201204016	0.0300434391	-0.0407398254	-0.0635845924	-0.1130325818	0.0666499408	0.1160533877	0.1008316959	-0.0919028972	0.0678140943	-0.0314080842	-0.1339691076	-0.0952155671	0.0852023112	-4.56525e-05	-0.054186771	-0.1072676414	0.0048656388	0.0062329713	-0.0301046101	0.0155184644	0.0982278251	-0.1127480771	-0.050648127	-0.0461654299	0.0501026962	0.0599786522	0.005802782	0.0834271211	0.0532139287	0.0439017017	0.0154642853	-0.1437261484	-0.1213414357	-0.0487183346	0.0710281912	-0.158355787	0.0006706574	-0.0445928274	0.050840195	0.0243669815	0.0471175859	0.0969085476	-0.0064175464	-9.99202e-05	0.0149742523	-0.0349415168	0.0246818591	-0.1161131417	0.1261164207	-0.134951168	-0.0152822434	0.003153485	0.0715437317	-0.0556573324	0.0513605839	0.023422617	-0.0841677568	-0.087262004	0.0353699268	-0.0726379167	0.0582942076	-0.1749756077	0.0012068763	0.0750478171	-0.0573982192	-0.1209054092	-0.0984100451	0.0031687013	0.0165782808	0.0412420045	-0.0392129526	-0.0043732252	-0.0924421887	0.0418992346	-0.0705236352	0.0165492923	0.0274992619	0.0817514307	0.0856313478	0.0843648763	0.0102250583	0.076669171	0.0606648737	-0.0318440503	0.0258743107	-0.0291525881	-0.0424329667	0.0381544832	0.0023696367	0.1307559369	0.0392963062	0.0306760579	0.0817681987	0.0604758095	-0.0549317612	0.1147048067	0.1124192083	0.108643553	0.00984205	0.01972704	0.0003891561071616	9.68659482025e-05	-0.01391	-0.000477	2.27529e-07	0.0001934881	0.00391387	-0.08966743	1.5318378376899997e-05	0.0080402480028049	-0.000660791	0.0	0.0	4.36644745681e-07	-0.000966964	-4.201899999999991e-05	1.7655963609999922e-09	9.35019377296e-07	0.0	0.0	0.0	0.0
2665.9475580038334	14.58327224914774	212.67182949276255	7107276.3820266025	3184.153909426433	34.11322899853303	10138836.118915638	1163.7123927063549	2834.324853583557	14.425563015282933	208.0968683078988	8033397.375641451	2872.3123201037274	2177.463437172084	0.949128	19.45577	0.06306748	0.0300384	0.0126296975	0.0301101336	0.0543335013	-0.0472384677	-0.0112945287	-0.0544892869	0.0093091992	-0.0330998581	-0.1154402573	-0.1243327579	0.108456161	-0.0286024569	0.0471056404	-0.0409758323	0.0876468469	-0.086438216	0.1008199388	-8.90726e-05	0.1139155985	-0.0214636964	0.0794618946	0.0334307962	0.1173724497	-0.0930796238	0.1175056277	0.1213928411	-0.1053539117	-0.0085462282	0.0092006017	0.0017558533	0.100412122	0.0837929629	-0.0093262426	0.0218207787	-0.0324619492	0.0039663546	-0.0679031712	-0.0448133045	-0.0085115878	0.1197243737	0.081759157	0.0379062093	0.0339963429	-0.0966193524	0.0203754422	0.0282801301	-0.1023838672	0.1256600391	0.0608851715	-0.0947987488	-0.0099816409	-0.0164260806	-0.0043909767	-0.0305733566	-0.0610307249	-0.0987588479	0.0916632594	0.1063504595	-0.1061183891	-0.0797516273	-0.062003596	-0.0761986932	-0.0654529387	0.0065096716	-0.0509220777	-0.0836658046	-0.0224289445	-0.138971682	-0.0878668865	-0.044167759	0.0531464158	0.0199210854	-0.0363490395	0.01414995	0.0863497566	0.0809421781	-0.1252608821	0.039537335	0.0957348535	0.0635189633	0.0207287177	-0.1228239071	-0.0530869537	0.0221457548	0.0194726256	-0.0217865645	-0.0128725717	-0.106354246	-0.0119712036	-0.0383176436	0.002894799	-0.0415453008	0.1050218592	-0.0116919826	0.0061182444	-0.0965044696	-0.0436815999	0.0035687481	0.0684524527	-0.0438705313	0.0741329628	0.1020242936	0.1569318592	0.0400325824	-0.0863409908	0.0574283736	0.0570523913	-0.0532110641	0.0442448103	-0.0651601117	-0.0205885168	0.0163939722	0.0887724372	-0.0955529672	0.1144017065	0.1112164334	0.105973176	-0.00149486	-0.01133691	0.0001285255283481	2.2346064196e-06	-0.0060939	0.0078161	6.109141921e-05	3.713561721e-05	-0.0155708	-0.01948467	0.0002424498126399	0.0003796523650088	-0.000409691	0.0002511	6.305121e-08	1.67846715481e-07	-0.00120446	-0.000237496	5.640435001600007e-08	1.4507238916e-06	0.0	0.0	0.0	0.0
2675.549714938435	9.60215693460168	92.20141779671914	7158566.277107141	3187.62739890705	3.4734894806169905	10160968.434262926	12.06512917195689	2839.7480502416824	5.423196658125562	29.411061992704266	8064168.988851437	2878.248804524835	2221.182245627076	0.972284	19.930431	0.06347767	0.0437363	0.0305993333	0.2010197393	0.0374144142	-0.1009678194	-0.0769736751	-0.0967081084	0.1096940188	-0.1865359767	-0.0028400709	-0.159308814	0.0012761157	-0.0486670572	0.1435312663	-0.0482142086	0.09086495	0.0008958766	0.0474635018	-0.0251969465	0.0914200961	-0.0428207775	0.1340966285	-0.0678862164	-0.1141452516	0.0214127403	0.0609157992	-0.0345572907	0.041349259	-0.0021165128	0.0489955638	-0.0694996489	-0.051864722	0.0162915394	0.0498347526	0.0321940219	0.1294562864	0.1146380392	0.0423264309	-0.0878267089	0.1062805078	0.0773615241	0.0326367464	0.0212723204	0.0744563488	0.0310568342	-0.1019268279	0.0270801274	-0.1182000724	0.0565522421	-0.0943810995	-0.0126198499	-0.0637776159	0.0565077498	0.0795871934	-0.1220870278	-0.1473261748	0.0253401499	-0.0406090507	0.1133484948	-0.0035493712	-0.0553774388	-0.090669751	-0.0305881161	-0.0512635434	-0.0862765374	-0.0806723731	-0.0631783114	-0.0155182745	0.0686464479	-0.0725915055	-0.0967338528	-0.0237920175	-0.0193766339	0.0537381048	-0.080288066	0.0083347826	-0.0224491022	-0.0489568764	-0.0886020979	-0.0482660486	-0.2292510994	0.0492181386	-0.0122803742	-0.0605025284	0.09369408	0.1040455017	0.0396581891	0.0007239865	-0.0145081358	0.0356039179	-0.0764480239	-0.0066240425	0.0022891239	0.0600349517	0.0905520107	0.0690969072	0.0457598466	-0.0833474777	-0.1542977102	0.1107957157	-0.0330434665	0.0774330798	0.0853072266	0.1042454836	-0.0253986612	0.0594397674	0.118196967	0.0307199824	-0.160918271	0.0418409568	0.0479870707	0.0121823863	-0.1476658401	0.1953756925	0.0646488113	0.1140484259	0.1098185471	0.1028845713	-0.00986873	-0.0083738699999999	7.012169877689998e-05	9.73918318129e-05	-0.0139478	-0.0078539	6.168374521e-05	0.00019454112484	-0.0214744	-0.0059036	0.00046114985536	3.485249296000002e-05	0.000417235	0.000826926	6.83806609476e-07	1.74085045225e-07	-0.00120446	0.0	0.0	1.4507238916e-06	0.0	0.0	0.0	0.0
2664.8708028390497	-10.678912099385345	114.03916362639868	7101536.395824041	3175.4267733081588	-12.200625598891293	10083335.192642264	148.85526500432152	2835.632439560657	-4.115610681025373	16.938251277770135	8040811.332288723	2875.1709454180127	2219.8769974024144	0.901654	18.482624	0.09751365	0.0533452	-0.0300789708	0.1647272623	0.0269767478	0.0688900567	0.012322036	0.1298103458	-0.0196768375	-0.1028924886	0.0009829634	-0.1051023912	-0.030309026	-0.0939982782	0.0812841169	-0.0482197974	-0.0092966668	0.0313352866	0.0609669293	-0.0478004133	0.0797569923	0.0651407033	0.0759775704	0.1214666811	-0.0603510707	-0.0737641553	-0.0823118835	0.0205977532	0.0287772368	-0.005767193	0.1337964633	0.0262733292	0.0701477526	-0.009714048	-0.0304015517	-0.0861297343	-0.0120880452	0.002733759	0.1150063761	0.0288248201	0.0086153485	-0.0296042838	0.1352841178	-0.0122383085	-0.051965576	0.0378014093	-0.1309528043	0.0660040802	-0.1282726979	-0.0335528713	-0.0456323262	0.0445418999	-0.0205134399	0.0598376726	0.0360743711	-0.0882761103	0.0145777474	0.0588481221	0.0970871658	0.0475172279	0.0082760809	-0.1304789315	-0.0304333793	-0.0221648499	0.0271418356	-0.0069766464	-0.0688517094	-0.0748372792	-0.0665532394	0.0097981006	-0.0594809036	0.0378189964	0.0753671275	-0.1589642419	0.0938446441	-0.0397612874	0.095498137	0.0632117492	0.0544697269	0.064029261	-0.0293956115	-0.0768619259	0.0295020414	0.0416702526	-0.116568811	0.1267278357	0.1450734299	0.035486899	0.0252126588	0.0788083188	0.0185754964	0.0170382182	-0.019107302	0.088413675	0.1484819006	0.0331517869	0.0599853141	0.0334268429	-0.0070850749	-0.1266114557	0.0844822274	0.0140662056	0.1101014368	0.1728093405	0.0634007108	0.0734139358	0.0121442758	0.0163212444	-0.0277183014	-0.1147443233	-0.0064178406	-0.1091759103	0.0455568229	-0.1444427712	0.0755470938	0.0473405069	0.1136451198	0.1082280018	0.0993899282	0.034718	0.04458673	0.0019879764920928	0.001205339524	0.00194622	0.01589402	0.0002526198717603	3.7877722884e-06	-0.0454458	-0.0239714	0.00206532073764	0.00057462801796	0.000294015	-0.00012322	1.5183168400000002e-08	8.644482022500002e-08	-0.00106645	0.00013801	1.9046760100000013e-08	1.1373156025e-06	0.0	0.0	0.0	0.0
2660.834952877291	-4.035849961758686	16.288084913827586	7080042.646453495	3188.213342497481	12.786569189322108	10164704.31727896	163.49635163332144	2833.345604954609	-2.28683460604816	5.229612515419443	8027847.317115598	2874.3590831756865	2210.3412192072287	0.891525	18.274986	0.1494683079	0.0773934	0.0050449692	0.142761313	-0.0114466584	-0.0365770347	-0.0212513886	0.0359141119	-0.16797429	-0.1426180231	0.0612520093	-0.0368748261	0.0218555265	-0.0618790926	0.0597952312	-0.0352854819	-0.0371720661	-0.0053030452	-0.0796418907	-0.1111962495	0.0326038627	0.1323781198	0.0264125929	0.1182929678	-0.066807614	0.0435166416	0.0245416962	0.0779444809	-0.0839843302	-0.0603357371	-0.0026882443	0.1718035453	0.1191161878	-0.0104876098	0.0059172174	-0.0610913957	-0.1033344143	-0.0587326976	0.0896905746	-0.0060479542	0.0317921975	-0.0470091737	-0.0282342157	-0.0226624113	0.1002746121	-0.0780301079	0.0381642504	-0.0832511048	0.006528842	0.0798195748	0.053684183	-0.1275135543	0.013101891	0.0279466662	0.0531989434	-0.0647429685	0.0879820004	-0.0668194602	0.0050993301	-0.0440728606	0.1311477758	-0.0968152072	0.0134089099	-0.1563574893	0.0396353498	0.0269045311	0.038309239	-0.0912186307	-0.0927306524	-0.0111102088	0.0151500589	0.1002287189	0.0620323948	-0.052509812	-0.0790133659	-0.0308740728	0.1693585126	0.1044682588	0.1146722763	0.0226761782	-0.0197693386	0.0063597602	-0.0456327129	-0.0517046173	0.0559656802	0.0664955217	0.0659255028	0.0160736735	-0.0740823172	-0.0269842274	-0.0976014582	0.0287581262	0.0099398171	-0.0113947822	0.1193827282	0.0083003185	0.1340791645	-0.0893136885	-0.0864079362	-0.0687096803	-0.0015972451	-0.0735162084	0.1287418503	-0.0389596778	0.0416494175	0.0586706396	-0.0036239969	-0.0416179654	0.0684246591	0.0193432302	-0.0932202374	-0.0640392026	-0.1020589816	-0.1822623276	0.0283936329	0.0326615548	0.1131919653	0.1064475877	0.0955030384	1.56621e-05	-0.0347023379	0.0012042522557257	2.4530137641e-10	0.00274536	0.00079914	6.386247396000001e-07	7.537001529600001e-06	-0.00414602	0.04129978	1.71894818404e-05	0.0017056718280484	-0.000553642	-0.000847657	7.18522389649e-07	3.06519464164e-07	-0.000460766	0.000605684	3.66853107856e-07	2.12305306756e-07	0.0	0.0	0.0	0.0
