onset	duration	BIDS_Subject	BIDS_Session	Run	SubTrial	Condition	Stimulus.ACC	ResponseCheck	Result	stimrt	Cue.OnsetTime	Cue.Duration	Fix.OnsetTime	Fix.Duration	Probe.Duration	Feedback.OnsetTime	Feedback.Duration
n/a	n/a	sub-15	ses-2	2	1.0	SmallReward	0.0	No Response Detected	You did not earn $0.20!	n/a	0.03	2.0	2.03	2.0	235.0	4.313	1.715
n/a	n/a	sub-15	ses-2	2	2.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	6.044	2.0	8.044	2.0	235.0	10.327	1.715
n/a	n/a	sub-15	ses-2	2	3.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	12.057	2.0	14.057	2.0	235.0	16.34	1.715
n/a	n/a	sub-15	ses-2	2	4.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	18.07	2.0	20.07	2.0	235.0	22.353	1.715
n/a	n/a	sub-15	ses-2	2	5.0	Triangle	0.0	No Response Detected	No money at stake!	n/a	24.083	2.0	26.083	2.0	235.0	28.366	1.715
n/a	n/a	sub-15	ses-2	2	6.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	30.096	2.0	32.096	2.0	235.0	34.379	1.715
n/a	n/a	sub-15	ses-2	2	7.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	36.109	2.0	38.109	2.0	235.0	40.392	1.715
n/a	n/a	sub-15	ses-2	2	8.0	SmallPun	0.0	No Response Detected	You lose $0.20!	n/a	42.122	2.0	44.122	2.0	235.0	46.405	1.715
n/a	n/a	sub-15	ses-2	2	9.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	48.135	2.0	50.135	2.0	235.0	52.418	1.715
n/a	n/a	sub-15	ses-2	2	10.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	54.148	2.0	56.148	2.0	235.0	58.431	1.715
n/a	n/a	sub-15	ses-2	2	11.0	LgReward	0.0	No Response Detected	You did not earn $5!	n/a	60.161	2.0	62.161	2.0	235.0	64.444	1.715
n/a	n/a	sub-15	ses-2	2	12.0	SmallPun	0.0	No Response Detected	You lose $0.20!	n/a	66.174	2.0	68.174	2.0	235.0	70.457	1.715
n/a	n/a	sub-15	ses-2	2	13.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	72.187	2.0	74.187	2.0	235.0	76.47	1.715
n/a	n/a	sub-15	ses-2	2	14.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	78.2	2.0	80.2	2.0	235.0	82.483	1.715
n/a	n/a	sub-15	ses-2	2	15.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	84.213	2.0	86.213	2.0	235.0	88.496	1.715
n/a	n/a	sub-15	ses-2	2	16.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	90.226	2.0	92.226	2.0	235.0	94.509	1.715
n/a	n/a	sub-15	ses-2	2	17.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	96.239	2.0	98.239	2.0	235.0	100.522	1.715
n/a	n/a	sub-15	ses-2	2	18.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	102.253	2.0	104.253	2.0	235.0	106.536	1.715
n/a	n/a	sub-15	ses-2	2	19.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	108.266	2.0	110.266	2.0	235.0	112.549	1.715
n/a	n/a	sub-15	ses-2	2	20.0	SmallReward	0.0	No Response Detected	You did not earn $0.20!	n/a	114.279	2.0	116.279	2.0	235.0	118.562	1.715
n/a	n/a	sub-15	ses-2	2	21.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	120.292	2.0	122.292	2.0	235.0	124.575	1.715
n/a	n/a	sub-15	ses-2	2	22.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	126.305	2.0	128.305	2.0	235.0	130.588	1.715
n/a	n/a	sub-15	ses-2	2	23.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	132.318	2.0	134.318	2.0	235.0	136.601	1.715
n/a	n/a	sub-15	ses-2	2	24.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	138.331	2.0	140.331	2.0	235.0	142.614	1.715
n/a	n/a	sub-15	ses-2	2	25.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	144.344	2.0	146.344	2.0	235.0	148.627	1.715
n/a	n/a	sub-15	ses-2	2	26.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	150.357	2.0	152.357	2.0	235.0	154.64	1.715
n/a	n/a	sub-15	ses-2	2	27.0	LgReward	0.0	No Response Detected	You did not earn $5!	n/a	156.37	2.0	158.37	2.0	235.0	160.653	1.715
n/a	n/a	sub-15	ses-2	2	28.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	162.383	2.0	164.383	2.0	235.0	166.666	1.715
n/a	n/a	sub-15	ses-2	2	29.0	Triangle	0.0	No Response Detected	No money at stake!	n/a	168.396	2.0	170.396	2.0	235.0	172.679	1.715
n/a	n/a	sub-15	ses-2	2	30.0	LgReward	0.0	No Response Detected	You did not earn $5!	n/a	174.409	2.0	176.409	2.0	235.0	178.692	1.715
n/a	n/a	sub-15	ses-2	2	31.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	180.422	2.0	182.422	2.0	235.0	184.705	1.715
n/a	n/a	sub-15	ses-2	2	32.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	186.435	2.0	188.435	2.0	235.0	190.718	1.715
n/a	n/a	sub-15	ses-2	2	33.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	192.448	2.0	194.448	2.0	235.0	196.731	1.715
n/a	n/a	sub-15	ses-2	2	34.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	198.461	2.0	200.461	2.0	235.0	202.744	1.715
n/a	n/a	sub-15	ses-2	2	35.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	204.475	2.0	206.475	2.0	235.0	208.758	1.715
n/a	n/a	sub-15	ses-2	2	36.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	210.488	2.0	212.488	2.0	235.0	214.771	1.715
n/a	n/a	sub-15	ses-2	2	37.0	SmallPun	0.0	No Response Detected	You lose $0.20!	n/a	216.501	2.0	218.501	2.0	235.0	220.784	1.715
n/a	n/a	sub-15	ses-2	2	38.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	222.514	2.0	224.514	2.0	235.0	226.797	1.715
n/a	n/a	sub-15	ses-2	2	39.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	228.527	2.0	230.527	2.0	235.0	232.81	1.715
n/a	n/a	sub-15	ses-2	2	40.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	234.54	2.0	236.54	2.0	235.0	238.823	1.715
n/a	n/a	sub-15	ses-2	2	41.0	LgPun	0.0	No Response Detected	You lose $5!	n/a	240.553	2.0	242.553	2.0	235.0	244.836	1.715
n/a	n/a	sub-15	ses-2	2	42.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	246.566	2.0	248.566	2.0	235.0	250.849	1.715
n/a	n/a	sub-15	ses-2	2	43.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	252.579	2.0	254.579	2.0	235.0	256.862	1.715
n/a	n/a	sub-15	ses-2	2	44.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	258.592	2.0	260.592	2.0	235.0	262.875	1.715
n/a	n/a	sub-15	ses-2	2	45.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	264.605	2.0	266.605	2.0	235.0	268.888	1.715
n/a	n/a	sub-15	ses-2	2	46.0	SmallPun	0.0	No Response Detected	You lose $0.20!	n/a	270.618	2.0	272.618	2.0	235.0	274.901	1.715
n/a	n/a	sub-15	ses-2	2	47.0	LgReward	0.0	No Response Detected	You did not earn $5!	n/a	276.631	2.0	278.631	2.0	235.0	280.914	1.715
n/a	n/a	sub-15	ses-2	2	48.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	282.644	2.0	284.644	2.0	235.0	286.927	1.715
n/a	n/a	sub-15	ses-2	2	49.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	288.657	2.0	290.657	2.0	235.0	292.94	1.715
n/a	n/a	sub-15	ses-2	2	50.0	SmallPun	0.0	No Response Detected	You lose $0.20!	n/a	294.67	2.0	296.67	2.0	235.0	298.953	1.715
