onset	duration	BIDS_Subject	BIDS_Session	Run	SubTrial	Condition	Stimulus.ACC	ResponseCheck	Result	stimrt	Cue.OnsetTime	Cue.Duration	Fix.OnsetTime	Fix.Duration	Probe.Duration	Feedback.OnsetTime	Feedback.Duration
n/a	n/a	sub-158	ses-2	1	1.0	SmallReward	0.0	No Response Detected	You did not earn $0.20!	n/a	0.03	2.0	2.03	2.0	290.0	4.368	1.66
n/a	n/a	sub-158	ses-2	1	2.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	6.032	2.0	8.032	2.0	290.0	10.37	1.66
n/a	n/a	sub-158	ses-2	1	3.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	12.033	2.0	14.033	2.0	290.0	16.371	1.66
n/a	n/a	sub-158	ses-2	1	4.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	18.035	2.0	20.035	2.0	290.0	22.373	1.66
n/a	n/a	sub-158	ses-2	1	5.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	24.036	2.0	26.036	2.0	290.0	28.374	1.66
n/a	n/a	sub-158	ses-2	1	6.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	30.037	2.0	32.037	2.0	290.0	34.375	1.66
n/a	n/a	sub-158	ses-2	1	7.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	36.039	2.0	38.039	2.0	290.0	40.377	1.66
n/a	n/a	sub-158	ses-2	1	8.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	42.04	2.0	44.04	2.0	290.0	46.378	1.66
n/a	n/a	sub-158	ses-2	1	9.0	LgPun	0.0	No Response Detected	You lose $5!	n/a	48.042	2.0	50.042	2.0	290.0	52.38	1.66
n/a	n/a	sub-158	ses-2	1	10.0	Triangle	0.0	No Response Detected	No money at stake!	n/a	54.043	2.0	56.043	2.0	290.0	58.381	1.66
n/a	n/a	sub-158	ses-2	1	11.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	60.045	2.0	62.045	2.0	290.0	64.383	1.66
n/a	n/a	sub-158	ses-2	1	12.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	66.046	2.0	68.046	2.0	290.0	70.384	1.66
n/a	n/a	sub-158	ses-2	1	13.0	SmallReward	0.0	No Response Detected	You did not earn $0.20!	n/a	72.048	2.0	74.048	2.0	290.0	76.386	1.66
n/a	n/a	sub-158	ses-2	1	14.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	78.049	2.0	80.049	2.0	290.0	82.387	1.66
n/a	n/a	sub-158	ses-2	1	15.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	84.051	2.0	86.051	2.0	290.0	88.389	1.66
n/a	n/a	sub-158	ses-2	1	16.0	LgPun	0.0	No Response Detected	You lose $5!	n/a	90.052	2.0	92.052	2.0	290.0	94.39	1.66
n/a	n/a	sub-158	ses-2	1	17.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	96.054	2.0	98.054	2.0	290.0	100.392	1.66
n/a	n/a	sub-158	ses-2	1	18.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	102.055	2.0	104.055	2.0	290.0	106.393	1.66
n/a	n/a	sub-158	ses-2	1	19.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	108.056	2.0	110.056	2.0	290.0	112.394	1.66
n/a	n/a	sub-158	ses-2	1	20.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	114.058	2.0	116.058	2.0	290.0	118.396	1.66
n/a	n/a	sub-158	ses-2	1	21.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	120.059	2.0	122.059	2.0	290.0	124.397	1.66
n/a	n/a	sub-158	ses-2	1	22.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	126.061	2.0	128.061	2.0	290.0	130.399	1.66
n/a	n/a	sub-158	ses-2	1	23.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	132.062	2.0	134.062	2.0	290.0	136.4	1.66
n/a	n/a	sub-158	ses-2	1	24.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	138.064	2.0	140.064	2.0	290.0	142.402	1.66
n/a	n/a	sub-158	ses-2	1	25.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	144.065	2.0	146.065	2.0	290.0	148.403	1.66
n/a	n/a	sub-158	ses-2	1	26.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	150.067	2.0	152.067	2.0	290.0	154.405	1.66
n/a	n/a	sub-158	ses-2	1	27.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	156.068	2.0	158.068	2.0	290.0	160.406	1.66
n/a	n/a	sub-158	ses-2	1	28.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	162.07	2.0	164.07	2.0	290.0	166.408	1.66
n/a	n/a	sub-158	ses-2	1	29.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	168.071	2.0	170.071	2.0	290.0	172.409	1.66
n/a	n/a	sub-158	ses-2	1	30.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	174.072	2.0	176.072	2.0	290.0	178.41	1.66
n/a	n/a	sub-158	ses-2	1	31.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	180.074	2.0	182.074	2.0	290.0	184.412	1.66
n/a	n/a	sub-158	ses-2	1	32.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	186.075	2.0	188.075	2.0	290.0	190.413	1.66
n/a	n/a	sub-158	ses-2	1	33.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	192.077	2.0	194.077	2.0	290.0	196.415	1.66
n/a	n/a	sub-158	ses-2	1	34.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	198.078	2.0	200.078	2.0	290.0	202.416	1.66
n/a	n/a	sub-158	ses-2	1	35.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	204.08	2.0	206.08	2.0	290.0	208.418	1.66
n/a	n/a	sub-158	ses-2	1	36.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	210.081	2.0	212.081	2.0	290.0	214.419	1.66
n/a	n/a	sub-158	ses-2	1	37.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	216.083	2.0	218.083	2.0	290.0	220.421	1.66
n/a	n/a	sub-158	ses-2	1	38.0	Triangle	0.0	No Response Detected	No money at stake!	n/a	222.084	2.0	224.084	2.0	290.0	226.422	1.66
n/a	n/a	sub-158	ses-2	1	39.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	228.086	2.0	230.086	2.0	290.0	232.424	1.66
n/a	n/a	sub-158	ses-2	1	40.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	234.087	2.0	236.087	2.0	290.0	238.425	1.66
n/a	n/a	sub-158	ses-2	1	41.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	240.088	2.0	242.088	2.0	290.0	244.426	1.66
n/a	n/a	sub-158	ses-2	1	42.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	246.09	2.0	248.09	2.0	290.0	250.428	1.66
n/a	n/a	sub-158	ses-2	1	43.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	252.091	2.0	254.091	2.0	290.0	256.429	1.66
n/a	n/a	sub-158	ses-2	1	44.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	258.093	2.0	260.093	2.0	290.0	262.431	1.66
n/a	n/a	sub-158	ses-2	1	45.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	264.094	2.0	266.094	2.0	290.0	268.432	1.66
n/a	n/a	sub-158	ses-2	1	46.0	SmallPun	0.0	No Response Detected	You lose $0.20!	n/a	270.096	2.0	272.096	2.0	290.0	274.434	1.66
n/a	n/a	sub-158	ses-2	1	47.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	276.097	2.0	278.097	2.0	290.0	280.435	1.66
n/a	n/a	sub-158	ses-2	1	48.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	282.099	2.0	284.099	2.0	290.0	286.437	1.66
n/a	n/a	sub-158	ses-2	1	49.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	288.1	2.0	290.1	2.0	290.0	292.438	1.66
n/a	n/a	sub-158	ses-2	1	50.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	294.102	2.0	296.102	2.0	290.0	298.44	1.66
n/a	n/a	sub-158	ses-2	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	228.9835376554015	n/a	1.6877699274198728
