global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
7544.838659445787	n/a	56924590.3970677	n/a	8314.345290553694	n/a	n/a	69128337.6105524	8100.211111142478	n/a	65613420.04507607	n/a	8197.799278401566	5862.781560204901	n/a	n/a	n/a	n/a	-0.111320184	-0.0172455891	0.1217629399	0.0221454512	0.1352589476	-0.031087572	0.0775469441	-0.0752549635	0.0673351154	0.0872205679	-0.0976447248	0.0562789307	-0.0829623246	0.0867722061	-0.0287934774	0.1129412672	0.0775408813	-0.1227269759	0.1352135818	-0.0384087478	0.1552414642	-0.0078562481	0.041554853	-0.1317868974	0.0995723591	-0.0662465489	0.0201309291	-0.0122284458	0.0054239786	-0.0959523639	0.0240231881	-0.0695249215	0.0128575993	-0.0171770386	0.1371792243	-0.1169036806	-0.1204826525	0.010551726	-0.0546998378	0.0784261216	-0.1527192833	0.0311136501	-0.0151873685	0.1034814919	-0.065315406	0.1377167846	-0.1357576609	0.1004185601	-0.0109816249	0.0440685005	-0.1322237442	0.0690861375	-0.017104456	0.002636677	-0.0024175999	-0.1075741059	0.0021805621	-0.1278361941	-0.1030976042	0.0037034725	-0.1179042705	0.0606487583	-0.0731063756	0.0907801789	-0.086891689	-0.1232871849	0.0450865022	-0.0717242742	0.0546363175	-0.100579555	0.0402855062	-0.0660825206	0.1295455123	-0.0671634268	0.0142585884	-0.0492180821	0.0968972067	-0.0883627858	0.1202199985	-0.1283969225	0.0638121504	0.0648735909	0.1154637225	0.1154447293	0.1154130763	4.62493e-05	n/a	2.1389977504899997e-09	n/a	0.0264377	n/a	n/a	0.00069895198129	-0.248804	n/a	0.061903430416	n/a	0.00433756	n/a	1.88144267536e-05	n/a	-2.58647e-05	n/a	6.6898270609e-10	n/a	-0.0020571	n/a	n/a	4.231660410000001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7546.073103784768	1.2344443389811204	56943219.287663884	1.5238528260425352	8301.915383988557	-12.429906565137571	154.5025772180501	68921799.04290587	8109.429827049889	9.218715907411024	65762852.1198464	84.98472298155306	8220.313892705455	5986.284416387108	0.963712	20.456461	0.0753248592	0.0443092	-0.0796995079	-0.0442865387	0.0858485926	-0.0221419207	0.1044526347	0.0171153309	-0.1076322073	-0.0616243888	0.0300266965	0.0305346991	-0.0545061042	0.0179098557	-0.0350622223	-0.070152123	0.1677410434	0.0691786018	0.0807417652	-0.0442969373	0.0159820387	-0.0142039494	0.1380716932	-0.0267856566	0.1181231508	0.1055903969	0.0071547609	-0.0585534718	-0.048218822	-0.0102693907	0.046613303	0.0349092074	0.1286824184	-0.0157874119	-0.0614164209	-0.0639357506	0.0512756224	0.0190788323	-0.0793296271	-0.0014920276	0.1033276728	0.0078090416	0.0457775867	0.0601304019	0.0743595018	0.1112572894	-0.094378235	-0.0253581183	0.0355365853	0.159232499	0.0163434675	0.0759128731	-0.0584681546	0.0467217311	-0.0140613069	0.0152652853	0.0214041399	-0.071445766	0.1013452071	0.035482706	-0.080997634	-0.0124040992	-0.0924201896	0.072073611	-0.0200408598	0.1065168846	0.0703042441	-0.0290357482	0.1209087964	0.010273999	-0.0649634886	0.0534662109	0.0784577903	-0.0024318448	0.0871430206	-0.0313528886	-0.0899961451	-0.0152411809	0.0852816165	-0.0886637925	-0.0470588463	-0.1231621531	-0.0336094628	0.0070082418	0.1154130763	0.1152422001	0.1149575937	-1.43749e-05	-6.06242e-05	2.0663775001e-10	3.6752936256399995e-09	0.00806942	-0.01836828	0.0003373937101584	6.511553913640001e-05	-0.217939	0.030865	0.0474974077209999	0.000952648225	0.00395359	-0.0003839699999999	1.56308738881e-05	1.474329609e-07	-3.05038e-05	-4.639100000000001e-06	9.3048181444e-10	2.152124881000001e-11	-0.00192509	0.00013201	1.742664010000003e-08	3.7059715081e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7526.110653580117	-19.96245020465085	56642341.56993214	398.4994181731648	8237.690760106467	-64.22462388208987	4124.802312795909	67859549.05914345	8106.350537971375	-3.079289078514193	65712919.044468805	9.482021229056793	8193.666673513384	5776.373969091364	1.143316	24.268869	0.0675939950999999	0.0397684	-0.0847722729	-0.01418387	-0.0010065726	-0.0722015027	0.0569671302	-0.0875018955	-0.0718326583	-0.1186648153	-0.0881794825	0.0541821045	-0.003644023	0.111062032	-0.0271357634	-0.0161591795	-0.0742314648	0.1717849231	-0.0056518149	0.0592145594	0.0595735366	-0.0710127166	0.0554941502	7.72646e-05	-0.0346951527	0.0096617626	0.001520152	-0.1100213812	-0.0280500206	0.0331413176	0.1405583993	-0.0617938561	0.0461906854	0.0991343444	0.2339215847	-0.0507066519	0.1099856548	-0.1379251705	-0.0298099427	0.0700923091	-0.036258833	0.1274458703	0.009899468	-0.1502848103	0.0059940534	0.0661855713	-0.0764223403	0.0452181193	-0.0763322795	0.0308920383	0.0100531231	0.0760481985	-0.0367850775	0.0290848417	-0.0257898123	0.0630831128	-0.0058892904	-0.0832864562	-0.1189695769	0.0388750321	-0.0914176193	-0.0243880852	-0.0901346573	0.0234297261	0.1185096543	0.0527209745	-0.063613259	-0.0673199833	0.0300220626	-0.1513297769	0.0365094396	0.0607913551	0.0660576713	0.0653130077	0.0305224804	0.0449734271	0.0072113065	-0.0051302352	-0.0099020905	-0.1102767174	0.0194978193	-0.0032650322	-0.0318077827	0.0015919848	0.1153118061	0.1148374968	0.1140484259	-0.00804269	-0.0080283151	6.46848624361e-05	6.445384334488803e-05	0.0104671	0.0023976799999999	5.748869382399996e-06	0.00010956018241	-0.208828	0.0091109999999999	0.043609133584	8.301032099999965e-05	0.00331977	-0.0006338199999999	1.10208728529e-05	4.0172779239999974e-07	-3.05038e-05	0.0	9.3048181444e-10	0.0	-0.00159777	0.0003273199999999	1.0713838239999993e-07	2.5528689729000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7543.70657214247	17.59591856235238	56907508.84658549	309.6163500529371	8284.949490316945	47.25873021047846	2233.3875811067896	68640388.05710301	8110.86699160989	4.516453638514577	65786163.355586864	20.39835346885156	8213.703248826638	5827.954727077306	0.942261	20.001127	0.0859371399999999	0.0410923	-0.0793096807	-0.0418878765	0.0346066106	-0.0235406655	0.0745913748	-0.0814184832	0.0734892955	-0.1416796722	0.1463853727	0.0359459445	-0.0381524603	-0.0462802628	-0.0266535685	0.030990283	0.0954991874	0.0881320644	0.0428032258	-0.0505711063	0.0793859409	-0.0541560943	0.0244620381	-0.0161357949	0.1141314152	-0.0197028599	-0.066509049	0.1334096617	0.1092513264	0.0657729495	0.0978422683	0.0214751095	0.0167931143	0.0385233485	0.1078877282	-0.0308449354	0.0139782907	-0.0553303923	-0.0607169452	-0.0113796258	-0.0028552628	-0.0807488511	-0.0681241765	0.0797220163	0.0321911928	0.1129551378	-0.0832313637	0.0483036421	-0.0835681196	-0.0074391541	0.078432975	0.0908247642	0.0762300263	-0.0364466645	0.0948921171	-0.0012241564	0.1198917673	0.0497525943	0.0096347175	-0.0344159165	-0.0738409195	-0.0059109193	-0.0656458341	0.0919889486	-0.0370150232	0.0806737637	-0.0104040769	-0.1695195529	0.0550646096	0.0643113691	-0.0069137882	-0.0476150666	-0.1456301166	-0.0344188637	0.1562173883	0.0212780454	-0.045709658	-0.0027363267	-0.0198149183	-0.0851374902	0.1504828453	0.0673514043	0.0297424837	0.0599894051	0.1151599564	0.1142313295	0.112689161	-0.00866452	-0.00062183	7.50739068304e-05	3.866725489000004e-07	0.033695	0.0232279	0.00053953533841	0.001135353025	-0.214254	-0.0054259999999999	0.045904776516	2.944147599999985e-05	0.00375035	0.0004305799999999	1.40651251225e-05	1.853991363999999e-07	-0.000333542	-0.0003030382	1.11250265764e-07	9.183215065924001e-08	-0.00199738	-0.0003996099999999	1.596881520999999e-07	3.9895268644e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7584.789883635341	41.08331149287096	57529037.57889701	1687.8384832202632	8381.746851852675	96.79736153572958	9369.72920027874	70253680.28854223	8125.622478722654	14.755487112764058	66025740.666722886	217.7243999349462	8226.1356243249	5891.893865690614	0.971372	20.619061	0.09276898	0.0581075	-0.0531698879	-0.025798313	0.0322271097	0.0585439424	0.0893369333	0.1181631824	0.0026395073	-0.1128717102	-0.0666392003	-0.0301154525	-0.0382687638	0.0634988246	-0.109021568	-0.1350033196	0.0428534764	0.079411866	0.0506488651	0.0735297852	0.1448246825	-0.0636881696	-0.0122340583	-0.1587808553	0.013588375	0.0781102224	-0.0708374692	0.0014343682	-0.0100040848	-0.0588199315	0.0128265447	-0.0392339293	0.0617730178	-0.0328990209	-0.0799043511	0.1402161694	-0.0334582909	0.0298964277	-0.0209508143	-0.0320465992	0.0881908662	0.0870546821	0.0180530498	-0.0398107354	-0.0401317447	0.0403209594	-0.1434188941	0.0285215062	0.0752353862	0.0246087479	-0.0682764452	0.2119098561	0.0381385025	0.0528181403	0.0047968975	-0.0669075496	-0.0879948676	0.0036408115	0.0225598943	0.0666137518	-0.0585435771	-0.0071834667	-0.0719946404	0.0577739512	-0.005718325	0.0946771775	0.0247392437	0.0888184592	0.0790448262	-0.0881699633	-0.0098373964	0.1636951542	0.046530773	0.058950356	0.0917628804	-0.0299691118	0.0341772158	0.0422018431	-0.0507411773	-0.0464286844	-0.0247686255	0.0211414483	-0.0352229631	-0.0842529745	0.1149575937	0.1134247617	0.1108851636	-0.0123788	-0.00371428	0.00015323468944	1.3795875918400002e-05	0.0371971	0.0035020999999999	1.226470440999996e-05	0.0013836242484099	-0.208808	0.005446	0.0436007808639999	2.965891600000007e-05	0.00312308	-0.00062727	9.7536286864e-06	3.934676529000001e-07	-0.000396074	-6.253200000000002e-05	1.56874613476e-07	3.910251024000002e-09	-0.00108505	0.00091233	8.323460289000001e-07	1.1773335025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7541.046103824567	-43.74377981077396	56867376.34000768	1913.5182721334756	8311.50970323407	-70.23714861860572	4933.257046072107	69081193.54695408	8103.345001879921	-22.27747684273254	65664200.2194923	496.28597447848455	8214.70741793222	5961.854410541057	1.048712	22.260735	0.0900423199999999	0.04815	-0.0747323797	0.0160243987	-0.0090961286	-0.0453096951	0.0194914247	0.0369920185	-0.1314246002	-0.0441565472	-0.0985597411	0.0513302451	0.0099062837	-0.0092058988	0.0032819785	0.0978682448	0.0323709616	0.1768838076	-0.0799898576	0.1712589212	0.0559129335	-0.0867526674	-0.0111434424	0.0315745047	-0.0443083175	-0.0025827196	0.0419022375	-0.0098212555	0.0959444202	-0.0410850016	-0.0872942844	-0.0793749875	0.0973371873	0.0041411108	0.0262922425	-0.0109049651	-0.0043153955	-0.0032385953	-0.0551733406	0.0498716008	0.0523288544	-0.007175745	0.0279519006	-0.1574191694	0.1572541891	0.0822779539	0.0351305053	-0.0308696677	-0.1544950528	-0.090418579	-0.0102650252	0.0580176016	-0.0323980991	0.0426025142	0.1011834543	0.0392963976	-0.0508854027	-0.0096953335	-0.0500501459	-0.0518499285	-0.0595950182	-0.0103176072	-0.0561638751	0.0427699868	0.1252526776	0.0046918181	0.0199148324	-0.2150439002	-0.0215166271	-0.048728299	-0.0527866314	0.0642588573	0.0410665054	0.126643431	-0.0551363316	0.0276738091	-0.0550688984	-0.0812702035	0.0503941728	-0.0829673265	-0.0618125831	-0.0204735013	-0.0123028365	0.036634458	0.1147048067	0.1124192083	0.108643553	-0.00934663	0.00303217	8.73594923569e-05	9.194054908900005e-06	0.0307609	-0.0064361999999999	4.142467043999995e-05	0.00094623296881	-0.17304	0.0357679999999999	0.0299428416	0.0012793498239999	0.00270702	-0.0004160599999999	7.3279572804e-06	1.731059235999998e-07	-0.000137765	0.0002583089999999	1.8979195225e-08	6.6723539481e-08	-0.0013068	-0.00022175	4.9173062500000074e-08	1.7077262400000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7511.710959995374	-29.33514382919293	56425801.54651462	860.550663479436	8258.116197322008	-53.3935059120613	2850.866473581325	68196483.1284721	8098.406811547446	-4.938190332475642	65584192.88531806	24.38572375975589	8206.276207301005	5789.292140181608	1.023235	21.719933	0.0864620599999999	0.0495658	-0.0511920521	-0.0140326127	0.0048868783	-0.0517458253	0.0407939801	-0.0867879279	-0.0295927679	0.021160323	0.1039716759	0.0375183421	-0.0262180039	0.004409246	0.0195300978	-0.0969362954	0.0041055941	-0.0073557241	0.0633053689	-0.0622160331	-0.0236632895	-0.1264835092	-0.0158812563	0.0078240047	-0.0254514015	0.0250225378	0.0728703873	0.0185843646	0.1430757791	0.0858832909	-0.0318590857	0.0593239258	-0.1039270407	-0.136494773	0.0311046756	-0.0246957031	-0.0113754466	-0.0726277568	-0.0577634052	0.0103691055	0.0276806586	-0.0088565739	0.047027888	0.0219153572	-0.0712022313	0.0406569983	-0.0151949353	0.05739491	0.0670182088	-0.0602066911	0.1638880282	0.0459230634	-0.034080271	-0.0052418109	-0.0354898748	0.1885769711	0.070455313	0.0772049611	0.0376954982	-0.0804558408	-0.0475138926	0.0109646147	-0.0246677165	0.0664096675	0.0076224119	0.025170046	-0.012627953	0.0097609554	0.1408707454	-0.0706040416	-0.0451014793	0.012268963	-0.1412216261	0.0813302518	0.1040029324	0.0301299495	0.0561249311	0.0058597602	-0.0024066583	-0.0224536456	-0.0108577601	0.0098870156	-0.0146060213	0.0554199457	0.1144017065	0.1112164334	0.105973176	0.00128988	0.01063651	1.6637904144e-06	0.0001131353449801	0.0307709	9.999999999999593e-06	9.999999999999184e-11	0.00094684828681	-0.137512	0.035528	0.018909550144	0.001262238784	0.00271363	6.609999999999776e-06	7.363787776899999e-06	4.369209999999704e-11	-0.000619965	-0.0004822	3.84356601225e-07	2.3251684000000002e-07	-0.000989859	0.000316941	1.0045159748100005e-07	9.79820839881e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7565.994814369841	54.28385437446741	57244277.53107133	2946.7368457483844	8331.354051446822	73.23785412481448	5363.783276807605	69411460.33055937	8110.413879335799	12.007067788353195	65778813.29412276	144.16967687410894	8201.580288036519	5783.958123704035	1.042404	22.126837	0.13099367	0.0902219	-0.0058251988	0.0328874966	-0.0497604679	0.0514565191	0.0106071097	0.0022329351	0.0950520845	0.0013932974	0.0469388319	-0.0112593168	0.0119506172	-0.0454293232	-0.1152170495	0.0830508935	-0.0427802259	-0.0284551424	0.1096849006	-0.1158932101	0.1150915021	0.0524734737	0.0345804954	0.1969352141	0.0203032522	-0.0716649165	-0.0457493006	0.0175043818	0.1247746392	0.0129066261	-0.1743421575	0.0241074308	0.0669859338	0.0208501933	-0.0229255194	0.0257525482	0.056869148	-0.0067396261	0.0262491236	0.0033846446	-0.0194159315	-0.0528333869	-0.1488721667	0.0462581516	-0.0501634282	-0.0624594596	-0.1109195142	0.1134811691	-0.1450509389	0.0218495706	-0.0342250224	-0.0463822583	0.0455667215	-0.0281240444	-0.0664359986	0.0033061856	0.0138366541	0.0671113381	0.0632116656	-0.0754458294	-0.0063372682	0.0381664175	0.027259081	0.0442312683	-0.0525500635	0.0758816531	0.0720529408	-0.0131353393	-0.0449225667	-0.0435893946	0.0602472368	-0.0627901235	0.0401304079	0.0649254755	0.1432476794	-0.1159127796	0.1103680791	0.1028146901	-0.0808172677	-0.0431768993	0.0325366774	0.0494718618	0.0657482807	-0.0253451688	0.1140484259	0.1098185471	0.1028845713	-0.00288078	-0.00417066	8.298893408399999e-06	1.7394404835599996e-05	-0.00169246	-0.03246336	0.0010538697424896	2.8644208516e-06	-0.137513	-1.000000000001e-06	0.018909825169	1.0000000000020005e-12	0.00112141	-0.0015922199999999	1.2575603881e-06	2.5351645283999994e-06	-0.000914917	-0.000294952	8.37073116889e-07	8.699668230400001e-08	-0.000989858	1.0000000001241655e-09	1.0000000002483308e-18	9.79818860164e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7567.874209630842	1.879395261001264	57272720.05279565	3.5321265470740086	8325.508232571763	-5.845818875059194	34.17359831999835	69314087.3306202	8107.444608525274	-2.969270810524904	65730658.08030553	8.81656914623522	8192.652163370942	5963.564424054703	0.989565	21.005232	0.07214384	0.0349994	-0.013833896	0.0794294282	-0.0962641383	-0.0023840995	-0.0399777039	0.0595050508	0.0663838667	-0.0262695729	-0.0586095813	0.0347753307	0.0908023795	-0.0055479134	0.1627215823	-0.0511522915	0.0184970603	0.0771909083	0.071010691	-0.0188522795	0.0639523571	0.1020829771	-0.0517418795	0.0870580184	0.0586374304	-0.0575047311	0.0500229989	-0.0534495915	0.0477854548	-0.1147840875	0.1496400525	-0.0228050339	0.0564871735	-0.032524698	-0.1359495739	0.0690723297	-0.02381806	0.0021087405	0.0476527098	0.0849941463	-0.0721216444	-0.0595791044	0.138355743	0.0552543454	-0.0248811592	0.0426233894	-0.0948964833	-0.0050437714	-0.0972178974	0.0063069225	-0.1323137105	-0.0547625491	-0.10948573	0.0334031597	-0.0643185795	-0.016282588	-0.0092565955	-0.0190318058	-0.014738481	-0.029503035	-0.0089086226	0.0341294339	0.0377989742	-0.006163704	0.1243700682	-0.0477669372	0.0624933842	-0.0552072398	0.1772985131	0.0074374088	0.0005614099	-0.0721238473	-8.03765e-05	-0.084825966	0.0532318365	-0.13566833	-0.0525760632	-0.0303719023	-0.028436766	-0.0429593439	-0.0752209223	-0.0571312912	0.0213592495	0.0616971365	0.1136451198	0.1082280018	0.0993899282	-0.0120977	-0.00921692	0.0001463543452899	8.495161428639999e-05	0.00592971	0.00762217	5.80974755089e-05	3.51614606841e-05	-0.137509	4.000000000004e-06	0.018908725081	1.6000000000032004e-11	0.00069693	-0.00042448	4.857114249e-07	1.8018327040000003e-07	-0.000481152	0.000433765	2.31507247104e-07	1.8815207522500002e-07	-0.000742088	0.0002477699999999	6.138997289999997e-08	5.50694599744e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7546.499419053486	-21.37479057735618	56949653.481774606	456.8816722258345	8302.050336352593	-23.457896219169925	550.2728950293466	68924039.7873322	8117.032496843051	9.58788831777747	65886216.55480614	91.92760239417368	8214.757490321226	5921.715056157913	0.976693	20.732	0.1131713899999999	0.0502212	-0.0314705155	0.0414238204	-0.0302824471	-0.0232528931	-0.013141752	0.0204199587	0.0531589988	-0.0168549667	0.0124631712	0.0061582518	0.028163122	-0.0694143506	-0.0709064377	-0.0185984312	-0.1217410009	0.0756279557	0.0293996016	-0.0375987483	-0.0045726202	0.0723322741	-0.0752079776	0.0556495305	0.2283223657	-0.0592885362	0.1611673597	0.1031790399	-0.1326618665	0.0444884521	0.146338141	0.0699601196	-0.1492830328	-0.0894916734	-0.0910039405	-0.0854792646	-0.0640544024	-0.081378836	-0.0017023836	0.0033806805	-0.0064691854	-0.0315515648	-0.0737811099	-0.1002121258	-0.1045509932	0.0299937735	-0.0357319266	-0.0630293773	-0.0167072719	-0.0363167095	-0.0563112577	-0.0395924542	-0.1449166839	0.0285276501	-0.0889389121	-0.0505731009	0.2792348433	-0.0588716213	0.0368191599	-0.0374256761	-0.0173846623	0.0483393843	0.0366231996	0.0411616391	-0.0152836977	-0.049658795	-0.0208084185	-0.08882306	-0.0544564024	-0.149825878	-0.0100100335	-0.0186431129	-0.1003255145	0.0129376884	0.0826599723	-0.0575144836	-0.0953203915	-0.0121850828	-0.044981491	0.0495477716	0.0043598714	0.1310901297	0.0425322109	0.1118343536	0.1131919653	0.1064475877	0.0955030384	0.00978205	0.02187975	9.56885022025e-05	0.0004787234600625	0.0183219	0.0123921899999999	0.000153566372996	0.0003356920196099	-0.114761	0.0227479999999999	0.013170087121	0.0005174715039999	0.0010988	0.00040187	1.2073614400000002e-06	1.6149949690000004e-07	-0.00107508	-0.000593928	1.1557970063999998e-06	3.52750469184e-07	-0.000614857	0.000127231	1.6187727361e-08	3.7804913044900004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
