global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
2805.2288905683977	n/a	n/a	7869309.128479604	3390.77407143967	n/a	11497348.803547556	n/a	3075.406418761313	n/a	n/a	9458124.640558286	3119.517958030701	2184.9411568326013	n/a	n/a	n/a	n/a	-0.1499444721	-0.1416563851	0.1039413666	-0.0909270368	0.1881957524	-0.0470616953	0.1421380988	-0.0506913398	0.1990362636	-0.1177771428	0.0723117696	-0.0057589222	0.1041434025	-0.2035615294	0.037117185	-0.0478404696	0.0816565392	-0.2079182495	0.1133484128	-0.0157767553	0.0654507418	-0.0027096705	0.0874084741	-0.0631438552	0.076943087	-0.0679801253	0.0621253088	-0.0338944459	0.0559355718	-0.0887681438	0.0110980096	-0.084931679	0.054208579	-0.0649217208	0.1824738129	-0.1497412887	-0.0410215644	0.0409279662	0.0672164298	-0.0734175039	-0.000678045	0.0129097209	0.1290627365	-0.0321577195	-0.0913803221	0.2115485099	-0.1288761142	0.1435121853	-0.0713600142	0.0513843256	-0.1635024121	0.129564741	-0.1302254655	0.1015715181	-0.0121562882	0.0280739998	-0.0271670481	0.0090756896	0.0375818365	-0.062325187	0.0871058321	-0.073533941	0.1109034284	-0.07018948	0.0577953322	-0.0297588136	0.1509940419	-0.0608310871	0.1017183327	-0.0679493899	0.023965683	-0.0567178146	-0.1698357176	0.1112290514	-0.0469936935	0.0570725858	-0.1848796794	-0.2266830985	-0.1610294484	0.0451083956	-0.0103430633	0.0834618496	-0.0622941266	0.0500502107	-0.1472165122	0.0997852803	-0.2293567696	0.0313495501	-0.0091962782	0.128537604	-0.1285791504	0.0592433035	-0.0618321157	0.0820818887	-0.1383905935	0.1903324811	-0.170086356	0.1459480217	-0.0086834192	0.0544453103	-0.0386699001	0.1154637225	0.1154447293	0.1154130763	0.0175736	n/a	n/a	0.00030883141696	-0.0397472	n/a	n/a	0.00157983990784	0.430021	n/a	0.1849180604409999	n/a	0.00441744	n/a	n/a	1.95137761536e-05	-0.00107654	n/a	n/a	1.1589383716e-06	0.00084992	n/a	7.223640064e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2807.7183671191165	2.4894765507187917	6.197493496578731	7883282.429058038	3399.347436280781	8.573364841111015	11555562.99254872	73.5025846987985	3074.72058466439	-0.6858340969229175	0.4703684085020738	9453906.67375893	3118.2414994418623	2158.4967096167948	1.384646	21.477465	0.04240025	0.0225369	-0.1008027909	-0.2071452926	0.1966148716	-0.146985797	0.067484115	0.034874642	0.0820049236	-0.0446510519	0.2525863547	-0.060675178	0.1202994969	-0.17476303	0.0813067316	-0.2716273732	0.1703732821	-0.1191468592	0.0740848424	0.0686343005	-0.0753461551	-0.0980939813	-0.0053990497	-0.0452300223	-0.0172796422	0.1514453347	0.0691721442	0.0139838282	-0.0208291653	-0.0154460216	-0.048581708	-0.1017615024	0.0188758683	-0.0464959458	0.021424067	-0.0972295228	-0.0062774622	0.0417874965	0.0157681043	-0.0181221269	0.023729523	0.0409275976	0.090825887	-0.0302006739	-0.0722343864	0.0212304348	-0.0921310595	0.2646788029	-0.0622963021	0.0560453495	0.1382220747	0.1189791161	-0.1491498157	-0.0851611433	-0.3237720952	0.1402663145	-0.0594229116	-0.0258869489	0.0956043182	0.0290146747	-0.0451169301	0.1238082508	-0.1033191788	0.0522624973	-0.0090765926	-0.0264832322	0.1078887487	-0.0242640363	-0.0612216508	-0.0829642422	0.0595308359	-0.0503877671	-0.035351963	-0.0159856359	-0.0806030182	-0.019851932	0.019220432	0.1034975032	0.0581171518	-0.2215624541	-0.1545098548	0.0101349656	0.12896658	0.1763609759	-0.009967985	0.0907138417	-0.039711138	0.0313287429	-0.2064128619	-0.0872453244	-0.0323193211	0.1441319096	-0.1790348677	-0.0977098316	-0.0362287504	-0.0988361554	0.0685524461	-0.0036751912	-0.0200678556	-0.0610466259	0.0042175022	0.1705470949	-0.101284642	0.1154130763	0.1152422001	0.1149575937	0.0245463	0.0069726999999999	4.8618545289999976e-05	0.00060252084369	-0.0368792	0.002868	8.225424000000015e-06	0.00136007539264	0.447649	0.017628	0.200389627201	0.000310746384	0.00428102	-0.0001364199999999	1.8610416399999983e-08	1.83271322404e-05	-0.00102639	5.014999999999989e-05	2.515022499999989e-09	1.0534764321e-06	0.000961981	0.000112061	9.25407444361e-07	1.2557667721e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2811.2739896970666	3.555622577950089	12.642451916828438	7903261.445147262	3399.7950721441666	0.4476358633855852	11558606.53257576	0.2003778661889583	3075.8005183758683	1.0799337114781338	1.166256821186937	9460548.82884126	3117.788069832325	2142.571662545845	1.169045	18.133238	0.11923905	0.0726533	-0.0950447861	-0.1959992967	0.1510732077	-0.1075335344	0.0737958905	0.0578147089	0.041898731	-0.0500337132	0.2310044464	-0.0979450369	0.1027508616	0.0812245673	0.0810740084	-0.0906786536	-0.0504056391	-0.1218601238	0.0434354397	0.0228235055	-0.0225368906	-0.1256140491	0.0915633455	0.0996907131	0.0909235109	-0.0322936826	0.0550646554	0.1114139131	0.0336011839	0.1101763756	-0.1773138267	-0.0129914417	0.0088704167	0.1215353349	0.1039935476	-0.0152812407	-0.112775581	0.0161086624	0.0595839877	0.079587276	-0.0062941799	0.0083452195	-0.1522651898	-0.0065269778	-0.0576194705	0.0969364437	-0.0770553328	0.2415038406	-0.0633914425	0.1180155267	-0.0578387891	-0.0500466085	-0.1975017468	-0.0230675378	-0.1009857852	0.088425753	-0.0274807075	0.1130616802	0.0005595513	0.0213017052	-0.1595891159	-0.0122835217	0.0616827251	0.0893446206	-0.0429524087	0.0148561693	-0.0248529895	-0.0638166179	-0.0073156177	-0.0171756108	-0.018383211	-0.0299447885	-0.0022499598	-0.1430388617	0.1433546729	-0.1465575013	-0.0491223143	-0.0303343444	0.1393719986	-0.1926872266	-0.0963958509	0.0269804784	0.0898639025	0.0257546928	-0.0863144692	0.177534644	-0.0799284763	-0.0378055581	-0.1186655673	-0.0888184214	-0.0014219608	0.0909888215	-0.1178953109	-0.0880886747	-0.0268603644	0.022730524	0.000181738	0.024793638	0.1182626955	-0.0063870002	-0.0102579013	-0.015986004	-0.0336492893	0.1153118061	0.1148374968	0.1140484259	0.0391802	0.0146338999999999	0.0002141510292099	0.0015350880720399	-0.0327133	0.0041659	1.735472281e-05	0.00107015999689	0.382646	-0.065003	0.146417961316	0.004225390009	0.00459853	0.00031751	1.008126001e-07	2.11464781609e-05	-0.00114069	-0.0001142999999999	1.3064489999999978e-08	1.3011736761e-06	0.000685066	-0.000276915	4.69315424356e-07	7.668191722499998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2834.825682962962	23.551693265895665	554.6822556908352	8036236.652786425	3438.569718264259	38.77464612009226	11823761.707363945	1503.4731817383854	3091.0945818710584	15.29406349519013	233.90837819490733	9554865.714072611	3133.622265701294	2160.939956175824	1.290868	20.02286	0.16166065	0.0770818999999999	-0.169467125	-0.1681289017	0.2440819199	-0.0159279559	0.0075767905	0.0002321369	0.1073828882	0.1027390857	0.2126188782	0.0523161027	0.0621197762	0.0887653114	0.1263944959	-0.2015969601	-0.0126676674	-0.0290463687	-0.1155307522	-0.0145477505	0.0346528649	-0.1312680069	0.0346511537	-0.0038267881	-0.0398337312	0.0750152107	-0.052824551	-0.0165906179	-0.0441617204	-0.079171268	0.009503952	0.063354157	0.0427866386	0.0650363045	0.0008516224	0.0371912148	0.0033710905	0.0396944971	0.1399892249	0.119449141	0.0121491992	0.1560337757	-0.0200188501	0.028271814	-0.0208500619	-0.0797097055	-0.172490164	0.1586906245	0.0869964107	0.0689175775	0.0502733893	-0.0188151077	-0.2251287093	-0.1819852953	-0.0363051334	0.0119829453	-0.0782961312	0.0246450971	0.0929679556	-0.0678375463	0.0194071514	-0.0303337324	-0.1416650612	-0.081358223	-0.0612650637	-0.0036720852	0.0297502421	0.0388790529	0.0602389049	-0.0233800965	0.0117184994	-0.0433255	0.0087205504	-0.0316304863	0.0896813565	0.0539610446	0.0690376601	-0.2108033549	0.0527358965	-0.1875996293	-0.0553111116	0.1343768326	0.1454055601	0.0618837379	-0.0293199239	0.1417954152	-0.1630640573	-0.1380389883	-0.0249076248	0.0087398346	0.0357957773	-0.0287532146	-0.1074460225	-0.0780551097	-0.0948728278	0.0675611996	0.0576257956	-0.0398146696	0.0275263131	-0.1235448388	-0.2277511991	0.0518021632	0.0394745071	0.1151599564	0.1142313295	0.112689161	0.0237102	-0.0154699999999999	0.0002393208999999	0.00056217358404	-0.0329114	-0.0001980999999999	3.9243609999999866e-08	0.00108316024996	0.316858	-0.065788	0.1003989921639999	0.004328060944	0.00381413	-0.0007843999999999	6.152833599999996e-07	1.45475876569e-05	-0.000638763	0.000501927	2.51930713329e-07	4.08018170169e-07	0.00100283	0.0003177639999999	1.0056680088999998e-06	1.0097395969599993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2852.794026177549	17.96834321458664	322.8613578771817	8138433.755794309	3450.1406570071777	11.57093874291877	11903470.55313392	133.8866233923786	3103.719532915941	12.624951044882437	159.38938888567813	9633074.939003946	3146.4387465000154	2288.123016274504	1.321637	20.500118	0.11486188	0.0759658	-0.2749243431	-0.0460618564	0.2605168408	0.0490066644	0.0700546938	-0.0793903149	-0.05861851	0.2518945983	0.1894799022	0.0303789829	-0.0343861521	-0.0389571117	0.0358153301	-0.157654908	0.0017502175	-0.0291878111	-0.1462516835	-0.0176469961	0.0685943896	0.0891256919	-0.0127405499	-0.0193046596	-0.0659448228	0.0344321095	-0.0505741447	-0.1068697804	-0.0372320422	0.0674061883	0.1063368692	-0.0266395701	-0.0245846328	-0.1233083916	-0.1689046522	0.2048473783	-0.0502665101	0.0171783413	0.0446948849	0.1099893618	-0.0735907715	-0.0501005436	0.0027742747	0.0319870311	-0.0190540578	0.0454707016	-0.2981309242	0.0625464735	0.0870175818	-0.0530807265	0.1052230303	0.0045846008	-0.1161512553	-0.0150652647	-0.0668170749	0.0632866283	-0.0314358219	-0.0104103104	-0.0287121244	0.0328178037	0.1155975783	-0.0288051002	0.0392039311	-0.1092254047	0.0149441491	-0.0405071779	-0.0817034828	0.1701206082	-0.0246030403	0.0281439935	0.0171996783	0.1492749204	0.0275434501	0.0730654471	0.0023131099	0.0441333941	0.1281435314	-0.1050746213	-0.1344033915	-0.1770021307	0.0033926122	0.1315922486	0.00641785	0.1900111472	0.0306228184	0.1318798208	-0.0035091765	-0.0815762492	0.0243075782	-0.0673771351	-0.0167712416	-0.1256476457	-0.0274785725	0.0227627459	-0.0056574722	-0.0143416961	0.0019727089	0.0033372736	0.0205773553	-0.0655882	-0.1086699249	-0.1417144065	-0.0208839282	0.1149575937	0.1134247617	0.1108851636	0.00964492	-0.01406528	0.0001978321014784	9.30244818064e-05	-0.0327945	0.0001169	1.3665610000000727e-08	0.00107547923025	0.253997	-0.062861	0.0645144760089999	0.003951505321	0.00441744	0.0006033099999999	3.6398295609999963e-07	1.95137761536e-05	-0.000776217	-0.000137454	1.8893602116000023e-08	6.025128310890001e-07	0.00101844	1.5610000000000103e-05	1.0372200336e-06	2.436721000000032e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2838.889388701137	-13.904637476412065	193.33894335044283	8059292.961279914	3438.4269438055208	-11.7137132016569	11822779.847887771	137.21107697067117	3100.0804708997816	-3.639062016159187	13.242772357452566	9610498.926054211	3146.431804037094	2287.178371254636	1.189375	18.448586	0.1052507799999999	0.0582205	-0.240789707	0.0074209242	0.135035597	0.0638691826	0.1482109625	0.0429672282	-0.1504362817	0.2083242579	0.0989201292	-0.0093857061	0.029799137	0.1089029295	-0.0230336848	0.0282739037	-0.1036287169	-0.0168911287	0.0052063967	-0.0101463278	0.0131112102	0.0583965321	-0.1021472178	0.0870182393	0.0507717712	0.0211478692	-0.0777647931	0.021349383	0.0745197961	-0.0930726338	0.0303994109	0.0197828576	0.0365297253	0.05469044	0.0645155778	0.0425145107	0.0470916489	0.0302912888	-0.0983961163	-0.0846847522	0.0294987909	-0.1352011935	-0.1337875748	0.0100127803	0.1726988159	-0.1135063619	-0.2385623143	-0.001146215	0.0503937637	-0.0063905032	0.0373564071	-0.1584500234	-0.0291192185	0.0047963865	0.0572058301	-0.0020370052	0.0884072639	0.0040132517	0.0789793361	-0.0971256824	0.0495564577	-0.0134981544	0.0957467046	-0.0053096569	-0.0666159329	-0.0305637341	0.029632929	-0.0620243341	-0.0216773976	-0.0153006311	-0.0717577944	0.0071907091	-0.0658733665	0.0535980811	0.1534192484	0.0194217994	0.0172940488	0.1019978631	-0.1538875745	-0.1597957174	0.0510240924	0.1091118634	-0.1409689564	0.0660885412	-0.1182574095	0.0100893902	-0.0532688718	-0.0296464336	0.0600943126	0.035621266	0.0045135222	-0.090926457	0.0870193573	0.1707746588	-0.0211160122	-0.0421677938	0.0472979747	-0.0089924328	0.0717611604	0.0263082297	0.0728802581	-0.0076246351	0.1538965002	0.1147048067	0.1124192083	0.108643553	0.00960389	-4.102999999999919e-05	1.6834608999999336e-09	9.22347031321e-05	-0.0231011	0.0096933999999999	9.396200355999996e-05	0.00053366082121	0.20911	-0.0448869999999999	0.0437269920999999	0.0020148427689999	0.0049631	0.0005456599999999	2.977448355999999e-07	2.463236161e-05	-0.000561932	0.000214285	4.5918061225000026e-08	3.15767572624e-07	0.000765798	-0.0002526419999999	5.864465768040001e-07	6.382798016399998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2819.484364790968	-19.405023910168893	376.5549529542265	7949492.083300727	3427.715410741768	-10.71153306375254	11749232.93703661	114.73694057586388	3086.28415798214	-13.796312917641444	190.33825012148017	9525149.903811527	3135.047119435072	2246.4417175361787	1.183085	18.351021	0.08180517	0.0373288	-0.1778824337	-0.0023909052	0.0540003957	0.0490216304	0.2293771959	0.0485909852	-0.0966646286	0.0672824894	0.1090134817	-0.0984749307	0.056628604	0.1301743529	-0.0798596457	0.0693471397	-0.0489748114	0.0683823009	0.1143752466	0.1833789349	0.1614442569	0.2788457788	-0.2051668701	-0.0739423534	0.0160442379	0.2026741918	-0.005863368	0.025392435	-0.0735851107	-0.0036127076	0.0126021586	-0.0397715897	-0.0531250586	0.0137029057	0.0305948656	-0.0750409864	0.0554829684	-0.0372498361	0.0090157119	-0.1270581332	0.0494327198	-0.0208669809	-0.012196426	0.0488794783	-0.0125875598	-0.0102177055	-0.1409598723	0.0381091084	-0.0850148416	0.0442270944	-0.0656481953	-0.1347228617	0.0791641988	0.1142040933	0.0759680089	-0.121474996	0.2582035399	-0.2252538887	-0.050750423	-0.0239474176	0.0667355119	0.0694677494	0.0688244663	-0.2057117408	-0.1376842668	-0.0785268896	0.1172832687	-0.0112124829	-0.1906924054	-0.0750971687	0.0057247885	-0.0420242112	0.0216262369	0.079466691	0.0053393467	0.0397186363	-0.0277473599	0.1670977111	0.0221376486	-0.1469098833	0.0589538117	0.0311023552	-0.1600765688	-0.0513494959	-0.0003955993	-0.0394568491	-0.04311816	0.0686767284	-0.045556202	0.0664555108	0.050723083	-0.0265652747	0.0418103725	-0.0037762947	0.0816434629	0.0327445112	0.0433198399	0.0738859379	0.0123622101	0.1109651289	0.1982373339	-0.0587942917	0.1639703766	0.1144017065	0.1112164334	0.105973176	0.00969808	9.41899999999992e-05	8.871756099999851e-09	9.405275568639998e-05	0.00387993	0.02698103	0.0007279759798609	1.5053856804900002e-05	0.226137	0.017027	0.051137942769	0.000289918729	0.00509329	0.00013019	1.6949436100000132e-08	2.59416030241e-05	-0.000933159	-0.000371227	1.37809485529e-07	8.707857192810001e-07	0.00101844	0.0002526419999999	1.0372200336e-06	6.382798016399998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2814.441780148109	-5.042584642858856	25.42765988039597	7921082.533843256	3401.695972667264	-26.01943807450425	11571535.490460685	677.0111577129614	3087.788421587307	1.5042636051666705	2.262808993829029	9534437.336488632	3133.256224343777	2161.486214399538	1.058024	16.411177	0.09480955	0.0495257	-0.0856370881	-0.0727987311	0.0456647514	-0.0160058262	0.1546752828	0.0553751224	-0.1142066146	0.0706478378	0.1174127245	-0.0643081484	0.04882783	0.0820448161	-0.0564348655	0.1324088984	-0.0597870417	0.0582278817	0.0158725355	0.0512887469	0.1173109723	0.1162256839	-0.1326020112	-0.106391109	-0.0522360148	-0.0737620225	-0.0394437598	-0.0105838912	0.1474339405	-0.0253489315	0.0027823486	-0.1253402034	-0.018239401	-0.0462334576	0.0974425043	0.1533771343	-0.1277162502	-0.0392507461	0.0017143791	-0.0153309097	-0.019547252	-0.0969846397	0.0738192388	0.0538501698	-0.0924738322	-0.0004168519	-0.1206982857	0.0433772874	-0.036570656	0.0244105596	-0.1041287048	-0.080998256	0.1149255013	0.0178066064	0.0897899001	-0.1166884396	0.0913652086	-0.0472379076	-0.08831345	-0.0075215054	0.1093767128	0.0376473094	0.0973923984	0.0019449258	-0.1143806249	0.0327207441	-0.043922705	0.0365227394	0.0431260011	-0.0672159279	-0.1203194256	0.078664073	-0.0802150776	-0.0595909753	0.0778498615	-0.0384287746	0.138587207	0.0588499284	-0.02645185	-0.1355399612	0.0464766446	-0.012232057	-0.1463470619	-0.0959675643	-0.0266930022	-0.0320147696	0.0544551264	0.0131721445	-0.0299053171	0.1357073153	-0.0115558299	-0.0520204151	0.0444712515	0.0532842072	0.1386944386	-0.0878633969	0.1508760325	-0.0138136447	-0.1011340674	-0.0731541384	0.1278992903	-0.1970358616	0.0274703904	0.1140484259	0.1098185471	0.1028845713	0.0201907	0.01049262	0.0001100950744643	0.0004076643664899	0.00955601	0.00567608	3.22178841664e-05	9.13173271201e-05	0.198317	-0.02782	0.039329632489	0.0007739524	0.00573848	0.0006451899999999	4.162701360999993e-07	3.2930152710399994e-05	-0.000561932	0.000371227	1.37809485529e-07	3.15767572624e-07	0.00101844	0.0	1.0372200336e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2812.3101973215385	-2.131582826570593	4.543645346530679	7909088.64595871	3411.459124664523	9.763151997259229	11638053.359256836	95.31913692158686	3081.8480488502955	-5.94037273701133	35.288028254627484	9497787.396202374	3129.0896184408666	2165.435600412148	1.048775	16.267717	0.0846105279999999	0.041623	-0.0607718331	-0.0544087231	0.0278329106	0.0112644876	0.1136266498	-0.038517146	0.0265106656	0.0175704807	0.0424768479	-0.0551084171	0.025361622	-0.0525882838	-0.1765979026	0.0241929973	0.0511578524	0.0294334483	0.0686768994	0.0731745659	-0.0345789064	0.0469582488	-0.0196332224	0.0656549339	-0.081053993	-0.1054324978	-0.080061182	-0.0018174288	0.0432090384	-0.0911813763	0.0085848402	0.1937783927	0.0060395837	0.0162321284	0.0099118914	0.0419734622	0.0129499267	0.0203683186	-0.1428492989	0.0181020374	-0.0256873849	0.0249350411	0.0372251214	-0.0264010207	-0.0090589032	0.1546309455	-0.0683363105	0.0208932125	-0.0742923013	0.022163923	-0.0306971505	0.045963095	0.1591407962	0.1720805078	-0.0651633766	-0.1079379093	0.0209724548	-0.1418351537	-0.0251843091	-0.0789437766	0.0269306761	0.019274771	-0.0078333039	0.0409745043	-0.0161418997	0.0588091794	-0.0653006421	0.0120880121	0.0551230507	0.0906188903	-0.1256297094	0.0170294746	-0.0443600163	0.0696280285	0.0588935127	0.0230154198	-0.1924111637	-0.0606979387	-0.0379879381	-0.1247077485	0.0290998786	0.0039535538	-0.0737484457	-0.0818743308	0.1262868611	-0.0201798953	0.021515917	0.0713119665	-0.0509496341	0.1317392887	-0.0343241727	0.016654724	0.1076028663	0.0535632625	0.1463896478	0.0026287644	-0.0664616113	-0.1060724923	0.0244174581	-0.0089777324	-0.0177078329	-0.0451442881	-0.0484581656	0.1136451198	0.1082280018	0.0993899282	0.0096664	-0.0105242999999999	0.0001107608904899	9.343928896e-05	0.000914832	-0.008641178	7.466995722768398e-05	8.369175882239999e-07	0.203805	0.0054879999999999	0.041536478025	3.011814399999992e-05	0.00509329	-0.0006451899999999	4.162701360999993e-07	2.59416030241e-05	-0.000811533	-0.000249601	6.230065920100001e-08	6.58585810089e-07	0.00071409	-0.00030435	5.099245281e-07	9.26289225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2807.341657996172	-4.968539325366237	24.68638302771078	7881167.184720697	3393.755781512729	-17.703343151794343	11517578.304551072	313.40835875018365	3078.94987444753	-2.8981744027655623	8.399414868845524	9479932.32936046	3124.0398444736	2151.571290838702	0.994158	15.420539	0.050531002	0.0241435	-0.0347080917	-0.0860826242	0.0375788649	-0.0603447862	0.0918146381	-0.0120091635	0.0186509641	-0.0220554721	0.0908534754	-0.0522764185	0.0412671362	0.0211295181	0.0746338449	0.1073212668	0.1158879405	-0.031357479	0.0074390619	-0.0542005297	-0.0462455097	0.0735161356	0.0501248533	-0.0648522393	0.0271353681	-0.1002093489	-0.0517368616	0.0856485268	0.0150049728	-0.0115573656	0.1073461994	0.1606982905	0.0335225153	-0.0010399901	-0.0189060891	-0.0838129526	-0.0873815718	0.1303067363	-0.0630416946	-0.0200621616	0.0499233691	0.0307849886	-0.0274095335	-0.0082015444	-0.0422318364	-0.0288852082	-0.0320522281	0.0828443319	-0.0647643799	0.0039227286	-0.1183428921	0.0185938827	0.0951805883	-0.0831098539	0.0206864431	0.0287737316	-0.0798448643	-0.0737747268	-0.1502591703	-0.0255083773	0.0202095824	-0.0319397073	0.0294439351	0.0861425038	0.0711651534	-0.000757067	-0.117666096	-0.1565600059	-0.0222866086	0.1116566752	-0.1155825837	0.0674248566	-0.0461752717	0.0455073556	-0.1037853542	0.0455578571	-0.1133998812	-0.0494993937	0.1042685426	-0.1146782749	0.0237475299	-0.0361235555	-0.0979043678	-0.102732468	-0.0079580874	-0.0206128066	0.1749573329	0.0548062609	-0.0502582358	0.0365934094	-0.0822650437	0.0041469388	0.0959375368	0.1017316083	0.0552545094	-0.0568631016	-0.0952257947	-0.0624551544	0.0795852101	-0.0680702988	0.0977595393	-0.0691277805	0.0005410828	0.1131919653	0.1064475877	0.0955030384	-0.00480594	-0.01447234	0.0002094486250756	2.30970592836e-05	-0.00311743	-0.004032262	1.6259136836644e-05	9.7183698049e-06	0.218311	0.014506	0.047659692721	0.000210424036	0.00515718	6.388999999999961e-05	4.08193209999995e-09	2.65965055524e-05	-0.000666312	0.000145221	2.1089138841000023e-08	4.43971681344e-07	0.000572793	-0.0001412969999999	3.280918208490001e-07	1.9964842208999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
