global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
3727.3628045658543	n/a	13893233.47686103	n/a	4394.211011025114	n/a	n/a	19309090.409414355	4043.101071760565	n/a	n/a	16346666.276471429	4085.640090661957	3192.2905537235165	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0244445	n/a	0.00059753358025	n/a	-0.00411694	n/a	n/a	1.6949194963600002e-05	-0.019298	n/a	n/a	0.0003724128039999	-0.000955065	n/a	n/a	9.12149154225e-07	-0.00166962	n/a	n/a	2.7876309444e-06	0.000200856	n/a	n/a	4.034313273599999e-08
3743.1559364224777	15.793131856623404	14011216.364374837	249.42301384069305	4419.081732029039	24.8707210039247	618.5527632550612	19528283.35435277	4050.927646969852	7.826575209287057	61.25527950662674	16410014.800984705	4097.163193842336	3193.728438616018	1.068124	17.778166	0.0864369490999999	0.0449243	-0.06274947	-0.0067472099	-0.1094815772	0.000327133	-0.0160993108	0.0390497375	0.0657490042	-0.1513148176	0.0351517668	-0.0425541684	0.0527811539	-0.052947715	-0.0437129696	0.0484426604	-0.0386458255	-0.1002670634	0.1035229433	-0.0180676638	0.05797577	-0.0659535324	-0.0350381206	0.0505962322	-0.0732367812	0.1147776442	-0.0569995681	0.0813672008	-0.008177467	0.11039092	-0.1836759147	0.0743247322	-0.109530365	0.0001013308	-0.0117492877	0.0910116902	-0.0854703497	0.0195805521	-0.0786131696	0.0434406756	-0.0030460297	-0.1055762265	0.0057360061	0.1352706118	-0.0228863396	0.00994586	0.0029368194	0.0293179427	-0.1162827194	0.0376372244	-0.0946545573	-0.0107095026	0.0891708243	0.0157069836	-0.0707134674	-0.0278490773	0.100698119	-0.0782150156	-0.0145916213	-0.0099318129	0.0878092686	-0.0057545806	0.017763579	-0.1408524728	0.0334604719	-0.0798110005	0.0778571371	0.0289156523	-0.0600941015	0.1112400795	-0.0525197091	0.0687930924	-0.0601363835	0.1054659823	-0.1068373977	-0.0263816822	0.1564874364	-0.0428307365	0.0149553615	-0.0278821253	0.0897303807	-0.0547292378	0.038653962	-0.0167263327	0.1144860493	-0.0140090276	0.0762981616	-0.0351387691	0.0073374786	0.00397778	-0.1313976499	0.0875488167	0.10846623	-0.0340928509	0.0095087272	0.0402341945	0.0204837338	-0.1539894746	0.1619256069	0.0187636647	0.1245075893	-0.0342016717	-0.0708717864	-0.0395495864	0.0781219015	-0.0381132189	0.1052480513	-0.0496216657	0.0173940735	-0.1086287537	0.1048652395	-0.07798086	0.2335467957	-0.0339931574	0.1034378827	-0.2576502205	0.0187815788	-0.057216959	0.2003793365	-0.1063285544	0.1513041612	-0.0939859893	0.0202521815	-0.0614758732	0.0211586356	-0.0525337539	0.0500715196	0.1158504512	0.1158311377	0.115798951	0.0	0.0124744	-0.0119701	0.00015561065536	0.00014328329401	2.21362e-05	0.0041390762	1.7131951789406444e-05	4.9001135044e-10	-9.34271e-05	0.0192045728999999	0.0003688156202714	8.728623014410001e-09	-0.000842224	0.0001128409999999	1.2733091280999982e-08	7.09341266176e-07	-0.000960853	0.0007087669999999	5.023506602889998e-07	9.23238487609e-07	0.0	-0.000200856	4.034313273599999e-08	0.0
3759.281799307388	16.125862884910475	14132199.646603793	260.0434537829332	4428.859592401093	9.77786037205442	95.6065534553922	19614797.28920318	4064.5988504348447	13.671203464992686	186.90180418122804	16520963.81495626	4107.637676245796	3251.41036742838	1.093453	18.199749	0.1055413866999999	0.0548371	0.1286314291	-0.0047669366	0.0409582057	0.0864671897	-0.0067808807	-0.1128012658	-0.048333505	0.0089059027	-0.1038461803	-0.056382592	-0.068647543	-0.1375936913	0.0469804704	0.1022853727	0.1923340014	0.0762503618	-0.090527731	0.0851248611	0.0627778927	0.0899215302	0.0316468841	0.0642638107	-0.2064412255	0.0561822526	-0.1521711383	0.0369121203	0.0885958913	0.088908501	-0.1402855605	0.028844957	-0.0360681185	0.0582515943	-0.074321012	-0.165687764	0.0446852095	0.0868162657	0.0231412899	-0.0877485935	0.0941016221	-0.0612417547	-0.0813669049	0.0977636828	-0.0949544251	-0.0209745392	0.1318833788	-0.0434883577	-0.0127590465	-0.1040455873	0.064776565	-0.043883397	-0.0211820155	-0.0498509192	-0.0231175519	-0.0942439043	0.0002616829	0.0374473987	0.0809824798	0.0980041629	0.0440085056	-0.0453935605	-0.0051600563	0.1426453871	-0.0802950574	0.1104716064	0.0962200008	0.0535423071	-0.0849249693	0.0860015862	-0.1358775441	0.1991312412	0.0715203312	-0.013393673	0.0412699762	-0.0911762905	0.1245332857	-0.0521344231	-0.0520659846	-0.1748459369	-0.01856764	0.0240572468	0.0836867161	0.0271947425	0.1180810323	0.0793481874	0.1192551863	-0.1370510422	0.0759474855	0.1090158791	0.0216310439	0.1090501959	-0.0448402049	0.0826179801	0.0115015301	-0.1054610932	-0.0188619447	0.0402433961	-0.0454778916	-0.071357761	0.011535271	0.146784923	0.0415297326	-0.0725599216	-0.0416452417	0.1316022337	-0.0098021859	-0.1167364451	-0.0448552446	-0.1604349214	0.020582775	-0.0939009984	0.1566867891	-0.1736003842	0.0955362024	-0.2144795425	0.02347434	0.0540643349	0.2349694082	-0.0166262758	0.1447101429	0.0029052599	0.200577177	-0.0577878123	-0.0072182666	0.124282466	-0.090133876	0.115798951	0.1156251942	0.1153357926	0.0	0.0145493	0.0020748999999999	0.0002116821304899	4.305210009999997e-06	0.0122516	0.0122294638	0.0001495597848355	0.0001501017025599	-0.0304096	-0.0303161728999999	0.0009190703393026	0.0009247437721599	-0.000334572	0.000507652	2.57710553104e-07	1.11938423184e-07	-0.000891533	6.932e-05	4.805262399999999e-09	7.94831090089e-07	0.000641445	0.000641445	4.114516880250001e-07	4.114516880250001e-07
3744.797529515292	-14.484269792096256	14023508.537063831	209.7940714102321	4454.511441873631	25.651849472537837	658.0173813617395	19842672.185783096	4054.270491477934	-10.32835895691096	106.67499874280288	16437109.218068726	4105.379388570096	3254.053288901992	1.221246	20.326784	0.0897964999999999	0.0505818	-0.1086947088	-0.0943985776	0.1233499991	0.0593679532	-0.134420672	0.0878340729	0.0350914743	0.0867339725	-0.0064405043	0.1721389256	0.0190970477	-0.1302522284	0.0390861848	-0.0410589103	0.1048501159	-0.0478887161	0.0253602934	-0.0823792715	0.0175901056	-0.1028834153	-0.0853393046	0.0238676467	-0.1544670684	-0.1111350735	0.0656531473	0.0257598674	0.1111794865	0.1390378144	0.0173591428	0.1098331378	-0.1420058497	-0.0357681268	-0.1307550095	-0.1589274027	0.0980780312	-0.0654875533	-0.1089596601	-0.0314897978	0.0472992012	-0.066579353	-0.0997669215	-0.0658890213	0.0572954588	0.0130298688	0.1382135718	-0.1047019695	0.0384778269	-0.0772692766	0.0622626825	0.0430906881	0.0057362026	0.0927305621	-0.1466562298	-0.0957488742	0.0214767945	0.0051671111	-0.0341472977	-0.0327760324	-0.06021553	0.0213006855	0.0640533601	-0.0377327318	0.0981055391	-0.0895883943	-0.0029358817	-0.1381173962	-0.0547417845	-0.0336617759	-0.1071580107	0.1141754609	-0.0934732512	-0.0696073864	0.0240626886	0.0728370199	-0.0586995508	-0.0346565996	-0.1071632465	0.0597300021	-0.0248447426	0.1951412476	0.216712695	0.0144700602	0.1695397648	0.1143902704	0.166578846	0.0103154742	0.0120048589	0.0160277861	0.0341767353	0.0087347667	0.0281321176	0.0362223472	0.0509216218	0.1460324314	-0.0224414446	-0.0391954166	0.1213022911	-0.1029897437	0.1586328343	0.0377052025	0.0379094988	-0.0715011577	-0.0389764972	-0.2449772971	-0.0404131862	0.0095634663	0.1064715722	-0.1302553685	0.0076742924	-0.0320031012	0.0472555936	-0.006012104	0.0589445391	-0.1178216421	0.0751325579	0.1189267451	0.2025760954	-0.0945792448	-0.1428269846	-0.0858679026	-0.1862256422	0.0508950323	-0.048690168	0.092412002	0.0105163766	0.1156959735	0.1152136733	0.1144113283	0.0	0.0290293	0.01448	0.00084270025849	0.0002096704	0.01281	0.0005584	3.118105600000007e-07	0.0001640961	-0.0097152	0.0206943999999999	0.0004282581913599	9.438511104e-05	-0.00106614	-0.0007315679999999	5.351917386239999e-07	1.1366544996e-06	-0.000891533	0.0	0.0	7.94831090089e-07	0.000991151	0.000349706	1.22294286436e-07	9.82380304801e-07
3733.309862916353	-11.487666598939086	13937602.532548515	131.9664838883807	4445.751415566739	-8.760026306892541	76.73806089744937	19764705.64901366	4042.38717240182	-11.88331907611382	141.21327226473065	16340894.051598782	4093.72961590832	3230.7108976603213	1.092411	18.182409	0.0825655345	0.0474116	-0.0346257595	0.066841274	0.0575253627	-0.0909283465	0.022993411	0.066822886	-0.0330960514	0.0137210735	0.1399213995	0.0013848792	-0.0663718602	0.0830785634	0.0018243521	0.0852658508	-0.0021469866	-0.1422008401	0.038186974	0.1357865837	-0.1400950885	-0.0776794301	-0.1221176441	0.079113535	-0.0596935626	-0.1543027395	0.0437784031	0.0387263833	0.0830026558	-0.0380372948	0.0135852463	-0.1603490077	0.0607766094	0.0987095673	-0.0687067518	-0.0366608967	0.2768411614	-0.0402588529	-0.0562886569	-0.0826438528	0.0716612576	0.152337643	0.1719476239	-0.0922895963	0.0001441267	0.083798835	-0.0158726709	0.0945611716	-0.044516624	-0.0084044219	0.0946423983	-0.1651319921	-0.078253207	0.0732974692	-0.0552029477	0.0689935708	0.0141862697	-0.0273561352	-0.1214814409	-0.0492892978	-0.0053415237	0.048820394	-0.0575330894	-0.0854039316	-0.1403739752	-0.0898041932	-0.1126051987	-0.047505965	-0.1339167854	0.0302466232	0.0015917253	0.0202812903	-0.1734982071	-0.0383447416	0.3199748537	-0.0527372766	-0.0073313709	-0.037996276	-0.1128021468	0.0025325202	0.0925525125	0.04349217	0.0325657062	-0.1539999992	0.0165009647	-0.0087690205	0.1206141761	-0.0110367603	-0.2024402121	-0.0096627258	0.0324987556	-0.1747809194	-0.1178476857	0.0727188805	-0.1204223088	-0.0827155106	0.1084900284	0.0572833979	-0.1070399311	0.0656907929	-0.0458824949	-0.0722390835	0.0143259398	-0.0493644758	0.0493580658	0.0193173994	0.0238160259	-0.1147517841	0.136725885	-0.1038481348	-0.1384403894	0.0249154572	0.0572415888	0.1157539763	0.0371192188	-0.0818643214	0.0640266272	-0.1097447032	0.2102585053	0.0001914838	-0.0020601542	-0.0911399328	-0.0174534803	0.0678329752	-0.1062976377	-0.1449079645	0.0312257036	0.1155415645	0.1145973067	0.1130292557	0.0	0.00934935	-0.01967995	8.741034542249999e-05	0.0003873004320025	0.013105	0.000295	8.702500000000008e-08	0.000171741025	-8.15655e-05	0.0096336345	9.280691367959024e-05	6.652930790250001e-09	-0.00129491	-0.00022877	5.2335712900000055e-08	1.6767919081e-06	-0.000891533	0.0	0.0	7.94831090089e-07	0.00182152	0.000830369	6.895126761610002e-07	3.3179351104000004e-06
3745.459979891636	12.150116975283254	14028470.460969854	147.62534251306627	4426.200173036618	-19.55124253012036	382.25108447158726	19591247.97178939	4052.327652189482	9.940479787661843	98.81313840891364	16421359.40069952	4095.8035843877374	3231.661477606744	1.001944	16.676649	0.1133656535	0.0539371	0.0700320641	-0.0176058979	0.025338343	-0.0181362253	-0.0083118501	-0.0684726786	0.0573553874	-0.0212387364	-0.0675113166	0.0075012154	-0.1191733865	0.0193304242	-0.0290639533	0.0760840225	-0.0590649479	-0.091577228	-0.0612225397	-0.085986529	-0.0491845866	-0.0253725074	-0.0448415873	0.0073678489	-0.0519843641	-0.1653243303	0.0056626576	0.0808639733	0.1774106918	0.0664780961	-0.0820852232	0.0811938644	0.0203843389	-0.0278033425	0.1264029797	-0.0852419585	-0.0457941657	0.0321540815	0.1199974215	0.0543166897	-0.0430446027	0.0771274242	0.0192893049	-0.019487537	-0.0133097761	0.0035571581	0.0132114153	0.1252896132	-0.010932443	0.0261865891	0.0980866715	-0.0508539684	0.0118932101	0.0791030474	0.0182188244	-0.0461416159	-0.1456597479	0.0182987905	0.0228432373	0.1852103775	-0.1012330833	-0.1223928209	-0.0150243296	0.0349886344	0.0823833217	-0.0457293739	-0.0040286538	0.0080121791	-0.0672700137	0.0722969368	-0.0695226943	0.0550767819	-0.0937640958	-0.0599326564	0.0762491013	0.1537108882	0.0398811622	-0.0220453922	-0.1128020699	0.0272193585	-0.0979031488	0.0187594983	-0.0413404913	0.1977169964	0.0402421965	-0.1416440979	-0.0224080776	0.0128538746	-0.0235137085	-0.002451934	0.0347449437	-0.0096713966	-0.0783347376	0.1553753549	-0.0899663573	-0.1075613695	-0.0093797158	0.0243798395	-0.0151746814	0.020800842	0.0301243174	0.0917200323	0.052775896	-0.0237238711	-0.0506708779	-0.0053645274	-0.0229900534	0.0684225782	0.0479384588	-0.0788207689	0.02113116	0.0103730081	0.0217424603	0.0518032196	0.0803811101	-0.0966205874	0.0646894164	-0.0331925992	0.0019999794	0.1391435674	-0.078540157	0.045875816	0.0245731141	0.0457876125	-0.1544863689	0.0170094947	-0.1165879821	0.1153357926	0.1137771902	0.1111951025	0.0	-0.00435179	-0.01370114	1.8938076204100004e-05	0.0001877212372996	-0.0141956	-0.0273006	0.00074532276036	0.0002015150593599	-6.5052e-05	1.6513500000000004e-05	2.7269568225000006e-10	4.231762704e-09	-0.000671576	0.000623334	3.8854527555600003e-07	4.51014323776e-07	-0.000335919	0.000555614	3.0870691699600005e-07	1.1284157456100001e-07	0.00155352	-0.000268	7.182400000000002e-08	2.4134243904e-06
3746.252577345485	0.7925974538488845	14034408.373267688	0.6282107238477346	4457.437634842865	31.23746180624676	975.7790200967248	19868750.268513557	4057.7439408299415	5.4162886404596975	29.33618263677276	16465285.889342103	4105.487315232015	3236.0047505894568	1.005182	16.730541	0.1080132286	0.0618165	-0.0291501609	0.0418288172	0.0034398223	-0.0421026606	-0.0079456824	0.0597151244	-0.0394185649	0.0414258092	0.084951897	-0.0518894555	0.1342107422	0.0169791273	0.0668848763	0.0119121927	-0.0072296968	-0.005275963	0.0883580268	0.0691969878	0.0279324057	0.015516179	0.033943552	0.0120026341	0.0095917054	-0.1034091114	-0.029211169	0.0286571485	-0.0497044719	-0.0724112209	-0.1115796951	0.1261548594	0.0063393169	0.0827438205	-0.0444184969	0.0160184294	-0.0923004088	-0.0553902911	-0.1139989416	0.0291834429	0.0155319783	0.1090792048	-0.0554196954	0.0476340394	0.0028928789	0.064767923	-0.1169730883	0.0926198974	-0.090509044	-0.1941350332	0.0068261189	0.04218146	-0.0202636115	-0.0432921094	0.0769271247	0.034986445	0.1206125396	-5.3786e-05	0.0142343828	0.0302412032	-0.1074496054	0.068269105	-0.0243698947	-0.109206838	-0.0718919235	0.0233823197	0.0037134744	-0.0436956776	0.0784254069	0.0032847089	0.0355598139	-0.0927553726	-0.1415897434	-0.0899407733	-0.0328888339	-0.0962999672	0.0357090441	-0.0597454252	-0.0621499944	0.0213923979	0.106356385	-0.0113842889	-0.0333534113	0.027430992	0.0494158092	0.0760508801	-0.0716480681	0.0285307655	-0.0863339998	0.0009326058	0.0964323989	0.0892159528	-0.057956183	0.1174034416	-0.0714615389	-0.027577114	-0.1543997592	-0.1652927169	0.1132409471	-0.0029656424	0.0937692368	-0.1148833632	-0.075751595	0.0151422574	0.0020956154	-0.0560152102	0.0542821488	-0.0579350574	0.0334865405	0.0734674427	-0.1428382139	0.0577073629	0.0053507376	0.1829995544	0.0390935835	-0.0699743922	0.063142076	-0.0372351348	0.0536994783	0.1511901742	-0.10890975	-0.0736677542	-0.2000668651	0.0367003208	-0.0966154999	-0.1779915827	0.0914791682	0.1150787493	0.1127547821	0.1089162049	0.0	-2.06634e-05	0.0043311266	4.2697609956e-10	1.8758657625227564e-05	-0.0142033	-7.700000000001109e-06	5.929000000001707e-11	0.00020173373089	0.0239132	0.023978252	0.0005749565689755	0.00057184113424	-0.000957285	-0.000285709	8.1629632681e-08	9.16394571225e-07	0.000694475	0.001030394	1.061711795236e-06	4.82295525625e-07	0.0012757	-0.00027782	7.718395240000003e-08	1.6274104900000002e-06
3754.680876291601	8.428298946116229	14097628.482789868	71.03622312510393	4434.884709450557	-22.55292539230777	508.6344437510006	19668202.386118352	4062.0521789583768	4.308238128435278	18.560915771303502	16500267.904580496	4106.877304043303	3240.749826618306	1.012717	16.855961	0.0291345287	0.016824	0.0201608104	-0.0483468678	0.0295558353	0.0549341554	-0.0055884741	-0.0132988713	0.0301387926	0.1032936944	-0.065246139	-0.0788930183	-0.0685508838	0.1030247506	-0.0389523493	-0.01433562	-0.02915326	0.034190759	-0.0604715641	0.001797723	0.1310169426	0.0132908287	-0.0547086425	-0.0737842502	-0.0104990336	0.0169484703	-0.0604201677	0.100731287	0.1609764613	-0.1330256485	0.1543717022	-0.0251583705	0.058367152	0.0688539005	-0.0087199277	-0.0182623209	0.0056289657	0.0724304153	0.0370787234	-0.0282681682	-0.0731860883	0.1136339286	-0.1173424105	-0.067812758	-0.0172616806	-0.1148871096	0.0048054944	0.0849571981	0.1695731206	0.0030548954	-0.0224347263	-0.1425507066	-0.1059211073	-0.041252097	0.055927665	-0.1170926716	0.0177993385	-0.1274558862	-0.0899703143	-0.0480327113	0.0256653337	-0.0406431424	0.0614978574	0.0628584631	0.0055094268	0.0117549276	0.1024397239	-0.0060966318	0.0303569303	-0.0120605854	0.1677229804	0.0296863304	0.0911101287	-0.0496111981	0.1132699678	-0.0530866106	0.0047636379	0.0556283844	-0.043488435	-0.0744853549	-0.040862261	0.1148906196	-0.0426198392	0.0792606409	-0.0385044348	-0.1586655907	0.0453821538	0.1390029178	0.0418603812	-0.0354333333	0.1390147529	0.05094501	-0.087893742	-0.0028014714	0.0402097934	0.0566825614	0.0375221278	0.2236924237	0.0944778193	-0.0623465226	-0.0068183341	-0.1106280328	0.006450873	0.0278025548	-0.0316981932	-9.92867e-05	-0.0677592263	0.0470686488	0.1377975235	0.0317088031	-0.0489175165	0.1509129059	0.0370802546	-0.0641147105	-0.0248110233	0.026903605	-0.0629273838	-0.1515738257	-0.0214721073	0.1513557151	0.1063250521	-0.068796898	-0.0361855955	0.1180315268	-0.0141618379	0.0209899922	-0.0220080355	0.1147705489	0.1115319001	0.1062016776	0.0	-2.58921e-05	-5.2287e-06	6.704008424099998e-10	2.7339303689999995e-11	-0.0142055	-2.1999999999990777e-06	4.839999999995942e-12	0.00020179623025	0.0325371	0.0086239	7.437165121000001e-05	0.00105866287641	-0.0008926459999999	6.463900000009998e-05	4.178200321012925e-09	7.968168813158215e-07	0.00077101	7.653500000000008e-05	5.8576062250000124e-09	5.944564201e-07	0.00100681	-0.00026889	7.230183210000008e-08	1.0136663760999998e-06
3748.4883883662415	-6.192487925359728	14051165.197716542	38.34690670572604	4455.726317354299	20.841607903741533	434.3726200133015	19853497.0151637	4063.204625278928	1.1524463205510074	1.3281325217515552	16509631.826888071	4109.694767304831	3231.513572359348	1.067939	17.775091	0.10822718686	0.0589032	-0.1132499872	0.0479887797	0.0405810677	-0.0467427545	0.0138628682	0.071499576	-0.0206035947	0.0280806944	0.1057157443	-0.0075825988	-0.0648471852	-0.0945536228	0.0151701247	0.0416484561	0.0749474402	0.1030245008	0.1198810205	-0.0004801426	-0.0411654936	-0.0271110181	0.0377483931	0.0657917434	0.0723693841	-0.068165268	-0.0194514585	0.0975894312	-0.0806857143	0.0388784133	0.1312614206	-0.0390420288	-0.0884654764	0.0079540757	-0.05885396	-0.0630055396	0.0199317399	0.102501034	0.0007978701	0.070136179	-0.061040059	-0.1722194346	0.0938754913	-0.0080765129	0.0922017912	0.0589937836	-0.1522186904	0.0199694356	0.0009564972	-0.0471022974	0.0404845138	-0.1496163511	0.1052807944	-0.0163736583	0.1284821703	-0.0530587124	0.1196634623	0.0966607036	-0.004041043	-0.0438168362	0.0568581139	0.1213018387	0.0165532874	-0.0441307984	0.0238906165	0.0788279303	-0.0821728364	0.0088865123	0.0252729579	0.0531236023	0.0188999406	0.0038481815	-0.1140432058	0.048730359	-0.1207591931	-0.1049495103	-0.1718531761	0.0377685868	0.0590945333	0.0029986386	0.078346151	0.1297646755	-0.0481588642	0.0676673661	-0.0297057055	-0.0726676607	-0.1192709546	-0.1512089161	0.013506345	0.0942235348	-0.0013162126	-0.1342395831	0.0165155872	0.0299509105	0.0963758504	-0.0869042497	0.1570903308	-0.0500118203	0.0171627824	-0.2260070347	-0.019652435	-0.0121995174	0.1598729288	0.0063080417	0.0821991615	-0.10760238	-0.0267348344	0.0081153946	-0.1515822083	-0.0128473848	-0.0674097732	0.0948027786	-0.0102498552	-0.0067473267	0.1232058023	-0.0179858864	0.1060831328	-0.0416840912	-0.0747271697	0.1856371617	-0.0422155466	0.0568261259	0.1675934962	0.048274264	-0.0937891436	-0.0898626135	0.0471304781	0.1144113283	0.1101107184	0.103062378	0.0	-0.0181703	-0.0181444079	0.00033015980209	0.0003292195380415	8.843959999999998e-06	0.0142143439599999	0.0002020475742131	7.821562848159996e-11	0.0325387	1.5999999999974368e-06	2.5599999999917977e-12	0.0010587669976899	4.26507e-05	0.0009352966999999	8.74779917030703e-07	1.81908221049e-09	0.000615437	-0.000155573	2.4202958329e-08	3.787627009690001e-07	0.000580343	-0.0004264669999999	1.8187410208899998e-07	3.36797997649e-07
3746.458929623883	-2.0294587423586563	14035954.51135853	4.118702786935979	4423.178018339054	-32.54829901524499	1059.391768785798	19564503.7819178	4063.9224600002026	0.7178347212748122	0.5152866870676873	16515465.760894096	4108.466801729215	3227.026678538169	1.093675	18.203455	0.11574412524	0.0585742	0.063775366	-0.0441745361	0.0494426352	-0.0764467712	-0.0016465596	-0.0620363371	0.0327639276	-0.0059993023	-0.0184360394	0.1136526286	-0.062564759	-0.088818915	0.014054688	0.0377341893	-0.0199160341	0.0646210952	-0.1133725784	0.0349626489	0.057272963	0.0468916958	0.0406514137	-0.1615385626	-0.0292434027	0.0183849054	0.0373482924	-0.1159412969	0.0549488932	0.0125028155	0.1734547903	0.0155870904	-0.0044084893	-0.0396671606	0.0387347004	0.0365027808	0.0332640082	-0.1787224096	0.092888874	-0.0307931423	-0.1252177072	-0.0008505968	-0.1707645341	0.0778171011	0.0649376632	-0.0034260811	0.0643643193	-0.0236387854	0.1485035368	-0.0852514166	-0.0062563169	-0.0726569958	-0.1853369377	0.0106521509	-0.0150977854	-0.0343952023	-0.0916006438	0.0828993356	0.0427019154	0.0933788983	0.0351595501	-0.0505325837	0.0895735744	0.1529530747	-0.0376157166	0.0591353631	-0.0075570967	-0.0053265197	-0.027115756	-0.1611696532	-0.0289865224	-0.004881976	0.1259827455	0.1613575495	0.0837656657	0.0623975349	-0.0733288929	0.0053170454	-0.0009226598	0.0345331129	0.0555045286	0.1062944412	-0.0484132944	0.0006341063	0.0637100321	0.0245162058	-0.1466133116	0.1662926013	0.0426018294	-0.0294232505	0.0676896189	0.0760141618	-0.2214069542	-0.0024487486	-0.0270565567	0.1526168072	-0.0242287486	0.0619148818	-0.0231158913	-0.0906603169	-0.0064295788	0.041324691	-0.0970423778	-0.0283725284	-0.0601602457	0.0937100856	-0.1155795604	-0.0269444936	0.0083685759	0.1507218809	0.0045347847	0.1058712929	0.0368498292	0.0058086343	0.0543597645	0.016764661	-0.0234461686	-0.1361477494	0.0580545168	0.0898195597	-0.0025964288	0.0491938211	-0.190115023	0.1445377392	0.1293584925	0.0621587376	-0.0185312119	0.1140012473	0.1084937639	0.0995108621	0.0	-2.36713e-05	0.0181466287	5.6033044369e-10	0.0003293001331756	0.0161168	0.01610795604	0.0002594662477865	0.00025975124224	-0.0146806	-0.0472193	0.00222966229249	0.00021552001636	1.90189e-06	-4.074881e-05	1.6604655164160996e-09	3.6171855721000002e-12	0.001133	0.0005175629999999	2.6787145896899984e-07	1.2836889999999998e-06	0.00045325	-0.000127093	1.6152630649e-08	2.054355625e-07
