global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
2523.7279455073044	n/a	n/a	6369202.742934519	3041.831797988889	n/a	n/a	9252740.687256316	2676.9930948972187	n/a	n/a	7166292.030127389	2657.8871646591792	2010.971763776396	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-1.64315e-06	n/a	2.6999419225000007e-12	n/a	-1.8349900000000002e-07	n/a	n/a	3.3671883001000016e-14	-1.01888e-05	n/a	1.0381164544e-10	n/a	-0.000331187	n/a	1.09684828969e-07	n/a	-0.0	n/a	n/a	0.0	5.34112e-05	n/a	2.85275628544e-09	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2529.944108776801	6.216163269496519	38.640685793037655	6400617.193534441	3078.552042220135	36.72024423124594	1348.376336402351	9477482.676657762	2689.4121644966003	12.4190695993816	154.23328971428427	7232937.790542289	2672.971201972613	2013.3351669291008	1.957198	35.032524	0.200995169149	0.126366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0134954	-0.01349375685	0.00018212582116	0.0001820814739269	0.0332349	0.033235083499	0.0011045707751855	0.00110455857801	0.115084	0.1150941888	0.013244327056	0.01324667229553	-0.000968152	-0.000636965	9.37318295104e-07	4.05724411225e-07	-0.0	0.0	0.0	0.0	-9.30666e-05	-0.0001464778	8.66139203556e-09	2.145574589284e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2549.2525984720687	19.30848969526778	372.8177743122621	6498688.810816594	3104.01001981743	25.45797759729521	648.1086233443849	9634878.203127002	2697.6171505722323	8.20498607563195	67.3217965013142	7277138.29106145	2682.061387883569	2051.231413394956	1.37848	24.673859	0.0615266992	0.0288099	-0.0495818103	-0.140893371	0.0440960937	0.06662021	-0.0267214269	0.0389313961	-0.0072006688	0.035801401	-0.0798463692	0.0594705939	0.0533302181	-0.1854244432	0.0830205822	-0.1175766008	0.0686167799	-0.0991873681	0.1350432344	-0.0418225694	0.0263286218	-0.1158903861	0.0019444708	-0.0483029743	0.0795402863	-0.0930868091	0.1160598609	-0.0556311505	0.0076585103	-0.1201240319	0.0542628454	-0.0045984548	0.0904874837	-0.0126649128	0.0726170163	-0.0895802536	0.1251468793	-0.0132993077	0.1662423521	-0.0242536099	0.0097136486	-0.0975129794	0.0265516248	0.123412219	-0.0531059791	-0.1101064288	0.1090882815	0.0363070799	-0.0416130037	-0.0313274628	-0.0427587528	0.0258569736	0.1381141786	-0.0904346599	0.1702347517	-0.0991496497	0.0241878496	-0.012453404	0.1063992235	-0.1312576573	-0.0845483074	0.1081163835	-0.1591804161	0.0989356487	-0.0074869947	0.0498558922	-0.0900489507	0.0054670056	-0.0515930814	0.1188969158	-0.0613151241	0.1062009942	-0.0033755236	0.0961976085	-0.023581377	0.1273007652	-0.0126669687	0.0695629872	-0.0856603947	0.2252448572	-0.0503576655	0.1286962741	-0.0501519287	0.0712367392	-0.041441593	-0.0223006157	0.0408967627	0.0074254851	0.1105388841	-0.1273325431	0.1632444608	-0.0153419272	0.0888327611	-0.0575727412	0.0730544015	-0.0170476076	0.0343787951	-0.0823102287	0.0642235383	-0.1249124588	0.0834849626	-0.1414483232	0.1616951463	-0.092963903	0.0264233668	-0.0419155193	0.1676351937	-0.0258239078	0.0318433709	-0.0778236801	0.0185000977	0.0025053778	0.213642342	-0.0844742415	-0.0013317945	0.1162410914	0.11622145	0.1161887169	0.0	0.0	-1.97708e-05	0.0134756291999999	3.9088453264e-10	0.0001815925823358	0.0372712	0.0040363	1.6291717689999996e-05	0.0013891423494399	0.101903	-0.013181	0.0103842214089999	0.000173738761	-0.00133432	-0.0003661679999999	1.7804098623999998e-06	1.3407900422399996e-07	-7.45008e-23	-7.45008e-23	5.5503692006399995e-45	5.5503692006399995e-45	-0.000343574	-0.0002505074	1.1804309347600001e-07	6.275395745476e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2552.093368212737	2.840769740668293	8.069972719496599	6513180.560075433	3117.7006264606616	13.690606643231604	187.43271025969733	9720057.196233202	2704.324284188793	6.707133616560896	44.98564135040124	7313369.834053229	2689.673065026574	2066.297752416243	0.967232	17.312809	0.0597111712	0.0346759	-0.0378435669	-0.0376348056	-0.0205253446	0.0381320464	0.0003222767	0.051308247	-0.0403558473	0.106148051	-0.0635290525	0.1005846354	-0.0397846923	-0.0957483748	-0.0050556804	-0.0051594503	0.1559048962	-0.1093708485	0.0112286802	-0.1051942232	0.1037773634	-0.0024988481	-0.0358295435	0.1392669809	-0.0504350387	0.0166479842	0.0375536194	-0.0882060363	0.0229868245	-0.1998648325	-0.12643209	0.0010702005	0.0718567121	-0.0015443825	-0.0229378812	-0.0832215113	-0.0278431284	-0.0016052276	-0.0214195288	0.1157295249	0.0353621509	-0.0223996852	0.0703561858	-0.0414307281	0.0041087937	-0.019110609	-0.0596651423	-0.0635875903	-0.0956488602	-0.0635859422	0.0770422633	-0.0878640193	0.0013725651	-0.1049343688	0.0630943037	0.0172307679	0.014064257	0.1028036688	-0.0286636114	-0.2110513577	-0.048904109	0.0917182347	-0.0571286432	-0.0258734404	0.0209701046	-0.033058115	0.0615280164	0.0327536663	0.052449303	-0.0191212032	-0.1225228997	0.0845266263	0.0048191186	0.0979167988	0.0765727444	0.084204808	-0.0243149657	0.04922534	-0.1098022092	-0.0718139127	-0.0946858791	-0.0834894373	-0.0250187894	0.0987948592	-0.1018504838	0.0553781132	-0.0535478267	-0.0124834211	0.0171850528	0.0402031537	0.054860463	-0.0163764421	0.1099215773	-0.096999266	0.0936692869	0.0051582943	0.1231956087	-0.0429008414	-0.0449269639	-0.212142086	-0.0171832792	-0.0186615734	0.0902771194	0.0178085401	-0.0347974879	0.0577972584	0.0185307873	-0.0557583242	0.0621487511	-0.1762541706	0.089554176	0.0311253568	0.0395968954	-0.0018090065	0.001867118	0.1161887169	0.1160120111	0.1157177005	0.0	0.0	-0.000115042	-9.52712e-05	1.3234661764e-08	9.07660154944e-09	0.037309	3.78000000000045e-05	1.4288400000003402e-09	0.001391961481	0.118147	0.016244	0.013958713609	0.000263867536	-0.001245	8.931999999999994e-05	1.550025e-06	7.978062399999989e-09	0.00025	0.00025	6.25e-08	6.25e-08	-0.000870936	-0.000527362	7.58529516096e-07	2.78110679044e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2558.494186160985	6.4008179482480045	40.97047040661379	6545892.500619561	3123.504527051025	5.803900590363355	33.6852620628201	9756280.530508248	2706.98788499218	2.6636008033869985	7.094769239803863	7327783.409494437	2690.5184343674805	2078.09455655894	0.951132	17.024626	0.126220018	0.0603379	-0.0682396894	-0.0828246342	0.0596263122	0.1212181905	-0.0229487148	0.0990036168	-0.0760983183	-0.0546646228	-0.1002684969	-0.0213991523	-0.0737129482	-0.0923577007	-0.0496599987	0.0621299692	0.2422497485	-0.0587129349	0.1081232183	0.0259379411	0.0247415417	-0.2231972625	0.0842358404	0.0171992904	0.1811744894	-0.0230750362	-0.0196632303	-0.1430790762	0.084423358	0.0149604413	0.0366436937	-0.0175558596	-0.131390643	0.0494279214	0.1299449827	0.0786687892	0.0060945236	0.0610281889	-0.0031947728	-0.0675493093	0.0078192691	-0.0183502437	0.0981870562	-0.0516798287	0.0292502686	0.0407712154	-0.0318292275	-0.0439349502	0.1287336389	0.1042320689	-0.0682905764	-0.0175823801	0.0609054364	-0.1576214979	0.0630951916	0.0518348075	0.0335337839	0.1538202711	0.1067652987	-0.0366769755	-0.1492979447	-0.0033743854	-0.1008145483	0.1698493185	0.1443276717	-0.0161001818	0.0968471628	-0.1087989379	-0.0824434522	0.0452414376	-0.0734015769	-0.0816292693	0.0430543658	0.1052599389	-0.0520690902	0.0842231143	0.0732823572	-0.0400187362	-0.0348455392	0.0569436811	0.0389859047	-0.0212169364	0.0190120866	0.0281065759	0.1116623339	0.0245326357	-0.0499175619	0.0316854567	-0.095334954	-0.0532349745	-0.0698884671	-0.0438620922	0.1790138669	-0.0802818756	0.1136803878	-0.0418798412	0.0940147761	-0.0534389659	0.0248058634	-0.0795838532	0.0839165874	0.1240225759	0.0604593017	0.0176637315	-0.0244964509	0.0134557288	-0.059345083	-0.1010513705	0.1317138944	-0.1120695917	0.0964053228	-0.0226616084	0.0021664529	-0.0671500578	0.0349473643	0.1160839916	0.1155935107	0.1147775772	0.0	0.0	-0.00015076	-3.5718e-05	2.27285776e-08	1.275775524e-09	0.0289167	-0.0083923	7.043069929000003e-05	0.00083617553889	0.151216	0.0330689999999999	0.0228662786559999	0.0010935587609999	-0.000756686	0.000488314	5.72573702596e-07	2.38450562596e-07	-0.000124762	-0.000374762	1.40446556644e-07	1.5565556644e-08	-0.00170232	-0.000831384	2.8978933824e-06	6.91199355456e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2555.541077805912	-2.9531083550728	8.720848956800777	6530790.200353404	3138.04937187934	14.544844828315036	211.55251107976264	9847353.86035232	2705.431987963543	-1.5558970286369913	2.4208155637214186	7319362.241496369	2692.071894220252	2117.5000278125463	1.012849	18.129311	0.1046360399999999	0.0479349	-0.057750424	0.0985870361	0.0965104642	0.0831249394	0.0596401644	-0.0630820653	-0.1489091122	-0.0047632767	-0.0199892328	-0.112128185	-0.0564697699	-0.0839750627	-0.0386753956	0.0543837486	0.0750044474	-0.0816805331	0.0113499092	-0.1393121578	0.1082896689	-0.0928049994	0.0298872593	-0.0121630319	0.0175769474	0.0746648429	0.0173998658	-0.0011211707	0.110253506	0.0013186351	-0.1204555583	-0.0808003795	0.0479483093	0.0631705343	0.0032967565	-0.0235243772	-0.0867642208	-0.0205563432	0.0112601657	-0.0437510889	0.1042236374	0.1097697983	-0.0594568275	0.0020611942	0.0079001772	0.067286131	0.2506184815	-0.0331213926	0.014592941	-0.0220568518	-0.0100144917	-0.0638336893	0.1227802183	-0.1227043484	0.0323912235	0.0658153029	0.0815509846	0.0049042025	-0.0664510532	-0.1056465792	-0.061015266	-0.0075873038	-0.0839994776	0.0896213876	0.0524400148	0.035542199	0.1398596768	0.0338633243	-0.0496806918	0.0290392113	0.0592150875	-0.0658150748	-0.0637853628	0.0255353019	-0.0262413422	0.1142758354	-0.0446674395	-0.0373871172	-0.0336622092	-0.1387456068	-0.0485601012	-0.0278912571	-0.071495542	-0.0374457187	-0.0854708163	-0.0602119958	0.0633528941	-0.2124838968	-0.0837218767	-0.1146378957	-0.080752216	-0.0557479427	0.1159144682	0.0043987976	0.0998932274	-0.107931382	0.1365400659	-0.0915942922	-0.087888763	-0.0636361582	-0.0422214479	-0.0118838951	0.1041032823	0.0927629613	-0.043318269	-0.0374558488	-0.0303762955	-0.0189118861	0.0312281838	-0.0111275984	0.0713013093	-0.0885759399	0.0004708001	-0.0328435485	0.0721007896	0.1159269625	0.114966703	0.1133721581	0.0	0.0	-0.0118885	-0.01173774	0.00014133643225	0.0001377745403076	0.0152482	-0.0136685	0.00018682789225	0.00023250760324	0.123848	-0.0273679999999999	0.015338327104	0.0007490074239999	-0.00138214	-0.000625454	1.9103109796e-06	3.91192706116e-07	-3.06894e-22	0.000124762	1.5565556644e-08	9.4183927236e-44	-0.0014153	0.00028702	2.00307409e-06	8.238048040000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2556.613406129631	1.0723283237189207	1.1498880338498303	6536272.108401754	3131.9551262878667	-6.094245591473282	37.13982932919153	9809142.913080849	2702.370833613052	-3.0611543504910514	9.37066595753029	7302808.122362502	2689.2514980477367	2091.895431078615	1.076755	19.273186	0.0910813	0.04664	-0.071879552	-0.1148594072	-0.0522948235	0.0112572806	0.0723498604	0.1593085847	-0.0165995302	0.0159853077	-0.039629307	-0.0739939387	-0.014106819	-0.1345276501	0.0200454324	0.0394868571	0.0289614414	0.0431377746	-0.0205432948	-0.033438814	0.0275527844	-0.0063337565	-0.1673944321	-0.0039235859	-0.0355062553	-0.0208166068	0.0245942188	-0.0115311284	0.0640909509	-0.1624657655	0.1355608198	0.0890209757	-0.0120774026	-0.0740583885	-0.0018228976	0.0286601246	0.125371747	0.0383406506	-0.028719544	0.0426573852	-0.0206213807	-0.060293981	-0.0381379982	0.0006926139	0.034089332	-0.1267376949	-0.0266982964	0.123578414	-0.0206410287	-0.0707006637	-0.1388575644	-0.0830447378	-0.1080388204	-0.0914018504	0.088795322	-0.0528148653	-0.0826539061	0.096132028	-0.044553446	-0.0491356168	0.0463396201	0.0112758696	0.0042492712	0.0126281113	-0.1186637422	-0.0068830224	0.0327433086	-0.0845072102	0.1091573493	0.0685951993	-0.0062125472	0.0252036814	0.0891584735	-0.0697552726	0.0628990239	0.102247518	0.0967389501	-0.0345850419	0.0669648516	0.0573860564	-0.0188013882	0.005197413	0.0052464064	0.0585967294	-0.0094647953	0.0977659344	0.0865170611	0.1475927817	0.1395848171	-0.0019239572	0.0541061363	-0.0429590204	0.0671790153	-0.0346448581	0.1551208318	0.0752250881	0.0117641903	-0.0887392215	-0.0103805634	-0.0515160662	-0.0107159619	0.0115248441	0.0476680466	0.0273178932	0.0264082127	-0.038143611	-0.0641987639	-0.0368527856	-0.0157100728	-0.0840077879	-0.0620227455	-0.0280205427	-0.02160034	0.0964059578	0.0771716543	0.1157177005	0.1141327175	0.1115071407	0.0	0.0	-0.0183224	-0.0064338999999999	0.00033571034176	4.139506921e-05	0.0151432	-0.0001049999999999	1.102499999999983e-08	0.00022931650624	0.0945419	-0.0293061	0.00893817085561	0.00085884749721	-0.00205913	-0.00067699	4.240016356900001e-06	4.583154601000002e-07	0.000291336	0.000291336	8.4876664896e-08	8.4876664896e-08	-0.0015517	-0.0001364	2.40777289e-06	1.8604960000000017e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2551.681436415214	-4.931969714416937	24.32432526392588	6511078.152946011	3122.713276934365	-9.241849353501948	85.41177947282438	9751338.209942158	2702.0290155922785	-0.3418180207736441	0.1168395593256113	7300960.801102578	2687.7489260367647	2073.628330948951	1.120078	20.048643	0.09594588	0.0527078	-0.017721064	-0.0314613327	0.1102051541	0.0690895434	-0.0391201045	0.002513267	-0.0779161321	-0.0983877087	-0.0345214942	0.1012846212	-0.0121486694	-0.1011091559	0.0034723091	0.0002554675	-0.0132049934	-0.0047614206	0.0149181317	-0.0296262927	-0.0205231054	-0.0275383468	0.1315799278	0.1497772328	-0.0316690001	-0.1142231727	0.0713996637	-0.0212459668	-0.1349938315	-0.0460020783	0.1641998277	-0.0131889263	-0.0318455907	-0.1025322774	0.1847768802	-0.0166406128	-0.0253860169	-0.0395986212	-0.0625751988	-0.0448466944	-0.1079595405	0.1277802682	-0.0337293839	-0.0558292664	-0.054357733	0.0837531498	0.0214973138	0.1168537445	0.0080080771	0.1048027182	0.2029093624	0.0329671624	-0.0795280452	-0.0811429741	0.0618556345	-0.021864565	0.0580207613	-0.0630924079	0.0271414674	0.0594965956	-0.0542493215	-0.0335943316	-0.0607673204	-0.0570894782	0.0756977852	0.1175325057	-0.1766040001	-0.0735819605	0.0890036359	-0.004436913	-0.1523911808	0.0314837698	0.1058994678	-0.0606442363	-0.0980288686	0.1466778271	0.023511871	-0.0318701525	0.0099927183	-0.000166367	0.0180026559	0.0178651004	0.1033327048	-0.1456296948	0.1376642745	0.0722839968	-0.0278167569	-0.1270269331	0.0214914951	-0.0117665769	-0.0349585041	-0.03171883	0.1070821442	-0.0165306299	-0.0439646193	-0.1359795761	0.0724415913	-0.0771762809	0.1306003713	-0.0162132611	0.0484948999	0.1552912588	-0.0101709717	-0.0441181165	-0.051932806	0.1023572313	0.100740766	-0.0825322999	0.0391227988	-0.0317070283	-0.0536448759	0.0203983744	-0.0411585338	-0.0125481098	0.0642936136	0.1154562999	0.1130930572	0.1091900855	0.0	0.0	-0.0263076	-0.0079852	0.00069208981776	6.376341904000003e-05	0.0447857	0.0296424999999999	0.0008786778062499	0.0020057589244899	0.0983664	0.0038245	0.00967594864896	1.4626800250000064e-05	-0.00129436	0.00076477	1.6753678096e-06	5.848731529000002e-07	7.21624e-05	-0.0002191736	4.803706693696e-08	5.207411973760001e-09	-0.00165763	-0.0001059299999999	2.7477372169e-06	1.1221164899999991e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2556.6230911955618	4.941654780347562	24.419951968131915	6536321.63043435	3131.403830717578	8.69055378321309	75.52572505891936	9805689.95103272	2703.444060983657	1.4150453913784986	2.002353459661528	7308609.790867806	2689.5088301056235	2142.3544885518468	1.288514	23.06354	0.09932498	0.0605192	-0.0891970798	0.1099464029	-0.0138539828	0.0904130434	0.0982866878	-0.1120841439	-0.0660538686	0.0287604614	-0.1634365878	-0.1551114489	-0.0055030067	-0.0564682101	-0.0407274358	0.0960375863	0.0186707109	-0.030138333	-0.0300681836	-0.0880561677	0.1474449272	-0.0720957737	0.0066497348	-0.0176567078	0.0080065539	0.081862143	-0.0763874157	0.0590747536	-0.0250510762	0.0961834734	-0.0113503642	-0.0371699963	0.0717861668	0.2036527779	0.0010410851	0.1466888572	-0.0961600745	0.0698826803	0.1089852238	0.0608635074	-0.2019565355	0.0146261267	-0.1077891846	0.0004789239	-0.1043029519	-0.1005706932	-0.082760235	0.0310622521	-0.0502343409	-0.1145036708	0.0323744492	-0.0133721686	-0.1193858809	-0.0542496517	0.0501727009	0.0435745079	0.0336934594	0.0613876732	-0.1249427945	-0.0523995908	-0.0215748513	0.0114499756	-0.0628214754	0.0884863836	0.0897145801	-0.0818170657	0.0741983947	0.0847530548	0.0046255161	-0.0715086449	0.0869014205	-0.0523873377	-0.086406627	-0.0898251121	0.0076849818	-0.1095051733	0.0253399885	-0.1592828583	-0.076759251	0.1378282753	-0.0914096113	0.0138748802	0.1354637369	-0.2044820071	-0.0038709856	-0.0501728655	-0.0493464161	0.0703558343	0.1235264804	0.0786868771	0.0947782671	-0.0671994746	0.0685615718	0.0520764663	0.1677371596	0.0192142301	0.0710230467	-0.0620082617	-0.1703810063	0.0128331761	0.0012698982	-0.0576389207	0.0123957256	0.111086512	-0.0086084579	-0.071872178	0.0767031374	0.142244014	-0.0434784264	-0.0178075015	-0.0371737488	0.0455799177	0.029976846	-0.0263032742	-0.0031636444	0.1151428784	0.1118495955	0.1064303856	0.0	0.0	-0.0276398	-0.0013321999999999	0.0007639585440399	1.7747568399999965e-06	0.037498	-0.0072877	5.311057129000002e-05	0.0014061000039999	0.0822699999999999	-0.0160964000000001	0.0067683528999999	0.00025909409296	-0.00241488	-0.0011205199999999	5.8316454144e-06	1.2555650703999997e-06	0.000318416	0.0002462536	6.064083551296002e-08	1.0138874905600003e-07	-0.00178303	-0.0001253999999999	3.1791959809e-06	1.5725159999999975e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2554.687822141236	-1.9352690543255449	3.745266312630089	6526429.868596733	3127.9304886588493	-3.4733420587285764	12.064105056932863	9783949.141881589	2706.4794177476742	3.0353567640172514	9.21339068486528	7325030.83869179	2689.458270996652	2115.293434281865	2.015857	36.082478	0.4814465	0.352741	-0.2639553956	-0.1158573407	0.0754390006	0.3818908257	0.1992480845	0.1389787701	0.0929396318	0.1035521498	-0.3792787968	-0.2990765513	-0.0603381988	-0.2150456181	-0.2486105441	0.1959033935	0.5087017594	0.1233672912	-0.0240002247	0.1628794959	-0.190365028	0.0833798514	-0.0616974323	-0.0482676075	-0.1902060729	0.0892401644	0.0700348812	0.02176593	-0.1994395551	0.071016139	-0.1177929773	-0.0617846987	0.0959426237	-0.1314692668	0.0321883367	0.0040090361	-0.0313289529	0.1420944643	-0.0837922926	-0.0233869741	-0.0333375441	0.0172673307	-0.0105317081	0.0458592992	0.0294843269	-0.0552914137	-0.0470953037	-0.0449155685	0.0300007007	0.0210280235	0.1427831411	0.025649004	0.0099507219	-0.2641183706	0.2155148866	0.179020452	-0.0372608434	0.4556034535	0.1414173391	0.055996988	-0.2188147975	-0.2285901679	0.0756912855	-0.2130334177	-0.1282913067	-0.0089022909	-0.1714794251	0.1753008768	-0.0826554359	-0.264067709	0.1123968656	0.027018519	-0.0243207649	-0.0914310875	0.1015564384	0.0624249323	-0.0304082962	-0.0043928779	0.057627133	-0.0791717853	0.1043040992	-0.0271394836	0.0079999431	-0.0272864767	0.0034999665	-0.0171267295	-0.0597975593	0.0457519644	-0.0861495584	0.0417438942	-0.0237123448	-0.195819966	0.3579418404	-0.4354964217	0.1642994508	-0.0925350391	-0.3787479287	0.2235694948	-0.0340983615	0.1493998833	-0.1121749716	-0.0025799496	0.0984678523	0.1929866088	-0.0023282394	0.0721599255	0.1339090959	-0.0496016285	0.0352643441	0.2236888005	0.0290978897	-0.0243425012	0.0066912566	-0.0078669612	0.108743081	0.1147775772	0.1104045733	0.1032392285	0.0	0.0	-0.0411931	-0.0135533	0.00169687148761	0.00018369194089	0.0162032	-0.0212947999999999	0.0004534685070399	0.00026254369024	0.423286	0.3410160000000001	0.179171037796	0.116291912256	-0.00366368	-0.0012488	1.34225511424e-05	1.55950144e-06	0.000150938	-0.000167478	2.8048880484000006e-08	2.2782279844000005e-08	-0.00108766	0.0006953699999999	1.1830042756e-06	4.835394368999997e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
