global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
2606.4132146599886	n/a	n/a	6793389.845554216	2670.7190778565296	n/a	7132740.392826832	n/a	2807.701850292568	n/a	7883189.68013631	n/a	2756.7562107649032	2071.543677006591	n/a	n/a	n/a	n/a	-0.0934118803	-0.0252793182	0.0500170546	0.0772937111	-0.0444118186	0.0961368382	-0.0881403646	0.0191972538	-0.1314990991	0.1081738757	-0.0743242136	-0.0628299713	0.0447494923	-0.011668089	0.0880215989	-0.081959009	0.0088263808	-0.0291398918	0.0037429064	-0.1190869365	0.0262597906	-0.0829659228	-0.0635783879	0.0454993143	-0.0711522515	0.0309096258	-0.1110489572	0.08851297	-0.0875013499	0.0161154182	-0.1532338665	0.1544014782	-0.0067563883	0.1600283439	-0.0572806139	0.1554902281	-0.0955924634	0.0190627422	0.1208687182	-0.0844937655	0.0867195136	0.0647883812	-0.0832996893	0.0271819361	0.0178816549	-0.0184842542	-0.0194290816	-0.0550164019	0.1592035658	-0.0135967658	-0.0933135385	-0.1105599291	0.0118126176	-0.007927653	0.0618402184	-0.0196716943	0.016940922	0.117991247	-0.0515501952	0.0364402087	-0.1391494855	0.0015023828	-0.0299355555	0.0353459581	-0.0861492016	0.0568350815	-0.0917462578	0.0777973825	-0.0768840697	0.2017293343	-0.0370312206	0.1299819654	-0.0064449538	0.0351775062	-0.1592511779	0.1546571791	-0.0214836274	0.0966002994	-0.1116597942	0.0992177992	-0.0713435644	-0.091925877	0.0970114985	-0.0171339589	-0.0899322372	0.0313812063	-0.0102897253	-0.0277289167	0.0388140886	0.020226785	0.134889358	-0.1141324441	0.0393580868	-0.0782568651	0.0087621709	-0.0988575691	0.0293243242	0.0223184982	-0.1052499722	0.0028369027	-0.1530484366	0.0189017093	-0.0633362493	0.1389530513	-0.0730345193	0.01670121	-0.0934502098	0.0330432699	-0.058569884	0.033153051	0.0216030469	-0.2281146841	0.1199004566	0.0891646159	-0.1466783725	0.1154637225	0.1154447293	0.1154130763	-3.13528e-05	n/a	9.8299806784e-10	n/a	-2.06531e-05	n/a	4.2655053961e-10	n/a	-0.108032	n/a	n/a	0.011670913024	0.000379973	n/a	1.4437948072899998e-07	n/a	-0.000576743	n/a	n/a	3.32632488049e-07	0.0	n/a	n/a	0.0
2605.8447980506903	-0.5684166092983105	0.3230974417261881	6790427.111527843	2651.05980902147	-19.65926883505972	7028118.111008952	386.4868511291504	2804.8664366037897	-2.835413688778317	7867275.72718644	8.039570786511463	2751.483163477687	2050.776366716391	0.981038	16.419296	0.04023329073	0.028556	-0.0748173705	-0.0354666504	0.0571683582	0.0844639645	-0.0541031684	0.0606407249	0.1136664591	0.0446430074	-0.0404493128	0.1644413348	-0.0286738716	-0.0374523034	0.0648463853	0.0121759765	-0.1572701703	0.0411081093	-0.0319426407	0.0631127135	0.0219822181	-0.0096338129	0.0822758706	0.0532617242	-0.1566108491	0.0106421361	0.1197001194	-0.0113546367	0.0017088597	-0.2670873116	-0.0464330696	0.0109825081	-0.0453537742	0.0783763174	0.0369023023	-0.0026951327	-0.0310179408	0.0499936935	-0.0295374027	-0.0600606369	0.2211387212	0.0069166667	-0.0151736067	-0.0493079383	-0.016020113	-0.0061138387	-0.0775035488	-0.0956321296	-0.1047777474	-0.0317954065	-0.0691269095	0.0534230011	-0.0579210425	-0.0506162528	0.0324601034	-0.0378114506	0.0196783871	0.136220015	0.0711463244	-0.0137197472	0.0687769647	-0.0452489914	-0.0373196257	-0.0362227558	0.0163767813	-0.0679774127	-0.0706313284	0.1478602005	0.1001460233	0.0326045336	-0.0650931421	0.1315036125	-0.0369618378	0.0247265053	0.0802850173	-0.1330632864	-0.032804703	-0.0028287782	0.0188869124	-0.2096358999	-0.0272856386	0.1145644943	0.0142730981	-0.0090715497	-0.0375993727	-0.0275578732	-0.0186158177	-0.1518645299	-0.0179344068	0.0125667125	0.1285264038	-0.1010131198	-0.0087533056	-0.095303564	0.0077957711	-0.0823123159	-0.0994320386	-0.017233324	0.0738049299	0.0274927925	0.0348794615	-0.0991525561	0.0178257821	0.0700676956	0.0243007744	0.0653939773	-0.0223052651	-0.0214399079	-0.0230383554	0.1029783914	-0.0088124487	-0.0199989068	-0.055367122	-0.1483194973	0.0189401887	0.1619139623	0.1421693529	0.1154130763	0.1152422001	0.1149575937	0.00458102	0.0046123728	2.09857442404e-05	2.1273982846179843e-05	-7.58517e-06	1.306793e-05	5.75348039289e-11	1.707707944849e-10	-0.0802327	0.0277993	0.0007728010804899	0.00643728614929	0.000428109	4.8136e-05	1.83277315881e-07	2.317074496e-09	-0.000684778	-0.000108035	1.1671561225000006e-08	4.6892090928400004e-07	0.0	0.0	0.0	0.0
2606.8842247541365	1.0394267034462246	1.0804078718370858	6795845.361271976	2631.6819131287134	-19.37789589275644	6925749.6918888055	375.50284923050697	2801.0988607440386	-3.767575859751105	7846154.827661551	14.194627858979278	2746.276724990062	2033.081259211354	0.955053	15.984391	0.05922219187	0.0380984	-0.0639602701	-0.0644920685	0.0170266634	0.0681837746	-0.0606947612	-0.0440001719	0.1646198341	0.1272120099	0.0293740592	-0.045928115	0.0024017083	-0.0927847871	0.091267236	-0.02367928	-0.0880511607	0.0203784621	0.118475555	0.0159897009	0.0589585813	0.1040394397	0.1288036932	-0.0503084899	0.0185389536	-0.127722725	0.0814793296	-0.0638178509	-0.0533079339	0.0899626965	0.0725053729	-0.0128138795	-0.044915815	0.10244424	-0.1528945514	0.0208912496	-0.0640088622	-0.0818323717	-0.0170880277	-0.0463216723	0.0771871185	0.1265773111	0.0453547753	-0.0742798137	-0.025540033	0.0548998612	-0.0710423084	-0.0882137993	0.0358729544	0.0848282674	0.1086663615	0.0588671128	0.0200437012	-0.045998623	0.1155486416	-0.032560788	-0.0968896403	0.0763338919	0.0051997801	-0.0155875049	0.0642163464	0.0904377388	0.1351404894	-0.1624190727	-0.0395700975	-0.0856842656	0.0677024572	0.031498117	-0.0372239972	0.037723693	0.0626514411	-0.0746353082	-0.067311294	-0.0225223035	-0.0510955527	0.0034618124	0.0635205122	0.1063998832	-0.0381294608	-0.0839053329	-0.0295040718	0.1944413903	-0.0121859376	-0.0792084309	0.0819115569	0.0835802129	0.0349490517	-0.0507551798	0.0163299976	-0.0397775814	-0.0081908887	-0.1408555157	0.1156966252	-0.1088935183	-0.0345896002	-0.0568474982	-0.0366193635	0.0707232351	0.0447207994	0.0491992698	0.0153509859	-0.0339732515	0.1681600784	0.1123542538	-0.0443378578	0.0645730149	-0.0324757483	-0.0667308449	-0.1027370463	0.0120728853	0.0043906011	-0.0320666705	0.1264299535	-0.0355524772	0.1074100604	0.1311464495	0.144982704	0.1153118061	0.1148374968	0.1140484259	1.47796e-05	-0.0045662404	2.1843657616e-10	2.0850551390592163e-05	1.04663e-05	1.805147e-05	1.0954343569e-10	3.258555691609e-10	-0.11018	-0.0299472999999999	0.0008968407772899	0.0121396324	0.000470621	4.251200000000003e-05	2.21484125641e-07	1.8072701440000022e-09	-0.000233478	0.0004513	2.036716900000001e-07	5.4511976484e-08	0.0	0.0	0.0	0.0
2608.975500688685	2.091275934548321	4.373435034420953	6806753.1631937735	2650.8897312262616	19.20781809754817	7027216.3671208415	368.940276068499	2802.349102355358	1.2502416113193249	7853160.49147188	1.5631040866743418	2748.6800182703782	2053.547453885644	1.013136	16.956501	0.01587234131	0.0113845	-0.0802326811	-0.0056402099	-0.0707306124	0.0659625641	0.057505088	-0.1566913414	0.0588763366	-0.0671006445	-0.0920911585	0.0376241369	0.0199644228	-0.1055905804	0.016497115	0.0568703579	0.051994589	0.1638042867	0.0909985041	0.0439928689	-0.0987853001	-0.0118714859	0.0289596781	-0.0615807085	0.0217439299	0.0008065216	0.018993179	0.1223208819	-0.0016297407	0.0744834995	-0.0607955893	-0.0529859134	-0.0753237309	-0.1122788908	0.0645589847	0.0977396346	0.0427298291	-0.0412141547	-0.0478217152	0.0440834847	-0.0838333103	-0.0181958256	-0.0324434094	-0.0237063747	0.1160448412	0.074623344	0.0252580838	-0.0160421684	0.1224662355	-0.1082224329	0.0614327991	-0.1022488738	0.0469208766	-0.0266092783	0.1091151126	0.0486662753	-0.1008606919	-0.0628739501	-0.0439084172	0.0224562458	0.1924558383	-0.052961027	0.0109251523	-0.0372303409	0.0466385872	-0.0621135358	0.0119026973	-0.0690235391	-0.0569712575	-0.0603169509	-0.0897207243	-0.0071881423	0.0220380281	0.0735314441	0.0120079131	0.0329355223	-0.0596873795	0.0570755495	-0.0118518437	0.0048356481	0.1209379561	-0.1160890997	-0.007584507	-0.1056780078	-0.0015667269	-0.1136982669	0.0435626713	0.0048575271	0.0862067693	-0.0152536644	0.0628775265	0.0874824821	0.0920587378	-0.1116424737	0.0404880194	-0.0279266089	0.0619660366	0.0219779163	-0.012972775	0.0736642164	-0.0648324405	0.1840873969	-0.1126434192	0.1186793643	-0.0733770351	0.0681666747	-0.0315445781	-0.0368223443	-0.113734996	0.0752539423	0.0705882223	0.1154876046	-0.0063926706	-0.0090583432	0.2137497429	0.0083751588	-0.1031795408	0.1151599564	0.1142313295	0.112689161	-8.78021e-06	-2.355981e-05	7.70920876441e-11	5.550646472360998e-10	1.83978e-05	7.931499999999999e-06	3.3847904483999994e-10	6.290869224999997e-11	-0.110289	-0.0001089999999999	1.188099999999956e-08	0.012163663521	0.000335876	-0.000134745	1.1281268737600001e-07	1.8156215025000008e-08	-0.00041337	-0.000179892	3.2361131664e-08	1.708747569e-07	0.0	0.0	0.0	0.0
2618.426475909327	9.450975220642247	89.3209326211938	6856157.209742938	2675.010994937453	24.121263711191204	7155683.823036261	581.8353630248297	2808.745568866849	6.396466511491326	7889051.67062916	40.914783832630015	2755.0477796854043	2077.948560116247	0.977304	16.356791	0.02948380795	0.0218286	-0.1017557086	0.0469876095	-0.075136023	0.1119108516	0.1607813172	-0.1767343088	0.0496829592	-0.0105759616	-0.0623694776	0.0591125588	-0.1036270701	-0.1075322527	-0.0494221542	-0.076323383	-0.0806182599	0.1458789467	0.0028767831	-0.0355172288	-0.0071429048	-0.0893586693	-0.0815514989	0.1596963511	0.1286342438	0.0439180176	0.1285751724	-0.0374791209	-0.0942805038	0.0691499125	-0.0202063545	0.0099545703	0.0454072801	0.1033237441	-0.1239482787	0.0573962342	0.0889293662	-0.1257964372	-0.0727937057	0.0516256787	-0.0294978133	-0.0522567002	-0.01784379	-0.0486294996	0.0339688787	-0.0141493695	0.1055618924	0.0483055153	0.0042912957	-0.0446294104	-0.1751131678	-0.0161545945	-0.0734733081	-0.1132307309	0.024132184	0.1049391819	-0.1113443154	0.0322120263	-0.0481179386	-0.0594466748	0.0824277794	-0.1034310356	-0.0017256318	0.0478807932	0.0982052232	0.0732116954	0.1266687747	-0.0591812358	-0.0101938697	0.1059391531	-0.1163924412	0.0255556655	-0.0086910605	-0.0572816752	-0.0184165074	-0.0688086498	0.1639992258	-0.0065695941	0.0646206889	0.0992492326	-0.1018874698	0.0643470195	0.0646510712	-0.0784619986	-0.0256900545	-0.0539462867	-0.0144692729	0.0573204105	-0.0726783848	0.0419113624	-0.0106804463	0.0579760373	-0.1995169014	-0.1075788175	-0.0225483564	0.0538146485	-0.1001792741	-0.0029638179	-0.0350549352	-0.0028263471	-0.0828788942	0.0401379086	0.0333257737	0.0908707339	0.110039326	0.0489276522	-0.1005155067	0.0077774467	-0.0430400689	0.0490744998	0.1646733721	-0.0059320715	0.0811855966	-0.0363245298	0.0061089439	-0.0079172484	0.0792325075	0.1149575937	0.1134247617	0.1108851636	1.69974e-06	1.047995e-05	2.8891160676e-12	1.0982935200249997e-10	1.14698e-05	-6.927999999999999e-06	1.3155631204e-10	4.799718399999998e-11	-0.128311	-0.018022	0.000324792484	0.016463712721	0.000545011	0.000209135	2.97036990121e-07	4.3737448225e-08	-0.000393617	1.975299999999996e-05	3.901810089999984e-10	1.5493434268900002e-07	0.0	0.0	0.0	0.0
2619.2645881731023	0.8381122637752014	0.7024321666903928	6860546.982857611	2668.2854762246334	-6.725518712819394	7119747.382631319	45.23260195648383	2813.439428632761	4.693859765911839	7915441.418585437	22.03231950204594	2759.1990312401936	2104.4195229171005	0.993421	16.626541	0.0593108099399999	0.0296612	-0.1373730634	0.0786743874	-0.0229756277	0.1066414054	0.0397689737	-0.0777782201	-0.1059123544	0.0037251202	0.0775265216	-0.0645485035	-0.1812256963	0.0249268831	0.0805685304	-0.0517120692	0.034255146	0.0721862218	-0.0138757241	0.041096201	0.0825074901	-0.0087201679	-0.003242248	0.0576288091	0.0089219295	-0.000721739	-0.0820523354	-0.1082695152	0.0206559367	0.0859721103	0.0263825686	-0.0133001341	0.0015326739	-0.0632510955	0.0128138354	0.0783570448	-0.0112221861	-0.1572785093	0.0876616085	-0.0745532672	-0.080683058	-0.0866332044	0.0352960538	0.1062238255	0.0412713587	-0.0335010624	-0.0949590499	0.007525107	-0.126904314	0.0319236065	0.0423011024	0.0174227115	-0.067563522	-0.1685714859	-0.0675016925	-0.0422741661	-0.0181632645	-0.0041898431	-0.0905369868	-0.0716738773	0.0257279532	0.0146263489	0.0199828965	0.0629999073	-0.0087419942	0.1001530078	-0.0097819634	0.0885354756	-0.0138933658	-0.0399060815	0.0802106237	-0.0368045343	0.0860403119	-0.0398369225	-0.150404545	0.021186743	0.0649466846	0.010440245	-0.0048961129	0.1951926759	-0.0064837156	-0.034032317	0.079779186	-0.0043772627	0.0758673818	-0.0158111386	0.0089644214	-0.0029185987	0.059712088	-0.0601708317	0.1207441282	-0.0603523454	0.0055450007	-0.1277334584	-0.0422022168	0.0585131836	-0.0176920133	-0.0626879746	-0.052275867	0.0561241725	-0.0427242652	-0.0960065559	0.1582739456	-0.0768461084	0.0164559329	0.044286326	-0.1175816505	-0.0238136883	-0.0834968847	0.0067589701	0.0463983438	-0.0178669218	0.069630419	0.0156753252	0.0427724213	0.0946708931	0.0107058028	0.1147048067	0.1124192083	0.108643553	-0.00296673	-0.00296842974	8.801486892899999e-06	8.811575121316467e-06	0.0150378	0.0150263302	0.00022613542884	0.0002257905992794	-0.1465	-0.0181889999999999	0.0003308397209999	0.02146225	0.0007560069999999	0.0002109959999999	5.715465840488488e-07	4.4519312015957806e-08	-0.000142072	0.000251545	6.327488702500002e-08	2.0184453184e-08	0.0	0.0	0.0	0.0
2607.7218140395275	-11.542774133574769	133.23563469872272	6800213.0594176045	2667.3473051607425	-0.9381710638908772	7114741.646348275	0.8801649451221403	2807.050407923364	-6.389020709396846	7879531.992622726	40.81958562510177	2754.433365780655	2079.3465457551574	1.101287	18.43186	0.1283527721	0.0776936	-0.0738505905	0.0497243874	0.0887979517	0.0526668258	-0.0321149824	0.0606849168	-0.1020424765	0.0217692857	-0.0880396847	0.0410884687	-0.0975806499	-0.0277974631	0.0669629605	0.0128073874	0.0217113577	-0.092987942	-0.0170758602	0.052271816	-0.0330122796	0.0343030796	0.0335978164	0.0602451479	0.0185099449	-0.0219894386	0.0622377517	-0.0195966036	0.0380471641	-0.0553976773	0.071011365	-0.0276501342	0.1677823141	0.1487314209	0.1821293775	0.0997169442	-0.0440885791	-0.0985987278	0.024721011	-0.1320268128	0.0188093996	-0.0133624731	0.0200711526	0.1973875099	0.017173276	-0.06132401	0.0043901861	-0.0999572756	-0.0869116312	0.0511051209	-0.0119749065	0.0058499817	0.0737589188	-0.1072858922	-0.0115952751	-0.0442000212	0.0456155147	0.0037391051	-0.0089368365	0.1221549763	-0.0087982942	0.0051358536	0.0336358383	-0.0170510939	-0.0265395624	-0.0109159972	-0.0258216947	0.0715293152	0.1072824588	0.0771860082	0.1044698791	0.1029478249	0.0692015456	-0.1148219277	0.1901460579	-0.0635451581	0.0450421888	0.1600037856	-0.0289124798	0.1412335152	-0.0301232319	-0.085183055	0.0716090048	0.0769689049	-0.0479683449	-0.0541330182	0.0632028618	-0.0851601672	0.1854443085	0.0379854929	-0.051262319	-0.0946245132	-0.0886448087	-0.0998742361	0.0509678759	-0.0457254624	0.0402448394	-0.0895434078	0.1080995305	0.0378766239	-0.0343882642	0.0646453541	0.0424627791	-0.1107336172	-0.0572991627	-0.0487168849	-0.1198370959	-0.1105616738	0.0880816415	-0.0481627895	-0.0704088183	-0.14329029	0.0251266786	0.0065955647	0.1274679174	-0.0006862048	0.0451588444	0.1144017065	0.1112164334	0.105973176	-1.80729e-05	0.0029486571	3.2662971441000005e-10	8.69457869338041e-06	-0.003301	-0.0183388	1.0896601e-05	0.00033631158544	-0.0854875999999999	0.0610124	0.00372251295376	0.0073081297537599	1.05107e-05	-0.0007454962999999	1.1047481449e-10	5.557647333135409e-07	-0.000317634	-0.000175562	3.0822015844000005e-08	1.0089135795600001e-07	0.0	0.0	0.0	0.0
2604.693185319664	-3.0286287198637183	9.172591922783344	6784426.589650696	2658.6843103661045	-8.662994794638053	7068602.262186889	75.047478811926	2804.580622305851	-2.469785617513025	7865672.4670134755	6.099840996474197	2751.746910428534	2041.102356221392	0.971541	16.260345	0.0423052664	0.0260013	-0.0862271514	-0.0479358213	0.05549771	0.0808635222	-0.0410049378	0.0123840825	-0.0915508357	0.0276657601	-0.0574542859	0.0068299289	-0.0641082171	-0.0650508981	0.0688438414	0.013763155	0.0088015007	-0.0710538392	-0.1386779627	-0.0397270815	-0.0010669461	-0.1117636806	-0.0192221477	0.0214439889	0.0832026325	0.0319139315	-0.001278542	0.1880047664	-0.0179946464	0.0859620597	-0.0157443835	0.0237221091	0.019142831	-0.0431386154	0.0030182001	0.0128588009	-0.1863723993	-0.0700450609	-0.062408003	0.0333186653	-0.0500189009	0.0819666231	0.0005931073	-0.092699535	0.0201651015	-0.0100985808	0.122309022	0.0518219699	0.0044257241	0.0663717018	-0.0321210876	0.1211648471	-0.0873320805	-0.1082217941	0.0307839225	-0.0334892181	0.1043613787	0.0150681151	-0.0414833812	0.0328935307	-0.0539800934	-0.0393941724	0.0382436566	-0.0867847243	0.0588927097	0.0133421729	0.1026758214	-0.0704879232	0.0062076569	0.0498548918	-0.1069010399	0.0452200742	0.0988055153	-0.1671526551	-0.0087164141	0.1419917442	-0.0470160899	0.0771411243	-0.0306025394	-0.0046048247	0.0543154305	0.028286118	0.0885191271	0.0705846257	0.0420518876	-0.0152952183	-0.0014433373	-0.0079418987	-0.1006335828	-0.0790809314	-0.0562780096	0.0962632338	-0.1117085609	-0.1012015819	0.0249537608	-0.0769209706	-0.0483760618	0.0153343559	0.0525579951	0.0084769972	-0.1099464134	0.0523227069	-0.0245552865	-0.1226604936	-0.058601618	-0.0385514805	-0.0905454521	-0.0241577374	-0.1143611682	-0.0211192011	0.0069679075	-0.0492895707	0.050426156	-0.0012170519	0.0181873697	0.0127818043	-0.006913222	0.1140484259	0.1098185471	0.1028845713	-3.72225e-05	-1.91496e-05	1.3855145062499996e-09	3.6670718015999986e-10	-2.76482e-05	0.0032733518	7.644229632400001e-10	1.071483200656324e-05	-0.0824767	0.0030108999999998	9.065518809999395e-06	0.00680240604289	0.000363404	0.0003528933	1.32062467216e-07	1.2453368118489e-07	-0.000684778	-0.000367144	1.3479471673600004e-07	4.6892090928400004e-07	0.0	0.0	0.0	0.0
2609.4214902073786	4.728304887714785	22.356867111187523	6809080.513556097	2660.0088793702607	1.324569004156274	7075647.23832863	1.754483046771543	2805.8349133884853	1.254291082634154	7872709.561189769	1.573246119975558	2751.5537548661923	2032.56513773652	0.924957	15.480676	0.0682362952839999	0.0443081	-0.0944354586	-0.0589483588	0.0590116791	0.0958762676	-0.0402707626	0.029892362	-0.0655958494	-0.0085396354	-0.0087418995	0.0880071882	-0.098000043	-0.0578449662	0.0635879736	-0.0512282367	0.0347281476	-0.0258572831	-0.0372228564	-0.0259916691	0.0387267708	0.0301529709	-0.0334462206	-0.0628270694	0.019430821	0.0407499372	-0.0088821733	-0.0276438266	0.0872521905	-0.0418868474	-0.1548783618	0.1694972576	0.0922707864	-0.0526339972	0.0305912635	0.0232421147	0.0644857745	0.0116098561	0.0135146514	0.133443406	-0.0999291085	0.089050931	0.0401684396	-0.1460666082	-0.0246153568	0.0853483917	-0.0738446296	-0.0836535173	0.0806973809	0.0081478363	0.0084872347	-0.0033984272	-0.0374580343	-0.1253258476	0.0270608208	-0.0262841552	0.0594606294	0.0294131642	-0.0568817791	-0.005503775	-0.0508165874	0.0782467561	-0.0031396017	0.0161457493	-0.0254245398	-0.1469324032	0.1016913648	-0.032948576	-0.0172107386	0.0223455986	-0.0322733708	0.0618055393	0.1069913537	0.0290569464	-0.0497109549	-0.0850944911	-0.0452921481	-0.1454159602	0.0486660183	0.0177644149	-0.0343638826	-0.0853212873	-0.0527267998	-0.0639704959	0.0419811354	0.1321145191	0.0144048195	-0.0501530621	-0.051446429	-0.0903603843	0.0130050895	0.1529013154	0.0513094156	-0.107841898	-0.039727386	-0.051936182	-0.057355047	-0.0466462184	-0.0393321101	-0.00051688	-0.1101682518	-0.05272155	0.0513141777	-0.0442638603	-0.0991457718	-0.0458839115	-0.0127389023	-0.0003953706	0.0137000925	-0.0005437294	-0.0440765448	-0.0187201972	0.1442570598	-0.0543800982	-0.0009986814	-0.1089633771	-0.0234907745	0.1136451198	0.1082280018	0.0993899282	6.343840000000001e-07	3.7856884e-05	4.024430594560002e-13	1.4331436661894555e-09	-5.24866e-05	-2.48384e-05	2.75484317956e-09	6.1694611456e-10	-0.11834	-0.0358633	0.00128617628689	0.0140043556	0.000565119	0.000201715	3.19359484161e-07	4.0688941225e-08	-0.000240287	0.000444491	1.9757224908100006e-07	5.7737842369e-08	0.0	0.0	0.0	0.0
2602.6275102516543	-6.793979955724353	46.15816363878429	6773669.9571187245	2649.7806985985217	-10.228180771739062	7021337.75066527	104.61568189937267	2797.1644727917524	-8.670440596732988	7824129.087848362	75.17654014147548	2744.641274852417	2045.761055194547	1.000627	16.747143	0.065708943484	0.0343949	-0.1114402858	-0.0405576524	0.0591112874	0.0840553517	-0.093327556	0.0123175679	-0.0526188401	0.0128430124	-0.0994791501	0.0358871362	0.0324535655	-0.1638543722	0.069653773	0.0078140036	-0.0531288801	-0.1414877416	-0.0158246026	0.0103478926	0.0384969004	-0.0353452961	0.0258873436	-0.015543883	0.1478584253	0.0752453182	-0.0192548251	-0.0091181426	-0.005025896	-0.0998685416	-0.0209767777	-0.0560084715	-0.0731444919	-0.040790387	0.178273856	-0.2173894651	0.1592354789	-0.0126990825	-0.0998046699	0.1347218388	0.0917726143	0.0200693676	-0.0070392712	0.1147621134	-0.1413342482	-0.0386638537	-0.018515124	0.1271429156	0.0158610517	0.14124603	0.1236827606	0.1784951947	-0.0464371444	-0.0578336627	0.1424025037	-0.0003331189	0.1041685114	0.0440658971	0.0574961237	0.0420250138	-0.0582098656	0.0458886092	0.029179503	-0.0114824415	0.0296735379	0.086582427	-0.0272318451	-0.1669627282	-0.0551248538	0.0051841597	-0.0248180811	0.0064396444	-0.0315081283	0.1281130806	0.1620983741	-0.1313753127	0.0545916663	-0.1472511584	-0.0240199912	0.1049292364	0.0730510902	0.0873982164	0.0006401304	0.2795741468	-0.0168183775	0.1170418636	0.0498358657	0.0464159322	-0.0560008044	-0.0605980435	-0.0439667824	-0.1009026653	0.1030474661	-0.1016109007	0.0208605431	-0.0285029466	0.0334585771	-0.0992747979	-0.0772736046	-0.0252162568	-0.0313752524	0.1250115645	-0.0288874403	0.0151082889	-0.1866580736	0.1717639031	0.0752843251	0.0556317203	0.1464348317	-0.0237492435	-0.0538350653	-0.0090295924	0.0013418143	-0.0848726048	0.1498479791	-0.2552450991	0.0008854506	0.1131919653	0.1064475877	0.0955030384	-3.72225e-05	-3.7856884e-05	1.3855145062499996e-09	1.4331436661894555e-09	0.0156658	0.0157182866	0.00024541728964	0.0002470645336397	-0.105699	0.012641	0.000159794881	0.011172278601	0.000263374	-0.000301745	6.9365863876e-08	9.105004502500001e-08	-0.000684778	-0.000444491	1.9757224908100006e-07	4.6892090928400004e-07	0.0	0.0	0.0	0.0
