onset	duration	BIDS_Subject	BIDS_Session	Run	SubTrial	Condition	Stimulus.ACC	ResponseCheck	Result	stimrt	Cue.OnsetTime	Cue.Duration	Fix.OnsetTime	Fix.Duration	Probe.Duration	Feedback.OnsetTime	Feedback.Duration
n/a	n/a	sub-33	ses-2	1	1.0	SmallReward	0.0	No Response Detected	You did not earn $0.20!	n/a	0.03	2.0	2.03	2.0	240.0	4.318	1.71
n/a	n/a	sub-33	ses-2	1	2.0	LgReward	0.0	No Response Detected	You did not earn $5!	n/a	6.029	2.0	8.029	2.0	240.0	10.317	1.71
n/a	n/a	sub-33	ses-2	1	3.0	SmallPun	0.0	No Response Detected	You lose $0.20!	n/a	12.043	2.0	14.043	2.0	240.0	16.331	1.71
n/a	n/a	sub-33	ses-2	1	4.0	LgPun	0.0	No Response Detected	You lose $5!	n/a	18.042	2.0	20.042	2.0	240.0	22.33	1.71
n/a	n/a	sub-33	ses-2	1	5.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	24.055	2.0	26.055	2.0	240.0	28.343	1.71
n/a	n/a	sub-33	ses-2	1	6.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	30.054	2.0	32.054	2.0	240.0	34.342	1.71
n/a	n/a	sub-33	ses-2	1	7.0	SmallReward	0.0	No Response Detected	You did not earn $0.20!	n/a	36.068	2.0	38.068	2.0	240.0	40.356	1.71
n/a	n/a	sub-33	ses-2	1	8.0	SmallPun	0.0	No Response Detected	You lose $0.20!	n/a	42.067	2.0	44.067	2.0	240.0	46.355	1.71
n/a	n/a	sub-33	ses-2	1	9.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	48.08	2.0	50.08	2.0	240.0	52.368	1.71
n/a	n/a	sub-33	ses-2	1	10.0	Triangle	0.0	No Response Detected	No money at stake!	n/a	54.079	2.0	56.079	2.0	240.0	58.367	1.71
n/a	n/a	sub-33	ses-2	1	11.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	60.093	2.0	62.093	2.0	240.0	64.381	1.71
n/a	n/a	sub-33	ses-2	1	12.0	SmallPun	0.0	No Response Detected	You lose $0.20!	n/a	66.092	2.0	68.092	2.0	240.0	70.38	1.71
n/a	n/a	sub-33	ses-2	1	13.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	72.105	2.0	74.105	2.0	240.0	76.393	1.71
n/a	n/a	sub-33	ses-2	1	14.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	78.104	2.0	80.104	2.0	240.0	82.392	1.71
n/a	n/a	sub-33	ses-2	1	15.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	84.118	2.0	86.118	2.0	240.0	88.406	1.71
n/a	n/a	sub-33	ses-2	1	16.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	90.117	2.0	92.117	2.0	240.0	94.405	1.71
n/a	n/a	sub-33	ses-2	1	17.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	96.13	2.0	98.13	2.0	240.0	100.418	1.71
n/a	n/a	sub-33	ses-2	1	18.0	SmallReward	0.0	No Response Detected	You did not earn $0.20!	n/a	102.129	2.0	104.129	2.0	240.0	106.417	1.71
n/a	n/a	sub-33	ses-2	1	19.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	108.143	2.0	110.143	2.0	240.0	112.431	1.71
n/a	n/a	sub-33	ses-2	1	20.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	114.142	2.0	116.142	2.0	240.0	118.43	1.71
n/a	n/a	sub-33	ses-2	1	21.0	SmallPun	0.0	No Response Detected	You lose $0.20!	n/a	120.155	2.0	122.155	2.0	240.0	124.443	1.71
n/a	n/a	sub-33	ses-2	1	22.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	126.154	2.0	128.154	2.0	240.0	130.442	1.71
n/a	n/a	sub-33	ses-2	1	23.0	Triangle	0.0	No Response Detected	No money at stake!	n/a	132.168	2.0	134.168	2.0	240.0	136.456	1.71
n/a	n/a	sub-33	ses-2	1	24.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	138.167	2.0	140.167	2.0	240.0	142.455	1.71
n/a	n/a	sub-33	ses-2	1	25.0	SmallReward	0.0	No Response Detected	You did not earn $0.20!	n/a	144.18	2.0	146.18	2.0	240.0	148.468	1.71
n/a	n/a	sub-33	ses-2	1	26.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	150.179	2.0	152.179	2.0	240.0	154.467	1.71
n/a	n/a	sub-33	ses-2	1	27.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	156.193	2.0	158.193	2.0	240.0	160.481	1.71
n/a	n/a	sub-33	ses-2	1	28.0	LgPun	0.0	No Response Detected	You lose $5!	n/a	162.192	2.0	164.192	2.0	240.0	166.48	1.71
n/a	n/a	sub-33	ses-2	1	29.0	Triangle	0.0	No Response Detected	No money at stake!	n/a	168.205	2.0	170.205	2.0	240.0	172.493	1.71
n/a	n/a	sub-33	ses-2	1	30.0	LgReward	0.0	No Response Detected	You did not earn $5!	n/a	174.204	2.0	176.204	2.0	240.0	178.492	1.71
n/a	n/a	sub-33	ses-2	1	31.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	180.218	2.0	182.218	2.0	240.0	184.506	1.71
n/a	n/a	sub-33	ses-2	1	32.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	186.217	2.0	188.217	2.0	240.0	190.505	1.71
n/a	n/a	sub-33	ses-2	1	33.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	192.23	2.0	194.23	2.0	240.0	196.518	1.71
n/a	n/a	sub-33	ses-2	1	34.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	198.229	2.0	200.229	2.0	240.0	202.517	1.71
n/a	n/a	sub-33	ses-2	1	35.0	SmallReward	0.0	No Response Detected	You did not earn $0.20!	n/a	204.243	2.0	206.243	2.0	240.0	208.531	1.71
n/a	n/a	sub-33	ses-2	1	36.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	210.242	2.0	212.242	2.0	240.0	214.53	1.71
n/a	n/a	sub-33	ses-2	1	37.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	216.255	2.0	218.255	2.0	240.0	220.543	1.71
n/a	n/a	sub-33	ses-2	1	38.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	222.254	2.0	224.254	2.0	240.0	226.542	1.71
n/a	n/a	sub-33	ses-2	1	39.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	228.268	2.0	230.268	2.0	240.0	232.556	1.71
