global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
2808.7594484323927	n/a	n/a	7889129.639158239	4283.082152549376	n/a	n/a	18344792.725486998	2913.0677746553883	n/a	n/a	8485963.859735696	3196.548259563434	2407.555940886078	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.01326e-06	n/a	n/a	1.0266958276000002e-12	0.0111478	n/a	0.0001242734448399	n/a	-1.78942e-06	n/a	n/a	3.2020239364000004e-12	0.000122159	n/a	1.4922821280999997e-08	n/a	-1.8747500000000003e-24	n/a	n/a	3.514687562500001e-48	6.91661e-05	n/a	4.78394938921e-09	n/a
2804.7687853696307	-3.990663062761996	15.925391680492956	7866727.939383834	4267.743683761897	-15.338468787478632	235.26862474445625	18213636.150289565	2906.657932295524	-6.409842359864342	41.08607907831128	8448660.335376492	3187.4308683316044	2384.9748958623204	1.198621	18.207018	0.0334743685299999	0.0201101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-2.1238e-06	-3.13706e-06	9.841145443599999e-12	4.51052644e-12	-1.77205e-06	-0.0111495720499999	3.1401612025e-12	0.0001243129568981	0.00690261	0.00690439942	4.767073135089634e-05	4.76460248121e-05	-0.000172753	-0.000294912	2.9843599009e-08	8.6973087744e-08	-0.0	1.8747500000000003e-24	3.514687562500001e-48	0.0	8.259929999999998e-05	1.3433199999999978e-05	6.822644360489997e-09	1.8045086223999942e-10
2810.1061876277777	5.337402258146994	28.48786286527264	7896696.785743923	4269.297565177281	1.5538814153842395	2.414547453076528	18226901.70002866	2904.5500810078524	-2.107851287671565	4.443037050938674	8436411.173082722	3182.758392989236	2380.165829650184	1.029204	15.633578	0.03506220085	0.0240904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.1238e-06	4.51052644e-12	0.0	0.0	1.77205e-06	0.0	3.1401612025e-12	0.0291933	0.02229069	0.0004968748606761	0.0008522487648899	0.0	0.000172753	0.0	2.9843599009e-08	-0.0	0.0	0.0	0.0	0.0	-8.259929999999998e-05	0.0	6.822644360489997e-09
2827.243130762606	17.13694313482847	293.67482000634465	7993303.720444343	4267.2991603087	-1.9984048685810196	3.993622018768321	18209842.12357134	2913.6610431288686	9.1109621210162	83.00963077059203	8489420.674246807	3184.979940302368	2410.280872107354	1.16475	17.692516	0.0739047877699999	0.0498151	-0.0520605415	0.0944298568	0.1994761196	-0.0217344195	0.1576488149	-0.2340469312	0.0494708241	-0.0690898163	0.0734456251	-0.0718821165	0.0483812253	0.1820087111	-0.0228713055	0.0203172645	-0.0745469931	0.0573012159	-0.0973212438	0.0071550575	-0.0827410354	0.0510223169	-0.1166237876	0.1641627846	-0.0538536684	0.0707103987	-0.05201338	-0.08963289	0.0960412486	-0.091836035	0.0463091738	-0.0105331979	0.0602665553	-0.0281384814	0.071446304	-0.0687278903	0.0374658726	-0.0669648394	0.1339755027	-0.0763162619	0.0810349856	-0.0488981562	0.1279885024	0.0365519989	-0.0929603288	0.0090875838	0.0420600474	-0.0170850021	-0.0736023475	0.1628067191	0.0095158838	0.070466817	-0.1311808642	0.0858548868	-0.0009279105	-0.086191169	-0.0515954922	0.1066039522	0.0458003316	-0.0657435174	-0.0074585715	-0.0059844397	-0.062497175	0.010535988	-0.0381645487	0.1326795539	-0.0869763611	0.0492505338	-0.0641794836	0.0243121549	-0.0618451721	0.1604605901	-0.2102523861	0.0933814874	-0.0664143431	0.0303494701	0.0603053596	-0.035925209	0.0813273849	-0.1185387081	0.0669321829	-0.0309931422	0.0626877105	-0.0719455478	0.0382854278	-0.0173920095	0.0373411859	-0.0266962537	0.1593121701	-0.0371552165	0.0960940006	-0.1071886245	0.0081149077	0.029098323	-0.1157685222	0.0066912977	0.0533215484	-0.0263869628	-0.1051595874	0.0358785335	-0.070239363	-0.002142382	-0.0045681501	-0.0015663859	-0.0251457369	0.0275789562	0.0370124923	-0.0758848079	0.1185422938	-0.2404142007	0.0142694656	-0.0120432748	0.0216745457	-0.0350299876	0.0278397276	-0.0744500622	0.0535930012	-0.1103220449	0.0696832897	-0.0115459107	0.0692276454	-0.0370961052	0.0633682777	-0.0534696897	0.0640802872	-0.0217220502	0.0751685907	-0.0591297746	0.0246672835	-0.0589402875	0.1166357094	0.1166157323	0.1165824397	0.0	0.0	0.0	1.59847e-06	1.59847e-06	2.5551063409000002e-12	2.5551063409000002e-12	2.58393e-05	2.58393e-05	6.676694244899999e-10	6.676694244899999e-10	-0.0159524	-0.0451457	0.0020381342284899	0.0002544790657599	-0.000404343	-0.000404343	1.63493261649e-07	1.63493261649e-07	-0.0	0.0	0.0	0.0	-0.00017029	-0.00017029	2.89986841e-08	2.89986841e-08
2834.1959580573016	6.952827294695453	48.34180738986209	8032666.728668346	4283.856224623529	16.557064314828494	274.13637872536714	18351424.153245755	2917.807658814532	4.146615685663164	17.194421644587795	8513601.53383674	3191.998497981848	2456.097445526164	1.042249	15.831729	0.02895540917	0.0155678	-0.0774607314	0.1020239561	0.0255704675	-0.047431486	0.0991905088	-0.0645419945	-0.0281708393	-0.1821541048	0.0057258959	0.0007816238	0.0128560766	0.2032318029	0.1050306976	0.0159424668	0.0240287481	0.0573562917	0.0081737359	-0.0198729077	-0.0668747486	0.1936791515	-0.1277343336	0.0220720931	-0.0562602023	-0.0115658234	0.0256781251	-0.0977631482	-0.041191311	0.0450539927	-0.1511938871	-0.1412637484	0.0209471103	-0.0796230993	0.210274054	-0.1658055881	-0.0213345766	-0.0318476141	0.0098533378	0.0418014201	-0.0202757167	-0.0828437524	0.0570080436	0.0069254057	-0.0584884848	0.0122423534	-0.1069175063	-0.0456450586	0.0117174745	-0.0681502382	0.0315425131	0.1769235738	-0.034427777	-0.1860684635	0.0275933482	0.0147606609	0.0940425862	-0.0010027084	0.0532029932	-0.1500656821	0.0281830499	-0.1222653887	0.1165713819	-0.1025288919	-0.0256174372	0.0747661044	-0.0258478696	-0.133604274	-0.1024597006	-0.0485996277	-0.0365153735	0.2300640606	-0.1155955725	0.092624286	-0.0466693999	0.1416123045	0.0321895318	-0.1623671115	0.1720408735	-0.0741018855	0.1063291175	-0.0369075944	-0.1651677088	-0.0388556688	-0.0956441753	-0.1022291101	-0.0420234025	-0.0682121033	0.0546327196	0.0717224364	-0.0655924345	0.0003659508	0.0554518792	-0.0320176026	0.0311595098	-0.1925490789	0.0569355917	0.0334564924	-0.1083278743	-0.0256727383	0.0679370736	-0.1217150853	-0.0823797602	-0.0388796071	-0.0732137301	-0.0978612872	0.0637100062	-0.0851476181	0.1154767677	-0.1684655645	0.1039962041	-0.0987293135	-0.0009127695	-0.1342153894	0.0907762148	0.0599799021	-0.0159993431	0.0069215739	0.0741195472	0.095733021	0.218451144	0.0570980739	0.0604183687	-0.0452278109	-0.0503688934	-0.0525939232	0.0619970976	-0.0017735288	-0.0547804172	0.0372154881	0.1165824397	0.1164027144	0.1161033775	0.0	0.0	0.0	0.0	-1.59847e-06	2.5551063409000002e-12	0.0	0.0086082999999999	0.0085824606999999	7.410282888999828e-05	7.365863166704277e-05	-0.0185931	-0.0026407	6.973296490000015e-06	0.00034570336761	-0.00022002	0.000184323	4.84088004e-08	3.3974968329e-08	-0.0	0.0	0.0	0.0	0.0	0.00017029	0.0	2.89986841e-08
2826.330836633807	-7.865121423494656	61.86013500631461	7988145.998107155	4283.840389766394	-0.0158348571349051	0.0002507427004828	18351288.48499389	2913.968615344083	-3.8390434704488143	14.738254767995675	8491213.091210313	3190.5933688140585	2472.407637691806	1.068897	16.236506	0.0384134	0.029472	-0.1267081228	-0.0024807374	0.0145974325	-0.1629801809	0.0181080388	0.1116376539	-0.1457722976	-0.0600499694	0.0450514418	0.0308551847	0.1275920104	0.2623673236	-0.0370394716	-0.0793029288	0.1047233516	-0.018360586	-0.0412737209	0.0559589527	-0.033884623	0.1421814628	0.0318602536	-0.0691893338	-0.006337138	-0.0078667759	-0.0311499373	-0.0200462246	-0.1329855889	-0.0134533877	0.0699547735	0.0217183641	0.0707562167	0.0992180232	-0.0849880636	0.0965190716	-0.1822865316	-0.0901400737	-0.0450557941	0.0090718695	0.0307512121	-0.0147837665	0.0035650602	0.1227759406	0.0527017934	0.0415647509	0.0240540362	0.0153201621	-0.1571796263	0.0685081386	-0.0697227975	0.0993944288	-0.0940981837	-0.0576366346	0.0349686837	0.0744896802	0.0571046645	0.0482013097	-0.1312627745	-0.0667124268	-0.0063891794	-0.0164655337	0.0438420504	-0.0146008883	-0.0721832357	0.040893816	0.2028712811	-0.0399890657	0.0250218811	-0.1730941598	0.0030439616	0.1121907076	-0.0343502799	0.1895099516	0.1711761236	-0.0646631414	0.0100810501	0.0223877093	0.0234813303	-0.1313369146	0.1162773673	-0.0310324841	0.0805730048	-0.0141766027	-0.0328517259	-0.0221095681	0.020303851	-0.0160130556	-0.1219945216	-0.0909175721	0.0228123274	0.123284473	0.0123528661	0.0524746444	-0.0281155254	-0.0243546299	-0.0473908609	-0.0568938862	-0.0668403056	0.0983043287	0.0896552442	-0.0402557711	-0.054235764	-0.1060811049	-0.0405525569	-0.0647405117	-0.0492649242	-0.0722766647	0.0322538501	-0.1767613641	0.1270085573	0.0734239805	0.0719681486	0.0362870083	0.1064166372	0.156496978	-0.1321880081	-0.0333404875	0.087867072	0.1017122656	0.082259817	-0.0499479927	0.0848121545	0.1149465084	0.0722262651	-0.0518024146	0.0033665573	0.0867440703	-0.0025051892	-0.0186474582	0.1164759247	0.1159770678	0.1151472216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0187954	-0.0274036999999999	0.00035326706116	0.0007509627736899	-0.0186018	-8.700000000000374e-06	7.56900000000065e-11	0.00034602696324	0.0	0.00022002	0.0	4.84088004e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2819.6544280212665	-6.676408612540399	44.574431961603615	7950451.093459936	4275.42794979538	-8.412439971013555	70.76914626590654	18279284.15389153	2909.055312808276	-4.913302535806906	24.14054180836657	8462602.812978057	3186.8193669075363	2417.616108451465	1.081656	16.430328	0.0086887999999999	0.00878309	-0.0568392686	-0.0729126895	0.2001534218	-0.0217110305	-0.0920640534	-0.0749631503	0.0865220149	-0.1400781607	-0.0013606867	0.1955665547	0.091561456	0.0718141966	-0.0055479962	-0.1927869253	-0.0743762391	-0.0795297523	-0.0704268075	0.0925102453	-0.0085303997	-0.0198656462	0.0403496505	0.0414151507	-0.0266613559	0.0816232756	-0.0506182964	0.0823311508	0.0166881593	-0.1318594663	0.1456281303	-0.0796534124	0.0316848864	0.074454031	-0.0545938005	-0.096783872	-0.0435713754	0.0289175979	-0.0874269587	0.1008655299	0.0223354588	-0.1378036326	-0.0246399857	0.0670943899	-0.008297985	0.0210519357	0.1357176719	-0.0982916556	0.0408057232	0.0235752223	-0.0059772071	-0.0489557871	0.0657251364	0.0621952214	-0.031369616	-0.1197878588	0.1170159713	-0.0353300272	-0.0519053959	0.0790029839	-0.029329145	-0.0323891608	0.017736029	-0.0338086126	-0.0541904415	-0.1052470535	0.0337368617	-0.0589357618	0.0456535691	0.1172387558	0.1215441536	0.0183768575	-0.0576817277	0.2058136059	0.0093031387	-0.0459225562	0.0666366848	0.131822665	0.0061930912	-0.0241325076	-0.0268276388	-0.0811660832	0.0786018436	-0.0382443916	0.1173205644	-0.1488262906	-0.053598115	0.1517213738	0.0604210914	-0.0480622694	0.0457059688	-0.0226671991	0.1071974258	-0.110687972	-0.066821165	0.0022675101	-0.0046529331	-0.1052717269	0.0676052218	-0.0767723712	0.0288138251	-0.0639565564	-0.0071045825	0.0504529204	0.0868066998	0.1701627011	-0.1206589842	-0.0527654781	0.1463258894	-0.1747650572	0.0549627656	0.1037050382	-0.0504368477	0.1912440017	-0.0756297607	-0.0676307769	-0.1062170879	0.0974234797	0.0105264277	0.1473863225	0.0628360521	-0.0431672152	-0.0187244359	0.1182682236	0.0540703735	0.0853032918	-0.031823444	-0.0625144292	-0.0426826344	0.0774733188	0.116316213	0.1153395698	0.113717901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0187895	5.899999999999656e-06	0.00035304531025	3.4809999999995936e-11	-0.0186086	-6.79999999999778e-06	4.623999999996981e-11	0.00034627999396	-0.000173522	-0.000173522	3.0109884484000005e-08	3.0109884484000005e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2821.082124938373	1.4276969171064593	2.038318487115288	7958504.355646806	4276.270180602419	0.8422308070385043	0.7093527323247303	18286486.65750944	2905.1566246346947	-3.8986881735813768	15.199769474823292	8439935.013658853	3184.2739793087285	2416.074460313916	0.999497	15.182322	0.02664902	0.0165855	0.0095494443	-0.0976221479	0.2158232743	0.111395346	-0.086325924	-0.0227969014	0.0244922821	-0.1134914699	0.1845489059	-0.1113194991	0.190604515	0.0781003065	-0.0570086068	-0.0408531659	-0.1057704543	0.1870556427	0.0835085381	0.1058815758	0.0116265592	-0.1674594719	0.0407724629	0.0012398988	-0.2095154892	0.0733167992	0.0243707954	0.0060199716	0.0074339527	0.077496175	-0.0986505041	0.1065597589	0.0533713616	-0.0305903478	0.098376892	0.0088395722	-0.1205926145	0.0150067582	-0.0378928916	-0.0623081649	-0.0185283328	-0.0368701976	-0.0221413562	0.1725005589	-0.0508403466	-0.0929298689	-0.0263878882	0.0146040964	0.0611304323	0.1212932632	0.0350216453	-0.0437682175	0.0825435306	-0.0200189924	0.0134035559	-0.0465593395	0.0540416111	0.0209362734	-0.0355876693	-0.1072556278	0.0894345507	-0.0763532277	-0.0228722695	0.1099411248	0.0223031847	-0.1041823088	-0.0122848581	0.197114826	-0.0512995053	-0.0080543676	0.0633685977	0.033120834	-0.1216914517	-0.074099204	0.1887133941	-0.1669538964	0.1206584668	-0.1035063984	-0.0014870815	-0.0823886526	0.1185236539	0.0873725796	-0.0806845293	0.0019746761	0.0519647903	-0.0051219819	0.0159941414	-0.0246329391	-0.0801631348	-0.1202878763	-0.1041998525	0.0373404172	0.0269518615	-0.0586067033	-0.0177181159	-0.0838746597	0.0034514472	0.0509969544	0.1252338581	-0.1459709168	0.1150982725	-0.0516350307	0.0081437332	0.14738081	0.0354886301	-0.0095081768	-0.1108933769	0.0543032608	0.0882285202	-0.0734613106	0.1647135601	0.0317488637	-0.1161708664	-0.1205604126	0.1821391409	-0.1140566338	0.0398601648	0.047680681	-0.1223475615	-0.0047648092	0.0117766668	0.059402768	0.0856718891	-0.1470290042	-0.0506673174	-0.0189175823	0.0104234916	0.0057406372	-0.0709856799	-0.0467563824	0.1161033775	0.1144913851	0.1118212892	0.0	0.0	0.0	-0.0049379	-0.0049379	2.4382856410000003e-05	2.4382856410000003e-05	-0.0100194	0.0087701	0.0001003883763599	7.691465401000002e-05	-0.018599	9.5999999999985e-06	9.215999999997116e-11	0.000345922801	8.510639999999998e-05	0.0002586284	7.2430993209599975e-09	6.688864928655999e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2823.748432342092	2.666307403719202	7.109195171127831	7973555.209154423	4270.755978468488	-5.514202133930667	30.40642517384552	18239356.627624333	2907.6776884425017	2.521063807806968	6.355762723034168	8454589.53986633	3186.669284975476	2417.172645086954	0.966118	14.675303	0.06784043	0.041114	0.0754523985	-0.0680021076	0.1649126224	0.0972770867	0.0060377458	-0.0271344861	0.024676284	0.0860640965	0.0661108047	-0.0270663983	0.1087900374	0.1057013776	-0.0269276921	-0.0379282616	0.0641389981	0.0732232884	0.0783837209	-0.0266678916	0.0592377279	-0.1597968728	0.0452725901	-0.0599055632	-0.1142613862	-0.025481427	-0.0394442546	0.0654696586	0.1081437097	-0.0768122436	0.0813473086	-0.0773742338	-0.0016563448	0.0422110085	0.0491788492	-0.015344706	0.0354065306	0.0358990057	-0.0076964699	-0.0067488869	-0.0366427661	0.1235690706	-0.0563732561	-0.0242935892	-0.0320785965	0.1221806242	0.0159587391	-0.0229107822	-0.0332825715	-0.0121642026	0.0214731366	-0.0105668453	0.0026050396	-0.1325358734	-0.1457334932	0.0792323043	-0.0321609052	-0.0652102595	-0.0910199967	-0.0619540246	-0.022420202	0.0110467306	-0.067082271	-0.0603982721	0.0996857206	-0.0191183838	-0.0343655137	0.1638640816	0.1188010382	0.0210580673	0.0074649941	0.1067193431	-0.1031458529	0.0166442874	0.0116434417	0.0022380083	0.071762991	0.1374501183	0.0522820654	-0.0043135273	-0.1432360522	0.0261411519	0.1307157391	-0.0417598402	-0.0747486995	0.0477843093	0.0508742902	-0.0574274597	0.0124090873	0.1101832719	-0.1002580735	0.0304630401	0.0311945333	0.0704611379	-0.0866669763	-0.0584140831	-0.0586581298	-0.0828954762	-0.0581633402	-0.0550381563	-0.0264014702	0.0063703297	-0.0157419534	0.1272325627	-0.0125297899	0.0551452662	-0.0151763358	0.1332838677	0.0046960859	-0.0685404039	0.1061341642	0.1495148314	-0.0047917576	-0.0538001645	-0.056845124	-0.0549290995	-0.0758739181	-0.0234800821	0.0064207886	0.0193616284	-0.0764715278	-0.0005095717	0.0773081523	-0.0281847184	-0.1139459985	0.0258238066	0.0333154476	-0.0421944559	0.0069287542	0.1259208345	0.1158375154	0.1134340629	0.1094651797	0.0	0.0	0.0	-0.0104309	-0.005493	3.0173048999999995e-05	0.00010880367481	-0.0188084	-0.008789	0.00035375591056	7.7246521e-05	-0.0566206	-0.0380216	0.00144564206656	0.00320589234436	0.00018137	9.626360000000002e-05	3.2895076900000004e-08	9.266680684960006e-09	0.000214473	0.000214473	4.5998667729e-08	4.5998667729e-08	0.0	0.0	0.0	0.0
2825.848383612027	2.0999512699349907	4.40979533610158	7985419.087162707	4266.505352035799	-4.250626432689387	18.067825070277703	18203067.918950114	2910.0660942036857	2.3884057611840035	5.704482080056939	8468484.672633894	3185.652626325174	2432.861917131112	0.982121	14.918384	0.0375296702	0.0196252	0.1061247559	-0.0243612004	0.1187533546	0.0986383333	0.0789950385	-0.0989634242	-0.0179697033	0.0944038545	0.0729644451	-0.0182325638	0.0072771153	0.0677370704	-0.0141227032	-0.0632031103	0.1700909446	-0.0508667677	-0.0038417396	-0.0988334041	0.0647523008	-0.1353130125	-0.0593729719	0.0451259315	0.0258774275	-0.0133834739	-0.0733203564	-0.0501452132	-0.1369641246	-0.0603601898	0.0476196041	-0.0744499171	-0.0044488594	0.0258077242	0.123758946	-0.0548547537	-0.024636697	-0.0639083789	0.0428596628	-0.009383984	-0.1134413448	-0.0944790282	-0.0229205858	-0.0226234361	0.1388800743	0.0090926035	0.0369279293	-0.0518581043	0.119803114	0.06224733	0.0951893723	-0.0396204515	-0.0794491491	0.2017883843	-0.1633650703	0.0296728307	0.1086703447	0.0109097654	-0.1506923571	0.0807625413	-0.0999919969	0.0359978482	0.0969084073	0.0866221047	0.0738246274	0.051938648	-0.1072394491	0.098791209	0.0979377205	-0.0128889854	-0.0159968896	0.0609162544	-0.0327494573	0.1732101783	-0.094065482	0.0568936382	-0.1358437406	0.09359166	0.0308542204	-0.1192495668	0.0237890272	0.0187909167	0.0107160855	-0.0241853088	0.0371236368	-0.0182968577	0.0357926921	-0.0344836474	-0.0638255338	-0.1367943644	0.0566841536	0.0024413213	-0.0085008345	0.0355767289	0.0699343278	0.0295326212	-0.0315895292	0.0600051356	-0.014549722	-0.0117597142	0.0009831275	-0.0723380069	0.0174318275	0.0161075382	-0.0036315135	-0.1067754834	0.0262643325	0.1048143868	0.1194366398	-0.0063705696	0.0385593271	0.0721206548	0.125760701	0.0965760434	-0.1212043763	-0.1610664042	-0.0406946064	0.1224359543	0.0902376339	0.0425735851	-0.0175617398	-0.0252252451	-0.0774572632	0.0232065817	-0.0597808129	0.110368794	0.0439648974	-0.0165872878	-0.0340198031	-0.0902591879	0.1155187483	0.1121695347	0.1066592543	0.0	0.0	0.0	2.53202e-05	0.0104562202	0.0001093325408708	6.4111252804e-10	-0.0187954	1.2999999999999123e-05	0.00035326706116	1.6899999999997719e-10	-0.0443449	0.0122757	0.00015069281049	0.00196647015601	0.0	-0.00018137	0.0	3.2895076900000004e-08	0.000328798	0.000114325	1.3070205625e-08	1.08108124804e-07	0.0	0.0	0.0	0.0
