global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
3869.564689002868	n/a	14973530.88237786	n/a	4494.118392998691	n/a	20197100.130289137	n/a	4291.566503275846	n/a	18417543.052039277	n/a	4198.090160420078	3368.054622182006	n/a	n/a	n/a	n/a	-0.0671792207	0.0647126779	0.0026675834	-0.0588665873	0.0163167723	0.1110612339	-0.114812438	0.0770982829	-0.0312675479	0.1950882418	-0.1665905684	0.0111558286	0.0839947405	-0.0643704539	0.0503191329	-0.0021773168	-0.2575626808	0.164029052	-0.1283077679	0.2855593159	-0.2496419327	0.2117152922	-0.0010367328	0.1040105026	0.1550877836	-0.0164991271	0.1496255442	-0.0888526044	0.0022716388	-0.1342610929	0.1443370078	-0.0629718536	0.0206878076	-0.0133208748	0.0840880471	-0.0087906119	0.0684511898	-0.0298781965	0.0260594038	-0.0687110723	0.0054501306	0.0705766377	-0.0829840456	0.1405445375	-0.0256282973	-0.1541463849	0.0411387107	0.0299542888	-0.1091479741	0.0255928271	-0.0059718335	0.148802565	-0.2631448992	0.1964586339	-0.1470051743	0.0460679196	-0.2839531314	0.2811590574	-0.0629905827	0.2032564428	-0.1363971068	0.0960378015	-0.0617447993	0.0971299846	-0.0803015394	0.1030823492	-0.0439812851	0.0863075504	-0.0196547289	0.0403027054	-0.1122812891	0.0144120144	-0.0012667749	0.1701892109	-0.0380661738	0.048121207	-0.0101186927	-0.1296877911	0.0681021643	-0.0308750978	-0.0574888317	0.0300768439	-0.0294866148	0.0029667588	-0.2046972753	0.1897017345	-0.2745475077	0.0738544759	-0.0337617134	0.3080789224	-0.0416241493	0.0606760018	-0.0219014617	0.0194828373	-0.1371383711	0.1223058735	-0.1294931297	0.3045650844	-0.1506799862	0.2495286292	-0.2084789075	0.1721275926	-0.0437196073	-0.1068559755	-0.183916263	0.1154637225	0.1154447293	0.1154130763	-0.0361978	n/a	0.00131028072484	n/a	-0.021244	n/a	n/a	0.0004513075359999	-0.0226737	n/a	0.00051409667169	n/a	0.00090094	n/a	8.116928836e-07	n/a	-0.00131455	n/a	1.7280417025e-06	n/a	0.000851022	n/a	n/a	7.24238444484e-07
3876.965757255192	7.401068252323967	15030863.482929325	54.775811275557736	4498.670315695418	4.551922696727161	20238034.609319117	20.720000236979867	4300.0319201341845	8.465416858338358	18490274.51417288	71.66328258543928	4205.21369174652	3363.8781152189067	1.306742	14.307001	0.05649525	0.0398622	-0.0722154949	-0.0493074407	0.0253429306	0.0882123734	0.0944627561	0.020564353	-0.1275688847	0.0226226139	-0.0701928986	-0.0712467274	-0.0101237772	-0.0062522939	0.0137957034	0.0653780691	-0.0150309123	-0.0912847649	0.0113889904	-0.0382568056	-0.1574898366	0.0767871199	-0.1484349832	0.1032768182	0.0571407606	-0.0746496658	0.1362627994	-0.0918786843	-0.1174930418	0.1388983382	-0.0877701599	0.0180533234	0.0129144965	0.0390794015	-0.1549442493	-0.1505364797	-0.0904773979	-0.0224988964	0.0137543886	-0.0479996114	-0.0353239327	-0.1809859733	-0.1080460897	-0.0225484935	-0.034916955	-0.0983597539	-0.0356327903	0.0004259553	0.0514945604	0.100611686	0.0450891278	-0.0308775011	-0.0565921763	0.0164123654	0.1498283713	0.0028475629	-0.042776235	0.0190123586	-0.2007639618	0.1190018029	-0.1186176125	0.1341761703	0.1527090078	0.0228213016	-0.1048198833	-0.0384441438	0.0143933446	-0.0168638778	-0.1079437404	-0.1789156784	-0.0177355022	-0.0716165582	0.0366290456	0.1420043563	0.0122474279	-0.0548632498	0.1199264529	-0.0715566131	0.0246086221	-0.1387846969	0.0536597665	-0.0168144844	0.0511589939	0.1004426948	-0.1145800328	0.0589828608	0.0096755578	0.0010334916	-0.0606203643	0.1396026426	0.1013929377	0.0093000696	-0.0365278903	0.2857299391	0.0434089426	0.117592118	0.0983631637	0.067390239	-0.0433361768	-0.0031487566	-0.1131212279	0.1319984919	-0.0405285554	-0.1263503103	-0.0180642706	0.0176842654	-0.0148937364	0.1154130763	0.1152422001	0.1149575937	-0.0339199	0.0022778999999999	0.00115055961601	5.188828409999997e-06	-0.0212368	7.199999999998874e-06	5.1839999999983785e-11	0.00045100167424	0.0140328	0.0367065	0.00019691947584	0.00134736714225	0.000725729	-0.000175211	5.266825814410001e-07	3.0698894520999995e-08	-0.00124042	7.412999999999994e-05	1.5386417764000002e-06	5.4952568999999915e-09	0.00075029	-0.0001007319999999	1.0146935823999996e-08	5.629350841e-07
3889.404217694415	12.438460439223036	15127465.168619104	154.7152980981165	4518.546126813712	19.875811118294223	20417259.1001432	395.04786761010826	4305.96680004343	5.934879909245865	18541350.08307626	35.222799537170204	4208.804789941955	3383.4773432976685	0.987205	10.808511	0.04623055	0.0366974	-0.0896069469	-0.0614316238	-0.0535447077	0.1725868606	0.0961773337	0.1789454237	-0.0665273942	-0.0951259523	-0.0790716025	-0.0925280876	-0.0041205843	-0.0091169481	-0.0073437243	0.202999828	0.0156820646	-0.0849688781	0.007020345	-0.0336866596	-0.054807864	0.0764390847	-0.089482391	0.1162058781	0.0701257572	-0.0313082946	0.0272032232	-0.1392913753	-0.0387830356	-0.0238418335	0.0317360287	-0.1153984051	-0.0146625955	0.0590189241	0.1049950016	-0.0350485292	0.0910642211	0.0589513838	0.1334802234	0.0955722954	0.0335969223	0.0680673801	0.0551719597	0.0057659462	0.05188942	-0.1176206834	-0.0460798237	0.2141592456	-0.1052910457	0.124007753	0.1097082663	-0.157120376	-0.0625955996	0.0265890451	0.0942952751	0.0946450201	-0.0193351214	0.0962308179	-0.1428163606	0.0800820878	-0.1263842306	0.007029068	0.1112517541	0.026873365	0.0043283855	-0.0614784135	-0.0621497358	-0.0280277056	-0.0145284798	-0.0770859168	0.179534073	-0.042705406	0.0139831216	-0.0941133104	-0.1094623054	-0.0634524552	-0.1267269942	0.1141814069	0.0971654602	0.1722771868	-0.0671247792	0.008879359	0.0403199418	0.103455795	-0.1750771458	0.0232623016	-0.0330337331	-0.0044119898	-0.0177408777	0.0463892719	0.1246796346	0.1638093524	-0.1176460081	0.1206053663	-0.0326654446	0.0973685164	0.0033437657	-0.0868789437	-0.1083476337	-0.1297238867	-0.0280219825	-0.0066924649	0.0344418295	-0.0952053244	0.0242777508	0.0680470204	0.1814958268	0.1153118061	0.1148374968	0.1140484259	-0.0339199	0.0	0.00115055961601	0.0	-0.0212475	-1.0699999999998905e-05	1.1448999999997655e-10	0.0004514562562499	-0.0178495	-0.0318823	0.00031860465025	0.00101648105329	0.00101248	0.000286751	1.0251157504000002e-06	8.222613600100003e-08	-0.00124042	0.0	1.5386417764000002e-06	0.0	0.00075029	0.0	0.0	5.629350841e-07
3899.213178661197	9.808960966782251	15203863.412645156	96.2157152478578	4527.313200744038	8.76707393032575	20496564.817631222	76.8615852997974	4310.0817574838975	4.114957440467151	18576804.75619548	16.932874736855968	4215.251155464816	3428.1017841800626	0.97252	10.647737	0.04128575	0.0238728	-0.0746737803	-0.0688190165	-0.21372469	0.2082638219	0.1192608175	0.1903651678	-0.0478991957	0.0117174694	-0.0313825556	-0.0565382653	0.0762304824	-0.009174866	-0.0851545694	0.2163591673	-0.00102384	-0.0629910728	0.0294597112	-0.0326556611	-0.0067114286	0.074975234	-0.0362623581	0.0493970575	0.092870696	0.0472702187	0.0680453857	-0.0234288611	0.0386405736	0.099482502	0.072069441	0.1297483018	-0.1456429543	0.0580353665	-0.024211143	-0.1379591232	0.0446091108	0.0829650845	0.0394404772	0.0251946452	0.0069181391	0.0583176761	-0.0135040798	-0.0539302422	-0.0992943149	0.0466455376	-0.1506707074	0.019516572	0.0128300737	0.0629792656	0.1772590284	-0.1864649727	-0.0791513778	0.0330946546	0.0515214767	0.037165068	-0.0501289759	0.0404662336	-0.0462111283	0.0892028173	-0.0231960999	0.0111011096	0.1327055729	-0.0403171838	-0.1062254168	0.0093855977	0.0680003107	-0.0731665691	0.0955443789	0.0305613781	-0.0362443311	-0.0184970182	0.1037024561	-0.0660507863	-0.0011132794	0.0151253838	-0.0468568762	-0.1105368159	-0.1317896242	0.0796197423	0.0003055409	0.0427771856	-0.0901888021	0.0940213627	-0.1944541468	0.0273646751	0.0152321854	-0.0676153873	-0.0567279111	0.0592319978	0.0623625933	0.110488505	-0.0714965418	0.1062676299	0.0854396931	0.1644929027	0.0624203676	-0.0014484284	-0.0610022566	-0.0328710743	-0.054063512	-0.0512117687	0.0219446073	-0.0831735201	0.0786146528	0.0970434783	-0.0203121036	0.1151599564	0.1142313295	0.112689161	-0.0339136	6.300000000000749e-06	0.00115013226496	3.9690000000009436e-11	-0.0159885	0.005259	2.7657081e-05	0.0002556321322499	-0.0394872	-0.0216377	0.00155923896384	0.00046819006129	0.000793655	-0.000218825	6.298882590249999e-07	4.788438062500003e-08	-0.00117159	6.883000000000019e-05	1.3726231281e-06	4.737568900000026e-09	0.00075029	0.0	0.0	5.629350841e-07
3894.795189315627	-4.417989345570277	15169429.56671615	19.51862985757248	4524.4207430373535	-2.8924577066845814	20470383.06002668	8.366311584959028	4304.2016034354165	-5.8801540484810175	18526151.44301601	34.5762116338677	4209.575632495124	3436.0894451766526	1.022136	11.190963	0.0847185899999999	0.044874	-0.0162423426	-0.1142223675	-0.2439213155	0.0797156818	0.1552294411	0.0794102731	0.1125749849	0.0947466228	-0.0163768597	0.0339376288	5.92515e-05	-0.0182307362	-0.049243252	0.1395385986	-0.0959624453	-0.1296015887	-0.0363613392	-0.0040375225	0.0128254454	-0.0268337707	0.0373463441	0.1313854263	0.0374163686	-0.073656055	-0.1858285078	-0.0599298819	0.1254532586	-0.0160869985	0.0704170335	0.0552500703	-0.0535907249	-0.1427423383	0.0927727107	0.1106187101	0.0657265356	-0.0897422908	-0.1676852253	0.0199462181	-0.0559222398	-0.0503275284	0.0171582335	-0.0093589452	0.1229175605	0.0368213836	-0.0697440764	0.082580423	0.0227514992	0.0736185253	0.185044988	-0.0516149363	-0.047023471	0.0599711502	-0.0399659277	0.0053859969	-0.1020890928	-0.0033419478	-0.0221500443	-0.1228376021	-0.0815532286	-0.0184730605	0.0164146072	0.1125092902	0.0416620883	0.00782343	-0.0748937518	0.0736003521	0.0511807335	0.1003367053	-0.0453762023	0.1019024998	0.0362378929	-0.1420325373	0.0834795506	0.0327150071	-0.0365063766	0.1046277934	-0.0610926203	0.0381116628	-0.0039499733	-0.0611095526	0.2177812934	0.0360717488	-0.2028312697	-0.0034358481	0.0065262607	-0.021653083	0.0097444523	-0.0856349426	0.137954213	0.0933624293	-0.027193099	-0.0163168568	0.0854415106	-0.0120592272	-0.1161534015	0.0407448137	-0.0306016387	0.0328592428	0.0339394666	-0.0013654119	-0.0377429815	0.0441934908	0.0345940308	0.1412127123	0.0509667833	0.1149575937	0.1134247617	0.1108851636	-0.0339139	-2.999999999947489e-07	0.0011501526132099	8.999999999684936e-14	-0.00525494	0.01073356	0.0001152093102735	2.76143944036e-05	-0.00553962	0.03394758	3.06873897444e-05	0.0011524381878564	0.00131821	0.000524555	1.7376776041e-06	2.75157948025e-07	-0.000895402	0.0002761879999999	8.01744741604e-07	7.627981134399995e-08	0.00075029	0.0	0.0	5.629350841e-07
3882.572467171976	-12.222722143651026	15074368.962841883	149.39493660089713	4508.897781764919	-15.52296127243426	20330159.206404608	240.96232666549383	4303.406845889903	-0.7947575455136757	18519310.48125208	0.6316395561509224	4213.968837858901	3393.1593787916345	1.114614	12.203466	0.03313817	0.0198858	0.103851784	-0.0524107071	-0.1174965867	-0.1160171045	-0.0363952256	0.0799877706	0.1480695342	0.1565866421	-0.0891553733	0.0088042067	0.091746798	-0.0836201739	-0.1094106776	0.0770153821	-0.0907982629	0.0249816812	0.0647543387	0.1202012901	-0.0022416627	-0.0004096828	0.0227199073	0.0348109013	0.0661988677	0.0007205177	0.0213976213	-0.0498772395	-0.0297253631	0.0531402058	-0.0031007742	0.024344261	-0.0115156506	-0.0873927663	-0.1337734387	-0.0146197057	-0.037781882	-0.0993354321	-0.0629487031	-0.048038251	-0.0979846269	0.1419859001	-0.0664348044	-0.1490086662	0.0359407913	-0.0782598616	-0.0708819546	0.0285159443	-0.070673574	-0.075858178	0.1574545987	-0.0362914419	0.0507574078	-0.1301155491	-0.0671794817	-0.0067116026	-0.0393957343	-0.0275608743	-0.048317499	-0.0349565022	-0.0401702369	-0.0433592417	0.021454856	0.1198228539	-0.0160248209	-0.062599241	0.082735297	-0.1222313265	-0.0532439856	-0.0385264938	-0.0421353265	0.1564588898	0.0043361236	-0.0700154992	0.0176424002	-0.0664127707	0.0326844967	-0.1104375308	0.1112442123	-0.016717755	0.0254943933	0.0113915308	-0.0230741229	-0.0433380621	-0.1437513168	-0.1124495064	0.0165007987	0.0629511126	0.011461028	-0.0128406011	0.155208893	-0.0552817875	0.0216277054	-0.0444018827	0.0984539318	-0.0915296377	0.0478547298	0.046627503	-0.0627433046	0.0137907894	-0.0125885841	0.0276981565	-0.0232862729	-0.131569431	-0.0665589807	0.0378975639	0.0199223235	0.1147048067	0.1124192083	0.108643553	-0.0238883	0.0100255999999999	0.00057065087689	0.0001005126553599	-0.00160655	0.0036483899999999	1.3310749592099998e-05	2.5810029025e-06	-0.00553334	6.280000000000001e-06	3.06178515556e-05	3.943840000000001e-11	0.00127407	-4.414000000000002e-05	1.6232543649e-06	1.948339600000002e-09	-0.00124042	-0.000345018	1.5386417764000002e-06	1.1903742032400009e-07	0.00075029	0.0	0.0	5.629350841e-07
3873.0167836231	-9.555683548876004	15000259.00622622	91.3110880862595	4489.041641876948	-19.85613988797104	20151494.862505287	394.26629125067456	4301.9392725066455	-1.4675733832573314	18506681.504335005	2.1537716352453704	4209.317201762199	3350.0409673027643	1.046262	11.455103	0.07034526	0.0327299	0.1226923542	0.0409923757	-0.017851159	-0.0445078518	-0.0806752477	0.0775496602	-0.0436108449	0.1611122224	-0.0800292294	0.0087868434	0.0015573184	-0.1082172912	-0.0314856613	0.0910215119	-0.0183084707	0.1397518804	0.1564430388	0.0314327506	-0.1088510822	0.0805765894	0.0574147417	-0.0601271426	0.1750665414	0.0905327574	-0.0248645247	-0.0080854339	-0.0547263361	-0.0213343978	-0.0510338062	0.0186772829	-0.0530283016	-0.0213231471	0.0832780745	-0.0604401569	0.0937429407	0.0252910479	0.1290387581	0.0109101216	-0.0010453943	0.1080573573	0.1078503684	-0.0185161229	-0.0001028966	0.0908040495	-0.0420300236	0.1249369889	-0.0555115711	-0.0772601581	0.0081224748	-0.086667024	0.0934455106	-0.0710002552	0.1370495571	0.119308036	-0.0116865681	-0.1034786445	-0.1155980159	0.0189720896	0.0710044468	-0.1962722832	-0.0296381128	0.0845832806	-0.0254625472	-0.0467006706	0.0463323874	-0.1091345031	0.015318446	-0.0094619076	-0.0624678702	0.0394238744	0.0123918005	-0.0500048458	-0.0333887853	0.0159778744	-0.0678145346	0.0647660828	0.0417709129	0.0369277367	-0.0635051912	0.0415482468	-0.0886904292	-0.0306276848	-0.0722314839	-0.1598335965	-0.0228688289	0.0538869023	0.0089363697	0.105309408	0.0665541557	0.0124842245	0.0290744772	-0.0401695311	0.0544642387	0.0097387904	0.1083216642	-0.0816460624	-0.0055367982	-0.0451303299	-0.0089754426	-0.0239296261	0.0415406373	-0.0315402573	-0.0885850379	0.0129146139	-0.0616369733	0.1144017065	0.1112164334	0.105973176	-0.023409	0.0004793	0.000547981281	2.2972849000000186e-07	-0.0212425	-0.01963595	0.0003855705324024	0.00045124380625	-0.0266063	-0.0210729599999999	0.0007078951996899	0.0004440696431615	0.000980751	-0.000293319	9.61872524001e-07	8.603603576100002e-08	-0.000950598	0.000289822	9.03636557604e-07	8.399679168400007e-08	0.00075029	0.0	0.0	5.629350841e-07
3878.004028462851	4.987244839750929	15038915.2447741	24.872611091622268	4472.362012261525	-16.679629615423437	20002021.96871996	278.2100441077106	4298.465741596397	-3.4735309102488827	18476807.73167786	12.065416984454432	4204.874113529266	3363.7513937072854	0.918728	10.058786	0.0244703	0.0142758	0.07851911	0.0914186403	-0.0497702893	0.0658767808	-0.0744395071	0.07237907	-0.0085915335	0.0044305853	0.0283341626	0.0220709413	-0.1341407877	-0.0842112772	-0.0054406446	0.040267626	-0.0520515072	0.1470335311	0.1082582812	-0.110458247	0.083777801	0.0956138327	-0.054036317	-0.1138996391	0.0832815753	0.1505005212	-0.0971584037	0.0889597395	0.0002557598	0.0063151021	0.0217725505	0.1263607253	0.1736308331	-0.0244338121	-0.068557464	-0.0359750644	0.1635264474	-0.0359188278	0.032998776	-0.1597593457	0.0326430368	0.0499111777	0.0389365682	0.098244359	-0.0232036885	0.05941675	0.0335872748	0.0497085102	0.0558353726	-0.0442109003	-0.0360066337	-0.0643418478	0.0873585827	0.0723702507	0.0909223239	0.1047785478	0.0209733534	0.0005056017	0.0350441985	0.095036517	0.0913966956	-0.237412189	0.0622863578	-0.0636436296	-0.0011664627	0.0055216547	-0.0152883806	0.0243136603	-0.1991055997	0.1379750054	-0.1592787177	0.0044195565	0.0808166948	0.0765261016	-0.0082437999	-0.0342258445	0.0836505639	0.1552097257	0.0091546675	0.0424390183	-0.1129393266	-0.0408427627	0.0213238194	0.0171465858	-0.0719549808	-0.1513321106	0.0008919584	-0.0076306238	-0.0607912161	0.0317235799	0.0694394034	-0.0216281272	-0.0277034193	0.0177944269	0.0147820718	0.0699292939	-0.0076142752	-0.0416925305	0.1332658652	-0.0451095811	0.0656716929	0.0928727493	-0.049774512	0.0754278559	0.0241724214	0.0133808181	0.0139250037	0.1140484259	0.1098185471	0.1028845713	-0.0219123	0.0014967	0.00048014889129	2.2401108900000003e-06	-0.0124187	0.0088238	7.785944644000003e-05	0.0001542241096899	-0.0236282	0.0029781	0.0005582918352399	8.869079610000005e-06	0.000984472	3.7209999999999327e-06	9.69185118784e-07	1.3845840999999498e-11	-0.00117031	-0.0002197119999999	1.3696254960999998e-06	4.8273362943999977e-08	0.000750291	1.000000000015745e-09	1.0000000000314906e-18	5.629365846810001e-07
3880.0188074166986	2.014778953847781	15054545.9459073	4.059334232867959	4479.670267751102	7.308255489577277	20067445.70777323	53.41059830093641	4299.273153470074	0.8074118736776654	18483749.64814852	0.6519139337556783	4207.391559078492	3389.8585851317875	1.103198	12.078472	0.02431172	0.0140935	-0.070766802	0.076325398	-0.0510140096	-0.0683363139	-0.0272173797	-0.0102792795	-0.0248960583	-0.0368925118	0.1521233446	0.0603507977	0.0505576886	-0.0773758799	-0.0196880209	-0.0048502683	0.0817697343	0.0249476616	0.0276551333	-0.0144217685	0.1164138172	0.0448432151	-0.0978550362	-0.0754143327	-0.037604712	0.0405851924	-0.0182198665	-0.0186713678	0.0780605256	0.1285262094	0.0923644339	0.1131845537	-0.1039873697	0.1561726325	0.0248470777	0.0965818118	0.0502051732	-0.0757897604	0.0344798041	-0.1269197795	0.0731849877	-0.0152289729	-0.037950951	0.0483386739	-0.0401928255	-0.203900525	0.00455058	-0.0026596013	-0.0579787794	-0.0123601617	-0.0422714088	-0.0557717436	-0.0463729017	0.0048030003	-0.0807744331	-0.0638622151	-0.0483937125	-0.0179899954	0.0414199653	0.1125591781	-0.041355331	-0.083746916	0.162000894	-0.1780975921	-0.0666779811	0.0106649797	0.0580302588	0.012614308	0.0203722155	0.0721174473	0.0660476057	0.0536560596	0.0598800662	0.062446218	0.0401580627	-0.0155666022	-0.0199426415	-0.0391719681	0.0109003235	0.1274976736	-0.1128430485	0.1014635167	0.0214243881	0.1216150806	-0.0671731401	-0.0801378112	-5.03239e-05	-0.0526965281	-0.0460395431	-0.032105953	0.0346641511	0.0074521306	-0.0593547036	0.0016293149	-0.0208606626	-0.0923771174	-0.0374685	-0.0120284436	0.0509576028	-0.1427831719	0.0829122932	0.1183300519	0.0290462153	-0.0109541109	-0.0641411968	0.1177619806	0.0103361095	0.1136451198	0.1082280018	0.0993899282	-0.0339199	-0.0120076	0.00115055961601	0.00014418245776	-0.00935463	0.00306407	9.388524964900002e-06	8.750910243689999e-05	-0.0220702	0.0015579999999999	0.00048709372804	2.4273639999999904e-06	0.000900941	-8.353099999999986e-05	8.11694685481e-07	6.977427960999977e-09	-0.00124042	-7.011000000000018e-05	1.5386417764000002e-06	4.915412100000025e-09	0.000750291	0.0	0.0	5.629365846810001e-07
3878.0938492515775	-1.9249581651210972	15039611.903602917	3.7054639374663823	4498.746640069072	19.0763723179698	20238721.33153276	363.9079808138045	4302.1445355699925	2.8713820999182644	18508447.60493475	8.244835163731022	4209.362752081685	3394.450731338632	1.075419	11.774337	0.08212292	0.0362926	-0.1107320322	-0.0060787958	-0.0398662108	-0.0668754313	0.0318929579	0.0166199844	-0.0852607614	0.0261054123	-0.0712547595	0.009060344	0.1208992536	0.0083533648	-0.0349178619	0.0600233023	0.1305954421	-0.0920353425	-0.0031200036	0.0700828754	-0.0905487284	-0.0924281296	-0.016803265	0.0626863179	-0.0021280797	0.0432514339	-0.0634680993	0.1792432576	-0.065105844	-0.0122834958	0.0153898412	-0.0564861716	0.0026710193	-0.1708496904	0.0982415907	-0.0517023357	-0.1111561679	-0.0708704495	0.1290775365	0.0242923634	-0.0294588299	0.1136292529	-0.0384446022	0.107586871	-0.0510679442	-0.1304473783	-0.0702027658	-0.086276364	0.05646042	-0.0030585203	0.0041744323	-0.058572334	-0.1305624476	-0.0913529052	-0.0040210587	0.0317247192	-0.0065004935	-0.0471618009	-0.0518329528	-0.121117166	-0.0519039035	0.0434743967	-0.1242224556	-0.0223137003	0.0670205963	-0.0336342786	-0.0872769824	-0.0778318021	-0.0332476418	-0.1340090306	-0.0067734435	0.1061653684	0.0306755648	-0.1120680938	-0.0945181776	0.0120747806	-0.1020200962	0.0358227743	-0.2006802466	-0.0646174551	-0.0461134866	0.0247874102	-0.0483387579	0.1366760455	-0.0544178939	0.001749293	-0.03313666	-0.0601183082	0.0090703023	-0.0245114598	-0.0362118571	0.0479154494	-0.0133944175	0.0160223363	-0.0512581454	-0.0472470919	0.1233616125	0.0571976373	0.0471949415	-0.0968570601	-0.0713859465	-0.0346447696	0.0693552914	0.0152496834	0.004859942	0.0314633469	-0.0581453575	0.1131919653	0.1064475877	0.0955030384	-0.0280016	0.0059183	0.00078408960256	3.502627489000002e-05	-0.0212243	-0.01186967	0.0001408890659089	0.00045047091049	-0.0263998	-0.0043295999999999	0.00069694944004	1.8745436159999997e-05	0.000490419	-0.000410522	2.40510795561e-07	1.6852831248400008e-07	-0.0008979619999999	0.0003424580000001	8.063357534438204e-07	1.1727748176406857e-07	0.000303164	-0.000447127	1.9992255412900005e-07	9.190841089600001e-08
