global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
3826.16431815527	n/a	14639533.38952458	n/a	4449.407539937476	n/a	19797227.456452463	n/a	4269.711878291555	n/a	18230439.523624	n/a	4169.785371004176	2819.2428814771	n/a	n/a	n/a	n/a	-0.10522773	-0.0121711583	-0.0339486045	0.0567346402	-0.1522908835	-0.049277523	-0.0566952413	-0.0076078444	-0.0181451432	0.0303460661	-0.1200916808	0.0015584181	-0.1406864789	0.048978867	-0.0610198294	-0.065103756	0.0411015456	-0.0443035028	0.1950188133	-0.0878648733	0.0429883302	-0.1415717677	0.0027120397	-0.0233098575	0.0846660632	-0.0671697981	0.0212942596	-0.0001706984	0.1302229267	-0.0308416963	0.058760221	-0.0175721395	0.0366386064	-0.1208745063	0.0384608103	-0.1217690473	0.074887479	-0.0196221504	0.0665612008	0.025513073	-0.0541366687	0.0114603421	-0.0915076032	0.1198566381	-0.1557416898	0.0853367807	-0.1029150764	0.022033621	-0.0339225198	0.0876562917	-0.1296961622	-0.0803714009	-0.0291625961	-0.088008999	0.1515812836	-0.1479937578	0.067445936	-0.0256169759	0.0083167488	-0.0179981974	0.143322224	-0.0946880511	0.1120057072	-0.0116976006	0.0497719979	-0.0004099521	0.1352858424	-0.0223446757	0.0055201826	-0.0971766436	0.0349291919	-0.0428142594	0.1275560203	0.0106732667	-0.0348107883	0.1154637225	0.1154447293	0.1154130763	0.0236173	n/a	0.00055777685929	n/a	-0.0598919	n/a	n/a	0.00358703968561	0.101237	n/a	0.0102489301689999	n/a	-0.00222564	n/a	4.9534734096000005e-06	n/a	0.00121528	n/a	1.4769054784e-06	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3827.856669469442	1.692351314171901	14652486.682001688	2.8640529705793614	4423.528412194132	-25.879127743343812	19567603.61348874	669.7292527563076	4271.517390676275	1.805512384719805	18245860.81884985	3.259874971376596	4170.449736997284	2808.415321325851	0.958162	12.259157	0.0722030999999999	0.0373427	-0.1075486244	-0.0295329249	-0.0795609979	-0.0286850069	-0.0359239599	0.0644943266	-0.0536743591	0.091888839	-0.0039921638	0.0669116801	-0.0554107241	-0.0001164303	-0.0389833566	0.0219517124	0.0113196201	-0.0970979907	0.0058407281	0.0093291563	0.2272648844	0.0016266401	0.1545041548	-0.1539645317	0.044822903	0.0190032346	-0.0214946854	0.0800470442	0.1501331445	0.1539861946	0.0331001294	0.0024342228	0.0797079815	-0.0382252642	0.0531389837	-0.090635198	0.0268990452	-0.0362236447	-0.0134108681	0.0656892057	0.0482261847	0.02581992	-0.1108892345	-0.0481846543	0.0014304459	0.0060341926	-0.2607832832	0.0886308477	-0.2420066812	0.0614760331	-0.0349742219	0.0788310503	-0.0603787108	-0.0790590857	-0.0332714168	-0.107218567	0.1281844801	-0.132702175	0.0405674186	-0.1616658287	-0.0326956554	-0.0436053951	0.1646719748	0.0029158528	0.1271724186	-0.0189165561	0.0103372568	0.0323477151	0.0883832885	0.0154634803	-0.0255754169	-0.0181784873	-0.0818623616	-0.0180671058	-0.0299221607	0.0078903986	-0.0511589728	0.1154130763	0.1152422001	0.1149575937	0.0406125	0.0169952	0.00164937515625	0.00028883682304	-0.0565561	0.0033358	1.112756164e-05	0.0031985924472099	0.0737414	-0.0274955999999999	0.00543779407396	0.0007560080193599	-0.00263693	-0.0004112899999999	6.9533998249e-06	1.6915946409999994e-07	0.00113904	-7.623999999999999e-05	1.2974121216e-06	5.812537599999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3833.2540877750807	5.397418305638894	14693836.901444366	29.132124366045822	4419.563886887027	-3.96452530710485	19532544.95027597	15.717460910674806	4274.933784121345	3.4163934450698434	18275058.85862204	11.671744171516194	4173.136752871586	2838.8754104322493	0.873318	11.173623	0.0976567	0.055007	-0.1027398115	-0.0798665723	-0.0978904823	-0.0918278501	-0.0106401911	0.079688035	-0.0375070177	0.0618296622	-0.033790802	0.0699593968	-0.0850235478	0.0116458874	-0.0067075981	-0.0171930137	0.0892531008	-0.0152703926	0.0903189611	-0.0135840675	0.1952128859	-0.0675908526	0.03160456	-0.0363934482	-0.0625977341	0.0090674809	0.0118881857	-0.119902482	-0.059344428	0.1030295961	0.0180007235	0.0608902877	-0.0796067867	-0.0303337919	0.0672560868	-0.0634895847	0.0603143846	0.0723935706	-0.0488234945	0.0433581562	0.0396900029	-0.0239009787	-0.0800793489	0.0036951539	-0.0360415527	0.0310180734	-0.2152646366	0.1053830217	0.044376445	-0.0109347662	0.0029901225	0.0800994303	-0.0550272452	-0.072235237	-0.0103423116	-0.1023742485	0.1251765237	-0.0170623247	-0.0026790666	-0.0902927859	-0.0672660805	-0.1067515149	0.1539008151	0.0452949175	0.128753239	-0.0307322847	-0.0095080259	0.0261938371	0.0363828094	-0.002173346	-0.0429732393	0.0447544256	0.0956884451	-0.1155467333	0.0339060749	0.0211190395	0.0046226684	0.1153118061	0.1148374968	0.1140484259	0.0406149	2.3999999999996247e-06	0.00164957010201	5.759999999998198e-12	-0.0165539	0.0400022	0.00160017600484	0.00027403160521	0.0498688	-0.0238726	0.0024868972134399	0.00056990103076	-0.00206083	0.0005761	4.2470202889000005e-06	3.3189121e-07	0.00103955	-9.949000000000004e-05	1.0806642025e-06	9.898260100000009e-09	4.23516e-22	4.23516e-22	1.7936580225599999e-43	1.7936580225599999e-43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3840.3377200592654	7.08363228418466	14748193.804109996	50.17784633754318	4432.28649899928	12.722612112253046	19645163.6092113	161.86485895884792	4277.203606187985	2.2698220666407	18294470.688787505	5.152092214209056	4178.532611336098	2856.975724951783	0.911112	11.657176	0.11165805	0.0562696	-0.0712526273	-0.1062165228	-0.0933059978	-0.1263779505	-0.003675692	0.0440835164	-0.037654189	-0.0191917601	-0.018249288	0.1110430593	-0.0144914916	0.0274728198	0.0709089953	-0.0830778501	0.0757734609	-0.0597765529	0.0499204132	0.0879001666	-0.0306372103	-0.1355962675	0.0217989832	-0.0109984939	-0.1127099153	0.0338492497	-0.1138069145	-0.1095280511	0.0158018253	-0.0343071439	0.014721801	-0.0409373289	0.0959269937	-0.050648912	0.0894359634	0.0374300901	0.0583562869	0.1143994273	-0.1106922532	0.004459602	-0.0073970551	-0.0173672141	-0.1373632722	0.04090525	0.003830959	0.0314101472	-0.0013463841	0.0925962108	0.0517687852	0.0785164745	-0.1442878197	0.0402907281	0.0402440996	-0.0666054955	0.0174669549	-0.071456043	0.0604872432	0.0128290924	-0.0203464892	-0.0597377953	-0.0900160915	-0.0808842643	0.0648408441	0.1345389508	0.105693877	-0.0156697943	-0.0329162431	0.0304618819	0.0016893078	0.0181150346	0.0414878257	0.1505314703	0.1676775369	-0.1587792791	0.1265384991	0.0413841098	0.013889942	0.1151599564	0.1142313295	0.112689161	0.0167387	-0.0238762	0.0002801840776899	0.00057007292644	-0.0466122	-0.0300583	0.0009035013988899	0.00217269718884	0.0301292	-0.0197396	0.0009077686926399	0.00038965180816	-0.00184377	0.00021706	3.3994878129e-06	4.7115043600000016e-08	0.000496931	-0.0005426189999999	2.469404187610001e-07	2.94435379161e-07	0.0	-4.23516e-22	1.7936580225599999e-43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3845.889012307294	5.551292248028403	14790862.294985972	30.81684562302024	4446.2233810349735	13.936882035693088	19768902.354062077	194.23668087682472	4276.626199925688	-0.5774062622976999	18289531.653890826	0.3333979917406002	4175.372274543855	2888.013073997215	0.930148	11.900725	0.05817822	0.0342801	-0.0485703317	-0.1452207886	-0.0945174349	-0.1772093429	-0.0441665163	-0.0172057405	-0.0131469382	-0.0078895908	-0.0125237846	0.0692577697	0.0775859958	-0.0597167639	0.0078791645	-0.1126972572	0.0597588653	-0.0424166086	-0.0784507275	0.0439625695	0.0570634609	-0.00887607	0.0684454555	0.0484563903	-0.1469405365	0.0157645695	-0.0515822642	-0.026779989	-0.0184364293	0.0952893528	0.0812390537	0.0362194661	-0.0104220508	-0.0323180147	0.0573681628	0.028950635	-0.0278428205	0.1011552302	0.0278893075	0.1172633219	-0.0811043906	-0.0220865466	-0.0580841461	0.0064329636	-0.0188862479	-0.0303025141	-0.0568377243	0.0087531733	0.0622487004	0.0658751811	-0.0640954301	-0.0245889776	-0.0547640877	-0.0369447883	0.0028110818	-0.0558288048	0.107175305	0.0522867819	0.047174496	-0.0299130972	-0.0607887214	-0.0855692804	-0.0329540194	0.0701142322	0.040256531	0.051039286	0.0179855586	-0.0685080898	0.0942075675	-0.074499618	0.0018259778	0.0393867789	-0.0206180784	-0.0146368089	-0.046942197	0.0396123999	0.0224153887	0.1149575937	0.1134247617	0.1108851636	0.0117852	-0.0049535	0.0001388909390399	2.4537162249999994e-05	-0.0334668	0.0131454	0.00017280154116	0.00112002670224	0.00254988	-0.0275793199999999	6.5018880144e-06	0.0007606188916623	-0.00159377	0.00025	2.5401028129e-06	6.25e-08	0.000496931	0.0	2.469404187610001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3837.710006131607	-8.179006175686936	14728018.091162656	66.89614202192504	4472.405251347544	26.181870312570936	20002408.732281093	685.4903330642833	4275.791915383928	-0.8342845417591889	18282396.503662564	0.6960306966183397	4179.389371246368	2901.3941984072017	0.974259	12.465101	0.06793497	0.0321151	-0.0294721445	-0.1317890885	-0.0247542743	-0.0129971639	-0.0825490494	-0.2093416397	-0.0474170161	0.0165087164	-0.0143326935	0.0298343522	0.0868690032	-0.0388148689	0.0759273329	0.0090624448	0.0178906718	-0.0016913958	0.0210539152	-0.016985674	0.137903755	0.0359026485	0.0184912939	0.0464373478	-0.0240322558	-0.1693781008	-0.0319905374	-0.0525229078	-0.060160913	0.0251282457	0.0100094152	0.0053568603	0.0224714949	-0.0060535881	0.0433667608	0.0721385583	-0.0789976237	-0.0250800233	0.0013486101	-0.0315533035	-0.0423301569	-0.0577105835	0.0201207052	-0.0250876162	-0.1039695578	0.0356364823	-0.0904872112	-0.0325386461	0.1284409792	0.1270095581	0.0460654486	-0.1073812264	-0.1469206556	-0.0362036052	0.001083689	-0.0310514481	0.0896100761	-0.0326012877	0.0836950867	0.0306531035	-0.0178200859	-0.0129557467	-0.0186310505	-0.0356622813	0.0628500328	0.0907340191	0.1165902653	-0.0636089732	0.0188262009	-0.0912799641	0.0106514347	-0.0266085057	0.0713132299	0.0010228238	-0.0614251693	-0.0423225555	0.1182363217	0.1147048067	0.1124192083	0.108643553	-0.0108354	-0.0226205999999999	0.00011740589316	0.0005116915443599	-0.0196338	0.0138329999999999	0.0001913518889999	0.00038548610244	0.010624	0.00807412	0.000112869376	6.51914137744e-05	-0.00129632	0.00029745	1.6804455423999995e-06	8.847650250000008e-08	0.000326236	-0.000170695	1.06429927696e-07	2.9136783025000024e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3827.5603683233294	-10.149637808277475	14650218.373159422	103.0151476392156	4441.625323593898	-30.779927753646007	19728035.5151906	947.4039525196677	4273.746182355616	-2.045733028312497	18264906.4311992	4.185023623128622	4174.465116991804	2836.455964733123	0.962783	12.318272	0.08195282	0.0462187	-0.035347147	-0.0476348271	-0.0154714595	0.0436182744	-0.0084628608	-0.1055185932	0.0421916657	0.0402613544	0.0093160007	0.0234410131	0.1042747889	-0.0216390908	0.0798850328	0.0541792168	-0.0287974594	0.0348630216	-0.0399003043	-0.0847266388	0.1184416979	0.0477847677	-0.0156602548	0.0443902423	0.010624704	-0.2284029251	0.0686166271	-0.0969302022	-0.09003239	-0.0311163615	-0.0207990507	0.0667860352	0.0339781014	-0.0233325119	0.016468953	0.0405351153	-0.0793150889	-0.089230718	-0.0254014154	-0.0231569874	-0.0609096094	0.0590559128	0.0775608665	-0.1199742681	-0.0398424363	0.0685953826	-0.1527545282	-0.0883706614	0.031091835	0.0361391935	0.0184956677	-0.0796798098	0.0466521633	-0.0361630608	-0.0035876936	-0.0323390733	0.0673114733	-0.1434359362	0.0950187061	0.0392568725	-0.0137227694	-0.0239392128	0.0183203191	-0.0415004753	0.0143162467	0.0737487719	-0.0179566896	-0.0556714919	0.1145673909	-0.0156505765	0.0029736145	-0.0792041967	0.0486245527	0.1094658819	0.0284001512	0.1196879911	-0.0091062769	0.1144017065	0.1112164334	0.105973176	-0.00817863	0.00265677	6.688998867689998e-05	7.0584268329000055e-06	-0.0360943	-0.0164605	0.00027094806025	0.00130279849249	0.0292413	0.0186173	0.00085505362569	0.00034660385929	-0.00200999	-0.00071367	4.0400598001e-06	5.093248689000003e-07	0.000496931	0.000170695	2.469404187610001e-07	2.9136783025000024e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3842.973542409959	15.413174086629624	14768445.647662949	237.56593542475093	4461.434751543301	19.80942794940256	19904400.04227824	392.4134356825714	4275.390203344169	1.6440209885531658	18278961.390851296	2.7028050108033286	4173.555752243763	2838.0902382706777	0.982156	12.566138	0.05532456	0.0321309	-0.0470984901	-0.0550428523	-0.0372704439	-0.0642755245	-0.1289829232	-0.0373436158	0.17079429	-0.1149110988	0.0070523369	0.0625470731	0.1256747303	0.0289003905	0.1158142899	0.0671722995	-0.0121849471	-0.0320482875	-0.0738670455	-0.0518580896	0.163894515	0.0028517694	-0.0499835805	-0.0575442997	0.0392483925	0.0126132625	0.0914532047	0.0088802576	0.0440295658	-0.0492871352	-0.1549768426	0.1598495834	-0.1395070489	-0.0432267263	0.0224229004	0.0780842445	-0.0609113367	-0.068597807	-0.0882453223	0.0480554392	-0.1200247743	0.0414576688	0.0419500797	-0.0336706671	-0.0590326915	0.0526909412	-0.0922505474	-0.0450656043	-0.0937806451	0.0474020506	0.0556856821	0.034777536	0.1362849077	-0.0375599418	-0.0075248864	-0.053576194	0.0201992306	-0.136718751	0.0644451003	-0.025375019	-0.0365576971	-0.0663631596	0.0508164086	0.0274786398	-0.0042016362	0.0660817334	-0.0346282428	-0.0171670024	0.0954695869	0.0549540572	0.0116855597	0.0161820256	0.0065972179	0.0200510788	-0.0102432083	0.054901065	-0.0096020886	0.1140484259	0.1098185471	0.1028845713	0.00916278	0.01734141	8.395653732840002e-05	0.0003007245007881	-0.0199525	0.0161418	0.00026055770724	0.00039810225625	0.0075309499999999	-0.0217103500000001	5.6715207902498495e-05	0.0004713392971225	-0.00201261	-2.620000000000053e-06	4.050599012100001e-06	6.864400000000277e-12	0.000496931	0.0	2.469404187610001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3838.1484382487015	-4.825104161257514	14731383.434030946	23.281630166984574	4446.958377299774	-14.47637424352706	19775438.80943664	209.5654112386537	4272.283992613343	-3.1062107308262057	18252410.513540205	9.64854510429987	4172.23315135752	2856.7129891596164	1.032853	13.214784	0.06426062	0.038455	-0.0465289863	-0.0734751183	-0.0453815254	-0.0897126711	-0.0974237327	0.0575005822	-0.0750326077	-0.1216129247	-0.0168957929	0.0284048416	-0.0733571397	4.75123e-05	0.0304510512	-0.0017095908	0.0323630569	0.0409039892	0.0686457412	-0.0447655771	0.0866742521	-0.0100575607	0.0083659846	-0.0455546726	0.1354403214	0.123348166	-0.0472425175	-0.0139151046	0.1436372061	-0.0052731064	-0.069993614	-0.0259437566	-0.1087432417	-0.0053668491	0.0190178514	-0.052385348	0.0314587833	0.0583478899	-0.0965178747	0.0237069324	0.0432521029	-0.0109254156	0.0376703338	0.0597729507	-0.0789401756	-0.0343583179	0.0125920471	0.1097904367	-0.0279888422	0.0941271976	0.1133592719	0.158304921	-0.0588077826	-0.0265035924	0.0090501489	-0.0519922305	0.0564477539	-0.062043317	0.0158507853	-0.1166240236	-0.0507666395	-0.0380295707	-0.0240477188	0.0592292072	0.0614914062	0.014606995	0.1080308913	-0.0184586367	-0.0446280049	-0.0922983454	-0.0051136259	0.0063899254	-0.0300183829	-0.0411991132	-0.1214679828	0.0098454511	0.0701989899	0.1136451198	0.1082280018	0.0993899282	0.0167387	0.0075759199999999	0.0002801840776899	5.739456384639997e-05	0.0106243	0.0305768	0.00093494069824	0.00011287575049	0.00606505	-0.0014658999999999	3.67848315025e-05	2.148862809999708e-06	-0.00151977	0.00049284	2.3097008529e-06	2.4289126560000024e-07	0.000496931	0.0	2.469404187610001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3829.248447049239	-8.89999119946242	14663143.669229008	79.20984335050852	4441.791955743719	-5.1664215560549565	19729515.77810961	26.69191169486932	4274.0251539205465	1.7411613072035834	18267291.01634555	3.031642697702891	4179.182630555268	2822.839421465318	1.049089	13.422516	0.0540702899999999	0.031387	-0.0251099049	0.005056433	-0.0251987226	-0.0690921753	0.0454378711	-0.0361428035	-0.1435337344	-0.0177536688	-0.0200551117	0.0227683219	-0.0413160947	0.0038616615	0.0727299005	-0.1118227941	0.0144481699	-0.0746262611	0.1470451672	0.0519102393	0.0068029228	-0.1126070494	-0.072531862	0.1612586771	0.022711253	0.0870906652	0.0476096625	-0.0103225234	0.0586959309	-0.1557123469	0.0984747305	0.019757469	-0.0340909272	0.0071875808	0.0417397731	0.0112091375	0.0363926073	0.1045816262	-0.0643528915	-0.0445295183	0.0591918435	-0.0220469684	-0.1464390777	0.0380487868	-0.0667466621	0.0186985728	0.062216758	-0.0015754724	0.1439509168	-0.0227004413	0.1195271891	0.0056472888	0.1349528681	-0.0265085005	0.041386046	-0.0481113133	0.0347345014	0.0424760453	-0.0316719628	-0.0495273336	-0.034880445	-0.0204079289	-0.0772661337	0.0912934078	-0.0603429434	0.0265691711	0.0336536356	-0.0840765676	-0.0871747269	-0.0717193907	-0.0237915228	0.0513708608	0.0411618079	-0.0019596668	-0.0595046843	0.0354290156	-0.0803777425	0.1131919653	0.1064475877	0.0955030384	0.0167343	-4.399999999998155e-06	0.00028003679649	1.9359999999983768e-11	0.0106218	-2.4999999999990308e-06	6.249999999995154e-12	0.00011282263524	0.00699874	0.00093369	4.89823615876e-05	8.717770161000001e-07	-0.00109391	0.0004258599999999	1.1966390881e-06	1.8135673959999992e-07	0.0008304799999999	0.0003335489999998	6.896970303998339e-07	1.1125493540093329e-07	-0.000303185	-0.000303185	9.192114422499998e-08	9.192114422499998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
