global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
3079.346483838444	n/a	9482374.767528187	n/a	3648.854769805685	n/a	n/a	13314141.131133698	3243.554755650673	n/a	n/a	10520647.452904098	3255.004224076763	2817.6428287411272	n/a	n/a	n/a	n/a	-0.0020587333	0.0418174446	-0.0316670821	0.1442919548	-0.052657604	-0.1682107405	0.0426363635	-0.0775600711	0.0305176672	-0.0170674771	0.05512778	-0.010140046	0.0678537407	-0.0038840996	-0.0885288759	0.0237215266	-0.0364177543	0.235686212	-0.0663655224	0.0186265971	-0.0064590542	0.0074594408	-0.0045347436	0.0108802873	-0.0792946456	0.1545339147	-0.0953739268	0.0549264958	-0.0402083552	0.0631243923	-0.0006496616	0.034947338	-0.0446612387	0.0110519978	-0.0601450806	0.0661239741	-0.1685405959	0.0568457533	-0.0874176711	0.0583004546	-0.0221069897	0.0221583081	0.0555289028	-0.1181629234	0.1515103291	-0.026356345	-0.0896701997	0.0423179889	0.0741727958	-0.0623131764	-0.0120384596	-0.0664882706	0.0888423846	-0.081377343	0.0545014832	-0.0435218873	0.0502939752	-0.0664500833	0.0321458861	-0.0735969665	0.209571269	-0.0290524749	0.0677525431	-0.0472417003	0.0181813375	0.0071388327	-0.0987743328	0.2025857092	-0.0225162578	0.0361770727	-0.0965680585	0.0103190314	-0.0312615044	0.0457780432	-0.075850158	0.0019095302	-0.0325690609	0.0166384451	-0.0901477218	0.0913792363	-0.0367731904	0.0067310248	0.0300499778	-0.2350658715	0.1381599548	-0.0429749961	-0.0674483825	0.1086301804	0.1087263154	-0.1102786204	-0.030665719	-0.0746923793	0.0787366521	-0.1456369348	0.2106064211	-0.0889486466	0.0117353242	-0.1064465965	0.0757974438	-0.084648778	0.0295172002	-0.0086649349	0.0384064835	-0.0883338859	0.2302957257	-0.036401373	0.0976063444	-0.0854364862	0.0337366102	-0.024946172	-0.0550767115	0.1304487723	0.2006613134	-0.0400520846	0.0938958183	0.1154637225	0.1154447293	0.1154130763	0.00709115	n/a	5.02844083225e-05	n/a	-8.87049e-05	n/a	n/a	7.868559284010001e-09	-7.82988e-05	n/a	6.130702081440001e-09	n/a	0.000943808	n/a	8.907735408639999e-07	n/a	-0.000770202	n/a	n/a	5.93211120804e-07	0.000836837	n/a	7.00296164569e-07	n/a	0.0
3074.8269013509275	-4.519582487516345	9454560.473271346	20.426625861464437	3633.252335936595	-15.602433869089964	243.4359426393256	13200522.536588725	3239.714901746917	-3.839853903756193	14.744478002191675	10495752.644601036	3251.0827991792016	2819.025076855496	1.012464	14.791947	0.06989340169	0.0490799	0.0042230497	0.012578513	0.0447945823	-0.0273195784	-0.0538917783	0.0105369139	0.0268763942	0.0474608164	0.1086536307	0.1158725504	-0.0099121988	-0.0345323101	0.07894755	0.1313763921	0.0071672465	0.0116857608	0.0819853321	0.0576708091	-0.0964790707	0.0751499137	0.1313037005	0.0265658284	0.1055868361	0.1519178032	0.0328694538	0.0288824817	-0.1076735436	0.0252163983	0.0855708559	-0.0539693133	0.1706461186	0.047177793	0.0301557011	0.0265007506	-0.0093536933	-0.0596927804	-0.1183631809	-0.0073151421	0.1290002284	-0.0026868449	0.1072065461	0.0674869156	0.0249098614	-0.0809836485	0.0445806903	-0.0342334648	-0.0873266547	-0.0232386249	0.09636586	0.0288356342	0.0147681355	-0.0493908559	-0.0204645223	0.0121009241	-0.0191374854	-0.0226944819	0.0912221401	0.044990108	-0.0401778129	0.0044646526	0.1204332844	-0.0609593798	0.1805910695	0.0452162734	-0.1486165096	0.0528543445	-0.1059278228	-0.0602609755	-0.141766056	0.0958489846	-0.0578700706	0.0574849831	-0.1206860965	-0.0285749359	0.0398956838	0.0373475533	0.0782081902	-0.0696893702	0.0509773735	-0.027042954	0.0603053187	0.052577621	0.056828116	-0.0101168021	0.0813935745	-0.0445957497	0.1092378453	0.0548844106	0.027758063	-0.003660885	-0.0490395527	0.0258203336	0.0119660304	-0.0158470216	0.2133628873	0.036026195	-0.0339112659	-0.119804972	0.0775048655	-0.0880270436	-0.0427613958	-0.0051007155	-0.0242960282	-0.0776153327	0.1728831964	-0.100312652	-0.0636200431	0.0552378469	0.1019028483	0.0663807261	-0.0905137572	0.0195274927	0.0681486707	0.0725032337	-0.0439232604	0.1154130763	0.1152422001	0.1149575937	-2.89729e-06	-0.00709404729	8.394289344099999e-12	5.032550695275634e-05	-9.01105e-05	-1.405599999999992e-06	1.9757113599999777e-12	8.11990221025e-09	0.0289878	0.0290660988	0.00084029254884	0.0008448380994513	0.000269171	-0.000674637	7.245302724100001e-08	4.55135081769e-07	-0.000770202	0.0	0.0	5.93211120804e-07	0.000836837	0.0	7.00296164569e-07	0.0	0.0
3076.887800825968	2.0608994750405145	9467238.538871665	4.247306646222269	3626.06958525112	-7.182750685475185	51.59190740969424	13148380.637083229	3239.875850189571	0.1609484426539893	0.0259044011927444	10496795.524641594	3246.0153072564503	2796.3866169560165	1.001601	14.633239	0.05083790031	0.0298594	-0.0029461676	-0.0186015584	0.0100198243	0.0863214865	0.1395986651	0.0231485639	0.0818633118	-0.0217523899	0.0829424239	-0.0880899154	-0.0521786863	0.0592979584	0.0765726298	0.0160397785	-0.0114013126	0.0208364928	0.01199042	0.1431113666	0.0200857347	0.0389285295	-0.0224321136	0.0779292603	0.040780004	0.0502297412	0.0814378349	0.1694189616	-0.09083628	0.0040187131	0.0141172787	-0.0172122362	0.0419243561	-0.1721290648	-0.0024919556	-0.1087350171	-0.0880803558	-0.0642274412	-0.0395370786	0.0557739832	0.0040429697	0.0366936041	0.0085698051	-0.1465656949	-0.0554399875	0.0371391336	0.0162725949	0.0618467352	0.0574936436	-0.0404950949	-0.1348197075	0.0348542621	0.0825202557	-0.0351042948	-0.0303366667	0.0523908855	0.0640466813	0.0165107326	0.0042738083	-0.1096738373	0.0750418317	0.0180792106	0.1085093366	-0.0340394383	0.1179750073	0.0288416713	0.083887535	0.0028997958	-0.13751544	0.0688809141	0.1150959924	-0.0405729816	-0.1158308086	-0.107043348	-0.0474467831	-0.0638344763	-0.1229296663	0.0859319056	0.0801255495	0.0547331556	-0.0451704881	-0.0680338944	0.0947335179	-0.0461156371	-0.0784006045	0.097244103	-0.0223600658	0.0087758546	-0.0361775044	0.0505049438	-0.015916223	-6.94782e-05	0.1090375242	-0.1057816058	-0.0983358022	-0.0171449344	0.1666697577	-0.0187770522	-0.0125536549	-0.1898019553	0.0575242378	-0.0640472315	0.0015886736	-0.1766761649	0.0538191948	-0.0581311821	0.0326912534	-0.0211782581	0.0391334606	0.0368558418	-0.1452644006	0.0086483864	-0.1372440713	-0.0099064862	0.0363233097	-0.1286102999	-0.1264000531	0.1153118061	0.1148374968	0.1140484259	-0.00657248	-0.00656958271	4.31974933504e-05	4.315941698353096e-05	-8.89429e-05	1.1675999999999988e-06	1.3632897599999973e-12	7.91083946041e-09	0.0289708	-1.6999999999999654e-05	0.00083930725264	2.8899999999998825e-10	0.000754467	0.0004852959999999	5.692204540889999e-07	2.35512207616e-07	-0.000940512	-0.00017031	2.9005496100000005e-08	8.84562822144e-07	0.00060744	-0.000229397	3.689833536e-07	5.2622983609e-08	0.0
3082.079636955163	5.191836129195053	9499214.88853367	26.955162392415076	3645.9408693046144	19.87128405349449	394.86792993466446	13292884.822465686	3240.3600171744524	0.48416698488154	0.2344176692492813	10499933.040902818	3248.1050791040457	2813.957304354067	0.953457	13.929862	0.0798681507999999	0.044596	0.0431076006	-0.0449099939	-0.0420341721	0.0631675942	0.0843474238	-0.0295945732	0.0314306322	0.062657783	0.0488552398	-0.1691427926	0.0091797122	-0.0386485546	0.024751493	-0.0160106658	0.0273116132	-0.0276285956	0.0310281111	0.2106910517	0.1147719425	-0.0238727389	-0.0037856487	0.083921389	-0.0800918746	-0.0859853927	0.0826922644	0.0391958201	0.0417648682	0.0070998555	0.048016742	0.0402414878	-0.0654672829	0.0004327223	-0.141210627	0.0226966531	0.0705302908	-0.0375057677	-0.1096170111	0.1587316049	0.0539059738	-0.0128003109	-0.0649920357	0.0080019358	-0.0148533381	-0.0589163689	-0.1014338343	0.0432264617	-0.0216153117	0.0144035642	-0.1188847871	0.0739402088	0.0253634925	0.1626784398	0.0396183841	0.0590417798	0.007090279	0.0275691811	0.033262817	-0.1800424344	0.0666215161	-0.0585154135	0.0977777938	0.1133672012	0.0529615261	-0.0311539892	0.0724561773	0.0207040252	0.0176303219	0.0693256464	0.0078923083	0.1020971901	0.093274761	-0.0794992483	0.0708356454	0.0886837941	-0.1312629242	-0.0284551777	-0.0039660487	0.0089041534	-0.0597962317	-0.0262816629	0.0182600439	-0.0469162652	0.052141314	0.0667512771	-0.0550615877	-0.1114162564	0.0480971225	0.0440239809	-0.0038404865	0.0754834939	0.0165433705	-0.1165928737	-0.0475879838	-0.0418870802	0.0513218606	0.0212510123	0.0173858439	-0.1381329125	0.0836383122	0.0280114497	0.0999477215	-0.0239437993	-0.0989197193	-0.0701437466	0.0055765563	0.1671222296	-0.0135518271	0.142577983	-0.0689670412	-0.1095215784	-0.1458563816	-0.1243754508	0.0268204611	0.1078908896	-0.0049439662	0.1151599564	0.1142313295	0.112689161	-1.88621e-05	0.0065536179	3.5577881641e-10	4.294990757920041e-05	0.0179329	0.0180218429	0.0003247868215122	0.00032158890241	-0.00779359	-0.03676439	6.0740045088100006e-05	0.0013516203720721	0.00092772	0.000173253	8.606643984000001e-07	3.0016602009000025e-08	-0.000770202	0.00017031	2.9005496100000005e-08	5.93211120804e-07	0.000580437	-2.7002999999999945e-05	3.3690711096900004e-07	7.29162008999997e-10	0.0
3087.7499650152936	5.670328060130487	9534199.846451947	32.15262030950317	3653.70246618413	7.761596879515764	60.24238612010885	13349541.711399997	3244.819875024272	4.4598578498194	19.890332040595723	10528856.021352531	3254.4653659331584	2836.548611677691	0.940998	13.747837	0.0064909631	0.00404614	-0.0478284962	0.0092796223	-0.1000309448	0.0649524962	0.0532868321	-0.1126642585	-0.0859945149	-0.1225905907	0.0165200302	-0.1292020357	-0.0030332326	-0.0810545486	-0.021510015	0.0916011984	-0.0913839766	-0.0581485818	-0.0165445735	0.2296874358	0.0121179727	-0.0439794457	-0.0020636312	0.0437737596	-0.0614297842	-0.08764747	0.0067742614	-0.0174364369	-0.0591888619	-0.0390763145	0.015672276	-0.0017424767	-0.059521596	0.0083715202	0.0948933977	0.2304481404	-0.0214474135	-0.0577668818	-0.0204795662	0.0953838767	-0.0249691391	0.0120607027	-0.1361345408	-0.044300759	-0.0953508543	-0.0310484198	0.0357005867	0.0904268324	-0.0755572216	-0.0921298199	-0.1742819068	-0.0839445282	-0.0404751529	0.0003129345	0.0317672936	-0.0806461776	0.0362574878	0.0512930376	0.032657996	-0.1360967263	0.03045001	-0.0876182937	0.1360132786	0.0206556469	0.0219408269	-0.0363393354	0.0980759058	0.0420494737	0.0306771431	0.1899414089	-0.0927986798	0.0544353866	0.0141245113	0.0557770591	0.0448367697	0.0004401344	-0.0070670686	0.122682925	-0.2861502668	0.0289016183	-0.0472283135	0.0708371524	0.0250306899	-0.0278676222	-0.0611093096	0.0783984092	0.0578082605	0.0054389269	-0.0834423808	-0.07300284	0.0145907593	-0.1671352857	-0.0100335427	-0.0942488103	0.0572954194	-0.1228948031	0.111799489	-0.0251172777	-0.0042075994	-0.0565058454	0.1517137735	0.060944008	0.031878768	0.0005774692	0.0414552504	-0.0177435105	0.0968157452	0.0696110413	0.066360383	0.0293846995	0.0147221913	-0.1230893367	0.0838698282	0.1671936632	0.0740989924	0.0321422061	0.1337480471	0.1149575937	0.1134247617	0.1108851636	-3.04652e-05	-1.16031e-05	9.2812841104e-10	1.3463192961000003e-10	0.0156038	-0.0023291	5.424706810000011e-06	0.0002434785744399	-0.00779525	-1.6599999999996826e-06	6.07659225625e-05	2.755599999998946e-12	0.00092772	0.0	8.606643984000001e-07	0.0	-0.0008321169999999	-6.191499999989999e-05	3.833467224987615e-09	6.924187016888336e-07	0.00055938	-2.1057000000000107e-05	3.129059844e-07	4.4339724900000444e-10	0.0
3082.474274395938	-5.275690619355373	9501647.652312765	27.832911511154283	3640.1765727878383	-13.525893396291847	182.94979216785143	13250885.481073411	3241.1969197060994	-3.622955318172444	13.125805237473996	10505357.472312309	3253.078665182846	2839.4266129093853	0.986112	14.406946	0.0276177193	0.0209716	0.0672597776	0.0296212905	-0.0990618415	-0.0321290605	-0.0381158678	-0.0741195515	-0.0869961478	0.0523749791	0.0489794645	0.0492078102	-0.0166755253	-0.0908187207	0.092765096	0.091798014	-0.032174278	-0.0146872545	0.0061639934	0.1930167778	-0.0680111285	0.0626312285	0.0440422668	-0.0270098139	-0.0811629674	-0.046230308	-0.0002072919	-0.0592288801	0.0087373729	0.0979141004	0.0812494913	0.0995630294	0.0180246164	-0.0051500823	0.0980583513	-3.3481e-06	-0.017905697	0.1898381329	0.0101249572	-0.0583489815	0.1623971699	0.0428693138	-0.0131750606	0.1541747632	-0.0139299533	0.098901716	-0.0526694961	0.1043099521	-0.0337593303	0.02877539	-0.1203307031	-0.0902545784	-0.1461773594	0.072377007	-0.0270767704	-0.0687002209	-0.0267168508	-0.0653200264	0.1224104502	-0.0519717918	0.0330400668	-0.0712478668	0.1137023268	0.0335805965	0.0859264007	-0.0002981396	-0.0192883559	-0.0031380679	0.138137165	0.0934267596	-0.1034165055	0.1581956339	0.0573445631	-0.0649787246	-0.1339622287	0.0199656237	0.0883471435	-0.0272851723	-0.0216275502	-0.0736698756	0.0266398868	-0.0083533891	-0.2022613038	0.006820981	-0.016370258	0.0439003593	-0.0967358612	0.0856418779	-0.1774816106	-0.0430295065	0.0377721272	0.1859418682	0.0311344101	-0.0298452068	0.0841146831	0.0015205007	0.1679468843	-0.0432878608	-0.0967745214	-0.0321194516	0.1332999378	0.034303923	0.0029196383	0.1278602201	-0.0267343467	-0.0694141327	0.0449084053	-0.0550861307	-0.0849431979	-0.0364672636	0.0769322392	0.0927257275	0.0977596063	-0.0263862564	-0.1249909627	-0.017652655	-0.0414174396	0.1147048067	0.1124192083	0.108643553	-1.58959e-05	1.45693e-05	2.5267963681000004e-10	2.1226450248999998e-10	0.0130134	-0.0025903999999999	6.710172159999998e-06	0.00016934857956	-0.028396	-0.02060075	0.000806332816	0.0004243909005625	0.00092772	0.0	8.606643984000001e-07	0.0	-0.000770202	6.191499999989999e-05	3.833467224987615e-09	5.93211120804e-07	0.000585705	2.6325000000000003e-05	3.43050347025e-07	6.93005625e-10	0.0
3078.642046249241	-3.8322281466971617	9478036.848933714	14.685972568337965	3638.343934497772	-1.8326382900663705	3.3585631022173894	13237546.585696729	3239.917555807923	-1.279363898176598	1.6367719839576207	10497065.768432384	3248.0306147043507	2822.6692368571503	0.964301	14.088297	0.0682005645	0.0355181	-0.0299253075	0.0609017819	-0.0525334326	0.0215275321	0.1186121953	-0.0097670518	-0.0261789978	-0.071654886	0.081402859	0.0246120139	-0.1314374393	0.1000820201	0.2116904112	-0.0353573961	-0.0164264312	-0.0367008578	0.0041235449	0.0780823578	-0.0204830651	0.0131822411	0.0320591119	0.0241318712	-0.0285053116	-0.0124462398	-0.0083796549	-0.0848643718	0.0002611281	0.0233953884	0.1359218977	-0.0589133361	0.1406026773	-0.1589219323	-0.1010749744	-0.1073462299	0.1187779017	-0.0854607627	-0.031463985	-0.0027826718	-0.0547071033	0.0206064791	-0.0406227993	0.0104590611	-0.0442584455	0.212709003	0.1467272424	-0.0216449696	0.0963670219	-0.006871916	0.0871180238	-0.0758479515	0.1166406903	-0.0584982628	0.1342770369	-0.009593648	0.0037420911	0.0404113752	-0.0028090687	-0.0807408882	0.0619516983	0.0122079525	0.0245501641	-0.0286697461	0.0861896873	-0.076882	-0.048226689	0.09019986	0.0815478183	-0.1177309126	-0.0082168285	0.0305420359	-0.1015936312	-0.1566845202	-0.0998263	-0.0730465506	-0.0365414617	-0.0173182908	-0.0226198959	0.1582095781	0.1883960002	-0.0334337582	0.0550151031	0.0166266505	-0.1087389182	0.0827335758	0.1592116782	0.083956923	0.0003437763	0.0573452135	-0.0732213001	-0.0463283585	-0.1709068594	-0.0591946218	-0.0226024597	0.079090218	0.1043255346	0.0252363683	-0.0915636513	-0.1487664521	0.0593899062	0.0017231494	0.0370850708	0.0179531528	-0.0432473227	-0.1050097645	-0.1080312427	-0.0384081672	0.0199352996	-0.0176176613	-0.1720296681	0.0711393086	0.0649716228	0.0842206121	-0.1634130545	-0.0608051322	0.0030071733	0.1144017065	0.1112164334	0.105973176	-0.00251233	-0.0024964341	6.311802028900001e-06	6.232183215642811e-06	-7.65804e-05	-0.0130899804	0.0001713475868723	5.8645576641600015e-09	-0.0055504	0.0228456	3.080694016e-05	0.00052192143936	0.000594241	-0.000333479	3.5312236608100005e-07	1.1120824344100003e-07	-0.000879881	-0.000109679	1.2029483041000001e-08	7.74190574161e-07	0.000433492	-0.0001522129999999	1.87915314064e-07	2.3168797368999986e-08	0.0
3077.003765835901	-1.6382804133399986	9467952.174968315	2.683962712733477	3638.1624128272138	-0.1815216705581406	0.0329501168822181	13236225.742108734	3236.8950732835574	-3.022482524365387	9.13540061009416	10477489.715447366	3246.557344504148	2800.0213182074244	1.017511	14.865688	0.0413362922	0.0243493	0.0750170544	-0.0372833358	-0.0037716673	0.1302523312	0.0367259936	-0.0680197	0.0566745882	0.0651052091	0.0291615624	-0.0778947419	0.0265551296	-0.0374518378	-0.0156973344	0.0199750401	0.026608296	0.0502035192	0.0403067171	0.1464460409	0.0599388726	0.0776879584	-0.0075630588	0.0432818309	-0.0168436444	-0.0384874325	-0.0244824323	0.0248881586	0.0011686199	0.1046368348	0.1181046323	0.068712524	0.0725588393	0.0100132788	-0.0147633151	-0.0094554544	0.0852751712	-0.0238138259	0.0267202073	-0.0169655132	0.0149394231	-0.0414462154	0.0922319026	0.0458401575	-0.0701100493	0.014495337	-0.1430408774	0.0548024598	0.0552054974	-0.0397808208	0.0431312369	0.0124455336	0.0503112348	0.0329460897	-0.1056386341	0.0549492163	0.0492433384	-0.058832546	0.0584792991	-0.0985070612	0.0612589681	-0.0257188837	0.0815718603	0.044012081	0.0502850088	-0.0358362216	0.0462484428	-0.0008994558	0.0654409076	-0.0428103254	-0.0986661694	0.1654302335	-0.0260584763	0.0216072281	0.0280348719	0.0352660774	0.0512161051	0.0136352941	0.1026319683	0.0237172324	-0.0172694116	-0.0335712174	0.0042525936	0.0951684852	0.0441695489	0.0062755787	-0.1950496676	-0.0396726036	0.0238765314	0.0383420212	0.0439563829	-0.0275801949	0.0944011629	-0.1045207362	-0.0255527119	-0.0931018302	0.0387111364	-0.0926324658	0.0246923453	-0.0718637321	0.1185076091	0.0629769415	-0.0311411584	-0.0602045236	0.0155411567	0.1145150672	-0.0626409022	0.1094754517	-0.0332704625	0.0177116204	0.0595161802	-0.0780104661	0.0468806072	-0.0666548654	0.0224183898	0.0857441322	-0.0514797215	0.1140484259	0.1098185471	0.1028845713	-2.00382e-05	0.0024922918	4.0152945924e-10	6.21151841634724e-06	0.0131253	0.0132018804	0.0001742896460959	0.0001722735000899	-0.0075844199999999	-0.0020340199999999	5.752342673639848e-05	4.1372373603995945e-06	0.00092772	0.000333479	8.606643984000001e-07	1.1120824344100003e-07	-0.000770202	0.000109679	1.2029483041000001e-08	5.93211120804e-07	0.000404488	-2.900400000000001e-05	1.63610542144e-07	8.412320160000004e-10	0.0
3079.332182372117	2.328416536216082	9482286.689392626	5.421523566124497	3638.310215302002	0.1478024747880226	0.021845571553464	13237301.222770898	3236.519869569159	-0.3752037143985944	0.140777827298502	10475060.866115963	3247.8787513473376	2826.6441707666754	1.017142	14.860294	0.0292886699	0.0199537	-0.0803208275	0.064241972	-0.0509282343	0.0606565028	0.0017152383	-0.0762159272	-0.0202845363	-0.0743198407	0.0757332447	0.024021565	-0.0150717351	-0.0356280141	0.0367049222	0.0218820667	0.0035698735	0.0142835728	-0.0973737657	0.002164711	0.0773265324	-0.0320209972	0.0079396217	0.0104772254	0.0412832605	0.1186646797	0.0434858261	-0.0958472856	-0.075960842	-0.0653158462	-0.0541380518	-0.0846043406	-0.1064028358	-0.0246008378	-0.0033541196	0.0188206313	-0.0231845238	-0.1039035103	-0.1031250713	-0.1362514343	-0.0268073194	-0.1188471249	0.0030336805	0.1791429629	0.0777143971	-0.0212208263	0.0587409803	-0.0395778767	-0.0839558687	0.0440584832	0.0038167061	0.1296276357	0.1116381053	-0.1691565353	0.0770690346	-0.0475297738	0.0100698144	-0.0216258739	-0.1014608018	-0.0239527632	0.002511594	-0.0305874952	0.0115564565	0.0213076576	0.0447382135	0.1220198663	-0.0545644004	0.0645931529	-0.0847346138	-0.0068215121	-0.0330992011	-0.1353988706	0.0525251846	0.0385202684	-0.0505059627	0.0742066185	0.0394083309	-0.1440882816	-0.0779994106	0.0505235596	0.1515482587	0.1212769023	0.0661466795	0.0974682001	0.0921370535	-0.0599634298	-0.0276414578	-0.005931726	0.1195021243	0.0561305881	-0.0247930302	0.0497684111	-0.0068148616	-0.029843033	0.0852586298	-0.036305451	0.1050161321	0.0304783757	-0.0453702923	-0.0684522575	0.0643758823	0.0310263782	-0.0059284285	0.0506552752	0.0128225523	0.031506397	-0.0144277177	0.0044968183	-0.0305227357	-0.0574332766	-0.0496773228	0.1107638375	0.040438376	0.1701167165	-0.1469041931	0.0034984559	0.1118695541	0.1136451198	0.1082280018	0.0993899282	-1.47983e-05	5.2399e-06	2.1898968289e-10	2.7456552010000004e-11	0.0280716	0.0149463	0.0002233918836899	0.00078801472656	-0.0207843	-0.01319988	0.0004319871264899	0.0001742368320144	0.00092772	0.0	8.606643984000001e-07	0.0	-0.000770202	0.0	0.0	5.93211120804e-07	0.000427233	2.2745000000000013e-05	1.82528036289e-07	5.173350250000006e-10	0.0
3077.714523859867	-1.617658512250273	9472326.690377967	2.6168190622557663	3634.672476065082	-3.6377392369199697	13.233146755827084	13210844.008265072	3238.322609607498	1.80274003833938	3.249871645831868	10486733.323895115	3248.796901063773	2825.499238460728	0.978158	14.290747	0.07036409727	0.0364605	0.0748425913	0.01457901	-0.0380245853	-0.0034828686	-0.0857792798	-0.005639482	0.0031182923	0.075171885	0.0727036836	0.0756621793	0.036301119	-0.0646282285	-0.0284189098	-0.0619228057	0.0111734928	-0.048577815	-0.0112448223	0.0345172387	-0.1131458853	-0.0529629132	0.0694615566	-0.1787831683	0.0201021991	0.0714842091	0.020365057	-0.0240493926	0.0116575586	-0.1067612988	0.0448666278	0.0126961923	0.1339793882	0.0703875998	0.037690609	0.0058531872	-0.0297998054	0.0931865124	-0.022724222	-0.0214446839	0.035610669	0.0786026416	-0.0562721687	-0.0058961544	-0.0207926759	0.0533858705	0.0180782618	-0.0204164998	-0.0124180699	-0.1103267153	0.1171504658	0.1319596049	-0.0336999793	-0.0928225512	0.0108500842	-0.0337565415	-0.061616643	-0.0744416059	0.0449892362	-0.0070030069	-0.0965236275	0.0106271014	0.1009222658	0.007621889	-0.0760937636	0.031824434	-0.1985967923	0.0092317498	-0.0537024363	-0.020272386	-0.0101165127	0.0988777624	-0.0032787652	-0.0013275522	-0.074193035	-0.0752032004	0.0149048551	0.0747353157	-0.0109529323	-0.1501828262	0.0309466443	-0.0461991692	-0.0515308414	0.0194971288	-0.1097081541	0.0050883879	-0.0063781077	-0.1045885505	-0.0209027204	-0.0438233132	-0.0701909416	0.0181177313	0.0749456116	-0.015296508	0.0511917596	0.0688224402	0.1182643303	-0.0613228988	-0.0272617212	-0.0468624059	-0.0118935835	0.083763335	0.070624118	0.0525695977	-0.1274989358	0.0117095547	0.0012936433	-0.0404948212	-0.1159759503	-0.1117202867	0.01133455	0.0277894115	0.0466072679	-0.1849618385	-0.0927846642	0.0354676356	-0.0191508783	0.1131919653	0.1064475877	0.0955030384	5.72507e-06	2.052337e-05	3.27764265049e-11	4.2120871615689987e-10	-7.97739e-05	-0.0281513739	0.0007924998524576	6.363875121210001e-09	-0.030799	-0.0100147	0.000948578401	0.00010029421609	0.000701322	-0.000226398	4.91852547684e-07	5.125605440400002e-08	-0.000511998	0.0002582039999999	6.666930561599998e-08	2.6214195200400004e-07	0.000268285	-0.000158948	7.1976841225e-08	2.5264466704000006e-08	0.0
