global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
3028.186956409881	n/a	9169916.24297094	n/a	3653.2825904748206	n/a	n/a	13346473.685866416	3196.231480065029	n/a	n/a	10215895.674158685	3217.476053920265	2727.9337080118	n/a	n/a	n/a	n/a	-0.0279051107	-0.0632574221	-0.0180679618	-0.0178354902	0.0774363695	-0.0899950391	0.0206187261	-0.0667306219	0.110125225	-0.0754036851	0.0827309042	-0.1579896912	0.1243612223	-0.139310875	0.0088438	-0.0363047872	0.0349333571	-0.0019442686	0.0665006261	-0.0217946995	0.0424636208	-0.0779187645	-0.0323092078	0.0006764181	-0.0069281337	0.1466923583	-0.0587596907	0.1157108522	-0.0214698846	0.0326699324	-0.0745305218	0.0231530251	-0.1091525713	0.2009001317	-0.1303338566	0.0520691914	-0.1079450535	0.0470419274	-0.2040412608	0.1047424651	-0.1331877286	-0.0807244071	0.074766054	0.0463916191	-0.149571546	0.0828947051	0.0046064074	0.0110910218	0.0421289841	-0.0808038575	0.0111919473	0.0403210031	-0.1697627242	0.0031962141	-0.092550549	0.0068401631	-0.0766985692	0.0381088048	-0.034157651	0.0482974584	-0.0774350473	0.0152452088	-0.0628666858	-0.0627859088	0.0973599461	-0.1141424145	0.0742478711	-0.0976627703	0.0443675479	-0.1126392859	0.1533956433	-0.0030483297	0.0391692464	-0.077549953	0.07767367	-0.1692276334	0.0509226158	-0.201699959	0.166268112	-0.0036208578	-0.0992784379	0.0834358322	-0.1172425433	0.0887461843	0.0673446751	-0.0933270902	-0.0037252532	-0.0392350314	-0.0106039806	0.0948761021	-0.1196866064	0.1240515531	-0.0516803054	0.0083116489	-0.1472483986	0.0782826113	-0.0358448086	0.0811071698	-0.0946612048	0.0657504995	-0.118955805	0.0272381968	-0.1386798619	0.1298217029	-0.0683429432	0.0448522826	-0.2097816672	-0.0045519294	0.0558058738	-0.0548066266	0.1355358249	0.1154637225	0.1154447293	0.1154130763	-0.01731	n/a	0.0002996360999999	n/a	3.1583e-05	n/a	n/a	9.97485889e-10	-0.0791999	n/a	0.00627262416001	n/a	-0.000512178	n/a	2.62326303684e-07	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0
3019.286706098136	-8.900250311744912	9116092.213620933	79.21445561171541	3635.912988586408	-17.36960188841249	301.70306976194274	13219863.260571346	3190.539618728292	-5.691861336736565	32.39728547663656	10179543.058674876	3211.73249798554	2697.327584120509	0.91951	14.707308	0.0385643169999999	0.0236826	-0.0216074465	0.107932897	-0.0225539935	-0.0494448083	-0.1498986344	-0.1185853801	-0.0856881326	-0.0548595185	0.1352245903	-0.1319529564	-0.0818499723	0.0018774489	0.0527394606	-0.0480312675	-0.0088211978	-0.2063073232	0.0174765667	-0.0711250938	-0.0414800364	-0.0017728611	0.0325312668	0.0808542935	0.1464420929	-0.0697469662	-0.0896026931	0.0804731899	-0.0059521742	-0.1144979812	-0.0288495537	0.0294171368	-0.0932362013	0.0675913117	-0.0493787119	0.1354376567	0.0078437691	-0.0143259208	-0.1529953595	-0.063863855	0.0508263276	0.1187135352	-0.021020079	0.0841931807	-0.0352149644	0.0241616028	0.0406029863	-0.0152774473	0.002508216	-0.2048309642	-0.0119651094	-0.1185201821	-0.0482905845	0.0266277786	-0.0141684628	0.1246077894	-0.0519437207	0.0645686513	-0.0732082812	-0.1555985562	-0.1331812971	0.0608948303	-0.1109977032	-0.0251749584	-0.1672394194	0.0034639884	0.0261833838	-0.0729765991	0.0162260618	-0.0082722729	0.0076607383	-0.0873672076	-0.0618952097	-0.0487105944	0.0537149042	-0.0392469957	-0.092618241	-0.1406521168	0.1683631562	-0.1140807237	-0.004249874	0.058972223	-0.0146918042	-0.0052394383	-0.0130275573	-0.0687843797	-0.0627077018	-0.0028303219	-0.1758157452	-0.0327432086	-0.0724217154	0.1125736248	-0.1396981802	0.0654114805	-0.0155597149	0.0821218137	-0.1435058264	0.0134468108	-0.0227120742	0.0245893193	-0.0347643595	0.1375531902	-0.0085887091	-0.0699714637	-0.1149186166	0.1437946903	0.0115002685	0.0265558207	-0.2391582275	-0.1220073081	-0.037081488	0.133990947	0.1161972805	0.1154130763	0.1152422001	0.1149575937	-0.01731	0.0	0.0002996360999999	0.0	0.0170297	0.0169981169999999	0.0002889359815456	0.0002900106820899	-0.0697669	0.0094329999999999	0.00486742033561	8.898148899999994e-05	-0.000269514	0.0002426639999999	7.2637796196e-08	5.8885816895999984e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3027.307885973669	8.021179875532653	9164593.036478365	64.33932659565002	3635.951392427945	0.0384038415368195	0.0014748550447851	13220142.528098712	3188.0764179397183	-2.463200788573886	6.067358124831013	10163831.246623345	3210.216633110962	2707.682958312262	1.019671	16.309361	0.044126715	0.0289982	-0.0114685334	-0.1515007143	0.0309497883	-0.0434891106	0.0239456788	-0.0425319138	0.1463165641	0.0038755784	0.0105072368	-0.1769671722	0.0029827008	0.025837527	0.0778666774	0.0101436544	-0.0874936998	-0.1453742418	-0.1351460406	-0.0276859443	-0.0550865978	-0.1641701194	0.0097747647	0.0809767269	0.029202833	0.0355165628	0.0065435061	-0.0734925152	0.0041254061	-0.0779992721	-0.0382161587	-0.0458603001	-0.0871645653	-0.0184770385	-0.0871207537	0.0514876065	-0.0500945433	-0.1599126882	0.0200207238	0.0432316554	0.0339168947	-0.0041021003	0.0962494108	-0.1234876593	-0.0871778992	0.131349528	0.0144969708	-0.2269305154	0.0283209113	-0.1497936693	0.0091372165	0.0781095156	-0.0904459015	0.0522521892	-0.0488613936	-0.0203536451	-0.0553167605	-0.1329848155	-0.1256597355	-0.150749492	0.0269801608	-0.0729839765	-0.0016966243	0.0581271545	-0.0265975975	0.1743782366	0.0653710944	-0.0071737898	0.0088365037	0.1292386861	-0.0390230812	-0.1089730348	0.025999313	0.0190007664	0.1190740362	-0.0764103498	-0.0372294177	-0.0713532495	0.092729454	0.1905567874	0.0149033269	0.1079453395	0.1190923533	-0.127637807	-0.0593952008	0.0162879498	-0.0264092331	0.0680640777	-0.1038428279	-0.034441377	-0.1518195502	0.0114844743	-0.0373955323	0.0581521545	-0.1174935519	-0.0236318954	-0.0549350644	0.0994685602	-0.1093882262	0.0380966918	0.0679455343	0.1732917833	0.0343973501	-0.0947021957	0.0086441659	0.0261033575	0.0739121073	0.0633627871	0.0046156114	0.1301655699	0.1321612301	-0.0507396237	0.0298731072	0.1153118061	0.1148374968	0.1140484259	-0.0226834	-0.0053734	0.0005145366355599	2.8873427560000005e-05	0.0129461	-0.0040835999999999	1.6675788959999984e-05	0.00016760150521	-0.0951831	-0.0254162	0.00905982252561	0.0006459832224399	-8.44437e-05	0.0001850703	7.13073846969e-09	3.4251015942090004e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3030.863713590113	3.555827616444276	9186134.850357251	12.64391003786778	3644.925524008816	8.974131580871017	80.53503763078653	13285482.07557094	3189.7211968300808	1.6447788903624314	2.705297598181871	10174321.313507125	3213.2184868089207	2717.93430930676	1.030395	16.480879	0.064788085	0.0365199	0.0006176929	0.1388319269	-0.084528111	-0.0490347999	-0.0015882608	-0.0240116414	-0.1081393422	0.0453026376	-0.0976711766	-0.0551594042	-0.0025538505	0.1016519508	0.0267295836	-0.0661823914	-0.1348667333	-0.0684642271	-0.1442810302	0.0951837829	0.0145514546	-0.0115575581	-0.0505313615	0.0630657281	0.1166487666	-0.0315162759	0.1234084399	0.0970189963	-0.0854107603	-0.0243985716	-0.0123766113	0.1000112713	0.1214428499	0.1677992773	-0.0187403728	0.0376519575	-0.0378716518	0.0021599123	0.0068314259	-0.0810549596	0.0202169101	0.0915396802	0.0696399805	0.0675425675	0.045601336	-0.1775225655	0.0289205379	-0.0728507775	0.0595972995	0.0837922319	0.0327051203	0.0361169765	-0.0846513036	0.0238234926	-0.0260497866	0.1476811999	-0.0586197706	-0.090615832	0.1478741858	-0.1031762843	0.0253944689	-0.0813342675	-0.0504971182	0.0216191537	0.0042287707	-0.0302865584	0.0152574201	0.1388902621	0.1610395559	-0.1147988525	0.0283142111	0.0098259147	-0.1255147345	0.1307659309	-0.0204922952	-0.0725857707	-0.0551261265	-0.0746924869	0.0803817184	-0.0810454884	-0.0466328321	0.0144012605	-0.0831690691	-0.1366860544	0.1085978743	-0.1304244131	0.0912304892	-0.0467173879	-0.0011654436	-0.0241998457	-0.0256241605	-0.0213836966	0.0311900969	0.1605256259	0.120063115	0.0381522677	-0.0002570065	0.1026312889	-0.1316558289	0.0399022389	0.0612193446	0.1339254711	0.0138470055	0.1921030948	0.0472895867	-0.0837533701	-0.080010333	-0.1111731208	0.0559963491	0.0156610233	0.1287844205	-0.0151111759	-0.0142748511	0.1151599564	0.1142313295	0.112689161	-0.0302164	-0.007533	0.00091303082896	5.6746089000000026e-05	0.0199933	0.0070471999999999	4.966302783999997e-05	0.0003997320448899	-0.12255	-0.0273669	0.0150185025	0.0007489472156099	0.000236182	0.0003206257	5.578193712400001e-08	1.0280083950049003e-07	-0.000136194	-0.000136194	1.8548805636e-08	1.8548805636e-08	0.0	0.0	0.0	0.0	0.0	0.0
3037.96556090624	7.101847316127078	9229234.749252366	50.43623530158138	3648.452168304541	3.526644295724964	12.437219988569426	13311203.224406106	3191.078466967926	1.357270137845262	1.8421822270864967	10182981.78234637	3210.409831575369	2733.5803438394605	1.077767	17.238588	0.0967576763	0.059448	-0.0118622096	-0.0862523254	0.168441855	0.0738693307	-0.0023563626	0.1570450055	0.1171613744	0.0106093077	0.0225582162	-0.0842533804	0.0091259536	-0.0144016046	0.0073328584	-0.0700807549	-0.1196790231	-0.0286531197	-0.1064096985	-0.1043936511	0.0008248057	-0.0864133313	-0.071632711	0.0729331517	0.026751085	0.108508096	-0.1386072873	0.1435887849	-0.0412726335	0.0420310674	0.0608918435	-0.0437692804	0.0414481595	-0.105423199	0.0528875432	0.0822201088	0.0314939384	0.0916367835	-0.1155910822	0.1308718625	-0.2089997863	-0.0712525888	0.0365846544	-0.1215553542	-0.1632368464	0.0717744225	0.1495148242	0.0827756802	-0.0664376738	0.0187369139	0.061606867	0.0016661065	-0.0858899655	-0.0406399548	-0.1219887384	-0.070471668	0.0739784201	-0.0905211902	-0.0635229496	-0.0908566035	-0.0044541004	0.0906333316	-0.0328579756	0.2052807612	-0.0561826602	0.0906732827	0.2709998869	0.0705609189	-0.0171626405	-0.0606620975	0.0719111686	-0.0916084212	-0.027713315	-0.0666209288	0.0055058926	0.0295775563	0.1437245683	0.0608093997	0.0851281902	-0.0359040605	0.0813117983	-0.0507783302	0.0935582858	0.1872131359	0.0456660869	0.1001680352	-0.1016733923	0.124799517	0.0635771428	-0.0337312932	0.044390748	0.0629707054	-0.0814165905	0.0762328296	-0.2373437978	0.0256862993	-0.1071255168	-0.0171583196	0.0566964103	0.1001392027	0.0306785834	0.0775953479	-0.126405859	0.0083642601	-0.0665033811	-0.0250441686	-0.0436370172	-0.0782654893	-0.1416277572	-0.0367178815	-0.0290141333	-0.0775006054	-0.1275619704	0.1149575937	0.1134247617	0.1108851636	-0.029949	0.0002674	0.000896942601	7.150276000000052e-08	4.30737e-05	-0.0199502263	0.0003980115294212	1.85534363169e-09	-0.0881345999999999	0.0344154000000001	0.0077677077171599	0.00118441975716	-0.000470117	-0.000706299	2.21009993689e-07	4.98858277401e-07	-0.0	0.000136194	1.8548805636e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3036.202818455297	-1.7627424509432783	9218527.55479589	3.1072609483575167	3647.011698790617	-1.440469513923745	2.0749524205437093	13300694.331115624	3196.271524608865	5.19305764093906	26.967847662115556	10216151.65902548	3217.4470971321816	2717.3452948391814	1.122146	17.948412	0.0747618513	0.0390196	-0.0195196557	0.060225883	-0.1625839337	-0.0355984032	0.1437002201	-0.0590828746	-0.0331411068	0.0998476866	-0.0365888778	-0.1084066414	0.0125647247	0.0049263501	0.123653075	-0.1371067658	-0.0401245105	-0.1220851352	-0.0277069418	-0.0669797462	-0.0636281878	-0.0995157288	0.0650568903	0.1462016742	0.0300751087	0.078118491	-0.0159107832	-0.0820682416	0.0107123523	-0.0076522527	-0.1295046872	0.0426581682	0.1165017556	-0.0599951549	-0.102004128	-0.1797899007	-0.0814197807	0.0593083347	0.0900883508	-0.0258093083	0.0236355651	-0.0435916239	-0.027060422	-0.1848047809	0.1534951214	-0.0033541977	0.0409943631	-0.0067119476	-0.0695857981	-0.0442159263	-0.0469166328	-0.1461376853	0.0593274542	0.0420914338	-0.1248045369	0.0986485807	-0.1907359596	-0.016289052	0.0604524309	-0.1398108701	-0.0059286249	0.0974622323	0.1115164713	-0.0542432288	0.0699103506	0.0836438266	0.0864652351	0.1178994396	-0.1730961725	-0.027401209	-0.2018099498	-0.0188348619	0.0057395083	0.0850286792	0.0989137402	0.0308195283	-0.0951146772	0.0744995955	-0.0522081937	-0.0215693948	0.123267217	-0.0366931796	-0.0603206228	-0.074022342	-0.1289029373	-0.0058519387	-0.0156817615	-0.0673972154	0.0391048957	-0.0311906854	-0.1441890814	0.0002148091	-0.019527272	0.029010127	0.0992245095	-0.0971650563	0.0133066318	-0.0214450036	-0.1892608732	0.0907123956	-0.051852299	0.0268742391	0.0545785391	-0.1042827944	-0.1917435756	-0.0043917187	0.060081452	-0.1102083936	0.0590925026	0.1079888386	-0.0182958745	0.0041693682	0.1326837386	0.1147048067	0.1124192083	0.108643553	-0.0310791	-0.0011300999999999	0.0009659104568099	1.2771260099999963e-06	0.012605	0.0125619263	0.0001578019923666	0.000158886025	-0.0962331	-0.0080985000000001	0.00926080953561	6.558570225000171e-05	6.36555e-05	0.0005337725	4.052022680249999e-09	2.8491308175625e-07	-0.000302739	-0.000302739	9.1650902121e-08	9.1650902121e-08	-0.000222915	-0.000222915	4.9691097225e-08	4.9691097225e-08	0.0	0.0
3034.6659486445988	-1.5368698106981356	9209197.419863025	2.361968815035323	3642.50217651657	-4.509522274046958	20.335791140125647	13267822.105927952	3192.0954507517013	-4.1760738571638285	17.439592860487178	10189473.366709707	3213.353465276123	2732.758459259844	1.075037	17.194916	0.0806435899999999	0.0421015	-0.004221516	0.0253191996	0.1712860151	-0.0251665205	-0.0825446803	0.0985693154	0.0536918319	-0.0173204406	-0.0440729989	-0.0813586669	0.0544950622	0.0334975114	0.0530206783	-0.1202047342	-0.1038189549	-0.0350199627	-0.0332247044	-0.028885209	0.0176391964	0.1014868839	-0.0988377382	0.0229336839	-0.0682504008	0.0001768673	0.2749680289	-0.0979411622	-0.0008614646	-0.0698907809	-0.0174469604	0.0357640115	0.0828036826	-0.0977897804	0.0407796299	0.0398372721	-0.0157775431	-0.0777364379	-0.0285860078	-0.0596550204	0.0537720687	-0.0285495236	0.0435242708	0.0541993693	0.0898552418	0.094940813	0.1327078245	-0.0054182361	-0.0528484101	-0.0027853938	0.0421041232	-0.0029397695	-0.1028827451	0.0263434846	-0.129331523	0.121875838	0.0966801862	-0.0598476607	-0.030612824	-0.0377287149	0.0658725613	0.0573441954	0.0589663081	-0.0333582759	0.1045543669	0.0490067771	-0.0839651743	-0.003220707	0.1928202214	0.1216623691	-0.0135431247	0.0273644239	-0.0826794419	0.0500928414	0.1329386694	-0.0793177235	0.1005696169	0.055333768	0.0442675948	-0.0004906053	-0.0719444556	-0.0152221743	-0.0380692104	-0.0092102278	0.0585969427	-0.0121497777	0.0227518079	0.0158008771	0.0061338306	-0.0216973822	-0.060121333	-0.062283768	0.0827739298	0.1197259922	-0.1282505826	0.1317234344	0.072964938	0.0216246453	-0.1038001174	0.0221403401	0.1077595499	-0.0320388378	-0.013195786	-0.1331047009	-0.0171212638	0.0691985193	-0.0975109702	-0.307373991	0.0724398869	0.03838265	-0.102704332	0.0454432321	-0.120590509	0.1144017065	0.1112164334	0.105973176	-0.0396077	-0.0085286	0.00156876989929	7.273701796000007e-05	0.0213682	0.0087632	7.679367424000001e-05	0.00045659997124	-0.131682	-0.0354488999999999	0.0173401491239999	0.0012566245112099	9.60593e-05	3.240380000000001e-05	9.22738911649e-09	1.0500062544400007e-09	-0.0	0.000302739	9.1650902121e-08	0.0	0.0	0.000222915	0.0	4.9691097225e-08	0.0	0.0
3037.439386274682	2.773437630083208	9226038.025292717	7.691956287961562	3651.541399354284	9.039222837713623	81.70754950984353	13333754.59119824	3190.019408732563	-2.076042019138185	4.309950465227354	10176223.828090452	3210.67442614161	2736.548044600132	1.061668	16.981085	0.0725220749999999	0.0459098	-0.0602683163	-0.0657199823	-0.0779009195	-0.0303473432	0.0504425726	0.1068391568	0.064719284	0.1137665746	-0.0926005488	0.0908614358	-0.011199491	-0.0133348118	0.0673093414	-0.0663670589	-0.0490238801	-0.04665281	0.0718807628	-0.0592118584	-0.0008218094	-0.0674731948	-0.0568785061	-0.0783294511	-0.0862610363	0.0208936458	-0.0626294519	0.070037337	0.0494285238	0.0816904399	-0.0972201521	0.0592817953	0.0729002261	-0.0189443666	0.0433854524	-0.0743873075	-0.1330104048	-0.206642159	0.0483635447	0.0129315337	0.194891981	0.0354872167	-0.0335124186	0.1197498935	-0.0223476025	0.0489205539	0.0238672936	0.0813967863	0.0541869674	-0.0067639228	0.0316906105	0.0380870354	-0.0337951747	0.0465711386	-0.0750440584	0.0114819404	-0.1042588645	-0.0846071062	-0.0050954497	0.0039432349	-0.0812895232	0.1179531098	-0.0147582313	0.0334972887	0.0768916684	-0.0500137912	0.0113850859	-0.0216926791	-0.0931305632	-0.089498258	-0.0765017618	0.0842163037	0.1526711613	0.0422903001	0.0311695426	-0.08530383	-0.017290446	-0.0737482859	0.0022337916	0.1163018229	-0.2424830303	-0.0588493588	-0.1098902161	0.1704467659	0.178809478	0.0539892053	-0.029563494	-0.0400067217	-0.0183731612	-0.0493314049	0.0639127223	0.091708396	0.0278398923	0.1325070727	0.0003097752	-0.1349791568	-0.1128278373	-0.0271383171	0.0060877533	0.0904847992	0.0563376662	-0.0237425461	-0.1435600481	0.0690051604	0.0648149007	-0.0628665054	0.0590529737	-0.0884024717	-0.010967086	-0.0517052528	-0.0285251587	0.0684285611	-0.1074527065	0.1140484259	0.1098185471	0.1028845713	-0.0396413	-3.3599999999994745e-05	0.0015714326656899	1.1289599999996468e-09	4.909e-05	-0.02131911	0.000454504451192	2.4098281e-09	-0.132989	-0.001307	0.0176860741209999	1.7082490000000069e-06	-0.000565494	-0.0006615533	3.1978346403600005e-07	4.376527687408901e-07	-0.000335694	-0.000335694	1.1269046163600001e-07	1.1269046163600001e-07	0.0	0.0	0.0	0.0	0.0	0.0
3028.808889148409	-8.630497126272985	9173683.28698442	74.48548064660625	3640.6483775216975	-10.893021832586328	118.6579246452024	13254320.608751368	3182.942412160657	-7.0769965719059655	50.08388047876879	10131122.399131102	3207.5639461857104	2723.408698931172	0.924655	14.789612	0.0674211999999999	0.0474058	-0.0710665172	0.0186306928	0.0298121123	-0.0634444211	-0.0100403151	-0.0393507261	-0.0102326985	-0.0227889648	-0.1134398738	-0.0757417003	-0.0125470537	-0.1245089955	0.0373455369	0.0791692742	0.0100858544	-0.1147142049	0.0518421184	0.0257595325	-0.070363977	-0.0347830769	-0.0449898512	-0.1384955641	0.0749083077	-0.0368112826	-0.0743485962	-0.0786595154	0.0410820263	-0.0019048134	-0.0219024758	-0.0489788293	0.0532287519	-0.1265506694	-0.0784210255	0.169849325	0.0533001284	0.0179705167	-0.0215245401	-0.0054615917	0.0427474432	0.116847157	-0.0541523152	-0.0133664385	0.055056194	-0.1143459988	-0.0587356098	0.1077316321	-0.0190803254	0.149113129	-0.0205080152	0.0503739153	0.1998625007	0.0817280255	0.0782747603	0.0579019626	-0.0730293084	-0.0202119881	-0.1207089634	-0.0054233838	-0.0682723021	-0.0477072506	-0.0773177484	0.0531194295	0.0372106951	-0.069345488	-0.0387143621	-0.0148297558	-0.104232192	0.034038675	0.0633211653	0.0206559722	-0.0468873663	-0.0843200107	0.1261374818	-0.0391452027	0.0296875968	-0.0193250014	-0.1337290466	-0.0913063951	0.0193769742	0.0076870297	-0.1302869709	-0.0057103686	-0.0316560761	0.0176696682	0.0121647289	0.0836601603	0.0930740545	-0.0724847424	-0.0162449363	0.1178054486	-0.0377043895	0.0673786016	-0.0335203374	0.0277421031	0.0915433469	-0.0852658792	-0.0606215671	0.1010562799	-0.0237898673	-0.0239291015	-0.0405487546	-0.0943257762	0.0178242257	0.0935940938	0.0866050628	0.0299343479	0.0699289459	-0.0901608283	-0.0517313015	0.1071098756	0.0479350424	0.1136451198	0.1082280018	0.0993899282	-0.0396282	1.309999999999506e-05	0.00157039423524	1.7160999999987056e-10	0.0295579	0.02950881	0.0008707698676161	0.00087366945241	-0.132193	0.0007959999999999	0.017474989249	6.336159999999859e-07	7.14028e-05	0.0006368968	5.098359847839999e-09	4.056375338502401e-07	-0.000230525	0.0001051689999999	1.1060518560999997e-08	5.3141775625e-08	0.0	0.0	0.0	0.0	0.0	0.0
3023.250857931926	-5.558031216482959	9140045.749986129	30.891711003399045	3641.909195166736	1.2608176450385145	1.5896611340404654	13263502.585840022	3179.273999778573	-3.6684123820841705	13.457249405028458	10107783.165668046	3202.004242873736	2710.220043564813	0.857477	13.715109	0.03349256	0.0177852	-0.0918891836	-0.0715786667	-0.0490802863	-0.0922123492	0.0330102731	-0.0726757855	0.0898383473	-0.0313293524	-0.0826974166	-0.0441119131	-0.0369288052	-0.1473346109	0.0637936819	0.1226519011	0.0553371396	0.012789274	-0.0869337657	-0.0948690269	-0.0687630436	-0.1256028591	0.0169971334	-0.107121338	-0.0544365222	-0.1748806453	-0.0094505198	-0.0697333565	-0.0784651799	0.0102794586	-0.0370494013	0.0954919679	0.0288969828	-0.0559572026	-0.0648593507	0.005427141	0.0160258685	0.0704913604	0.0288685353	-0.0671365414	0.1714326598	-0.0493129742	0.0159941805	-0.1727907284	-0.074253891	-0.0510106137	-0.065129913	0.0899817865	0.0180484328	0.1311899969	0.0827286551	0.0582921477	0.0481543943	0.0878433561	0.0639209291	-0.1177121793	-0.0739877491	-0.0061942064	-0.1115210124	-0.1058233619	-0.0584437121	-0.0216918228	0.0708739981	0.0618696946	0.0316013399	-0.0516658479	-0.1571150015	-0.1016888579	-0.0068010624	-0.1018313142	0.055004502	0.041524619	-0.0929852759	0.0071555092	0.1075583701	-0.0089744056	-0.0272979119	0.0690053888	-0.0696966765	-0.0153129087	-0.0125328302	-0.0870859628	-0.0560645387	-0.1334500796	-0.0608305926	0.1738928658	-0.1377241598	-0.1596285766	0.0320291622	-0.0827000434	-0.0572732308	0.1268490789	-0.0254934066	0.0123003672	0.0290206654	-0.0945325746	0.0863398588	-0.0093438026	-0.1008633028	0.0189413733	-0.0270797742	0.0650916115	-0.0914977303	-0.016674093	0.0748396893	0.0017326716	0.1685800396	0.1694450688	0.1072113394	0.117905095	-0.0728061685	0.1070283396	0.0124927605	0.1131919653	0.1064475877	0.0955030384	-0.0396464	-1.8199999999996e-05	0.00157183703296	3.3123999999985425e-10	0.0171983	-0.0123596	0.00015275971216	0.0002957815228899	-0.139076	-0.006883	0.019342133776	4.7375689e-05	0.000280118	0.0002087152	7.8466093924e-08	4.356203471104e-08	-0.000306445	-7.592000000000002e-05	5.763846400000003e-09	9.390853802500003e-08	0.0	0.0	0.0	0.0	0.0	0.0
