global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
3017.450158920685	n/a	n/a	9105005.461570468	3778.47079588784	n/a	14276841.555377286	n/a	3308.19961754976	n/a	10944184.70955638	n/a	3355.7682666426035	2402.741871252646	n/a	n/a	n/a	n/a	-0.0484117651	-0.0099956057	-0.0888715415	0.0602016974	-0.0912590498	0.1038354375	-0.0877184958	0.0926123681	-0.1084191703	-0.0753222502	0.0388400061	-0.0106727246	0.0985644236	-0.0538646862	0.0029968947	-0.1569489259	0.1594836657	-0.0547504735	0.0448297142	-0.0471026712	0.056515107	-0.0134889112	0.2983407907	-0.0326540812	0.0160922004	-0.0594771285	0.1200383151	-0.0432126146	0.0151633631	-0.0764969993	0.0632107322	-0.0475343634	0.0658130427	-0.0583681874	0.0571172928	-0.0288557893	0.0902284635	-0.1914971683	0.1020423634	-0.2093686236	0.0824048487	0.0873610483	-0.0659447994	0.0196138477	-0.043770355	0.1572397247	-0.0151771014	0.1070657854	0.0362237814	-0.1009602768	0.093282983	-0.0234542695	0.0078304489	-0.110924494	0.0167086159	-0.1048218085	0.1947783774	-0.0694198888	0.1191344045	-0.2442168983	0.1063166142	-0.0739704185	0.088965685	-0.0890899313	0.0741783507	-0.017795968	0.0044432966	-0.0411669603	0.0081425423	-0.0036807062	-0.0641675746	-0.1373070481	0.0059973708	-0.0491217574	0.1865628317	-0.0664277537	0.0269894027	-0.0686932043	-0.0011265526	0.0269340333	-0.1952847657	0.0246621763	-0.0547642574	0.0539115769	-0.0320501812	0.0394649884	-0.1748815501	0.1447203884	-0.019297991	0.0808236369	0.0798426614	-0.0344282228	0.127009031	-0.01118182	0.1154637225	0.1154447293	0.1154130763	-0.0396633	n/a	n/a	0.00157317736689	0.0101091	n/a	n/a	0.0001021939028099	-0.355473	n/a	0.126361053729	n/a	0.000467924	n/a	n/a	2.18952869776e-07	-0.00134077	n/a	1.7976641929e-06	n/a	0.00137198	n/a	1.8823291204e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3027.909749924667	10.459591003981586	109.40304397057253	9168237.453688858	3796.203950683173	17.73315479533312	14411164.43518253	314.4647789952461	3313.176978786236	4.9773612364756445	10977141.69275909	24.77412487837036	3361.815780858616	2463.4367798647527	0.942726	15.717231	0.1023243699999999	0.055024	-0.0416928634	-0.1745247902	0.0152783786	-0.0437379604	-0.0943982579	0.0875987621	0.0491665413	0.0898227522	-0.0196170758	-0.0194342957	-0.0192414676	0.0056656776	-0.0470723979	0.008508565	0.0994274855	-0.0567741254	0.0945831853	-0.0034739721	0.0353494031	-0.0926726996	-0.0829700696	0.0253113968	0.0807467477	0.1035535912	-0.0237165668	-0.0458535711	0.0642289385	0.040581642	0.011683752	-0.083113723	0.0300622157	0.0156358153	0.226645127	-0.081089648	0.2611843581	0.0902415859	-0.0241122578	-0.038140356	0.0390018192	0.0230464799	0.023619867	0.1185759356	-0.0091868259	0.0241904595	-0.0531919563	0.0216303398	-0.0359736105	0.0885405864	-0.0284314416	-0.0547564981	0.0043430434	-0.0686224044	0.0075861595	-0.0453899665	-0.1615222536	-0.1028254802	0.1202343806	-0.0317198157	0.0970453503	0.0168325516	0.0611164205	-0.118872915	0.1113928025	-0.0220663502	0.1718315425	0.095936251	0.2133018965	0.07533076	0.0855690541	-0.0019277188	-0.0364668156	-0.1292617211	-0.1094621598	-0.0380489951	0.1385174111	0.0408421232	0.042572662	-0.1652538728	-0.0110195449	0.0216039999	-0.1101338929	0.0051747635	-0.1155058434	-0.0113000154	0.0401772924	0.0637893842	-0.1332079467	0.1012539581	0.054350697	0.0127028949	0.0688672227	-0.1777454535	0.1985521885	-0.031395229	0.1154130763	0.1152422001	0.1149575937	-0.0346481	0.0050151999999999	2.5152231039999973e-05	0.00120049083361	-0.0106115	-0.0207206	0.0004293432643599	0.0001126039322499	-0.317433	0.0380399999999999	0.100763709489	0.0014470415999999	-2.56074e-05	-0.0004935314	2.4357324278596e-07	6.5573893476e-10	-0.00122689	0.00011388	1.5052590721e-06	1.2968654400000004e-08	0.00120842	-0.00016356	1.4602788964e-06	2.6751873600000033e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3020.7608638342467	-7.148886090420092	51.10657233380186	9124996.196472624	3790.1872415082894	-6.016709174883545	14365519.325692216	36.20078929512783	3315.2837267018326	2.1067479155967703	10991106.188533992	4.438386779871337	3365.0562097808765	2419.4366540147053	1.004622	16.749163	0.033131757	0.0164354	-0.0793193251	-0.0195861349	-0.0090334496	0.0323572875	-0.095575876	-0.0060823977	0.0196966402	0.1615778678	0.0188814283	0.0209593417	0.0943157144	-0.0518862123	0.0220384476	-0.1976959051	-0.063115662	-0.0634037885	0.19320436	0.0301808453	0.1074803437	-0.0530040422	0.058893194	-0.0437513043	0.0030934222	0.0444027839	-0.0047769304	-0.1324662158	0.0470686874	-0.0026766032	-0.01328149	0.038493917	0.0653885598	0.0238466907	-0.0013087611	-0.0084523661	-0.0217530261	-0.0781256337	0.0980950161	0.0726449259	0.0026620852	0.0510075311	-0.1627191715	0.0006950033	-0.0103373256	-0.0872891251	-0.0542654664	0.0482321235	-0.0103645865	0.1730233726	0.1098869261	-0.190558119	0.0427007446	-0.0039152385	-0.086492123	-0.0954322202	0.003866908	0.0050217044	-0.1052195139	-0.0521875844	0.1833190237	-0.015591997	0.0711421402	-0.0870204559	0.0994122741	0.0154545032	-0.0706305822	-0.0826841023	-0.0022641661	-0.0322258613	-0.0476961618	0.0711204807	-0.0593974661	-0.1363526114	0.0039665453	0.0682280326	0.2086659417	-0.0387209965	0.0674063705	-0.0837419958	-0.0201899161	0.0517381956	-0.1076704833	0.0740448675	-0.1355748937	0.0153593253	0.0209676825	0.1063915449	-0.0970804993	0.0710570142	-0.0664837393	-0.0805554636	0.0028889308	-0.0423232569	0.018543546	-0.0208147132	0.1153118061	0.1148374968	0.1140484259	-0.0286195	0.0060286	3.634401796000003e-05	0.00081907578025	0.000417702	0.011029202	0.0001216432967568	1.74474960804e-07	-0.313089	0.004344	0.098024721921	1.8870336000000125e-05	2.98517e-05	5.5459100000000006e-05	3.07571177281e-09	8.9112399289e-10	-0.00140603	-0.0001791399999999	1.9769203609e-06	3.2091139599999984e-08	0.00120842	0.0	1.4602788964e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3019.41104271587	-1.3498211183768944	1.8220170516162504	9116843.044874536	3772.9431903283926	-17.244051179896815	14235100.31744539	297.3573010949007	3316.02822817849	0.7445014766572058	10996043.210076574	0.55428244874476	3369.201220607497	2424.633702198661	0.906549	15.114081	0.131496613	0.0631195	-0.0873732084	-0.0058514955	0.0663764414	0.0846940731	-0.0534859461	-0.0771377284	0.1440760377	0.0390430821	0.0513206704	-0.0061612466	0.0184641714	-0.1174477236	-0.0200609619	-0.0846907251	-0.0081509026	0.0131310738	0.1513451341	0.0497765767	0.1379138045	0.0941646664	-0.0980781106	-0.1318002233	0.0178629441	-0.1470623909	-0.0020956802	-0.0392701458	-0.0088334944	0.0484395327	0.0417753368	0.0090297864	0.0997195404	0.033340992	-0.0181206484	0.1733984317	-0.032097792	-0.1148284395	0.1125282449	-0.085191294	-0.0788349745	-0.0342813846	0.0923545148	-0.1468158269	-0.0365309217	-0.0770990705	-0.098549605	-0.0763977584	-0.0308991055	0.0501640348	0.0249714743	-0.0650857158	-0.0180225078	0.1374494899	-0.0801103293	-0.1174017272	-0.0357050379	-0.0023995706	0.0205709339	-0.0190031322	0.1028242213	0.034578361	-0.0308982745	0.0101509965	0.0224835313	-0.0791772958	-0.0082032493	0.0297358121	-0.1625737297	-0.0653234506	0.021732085	-0.0774030601	-0.0749658438	-0.1439264316	0.0223114179	-0.0508639711	0.043263665	0.0960338866	0.0892888712	0.0075708567	-0.0402991935	0.0234168067	-0.1403532956	0.114564278	-0.0985153925	0.0547798894	-0.0430295584	-0.0636552074	0.0481237943	-0.0166312609	-0.0761712289	0.0002175224	-0.0694460036	0.0246367113	-0.0016686394	0.0718699406	0.1151599564	0.1142313295	0.112689161	-0.0168045	0.0118149999999999	0.000139594225	0.00028239122025	0.0346667	0.034248998	0.001172993864004	0.00120178008889	-0.331483	-0.018394	0.109880979289	0.000338339236	0.00076409	0.0007342383	5.3910588118689e-07	5.838335281000001e-07	-0.00122689	0.0001791399999999	1.5052590721e-06	3.2091139599999984e-08	0.000781026	-0.000427394	6.10001612676e-07	1.82665631236e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3017.6762162676428	-1.734826448227068	3.0096228054681435	9106369.746227397	3785.009670403239	12.066480074846368	14326298.205046035	145.5999413966644	3316.16805237476	0.1398241962701831	10996970.551591009	0.0195508058626027	3369.276922587331	2409.839538583129	0.854647	14.248772	0.10306315	0.0573288	-0.052060517	0.0137138431	0.0271041844	0.0478658347	-0.0854256843	-0.0620995901	0.0768310115	0.0081121781	0.0701151064	-0.0071615692	0.0002403996	-0.0668795342	-0.0151774061	0.0427727306	-0.0263872736	0.0413589246	-0.0013437799	0.0575485578	0.1033752059	-0.0224929424	-0.097893435	0.1070394546	0.0333258878	-0.1249201335	0.0193867323	0.1162163485	-0.0114484527	0.0500301826	-0.0723027521	0.0349392307	0.0867437661	-0.0084980012	-0.0902014867	-0.0317781352	0.027371997	-0.0037864134	-0.0034926794	0.0008906744	-0.1760655916	0.1016399979	-0.0084178787	-0.0838132098	-0.0219169391	-0.0520427828	-0.0727194764	-0.038197288	-0.0028972057	-0.0002670847	0.0462938504	0.0448777391	-0.0345788215	0.0724736262	-0.0072898255	-0.1257212382	-0.0741083634	0.0234374329	0.0817436509	0.1011131825	-0.0953363966	-0.0413455412	-0.0131554878	0.0779328407	0.0063891971	0.0171049962	0.0452430481	0.1346894845	0.0121319011	0.0617876579	0.0451128712	0.0434909736	-0.044658634	-0.0876454122	0.0504848019	-0.0230008768	-0.028137057	0.0547494217	0.0758310732	-0.0326634139	-0.0324431551	-0.018897165	-0.1404803494	0.020285467	-0.0226340773	0.1025738168	-0.0517824257	-0.0367522478	0.0130438513	-0.0309623084	-0.0879330026	-0.031924727	-0.0600442107	-0.0634205878	0.1074013193	-0.0154544153	0.1149575937	0.1134247617	0.1108851636	0.0037137	0.0205182	0.00042099653124	1.379156769e-05	0.0202953	-0.0143714	0.00020653713796	0.00041189920209	-0.282863	0.04862	0.0800114767689999	0.0023639044	0.000615982	-0.0001481079999999	2.1935979663999995e-08	3.794338243240001e-07	-0.00141684	-0.0001899499999999	2.0074355856e-06	3.608100249999997e-08	0.0008340389999999	5.301299999990001e-05	6.956210535208332e-07	2.810378168989398e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3016.828548415024	-0.8476678526185424	0.7185407883629309	9101254.490531905	3782.5111486080687	-2.4985217951702907	14307390.58934433	6.242611160940972	3312.758812965614	-3.409239409145812	10974370.952881346	11.622913348872885	3363.8542334782296	2400.2899796271786	0.867384	14.461123	0.0501260999999999	0.0230644	-0.0597552626	0.0325243174	0.0826851934	0.0185220927	-0.0282438669	-0.0526411227	0.1308916986	0.0199754956	0.0215707876	-0.0311924548	-0.0048872723	-0.0543859156	-0.016488819	-0.0650760167	-0.111060871	0.048261474	0.0446973706	-0.1001865244	0.1206464548	0.0349333443	0.0715417942	-0.0476711828	0.0783494574	-0.037192459	0.006502928	-0.0124530948	0.0307084216	0.0196130011	0.0347122927	-0.0869049057	-0.053296802	-0.0517456893	-0.100045165	0.0086244827	0.084259795	-0.0098346173	-0.1835853186	-0.0432839023	-0.0103578904	0.0037048839	0.0829370442	-0.0459149047	-0.0348024492	-0.0217424235	-0.0560185637	-0.0291520855	0.0798000454	-0.0215494682	0.1237475775	-0.0514944803	0.0215803554	0.0172425543	0.0158891399	-0.1442257419	-0.0008478184	-0.0045631674	0.04415517	-0.0700888818	-0.0136927379	-0.0166787239	-0.1023520598	0.0378241697	-0.0368367594	-0.1025334882	-0.0422680418	-0.0195654442	0.1085040572	0.1091581329	0.0703514485	-0.0566583863	-0.0476054492	-0.0989318058	0.0547766034	0.0814597031	-0.0265284005	-0.0239726029	0.0756354253	-0.0784805817	-0.0267351136	-0.0093510994	-0.0493562795	-0.0017193079	-0.0620416639	0.1050798798	0.0250712476	0.0062044263	-0.068209648	-0.0018217693	0.0077408382	-0.0991548171	-0.0746692728	-0.0549478859	0.0213993144	-0.0025341339	0.1147048067	0.1124192083	0.108643553	0.0170228	0.0133091	0.00017713214281	0.00028977571984	0.0155646	-0.0047306999999999	2.2379522489999996e-05	0.00024225677316	-0.270961	0.0119019999999999	0.073419863521	0.0001416576039999	0.000455259	-0.000160723	2.5831882729000013e-08	2.0726075708100002e-07	-0.00122689	0.0001899499999999	1.5052590721e-06	3.608100249999997e-08	0.000781026	-5.301299999990001e-05	6.10001612676e-07	2.810378168989398e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3013.698407009189	-3.130141405835275	9.79778522052443	9082378.088409724	3771.983875511848	-10.527273096220595	14227862.35712138	110.82347884241	3315.837321225724	3.078508260109629	10994777.140833383	9.477213107563216	3365.5032618417185	2358.911336167687	0.829821	13.834876	0.0261479	0.0133655	-0.0201602411	0.1191229364	0.0432156762	0.0350419649	0.0147263965	-0.0704217942	0.0676119138	0.0045385404	-0.0328529292	-0.0090332354	0.0083707397	-0.040897503	0.0425817149	-0.0355439791	-0.029770483	0.0244308039	-0.0355944844	-0.0612323682	0.0001099686	0.0722859325	0.0145242851	0.1084249897	0.0010495823	-0.0780691736	0.0818888441	0.0110747787	0.0520908815	-0.0900874134	0.0730765902	0.0432314571	0.0776720426	0.0115304908	0.0381697777	0.0893076583	0.0678218773	0.0877770998	-0.0694723088	-0.0103409771	0.0469236951	0.1716601706	-0.0482137521	0.0800299871	-0.0243301223	-0.028378134	-0.0279936933	0.0084516521	0.0608499357	-0.0632392026	0.0559704984	-0.0246097767	-0.0435913032	0.0283660519	0.0987535724	-0.0426152269	0.0388666956	-0.0527986537	-0.0083384871	0.0897222573	0.0339569528	-0.0311680759	-0.0108844328	0.0206086093	-0.0506216793	0.0279528653	0.0523760812	-0.1360230482	0.0293602654	0.137070059	0.106789745	-0.0463736551	-0.031885999	-0.0735313614	0.1126973838	-0.0194886012	-0.0337222858	-0.0741106005	0.0284774888	-0.0285141723	-0.0034546622	-0.0273627455	-0.0826873772	-0.0306481942	0.0070941542	-0.0514501979	0.0080878122	-0.056235983	-0.092390653	0.0336617246	0.0360571458	-0.0015347716	-0.1166409612	0.0157047561	-0.0272923408	-0.0080153392	0.1144017065	0.1112164334	0.105973176	0.0165476	-0.0004752	2.258150400000019e-07	0.0002738230657599	0.0262423	0.0106777	0.00011401327729	0.00068865830929	-0.266907	0.004054	0.071239346649	1.6434916000000018e-05	0.000522575	6.731599999999994e-05	4.531443855999991e-09	2.73084630625e-07	-0.00115221	7.467999999999993e-05	1.3275878841000002e-06	5.5771023999999905e-09	0.000704202	-7.682399999999997e-05	4.95900456804e-07	5.901926975999995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3021.882230744912	8.183823735722854	66.97497093738076	9131772.216491845	3786.330565038492	14.346689526643786	14336299.147744704	205.8275003739105	3317.127814211351	1.2904929856272247	11003336.935814576	1.6653721459530684	3367.008220693413	2403.072170107777	0.950851	15.852693	0.05788673	0.0292313	-0.0090973146	0.0066750276	0.0551185196	-0.0324173416	0.0135767836	-0.0543647801	0.1061530128	0.0094619707	-0.0984374279	0.0070048041	-0.0296247143	-0.0149568134	0.0693858639	0.0458974071	0.0270617749	0.015890682	-0.0133505091	-0.1100094644	0.1146262478	0.0364866767	-0.0640317519	0.0997012905	0.0091250115	-0.0440816285	0.0660263551	-0.1244294535	-0.003613456	0.0957923365	0.0869711496	0.0863840868	-0.0715536664	-0.0903962051	0.0477966421	-0.0827950804	-0.0444683324	-0.0415083485	-0.0518269067	-0.0930482987	-0.0472321755	-0.0850358632	-0.0206929721	-0.195973253	0.0093181051	0.0108245986	-0.0244065717	0.0255907745	0.0465920327	-0.0910577778	0.0156176991	0.0275704557	-0.0379684072	0.0252444563	0.1117890657	-0.1319344023	-0.0846092624	-0.1339855043	-0.0045901321	0.0709712007	0.0458363478	0.0112703428	-0.0142232849	0.0482347551	0.0828038875	-0.1320333177	-0.0526155143	0.0417460346	-0.0556214561	-0.06130834	0.0469627629	-0.0626736866	0.0004997409	-0.0559647581	-0.0163139589	-0.0611704439	-0.0821451528	-0.0134406797	0.0128565592	-0.1201970828	0.008295093	-0.0011977795	0.0297490044	-0.0404404095	-0.1669690333	0.032583597	0.0350493343	-0.1070074564	-0.0703187339	-0.0141188172	0.0610613458	0.0203658133	-0.0291881769	0.0691990196	-0.116509121	0.0529775953	0.1140484259	0.1098185471	0.1028845713	0.00380192	-0.0127456799999999	0.0001624523586623	1.44545956864e-05	0.0197017	-0.0065406	4.277944836e-05	0.00038815698289	-0.24478	0.022127	0.0599172484	0.000489604129	0.00040319	-0.0001193849999999	1.4252778224999991e-08	1.625621761e-07	-0.00101895	0.00013326	1.0382591025e-06	1.7758227600000016e-08	0.000781026	7.682399999999997e-05	6.10001612676e-07	5.901926975999995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3012.115521283224	-9.766709461687697	95.38861370901998	9072839.91355531	3786.059773766426	-0.2707912720657077	14334248.610532282	0.0733279130269641	3312.822725809789	-4.305088401561989	10974794.4126418	18.53378614526356	3363.829436059229	2355.500662263528	1.101747	18.368452	0.06556088	0.0310527	-0.0620655049	0.1065912047	-0.0678148221	-0.0006429692	-0.0316141975	-0.0694522662	0.0317455598	0.0446476191	-0.0959616051	-0.0152732112	0.0430838065	-0.0418761127	-0.0360388814	-0.1254994936	-0.0386789408	-0.0155870328	0.0005883784	-0.1594316988	-0.0574247032	-0.0895605765	-0.0032189298	0.017981124	0.0165631641	-0.0324320594	0.0344680995	0.0221085608	0.149147383	-0.0677482298	-0.0777575899	0.0546711285	-0.1543221367	-0.0097056224	-0.1048163991	0.2116027589	-0.0660929259	-0.049677365	0.0699785559	0.0265553047	-0.1451607539	0.0396281532	0.0187946328	0.0711738154	-0.0182587875	-0.0326217851	-0.0223783405	-0.0111077624	0.1284573885	0.0001266811	0.0382695833	-0.1298233476	0.037396936	-0.0554374653	0.1206978038	0.0146150369	0.0499670167	0.0357280924	-0.0313158839	0.0344542015	0.0312164683	-0.1183249932	-0.0694266143	0.0143955327	-0.0999198874	0.0538340316	-0.016924232	-0.0050337928	0.0991928291	-0.1296785423	-0.1858289367	-0.0223508402	-0.0341727654	-0.0332634483	0.0500903691	0.0911920586	0.0146268739	-0.2056953641	-0.0100944134	-0.0148447279	0.0070879325	0.0106060114	-0.0072908611	0.0684054031	-0.0138336711	-0.0218560557	0.0350893441	0.09587141	-0.016817283	0.0717983719	-0.0637819396	-0.0607501869	0.0798944834	0.0654084151	-0.1229805538	-0.0836546701	0.1136451198	0.1082280018	0.0993899282	0.0164643	0.01266238	0.0001603358672644	0.00027107317449	0.00105415	-0.01864755	0.0003477311210024	1.1112322225e-06	-0.244816	-3.600000000000825e-05	0.059934873856	1.2960000000005938e-09	0.000462038	5.884800000000002e-05	3.463087104000002e-09	2.1347911344400002e-07	-0.00122689	-0.00020794	1.5052590721e-06	4.32390436e-08	0.000363515	-0.0004175109999999	1.32143155225e-07	1.74315435121e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3005.999641121585	-6.115880161639325	37.403990151533456	9036033.842423096	3758.0202821646767	-28.039491601749432	14122716.441161076	786.213089284577	3311.446342514982	-1.3763832948070558	10965676.879355852	1.8944309742239267	3362.0180893791185	2350.1288303659967	1.106254	18.443583	0.3811452	0.242988	-0.1647286534	0.1267516619	-0.0883885373	0.1418444764	-0.0702124991	-0.0672999465	-0.0439271667	0.0079086311	-0.1159645806	-0.0501600358	0.1059615903	-0.0677015845	0.0210136614	-0.1370894339	0.0042495131	-0.0980653036	-0.0856063922	-0.1268460923	-0.1086487804	0.21109858	0.0526881606	0.0036224467	0.1949681431	0.0431433035	-0.0409509583	0.2297746156	-0.06298291	-0.083748476	-0.1108008776	0.0163727915	0.0492021272	0.0016760307	0.0020895645	0.0681822741	-0.1239190435	0.0722032996	-0.0493957634	0.1083622793	-0.0495407549	-0.1779480056	-0.0851318106	-0.0290771365	-0.089816193	-0.0767172187	-0.0252070132	0.033908586	0.1282304823	0.0374742214	-0.1008054485	-0.1113617892	0.1131752758	0.0938820173	0.0582498773	0.0618129159	0.1638217003	-0.1673255729	0.0090816482	-0.1328671978	-0.1367129877	-0.1607080066	0.1177742298	0.1107512736	-0.0914559282	0.2622698088	0.0532426581	-0.0246857306	-0.1427948338	-0.0803307302	-0.0620367084	-0.0032688024	-0.1427759234	-0.0942133153	-0.0051280163	0.031197609	0.0179850182	-0.2102871403	-0.0383360721	0.1728800928	0.0011535232	0.0840485134	0.0072531483	0.0383205864	0.0541537131	-0.2016280327	-0.1815054266	0.102631348	0.0998819162	0.1195499828	-0.0173200611	0.0333950822	0.0407404996	0.2703433612	-0.215039627	-0.0810583732	0.1131919653	0.1064475877	0.0955030384	0.00380455	-0.01265975	0.0001602692700625	1.44746007025e-05	0.071814	0.07075985	0.0050069563720224	0.005157250596	-0.432834	-0.188018	0.187345271556	0.035350768324	0.00250868	0.002046642	4.188743476164e-06	6.293475342400001e-06	-0.00107938	0.00014751	1.1650611844e-06	2.17592001e-08	0.000363515	0.0	1.32143155225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
