global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
2809.4489708417896	n/a	n/a	7893003.51976399	3252.1760193122195	n/a	n/a	10576648.860589474	3169.991328422673	n/a	n/a	10048845.022274945	3133.0037262380406	2141.4600951609973	n/a	n/a	n/a	n/a	-0.200808748	-0.0257277736	0.170295703	0.0250745517	0.1452384467	-0.0294699497	0.2347977136	-0.0609185219	-0.1773267826	-0.0798288956	0.1409029531	0.0441113164	-0.0126545136	0.041647191	-0.0343642565	0.169228545	-0.0168910861	0.0231269514	-0.0767889938	0.0136429063	-0.1705763596	0.0298990673	-0.1032494786	0.0255152869	-0.0143362678	0.0514153937	-0.0184803891	0.0216772287	-0.1505983448	-0.0844504739	-0.1767218034	-0.1759399515	0.0728850781	-0.0073799891	0.0537478945	-0.0130555517	0.0305493471	-0.0916359899	0.0243795833	-0.0459821215	0.081828382	-0.0382312649	0.0423881645	0.0155457646	-0.063804964	0.1481034234	-0.0910130264	0.1553724032	-0.0872385981	-0.2173877892	-0.1917223094	0.0662534949	-0.0765076837	0.0038423015	-0.0467548772	0.0316325335	0.0443455724	-0.0870950122	0.1578353995	-0.0386151377	0.0963815468	-0.0302639377	0.0071939525	-0.1068063697	0.0203464676	-0.0168268472	0.0655286225	-0.0189751849	0.0579048021	-0.1590313075	0.1142148417	-0.042859908	0.0026948384	0.1154637225	0.1154447293	0.1154130763	0.164663	n/a	n/a	0.027113903569	0.00229223	n/a	5.2543183729e-06	n/a	0.67574	n/a	n/a	0.4566245476	-0.00426515	n/a	1.81915045225e-05	n/a	-0.00313749	n/a	9.8438435001e-06	n/a	0.000220425	n/a	n/a	4.8587180625000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2800.7735811700136	-8.675389671775974	75.26238595715725	7844332.652979903	3191.0733716361065	-61.102647676113065	3733.533553031205	10182949.263165029	3171.2946645369507	1.3033361142774993	1.698685026779971	10057109.84932053	3126.814265578844	2076.098075598623	0.867058	21.774397	0.1140962	0.0581621	-0.2162643396	0.0503757555	0.1605856458	-0.0992905311	0.1058065406	0.0685023189	0.1683777555	-0.0693413121	-0.1940541862	-0.0954284551	0.1614954962	0.0222442602	-0.0476606058	0.045079252	0.0212684614	0.0198291876	0.0330731868	-0.0850248646	-0.0836448671	0.0080218569	-0.0026188625	-0.0633434345	0.083215278	-0.0751845807	0.0040369939	-0.0368619621	0.0019136604	-0.0107196291	-0.0759285574	-0.082639604	-0.1974109961	-0.2025690677	0.0768792005	-0.0828773046	0.0387686813	-0.0664077955	-0.0474963126	0.0029741681	-0.0123062617	-0.0833999152	0.0015789941	0.0096196716	0.0336143832	0.0355044298	-0.0228605927	-0.1513334975	0.0342705455	0.1135721659	-0.0134741411	-0.2230580421	-0.1954400099	0.1184744548	-0.1217333497	0.0072482232	0.0172248461	-0.0250239095	0.0404769845	0.006762032	0.1201240183	-0.1085583144	0.0387283947	-0.0380263609	-0.0015659197	-0.0133538899	0.0162286388	-0.0212869093	0.0441962422	-0.0455232462	0.1034623303	-0.0573996691	0.015641759	-0.0818026343	-0.0346704827	0.1154130763	0.1152422001	0.1149575937	0.130149	-0.034514	0.001191216196	0.0169387622009999	-0.00575772	-0.00804995	3.31513395984e-05	6.48016950025e-05	0.686177	0.010437	0.000108930969	0.470838875329	-0.00462332	-0.00035817	2.13750878224e-05	1.2828574890000038e-07	-0.00243701	0.00070048	5.9390177401e-06	4.906722304000004e-07	0.00038368	0.000163255	2.6652195025000004e-08	1.472103424e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2804.7632796987327	3.9896985287191455	15.917694350063714	7866697.055146391	3201.48244031059	10.409068674483478	108.34871067011323	10249489.815617053	3174.2667654426305	2.972100905679781	8.833383793542575	10075969.49819362	3129.4813176873736	2090.326773399297	0.906804	22.77253	0.1705686700000001	0.107609	-0.1840683539	0.0297123889	0.1239646468	-0.093880829	0.08213107	0.073785871	0.0989355002	-0.0777107427	-0.170266081	-0.0651325799	0.1520907846	-0.0158094583	0.1161463482	0.0766905626	-0.0220411262	-0.097714407	-0.003868663	-0.0254797598	0.0136098155	-0.1628484671	0.0461150566	-0.1175668767	0.0668394804	0.0391328094	-0.1029253677	-0.1221237212	0.0325430291	0.1413267299	-0.0079003465	-0.0864832045	-0.1447022646	-0.1355508361	0.0341332372	-0.0979031178	-0.0798491512	-0.1175067297	-0.1300626761	-0.0502652702	-0.1059874949	-0.0606633348	-0.0563499297	0.0163802279	-0.1663987967	0.0747818544	-0.0445095734	-0.1099019656	-0.0139401903	-0.0741684054	0.0044998476	-0.1904253519	-0.1820398724	0.0917397335	-0.0775890917	-0.0413623082	-0.008114861	-0.0301977519	0.0838814641	0.0016180053	0.0317412418	-0.106907608	-0.0086873966	0.0308140636	-0.0005115109	-0.0105195061	0.0941168673	0.1957673679	-0.0779955425	0.1048278299	0.1131049022	0.2237202869	-0.1973167464	-0.0601647378	-0.0321625506	0.1153118061	0.1148374968	0.1140484259	0.135567	0.005418	2.9354724000000065e-05	0.0183784114889999	0.0221574	0.02791512	0.00049095037476	0.0007792539246144	0.598637	-0.08754	0.0076632516	0.358366257769	-0.00374322	0.0008801	1.4011695968399998e-05	7.745760100000007e-07	-0.00243701	0.0	5.9390177401e-06	0.0	0.000269869	-0.000113811	1.2952943721000002e-08	7.2829277161e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2819.599954454701	14.836674755968488	220.12691781439256	7950143.903160953	3230.9010835898684	29.418643279278516	865.4565723934388	10438721.811942186	3176.5523628506826	2.2855974080521264	5.223955511694599	10090484.913932256	3137.5245885978943	2114.601526194127	1.023749	25.709379	0.1162382	0.0594167	-0.2308476751	-0.0050508699	0.1815156655	-0.0456167693	0.1117926559	0.1187898057	0.1633321732	-0.0857055849	-0.1844610485	-0.0148055963	0.1694482285	-0.0288797848	0.0790687065	0.0364823662	0.0191702094	0.004730943	0.0237491577	-0.0414291524	-0.0915532159	-0.1033612317	0.0404398754	-0.0374537976	-0.002897186	0.0279920039	-0.0892064713	0.0120611287	0.0089252936	0.04379682	-0.1315491534	-0.1075580189	-0.1854063937	-0.1724332153	-0.0290610699	-0.0426941241	-0.0649959934	-0.0472293991	-0.034760418	-0.0758199641	0.01327822	-0.039874243	0.0460409393	0.0626010035	0.0017541121	0.07434338	-0.0848383285	-0.0283078013	-0.0252617185	-0.0317188822	0.0533272457	-0.234265762	-0.1716205516	0.0728849131	-0.1486618627	0.0533283441	-0.018166111	0.0553576912	0.1113107289	0.0788394658	0.0312448334	-0.0263628553	-0.0149739605	0.0142915302	-0.0035091951	-0.0125784174	0.0565034102	-0.0892306048	-0.1256152223	-0.0854076692	-0.0493735634	-0.1024371221	-0.075436563	0.0762393227	0.0277400885	0.1151599564	0.1142313295	0.112689161	0.119909	-0.0156579999999999	0.0002451729639999	0.014378168281	0.0334059	0.0112485	0.00111595415481	0.00012652875225	0.648684	0.050047	0.002504702209	0.420790931856	-0.00334303	0.0004001899999999	1.11758495809e-05	1.6015203609999993e-07	-0.00216501	0.0002719999999999	4.6872683001000005e-06	7.398399999999982e-08	0.000156365	-0.000113504	1.2883158016e-08	2.4450013225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2821.170663163801	1.5707087090995628	2.4671258488412158	7959003.91069608	3218.5813280635693	-12.319755526299105	151.77637622777732	10359265.76535945	3180.438820473185	3.886457622502349	15.104552851506606	10115191.090772863	3138.135096376541	2145.3556239959303	1.084133	27.22579	0.22448844	0.124244	-0.1575533627	-0.0570402702	0.1158813949	-0.0458900332	0.0543594689	0.0932591728	0.1017545436	-0.102363757	-0.1589126281	-0.0804580338	0.0910661155	-0.0882602968	0.0512426897	-0.0566523375	0.0615992489	-0.0492781376	0.0661350433	-0.1227068936	0.0484039056	-0.0512032878	-0.0622673608	0.0128564257	0.0394994472	-0.0241621926	-0.1444573507	-0.199866222	0.0009301896	0.0052853716	0.160631618	-0.112153459	-0.1272985377	-0.1320616645	0.0374965418	-0.0954351185	-0.0905000655	-0.1048731985	-0.0519656427	0.0456013359	-0.0210990433	0.0567669347	-0.0543733085	0.08907333	-0.1663699885	-0.0164265816	0.0137146588	-0.0922933452	0.0386289503	0.0427990985	-0.0890461127	-0.1605857491	-0.1624115818	0.0271197444	-0.0096639439	-0.0886326268	-0.039743783	-0.0750311028	-0.0115455391	-0.0205935913	0.0387702515	-0.099519738	-0.0136125747	0.0143185415	0.1006603266	-0.0386379293	0.097447342	0.0544852184	-0.061684819	-0.015439436	-0.0499104495	0.0054824971	0.1295524588	0.1215001672	0.0279837996	0.1149575937	0.1134247617	0.1108851636	0.10011	-0.0197989999999999	0.0003920004009999	0.0100220121	0.00687196	-0.02653394	4.72238342416e-05	0.0007040499719236	0.536878	-0.111806	0.012500581636	0.288237986884	-0.00423602	-0.00089299	1.79438654404e-05	7.974311401000004e-07	-0.00217966	-1.4649999999999733e-05	4.7509177156e-06	2.1462249999999214e-10	0.000575715	0.00041935	1.758544225e-07	3.31447761225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2817.467982623314	-3.7026805404866536	13.709843184898537	7938125.833107487	3234.020009039564	15.43868097599443	238.35287027853232	10458885.41886826	3178.2387906823324	-2.200029790852568	4.840131080638795	10101201.810597897	3139.558231200934	2151.4334285871664	0.98577	24.755615	0.18109419	0.108182	-0.1586199168	-0.0641478664	0.0960007654	0.0008422893	0.0714149084	0.058593155	0.0236436084	-0.0929366441	-0.0723414535	-0.1528583277	0.1035252582	0.0310038945	0.0395943865	0.028299309	0.0861684915	-0.0589173424	0.0115478982	-0.0108436735	-0.0515534181	-0.0203028943	0.0512148695	-0.0263897353	0.0450689144	0.0976293011	0.0573921743	-0.0101092295	-0.0132272699	-0.0995615211	-0.1356565523	-0.1003178084	-0.0732015549	-0.0895128213	0.1301754537	-0.0331470076	-0.080561656	-0.0027859796	-0.0806011276	0.0110670685	0.0074888092	-0.1118215593	-0.0613013807	0.0058137254	-0.0726861889	0.0189286313	0.0523681586	-0.0743998413	-0.0246842309	-0.0287950848	0.0476604124	-0.1797343683	-0.131735911	-0.011477394	-0.0485639787	0.0466548946	0.1034632993	0.0905854762	-0.0131516591	0.0518653038	-0.0959080201	-0.0784688217	-0.0202246376	-0.0070335567	-0.1345874927	0.0676262615	0.0002264701	0.062505198	-0.1297621702	-0.1408203225	0.0809738485	-0.0146454501	0.0877922351	-0.0925022777	0.0559442912	0.1147048067	0.1124192083	0.108643553	0.0999827	-0.0001273	1.6205290000002735e-08	0.0099965402992899	0.0334601	0.02658814	0.00111957829201	0.0007069291886596	0.452438	-0.0844399999999999	0.0071301135999999	0.204700143844	-0.00323735	0.00099867	1.04804350225e-05	9.973417689000003e-07	-0.00194795	0.00023171	3.7945092025e-06	5.36895241e-08	0.00040732	-0.0001683949999999	2.8356876024999986e-08	1.659095824e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2814.79724383284	-2.670738790473933	7.1328456869421695	7923083.523888954	3237.699927053553	3.6799180139892087	13.54179658968228	10482700.817642584	3179.217323112055	0.9785324297226908	0.9575257160189926	10107422.78757578	3141.042847171214	2131.9884776822587	1.112994	27.950584	0.0715057	0.0323416	-0.1110281605	-0.0229971298	0.1017163943	0.0053269971	0.0510226326	0.1019627236	0.1354205332	-0.0965282684	-0.1136468441	-0.0521990336	0.105534847	-0.0423531617	-0.0102437616	0.0288017857	0.0736954631	-0.1185578816	0.0477783652	0.0767490851	0.0259969916	0.1401470794	-0.039461754	0.1196908855	-0.0423270147	0.0292154715	0.0466970155	-0.0521716179	-0.0188593516	-0.0109657508	0.068496516	-0.108317792	-0.0903398264	-0.1207007631	0.0196823044	-0.0501328151	-0.039355648	-0.1056271375	0.0037861008	0.0951044973	0.02134292	-0.0316824627	-0.0094995463	-0.1073139274	0.0987495464	-0.0785380085	0.1005382537	0.1054321945	0.0928382283	0.0004163427	-0.1005614461	-0.1100478402	-0.1370647513	0.0212879693	-0.0202232393	-0.0760477045	-0.1246580204	-0.1245304065	-0.0873663106	-0.0964539515	-0.1073212313	0.0291160713	0.1164787343	-0.0337885807	0.0285230684	-0.063806949	0.0553734919	-0.049176847	-0.1072635451	0.2521422126	-0.1310364395	0.0919542479	-0.0638203073	0.376172136	-0.0011060207	0.1144017065	0.1112164334	0.105973176	0.0916015	-0.0083811999999999	7.024451343999985e-05	0.00839083480225	0.0130596	-0.0204005	0.0001705531521599	0.00041618040025	0.471293	0.018855	0.000355511025	0.222117091849	-0.00289523	0.00034212	8.3823567529e-06	1.170460944e-07	-0.00186027	8.767999999999992e-05	3.4606044729e-06	7.687782399999986e-09	0.00035974	-4.758000000000003e-05	2.2638564000000027e-09	1.294128676e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2782.861052119253	-31.93619171358705	1019.9203411669862	7744315.635402276	3194.7305187342013	-42.969408319351714	1846.3700513151723	10206303.0873317	3130.976616355547	-48.24070675650819	2327.1657883674147	9803014.572165228	3096.6516154072297	2088.0332147824747	2.200297	55.255981	1.15982065	0.846653	0.2318310583	0.072186004	-0.2760632211	0.0155406337	-0.0218813028	0.0461183046	0.0813178643	0.1168887419	0.1900412658	0.0080840782	0.1630804264	0.0162375842	-0.0587726498	-0.0777417935	-0.0168389243	0.0370647861	-0.0818445934	0.13593751	-0.1759567218	0.0825426683	0.0556092346	-0.2695044697	-0.0008239873	-0.0065107716	0.1929816614	-0.0010857882	0.1196459309	-0.0016889954	0.0542534744	0.1395521861	0.1917557155	-0.1617228031	-0.0536895084	-0.0975939581	0.0589002369	0.1644635587	-0.0026003541	0.00604753	-0.0559741621	-0.0118822805	-0.0821206753	-0.2273976774	0.2048283211	0.0461031525	0.0300718945	-0.176702963	-0.182357731	0.0139212388	0.0666743228	0.2159846556	-0.1233867097	0.1346532399	0.0483931987	0.1045461279	0.1470363645	-0.3781733699	-0.1061776458	-0.0568971488	-0.2850103743	0.0691045992	0.0746506844	-0.0669999961	-0.0915980305	0.0927461271	-0.3319252479	-0.1452972329	-0.209376438	-0.1138429829	0.1019131078	0.0741656126	-0.0326332487	0.0596442293	0.1197614745	0.1140484259	0.1098185471	0.1028845713	0.0822153	-0.0093861999999999	8.810075043999995e-05	0.00675935555409	-0.0751610999999999	-0.0882206999999999	0.0056491909532099	0.0077828919084899	-0.332068	-0.803361	0.6453888963209999	0.1102691566239999	-0.000229109	0.002666121	5.2490933881e-08	7.1082011866410005e-06	-0.00427068	-0.00241041	1.82387076624e-05	5.8100763681e-06	0.000460264	0.000100524	1.0105074576e-08	2.11842949696e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2802.936837056064	20.075784936811036	403.0371408290888	7856454.912525853	3217.3558387718303	22.62532003762908	511.90510680514	10351378.593279188	3148.852986878238	17.876370522691104	319.56462306453943	9915275.132972	3107.65597200648	2199.080516102626	1.671881	41.985901	0.4308371	0.285549	0.0818877052	-0.1008757119	-0.1239946814	0.0159918788	-0.0241584142	0.0514296316	-0.1027422318	0.0384718288	0.1071532592	0.0066655145	0.04834229	-0.0677748558	-0.0719578399	-0.0265522604	0.0487221992	-0.0781227178	-0.0327713827	0.1481471161	0.1377130055	-0.142662731	0.0116166164	-0.0344431035	-0.0053043464	-0.0365008137	0.0072349114	0.0967594764	0.0443246416	-0.1004954123	-0.1413263364	0.0550877397	0.1070146536	0.0043040032	-0.0240521061	-0.039775205	-0.0115384729	-0.0428465718	0.064138774	0.1422120614	-0.0177065915	-0.0041177642	-0.079470287	-0.0611743315	-0.0904827125	0.196338334	0.0551679887	0.0775782502	-0.0065899891	0.0291516316	0.1937275131	0.1022024351	-0.099838944	-0.0409440393	0.1373845459	0.02201693	0.083173793	0.137364375	0.1690090961	-0.1766772928	0.0388344009	0.0422663982	-0.2047140474	-0.0484297565	-0.1170877366	0.0494634917	-0.0861481945	-0.027573419	-0.0437014853	0.1104348947	0.1277644177	0.0722170381	0.069416931	-0.2571314159	-0.0979776634	0.1136451198	0.1082280018	0.0993899282	0.0707912	-0.0114241	0.00013051006081	0.00501139399744	-0.0197741	0.0553869999999998	0.00039101503081	0.0030677197689999	-0.0664394	0.2656286	0.07055855313796	0.00441419387236	-0.00111962	-0.000890511	1.2535489444e-06	7.930098411209999e-07	-0.00334696	0.0009237199999999	1.12021412416e-05	8.532586383999997e-07	0.000306547	-0.000153717	2.3628916089e-08	9.3971063209e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
2799.7951721507056	-3.141664905358539	9.870058377561476	7838853.005998399	3176.337828941802	-41.0180098300284	1682.4771304163069	10089122.00356672	3146.879240258558	-1.9737466196797868	3.895675718697385	9902848.95277028	3102.005086185243	2096.1734198075696	1.229033	30.864672	0.2047293	0.118019	0.1000709273	0.0357936249	-0.1018172688	-0.0682836587	-0.0930706789	0.0709863185	0.000794881	0.0418418079	0.0804712015	0.090576611	-0.0350965119	0.0732326099	0.0423586494	-0.0375537648	-0.0004841508	0.0589448612	-0.0953598446	0.052340532	-0.0387726469	0.0436161538	-0.0800892813	-0.0500406275	-0.0554485241	0.030530683	0.0559262277	0.0324825558	0.0469777904	-0.033479421	-0.0421714275	0.0511712412	0.0710733357	0.0502400288	-0.1215101229	-0.0696163642	0.0014798845	0.1126854975	-0.0924346285	-0.0233137055	0.0242727454	-0.0314134589	-0.0106415872	-0.0879046814	0.0742456902	0.0147041541	0.0749826683	0.0647504071	-0.0322291184	0.0944177498	-0.0019700822	0.1050236484	-0.024783646	0.0509822727	0.0853051388	-0.0399332609	-0.0110487192	-0.0731381217	-0.0865261087	-0.1305348729	-0.1506006703	0.0893928809	-0.0042777391	0.0279710748	-0.0334316614	-0.0027286896	-0.0645543037	-0.0320476938	0.1134700613	0.1642245512	-0.0438208536	-0.0617091261	0.1151017663	-0.0009598416	-0.0147809982	0.1131919653	0.1064475877	0.0955030384	0.0708971	0.0001059	1.1214810000001268e-08	0.00502639878841	0.0281016	0.0478757	0.00078969992256	0.00229208265049	0.0293535	0.0957929	0.00917627969041	0.00086162796225	-0.000116944	0.001002676	1.3675899136e-08	1.005359160976e-06	-0.00323324	0.0001137199999999	1.04538408976e-05	1.2932238399999973e-08	0.000203847	-0.0001027	1.054729e-08	4.1553599409e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
