global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
3083.297208641617	n/a	n/a	9506721.676817188	3360.800306421518	n/a	11294978.699642971	n/a	3219.110497140104	n/a	n/a	10362672.392797608	3235.978653964212	2923.2712379588265	n/a	n/a	n/a	n/a	-0.1096319894	-0.0586014421	-0.199882765	-0.1111650549	-0.0225791309	0.3130875196	-0.1200459954	0.0265469481	-0.0997018179	-0.015787783	-0.0413265762	-0.0797016917	0.0341113877	-0.0659595707	-0.2158012522	0.0861112776	-0.1403529206	0.2079903048	-0.0167664314	0.1475238689	-0.0217775473	0.0338094617	-0.0971017668	0.054147722	-0.0590871912	0.0539427946	-0.0108654708	0.0900521077	-0.0601805586	0.0768704741	-0.0033736091	0.0297085127	-0.0249226255	0.0536722742	-0.0280958214	0.001454366	0.120432024	-0.0134594522	0.0050297936	-0.0465539934	0.0624268959	-0.0305299332	-0.0398930891	-0.0433788687	0.18347101	0.0281554599	-0.0801986809	0.070208929	0.0260315181	0.0175805107	0.0239794048	-0.0951691125	0.0572152593	-0.0574915286	0.0195812045	-0.1915163973	0.2379970914	-0.1212213337	0.2059526391	-0.1128642915	0.148832259	-0.0748257813	0.0180239066	-0.1122716882	0.0664630369	-0.0327410147	0.034764238	-0.0305644031	0.0604315536	-0.0286572293	0.0154438809	-0.0146947774	0.0570028284	-0.0862132959	0.0146133763	-0.0717673268	0.0056981647	-0.0065817354	-0.1005559551	0.1033242473	-0.0021142837	0.0167794312	-0.0997690757	-0.0294069787	0.0712797521	0.0290024416	-0.034864488	-0.060898751	0.0769138094	-0.1173256808	-0.0315274299	-0.0649776833	0.0908313872	-0.2909244839	0.0709320096	-0.0077496907	0.0463260716	-0.0292918502	0.2046046032	-0.0831612618	-0.1038645685	0.0196961323	-0.0279451887	0.1059489968	-0.0044156591	0.0413391435	-0.088365359	0.0296176312	-0.161306279	0.1016219065	-0.0407887903	-0.10147898	0.0363948725	-0.2099491693	0.1629075162	-0.1381901542	0.1553644383	0.1154637225	0.1154447293	0.1154130763	-0.0540798	n/a	n/a	0.00292462476804	0.0880468999999999	n/a	n/a	0.0077522565996099	-0.246909	n/a	n/a	0.060964054281	7.638189999999998e-05	n/a	5.834194647609997e-09	n/a	0.000475777	n/a	n/a	2.2636375372900002e-07	-0.000734825	n/a	n/a	5.39967780625e-07
3092.275172753695	8.977964112078098	80.60383959776227	9562165.744028896	3364.42744033138	3.627133909861641	11319372.00125476	13.156100400068194	3224.470345723842	5.3598485837378576	28.72797684059672	10397209.010452433	3240.271723517285	2938.4703736709894	1.010419	15.433619	0.0388203549999999	0.0240273	-0.0571976549	0.0614587659	-0.1715597811	-0.0833138625	0.0962209961	0.2269951728	0.0301341734	0.0369158297	0.0558094361	-0.0782325527	-0.1156391477	-0.0765541437	0.1263203395	-0.0525294271	-0.015982851	0.1203568981	-0.0377237944	0.1575064365	0.009170094	-0.0211561615	0.0381477713	-0.0479886533	-0.0663064538	-0.0706992435	-0.0218734308	-0.0376595645	0.1589723029	0.0225264599	0.0461827642	0.0239580643	0.08495048	-0.2339444705	-0.0130352393	-0.0207093956	0.0238643691	0.0772936308	0.0248904389	0.085082526	-0.078143735	-0.0880052015	0.1687998454	-0.1892509044	-0.031217132	0.0192599855	-0.123481167	0.0227120828	0.1217586084	0.0516413743	-0.163984673	0.1322538307	0.0331485225	-0.1603018137	0.1164918796	0.0660167354	0.0458823282	-0.150531399	0.0735399919	-0.0471562707	0.1342194142	-0.0760859291	-0.035753971	-0.0054033562	-0.0658824683	0.1047400442	-0.0124772846	0.0151977624	0.11511593	-0.0251500695	-0.0163226034	-0.0674522676	-0.0366305723	-0.2033833687	-0.0285241334	0.060781391	-0.0688840789	0.0908800991	-0.071641121	0.0939235212	-0.0421974327	-0.0188165106	-0.0527093717	0.0500930152	0.1048734927	-0.2163342952	-0.0945621545	0.1061417723	0.0309728534	-0.0009784248	0.1621878453	0.1434252622	-0.0065539259	0.0080658708	0.0329042034	-0.2434242965	0.0167848284	-0.0120233799	-0.0770653532	-0.0210502874	0.1403530356	0.0624206403	-0.175943119	0.0821942946	-0.0578148064	0.0497302955	0.1138458206	0.1001295683	-0.0962533791	-0.045591798	-0.0048947872	0.0800428393	-0.0184834825	-0.0814800537	-0.0812683926	-0.0268020215	0.0166784068	0.0517233318	-0.1354237029	0.1154130763	0.1152422001	0.1149575937	-0.0451335	0.0089462999999999	8.003628368999995e-05	0.00203703282225	0.0880351999999999	-1.1700000000003374e-05	1.3689000000007895e-10	0.0077501964390399	-0.246781	0.0001279999999999	1.6383999999997244e-08	0.060900861961	0.000105191	2.8809100000000025e-05	1.1065146481000001e-08	8.299642428100013e-10	0.000271893	-0.000203884	4.1568685456e-08	7.3925803449e-08	-0.000372831	0.000361994	1.3103965603600002e-07	1.3900295456100004e-07
3098.187019039751	5.911846286055607	34.94992650994947	9598762.804946415	3403.833062593142	39.405622261762346	11586079.51800221	1552.8030658367002	3225.047447531706	0.5771018078639827	0.3330464966398772	10400931.038830772	3242.4032738604124	2990.8223055083454	1.043034	15.931786	0.0544087	0.0245657	0.0985357712	0.0817064199	-0.080868134	0.0555232546	0.0632363482	0.2426891587	0.1676744641	-0.0049653243	0.0458407549	0.0149070946	-0.0723734986	0.0318198896	0.0975518162	-0.200529188	-0.0235959748	0.1069838175	-0.0358806904	0.0734832808	0.1168484272	0.0819507473	0.0065629659	-0.1317139856	0.0458921379	-0.1338171986	-0.0288397697	-0.1638650575	-0.0575670017	0.1063286595	0.1509422532	0.0123120577	-0.0869022735	0.1288992128	0.1637170027	-0.0560283235	-0.0577540957	-0.1615145373	-0.0483915992	0.0932758553	-0.0403481833	-0.0462492778	0.1684883898	-0.0907947569	0.007389476	0.0451796289	0.042117033	-0.0401207817	0.0751147346	-0.033272229	0.1565711042	0.0336391793	0.0415342317	0.0511550217	-0.0263043754	0.0762599388	0.0308001408	-0.2298186783	-0.0116431577	-0.0546432266	0.0650027563	-0.1117360967	-0.021214318	-0.0361281826	-0.0397352073	0.1718312615	-0.0036624666	0.0056452898	-0.1179218224	-0.2283850245	-0.1951150074	0.0962727402	-0.00442539	0.1099087704	0.0559585956	0.0225389554	0.0373659247	0.0390761718	-0.0138561966	-0.1841273968	-0.0719414936	-0.0947081678	-0.0393347058	0.0895263342	-0.0284095937	-0.1442682375	-0.0282741552	0.122116104	0.1783832384	-0.0086348388	-0.0741696848	-0.0145168535	0.0363690959	-0.019028047	-0.0036621884	-0.2213093576	-0.0158670894	-0.1421676816	-0.1216936019	0.0744801287	0.0096429316	0.0142976634	-0.1755293351	-0.0413973886	-0.0821982982	0.0297511577	0.0101464711	0.0608129251	0.1651270824	-0.0315594339	0.0019051683	-0.0934279108	0.1111649767	0.0219635707	0.04731037	0.2167430585	0.0417312969	-0.0024924387	-0.0103244739	0.1153118061	0.1148374968	0.1140484259	-0.0413594	0.0037741	1.424383081000002e-05	0.0017105999683599	0.0809436999999999	-0.0070915	5.028937225000001e-05	0.0065518825696899	-0.234656	0.0121249999999999	0.0001470156249999	0.055063438336	-0.000130959	-0.00023615	1.7150259681e-08	5.57668225e-08	0.000435223	0.00016333	2.66766889e-08	1.89419059729e-07	-0.000143949	0.000228882	5.2386969924000017e-08	2.0721314601e-08
3095.318291797733	-2.86872724201794	8.229595989095856	9580995.327537635	3406.688037876288	2.8549752831459045	11605523.387409393	8.150883867374038	3231.256576654812	6.209129123105868	38.55328446740144	10441019.064174974	3247.6832005690926	2958.159701731956	0.95825	14.636754	0.04891887	0.0205961	0.0586763923	-0.0762049302	-0.1047523542	0.0362853994	-0.0816924034	0.2211395015	0.0403012597	-0.0645686213	-0.0356259518	-0.0306747966	0.0414465116	0.1461304143	-0.1376570232	-0.1614672971	0.0015641205	0.125428599	0.0851929071	0.1058599974	-0.0687937997	0.0462984671	-0.0184693215	0.0292177848	0.0988063591	-0.0882164031	-0.1300862112	0.0376661501	-0.0465230389	-0.0679476842	0.0372328469	-0.1311343529	-0.1548825883	0.0526139523	0.0498480196	0.1073278838	-0.1966165645	-0.0108539809	0.0840262234	0.0457657322	0.015405487	-0.0514917409	-0.0757310044	0.0989249774	0.0677602017	0.040618084	0.1316840369	-0.1162914611	0.0645926425	-0.0564286739	0.1362392466	0.0999300163	-0.0257871914	-0.0689268099	-0.1369122398	-0.046547854	-0.1325378283	-0.1779531948	-0.0774008258	-0.1613405002	0.0571034328	0.0370728323	0.0276853794	-0.0510526927	0.0476022532	-0.0107784275	-0.0692843681	0.1313523829	-0.0337643333	-0.0603390684	0.0580758474	0.0878164336	0.0149785084	0.1432322399	-0.0654592158	0.0505355052	0.0835003033	-0.10301646	0.0068955553	-0.025264507	-0.1940066766	-0.1037707099	0.0758289282	0.0171348498	-0.0255262366	0.0457306816	0.0206100926	-0.1377397403	-0.0794443449	0.1008211848	-0.1130340343	0.1437560732	-0.03257124	0.0312726431	0.1837694839	-0.1981923757	0.0212138823	-0.1265330581	0.0481000715	0.0921258234	-0.024758415	-0.0340580782	-0.1716828386	-0.0493070705	0.0220940396	0.0103797982	0.001711312	0.046178374	0.1430034123	-0.0408807567	0.0875102062	0.0807158252	0.0379261552	0.101495798	0.0766387106	0.1484685514	-0.0120237657	-0.1252560972	-0.0099891232	0.1151599564	0.1142313295	0.112689161	-0.028489	0.0128703999999999	0.0001656471961599	0.000811623121	0.0753598999999999	-0.0055838	3.117882244e-05	0.0056791145280099	-0.224986	0.00967	9.350890000000024e-05	0.050618700196	1.88286e-05	0.0001497875999999	3.5451617796000006e-10	2.2436325113759997e-08	0.000540152	0.000104929	1.1010095041000006e-08	2.91764183104e-07	1.72278e-05	0.0001611768	2.597796085824e-08	2.9679709284000005e-10
3100.168346774846	4.850054977113359	23.523033281022062	9611043.778344683	3379.9797054171563	-26.708332459131725	11424262.809031846	713.3350227475094	3230.451507889089	-0.8050687657228082	0.6481357175424458	10435816.944822889	3245.282282999497	2958.0073739191807	1.061049	16.206955	0.0935029299999999	0.0405583	-0.098962146	-0.022234361	0.0303488542	-0.1109083614	0.0159802514	0.0725288369	0.0141663904	0.0687026699	-0.0735928744	0.0934610291	0.1181474231	0.1154508532	-0.0638405312	-0.0233929834	0.051237003	0.1372056774	0.1042351055	0.0332654098	0.0112659192	0.1364182449	-0.0903671176	-0.0927473338	-0.0562150874	0.1065170453	0.0824217459	-0.0313678503	0.056760582	0.0110223941	-0.1127739349	0.1060617732	-0.0581546129	0.0715355752	0.0437219795	-0.1195704858	0.1189820237	-0.0629051001	0.0627136134	-0.038812064	-0.0291100005	-0.0829191709	-0.1372791833	0.0266855396	-0.0919701887	-0.0979925217	-0.0128241067	0.0789488519	-0.0999041682	0.0443818904	-0.0930435043	-0.0573631823	0.023991925	-0.0736560431	0.0064629831	0.0056836564	-0.1732985022	-0.0895793895	-0.0711521752	-0.096794841	-0.0118602201	-0.0132529721	0.0443471985	-0.0613270033	0.020033718	0.0042035166	0.0180113846	-0.0878336076	-0.0381340601	0.1472309396	-0.0352744399	-0.0536615216	-0.117762604	0.0968988441	0.136036273	-0.0696625771	-0.1444029551	0.0233541687	-0.1426269815	-0.0891543584	-0.0077515993	0.1758450288	0.0249566075	-0.0574824693	0.0214707013	0.1248935084	-0.0931048624	0.073478822	-0.205243296	0.0060191955	0.0923093973	-0.0914759972	0.0134142133	0.0123400833	-0.0463568034	-0.1613728548	0.0349326344	0.0191269371	0.027293485	0.0433527833	-0.0157087493	-0.0111593182	-0.1023251944	-0.0136446827	-0.089375344	-0.0115450848	-0.1315241334	0.0324854247	0.0686235004	-0.0822932775	0.053890423	0.0901706322	-0.0074129541	0.0004879024	0.2237862336	0.0231507312	-0.0173416244	0.0054037041	-0.055728891	0.1149575937	0.1134247617	0.1108851636	-0.0413934	-0.0129043999999999	0.0001665235393599	0.0017134135635599	0.061795	-0.0135648999999998	0.0001840065120099	0.003818622025	-0.194691	0.0302949999999999	0.0009177870249999	0.037904585481	0.000177335	0.0001585064	3.1447702225000005e-08	2.5124278840960005e-08	0.000190226	-0.000349926	1.2244820547600005e-07	3.6185931076e-08	0.000243568	0.0002263402	5.122988613604e-08	5.9325370624e-08
3097.858387074189	-2.3099597006571457	5.3359138186600505	9596726.586365895	3377.985091249148	-1.994614168008411	11410783.276701514	3.9784856792198857	3227.978964447975	-2.472543441113885	6.113471068195291	10419848.19491862	3245.27816962562	2998.94068230365	1.013447	15.479863	0.0601584499999999	0.0386134	0.0044091887	0.1265342044	-0.1131223189	0.0460069609	0.1163824315	0.1680182001	-0.0797978292	-0.0517075496	0.0922824717	0.0508188028	0.0697886663	0.0951724386	0.0483670988	0.0152030573	-0.0084974614	0.1513758587	0.003800913	-0.0579117287	0.0018633191	0.192997525	0.061863749	0.0251948192	-0.0754716078	-0.0065850359	0.003429212	-0.0656330999	-0.0154030512	0.0576081113	-0.0260129645	0.1358043918	-0.0073276863	-0.185754169	0.1339269854	-0.0687613368	-0.0071854638	0.1267432704	-0.0412445874	-0.0912767254	0.0648102717	0.067408959	-0.0156740952	0.0792811808	-0.0322226927	-0.0107532127	0.1597699202	0.0453159389	0.1204422528	-0.0759033544	-0.0764249476	0.0266369344	-0.0808485805	0.0909777392	0.0151124277	0.1391038037	-0.1236941556	-0.0710875144	0.008349965	-0.0197709766	-0.0220545208	-0.0695453091	0.1365309118	-0.033851809	0.1112941059	0.0639354173	0.0480503181	-0.0587799744	0.0077155748	-0.0656675827	-0.0673077811	0.0036802192	-0.0002169437	-0.0799899245	-0.0127134651	0.0507937319	-0.1091626978	-0.0673624114	-0.1854253939	0.0900511531	0.0902019875	-0.054727936	-0.0514536971	-0.0429694693	-0.1366165084	0.1872755827	0.1744327782	-0.0262025387	0.1296031892	-0.0085197867	-0.1483276914	0.0925808695	-0.0398658391	0.0528409012	-0.0003109803	-0.1603366797	0.0212374383	-0.0146364731	-0.1126950073	0.0812489068	-0.0072449189	-0.0929701268	-0.0533683374	-0.1133377956	0.0243270567	-0.0279117639	-0.0751623185	0.2006602404	0.0251403928	0.0607998699	0.0436969719	-0.2775962529	0.0190732907	-0.0073257306	0.1232516138	0.0112880714	-0.1332789826	0.1496908574	0.2456001267	0.1147048067	0.1124192083	0.108643553	-0.0414243	-3.090000000000037e-05	9.548100000000227e-10	0.0017159726304899	0.0652688	0.0034737999999999	1.2067286439999994e-05	0.00426001625344	-0.16456	0.0301309999999999	0.0009078771609999	0.0270799936	0.000236329	5.8993999999999984e-05	5.5851396241e-08	3.480292035999998e-09	0.000190226	0.0	0.0	3.6185931076e-08	-0.000227893	-0.000471461	2.22275474521e-07	5.1935219449e-08
3092.749744976426	-5.108642097763095	26.09822408303732	9565100.985051747	3396.800848406553	18.815757157405187	11538256.00373548	354.03271740644453	3226.463329582697	-1.5156348652781162	2.2971490448466136	10410065.617141863	3243.981399129614	2981.357254312308	0.988006	15.09127	0.017439915	0.00941244	0.0570386821	0.059976704	-0.1007620711	0.0598333218	0.05520846	0.1901333239	0.0133282437	-0.0603204694	-0.0382503746	-0.1549027894	0.0446572796	0.0694028993	-0.0156046531	0.0148710381	0.036683792	-0.0491555249	0.0086082063	0.1046253764	0.0034028035	0.149112985	-0.0625691167	-0.0688084084	-0.0446457802	0.0286033455	-0.0507127873	-0.0490951906	0.0507697747	-0.0384911767	0.0183276757	-0.0669064313	-0.025888027	-0.0145158822	0.0058618645	0.0497322266	0.1767803709	0.142204125	0.0084034364	-0.0431746945	0.1219858838	0.0528143941	-0.0669618231	0.0544694993	0.1339834408	-0.0465836095	0.0285854711	-0.0169813499	-0.0918094069	0.0854626262	-0.060050685	-0.0515671532	-0.187207508	0.0907393254	-0.0836437315	0.0431825712	-0.0073836923	0.0066210935	-0.0386863989	-0.06430494	0.0848065356	-0.1174383125	0.083075717	-0.1285540482	0.0188492505	0.0594373914	-0.0153493071	-0.0054138683	-0.0180122735	-0.0297240365	0.0365002472	0.0008302871	-0.0203708914	-0.0077589221	-0.0689764968	0.0912812626	0.0358755555	0.0173607232	0.0073235243	0.0624306832	0.1943039208	0.1426463353	-0.0396165052	-0.0536285015	0.1065238197	0.0589597768	0.0205662179	-0.1414283471	-0.0111743525	-0.0072811478	-0.0426344457	-0.0679914544	-0.0844492358	0.1508120748	0.0900257828	-0.1154008527	-0.0167749288	-0.0792962107	-0.0736839535	-0.0090176859	0.1005988367	-0.0501893432	-0.0052845091	0.0519986741	0.0330722175	-0.02801637	0.0024750067	0.0021173462	0.0688048758	0.0005656319	-0.133173521	-0.2060214121	0.0431040236	0.1488909715	0.0162788387	-0.0199954021	0.1272882966	-0.0359071195	0.087554991	0.1144017065	0.1112164334	0.105973176	-0.0414482	-2.390000000000031e-05	5.712100000000147e-10	0.0017179532832399	0.0617919	-0.0034769	1.2088833610000036e-05	0.0038182389056099	-0.166114	-0.0015539999999999	2.4149159999999995e-06	0.027593860996	0.000208265	-2.806399999999998e-05	4.3374310225000003e-08	7.875880959999989e-10	0.000120424	-6.9802e-05	4.872319203999999e-09	1.4501939776e-08	-7.805669999999998e-05	0.0001498363	2.2450916797690012e-08	6.092848414889997e-09
3095.59838593356	2.8486409571341937	8.114755302662415	9582729.366994465	3416.51952051123	19.718672104676894	11672605.634034283	388.8260295717628	3223.3791438855587	-3.084185697138309	9.51220141443252	10390173.105236398	3240.695871126501	2960.429144802808	1.060472	16.198139	0.0798670824999999	0.040991	0.0793912905	-0.0926388418	-0.0347102666	0.0642616145	-0.0997850252	0.0589804917	0.0794641613	0.094426693	0.0932382164	-0.0197227572	0.0410087074	-0.011440356	-0.0044850952	0.0258383635	-0.1129811845	-0.0646693892	-0.0690317756	0.0399199068	-0.0706597555	-0.0969506066	-0.0193371341	-0.0971110258	0.0403576668	0.0893138727	-0.1171497979	0.0377461724	-0.1060301751	-0.0766301358	0.0096896101	0.0293819194	0.0794624295	0.0824406132	-0.0263542289	0.0595662944	0.027807295	0.0125039246	0.0233056033	-0.1627084414	-0.0642670106	-0.0406468061	-0.0378498613	-0.1377452632	0.0090823235	-0.0612695988	0.0954285447	0.02666083	0.0970901308	-0.1152165298	-0.0379405359	0.1593070902	-0.014406532	0.0695676601	-0.0388140098	-0.047244496	0.044799342	0.0302463777	0.1196867838	0.0272444606	0.0202481062	0.036373659	-0.0403589263	-0.0544217583	-0.0846145459	-0.0952589968	0.0689296219	0.0972463011	-0.1136342484	-0.0325683688	0.0473504424	-0.0120531768	-0.0480391818	-0.0500610083	-0.030479855	-0.0574415613	0.0006688906	-0.051056944	0.0818014917	-0.0126224562	-0.0056961084	0.1065384015	-0.066571027	0.2266396988	0.0926259524	0.1006381212	0.0470157171	0.1293756213	0.0618767909	0.0097351484	-0.082723036	0.1404358805	-0.1028961004	-0.0469587723	0.1316383118	-0.0505731793	-0.0476065394	-0.0717609256	0.0540842565	-0.098701193	0.0710528565	0.0962486216	1.7768e-06	0.0494735453	-0.0853203547	0.0359188902	0.0109778094	-0.2422655563	0.2400541174	0.0191520594	-0.1418353131	0.0468096967	0.0978247824	0.1536592671	-0.2729765542	-0.1231626273	0.0026812973	0.0207837917	-0.1755025259	0.1140484259	0.1098185471	0.1028845713	-0.0527143	-0.0112661	0.00012692500921	0.00277879742449	0.0474892	-0.0143026999999999	0.0002045672272899	0.00225522411664	-0.155274	0.01084	0.0001175056	0.024110015076	0.000936667	0.000728402	8.773450688889999e-07	5.305694736039999e-07	0.000190226	6.9802e-05	4.872319203999999e-09	3.6185931076e-08	-7.09505e-06	7.096164999999998e-05	5.035555770722497e-09	5.03397345025e-11
3095.3421970056447	-0.2561889279154457	0.0656327667864654	9581143.316563733	3371.749020576477	-44.77049993475293	11368691.457758432	2004.3976644077125	3220.0443326965683	-3.334811188990443	11.120965666215852	10368685.504531289	3236.6990820175483	2951.57312092905	1.073634	16.399195	0.0630122924999999	0.0327679	-0.0934731726	-0.0574320562	0.029157905	-0.1151644538	-0.0287322897	0.0007678839	-0.0922948504	-0.0086249384	-0.1964701493	0.0910112316	-0.0212116542	-0.1481235157	-0.0367607169	-0.0436972796	-0.1866527401	0.1165347932	0.0060709663	0.1019547611	0.0539307893	-0.0046804174	0.1072446684	-0.0303415879	0.0877112261	0.0121585462	0.0382922506	0.0546819797	-0.1929596776	-0.0090652461	0.0105838844	-0.06280123	0.0225030669	0.1012666713	0.0174987035	0.05174908	0.0018319715	0.0960914037	-0.0819251265	0.0543274762	-0.0021026822	0.0126022346	-0.0341106764	-0.0856705656	-0.0236812156	0.1269700592	-0.1764304436	-0.0959261807	-0.2321669889	0.0371180133	-0.0003357776	-0.074275799	-0.0300778129	0.158300053	0.1014651689	-0.135385369	0.0490108523	-0.0889335103	0.158951501	-0.1098578608	0.0663285527	0.0838806005	-0.0312983174	0.1010172963	-0.0864141751	0.018035478	0.0774067814	-0.0326030515	-0.1040080961	0.0044642048	-0.0254798056	0.1926227302	0.0335603059	0.037714261	-0.0134757736	0.0269459693	-0.0562978141	-0.0284803759	0.0859309344	0.0713911866	-0.0062551154	-0.0049465916	0.0949154391	-0.0165730804	0.1479194508	-0.0626896381	-0.0832061052	0.0549992309	-0.1472492144	0.1513753104	-0.0631065649	-0.2319483566	0.0875334155	-0.0952301346	-0.224344648	-0.0965587462	0.0169634294	0.0558825387	0.0739615493	-0.0078694545	-0.0698336979	0.0316930406	-0.0491879929	-0.0610317198	0.0084977851	0.0228373182	-0.0286933939	0.1527563479	-0.1331968748	0.0743028968	0.0535857192	0.2592626099	0.0807581138	-0.0509151133	0.0618805075	-0.0400144547	-0.0751064136	0.0355090901	0.0559647173	0.1136451198	0.1082280018	0.0993899282	-0.0414285	0.0112857999999999	0.0001273692816399	0.00171632061225	0.045025	-0.0024641999999999	6.072281639999999e-06	0.002027250625	-0.139578	0.0156959999999999	0.0002463644159999	0.019482018084	0.000468728	-0.0004679389999999	2.19705937984e-07	2.1896690772100001e-07	0.000354995	0.000164769	2.7148823361e-08	1.26021450025e-07	-4.57129e-05	-3.861785e-05	1.4913383386224996e-09	2.08966922641e-09
3097.612808160103	2.270611154458493	5.1556750147513295	9595205.10927752	3389.377912670374	17.628892093896866	11487882.634897782	310.7778364582594	3221.9609130840927	1.916580387524391	3.6732803818431448	10381032.12544168	3237.900422239605	2968.967878218456	0.984335	15.035192	0.056168305	0.0273896	-0.0139737767	0.0704928066	-0.1265606065	-0.0436973769	0.071486389	0.0723202308	0.0076837105	0.0397971848	-0.0099166848	0.0427145215	0.0191722774	-0.062653136	0.0961653931	-0.0145241346	0.0298643565	0.1115724194	-0.0573306606	0.1041952111	-0.1219317751	-0.0555087078	-0.1193473931	0.0135658991	-0.003772245	-0.0121388605	0.0097577439	-0.0030033451	-0.0084221163	0.0533622524	-0.0419060632	0.0001963846	0.0782746234	-0.0668776952	0.0011196889	-0.1929330333	0.0682208552	-0.1226727787	-0.0019033624	0.0624216613	0.0618902617	-0.0232756098	0.0329378635	0.0977654772	0.2009056015	-0.1002069537	-0.0313446795	-0.104714644	0.0236346193	-0.1418985949	-0.0411878107	0.0224606309	0.0739839666	0.0069404397	0.0813637974	0.0839786498	0.0541512422	-0.0791387006	0.0155854542	0.0378335752	0.1267893705	0.106665476	-0.0404793485	-0.0793456875	-0.0081426006	-0.0426421223	-0.0660867568	-0.0608379144	-0.0185974157	-0.0002927166	-0.012991533	-0.0135901688	-0.1180258648	-0.0619490938	0.0098715497	-0.0193821838	-0.1003004219	0.2079199055	-0.0523476261	-0.0485477412	-0.0087286343	-0.1023053342	-0.1629903274	-0.0375824517	0.0214466179	0.0651199547	-0.0752790318	-0.2118972252	0.0600747719	-0.0805162892	-0.0171100406	0.1120632706	0.00271348	-0.0844746799	-0.0188074526	-0.1023563415	-0.0074494745	0.0245821978	-0.0770612337	0.0134385747	-0.0870756088	0.0175692912	0.0685418962	0.033988692	0.0311744183	0.1311595341	0.1431899615	0.0807839349	0.0011243995	-0.1020498878	0.0171538994	-0.0597166836	-0.0658018073	-0.1265979502	-0.0882750397	-0.0016990659	-0.1334111291	-0.0802403376	-0.2152551372	0.1131919653	0.1064475877	0.0955030384	-0.0539593	-0.0125308	0.00015702094864	0.00291160605649	0.0381257	-0.0068993	4.760034049000006e-05	0.0014535690004899	-0.139346	0.000232	5.382400000000463e-08	0.019417307716	0.000248685	-0.000220043	6.1844229225e-08	4.8418921849000006e-08	0.000583745	0.00022875	5.2326562500000004e-08	3.40758225025e-07	-0.000327044	-0.0002813311	7.914718782721002e-08	1.0695777793600003e-07
