global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
7100.9707611623	n/a	50423785.750881895	n/a	8386.753297449042	n/a	70337630.87227239	n/a	7747.940479621448	n/a	n/a	60030581.67575663	7976.123743619106	6182.163864240986	n/a	n/a	n/a	n/a	-0.0543679857	-0.0892150411	-0.2304050265	0.0819826937	-0.1677214155	0.0971480782	-0.0069595696	0.0239614992	0.154571501	0.1534813308	0.1017552175	-0.238524321	0.0827605675	-0.0582808773	0.0634006661	-0.0266753731	-0.0056330339	0.1039461	-0.0900781935	0.0095808863	-0.0244664775	0.0090158659	-0.2217047702	0.0096997336	-0.0478890074	0.010659997	-0.0001557327	0.1380713055	-0.1751322679	0.0817076191	-0.0727498739	0.0689341926	-0.1460553867	0.0079407452	-0.1095143668	0.0266088423	-0.1830001027	0.0698423547	-0.15092352	0.0497660923	-0.2122573592	0.0988694981	-0.0704482043	0.142207906	-0.1261194456	0.0333756444	-0.0213710642	0.0677965828	-0.1164577127	0.0333247807	-0.0290917045	0.0550761697	-0.0382482681	0.0480207928	-0.2497545516	0.0622019868	-0.1269600827	0.214493198	-0.077158228	0.1554603026	-0.010389341	0.0121754874	-0.0427281098	0.2042623479	-0.0204595654	0.0676018615	-0.1819466726	0.1098365927	-0.0870192215	-0.1402569518	0.110615525	-0.0347651306	0.1247054663	-0.1880939604	0.0360458875	-0.0754671719	0.1419660251	-0.0912426472	0.1790961225	-0.0776409868	0.0787081344	-0.1969341119	0.1063712251	-0.0898665676	0.1142751497	0.0414797145	0.1154637225	0.1154447293	0.1154130763	0.0436496	n/a	n/a	0.0019052875801599	-0.000168354	n/a	n/a	2.8343069316000004e-08	-0.0564243	n/a	0.0031837016304899	n/a	0.00366396	n/a	n/a	1.34246028816e-05	0.00103651	n/a	n/a	1.0743529801e-06	-0.000410697	n/a	1.68672025809e-07	n/a	0.0	0.0	0.0	0.0
7120.712372948139	19.741611785839268	50704544.69825672	389.7312359027879	8336.272971916627	-50.48032553241501	69493447.06230767	2548.263265858591	7758.995340724713	11.054861103265466	122.20995401249176	60202008.69738781	7950.899766665188	6018.979802376377	1.386864	23.238262	0.1231488056	0.0678869	0.0035013699	-0.0268871962	0.0327399477	0.1403685712	-0.1211581317	0.0145020237	-0.0676911223	0.0086604426	-0.0772968032	-0.0253132354	0.0085989906	-0.020514768	0.0094251291	-0.2525441188	-0.0108598559	0.0699190993	-0.0688293414	0.0986759905	0.002775947	0.0553706066	0.1374341999	-0.0232645246	-0.0093541059	0.0151520048	-0.0077312811	-0.0994788111	0.0281230233	0.1569715089	-0.0190268712	-0.0539395453	-0.1245144432	-0.0532356635	-0.0627931415	-0.1713160673	0.0716396637	-0.0479775074	-0.0101092282	-0.0597496714	-0.0117393821	-0.0647843604	-0.0464681711	-0.0274134029	0.1048576654	-0.0199830483	-0.2124476333	0.189514224	0.0565222048	0.1016695526	0.051589646	-0.0709368532	0.1261989592	-0.0744821121	0.052037703	0.0258781138	-0.0337857237	0.0530427587	-0.0527299147	0.0556372092	0.1617452716	-0.0197025451	-0.1095315579	0.052421878	-0.0001057625	0.0739829008	0.0677071232	0.0058237909	0.0117834164	-0.1125091225	-0.1610422367	-0.1318988508	-0.0683934995	-0.0018865918	-0.0096690575	-0.2518889238	0.0651552327	-0.1988465466	0.152188995	-0.1836446326	0.0421884711	0.1069238463	0.1446082368	-0.0382764548	-0.0283844592	-0.1327137423	0.1281494191	-0.0440243964	0.1154130763	0.1152422001	0.1149575937	0.0542214	0.0105718	0.00011176295524	0.00293996021796	-1.69984e-05	0.0001513556	2.290851765136e-08	2.8894560256e-10	-0.105182	-0.0487577	0.011063253124	0.00237731330929	0.00272766	-0.0009363	8.766576900000003e-07	7.440129075599999e-06	0.000786509	-0.000250001	6.250050000100001e-08	6.18596407081e-07	-0.000323639	8.705799999999999e-05	1.0474220232100001e-07	7.579095363999998e-09	0.0	0.0	0.0	0.0
7166.284387813816	45.57201486567647	51355631.92702404	2076.8085389174366	8460.832466463038	124.55949454641086	71585686.02555501	15515.067681657358	7797.006855242504	38.0115145177906	1444.8752359362056	60793315.9006986	8016.593693222829	6254.886346939896	1.431976	23.99416	0.2220203834	0.105319	-0.1934609849	-0.1138154195	-0.0377435048	0.3271801955	-0.0364493526	0.1191173656	0.0553625126	-0.0969271315	0.0086580418	0.0291595034	0.3110090136	-0.0275144186	0.2042583463	-0.1480014512	0.0195379025	-0.0608314549	0.0216086683	0.0739320853	0.0038655581	0.0824599497	0.0360708577	0.1156760916	-0.0547460595	0.0965097383	-0.0769543829	0.2604173842	0.0586182479	0.0011370945	0.0438460674	0.0685257322	0.0441374233	-0.1211448829	-0.0730746067	-0.0772893083	0.0469111784	-0.1129205418	0.2372728625	0.030479064	-0.3147990225	-0.1100825893	-0.044586461	-0.1465879935	-0.0834374776	0.0753074738	-0.1759749809	-0.0683568393	-0.0239028317	0.052329283	0.0293343395	-0.0335375823	0.0023705938	-0.0033683763	0.0833724574	0.0811206217	-0.0978042311	-0.1534159134	-0.1509295539	-0.0573219029	-0.058839982	0.0340943025	-0.0718073286	0.0079042052	-0.1151466512	0.2069402319	0.0513550403	0.1015282306	0.0604322602	0.085447114	-0.0689114969	-0.2221379168	0.0840102465	-0.1799685544	-0.0241362752	-0.073249369	0.0666969134	0.0012556543	-0.0479157554	-0.0541655233	0.1915794617	-0.0535211599	-0.090863155	-0.0219826575	-0.0123028621	-0.2175443617	-0.1184719158	-0.0567721435	0.1153118061	0.1148374968	0.1140484259	0.0103441	-0.0438773	0.00192521745529	0.00010700040481	0.0396471	0.0396640984	0.0015732407018848	0.0015718925384099	-0.181052	-0.0758699999999999	0.0327798267039999	0.0057562568999999	0.00315111	0.00042345	1.793099025000001e-07	9.9294942321e-06	4.48373e-05	-0.0007416717	5.500769105808899e-07	2.01038347129e-09	-0.000410697	-8.705799999999999e-05	1.68672025809e-07	7.579095363999998e-09	0.0	0.0	0.0	0.0
7130.510789318056	-35.77359849575987	50844184.1165812	1279.7503493358329	8413.59164094546	-47.24082551757783	70788524.30058733	2231.6955955822327	7788.165211727054	-8.841643515449505	78.17466005429027	60655517.36515551	7988.8140933864115	6117.074301401791	1.153896	19.334656	0.412630921	0.218709	-0.2415953031	-0.0354391413	-0.0597528867	0.2183499048	-0.1488963397	0.0863134639	0.0237286628	-0.0265713204	-0.051252326	-0.0467638032	0.2560789068	0.0325752205	-0.0044154485	-0.1599966522	0.045216541	-0.0010906184	0.0360480114	-0.0129151913	-0.1612687097	0.0841777652	0.1856440121	0.039777427	-0.080239145	-0.1916963322	0.0729644782	0.1516709659	-0.0269840097	0.01290044	-0.1011279683	-0.0877196723	-0.0314435229	0.0561598196	0.2264075936	0.058451113	0.0164478782	0.017249865	-0.0039514215	0.0594385459	-0.2649143537	-0.0195191944	0.0482515848	-0.0462204845	0.0912174738	0.0493885781	-0.0707762136	0.0558211993	-0.1535191161	0.1190158512	-0.0331123722	-0.0482984875	-0.0707056368	0.11612323	0.302430814	0.157804997	-0.0829774991	0.0621826042	0.103730974	-0.1166128688	-0.0583014071	0.117392041	0.081915189	-0.1239427206	-0.1866035084	0.1779964645	0.010386645	0.0618761078	-0.0339657765	0.0968829617	-0.2210934298	-0.1965760376	0.1346053123	-0.1558904515	-0.1266302771	-0.0408186243	-0.1605611294	-0.0833371534	-0.2723406509	0.0760417778	0.016140355	-0.1431111042	-0.3494228586	0.1265649243	0.0789709815	-0.0535841603	-0.0682913307	-0.0357813492	0.1151599564	0.1142313295	0.112689161	0.000847664	-0.009496436	9.0182296702096e-05	7.185342568960001e-07	0.00962029	-0.0300268099999999	0.000901609318776	9.25499796841e-05	-0.305848	-0.124796	0.093542999104	0.015574041616	0.00621935	0.00306824	9.414096697600002e-06	3.86803144225e-05	-0.00137622	-0.0014210573	2.0194038498832897e-06	1.8939814884e-06	6.62392e-05	0.0004769362	4.3876316166400005e-09	2.2746813887044002e-07	0.0	0.0	0.0	0.0
7155.1392013755485	24.628412057492824	51196016.99106112	606.5586804736579	8448.692044720685	35.10040377522455	71380397.26652658	1232.038345183798	7772.992143122366	-15.173068604688524	230.22201088258456	60419406.85704203	8002.38034824359	6298.542754149707	1.574339	26.379593	0.407064241	0.274285	-0.0808339289	0.080810006	-0.1416281225	0.2272023147	-0.0497347662	0.0105910522	0.0755367229	0.1457516788	0.0042157531	-0.017263526	0.1084407956	0.0826850732	0.1051179016	-0.0602825894	-0.0647308107	-0.0587363425	-0.0787192718	0.1441692353	-0.0109225033	-0.0964675924	0.0123424801	-0.1088599687	0.1622626094	-0.2892064494	0.1321015	-0.1790186584	-0.0383509005	0.0117338784	0.1943339415	0.1813027475	0.0167068603	-0.0816105798	0.0923661992	-0.0174218427	0.0279695025	-0.0742497124	-0.0593694574	0.1926486721	-0.0808735593	0.0199004696	0.1518041383	-0.0490064479	-0.0813276795	0.0659521392	-0.1919651569	-0.0649376983	0.165181933	0.1000269023	-0.0573369262	0.1652153778	0.1009851183	-0.0970432991	-0.0238544438	-0.0788063265	0.2266558521	-0.0121146948	0.2530758284	-0.0220167153	0.1489019308	-0.0843398807	0.0536023633	0.2329026851	-0.0451001857	0.0270178364	0.0451787415	-0.0883457544	-0.0002242478	-0.1221461321	0.0995844813	-0.1816296376	-0.1105661318	-0.1394558137	-0.0947582605	0.0190949073	0.1457015705	0.0617277257	-0.0162665877	0.0620446246	-0.2341294507	0.1881348043	0.1023508008	0.100174041	0.0233707053	0.0260902929	0.2209801287	-0.0641052265	0.1149575937	0.1134247617	0.1108851636	0.00158047	0.000732806	5.370046336360001e-07	2.4978854209000003e-06	0.00709577	-0.0025245199999999	6.3732012303999984e-06	5.034995189290001e-05	-0.133135	0.172713	0.017724928225	0.029829780369	0.0022715	-0.00394785	1.55855196225e-05	5.15971225e-06	-0.000706497	0.000669723	4.48528896729e-07	4.991380110090001e-07	7.05445e-05	4.305300000000001e-06	4.97652648025e-09	1.853560809000001e-11	1.0	0.0	0.0	0.0
7109.904779633528	-45.23442174202046	50550745.97545569	2046.1529103349733	8454.569159205435	5.877114484750564	71479739.6677877	34.54047466686489	7759.264274473567	-13.727868648798903	188.45437763867585	60206182.0811218	8005.361560000771	6293.2789201716005	1.194399	20.013325	0.12536487	0.076756	-0.1579792085	0.0740080157	-0.1618707554	0.1068692315	0.0007822145	0.0666383424	0.2727999574	0.0764992971	0.060704085	-0.0040128701	0.1324398303	-0.0339479806	-0.1082339487	0.0946383087	0.0472846468	-0.029973799	0.0589316872	-0.1136845887	-0.0863409467	0.0417296496	0.0968062049	-0.0675083465	0.0834710865	-0.0101262239	0.0385202248	0.0171833912	-0.0573952285	0.0303583404	0.0394350926	0.0079775523	0.0811807501	-0.2076158493	-0.0993995706	-0.0087333678	-0.0629848698	0.0074569082	0.1986155567	0.1052530871	-0.1475529222	0.1051699921	0.0465567724	0.0162666986	0.0582492711	0.0686405098	0.1741909049	-0.1654715126	0.026673497	0.1622324252	-0.0677885239	0.0578493482	0.2375315896	-0.006649021	-0.0591379317	-0.0244063102	0.1284637508	-0.015238064	-0.1607598734	-0.0510405297	0.0530156705	-0.0344383245	0.1123758239	-0.0900667385	-0.1055597175	0.0998379227	-0.0174353796	-0.1170750383	-0.0923027851	-0.0593804614	0.0159211011	-0.0436790051	0.1137144503	-0.1409617837	-0.1791620776	0.1751771622	0.0246506543	0.1641171163	0.0434397398	-0.027072697	-0.0422315077	0.0014651237	0.0383129302	0.1642555208	0.0054120833	0.1175616851	-0.1164602194	0.0806137454	0.1147048067	0.1124192083	0.108643553	-0.00938332	-0.01096379	0.0001202046911641	8.804669422240002e-05	0.00600731	-0.00108846	1.1847451716000006e-06	3.60877734361e-05	-0.124553	0.008582	0.015513449809	7.36507240000001e-05	0.00358133	0.00130983	1.7156546289000003e-06	1.2825924568900002e-05	-0.00143836	-0.000731863	5.356234507690001e-07	2.0688794896000003e-06	1.76251e-05	-5.29194e-05	3.1064415000999995e-10	2.80046289636e-09	0.0	0.0	0.0	0.0
7081.086031137388	-28.81874849613996	50141779.380369045	830.5202648837692	8302.935086221765	-151.6340729836702	68938731.04601243	22992.89208961702	7754.183620956321	-5.080653517245992	25.813040162304063	60127363.62750728	7932.962344896284	5911.405353909952	1.556891	26.087244	0.17340806	0.108547	-0.0004103133	0.0758937804	0.1429471989	0.0294933963	-0.0370513814	-0.0808116613	0.0159076045	0.0093888562	0.0302220853	-0.0087511552	0.024954653	-0.0352040512	0.0019899015	0.0007730708	-0.133825462	-0.0200541798	-0.0242117704	-0.0537355855	0.0170864624	-0.0698642188	-0.1021920956	-0.0669056716	0.1362188746	-0.0085191873	-0.0791084013	-0.0154558956	-0.0893542315	-0.1762665999	-0.0668308576	0.1145657335	-0.0487233716	0.031808039	-0.0071288872	-0.0323107885	0.1244587743	-0.0140405792	-0.0410858818	0.065643126	0.0165381758	0.0266374646	-0.0260514725	-0.1003160385	-0.0090546639	-0.1431500278	-0.0501989423	0.0359287221	0.0158755692	-0.0872079076	0.0090388114	-0.0287955768	-0.0442555589	-0.0219860351	-0.1201910356	0.0848337839	0.0868526757	0.09376738	0.1255492023	-0.1531728622	0.0978767026	0.0055382264	0.0484579698	-0.0553691739	-0.0318311772	0.047376255	0.0535500838	-0.0834076735	0.1567142333	-0.0580705694	0.0714824255	0.0625277045	-0.1309762386	-0.0526855291	0.026184004	0.0504700129	0.142612679	-0.0264154199	-0.1325963305	0.0030567168	-0.0691069364	-0.0837702901	0.0442696423	0.1242466291	0.0859806893	0.0686749872	0.2762545412	-0.0255556994	0.1144017065	0.1112164334	0.105973176	0.00187647	0.01125979	0.0001267828708441	3.5211396609000004e-06	-0.0129829	-0.01899021	0.0003606280758441	0.00016855569241	-0.0650054	0.0595475999999999	0.00422570202916	0.0035459166657599	0.00193889	-0.00164244	2.6976091536000007e-06	3.7592944321e-06	-0.00143836	0.0	0.0	2.0688794896000003e-06	-1.21441e-05	-2.97692e-05	1.4747916481e-10	8.8620526864e-10	0.0	1.0	0.0	0.0
7078.388439273285	-2.697591864102833	50103582.897237696	7.277001865273797	8324.535176682144	21.60009046037885	69297885.90781842	466.56390789654944	7746.043144368624	-8.140476587696867	66.26735907484083	60001184.39442016	7950.405219855001	6090.244293611872	1.307851	21.91432	0.116076535	0.0529621	-0.0029121083	0.0992217902	-0.1149546341	-0.0059521175	-0.0415954663	-0.0202452814	0.098433544	0.0916799291	-0.0340452013	0.0467185623	-0.0471900723	0.0502039074	0.0301588673	0.0767279331	0.0548204473	0.0977505135	-0.1425775527	0.1043866157	-0.1048348633	0.0525220955	-0.0664390682	-0.0651376451	-0.0413595575	-0.055666571	0.0100122832	0.0288244717	0.0584139597	-0.0406797342	0.0746391778	-0.0755740282	-0.0792422825	-0.0416931809	0.0605465056	-0.0081769245	0.0304336507	0.0646793571	-0.0559990009	-0.051281218	0.0527693847	0.0804039048	0.0877534194	0.0366191031	-0.075639235	0.0890874836	0.0075647329	0.0751806143	0.0804457608	0.1385638628	0.0964523485	0.0859897123	0.0176290711	0.0755043719	-0.0377975105	0.0104498458	0.0134411163	0.0319253656	0.0414402594	-0.0996517169	0.036646618	-0.0108349886	-0.0946812731	-0.0412556145	0.0084023287	-0.0434776453	-0.0439706203	-0.1078185197	-0.1003287096	-0.0091123571	0.0568685353	-0.0848465197	0.0607438546	0.0728985048	-0.1414873642	0.0041568882	0.0705916065	0.0887877796	-0.0224891539	0.044393423	-0.1595171833	0.0192842777	-0.004329876	0.0413405714	-0.031689856	0.0049888875	0.063655467	0.0677347196	0.1140484259	0.1098185471	0.1028845713	0.0194284	0.0175519299999999	0.0003080702467248	0.0003774627265599	-0.0026402	0.0103427	0.0001069714432899	6.970656040000001e-06	-0.0317293	0.0332761	0.00100674847849	0.00110729883121	0.00136194	-0.0005769499999999	3.328713024999999e-07	1.8548805636e-06	-0.00111984	0.00031852	1.0145499040000005e-07	1.2540416256e-06	0.000190502	0.0002026461	3.6291012004e-08	4.106544184521e-08	0.0	0.0	0.0	0.0
7076.453895963961	-1.934543309323999	50076199.741703525	3.7424578156502495	8292.505827137853	-32.02934954429111	68765652.89311525	1025.879232230381	7748.783512929051	2.74036856042676	7.509619846975429	60043645.93024108	7951.513074364299	5967.620360301054	1.223219	20.496231	0.144189425	0.0845637999999999	-0.0481636629	0.0603584626	0.150857355	-0.0248643543	-0.0214260853	-0.0272227015	0.1511459307	-0.0834764322	-0.0540536838	-0.0120549249	0.0343775775	-0.0300259078	-0.1187992306	0.006026464	-0.1068106863	0.0718117213	-0.0540778951	-0.1789673694	0.0990805788	0.0434067291	-0.0701358703	0.0428337362	-0.0549895754	-0.0353912888	-0.194451283	-0.0112910436	0.0717386272	-0.1419474553	0.0945359138	-0.0257470903	-0.0091333732	-0.1316470462	0.0621165247	-7.8975e-05	-0.0173800518	-0.1242759774	-0.1231258413	0.0146032703	-0.0299088976	0.0416232147	-0.0394625235	-0.1154258599	0.1039161417	-0.1754659861	0.094251947	0.0035852044	0.0887590916	-0.0602923214	-0.0194762123	-0.1274236955	0.1060833484	0.1207687974	-0.1276596877	0.0212113294	-0.0815661178	-0.0507291498	-0.0096432944	-0.1260400491	0.0794706323	-0.1058577337	-0.0844958046	0.0104052006	-0.0526071157	0.0589487298	0.0342145301	-0.0779140844	0.1344297287	-0.0040993944	-0.0011150618	0.1217987454	-0.0634106259	0.0114879431	-0.0902047984	0.0887979604	-0.0142039242	0.0066096914	-0.0657843678	0.0156288073	0.0093977635	0.0460171926	0.0375289736	0.0440827374	-0.060767012	0.0228131722	0.00974804	0.0068948594	0.1136451198	0.1082280018	0.0993899282	0.0092652	-0.0101631999999999	0.0001032906342399	8.584393103999999e-05	-0.00264555	-5.349999999999886e-06	2.8622499999998778e-11	6.9989348025e-06	-0.0993462	-0.0676169	0.00986966745444	0.0045720451656099	0.00221116	0.00084922	7.211746084000003e-07	4.889228545600001e-06	-0.00143836	-0.00031852	1.0145499040000005e-07	2.0688794896000003e-06	3.01625e-05	-0.0001603395	9.0977640625e-10	2.570875526025e-08	0.0	0.0	0.0	0.0
7064.679055064474	-11.774840899487572	49909690.15106667	138.64687820824528	8283.878116254964	-8.627710882889005	68622636.64496788	74.43739507872138	7747.296977804931	-1.486535124119655	2.209786675241438	60020610.46230542	7951.361924142031	6009.356017009188	1.02962	17.252293	0.09413426	0.0552904	-0.0584982901	-0.0904368094	0.0758133632	-0.0058566746	0.0157552082	-0.0253091433	0.0039564235	-0.193447177	-0.0087215791	0.0154241731	0.0637017428	-0.0721082257	0.0190928359	0.1068055281	0.0475498683	0.0095279634	-0.0008659436	-0.0480987381	0.0720117943	-0.1107396019	0.0199282696	-0.013993813	-0.0518003779	-0.0450620162	-0.0746065462	0.0270943109	-0.0559678782	0.1092128446	0.1110973953	-0.0680947578	-0.0060824902	0.0105080194	0.0974172699	0.1794683569	0.1149445045	-0.0088657518	0.0133252978	0.0750181124	-0.0732062676	-0.0467667553	-0.0878720905	-0.0151334332	-0.0902333156	0.0292864374	0.1057003284	-0.0657548578	0.1534191545	-0.0477622837	0.0445817578	0.0366766402	-0.1312456038	-0.04145416	-0.0156417768	0.0228829414	-0.0150557496	-0.0195057321	0.0894421833	0.0513174256	0.1294025539	0.0058225271	0.005080554	-0.0427251567	-0.0487136102	0.0786934224	0.0206327093	0.0951983836	0.0637406022	0.0381346024	0.1238603699	0.0875102034	0.0405799332	0.0533944176	-0.069087491	0.0766083083	-0.0004802748	0.0057610856	-0.0141475163	0.0914414445	-0.1063425267	-0.0156418141	0.0054685704	-0.0699153307	0.0659843349	-0.1091918671	0.0551249228	-0.0019489937	0.1131919653	0.1064475877	0.0955030384	0.00924974	-1.5460000000000126e-05	2.3901160000000385e-10	8.55576900676e-05	-0.00262458	2.096999999999993e-05	4.39740899999997e-10	6.888420176400001e-06	-0.0681728	0.0311733999999999	0.00464753065984	0.0009717808675599	0.00155437	-0.00065679	4.313731041000003e-07	2.4160660969e-06	-0.00198588	-0.00054752	2.9977815040000015e-07	3.9437193744000005e-06	-2.40161e-05	-5.41786e-05	5.7677305921e-10	2.9353206979599997e-09	0.0	0.0	0.0	0.0
