global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
7026.278168327003	n/a	49368584.89870866	n/a	8107.052852131923	n/a	65724305.94726034	n/a	7692.91041773229	n/a	n/a	59180870.69525399	7957.191735938495	6455.673122380272	n/a	n/a	n/a	n/a	-0.0913368254	-0.0651736381	-0.0204982359	0.0145463956	-0.1238151158	0.1032221978	0.0135977959	0.0896019995	0.0243423835	-0.0244773561	-0.0358230931	0.0601069099	-0.1457079383	0.0109440453	-0.0141489736	0.0398174435	0.030546265	-0.0088857251	0.1061325064	-0.0404743801	0.0550579965	-0.258981135	0.0981380307	-0.0420119599	-0.0490892546	0.1009945627	-0.0892533482	0.0098001256	-0.0432123136	0.1431287401	-0.016559747	0.0461764315	-0.0172097763	0.0083685765	-0.1010831064	0.0557694957	-0.1054219357	0.0484331416	-0.1069359889	0.0408193022	-0.0253834481	0.0878027996	-0.0638197888	0.0108556458	0.0577949978	-0.0268772328	0.0672456811	-0.0320736859	0.0248826615	-0.0200827409	0.1410765321	-0.1305237165	0.0438682866	-0.11844812	0.0360946399	-0.0498147955	0.163152623	-0.085674224	0.0624148486	-0.0191547292	-0.006770375	0.0308494714	-0.0422551647	0.0911471771	-0.0769713276	0.0571387404	-0.0373647744	-0.0893621452	0.0473807199	-0.0570324858	0.0046925639	-0.0413162755	0.2459624692	-0.0234507558	0.0223110152	-0.1755020191	0.0898271967	-0.1279826158	0.0010952704	-0.0147813147	0.063098057	0.0076275004	0.071389444	0.1154637225	0.1154447293	0.1154130763	-8.087819999999998e-05	n/a	n/a	6.5412832352399965e-09	-0.03385	n/a	n/a	0.0011458224999999	-0.122562	n/a	0.015021443844	n/a	-1.96433e-05	n/a	n/a	3.8585923489e-10	-0.000754251	n/a	n/a	5.688945710010001e-07	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0
7061.4314008249785	35.153232497975296	49863813.428557016	1235.7497550567064	8107.135866219468	0.0830140875450524	65725651.95334208	0.0068913387309376	7702.252170891008	9.341753158718348	87.26835207842423	59324688.50399525	7953.153657233684	6376.485301589887	0.964908	16.131226	0.027690315	0.0167899	-0.0793957738	-0.0390303537	0.0203416306	0.133478254	-0.0761222049	0.022822325	0.0406270597	0.0311289447	-0.0762888182	-0.0619064105	-0.0033494812	0.0756089104	0.0065129369	-0.1234608924	-0.0291909749	-0.0126140536	-0.0676250576	0.0420006531	0.0337471195	0.150178555	0.0264019738	-0.1736857233	0.1454111938	0.1419413836	-0.1476522307	0.0502789148	-0.0112302569	-0.0429356532	-0.118360923	0.0885567621	-0.0142405786	-0.1217494721	-0.044875283	0.1305180667	-0.0032296135	0.0660169867	-0.0542888338	0.0303571682	-0.0651420965	-0.0365367884	-0.033209924	-0.0572018669	-0.0160481846	-0.097993295	-0.0476889786	-0.1091092692	-0.0022290613	0.0544015212	-0.0644321107	-0.0346942927	0.1578406315	0.0281368599	0.1828062276	-0.0445819918	0.003720968	-0.0265856238	0.1889366765	0.037545731	0.0387957347	-0.040957009	-0.0116276824	0.0367091493	-0.0146372884	0.0853570209	0.00806812	-0.0979309869	0.0680723127	-0.0037350638	0.0717671096	0.0006796992	-0.0315391644	-0.0840656044	0.2125703859	-0.1177096102	-0.0488626612	-0.1797127191	0.0823273733	-0.1090902999	0.0432456164	-0.0370261519	0.1175058166	-0.0011347307	0.1492712858	0.1154130763	0.1152422001	0.1149575937	-8.087819999999998e-05	0.0	0.0	6.5412832352399965e-09	-0.0229647	0.0108852999999999	0.0001184897560899	0.00052737744609	-0.131609	-0.009047	0.017320928881	8.184820899999998e-05	0.000135517	0.0001551603	2.4074718696090007e-08	1.8364857289000002e-08	-0.000754251	0.0	0.0	5.688945710010001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7050.739118049616	-10.6922827753624	49712922.11079508	114.32491094831148	8137.519022260772	30.383156041303664	66219215.8376559	923.1361710302074	7705.396224817152	3.144053926143897	9.885075090500854	59373130.98142642	7965.124784805945	6439.285977655384	0.967551	16.175421	0.1590072708	0.106947	-0.0251506264	-0.0294897694	0.0413139324	0.0267935369	-0.0317014419	-0.0395079959	-0.030320182	-0.1039085978	-0.102446683	0.0121653944	0.0082211063	0.0159607944	0.0004491195	0.097232921	0.0746117927	0.0171776831	0.0165889054	0.0488273073	-0.0250263086	-0.0638283431	-0.037227411	-0.2412039338	0.1343687528	0.0325489006	0.1218912046	-0.0295190448	-0.1087816544	0.0392422204	-0.0589516696	-0.1065502518	-0.0742734773	-0.0509364481	0.0828660989	-0.1240720689	0.0533719109	-0.0630187651	0.0738699128	-0.0013198946	0.0016574812	-0.0046360624	-0.044848564	-0.0517540301	-0.0620245283	0.0980844243	-0.0051614795	0.0172927006	0.0335795139	-0.1231513609	-0.1288458814	0.039768079	0.0852879971	-0.1283363396	0.0792745711	-0.1769469858	0.0040838573	-0.0674144352	-0.0955207578	-0.0249436974	-0.0097424156	-0.0020550296	-0.0245278067	-0.0070885359	0.0285628887	0.0378381623	0.0084000036	0.0517557108	-0.1487372847	-0.0054939414	0.0554770487	-0.0551614951	-0.038058248	-0.0690373846	0.2669313536	0.035731997	-0.0815256013	-0.0115019874	0.0471557125	-0.1043343873	0.0546849128	-0.0942807571	0.0479448277	-0.0657687841	0.063632453	0.1153118061	0.1148374968	0.1140484259	-0.000107999	-2.7120800000000013e-05	7.355377926400006e-10	1.1663784001e-08	-0.0230429	-7.820000000000049e-05	6.115240000000077e-09	0.00053097524041	-0.0398126	0.0917964	0.0015850431187599	0.00842657905296	-0.000386725	-0.000522242	2.72736706564e-07	1.49556225625e-07	-0.00157412	-0.000819869	6.72185177161e-07	2.4778537744e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7094.523177101519	43.78405905190266	50332259.11043063	1917.043827060499	8167.736150126987	30.217127866215375	66711913.81809121	913.07481648321	7737.912249950583	32.51602513343096	1057.2918904779135	59875285.98793529	7986.743649897071	6489.000015311164	1.031229	17.239983	0.253134059	0.156232	0.0610014982	-0.0089757151	-0.0253402215	0.0823947128	0.0312247148	-0.1702654728	0.0827026245	0.0006980485	-0.1290860019	0.11395843	0.0838504458	-0.1186352687	-0.0154826842	-0.1406798563	0.0491708845	0.0707487004	-0.0269571522	0.1287318967	-0.0424668884	0.0147427573	0.0712798296	-0.0448477194	0.0729824846	0.1663544029	-0.0784722546	-0.0848566621	0.1356321072	-0.0885218164	0.04542138	-0.015590051	0.0561858883	0.0462111502	-0.0103228582	0.0539229928	-0.1199263449	-0.1238221205	0.108061894	-0.0355256164	0.1282422733	0.0514273253	0.0265403939	-0.0196706697	-0.0874264125	-0.125385674	0.013936888	-0.1379891099	0.1586298185	0.0016269854	0.03190887	-0.003547572	-0.0214767114	0.0162775944	0.0696718412	0.1072410565	0.1519380634	-0.1672337996	-0.0675185072	0.1042453103	-0.0331857913	-0.0297123054	0.0923343802	0.0280757611	-0.0056178454	0.0226794109	-0.0817211445	0.0420062301	0.058820384	-0.02167094	0.0193735389	-0.0743975117	0.146558613	-0.118160721	0.1370589307	-0.0007044853	-0.0283527425	-0.1063119403	-0.0485519814	-0.0125876232	0.0953555982	-0.0477532219	-0.0108632596	-0.0969271789	-0.0860289248	0.1151599564	0.1142313295	0.112689161	0.0224296	0.022537599	0.0005079433686848	0.00050308695616	-0.00321539	0.01982751	0.0003931301528001	1.03387328521e-05	-0.177338	-0.1375254	0.031448766244	0.01891323564516	0.000678366	0.001065091	1.134418838281e-06	4.6018042995600003e-07	-0.00117434	0.0003997799999999	1.5982404839999998e-07	1.3790744356000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7108.0952714650375	13.572094363518772	50525018.388223626	184.201745412258	8272.045011408462	104.30886128147448	68426728.67076762	10880.338541837888	7726.710056914345	-11.202193036237986	125.48912882113883	59702048.30362128	8001.740967692161	6653.992890038062	1.105903	18.488361	0.168647686	0.123691	-0.0430820325	0.1148461888	-0.0596981638	-0.0288660674	0.1551829134	0.0839956831	0.0145538792	-0.1091582329	0.0323633408	0.030901858	0.0938320927	-0.0344281243	0.0313486362	0.0818136554	-0.074331283	0.074892649	0.0914362295	-0.0707110925	-0.0304544385	0.1077917294	-0.0149638037	-0.0272582117	0.0156779745	0.0435127102	-0.0371737536	0.0656723873	0.0338941669	0.0065630802	-0.0224836008	-0.086660354	0.0238712818	-0.019939922	0.1000583044	0.0273003394	0.0847900147	-0.0720591207	0.0400451094	0.0869573907	0.0476242352	0.0355129117	0.104476384	-0.1105644074	0.040796987	0.0735557998	0.0004733007	0.0851055758	-0.056040466	0.0315088178	0.0672739624	-0.054611792	0.0280469536	0.0634072884	0.1053852569	-0.1082519562	0.0209131529	-0.0362842699	0.050202803	0.0271688188	0.0260313492	0.004669952	-0.0024348087	0.0036773225	0.0076310927	0.0085121821	0.0775554095	-0.1031262518	-0.1074730642	0.1310589536	-0.0243284018	-0.0433314582	0.102019175	0.0107954751	0.0698732281	-0.0592200672	-0.0498473546	-0.1019784427	0.0317400781	0.0136503319	0.0535624813	-0.0364381019	0.1599979045	0.016243211	0.1222105773	0.1149575937	0.1134247617	0.1108851636	0.00918417	-0.01324543	0.0001754414158849	8.43489785889e-05	0.000663066	0.0038784559999999	1.5042420943935998e-05	4.3965652035600004e-07	-0.0568027	0.1205353	0.0032265467272899	0.0145287585460899	0.000478685	-0.000199681	3.9872501761e-08	2.29139329225e-07	-0.000754251	0.000420089	1.7647476792100005e-07	5.688945710010001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7079.045488976364	-29.04978248867337	50112885.03499661	843.8898626392341	8137.434347891476	-134.61066351698537	66217837.76624397	18120.030732483057	7719.531989211764	-7.178067702580847	51.52465594283428	59591174.13246374	7986.60086808673	6501.1053125155895	1.175073	19.644747	0.055734684	0.0355477	0.0975770226	0.0523858271	0.1308583453	-0.06762675	0.0458855015	-0.0393307484	-0.1133168152	0.0671932085	0.0370829666	0.1091299154	0.0084766037	-0.0945442245	-0.1094006209	-0.0787501853	0.0528508603	-0.0122004679	0.1091410198	0.0191664296	0.20275707	0.061415846	0.0397400361	0.0848310954	0.0562927835	-0.0016955544	-0.0403374629	-0.0412137639	-0.0037177935	-0.038367878	-0.0537739352	0.1721083634	0.0725918498	0.1332178296	-0.0422935722	-0.0107972071	0.073890768	-0.0377517176	0.1586784072	-0.0309522192	0.0805623198	-0.0715101511	0.1106260326	0.1825808998	-0.092603976	-0.020299087	0.0172192937	-0.0118830449	0.09633023	-0.0254004693	-0.0148963501	0.0048849313	0.0478194611	0.1401975305	-0.0245598108	0.0301172039	-0.0361022948	0.0256815928	0.0955607872	0.0564769468	-0.0567098264	0.0240697524	0.0463755698	-0.0213736008	0.1199205515	0.0247399778	-0.0359950824	0.1567455002	0.0643887519	0.028037339	0.0732895385	-0.142118685	0.1321382803	0.0160474601	0.0165576046	-0.0141279639	-0.0489928192	-0.0922856847	-0.0575240058	-0.1037849542	0.0831016558	-0.1293115916	-0.0402244135	0.0112053852	-0.0766441548	0.1147048067	0.1124192083	0.108643553	0.00851056	-0.0006736099999999	4.537504320999998e-07	7.24296315136e-05	0.00415044	0.003487374	1.2161777415876e-05	1.7226152193600002e-05	-0.0903495	-0.0335468	0.00816303215025	0.00112538779024	0.000354036	-0.000124649	1.5537373201e-08	1.2534148929600004e-07	-0.00099014	-0.0002358889999999	5.564362032099999e-08	9.803772196e-07	-5.293960000000001e-23	-5.293960000000001e-23	2.802601248160001e-45	2.802601248160001e-45	0.0	0.0	0.0	0.0
7087.157823898684	8.11233492231986	50227806.02084833	65.80997789189037	8157.673182434837	20.23883454336101	66547631.75141653	409.6104236735428	7716.340376584626	-3.1916126271380563	10.186391161707084	59541908.80731017	7977.119110338238	6573.737095742144	1.111354	18.579498	0.11129713	0.0640392	0.0625737546	0.0172128253	-0.030258907	-0.0172018397	0.0299044022	-0.0350448128	-0.1042107081	-0.0028853877	0.0534256648	0.0955950884	-0.0014781656	-0.0479541774	0.1598632266	0.014588625	-2.45667e-05	0.0056333018	0.0509915555	-0.0275776949	0.0961709788	0.144997482	0.129910979	-0.0165739954	-0.1519584336	-0.1650111371	-0.0608713695	0.0133932344	0.0037992736	0.0527204375	-0.0497353784	0.0327460749	-0.0606010171	0.095747446	0.0312579739	0.0516886154	-0.1052075085	0.0724964027	0.0567004792	-0.0644498055	0.0589840312	-0.0561145476	0.0095374155	-0.0756318277	0.1175116408	0.0434386364	0.0365388333	-0.0257657137	0.0338266771	0.1867150547	0.1993036016	-0.0777626932	0.003454682	-0.0430986687	-0.069198267	0.0475098524	0.0280326213	0.0288588589	0.0792158186	-0.1400572446	-0.012244956	0.0152073308	0.0523945915	0.0029708282	0.0345076019	-0.1039122779	0.0704090103	-0.1345140725	-0.003543842	0.0796090963	-0.0084313466	0.0179873629	0.1042400087	-0.0159340752	0.022073705	-0.0431187933	0.1014427109	-0.1631697263	0.1130408806	0.0369887071	-0.0507087185	-0.0614787065	0.0629241469	-0.0889044846	-0.0756639007	0.1144017065	0.1112164334	0.105973176	0.0240748	0.01556424	0.0002422455667776	0.00057959599504	-0.0112796	-0.01543004	0.0002380861344016	0.00012722937616	-0.0769559999999999	0.0133935000000001	0.0059222259359999	0.00017938584225	-0.0007482619999999	-0.0011022979999999	1.2150608808037796e-06	5.598960206438504e-07	-0.000754251	0.0002358889999999	5.564362032099999e-08	5.688945710010001e-07	0.0	5.293960000000001e-23	0.0	2.802601248160001e-45	0.0	0.0	0.0	0.0
7093.8869809136895	6.729157015005512	50323232.49797674	45.2815541325979	8234.487777921557	76.81459548671955	67806788.9647395	5900.482079788356	7711.485151179135	-4.855225405491183	23.57321373812702	59467003.23685628	7987.638241651563	6594.987077371242	1.092777	18.268923	0.067759115	0.0429365	-0.0550865954	0.0604369103	-0.0269461938	-0.0107247679	0.1023975319	0.0471164914	0.0663278028	0.00686348	-0.0323230081	-0.105277632	0.045704212	0.0208809687	-0.1090078268	0.0051020843	0.0138578345	-0.0095394558	0.0032745935	0.0008473006	-0.019429744	-0.0075983297	-0.0494444147	-0.095202857	0.0384132902	-0.1413031579	0.0911483106	-0.0882347847	-0.0967148988	-0.0154227463	-0.0371040722	0.0604230327	0.0542375651	-0.0288847598	-0.1442868285	0.1475619615	0.0612009012	-0.0166772886	0.0009036342	0.0837666768	-0.0036176002	0.0071097025	0.0286581123	0.0047787095	-0.0893614404	0.0058694505	-0.0094327496	0.0432769907	-0.1040550116	-0.0176661133	0.0126984034	0.0220271524	0.0697139112	-0.0359911227	0.0488329663	-0.0944548584	-0.0965523032	-0.0243854247	-0.0428545798	-0.0986984276	-0.1046829472	-0.01766505	0.0001145128	0.0164343618	-0.0057232363	0.0811187807	-0.052945816	0.0998839616	-0.0617404892	0.0786437647	0.0072218354	-0.0045018849	0.025066185	-0.0044651117	0.1322204851	0.0919761044	-0.0735594889	-0.0314798233	-0.0676640819	-0.0484567119	0.0454528771	0.029912225	0.0172752006	0.0892386086	0.0842971269	0.1140484259	0.1098185471	0.1028845713	0.026171	0.0020961999999999	4.394054439999997e-06	0.000684921241	0.00357946	0.01485906	0.0002207916640836	1.28125338916e-05	-0.0935579	-0.0166019000000001	0.00875308065241	0.00027562308361	-6.42239e-05	0.0006840380999999	4.679081222514733e-07	4.124709331209999e-09	-0.0007542519999999	-9.999998999438847e-10	9.999997998877795e-19	5.688960795038491e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7081.679232613641	-12.20774830004848	50150180.75363133	149.02911855733652	8158.775609517428	-75.71216840412853	66565619.44645648	5732.332444455119	7718.380221066887	6.89506988775247	47.54198875699086	59573393.23695653	7990.576214279903	6569.433866632686	1.003674	16.779308	0.040712695	0.0217335	0.0557890606	0.0639872353	0.0999674049	-0.1015947907	0.042334524	0.0169628061	-0.0928113086	0.0728159153	0.0128772724	0.0365762095	0.0028041749	-0.0592331676	0.0274534913	-0.0823679753	-0.0515196719	0.0433103909	-0.0137002459	0.0501645162	0.1352495973	-0.0859964754	0.045937582	0.1192498531	-0.1250813348	0.166501407	-0.0191807805	-0.1729186188	0.0118131537	-0.1180599508	0.0420673314	-0.0685456527	-0.0031868803	0.0136085799	0.0653704983	0.1388026006	-0.0734506236	0.0173963257	-0.0433053177	-0.01715298	0.0429412702	-0.0564739366	0.0813087578	0.077201447	0.0584846972	-0.0652670682	0.08790698	-0.0545894987	0.0348283227	-0.0499360749	0.0563631729	0.0381585791	0.0191535194	0.0270249531	-0.0342558464	0.128036882	-0.0122584902	0.1427551819	-0.0171759107	0.2236625289	-0.013600939	0.0160522282	0.0484721111	-0.0260708833	0.0960808281	0.0101509415	0.0121497591	-0.0009356525	0.0927590832	-0.044988522	0.0257068842	-0.1638804774	0.1207373447	0.0284922046	-0.0523115908	-0.0252069683	0.0359272338	-0.0850839984	-0.0373979269	-0.0629207551	-0.0180856182	-0.0591935397	-0.0797418583	0.0102292455	0.0582484565	0.1136451198	0.1082280018	0.0993899282	0.0197261	-0.0064449	4.153673601e-05	0.00038911902121	-0.00449874	-0.0080782	6.525731524000001e-05	2.0238661587600003e-05	-0.108405	-0.0148471	0.011751644025	0.00022043637841	0.000162626	0.0002268498999999	5.146087713000999e-08	2.6447215876e-08	-0.0007542519999999	0.0	0.0	5.688960795038491e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7078.292842213255	-3.386390400385608	50102229.56012741	11.467639943823798	8115.986828233467	-42.788781283960816	65869242.19605914	1830.8798037666356	7710.376232952975	-8.003988113911873	64.06382572764255	59449901.65368611	7962.791266065775	6466.118028604744	1.038261	17.357533	0.074092129	0.0404283	0.0900043444	-0.02379764	-0.0011237527	0.0659000316	-0.0278435399	-0.1283662546	-0.0136232659	0.0171224539	-0.0228077418	0.0442588072	-0.025645727	-0.0487072639	0.0456694177	0.1004946307	0.1217557451	-0.080708881	-0.0151282536	-0.0486687483	0.0084373916	0.0352728389	-0.0001549574	0.0408125544	-0.0828477895	-0.0315837359	-0.0933718335	-0.0609635021	0.2423046932	-0.0680496711	-0.0496956393	0.0830527756	0.0890061096	0.0844483483	0.0215348901	-0.0488167266	0.0036535071	0.0215634935	-0.0116167254	-0.1040695596	0.0490549857	-0.0431172954	-0.0583498005	-0.0045944323	-0.0389891298	0.114130726	-0.0048357512	-0.0030374261	-0.0257732598	0.1618883956	0.0613942721	-0.0586331416	-0.0693561816	-0.0270530253	-0.0631864928	0.1670665976	0.0230193212	-0.152193504	0.0677982817	0.0136369274	-0.0317470031	0.0110365987	0.0437034939	-0.0145852192	0.0271824328	-0.0795152911	0.0412856225	0.0465399858	-0.0608060151	0.1354510933	-0.0264726902	0.1280280381	0.0672923782	0.0085209081	0.0003901364	-0.0517105839	0.0763269884	-0.1162716608	0.016685436	0.0581551061	-0.0646111875	-0.0862002213	-0.0696932752	-0.0503323051	-0.0691582687	0.1131919653	0.1064475877	0.0955030384	0.0334191	0.013693	0.000187498249	0.00111683624481	0.000771789	0.005270529	2.7778475939841e-05	5.956582605210001e-07	-0.0938444	0.0145606	0.00880677141136	0.00021201107236	-0.000497191	-0.000659817	4.3535847348900003e-07	2.471988904810001e-07	-0.000602709	0.0001515429999999	2.296528084896969e-08	3.63258138681e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
