global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
1372.2014712369946	n/a	n/a	1882936.8776649728	1793.8158081659928	n/a	3217775.1536262142	n/a	1455.2728633087709	n/a	n/a	2117819.1066829087	1491.667371801931	1178.6164411082273	n/a	n/a	n/a	n/a	-0.0216284472	-0.2471537128	0.1072884207	0.1994114304	-0.0006433215	0.0877585149	-0.0864737191	0.1097223909	-0.2025874621	0.1181433963	-0.0182068735	0.2213254837	-0.0952520179	0.1749442642	-0.1638537981	0.0415625624	-0.0584086506	0.0068833834	-0.0609917248	0.053407846	-0.0621194801	0.056865518	-0.1900439627	0.1175382651	-0.0815785333	0.1083224015	-0.0304730435	0.0512936302	-0.0784062794	0.0195032653	-0.0515248195	0.0331861972	-0.0153906941	0.1269211498	-0.0245340365	0.0759485831	0.0022760443	-0.0815571667	0.0911634955	0.014230897	-0.135110847	0.1360394414	0.0643111001	-0.0346791683	-0.0421042304	0.0837741863	0.0262380937	-0.1534336308	0.1695182924	-0.1029799476	0.0504111178	-0.249479978	0.1005328547	-0.1762272288	0.0291174086	-0.1417245182	0.0504969801	-0.1466588027	0.0247903549	-0.0374723264	0.1557837405	-0.0211089334	0.0249129788	-0.1290307771	0.0383317283	-0.0178049444	0.0386063854	-0.0412256442	0.0082886948	-0.1611401467	0.0082308116	-0.0109351398	0.0264396324	-0.118400739	0.0006397397	0.0042609416	-0.0177435677	-0.0400654697	0.1321975322	-0.136352984	0.1191095466	-0.1611394169	0.1976748113	-0.0749475254	0.0386096938	-0.3037556695	0.136712418	-0.0204232151	0.113757984	0.1017600047	-0.1448267892	0.1754530379	-0.172279171	0.1465395172	-0.0980938803	0.0580799343	-0.2345885942	0.1003492086	-0.2160033794	0.1165202754	-0.1206675318	0.1097171262	-0.3388933808	0.1743980316	-0.0213959895	0.1154637225	0.1154447293	0.1154130763	0.0197838	n/a	n/a	0.00039139874244	0.161581	n/a	0.026108419561	n/a	0.653535	n/a	n/a	0.4271079962249999	0.0123739	n/a	0.00015311340121	n/a	0.0032964	n/a	1.086625296e-05	n/a	0.0010363	n/a	n/a	1.07391769e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1368.5093145510432	-3.692156685951432	13.632020993615855	1872817.744012966	1779.514019314279	-14.301788851713807	3166670.14493606	204.5411643590054	1456.370978587851	1.098115279080048	1.2058571661490516	2121016.4272729345	1487.962236993429	1141.4386043789546	1.392117	26.573002	0.2762232	0.140786	0.0520189796	-0.262470995	0.0481780911	0.2113380334	0.064392963	0.0329958069	-0.0549483813	-0.0521644305	-0.150512637	0.1509625217	0.0369891651	0.164621358	-0.0211653044	0.0289091721	-0.186936399	0.1327912652	-0.0544159062	0.0779809622	-0.0746903974	0.0133310432	-0.0531018362	-0.1101147023	-0.0780900452	-0.0367270376	0.0751601472	0.1290872394	0.0440571205	0.0651908204	0.1115946383	-0.0740318482	-0.2490777264	0.0200084756	0.0163953774	-0.0065266578	-0.0496099386	0.0114924839	-0.0286635536	-0.0115924693	0.0106250005	-0.0343250609	-0.2542432704	-0.0198806967	-0.0734580088	0.1486447209	-0.0504910024	0.0452468269	0.1014014261	-0.1334180113	0.1577298042	0.0187439145	-0.0162734243	-0.2385282144	0.0011427861	-0.0135339399	0.0872705755	-0.086736549	0.0556027188	-0.2264055282	-0.0340109523	-0.0029949904	-0.0998582788	-0.1073049634	0.0281685726	-0.0575745721	0.1234209425	0.0728595092	-0.0438024862	-0.1351363612	0.0775259156	0.0297022066	0.0447134531	-0.0540923615	0.0832256478	-0.1453809688	0.0384321116	-0.0926166732	-0.1301635112	0.0256637692	0.0675547075	-0.1157013975	0.0296578994	-0.1389897806	0.2387917368	-0.0709860539	0.0376165195	-0.170389356	0.0968697146	0.0846446228	0.1502169913	-0.0609411434	0.0172705297	-0.0282247517	-0.2547622014	0.062944142	0.0760007073	-0.1264314188	-0.2413325889	-0.2243813671	0.1198875987	0.00817295	0.2018514369	-0.0622168989	0.0559819265	-0.0240774584	-0.0133597912	0.1154130763	0.1152422001	0.1149575937	0.0648505	0.0450667	0.00203100744889	0.00420558735025	0.174846	0.0132649999999999	0.030571123716	0.0001759602249999	0.599273	-0.054262	0.002944364644	0.3591281285289999	0.0101177	-0.0022562	0.00010236785329	5.090438439999999e-06	0.00250241	-0.00079399	6.2620558081e-06	6.304201201000001e-07	0.0012587	0.0002223999999999	4.946175999999999e-08	1.5843256899999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1380.216537490959	11.70722293991571	137.05906896488864	1904997.6903635317	1783.319637489287	3.805618175008021	3180228.929454922	14.482729693951384	1459.0837981844218	2.712819596570853	7.359390163538845	2128925.5301242783	1490.808416574643	1182.657906514489	1.348747	25.745138	0.0845735999999999	0.0421295	-0.0257230754	-0.2483201412	0.1116777698	0.1778491075	0.1162934684	-0.0352700387	-0.0266065745	0.091465956	-0.1942694733	0.0986792637	-0.0080861389	0.0214782918	-0.0842443213	0.1493437803	0.0721530144	0.0208451568	0.0787721509	-0.1125115975	0.0749068175	0.1193731035	0.0214984638	-0.1296248273	0.1544971742	-0.0100695034	0.0729394436	-0.1777362543	-0.0156171603	-0.0339928969	0.1912157565	-0.0362929473	-0.0115114906	0.1201113224	0.0111444017	-0.0170538509	0.0085312408	0.1549255209	-0.034292308	-0.0380060015	0.0441203771	-0.1334562643	0.1771271425	0.0168405527	0.1026808082	0.0721620982	0.1427965986	-0.006142089	-0.0106512259	-0.1787988542	0.1086681348	-0.0202758642	-0.0608040795	-0.1264323392	0.0451256437	-0.0673736912	-0.0738366089	-0.066674457	-0.0184320766	0.0713573817	-0.2055091879	0.1381586026	-0.037631206	0.0960166538	0.1785325937	0.1158042114	-0.1487775138	-0.2410478307	-0.1440988834	0.0312823642	0.1072357972	0.1103126386	0.0444388684	-0.0069795041	-0.0610556908	-0.0212018565	-0.0910109034	-0.0050184571	-0.1057322093	0.0222408361	-0.0946405365	0.0976095936	-0.1308879035	-0.1627403108	0.1631575023	-0.0817378078	0.0399601489	-0.1690485379	0.0982079737	-0.0869279868	0.0463064958	0.0945958947	0.0628316496	-0.1153648012	-0.0531147237	0.0054598427	-0.131623305	0.0009231857	0.0764154926	0.1515791492	-0.033978816	0.0361994677	0.093595762	-0.0191074831	0.0134845379	0.0077375176	0.0312805528	0.1153118061	0.1148374968	0.1140484259	0.0532709	-0.0115796	0.00013408713616	0.00283778878681	0.141612	-0.033234	0.0200539585439999	0.001104498756	0.580906	-0.0183669999999999	0.0003373466889999	0.337451780836	0.00995234	-0.0001653599999999	9.90490714756e-05	2.7343929599999938e-08	0.00244433	-5.807999999999985e-05	5.974749148900001e-06	3.3732863999999824e-09	0.00146312	0.00020442	4.1787536400000034e-08	2.1407201344e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1380.905575772034	0.6890382810749998	0.4747737527867903	1906900.2091982923	1800.9518442162807	17.632206726993672	3243427.5451860228	310.8947140634409	1460.7043828912117	1.6205847067899413	2.62629479188144	2133657.294197596	1494.7963437734973	1197.9961515209443	1.101119	21.018368	0.1282362000000001	0.0779903	-0.0440263188	-0.2026634401	0.1418234255	0.0656855156	0.0361470799	0.0196635184	-0.075639024	0.0128408042	-0.1380656198	0.1612490858	-0.0430077505	0.017805628	-0.0306745729	0.1385118082	0.0159064888	0.0336634615	-0.0329521512	0.0743791267	0.1169827311	-0.0707030187	-0.1070762334	0.0484602268	0.0309810584	0.1487699608	0.0784369522	-0.051104476	0.0432672074	-0.0176200007	0.1390655083	-0.0775837609	0.0696342089	0.0864531498	0.019641439	0.0786435457	0.0694876089	-0.199455073	0.1648593711	0.0167585701	0.0367563562	0.003553929	-0.0396835568	0.0073291596	0.0456367841	-0.029075208	0.0747828882	-0.1207429184	0.0476696023	-0.1331305702	0.1710937529	-0.0416178277	0.0005417259	-0.0302142888	0.0523637788	-0.0174376964	0.0134361258	0.0455093978	0.0017872365	-0.0190703664	-0.1352804182	0.0902439987	-0.0033989967	0.0165590207	-0.0564922002	-0.0896467249	-0.0162944723	-0.058267617	0.0513048978	-0.1468549214	0.0818132661	-0.0827806585	-0.1105574565	-0.1590636004	0.067231398	0.1155349147	-0.14051692	0.0600984944	0.1742922866	-0.0449739268	-0.016276593	0.0505738717	0.1126639879	-0.1613549436	0.1448340687	-0.0434295715	-0.0077076482	-0.0989865814	0.0421450621	-0.0750754585	0.0558385144	-0.0391928836	0.070621259	0.0524975858	-0.0506843519	0.0654588264	0.0074806698	-0.0997886403	0.0059521396	-0.0736641856	0.0157656322	-0.0944405584	-0.0220871974	-0.0376159566	0.1659334871	-0.0306023977	0.0383606209	0.1151599564	0.1142313295	0.112689161	0.0531632	-0.0001077	1.159929000000048e-08	0.00282632583424	0.147715	0.006103	0.021819721225	3.724660900000031e-05	0.540183	-0.040723	0.001658362729	0.291797673489	0.0086543699999999	-0.0012979700000001	7.489812009689826e-05	1.684726120900263e-06	0.00270865	0.0002643199999999	7.336784822499999e-06	6.986506239999987e-08	0.00139936	-6.375999999999995e-05	4.065337599999993e-09	1.9582084096e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1380.9004158406174	-0.0051599314165287	2.6624892223279943e-05	1906885.95846879	1801.4623833552	0.5105391389192846	3245266.7186437976	0.2606502123684446	1459.7295028674394	-0.9748800237723572	0.9503910607503916	2130810.2215416217	1493.7127328116712	1214.6764752813492	0.992006	18.935598	0.1780309	0.0823034	-0.0685920365	-0.1871599802	0.141883768	0.1070759551	0.0371937832	0.0033666825	-0.1393725075	0.0191014788	-0.1239452042	0.1388865583	-0.0462629278	0.0468437878	-0.0366528076	0.0918244526	-0.0381664396	-0.0574637424	0.0169449543	-0.0964924039	-0.0498776617	0.0281461554	0.006402293	0.0667580291	-0.045525878	-0.1075525201	-0.0063641558	0.0401152894	0.0808913306	0.0731507541	0.0224733134	0.081608365	0.0878119512	-0.0043198553	-0.0295744358	-0.0095852159	0.0234096204	0.0897432729	-0.1399518938	0.0826939717	-0.0499037616	0.0360199693	0.0747268506	-0.0314160395	-0.070944013	-0.0138424059	-0.0292540782	-0.1067348759	0.0143549788	-0.1449448684	0.1618558929	-0.0330320145	-0.0003338992	-0.0193961803	0.0385538595	-0.0948650266	0.0159730865	0.0687933718	0.0081430634	0.053753891	0.0891782366	-0.0965057039	0.040725818	0.0492777546	-0.0112864803	0.0418109867	0.0872107584	-0.0801996428	0.00613108	0.0099755682	-0.0747664892	-0.0170386887	0.0091710769	0.0093510182	-0.1463649218	-0.1129671947	0.0731523991	-0.0055532699	0.0559797104	-0.1214166918	-0.0585822407	0.0816812353	-0.0380359624	-0.1552049993	0.1206629298	-0.0397478166	-0.0408430609	-0.07028853	0.0009359049	-0.0095627948	-0.0035796474	-0.0056397024	-0.0047337674	-0.0100743508	0.0117091978	-0.0486081623	0.0120046658	-0.010634528	0.1054444191	0.113708489	0.0394699034	-0.0423802333	-0.1325179569	0.0370874019	0.0410349677	-0.0329102476	-0.0142193617	0.1149575937	0.1134247617	0.1108851636	0.0242773	-0.0288859	0.00083439521881	0.00058938729529	0.129441	-0.018274	0.016754972481	0.000333939076	0.51357	-0.0266129999999999	0.0007082517689999	0.2637541449	0.00752415	-0.0011302199999998	5.66128332225e-05	1.2773972483997714e-06	0.00346042	0.00075177	1.19745065764e-05	5.651581329000002e-07	0.00119619	-0.00020317	4.127804890000005e-08	1.4308705161e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1378.0004210892855	-2.89999475133186	8.409969557752339	1898885.160522248	1796.4656856683655	-4.996697686834523	3227288.959783911	24.966987773617472	1457.805983266766	-1.923519600673444	3.699927654174926	2125198.284848382	1491.062673805245	1210.4808043854696	0.946689	18.070574	0.0628824899999999	0.0352589	-0.0554401079	-0.1607707234	0.1306318518	0.0962121353	0.0425414618	0.0348871939	-0.0962747164	-0.1090361133	-0.1152358103	0.1493561984	0.0163491011	0.1022969726	-0.0389638159	0.0360236336	-0.0349508407	0.0453012703	-0.0524317106	-0.0261711587	0.0532685643	0.0836459935	0.0583456265	-0.0219689845	-0.0306827312	-0.2429043203	-0.0773647693	0.0494309108	-0.0026111253	0.0653299437	-0.123445487	-0.0469034662	0.1009167817	-0.0538595716	0.177289909	-0.0460332464	0.1280202532	-0.0607167903	0.1274399654	0.1153413833	-0.0212163194	-0.0003600565	0.0114782304	0.1968232528	0.0436140701	0.0035778691	-0.0200456452	-0.1109316786	-0.0749616717	-0.1315743789	0.1452433813	0.0037784284	-0.0206556339	-0.1059758411	0.0292914061	-0.0109835927	-0.0405660714	0.1296078364	-0.0657560136	-0.0036889955	0.1174883161	-0.0138281336	-0.0376728313	0.0555491623	0.0608764217	-0.0078806906	0.1825090554	-0.1105574996	-0.0110887513	0.0204859788	-0.2055041614	0.1614085779	0.1736687008	0.1169284507	0.005851249	0.1300087866	-0.0347345296	-0.0436001147	-0.0131288257	0.0215791239	0.0624239007	0.1734798357	0.0344554042	-0.1374982328	0.1046165447	-0.0380605946	-0.0363344728	-0.0471223768	0.0006797953	0.022071046	-0.0170907927	-0.0596703028	-0.085894771	-0.0420434066	0.0301988189	-0.0276694285	0.0788478426	-0.0225449144	0.0887522887	-0.0130725837	0.07052085	0.0468872085	-0.1031422036	-0.0626334329	0.1055104492	-0.0603642153	-0.0781731171	0.1147048067	0.1124192083	0.108643553	0.00163431	-0.02264299	0.0005127049961401	2.6709691761e-06	0.129318	-0.000123	0.0167231451239999	1.512900000000295e-08	0.493549	-0.0200209999999999	0.0004008404409999	0.243590615401	0.00716032	-0.0003638299999999	5.127018250240001e-05	1.323722688999999e-07	0.00346274	2.3200000000001e-06	1.19905683076e-05	5.382400000000463e-12	0.00123195	3.576000000000013e-05	1.2787776000000094e-09	1.5177008025000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1379.7622619274323	1.7618408381467816	3.104083138961754	1903743.8994391044	1801.4832653965404	5.017579728174951	3245341.9555037823	25.176106328592216	1457.4642883875038	-0.3416948792621497	0.116755390513975	2124202.151924893	1491.038361337296	1210.9775407953612	1.026584	19.595634	0.21264729	0.103277	-0.0480988355	-0.1222639086	0.0907758678	0.046966006	-0.0216113821	-0.0941072698	-0.1079033802	0.0579365363	-0.0819209162	0.0657835477	0.0176987619	-0.0044602398	-0.0290056342	0.1018614028	-0.0377076796	-0.061817706	0.0963723095	0.0810551647	0.0599821299	0.0028119857	0.0630118457	0.067162663	0.0194975875	-0.038869803	0.1107168783	0.0786358501	-0.140373943	-0.0499548437	0.0281230764	0.0225804453	-0.0641434634	0.046883072	-0.1179143993	0.0607180449	-0.1669491791	0.0206029628	-0.0405494018	0.0455938196	-0.0459604982	-0.0001339976	0.0089405809	0.0472263091	0.0909528579	-0.1923496159	0.049006651	-0.0445805397	-0.0145917291	-0.0965861406	0.0795599666	0.0155388716	0.0119719635	0.0013133836	0.082728538	-0.0814440306	0.011123718	0.0238213447	-0.0153297485	0.1260963994	-0.0193019005	-0.0892310616	-0.0181590055	-0.1077840136	0.0576598224	-0.0206149539	-0.0194726496	0.1338366187	-0.145223999	0.0378214893	0.073810171	-0.0366868701	-0.0263521118	-0.0207047199	0.0247483987	-0.0509723184	0.0789484054	-0.0864646883	0.1224198318	-0.1056451506	-0.0829287251	-0.0885993789	-0.1028059289	-0.1091304235	0.0683818405	-0.006007038	-0.0383782394	-0.000608831	0.005428154	-0.0367137901	-0.1246502778	0.0065338161	0.0283894666	-0.1021389376	0.0142349952	-0.0132700223	0.0042234424	0.0795588368	0.0818612294	0.0441202998	0.0673491349	-0.043491882	-0.0153228004	-0.0645493146	0.0364897541	-0.0268605198	0.0036611379	0.1144017065	0.1112164334	0.105973176	0.0428161	0.04118179	0.0016959398276041	0.00183321841921	0.0947025	-0.0346154999999999	0.0089685635062499	0.0011982328402499	0.41675	-0.076799	0.005898086401	0.1736805625	0.00638062	-0.0007797	4.07123115844e-05	6.079320900000005e-07	0.00317997	-0.00028277	1.01122092009e-05	7.99588729000002e-08	0.0013705	0.0001385499999999	1.9196102499999963e-08	1.87827025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1380.8798627524825	1.1176008250502036	1.249031604152896	1906829.195355315	1794.4141589659323	-7.069106430608144	3219922.173897414	49.972265727265416	1456.7415063436756	-0.7227820438281469	0.5224138828803933	2122095.816304441	1489.480273369394	1214.3631543593788	0.99163	18.928415	0.1622001599999999	0.0815251	-0.0587322421	-0.1008262937	0.0723518252	0.0129375019	0.0206318364	0.0051998328	0.0072571955	-0.1033035877	-0.0897225139	0.022996531	0.0372546863	0.0393351101	-0.0115930555	-0.0737873923	-0.0140770754	0.0557436782	0.0796514375	-0.0859296824	-0.0799522344	-0.0360782193	0.1784414589	0.0058157381	0.140796706	-0.090068368	0.0071565221	-0.0424779119	-0.0053477057	-0.0956139936	-0.0298770756	0.1125889838	0.0711997759	-0.0372440669	-0.0703861957	-0.0880307452	-0.1859236243	0.0125524748	-0.0091765298	0.0828629401	-0.0194328341	0.1029241202	0.0129188736	-0.1301828001	-0.0342222637	-0.0356968253	-0.0304056817	-0.0669378277	0.0299483446	-0.078535587	0.0342478467	0.004777666	0.0364307154	-0.0757040778	0.005660021	0.0888410966	-0.057751156	0.0505968109	-0.0575890286	0.0449513591	0.0059709977	-0.1091515531	-0.096872369	-0.0204366078	-0.0064682428	0.1534580187	-0.0918295838	0.0722529344	-0.0050964912	0.0449061236	-0.0724943543	0.165198073	-0.0390333463	0.135178112	-0.043952821	0.0668487015	0.039448794	0.0076341271	-0.0405266172	-0.0479372367	-0.2354419726	-0.0339138513	0.0915964042	-0.1004500085	0.0318356513	-0.0201036046	-0.0182279124	0.0407577837	-0.013110665	0.0359123316	-0.0300800306	-0.0693712041	0.0335109074	-0.0938653406	0.0442853772	-0.1146833343	-0.0183382015	0.117364597	0.0930107855	-0.0107498088	0.0621314038	0.0710501175	-0.0002439436	0.0241640142	0.0182170843	-0.023552016	0.0111909032	0.1140484259	0.1098185471	0.1028845713	0.00820014	-0.03461596	0.0011982646867216	6.72422960196e-05	0.0783648	-0.0163376999999999	0.0061410418790399	0.0002669204412899	0.388152	-0.028598	0.000817845604	0.150661975104	0.00510422	-0.0012764	2.6053061808399994e-05	1.629196960000001e-06	0.00292243	-0.0002575399999999	8.5405971049e-06	6.632685159999985e-08	0.00148953	0.00011903	1.41681409e-08	2.2186996209e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1384.0057232133663	3.125860460883814	9.77100362091677	1915471.8418873528	1797.4996144331833	3.085455467250995	3231004.8638874427	9.520035440389057	1455.862482988475	-0.8790233552006157	0.7726820589881478	2119535.569373368	1487.749012384172	1220.011003233581	1.031837	19.695908	0.0852443799999999	0.0414851	-0.0852103714	-0.1233187961	0.1066895626	0.0363518437	0.0013562316	-0.0795491498	-0.0169321566	0.0794913158	-0.1008124117	0.0505831444	0.0694007124	-0.0163937117	0.0142702892	0.1190436266	0.0148208983	-0.0727749676	0.0788025098	0.0119591111	0.070390838	-0.1905683197	0.0527464339	0.0421426068	-0.0399980462	0.0406740201	-0.0166513426	0.0137664781	-0.0249818715	-0.019249331	-0.113847081	0.0549275957	0.1134479321	-0.0695397971	-0.0025266208	0.13449004	-0.0499298849	-0.0488651851	-0.0943876003	-0.0694227166	-0.0434511878	0.0671050009	-0.0075511255	-0.0123732791	-0.0492208061	0.1922394555	0.0204247706	-0.0094155659	-0.0193458775	-0.1210964634	0.0117640069	0.0664309307	0.0106730548	0.0065590621	0.062131653	-0.1161390991	0.0053137731	0.0584191487	-0.0704952194	0.079207909	-0.0059143226	-0.0344104318	0.0305031513	0.0948847456	0.0014148402	-0.0656218025	-0.0703752602	0.140917816	0.1143693717	0.0184508902	-0.0744159661	-0.1062500059	-0.2058359668	0.0676113399	-0.084251843	0.0447626677	0.0040286594	-0.0134479887	0.0277800711	0.2067285618	-0.0629509034	-0.0285463402	0.0238558239	-0.1233372586	0.0371059756	-0.003012974	-0.0552545289	0.0299551727	0.034238068	-0.033835981	-0.0375996402	0.0294933986	0.0846032559	0.0561550056	0.0854938097	-0.0432153445	-0.0251796232	0.0211136678	0.0993359885	0.043742558	0.0276464371	-0.0658755256	-0.0403870795	0.0136115472	0.0711996573	-0.067786132	-0.0802028426	0.1136451198	0.1082280018	0.0993899282	0.00185426	-0.00634588	4.02701929744e-05	3.4382801476e-06	0.0945123	0.0161474999999999	0.0089325748512899	0.0002607417562499	0.376328	-0.011824	0.000139806976	0.141622763584	0.00562399	0.00051977	3.16292635201e-05	2.7016085290000014e-07	0.00296797	4.553999999999973e-05	8.8088459209e-06	2.0738915999999754e-09	0.0010363	-0.00045323	2.054174329e-07	1.07391769e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1382.6115320704412	-1.3941911429251377	1.9437689430109015	1911614.6486141728	1788.630101233182	-8.869513200001393	3199197.6390374224	78.66826440499895	1455.7340628737854	-0.1284201146895611	0.01649172585688	2119161.6618110184	1487.6598666683597	1226.9384331160752	1.115488	21.292654	0.1030067199999999	0.065305	-0.0789966143	-0.0563224202	0.0449360184	-0.0298947899	0.0363880404	0.0614952215	0.0210743207	-0.1328190833	-0.0720679152	0.0011527777	0.0936425873	-0.0424525827	0.0484744164	-0.050145028	-0.0808678146	0.0594269301	-0.0334841637	-0.0589327938	-0.0105891963	-0.0832643949	-0.054586109	0.0853354617	0.0617700662	0.1818043301	-0.007707066	0.0016942221	0.0429537199	0.0924854529	-0.076385955	-0.0033358707	0.0218680031	-0.0767872655	-0.0096833699	-0.0393437155	0.1037664651	-0.0068956679	0.0190666379	-0.0582844267	-0.0616905984	0.0632241436	0.0673506994	-0.1067547447	-0.0073131919	-0.1019044836	0.0947965077	-0.0908104081	-0.0738364893	-0.0754673208	-0.0139928976	0.0307947262	0.0525192596	-0.0593621062	0.031104624	0.1356920042	0.0485822167	0.0433364625	0.012499829	-0.0700557374	0.0407395549	0.0667057771	-0.0041185008	0.0177862464	-0.1075513252	-0.0254994716	-0.0016177554	0.1541716936	0.1394353226	-0.0305092332	0.0625595119	-0.011897264	-0.0341019637	-0.0051747795	-0.1245948009	0.095481412	0.0362522918	0.0125713412	-0.0163792372	-0.0018039494	0.0086603	0.0768448162	-0.1056116479	-0.0868897176	-0.0021097293	0.0102368806	-0.0464906371	0.037424446	-0.0145419415	0.0866035444	-0.0189772181	-0.0521036958	-0.0485536697	-0.0161003878	0.1024510884	-0.0580195776	0.1102735293	0.0007282958	0.0881450529	-0.0568894532	0.0216652866	-0.072555952	-0.1154461564	0.1110153439	-0.069380723	-0.0571109542	0.0727640751	0.1131919653	0.1064475877	0.0955030384	0.00193328	7.901999999999996e-05	6.2441603999999944e-09	3.7375715584e-06	0.0944476	-6.469999999998699e-05	0.00892034914576	4.1860899999983175e-09	0.316564	-0.0597639999999999	0.0035717356959999	0.100212766096	0.00525868	-0.0003653099999999	2.76537153424e-05	1.3345139609999984e-07	0.00261953	-0.0003484399999999	6.8619374209000006e-06	1.2141043359999985e-07	0.00118453	0.00014823	2.1972132900000017e-08	1.4031113209000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
