global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
2715.8018441145023	n/a	n/a	7375579.656495731	2799.0938554586105	n/a	7834926.411666148	n/a	2970.313945566765	n/a	8822764.935228404	n/a	2925.0994517320546	2320.344765820908	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0253109	n/a	0.00064064165881	n/a	-0.0322676	n/a	0.00104119800976	n/a	-0.0409355	n/a	n/a	0.00167571516025	0.000569251	n/a	3.24046701001e-07	n/a	-0.000442105	n/a	n/a	1.95456831025e-07	0.0	n/a	n/a	0.0	0.0
2728.6956404638554	12.893796349353124	166.24998429859195	7445779.89828645	2841.194351166861	42.10049570825049	8072385.34110248	1772.451738880418	2975.2768224500646	4.962876883299487	8852272.170208553	24.630146958788423	2930.8496609082763	2349.742385189741	1.141601	16.584276	0.10284648	0.0573693	-0.2068694169	0.0659324842	0.0270876406	-0.0032795615	0.1570607026	-0.0288476175	0.2136816362	-0.1644786317	0.1472615778	-0.0843315491	0.0566480234	-0.0100735055	-0.098936941	0.0341162034	0.0533936757	-0.0531440368	0.0667871193	-0.1550997044	0.0548750686	-0.0609685385	0.0031259051	-0.0261258454	0.0784073584	-0.1415531855	0.0301619911	-0.0486313864	0.0214032145	-0.0456186869	0.0905754702	-0.162939772	0.0325318917	-0.1612598525	0.079027002	-0.1410629062	0.0300852789	-0.0627202646	0.0839223389	-0.0237380897	-0.0575346173	0.0284873766	0.0526782358	-0.0932669249	0.0454924062	0.0289422213	0.062454951	-0.073491523	-0.0106838754	0.2171298156	0.0128117415	-0.088206923	-0.2326151582	0.0421643755	0.0105125811	0.0083190166	0.0173274596	-0.0501104026	0.0965162156	-0.0607909101	0.0523748321	-0.0012369936	0.1679166913	-0.0510092398	0.0327410966	-0.0878164536	0.0248392392	-0.2240692332	0.1711602998	-0.0701493611	0.0966093122	-0.0302492188	0.1281764134	-0.079752248	0.1211228203	-0.0444068084	0.1125207869	-0.0066421014	0.0548954592	-0.0653749496	0.0053015985	-0.0592196484	-0.0248952351	0.0458125467	-0.0695277198	0.1286659945	0.0199706947	0.0415548538	-0.0582968083	0.0350275274	0.0657427893	-0.0911192301	0.0668932214	0.0167113181	-0.1627421178	-0.0109016947	-0.0037247519	-0.1537718833	0.13030559	-0.0578690791	0.1021293658	-0.0381707517	0.2044930096	-0.2742792518	-0.0443129743	0.0734315112	-0.0680863828	0.023047524	-0.0632750311	0.1166809205	-0.0642479109	0.1122193111	-0.0062422945	0.0270788924	-0.1297015209	0.1113781063	-0.1425091099	0.1172561403	-0.079979871	0.0479449154	-0.1288771947	0.1270983362	0.1158504512	0.1158311377	0.115798951	0.0	0.0123763	-0.0129346	0.00015317280169	0.00016730387716	-0.0336415	-0.0013738999999999	0.00113175052225	1.8876012099999929e-06	-0.00938812	0.03154738	0.0009952371848644	8.813679713439999e-05	-0.00031247	-0.000881721	9.763750090000001e-08	7.774319218410001e-07	-0.000350612	9.1493e-05	8.370969049e-09	1.2292877454399998e-07	0.000166598	0.000166598	2.7754893604e-08	2.7754893604e-08	0.0
2734.881365981621	6.185725517765604	38.26320018113656	7479576.085993498	2831.463169207925	-9.73118195893585	8017183.678580987	94.69590231791857	2977.5527211651056	2.275898715040966	8865820.207317725	5.179714961125123	2933.1629546735458	2359.9246532706493	1.031517	14.985073	0.08407813	0.0489679	-0.1644432739	0.0321016932	-0.1364944808	0.0052744508	0.1722204319	-0.0987808348	0.0687715118	0.0455208934	0.1087185063	0.0170359991	-0.0941199496	0.0265112681	-0.0465469024	0.1650877179	0.1208619462	0.0071236887	0.0181670495	-0.0131388465	0.0564031188	-0.0569512233	-0.0118843866	0.0144516508	0.1439522876	-0.0476182877	0.0312232554	0.0076321355	0.1647690822	0.0216614086	-0.038382314	0.0130796709	-0.0076756555	-0.1120506082	0.0307099659	0.0672828717	-0.0809146144	-0.0145647148	0.1688044777	-0.0328259576	0.0275858212	0.0308354903	-0.0326842366	-0.0842115119	0.0085948869	-0.0025420505	-0.0489460026	0.0632972557	-0.0112347126	-0.0013088532	0.1339901436	0.1471310956	0.063345572	-0.1487665148	0.0732888434	-0.1319933965	-0.0202837108	-0.1712435466	-0.0384253307	-0.0974297966	-0.0532302643	0.072657352	0.0914225131	-0.0720939358	0.0198962014	0.0181283894	0.0549826768	-0.0999966785	0.0813867007	0.0095808804	0.0340305843	0.0785893973	-0.0870312097	-0.0545578269	0.0610979505	0.1236579507	-0.0099605468	-0.0101315377	-0.001312737	-0.0013735217	0.2072667664	0.0168472939	-0.1072014658	0.130067807	-0.0106404421	-0.0114210453	0.0735097106	-0.1018705946	0.0068155484	0.0103303727	-0.0106056324	-0.0660947367	-0.1207261053	0.0008540761	0.0120104273	-0.112969676	-0.0417719437	-0.0047529164	0.1653552839	0.0770997399	0.041410361	0.1355028068	0.1340309455	-0.1763135633	-0.2450380535	0.0223731812	-0.0979630408	0.0528863919	-0.0547407434	0.0181004529	-0.0165559652	0.1190334432	0.0230983914	-0.0663336714	-0.0213590864	-0.0195355326	0.0429553473	0.0803265512	-0.0289794118	-0.0834715216	0.0326827239	0.0973352221	0.115798951	0.1156251942	0.1153357926	0.0	0.0132894	0.0009131	0.00017660815236	8.337516100000001e-07	-0.0103477	0.0232937999999999	0.00010707489529	0.0005426011184399	-0.0165433	-0.00715518	5.119660083240001e-05	0.00027368077489	0.000531668	0.000844138	2.82670862224e-07	7.12568963044e-07	-0.000234638	0.0001159739999999	1.3449968675999993e-08	5.5054991044000006e-08	0.000260807	9.4209e-05	8.875335680999998e-09	6.8020291249e-08	0.0
2743.566786833678	8.685420852057177	75.43653537734963	7527158.713816874	2856.938035224406	25.474866016480973	8162094.93711189	648.9687985576572	2981.4875315041554	3.934810339049818	8889267.900514742	15.482732404293344	2936.400764176165	2414.340196014271	1.075488	15.62385	0.05944594	0.0360221	0.0159934462	0.0457527308	-0.0723216772	-0.1281633436	-0.0345078267	-0.1212374393	0.0184256982	0.0938778188	0.1404023985	-0.2469376623	0.1053339757	0.0866976845	-0.1126752125	0.0180097069	0.1331433097	-0.01927372	0.0034669346	0.0213727176	-0.0273324881	0.0277967269	0.0378883378	0.0394364604	-0.0806397169	0.0779162515	0.1793652987	-0.0768130644	0.2114274074	-0.0516120537	-0.0154671993	-0.0221850648	0.0946853886	-0.0882859151	0.0018538264	-0.0505026007	0.0576191207	0.1025289018	0.0563758745	-0.1135894587	-0.0639323792	-0.0946987056	0.0997671475	-0.1143010665	-0.0744552976	-0.1060645376	0.0213076501	-0.0762805891	-0.0883083342	-0.1465857552	-0.0357081995	0.0133933715	-0.0103264733	-0.0221433145	-0.0476200515	-0.0880806832	-0.0639453595	-0.0148027419	-0.046025356	-0.2095729749	-0.0249964048	-0.0447431813	-0.0323292364	0.0349541235	0.0028773718	-0.0406187174	0.0449838577	-0.0996804626	0.1031491891	0.0778123303	0.0018005354	-0.0773987605	-0.1152179083	-0.135752751	0.1028284003	0.1950316133	-0.0402518943	0.012695005	0.0074830502	0.0240880572	-0.0837091474	-0.1008472012	-0.0232930133	0.0631760499	0.0870088338	0.0413232578	-0.0135063238	0.0994907252	0.0543727247	-0.0300830218	-0.1245764406	-0.0571789827	0.0793660407	0.1648445189	0.1115467491	-0.0191575961	-0.1262465367	-0.0647710194	0.0230025177	0.0729178085	0.1272005298	0.0817082375	-0.0168585209	-0.1542470212	-0.1654517875	0.0268505291	-0.2311407496	0.0223561455	-0.0221630661	0.122027389	-0.0544121874	-0.0029688857	0.0799688088	-0.1161553715	0.0773724164	-0.0874798309	-0.0507909461	0.0265534602	-0.0904929691	0.029696348	-0.0631766856	-0.0273631838	0.1156959735	0.1152136733	0.1144113283	0.0	0.0153921	0.0021027	0.00023691674241	4.421347290000003e-06	-0.00854246	0.0018052399999999	7.29736228516e-05	3.258891457599999e-06	-0.0477843	-0.031241	0.000976000081	0.00228333932649	0.000249552	-0.000282116	6.2276200704e-08	7.9589437456e-08	-0.00039237	-0.000157732	2.4879383824e-08	1.539542169e-07	0.000306899	4.609200000000002e-05	2.124472464000002e-09	9.418699620100001e-08	0.0
2750.339520223839	6.772733390160738	45.86991757419816	7564367.476505096	2886.607297231192	29.669262006786084	8332501.688428368	880.2651080273203	2980.025820286105	-1.4617112180503682	8880553.889571873	2.136599684974291	2935.037852735569	2456.448544783056	1.010467	14.679273	0.02033474	0.0106474	0.0955340148	-0.0115039248	0.0424302446	-0.0961112743	-0.1076193614	0.0853864941	0.1131927779	0.087780001	0.0841739608	-0.0065064681	0.0015555825	0.0589548316	-0.0116568273	-0.0573186283	0.041383691	-0.1024770382	-0.0151734638	-0.05704739	-0.0761986114	0.1432961699	-0.04670891	0.1617359064	0.0680076532	-0.0261270518	0.0261143963	-0.0308858435	0.0037410726	0.0996114434	-0.006933449	-0.1497229566	-0.0691699348	0.0574111002	0.081544924	-0.1949801312	-0.1388735552	-0.1117029977	0.1075653521	-0.0574879099	-0.0376965792	0.0173044423	0.0266563824	0.1057111082	0.0623183925	-0.1441903769	-0.0432525312	-0.0138976615	0.084120268	0.0300951247	0.0837887285	0.0470361499	0.0479178496	0.1421476606	-0.0771091319	0.083325862	-0.0508839035	0.0647792033	-0.0226916739	-0.0745981154	0.0844328006	-0.0303296079	0.0325036431	0.0074547807	0.0273829258	0.1689628253	-0.0246037416	-0.2399582825	0.0096892729	-0.0810567498	-0.0740340548	-0.0353327839	-0.1057980781	-0.1064467554	-0.0500569535	-0.0719878861	-0.0341858682	0.08567512	-0.0999064707	-0.1258593107	0.0085210675	-0.0604357956	0.1926992191	-0.0552273327	-0.0415977315	0.0529004401	0.0035011441	-0.0113289604	0.0664869018	0.025499012	0.0198800735	0.0575992155	-0.036677376	0.0301045736	0.0399967204	0.022226442	0.1403152392	0.1590202312	0.0100675131	0.0249830908	0.1222650495	-0.0811679854	-0.0334152201	-0.135665235	-0.1821377776	0.0402193076	-0.0458473779	-0.0635948905	0.0527102771	0.1294571872	-0.0132062919	-0.1000046475	0.0597101762	-0.0704456754	0.0375093835	-0.1000882247	-0.055601843	0.0534093353	0.0502659711	0.0695915066	-0.0197873446	-0.0080139775	0.1155415645	0.1145973067	0.1130292557	0.0	0.00944153	-0.00595057	8.91424887409e-05	3.5409283324900006e-05	-0.00305244	0.00549002	9.3173899536e-06	3.01403196004e-05	-0.0477834	9.000000000050634e-07	8.100000000091141e-13	0.00228325331556	0.000260477	1.0925000000000008e-05	6.7848267529e-08	1.1935562500000015e-10	-0.000261044	0.000131326	1.7246518276000006e-08	6.814396993599999e-08	0.000271285	-3.5614e-05	1.268356996e-09	7.359555122500001e-08	0.0
2748.324238317804	-2.015281906034943	4.061361160791833	7553286.118925137	2864.4166287669223	-22.190668464269947	8204882.62315646	492.4257668911448	2981.449881924162	1.4240616380570827	8889043.3984256	2.027951548985821	2935.31933083896	2463.8044736601346	0.993631	14.434687	0.039810587	0.0211204	0.0650650313	-0.0973102443	0.0839808247	0.03958711	-0.0052441268	0.0886728131	-0.0348208468	0.0061870694	-0.0633734613	-0.0448388451	-0.0486453593	0.0951572752	-0.0809796532	-0.0559509158	0.0891305292	0.0244181733	-0.0132967696	-0.1643932206	0.0800047785	-0.0421176189	-0.1519250342	0.0728326041	-0.0730054028	0.0941033392	-0.0240972612	0.0283012594	0.1019903943	-0.02584237	-0.102890321	0.0707788389	0.114519536	0.0723230492	-0.0879101188	-0.0361349957	-0.12450963	0.0470083393	-0.0522801457	0.0613668182	0.0007691472	-0.1273848498	0.0076580315	0.0606901578	0.1449377461	0.0260966236	0.0036305304	0.1916639852	0.004439754	-0.0138978418	-0.0342884792	0.0217486225	0.164765273	0.0204526127	0.0180403833	0.1979922048	-0.0802104635	0.0739426188	0.0202547083	-0.0665052299	-0.0220941164	0.1156549271	0.2024453438	0.0504723763	-0.0522111702	-0.0784215868	-0.0809477816	0.0166009388	-0.0292195404	0.0600881549	-0.0398598408	0.0640737632	-0.0128184508	0.0898580011	-0.0004569199	0.1495351632	-0.06544616	0.0876114858	-0.1611820847	0.1230128743	-0.0018829241	-0.00459416	0.0217998445	-0.0882369072	0.0991250404	-0.0258456158	-0.0386316933	0.087934281	-0.0987552068	0.0002186823	0.1378267962	-0.034700801	0.0236919687	0.0505801444	0.1073560322	-0.0032745056	0.1091461934	0.1129853956	0.0609145483	-0.0668445276	0.0764265944	-0.0181595711	0.1058701678	0.0711596881	-0.2040465253	0.0931635776	-0.0210075302	-0.0247402545	0.0340778322	0.1897677717	-0.032312331	0.0226918906	0.0315005869	0.0270730301	0.0479972143	-0.032555646	-0.0705738861	-0.1090679882	-0.0593792302	-0.0562853879	0.0130192336	0.0117833236	0.1153357926	0.1137771902	0.1111951025	0.0	-0.000110297	-0.009551827	1.2165428209e-08	9.1237399037929e-05	-0.0166607	-0.01360826	0.00027757892449	0.0001851847402276	-0.0351706	0.0126127999999999	0.0001590827238399	0.00123697110436	0.000318855	5.837799999999999e-05	1.01668511025e-07	3.4079908839999987e-09	-0.000276628	-1.558400000000002e-05	2.428610560000006e-10	7.6523050384e-08	0.000278077	6.791999999999985e-06	4.61312639999998e-11	7.7326817929e-08	0.0
2746.0286967867496	-2.2955415310543685	5.269510920795434	7540673.603576334	2871.1049073904564	6.688278623534188	8243243.389241561	44.73307094602438	2979.603335585528	-1.846546338634198	8878036.037432404	3.4097333807233623	2936.4411389600696	2451.8255500252094	0.918861	13.348484	0.050200967	0.0251924	0.037484609	-0.0790798679	0.0552882287	0.0563270217	0.0055206869	0.0862834344	-0.124481957	-0.0558686143	-0.006865384	-0.0717051042	-0.0819250677	0.0770952899	-0.0239458387	-0.0477121023	-0.0177692347	0.0730026066	0.0909755706	-0.1410313305	-0.0137868261	0.055228559	-0.0583186036	-0.0211985711	-0.137630913	-0.037527457	0.1319993511	-0.0253178011	0.0713797883	0.1471876235	-0.0161159212	0.0982603454	-0.0268388095	0.0244966799	-0.0587339459	0.0658420729	-0.0356508445	-0.0371407947	0.0429424123	-0.0859157077	0.0866572825	-0.0798255354	-0.0397489799	0.029047042	-0.0510582467	0.1551434088	0.0133716273	-0.0486463608	-0.0278970851	-0.0417310921	0.0154190556	0.0394466667	-0.1018117753	0.1057477201	0.0819248643	-0.0444819585	-0.0963318948	0.016903447	0.053752879	0.0273637605	-0.0608828641	0.0424301807	0.0632902459	0.0385229343	-0.1208955239	-0.0493991119	-0.0698519984	-0.0178774571	0.1189537418	0.0089425807	-0.1347202467	-0.1519111698	-0.0843596696	0.0308757672	-0.0926877652	0.0101224006	-0.125453985	0.004021792	-0.0051530557	0.016423752	0.074293226	0.0199179651	-0.0362663488	0.0103678445	-0.0633147936	-0.1532645054	-0.0520147526	0.0764932862	-0.1196982746	0.0665938681	-0.1680205695	-0.0128578569	-0.0741205064	0.0059987204	-0.0468482988	0.0379681558	-0.0401737485	-0.0908654651	0.0465268892	-0.0448467563	0.049663489	0.0893368647	0.0519563567	0.0380554119	-0.1422528518	0.0122596167	-0.1172813944	-0.042968648	0.0889962719	0.100916782	-0.0563191897	-0.067910281	-0.0070537196	-0.1104891416	-0.0323353282	0.0843194594	-0.0889557406	0.0559818935	-0.0163816601	-0.10979322	0.1458889824	-0.0046340402	0.1150787493	0.1127547821	0.1089162049	0.0	0.0109196	0.011029897	0.00011923766416	0.0001216586278306	-0.0088326299999999	0.0078280700000001	7.801535271689824e-05	6.127867992490157e-05	-0.0149054	0.0202652	0.00041067833104	0.0002221709491599	0.00044401	0.000125155	1.971448801e-07	1.5663774025e-08	-0.000298804	-2.2176e-05	4.917749759999998e-10	8.928383041600002e-08	0.000352302	7.422499999999997e-05	5.509350624999996e-09	1.24116699204e-07	0.0
2746.617965921843	0.5892691350932182	0.3472381135735095	7543910.250724642	2885.2603257171013	14.155418326644847	8324727.147157153	200.37586800231287	2979.427719303604	-0.1756162819237943	8876989.534554675	0.0308410784767376	2936.107545887384	2429.7054119922154	0.970606	14.100206	0.0608731	0.0317847	0.0165713455	-0.0881495387	0.0942643733	0.0250838538	-0.0544785561	0.1383222226	-0.1311150335	-0.054307909	-0.0327741949	-0.0710968065	-0.018359575	0.0560074553	-0.1633666788	0.0336624895	0.0323881533	0.1853251524	-0.0685247247	0.1250844594	-0.0579647363	-0.1443321181	-0.0477435482	-0.0020632756	-0.0481902683	0.0154932898	0.1279881614	-0.0658738132	-0.0753116874	0.0084197577	0.0518006569	-0.0139517219	-0.1115936164	0.1445702781	0.1462406828	0.125668645	-0.0143094683	0.0788941535	0.0394822751	-0.0681349236	0.1583622177	0.166095769	0.026781989	0.1607029802	0.0360507535	0.0691429299	0.0833278184	0.0952146596	-0.0308167783	0.0567353941	-0.0756481301	-0.0277624273	-0.0849637657	0.0033632856	0.023462587	-0.0539463473	-0.0721037039	0.0112705548	0.1129331556	-0.0372126407	-0.2027707583	-0.010908237	-0.0273000776	0.1086751562	0.1015815269	-0.1047860247	0.0885278401	0.0468406711	-0.1015649991	0.0445877263	0.0876257353	-0.1000903412	-0.0637557662	0.1533791253	-0.0688568265	-0.0487861371	-0.0859429462	0.0319877777	-0.0385850272	-0.1496136332	0.1095973267	-0.1642838716	-0.046913059	0.1096001375	-0.0719558379	-0.0361387421	0.0644300884	-0.1144690627	0.0340808538	-0.0640414265	0.0884508648	0.0644420345	-0.0429250639	-0.0033112108	-0.0948747211	0.0898093169	-0.0531090455	-0.0149238415	0.0403057267	-0.0789860803	0.0002536594	0.1036853529	-0.0658975656	-0.0488410103	-0.0076353088	0.0359654897	-0.0825082541	0.0325793479	0.0704557721	0.1547282016	-0.0568454203	-0.0292813345	-0.0183048919	0.064101948	0.0494042335	0.1121397107	-0.0685716202	-0.1293627186	0.0941462694	-0.044532132	-0.1434502716	-0.0790968901	0.1147705489	0.1115319001	0.1062016776	0.0	0.00520387	-0.00571573	2.7080262976900003e-05	3.26695694329e-05	-0.01666	-0.0078273700000001	0.0002775556	6.126772111690158e-05	-0.0422819	-0.0273764999999999	0.0007494727522499	0.0017877590676099	0.000184141	-0.000259869	3.3907907881e-08	6.753189716100002e-08	-0.000243582	5.522200000000001e-05	3.049469284000001e-09	5.9332190724e-08	0.000268323	-8.397899999999998e-05	7.052472440999996e-09	7.1997232329e-08	0.0
2745.3290716621686	-1.28889425967418	1.6612484126210525	7536831.711713465	2865.3886779378045	-19.87164777929684	8210452.275654159	394.8823854644329	2975.0000305867256	-4.427688716878492	8850625.181991018	19.60442737357311	2931.573639007367	2453.6903101383546	1.160316	16.856152	0.054934857	0.0257297	0.0344656591	-0.0883659023	-0.0724289942	0.0776590664	0.0452597979	0.0481317642	-0.0601401428	0.0043221965	0.0255331758	0.0977886185	0.0271324312	0.0368293004	0.2318914146	0.0482634655	-0.2200239987	-0.0566839346	0.1450914373	-0.0278323756	0.0980928132	0.0125310158	-0.1933184525	-0.1496733042	-0.05311817	0.0463457719	-0.1125852626	0.033132881	0.0291719285	0.1166494375	0.0063235777	-0.1610169739	-0.0667696294	0.0629618164	0.2221554895	0.1378272725	0.1630258577	0.0673371053	-0.0543340617	0.0893612285	0.0013444348	0.0516508992	0.008974901	-0.109163459	0.0216714042	-0.0555586249	-0.0639638921	0.0442357295	0.094973232	0.076340586	-0.0202294685	-0.1340416011	-0.036884717	-0.0614730386	-0.0593601563	-0.0945626526	-0.0569177926	-0.046118645	-0.036108437	0.2532085891	0.1620143709	-0.0473424426	-0.0077700073	-0.1268545985	0.0014090422	0.0098654375	-0.1754795188	0.0448618261	0.0318613597	0.0638917891	-0.0766599543	0.1037881249	0.0330054902	0.1567705273	-0.071228118	-0.0981090713	-0.0175911459	0.2116775762	0.0599760533	-0.1427829128	-0.0461706373	0.0289637006	-0.1555377435	0.1280795939	0.0824416474	0.1253126469	0.0497629069	-0.0166189699	0.0010790542	-0.0558769003	0.0706779777	0.0698826048	-0.0275457605	-0.0276944926	-0.0667307204	-0.0448426605	-0.0713885512	-0.0124444072	0.066433938	0.0037355947	-0.1558452451	-0.0993753692	-0.0133335082	-0.0584630914	-0.1072362315	0.048607821	0.1090305681	-0.0496033591	0.232323069	-0.0493704382	-0.0906851968	0.0122155431	-0.0858293364	0.1097973417	0.0415365714	0.0900557536	0.0285672479	0.0817783629	0.1958009932	0.0495793213	0.0499599987	-0.0011702343	0.1144113283	0.1101107184	0.103062378	0.0	-0.000101322	-0.005305192	1.0266147684e-08	2.8145062156864e-05	-0.00115433	0.01550567	1.3324777489000002e-06	0.0002404258021489	-0.0314566	0.0108252999999999	0.0001171871200899	0.00098951768356	7.483009999999998e-05	-0.0001093109	5.599543866009997e-09	1.1948872858810005e-08	-0.000331922	-8.834000000000001e-05	7.803955600000002e-09	1.10172214084e-07	0.0	-0.000268323	7.1997232329e-08	0.0	0.0
2738.813010697659	-6.516060964509506	42.45905049320456	7501096.707566776	2854.7870041840483	-10.601673753756131	8149808.839258133	112.3954863810816	2969.740126723804	-5.259903862921419	8819356.420273516	27.66658864717567	2924.764426929443	2436.667511935081	1.022305	14.85125	0.067754341	0.0407934	0.0199066829	0.0272443729	-0.0686865982	0.0882957839	0.0219396802	-0.0977189514	-0.1575271981	-0.0390766028	0.2410137246	0.0026157725	0.153963724	-0.0168549398	0.3814183172	-0.0218243464	-0.2274790129	-0.0741018338	0.1241484212	0.0287369165	0.085067564	0.2179079125	0.1229554058	0.0286104671	0.017527427	-0.1314180196	0.0348167121	0.0268176184	-0.0102051858	0.0494344153	-0.1083331432	0.1050952812	0.0992940638	0.013694157	-0.0361959961	-0.059027997	0.0388570525	0.0155178686	-0.0030802968	0.0350880878	-0.1691329768	0.0455146776	-0.048447814	-0.0338759823	0.1607917874	-0.0098190056	0.1826673077	0.0236098669	-0.1028533003	-0.1186804184	-0.0228863604	0.1050822764	0.0306837395	0.0281247729	-0.0833912235	0.0047151668	0.0117949532	0.0229640389	-0.147386438	0.3490772568	0.168416202	-0.0786118641	-0.1194983142	-0.2308840033	-0.2664003605	0.0932983439	-0.0096361248	0.0060643765	-0.0128268635	-0.1518124441	-0.0225379221	-0.0729744642	-0.0094311732	0.0095588938	0.0522055886	0.090730617	-0.1145592929	0.0409655899	0.0337883207	0.0938028558	-0.0475486814	-0.016811875	-0.0064499368	-0.0469138089	-0.1479587456	0.0477954249	0.158242051	0.1003702873	0.0636230355	0.1377016736	0.0067463567	0.0840600849	-0.0325518208	0.131828918	0.0429011327	0.0415049741	-0.1157512322	0.0379259615	0.0909203499	0.0466118349	0.0179167583	-0.0155213314	0.0053059311	0.0133488333	-0.0226654632	0.09496582	0.0059000426	-0.135385977	0.1815156542	-0.2344129371	-0.0983502292	-0.0387734446	-0.0971042718	0.0417431712	-0.0670759144	0.0699761599	0.1936497066	0.0670704306	0.0744569638	-0.067889643	0.2813236438	-0.0689650784	0.1140012473	0.1084937639	0.0995108621	0.0	-0.00010232	-9.979999999999928e-07	1.04693824e-08	9.960039999999855e-13	-0.000139882	0.001014448	1.9566973924e-08	1.029104744704e-06	-0.0127446	0.018712	0.0003501389439999	0.00016242482916	0.0007591969999999	0.0006843668999999	5.763800848088481e-07	4.683580538154732e-07	-0.000387241	-5.531899999999996e-05	3.060191760999996e-09	1.49955592081e-07	0.000220852	0.000220852	4.877560590400001e-08	4.877560590400001e-08	0.0
