global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
2150.6747477819035	n/a	n/a	4625401.870746754	2616.0670390335563	n/a	n/a	6843806.752717799	2413.036206991077	n/a	n/a	5822743.736249884	2418.12541133955	1979.2070755392228	n/a	n/a	n/a	n/a	-0.0214914606	-0.1326537534	-0.0564178082	0.1504575058	-0.0321768849	0.1731164664	-0.1122119882	0.0437152898	-0.0664547128	0.0816871886	-0.0293822012	0.0254025792	-0.1143527453	0.1442981953	-0.0753934582	-0.0444259602	0.0726004347	0.0326600455	-0.1688054263	0.1043765924	-0.063493686	0.0213494109	-0.0602225569	0.0171391126	-0.2380323432	-0.1664543314	0.018344733	-0.0013776952	0.0163169457	-0.0167210324	0.0025011908	-0.0113558455	0.0098498867	-0.1035207251	0.0075599027	-0.1304086606	0.0109047547	-0.072907338	0.054051297	-0.0204163571	0.0451533898	-0.0743195532	0.1066114229	0.0529139986	-0.163113229	0.0356770136	0.0342385322	0.2213130649	-0.1766622013	-0.0813803946	0.0491738255	-0.1287919678	-0.0521111889	0.0497703392	0.0641153942	-0.0201879771	0.0224861573	-0.1516026094	0.0575700936	-0.1345995049	-0.0187525539	0.0402205465	-0.0382806926	0.1630824215	-0.1118123741	0.0386127051	-0.2607971303	0.0816079418	-0.1392113886	0.0351343915	-0.0614516584	0.0778900633	-0.1538279333	0.0449390363	-0.0260829876	0.0403736458	-0.0315201299	0.0004932687	-0.1357589102	0.0409581942	0.0681788594	-0.1261970008	0.1397057953	-0.0039663124	-0.012044122	0.031330999	0.0783737093	-0.0030317391	-0.2496646713	0.0415649434	0.0747587045	-0.1487786176	0.0601067622	-0.1431501764	0.2772545142	-0.0655331607	0.119135706	-0.2908971589	0.0814241439	-0.0549084543	0.1725009377	-0.1090437545	-0.0435087788	0.1256391712	-0.0147131671	0.0935929498	-0.0735666395	0.0734853592	-0.0482224615	0.056210196	0.0760274536	-0.0396222118	0.0972691507	-0.0469322824	0.0504421352	-0.0926602643	0.1881765943	0.1154637225	0.1154447293	0.1154130763	0.0996735	n/a	0.0099348066022499	n/a	-0.000197914	n/a	n/a	3.916995139599999e-08	0.00975047	n/a	n/a	9.50716652209e-05	0.00100267	n/a	n/a	1.0053471289e-06	-0.000289204	n/a	8.3638953616e-08	n/a	0.00223876	n/a	5.0120463376e-06	n/a
2150.8498145241483	0.1750667422447804	0.0306483642402004	4626154.924638563	2613.904580171981	-2.1624588615754874	4.676228328006353	6832497.154244059	2412.1004766437527	-0.935730347324352	0.8755912829037522	5818228.709425019	2414.394061283933	1958.334060183957	1.086013	17.926315	0.1155047139999999	0.0681527	0.0785837809	-0.0316497204	-0.0297876722	0.1288124476	0.142762535	0.1806586174	0.065486763	-0.0150098041	-0.1778578173	-0.0184085345	-0.1429126533	0.048825963	-0.0092053939	-0.058897183	-0.0323664643	-0.06034935	0.2117178409	0.023456555	0.0042554512	0.0536685654	0.1677141069	0.0618865517	-0.0585183455	-0.0372058627	0.0171994494	0.0517246702	-0.0361779329	-0.0348773827	-0.0079852447	-0.193142143	-0.0528104911	-0.0033410774	-0.0074689034	-0.1719670108	0.1440264921	0.0887909081	0.1751327102	-0.0961552497	0.0147596851	0.0881279785	0.0148360733	-0.0199457841	0.0370746062	0.0221112467	0.0393615549	-0.0192611314	0.0103845435	0.0305107077	0.1121337867	0.0193571686	-0.0220354846	0.0875842476	-0.0399304898	-0.057243298	0.1165850252	0.1143243431	0.1374319762	-0.1299106555	0.059258032	0.0633908424	0.081128051	0.075174707	0.1223060899	0.0981196519	-0.0239724944	0.0407299908	0.1024587588	-0.0079002843	0.0120987444	0.0957920539	0.0179603558	0.0399267504	-0.1298355006	0.0956584152	0.1137515064	0.1818356162	-0.180467268	0.0741129324	0.0620183306	-0.0270022698	-0.0040625964	-0.0389040046	-0.0191045633	0.0764183261	-0.0055315809	-0.0507350717	-0.0007658312	-0.0324036734	-0.0192541395	-0.0578523839	0.0266549419	-0.0055922405	-0.0280745985	0.1226028128	0.2922631017	0.0201772544	0.1298599524	-0.1372827746	0.0662014558	-0.0948039841	0.0430663205	0.0760964211	-0.0070014965	-0.007582421	-0.1313026142	-0.0533106793	0.0041202704	-0.0156699062	-0.0229384887	-0.0424010851	0.0604959929	0.0739919112	-0.0753375671	0.0606584454	-0.1228617966	0.0284872263	0.0429881163	0.1154130763	0.1152422001	0.1149575937	0.0910966	-0.0085768999999999	0.00829859053156	7.356321360999997e-05	0.00880527	0.009003184	8.105732213785602e-05	7.753277977290001e-05	0.0696261	0.05987563	0.0035850910678969	0.00484779380121	0.000656425	-0.000346245	1.1988560002500004e-07	4.3089378062500006e-07	-0.000329709	-4.050500000000003e-05	1.0870802468100001e-07	1.6406550250000025e-09	0.00186453	-0.0003742299999999	3.4764721209e-06	1.4004809289999977e-07
2155.359689460828	4.509874936679807	20.338971944492695	4645575.3909526775	2609.279602951084	-4.624977220896653	21.39041429381293	6808340.046376567	2416.027306063688	3.926829419935075	15.419989293267635	5837187.943645361	2419.1648887089345	1964.5932972575524	0.968718	15.990175	0.17935032	0.0911116	0.0633004941	-0.0217471693	-0.0761452913	0.0713183689	0.0807006217	0.1835128596	0.031942917	-0.0866704738	-0.0342878617	-0.0471305185	-0.0861868022	-0.0474197139	0.1387649304	0.0458813891	-0.0520733629	0.0297831341	0.0588870159	0.0150104317	0.0082825104	-0.0392431905	0.0949879658	0.017637518	-0.0759251725	-0.1861608943	0.0113509663	-0.0630266533	-0.0322669662	0.0456996878	0.0248112711	0.122269226	-0.0405373508	0.0102255791	-0.172401225	0.0938801704	0.1111167516	-0.033655047	-0.0127094906	-0.1563841554	-0.0692711509	0.0827664066	-0.0404717936	-0.1524795751	-0.0932097591	-0.0385451115	0.0005163713	0.1215881165	-0.0818127359	-0.0697390236	0.0632131233	-0.0327224068	0.1088630232	-0.0154125603	0.1036765593	0.1289272412	-0.026834372	0.0011528885	0.1151187246	-0.0798547956	0.0359891146	0.0903676598	0.0379132961	-0.0113610787	0.1311500605	0.1557650234	-0.1217189037	0.0060159868	-0.0468213574	-0.0500957436	0.0875303492	0.0051611803	-0.0517329752	0.0778629998	0.0327562995	-0.049457818	0.1096938977	-0.1013185116	0.1412348578	-0.0512303603	0.0251210675	-0.1796041386	0.0760172951	0.0622584739	-0.1119393771	-0.0751677602	0.1466821654	-0.0468882261	-0.1099628984	0.0662882739	-0.0634122167	0.0409709551	0.0373708614	-0.0074228749	-0.028077985	0.0998448582	0.1504446151	0.0581627527	-0.0303790364	-0.0452627623	-0.0079278832	-0.0190832146	0.1546423273	0.1033337023	0.2281809635	0.0193094754	-0.0633297411	-0.045504734	0.0024878048	-0.0458714733	0.003611327	-0.0740447613	0.1616350085	0.120570579	-0.1571828782	0.1519579971	-0.1272777185	0.1868157667	-0.0498630211	0.1153118061	0.1148374968	0.1140484259	0.0182866	-0.07281	0.00033439973956	0.0053012961	-0.0218893	-0.03069457	0.0009421566274849	0.00047914145449	0.0426631	-0.0269629999999999	0.0007270033689999	0.00182014010161	0.000217428	-0.000438997	1.92718366009e-07	4.7274935184e-08	-0.000392667	-6.2958e-05	1.5418737288900004e-07	3.9637097640000005e-09	0.00138883	-0.0004757	1.9288487689e-06	2.262904900000001e-07
2158.445487544306	3.085798083478039	9.52214981199674	4658886.922700377	2618.0275781579267	8.747975206842511	76.52707021953128	6854068.399995458	2422.9446058108288	6.917299747140987	47.849035791796766	5870660.562827792	2425.1186502310966	1973.347230846556	1.002772	16.552294	0.0492805	0.0311291	0.0668000812	-0.0772895533	-0.1135617676	0.1984748907	0.0553119874	0.2122508435	0.0499365964	-0.0073287183	-0.0802719784	-0.0104077145	-0.0526286974	-0.0285573817	0.0161103044	0.0394460157	-0.0024413682	0.1445670417	0.0500422699	0.2330082595	-0.0959389299	0.070358844	-0.0026379646	0.0650811892	0.0282586867	-0.0767494859	-0.0254135648	-0.1382299474	0.0477825514	-0.0726408497	0.1269606842	0.0616498274	-0.0058849108	0.0960489175	-0.0803588061	0.0211085115	-0.0145175986	-0.0346225373	-0.1410284101	-0.0144141522	-0.1053301004	0.0244563675	-0.0252572822	0.0364340776	-0.0572898868	0.0682268537	-0.0895016024	0.0095119502	-0.0064480912	-0.070779627	-0.0929558581	-0.0516772138	0.0675752864	0.1102181376	0.0969957166	-0.0478684725	-0.0963224445	0.0171249111	0.0419837377	-0.2407365612	0.1810373097	-0.0553073204	0.0143935472	-0.0044759788	-0.0145122138	0.0198999034	-0.1024249276	0.0596383649	-0.1308475415	-0.008350183	-0.0025583574	0.0005318384	-0.0529893494	-0.1026395634	0.0377563661	-0.0018573041	-0.038198315	-0.0354569362	0.0550717496	-0.0205302881	-0.1139699392	0.0324395224	-0.0174657081	0.0706237097	-0.1834787473	-0.0050725647	0.0443631004	-0.1038802513	-0.0774372746	-0.0466674861	0.0116054869	0.0217740039	0.0510077466	0.0899277179	-0.0082317618	-0.1141602901	0.1705708493	0.0048880014	0.0152610798	-0.0244359589	-0.072545067	-0.0133429035	0.1297092912	0.0806241212	0.0025471855	-0.0295058246	0.1334639559	-0.0644556422	-0.1253923143	0.0063175237	-0.2429058506	0.0249170918	-0.1034214791	-0.1239083687	0.030581728	0.0496400019	0.0001544206	0.0468088777	-0.0895151959	0.1151599564	0.1142313295	0.112689161	0.0183013	1.4699999999999436e-05	0.00033493758169	2.1608999999998338e-10	-0.0218742	1.510000000000053e-05	2.28010000000016e-10	0.0004784806256399	0.0175871	-0.025076	0.000628805776	0.00030930608641	0.000128551	-8.887700000000001e-05	7.899121129000002e-09	1.6525359600999998e-08	-0.00036144	3.1227000000000045e-05	1.306388736e-07	9.751255290000028e-10	0.00102544	-0.0003633899999999	1.0515271936e-06	1.320522920999999e-07
2153.3147220603582	-5.1307654839479255	26.324754451271392	4636764.292241878	2614.740460201416	-3.2871179565104285	10.805144460013295	6836867.674214314	2415.931265203245	-7.013340607583814	49.1869464779841	5836723.878186552	2419.7626865385605	1998.161925701504	1.051774	17.361155	0.1233939549999999	0.06591	0.0314051882	-0.1179136643	-0.2276729083	-0.026482741	0.0134255206	0.1494615484	-0.1173969641	0.0382646028	-0.1380206715	0.1311094475	-0.0863718834	0.0759996114	-0.1016975695	0.1029597721	0.0390080677	-0.0036297275	0.0308777774	0.1602541395	0.0498211355	-0.1137114252	-0.0004582392	0.0945332994	-0.0105812955	-0.1379157857	0.0348021438	-0.0445261926	0.0779043997	-0.0352377332	0.0221713681	-0.0844307201	0.035606908	0.1091611558	0.0825226602	0.0200520165	0.0113871838	0.171956885	0.107637096	0.1057945527	0.0109798906	-0.056626124	-0.0064076243	-0.0859979656	-0.1137555286	-0.1526557533	0.0191988634	-0.0854211154	-0.1382627238	-0.0289236663	-0.0475710665	-0.0303275851	0.098469732	-0.0289098057	0.0563110299	0.0891873972	0.0458800171	-0.0520112368	0.112037913	-0.0906269569	0.1994233594	0.1519372064	-0.0554283715	-0.0276978025	0.0816230576	-0.0352451148	-0.0097201623	0.0083787655	0.0245740084	0.1544714913	0.0656940859	0.0038828533	0.0661761977	-0.1117118324	0.1078124954	0.0847984125	0.0998121177	0.0469913932	-0.0462821228	0.0456978366	0.0615489389	0.0026595364	-0.1266999741	0.0545415677	0.1058857269	-0.1375389142	0.046297077	0.1478080074	0.0048826186	-0.1364575479	-0.0778051884	0.0425033483	-0.0475355318	0.0774717303	0.0284101595	0.1312394529	0.090127314	-0.0311695839	0.1196404849	0.1069057649	-0.1220231592	-0.0070871077	0.0735836313	-0.003849506	0.0207769931	-0.0137539173	0.1026630813	-0.1050229063	0.0792314043	-0.0277365732	-0.0428430745	-0.0208177293	0.0011424279	0.1090533877	-0.0250734953	-0.0648572241	-0.016062974	-0.1677558987	-0.0398710948	0.1149575937	0.1134247617	0.1108851636	-0.0057553	-0.0240565999999999	3.312347809e-05	0.0005787200035599	-0.0218851	-1.0900000000001188e-05	1.1881000000002588e-10	0.00047895760201	0.0664415	0.0488544	0.0023867523993599	0.00441447292225	-1.38271e-05	-0.0001423781	2.0271523359610003e-08	1.9118869441e-10	0.000201395	0.000562835	4.0559946025e-08	3.16783237225e-07	0.000721212	-0.000304228	5.201467489440001e-07	9.255467598400002e-08
2145.659946846702	-7.654775213656194	58.59558357160523	4603856.607502192	2591.2348595086264	-23.50560069278981	552.5132639288809	6714498.097132691	2419.00095745134	3.06969224809518	9.42301049801564	5851565.6321505	2422.161253524302	1947.2039324665	1.089602	17.985552	0.159190005	0.0806845	0.0706916141	0.0157770868	-0.0161363327	-0.1154228422	-0.080270715	-0.011478734	-0.1197013704	-0.0555198543	0.0125093671	0.1747528661	-0.1079720677	0.0163825208	0.0472202545	0.0033666928	0.0167269429	0.0618334398	-0.1354013875	0.0868439386	0.1099667947	-0.0320989319	0.1227925908	-0.1246467017	-0.0015525257	-0.0888068573	-0.152979343	-0.0779845563	0.015032774	0.1698016711	0.0081128632	-0.0747246124	0.024097313	0.0758292812	-0.0145086034	-0.0559924529	-0.1245712161	0.104090797	-0.0704461155	-0.0238893212	-0.1048259332	-0.021949092	0.1447023186	0.0080534706	0.0261487683	-0.0262656736	-0.053155732	-0.0386226019	-0.0001033808	-0.0586011449	0.0143902695	-0.0344240217	-0.0254760018	-0.0140989628	0.038688487	-0.0058727661	-0.1065609355	-0.1253306494	0.0485293784	0.134720824	0.1260338767	0.0644241452	-0.0074779792	0.0156164268	-0.0756831873	0.2341951327	-0.1039582761	-0.0171848777	0.1240077206	0.1381374623	0.0655162119	-0.096843549	-0.0053916797	-0.0317928326	0.0788113081	-0.0002952176	-0.0651745919	-0.032365149	-0.0622689263	-0.0616319815	-0.1583001062	-0.0950781803	-0.0946676592	0.0016740657	0.0119720385	0.0247046871	0.0619792828	0.0474112418	0.036982054	-0.0468345526	0.0815962593	0.0262610124	0.0937911702	-0.0415074377	-0.0471399462	0.1253716007	-0.0126606913	0.0823638717	-0.0852501274	0.1509068996	-0.0525332816	0.037426701	0.1565824797	-0.073074352	0.1602990129	0.0049715756	-0.0584871876	-0.0021658416	0.1550378216	0.1695835107	0.1064443041	0.0351362592	0.1827968108	0.0479274737	-0.0569227185	0.0112077065	0.0951611149	-0.0845740971	0.0005824979	0.1147048067	0.1124192083	0.108643553	-0.0606535	-0.0548982	0.0036788470622499	0.00301381236324	-0.0303673	-0.0084821999999999	7.194771683999998e-05	0.00092217290929	0.0464503	-0.0199912	0.00039964807744	0.00215763037009	0.000891891	0.0009057181	8.203252766676101e-07	7.954695558810001e-07	-0.00036144	-0.000562835	1.306388736e-07	3.16783237225e-07	0.000673397	-4.78150000000001e-05	4.5346351960900006e-07	2.286274225000009e-09
2147.436901601591	1.776954754889175	3.157568200923248	4611485.246360242	2592.578923010748	1.3440635021215712	1.8065066977353028	6721465.47203957	2418.160639219054	-0.8403182322863358	0.7061347315128322	5847500.877068303	2418.533408665589	1945.920197583756	1.090964	18.008043	0.12009145	0.0532445	0.043794941	-0.0281810838	0.0424505321	0.0587628098	0.0534956376	0.0350283223	0.0024148078	-0.0639672801	-0.0153581819	-0.0553673946	-0.0522639704	0.0447365971	0.0524978412	0.0478137357	0.1229934359	0.0780961419	0.0367276233	0.1366419184	-0.0373500926	-0.0200337255	-0.0615205596	0.0885317603	-0.046024892	0.0173803589	-0.0098270247	0.0376006485	-0.0990661642	0.0272543488	-0.0368715108	0.0774847336	-0.0582125577	0.0490124497	-0.0074891202	-0.0192033753	0.0164049784	-0.0232247552	-0.0469081586	-0.070904726	0.1078956645	-0.1091715315	-0.0452045163	0.016882066	-0.1542934115	-0.0400720981	0.119125372	-0.0600109161	-0.0220275783	0.0157017424	0.0941537754	0.0885743026	-0.0806139156	0.0051265422	-0.1238943255	-0.105280558	-0.0554345236	0.0370560605	0.0522064226	-0.0994859201	0.051370125	-0.0172052036	-0.1155030592	-0.0282091211	0.0190894289	0.0112543531	0.0320356283	-0.0393329868	0.0044439922	-0.1108179855	-0.0092406421	0.056877869	-0.0823439309	0.0490991309	0.0403582563	-0.0140329574	-0.0079490515	-0.0707393162	-0.0734658438	-0.1712569223	0.1420961208	0.0425023283	0.0212025623	0.0616988471	-0.0359825267	-0.1386277158	-0.0767405311	-0.0190363996	-0.0718538214	-0.0119006343	0.1498440885	0.0808895575	-0.0382589579	0.0351792319	0.024988596	-0.0740156165	0.0679589292	0.0346190289	-0.0812527315	0.0107945153	-0.0235206651	0.0452423196	0.0141308029	0.0272822399	-0.0278911089	-0.0399068992	-0.0590324544	-0.0185170383	-0.111587019	0.2117083997	-0.0983831617	0.0859307501	0.0261823875	-0.1147704339	0.0743495926	0.0658528167	0.0513624982	0.2087335224	0.002345007	0.1144017065	0.1112164334	0.105973176	-0.0250379	0.0356156	0.0006268964364099	0.00126847096336	-0.0129514	0.0174158999999999	0.0003033135728099	0.00016773876196	0.0211036	-0.0253467	0.00064245520089	0.00044536193296	0.000686054	-0.000205837	4.2368870569000026e-08	4.70670090916e-07	0.000107743	0.0004691829999999	1.1608554049e-08	2.2013268748900001e-07	0.0008326419999999	0.0001592449999999	6.932927001638335e-07	2.535897002496817e-08
2143.196976401375	-4.239925200216021	17.976965703426867	4593293.279655997	2593.92298651287	1.344063502122026	1.8065066977365252	6728436.459959847	2411.6221585777507	-6.538480641303067	42.75172909669497	5815921.43574321	2414.4018057345324	1956.5122703762136	1.010168	16.674377	0.12870785	0.0756851	0.0497847925	-0.044874542	-0.0474556369	-0.0699990661	0.0075337529	0.0079705193	-0.0651540594	0.0294129401	-0.1243972019	0.0511249712	0.1079208569	0.0876874726	0.074074522	-0.0084224418	0.1266037583	-0.0714788385	0.0021354633	0.0395291341	0.0251423597	-0.0887170452	0.014586891	-0.0057266917	0.0076925224	0.0308055057	-0.0197664391	-0.0211846475	0.0509383918	0.076406232	-0.0078580113	0.0904416525	0.0143812709	-0.0758359965	0.0309068853	0.087650082	0.0819969134	0.2172070197	0.0254375167	0.0333046183	0.0533747439	0.1378069389	-0.090820199	-0.0060468593	0.2390789113	0.0161678042	0.15288035	0.0694859915	0.0391644749	0.0193295971	-0.1424058822	0.1703940974	-0.0032436097	-0.0666680695	-0.0545443973	-0.0749957807	0.0821584763	-0.0309381058	0.0438080281	0.0072997096	0.0544260324	0.0540234578	-0.0672019605	0.060122598	-0.0761052763	0.0274173841	-0.047914551	-0.014948313	0.0099793369	0.028627076	0.0748688977	-0.0149176329	0.1058754179	0.1248769649	0.115993836	-0.1403415491	0.0873372619	0.0180988803	0.0925709557	0.0275446781	-0.0053233272	0.080236156	0.0616023976	-0.0801225565	-0.0198306586	0.0700449943	-0.0481779787	-0.0202190724	0.1140510618	0.0400462802	-0.0781491745	-0.0268897126	-0.2211427897	0.0321409604	-0.1621255358	0.1232346816	0.0534254678	-0.0340738857	0.0599432909	0.138008804	-0.0247501263	0.0028258682	-0.0336545067	0.0142637153	-0.0495754001	-0.0664428744	-0.0348461145	0.0907053117	-0.0421610418	0.0862790594	0.0557002709	0.0345215992	-0.0640788779	0.0547286295	-0.0743041042	0.0255501479	-0.0505512075	-0.1048364531	-0.060050596	0.1140484259	0.1098185471	0.1028845713	-0.0107802	0.0142576999999999	0.00011621271204	0.0002032820092899	-0.0218286	-0.0088772	7.880467984e-05	0.00047648777796	0.0894535	0.0683499	0.00467170883001	0.00800192866225	0.000412561	-0.000273493	7.4798421049e-08	1.70206578721e-07	0.000169944	6.2201e-05	2.8880963136e-08	3.868964400999999e-09	0.000423875	-0.0004087669999999	1.7967001562499998e-07	1.670904602889183e-07
2139.030675422878	-4.16630097849702	17.358063843425224	4575452.230400055	2573.861865806424	-20.061120706446214	402.4485639986052	6624764.904252525	2413.254853205277	1.6326946275262344	2.665691746753029	5823798.986518823	2413.1578994548727	1927.418459245452	0.996637	16.451023	0.06607085	0.0352364	0.0587769728	0.0749341966	0.0971392891	-0.1456231733	0.1485185673	-0.1003429742	-0.0466974459	-0.0788116968	-0.15267904	0.1226861381	-0.0440948652	-0.0436315784	0.1327016051	-0.0982179852	0.0344658885	-0.0103312422	0.0618690366	-0.0654914158	0.171181753	-0.1412016343	0.0559458982	-0.1613327828	0.0546360024	-0.0256715313	0.0688621642	0.0361744658	-0.127328515	0.0852789176	-0.0098748355	0.0047562759	0.0330913024	0.0663758105	0.0518450761	-0.1696558699	0.0527841436	0.0256387906	0.0279107513	-0.0128444933	-0.0066429562	0.0360583752	-0.112168469	0.040509029	0.0779826579	0.0262117501	-0.0594031042	0.0286569104	0.0439671316	-0.0032424512	0.0536928058	0.1023011789	-0.0004233273	-0.0592672601	0.0569305602	0.2265378626	-0.0283475195	0.0991996704	0.1088229394	0.161978318	-0.0395398754	0.0930253131	-0.0439556112	-0.0100708937	-0.0984190015	0.0518075411	-0.0949280838	-0.0194400242	0.1290335324	-0.0816185236	0.0090220526	-0.0832198134	0.0305924993	0.0907316414	0.072135016	0.0586896211	0.0216422858	0.0533266131	-0.0517795139	0.0430164157	-0.1549506174	0.0149599709	0.2046030176	0.073026575	0.0012871796	0.1022614025	-0.0814132584	0.0356811218	-0.1338572108	-0.0555160749	-0.0195841855	-0.1076932921	-0.0063029014	-0.0531043578	-0.1521896229	0.156027735	0.0153785133	0.0019152198	-0.0457684387	0.1129927584	0.0437754027	0.1963503656	-0.0127999233	-0.0024586295	0.1022210367	-3.35188e-05	-0.0780195814	0.1753679765	-0.0692584808	0.1142902715	0.0310346016	0.0802105771	-0.0141318682	0.0831016748	-0.0175266049	-0.081936731	0.0169984715	-0.1629846153	-0.0162550265	0.1136451198	0.1082280018	0.0993899282	-0.0322056	-0.0214254	0.00103720067136	0.00045904776516	-0.0218476	-1.8999999999998185e-05	3.6099999999993103e-10	0.0004773176257599	0.113112	0.0236585	0.00055972462225	0.012794324544	0.000443211	3.065000000000001e-05	9.394225000000006e-10	1.96435990521e-07	-0.000132656	-0.0003026	1.7597614336000003e-08	9.156676e-08	0.000337766	-8.610900000000001e-05	1.1408587075600001e-07	7.414759881000002e-09
2144.4798129926444	5.449137569766208	29.69310025423757	4598793.668332967	2586.4147308098723	12.55286500344846	157.57441979480112	6689541.159750304	2415.841040237788	2.586187032511134	6.688363367128745	5836287.931697198	2415.444479226386	1918.529305090422	1.034005	17.067846	0.08510318	0.0573582	0.066799207	0.013653338	0.148866529	0.0486640562	0.0266549906	0.0176794434	0.0657046822	-0.0427622652	-0.0561837879	-0.0792274995	-0.0250412832	0.0556637019	0.0137128136	-0.0579105778	-0.0685480595	0.061957404	0.0808098377	-0.0305721779	-0.0330102596	-0.0291782595	0.0752703994	-0.0197944594	0.0367942304	-0.09616242	-0.0435161805	-0.0677472004	-0.1092909192	-0.0332492949	-0.1699702344	0.005015592	0.0211899495	-0.0615640467	-0.0516238856	-0.009610307	0.0520539029	0.1423670285	0.0326396625	0.006273848	-0.0605170684	-0.0908013841	0.0813573632	-0.0029103208	0.0375434759	-0.033643735	-0.0155572102	0.0454129973	0.0334658624	0.0596860379	0.03514874	-0.1252954817	-0.0156110999	0.0789031574	-0.065508674	-0.1777251101	-0.030150568	0.0452196603	0.1042594415	-0.076088618	-0.0797682854	-0.0080800971	0.0219537633	0.063844591	0.0525753684	0.0523676708	-0.0957001323	-0.2279460373	0.094797564	-0.0454860972	-0.0151247151	0.0374851393	0.0835975314	0.0614956735	-0.0122509758	-0.025442501	-0.0720337737	0.0940792253	0.0233057173	-0.0743049593	0.0633479055	-0.023922735	-0.1571665071	-0.0868819362	0.0138532361	-0.0076810154	-0.052765648	-0.0732380139	0.0490771077	-0.0867665418	0.0761957186	0.1034115524	0.0405042266	0.0828716417	0.0571204157	-0.0853903049	0.0620431478	0.0411253819	-0.1186467353	0.0139826913	0.070976894	0.0026627608	-0.0598690011	0.0505251314	0.0258834917	-0.1190550876	-0.0761036817	0.0874409996	-0.016887156	0.1540320794	-0.1344561427	-0.0003315511	-0.0036572712	-0.0772141554	0.0372760655	-0.0623766835	0.0514446373	0.0435846979	0.0878341602	0.1131919653	0.1064475877	0.0955030384	-0.00304887	0.02915673	9.2956082769e-06	0.0008501149042929	-0.0189549	0.0028926999999999	8.367713289999988e-06	0.00035928823401	0.0640104	-0.0491016	0.00241096712256	0.0040973313081599	0.000443211	0.0	0.0	1.96435990521e-07	-0.000110351	2.230500000000001e-05	1.2177343201e-08	4.975130250000004e-10	0.000394504	5.6738000000000025e-05	1.55633406016e-07	3.2192006440000032e-09
