global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
2122.412008454884	n/a	n/a	4504632.733633495	2655.554790187537	n/a	n/a	7051971.243687974	2431.2817638308807	n/a	n/a	5911131.015136599	2434.297824769111	1831.1870443052144	n/a	n/a	n/a	n/a	-0.0936003839	-0.1693001635	0.1580622667	-0.0398923427	0.0634651626	0.2624095774	0.101759084	-0.1404416664	0.014232846	-0.0624924198	0.0147916419	-0.0375114161	-0.1270656417	0.0062527281	-0.0061437891	-0.1378947954	-0.2306636297	0.1499958929	0.1005129754	-0.0285374246	0.0974208699	-0.0925364335	0.0301945118	-0.0723857751	-0.0055566585	0.0409141442	-0.0197671895	0.0342351453	-0.0257878291	0.0940309541	-0.1074325649	0.0174021254	-0.0151445613	0.0407648552	-0.0583970114	0.0843311966	-0.0265414672	0.077777204	-0.030771643	-0.0129958112	0.0179333498	-0.0481318991	0.1415473279	-0.0895814027	0.0267547379	-0.006211287	-0.0234100325	-0.0018771442	0.188490727	0.0225843246	-0.0460664585	-0.0867577436	0.1157554146	-0.1264753658	0.1383376321	-0.2343037799	0.0642252965	-0.0782265446	0.1290070155	-0.0666183398	0.0411518111	-0.1292419706	0.0908496212	-0.072724581	0.0737889396	0.1135817473	-0.110962358	0.0985674463	-0.048614029	0.0070080039	-0.039539342	0.02991363	-0.0276060127	0.042889888	-0.0879102217	0.0333975096	-0.0087921703	0.0623994899	-0.0555373986	-0.0601595108	0.0258200165	-0.1547082292	0.1210899612	-0.0321570285	0.0408006017	0.0639595478	-0.0057662687	-0.0277602464	0.1269811121	0.0104939624	-0.0272438739	-0.0399708758	-0.1630836351	-0.188734753	0.1378695936	-0.0544237767	0.0998361523	-0.0971273162	0.1252114128	-0.0032533336	-0.0261142838	0.0951820245	-0.0753307263	0.0098523541	-0.022806458	0.0459139175	-0.0069524105	0.057705974	-0.0344960211	0.065888024	-0.0119335472	0.109445431	-0.0279626848	0.038288066	-0.0534567577	0.1054736692	0.1154637225	0.1154447293	0.1154130763	0.0359231	n/a	0.00129046911361	n/a	0.121251	n/a	n/a	0.0147018050009999	0.129313	n/a	n/a	0.016721851969	-0.0018974	n/a	n/a	3.60012676e-06	-0.00100746	n/a	1.0149756516e-06	n/a	0.000685286	n/a	4.6961690179600003e-07	n/a
2126.8175845440846	4.405576089200622	19.409100677736248	4523353.037925934	2663.514697937811	7.959907750273942	63.36013139287117	7094310.546130748	2432.440657201767	1.1588933708862896	1.3430338450841872	5916767.550808164	2434.3127525882533	1820.43870003196	0.8885509999999999	15.2879	0.06204845	0.035159	-0.1261048255	-0.1488867309	0.1675957892	-0.0172032376	0.0573575436	0.1673899241	0.0777173039	-0.1126494875	0.0481469352	0.0251780317	-0.1647504279	0.0884976493	-0.1530309568	0.0564943417	0.0243124942	-0.0731158837	-0.1779572637	0.1331996302	-0.0645208465	0.0079528986	-0.0090413031	-0.1451820756	-0.1241891457	-0.040385686	-0.0065734079	-0.1333009061	0.1055308977	0.0445771181	-0.0822343238	-0.0039164604	0.0261603605	0.0025042665	0.0713621114	-0.0040068771	-0.1256444697	0.0162236504	0.0050196271	-0.0765165397	-0.0440674571	-0.0041257847	-0.0165080638	-0.0637409683	0.1348071571	0.0031824898	-0.0564013698	0.0174072645	-0.0593743476	-0.0083889151	0.0115313087	-0.0261770997	0.1003163689	0.1129078835	-0.0255171656	-0.0967885034	0.0733332749	-0.159075868	0.1443264702	-0.0735874516	-0.0207305635	-0.044923718	0.145006961	-0.1498226118	-0.0055546544	-0.0347074715	-0.0168971193	0.0505499824	-0.0371769287	-0.0884317504	-0.0565760743	-0.0243177425	0.072114818	-0.0700831772	-0.1202125902	-0.0361792982	-0.061622295	-0.0153625675	-0.0171450765	-0.0193506276	-0.0171360863	-0.0375903653	0.0965709113	0.0057454082	0.103848729	0.0036461908	-0.0339740179	-0.0286994651	0.0961464647	0.0652777579	-0.0815361455	-0.0313671543	0.1060909462	0.1323632011	-0.1321745144	-0.1792982871	0.0318514282	0.0161949811	0.1613239701	-0.1353051175	0.1129159989	0.0311561107	0.0833550057	0.0666891432	0.0052368211	-0.0462404241	-0.0017389394	0.0682463898	-0.0246487535	0.0357647442	0.0119261055	-0.0350759253	0.0132684072	0.0628492348	-0.0818974	0.080496681	-0.0130126952	0.1459790763	0.1154130763	0.1152422001	0.1149575937	0.0241528	-0.0117703	0.00058335774784	0.00013853996209	0.115609	-0.0056419999999999	3.183216399999994e-05	0.013365440881	0.0979125	-0.0314005	0.00098599140025	0.00958685765625	-0.00194589	-4.848999999999999e-05	2.351280099999999e-09	3.7864878921e-06	-0.00117775	-0.00017029	1.3870950625e-06	2.8998684100000007e-08	0.000639353	-4.593300000000006e-05	4.087722586089999e-07	2.1098404890000054e-09
2132.7995548854337	5.981970341349097	35.78396916478023	4548833.941319504	2677.490171678768	13.975473740957112	195.3138662841818	7168953.619436399	2432.954034465449	0.5133772636818321	0.2635562148654454	5919265.333821705	2433.5231919919806	1854.447631421457	0.940565	16.182827	0.1229032	0.0638472	0.0015013639	-0.204546465	0.1474820669	-0.11029147	-0.0024022318	0.1081040748	0.1534574728	-0.1801296808	0.0618644723	-0.0121729476	-0.0672582205	-0.0289054875	-0.1489163279	0.0013397099	0.0236391848	-0.0818816947	-0.2552832593	0.0777669398	-0.006600907	0.0578517248	0.008721526	0.0121119637	-0.0272892127	-0.1711037147	0.0181620922	-0.0297326841	-0.068067514	0.0193208387	-0.1028269614	0.1210694838	-0.1148012195	0.0508080059	0.0010782455	-0.0846094647	-0.1113784949	-0.0040427749	-0.1268203478	-0.0418275234	0.0196466999	-0.0914049125	-0.0305637305	-0.0502087958	-0.0362868748	0.0059599337	-0.0615443631	-0.0064929061	0.0154860844	0.0528049565	0.0100365817	0.0108610385	-0.0209675707	0.168571428	-0.1828455979	0.0963881812	0.0991913262	-0.2503987495	0.0774977165	-0.056606909	-0.0178884455	0.0647780219	0.0219930103	-0.0736842129	0.1480423977	0.0240417669	0.078764534	0.192157089	-0.0537800703	0.0670650052	0.036256968	0.0060189877	0.0386504125	0.0586451658	-0.0250891323	-0.126547798	0.0526845881	-0.0294054908	0.0407342657	-0.0181953958	0.0369778711	-0.0514533501	0.0721057984	-0.0030348476	-0.0099265716	0.0088918018	-0.0185074529	0.0005722253	0.0474673502	0.0994069643	-0.099969459	-0.050887118	0.0661799057	0.0247291941	-0.2072558695	-0.1340760589	0.1584624517	-0.026543464	0.0592838259	-0.0720165005	0.0570423875	0.0040581307	0.0600462235	0.0773118948	-0.0441337113	0.0066322339	-0.0514313323	-0.0528844693	-0.0087566913	0.0818026528	0.0500733993	0.072000948	-0.0190368602	0.1311009287	-0.0074067297	0.034146653	-0.0531009504	0.1004425201	0.1153118061	0.1148374968	0.1140484259	-0.0060099	-0.0301627	3.611889801e-05	0.00090978847129	0.0979119	-0.0176971	0.00031318734841	0.00958674016161	0.148326	0.0504135	0.00254152098225	0.022000602276	-0.00212118	-0.0001752899999999	3.0726584099999936e-08	4.4994045924e-06	-0.00100746	0.00017029	1.0149756516e-06	2.8998684100000007e-08	0.000786371	0.000147018	6.18379349641e-07	2.1614292324000017e-08
2129.477706536215	-3.321848349218726	11.034676455207176	4534675.302634738	2674.3826229960086	-3.107548682759443	9.65685881571995	7152322.414183011	2438.129642566242	5.175608100793397	26.786919212998235	5944476.153960192	2439.383470505528	1837.965956578858	0.92349	15.889036	0.07068444	0.0422938	-0.0672972207	-0.1390260585	0.1215975237	-0.0429455965	-0.0345059852	0.1217868748	0.1118692001	-0.0693705298	0.0401819793	0.1228320939	0.0061022998	-0.009414698	0.0229445744	0.0810404043	-0.0531426887	0.0128630413	-0.1787418508	0.1082324892	0.0117300354	-0.0751924753	-0.0100454263	0.0212185588	-0.0384485506	-0.0821420772	-0.0845530394	-0.0891553711	-0.0478107721	-0.1207112974	0.1249338643	0.0532613894	0.0303906265	0.0375282135	-0.0589206065	-0.0587795287	-0.0089958825	0.0609676653	0.0878057092	-0.1898115264	0.0403665372	0.0247159	0.0277396541	-0.0073819379	0.0486956391	-0.1223710763	0.0196520237	-0.0672634141	0.0127323794	-0.0081022997	-0.0392314654	0.0522221578	-0.0252707175	-0.0749886779	-0.0536645492	0.0162252872	0.000286843	-0.1738045092	0.0899542078	-0.0777802087	0.0334599936	-0.0966690872	-0.0589132524	-0.0826997708	0.0838442033	0.0389573881	-0.0912354168	0.0968851689	0.0107419066	0.0132560569	0.0682480294	0.1242620785	-0.0110078701	0.0194476203	-0.078094594	0.0730179334	-0.016012095	-0.1051629497	-0.0571193968	-0.0439769149	0.02479367	-0.0849021878	-0.1049647203	0.0851567143	0.0613441769	-0.0335887216	-0.0713568038	0.0497012636	-0.0272052585	-0.0032510804	-0.0077481362	0.0568761516	-0.117361831	-0.0362853405	-0.1723944672	-0.0818393518	0.0365925572	0.0050032181	0.0257287858	-0.1653050049	0.0329327391	0.068609279	0.0205690768	0.1152535664	0.000582921	-0.0516845821	0.0209108286	0.0810215714	-0.0371496539	0.0994918984	-0.0326948061	0.0521115835	-0.0302036871	0.0510032054	-0.1475021762	0.058593568	0.002331677	0.0775561922	0.1151599564	0.1142313295	0.112689161	-0.00604824	-3.833999999999956e-05	3.65812070976e-05	1.4699555999999659e-09	0.0979508	3.890000000000837e-05	1.5132100000006512e-09	0.00959435922064	0.127507	-0.020819	0.000433430761	0.016258035049	-0.00162066	0.00050052	2.505202704e-07	2.6265388356e-06	-0.000512216	0.0004952439999999	2.62365230656e-07	2.45266619536e-07	0.000786371	0.0	6.18379349641e-07	0.0
2133.4447077042246	3.967001168009574	15.737098266989324	4551586.320831165	2687.901962786195	13.519339790186224	182.77254836251245	7224816.961549879	2435.4797230556187	-2.6499195106234765	7.022073412782965	5931561.481415073	2437.734249081197	1861.9763478665727	0.95425	16.418274	0.04670261	0.0264512	0.057975036	-0.1954402291	0.1084267163	-0.0311664275	0.0680346192	0.0518480156	0.1421832191	-0.1443490175	-0.0273365445	0.0195516027	0.0302449456	-0.0358197426	-0.0129628575	0.0852192774	0.2042145041	-0.0792033984	-0.1300555617	0.0434662756	0.0097363373	-0.1273186119	0.0272175587	0.0778899009	0.0207691249	-0.0010973802	0.0485699083	0.0349808658	0.0405358189	-0.027204357	-0.0557219345	-0.1079482939	0.0001722643	-0.1050240526	0.0770203443	-0.0175758998	0.0007684766	-0.0251150917	0.0791538082	-0.2562830651	-0.0475948515	0.0545712346	-0.1091738723	0.1163925867	-0.0889453206	0.0192088693	-0.0983362851	0.103303858	0.0752597074	-0.1379929298	-0.1045999951	0.0746901963	-0.0308962051	-0.0296373267	-0.0019426398	0.0880825156	0.0730315797	-0.1359180611	0.0544544577	0.0647643398	0.0495803011	-0.1041085942	0.0099453182	0.0782349428	-0.0080111905	0.0578508539	0.0793060695	-0.0353410739	0.0086959983	-0.0442470136	0.0287847347	-0.1204466407	0.0554989691	0.0558043373	-0.1404609343	0.0025341254	0.068661247	-0.0100410895	-0.0418088149	0.0555825971	0.0334885836	-0.0853433037	0.0419384238	0.2630648638	-0.0079396205	-0.0081144653	-0.0124189074	-0.0277574594	0.0258527194	-0.15931678	-0.0840663691	0.0211926693	-0.0359624552	-0.0426494153	-0.1560792275	-0.1366406655	0.109881196	0.1009970872	0.0099715229	-0.0036563753	-0.0150971428	-0.0860497019	0.1346233175	0.0486754801	0.0263536637	0.0653847269	0.0253471496	-0.1263777015	-0.0527292175	0.0007286406	-0.0862708076	0.0796557033	-0.0883925569	-0.0159039909	0.065461767	0.1349179437	0.0570835029	-0.0984603814	0.1149575937	0.1134247617	0.1108851636	-0.0235985	-0.01755026	0.00055688920225	0.0003080116260676	0.0901525	-0.0077983	6.081348289000013e-05	0.00812747325625	0.127524	1.6999999999989246e-05	2.8899999999963437e-10	0.016262370576	-0.00162066	0.0	0.0	2.6265388356e-06	-0.000874609	-0.000362393	7.64940902881e-07	1.31328686449e-07	0.000722023	-6.434799999999999e-05	5.21317212529e-07	4.1406651039999986e-09
2129.153577627659	-4.291130076565423	18.41379733400437	4533294.957124661	2680.6813667020706	-7.220596084124281	52.137007810070905	7186052.589783681	2437.772383009578	2.292659953959173	5.256289664488079	5942734.191364196	2440.30758320137	1851.5997569484512	0.944602	16.252283	0.0991767999999999	0.0441132	0.0209096496	-0.1582964269	0.0356825833	0.0260125752	-0.0584238719	0.0766096581	0.1316850011	-0.0739659891	-0.0660025541	0.0170567249	-0.0757755733	-0.0296238071	-0.0264941312	-0.1308330424	0.1665161646	0.0175256525	-0.141785648	0.0120927511	0.0945721795	0.0329533837	0.031810717	0.0466037166	-0.0852569828	0.0010668671	0.1156135427	0.0013914192	-0.0868347206	-0.0242992568	-0.0129140909	-0.0378563682	0.0563043062	-0.0972806389	0.0308582703	0.0512314376	0.0618976081	-0.0031683443	-0.0452763639	0.1199451207	-0.0644288642	-0.0584485673	0.0098182092	0.0061692934	-0.1242538905	0.0024663358	0.0180686538	-0.0133292912	0.0508732674	0.1166729245	0.0260576627	0.033501351	-0.1103966774	-0.1176321067	0.1543110269	0.0864369355	0.0012194178	-0.1595705872	-0.0360373868	0.0027186951	0.0846894936	0.0083047943	-0.0871934135	-0.030455197	0.0135209857	-0.0466960269	0.0097118355	-0.0109654713	0.0635444166	-0.1169099789	0.0470651718	-0.007901418	-0.0063545376	0.0434189382	0.0177530494	-0.0418984985	0.1206432464	0.0272260108	0.0806984376	0.1138649859	-0.0701825739	-0.0515235887	0.0483812253	-0.0815916563	-0.1281081237	0.0832689318	0.0520190735	-0.0229178577	-0.1674568659	-0.1490867356	0.1553472249	0.0756874475	-0.0752379292	-0.1107181041	-0.1803572311	0.0255848584	0.1402676396	0.0089174461	-0.0424273977	-0.0547052395	0.0792741021	-0.0477805796	0.0298068199	0.0921106235	0.0085041422	-0.0116225335	-0.005569013	-0.0639748713	0.1176435479	-0.0619248486	-0.0731448431	-0.0220536867	-0.1202580877	-0.1318563476	0.0144202027	-0.082138245	0.079987755	-0.0697015123	0.1147048067	0.1124192083	0.108643553	-0.0452755	-0.021677	0.00204987090025	0.000469892329	0.0617694	-0.0283830999999999	0.0008056003656099	0.00381545877636	0.146374	0.01885	0.0003553225	0.021425347876	-0.00172946	-0.0001088	1.1837440000000012e-08	2.9910318916e-06	-0.00109674	-0.0002221309999999	1.2028386275999998e-06	4.934218116099995e-08	0.000996426	0.0002744029999999	9.928647734759998e-07	7.529700640899994e-08
2130.635423867132	1.4818462394728158	2.195868277439726	4539607.309437473	2685.2318147591886	4.550448057118047	20.706577520529404	7210469.898994925	2437.370354404578	-0.4020286049999413	0.1616269992381988	5940774.244530298	2442.059282086841	1854.2025382941529	0.95729	16.470572	0.11890625	0.0712277	-0.0096218859	-0.1098415959	-0.0623089068	0.0703373716	0.0606350964	0.0280545739	0.0961432358	0.0638206485	-0.019924086	0.0018000613	-0.1168479364	0.0019032671	0.12600765	0.1275818728	-0.0652127438	0.035999341	-0.066907256	0.0112940558	0.0999788142	0.0065720245	-0.0488047789	-0.0714206092	-0.0067195522	-0.070128281	0.0293622513	0.0462325648	0.1782498192	0.1718380979	-0.0167750735	-0.0395829895	0.0920064108	-0.0681926597	-0.0592296324	-0.0764056701	-0.0191321034	-0.0249627909	-0.0874606946	0.1693510454	0.0445048352	-0.0290383513	-0.0996132166	0.1171504769	0.0373496264	0.0062292887	0.0522720502	0.0038234663	-0.0022451037	-0.0858763529	-0.0688984062	0.0687346806	0.0048025539	0.1075304374	-0.1515815541	0.1229255922	-0.0340819147	-0.0921964794	-0.1235471571	-0.0626504069	0.0262870319	-0.0820804581	0.0993962086	0.0112335032	-0.0715063943	0.0162028595	0.1640249667	0.0075343369	0.0297066917	-0.0062357069	-0.1545477382	-0.0738018093	0.0097782872	-0.0770740115	-0.0143624167	0.1016243838	0.0103089203	-0.0514876119	0.0715648032	-0.0840613882	0.0806520583	-0.0502657336	0.102119779	-0.0858156811	-0.1133897243	-0.0582056792	-0.0050482194	-0.1243755197	-0.0638179895	0.0469952491	-0.0860382237	0.0216579859	0.0878778506	0.0841742492	-0.0701732379	-0.0215616106	-0.0119122821	0.0768916209	0.0057856469	-0.016876713	0.1483910424	0.0302950697	0.0528783151	0.0753941285	-0.0198416048	0.075987878	-0.0173266594	0.0055719451	0.0472957537	-0.0624870793	-0.0989224694	0.0263456358	-0.0368929065	-0.0083066724	0.0460060302	-0.067164388	0.0342653898	-0.1787457943	0.1144017065	0.1112164334	0.105973176	-0.0228783	0.0223972	0.00052341661089	0.00050163456784	0.0617809	1.1499999999997623e-05	1.3224999999994534e-10	0.00381687960481	0.0826236999999999	-0.0637503000000001	0.00406410075009	0.0068266758016899	-0.00143094	0.00029852	8.911419040000003e-08	2.0475892836e-06	-0.00095037	0.0001463699999999	9.032031369e-07	2.1424176899999986e-08	0.000786371	-0.0002100549999999	6.18379349641e-07	4.4123103024999966e-08
2133.0246916508413	2.389267783709329	5.708600542271288	4549794.335192166	2690.5298519849057	5.298037225717053	28.069198445083646	7238950.884421919	2435.502809089091	-1.86754531548695	3.487725505397252	5931673.933080853	2439.301165772958	1849.4961001893944	1.029435	17.711868	0.12287567	0.0619054	-0.107848193	-0.0808157707	-0.0067341623	-0.1517835734	-0.0268011649	-0.0049428092	0.107020295	-0.0404393274	0.1744478027	0.0024427774	0.058209079	-0.0124436811	0.0042566601	0.0741660374	0.0169255298	-0.0675099399	-0.0731911775	-0.1008697465	0.0367904548	-0.002206328	-0.1243125392	-0.0548198626	-0.0525085191	-0.011451755	0.0213390035	0.03549296	-0.227207595	0.057754301	0.0726729504	-0.0296746936	0.0238800304	-0.019868624	-0.0770876839	-0.0202398593	0.1206963418	0.1347987596	0.0346837558	-0.0076185866	-0.1112732491	0.0384112928	0.0018163911	-0.0303020453	0.061213617	0.1634368934	-0.0291179009	-0.0190304518	-0.0035747075	0.1681740459	0.0332403013	-0.0559790517	0.0933580296	-0.1524328028	0.0312969158	0.0219818738	0.0820202407	-0.0556976716	-0.0128072253	-0.0594728073	-0.1787664974	-0.0048769345	-0.0831692086	-0.0361281045	0.057876497	-0.1625331182	0.0559600621	-0.075943208	-0.0443212678	0.016287	0.0430704757	0.0274163026	-0.0886317605	-0.0211478633	0.0569510568	0.138015683	0.1258984084	-0.0080626095	-0.0225683424	0.0250654778	0.0643675879	0.0763601429	-0.0602537488	-0.0176409776	0.0632534508	0.1756157126	-0.0993403061	0.0742606509	-0.0452359801	-0.1019241968	0.052889282	-0.1106617877	0.0366387684	-0.0418928961	-0.1356855063	-0.0482157365	-0.0241681604	-0.1414609607	0.0680757308	0.046759797	-0.049419976	0.0165253072	0.151640015	0.0095588841	0.0846318419	-0.0137892108	-0.0249288194	-0.0188422664	0.026643858	0.0523724362	-0.1018944298	-0.0233412021	-0.1215283353	-0.1038997319	-0.0457256247	-0.0857262919	-0.0118687433	-0.0850664551	0.1140484259	0.1098185471	0.1028845713	-0.00672858	0.01614972	4.52737888164e-05	0.0002608134560783	0.0618016	2.0699999999998497e-05	4.2848999999993774e-10	0.0038194377625599	0.12941	0.0467863000000001	0.00218895786769	0.0167469481	-0.00106959	0.0003613499999999	1.305738224999999e-07	1.1440227681e-06	-0.00028363	0.00066674	8.044597689999999e-08	4.445422276e-07	0.000616082	-0.000170289	3.79557030724e-07	2.8998343521000006e-08
2130.6516885312994	-2.3730031195418637	5.631143805355415	4539676.617841277	2690.671005184572	0.1411531996664052	0.019924225776064	7239710.458140955	2435.902031656873	0.3992225677820897	0.1593786586265252	5933618.707830082	2439.736190664594	1843.060805839361	1.036219	17.82859	0.17003357	0.0777088999999999	-0.030351472	-0.0490420053	0.0546621974	0.0573919298	-0.0202962221	-0.0364022634	0.049381849	-0.0654705316	-0.0919746932	-0.0042089711	0.0738698034	0.1406193779	0.0255409422	-0.0423417298	0.0557687911	0.023521473	-0.0609861254	0.070922385	0.0677950292	0.0432592362	0.0159183724	-0.0078979272	0.0222296616	-0.00936756	-0.0407378603	0.0957178684	-0.0955307593	-0.0045216274	0.0065691202	0.0698497561	0.0077485132	-0.0039432543	-0.0887141699	-0.0676017261	-0.0193541321	-0.1287931422	-0.1111796698	0.0314649474	0.0426513119	-0.0729488785	0.0954200182	0.0048989582	0.0757917558	-0.0895534721	0.0747952263	0.0069031833	0.0777698061	-0.1466550512	-0.0585816509	-0.002406329	0.0367113427	-0.1327324652	0.147164202	0.0797809442	-0.0193137514	-0.0795817166	-0.0128807521	-0.0556517041	0.0484847826	-0.0089661431	-0.0071695761	-0.0854196014	0.0175638938	0.0523496262	0.0055276917	-0.0176828573	0.0064094673	0.0600251472	-0.0382673312	0.0378118399	-0.1064886266	0.1240014597	-0.032744354	-0.0916218159	0.1142201552	0.1357421871	-0.0504724354	-0.1615160977	-0.0933243485	-0.0117635772	-0.1030236814	-0.1663601089	-0.0976890871	-0.0848269109	0.0701210632	0.008138331	0.0301225048	-0.065171717	0.0852976588	0.0173475796	0.073015356	0.0640282611	-0.0965849309	0.0039293439	0.0809536144	0.0263530765	-0.0587737203	-0.0768693599	0.0713346403	-0.0312255577	0.0188426252	0.0243423838	-0.0035323128	-0.0008879777	0.0586059031	0.0410851019	0.0767648995	0.0318349244	0.2025401794	-0.0992765983	0.0024644675	-0.2086795399	0.0182544879	-0.0261120142	-0.061137687	-0.0036749772	0.1136451198	0.1082280018	0.0993899282	-0.0370358	-0.03030722	0.00137165048164	0.0009185275841284	0.031282	-0.0305196	0.00093144598416	0.0009785635239999	0.0751257	-0.0542842999999999	0.0029467852264899	0.00564387080049	-0.00133101	-0.00026142	6.834041640000005e-08	1.7715876201000002e-06	-0.00095037	-0.00066674	9.032031369e-07	4.445422276e-07	0.000786371	0.000170289	6.18379349641e-07	2.8998343521000006e-08
2132.587815537672	1.936127006372772	3.74858778480599	4547930.79097974	2692.076873626919	1.4058684423471275	1.976466077187539	7247277.893516888	2439.3718242236337	3.4697925667605887	12.039460456347037	5950534.896816138	2443.4770214508185	1849.836366238491	0.983093	16.914539	0.08014045	0.0402878	-0.0280535195	-0.0555245296	0.0189297442	0.0282617242	0.0872786124	-0.0349339172	0.078353368	-0.0530085243	0.0073656621	-0.0362105344	-0.0442158274	0.0717364674	0.1166766006	0.0234834607	-0.1263235713	0.090412545	-0.0483022732	-0.0537832095	-0.0747659532	-0.0260438396	0.0449333097	-0.109491476	0.0367281232	-0.0303110439	0.021849184	-0.1199352047	-0.0467324116	-0.0459448584	-0.1148731188	-0.0648485993	-0.031787074	0.1555086249	-0.0233463427	-0.0346395007	-0.0459868561	-0.0810897766	-0.0132811581	0.0753018479	0.0828168052	-0.0319863642	0.0347867642	-0.0413657665	-0.0609079646	-0.0252943285	0.0471372071	-0.0287603791	0.1014174396	-0.0638230302	-0.0845698848	-0.1217815827	0.1136359016	-0.1185936253	0.0924606005	-0.2073458151	-0.0854217363	-0.0273572072	-0.0434808734	0.0390963815	-0.1141313616	-0.0317727562	0.1331108161	-0.0260203038	0.0127945329	0.0279133561	-0.001255161	-0.0443345881	-0.1765538948	-0.1001436446	0.1024599729	-0.0685071845	-0.0653623483	0.0741221957	0.0090261814	-0.1896341503	-0.0361783744	-0.0220898521	0.0196421251	-0.0117002122	0.0003079453	-0.0350464001	-0.0381468923	-0.0839871111	-0.0125720774	-0.1201612467	0.1151523234	0.1302041971	0.0346511088	0.1256241739	0.0294531334	-0.0660284465	0.0896567954	-0.0561280863	-0.0480485817	-0.0897226022	-0.1144387113	0.0907346047	-0.0200369188	-0.0015681958	0.0074176157	0.0373571794	0.0415472403	0.0411944136	0.1157030172	0.1795972104	0.0385648261	-0.0202829657	-0.0171702683	0.0014835566	-0.0585226569	-0.1380846471	-0.0302838179	0.0371465974	-0.0111277201	-0.109153898	0.1164693578	-0.0520050435	0.1131919653	0.1064475877	0.0955030384	-0.0161161	0.0209197	0.00025972867921	0.0004376338480899	0.0368494	0.0055674	3.099594276e-05	0.0013578782803599	0.0494069	-0.0257188	0.00066145667344	0.0024410417676099	-0.00129133	3.968000000000005e-05	1.574502400000004e-09	1.6675331689000002e-06	-0.000487884	0.0004624859999999	2.38030797456e-07	2.1389330019599998e-07	0.000729846	-5.652499999999998e-05	5.326751837160001e-07	3.195075624999997e-09
