onset	duration	BIDS_Subject	BIDS_Session	Run	SubTrial	Condition	Stimulus.ACC	ResponseCheck	Result	stimrt	Cue.OnsetTime	Cue.Duration	Fix.OnsetTime	Fix.Duration	Probe.Duration	Feedback.OnsetTime	Feedback.Duration
n/a	n/a	sub-106	ses-3	2	1.0	SmallReward	0.0	No Response Detected	You did not earn $0.20!	n/a	0.03	2.0	2.03	2.0	225.0	4.303	1.725
n/a	n/a	sub-106	ses-3	2	2.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	6.042	2.0	8.042	2.0	225.0	10.315	1.725
n/a	n/a	sub-106	ses-3	2	3.0	SmallPun	0.0	No Response Detected	You lose $0.20!	n/a	12.055	2.0	14.055	2.0	225.0	16.328	1.725
n/a	n/a	sub-106	ses-3	2	4.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	18.068	2.0	20.068	2.0	225.0	22.341	1.725
n/a	n/a	sub-106	ses-3	2	5.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	24.081	2.0	26.081	2.0	225.0	28.354	1.725
n/a	n/a	sub-106	ses-3	2	6.0	LgPun	1.0	Correct Response!	You keep $5!	n/a	30.094	2.0	32.094	2.0	225.0	34.367	1.725
n/a	n/a	sub-106	ses-3	2	7.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	36.107	2.0	38.107	2.0	225.0	40.38	1.725
n/a	n/a	sub-106	ses-3	2	8.0	SmallPun	0.0	No Response Detected	You lose $0.20!	n/a	42.12	2.0	44.12	2.0	225.0	46.393	1.725
n/a	n/a	sub-106	ses-3	2	9.0	LgPun	0.0	No Response Detected	You lose $5!	n/a	48.133	2.0	50.133	2.0	225.0	52.406	1.725
n/a	n/a	sub-106	ses-3	2	10.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	54.146	2.0	56.146	2.0	225.0	58.419	1.725
n/a	n/a	sub-106	ses-3	2	11.0	LgReward	0.0	No Response Detected	You did not earn $5!	n/a	60.159	2.0	62.159	2.0	225.0	64.432	1.725
n/a	n/a	sub-106	ses-3	2	12.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	66.172	2.0	68.172	2.0	225.0	70.445	1.725
n/a	n/a	sub-106	ses-3	2	13.0	SmallReward	0.0	No Response Detected	You did not earn $0.20!	n/a	72.185	2.0	74.185	2.0	225.0	76.458	1.725
n/a	n/a	sub-106	ses-3	2	14.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	78.198	2.0	80.198	2.0	225.0	82.471	1.725
n/a	n/a	sub-106	ses-3	2	15.0	LgReward	1.0	Correct Response!	You earn $5!	n/a	84.211	2.0	86.211	2.0	225.0	88.484	1.725
n/a	n/a	sub-106	ses-3	2	16.0	LgPun	0.0	No Response Detected	You lose $5!	n/a	90.224	2.0	92.224	2.0	225.0	94.497	1.725
n/a	n/a	sub-106	ses-3	2	17.0	SmallPun	0.0	No Response Detected	You lose $0.20!	n/a	96.237	2.0	98.237	2.0	225.0	100.51	1.725
n/a	n/a	sub-106	ses-3	2	18.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	102.251	2.0	104.251	2.0	225.0	106.524	1.725
n/a	n/a	sub-106	ses-3	2	19.0	LgReward	0.0	No Response Detected	You did not earn $5!	n/a	108.264	2.0	110.264	2.0	225.0	112.537	1.725
n/a	n/a	sub-106	ses-3	2	20.0	SmallReward	1.0	Correct Response!	You earn $0.20!	n/a	114.277	2.0	116.277	2.0	225.0	118.55	1.725
n/a	n/a	sub-106	ses-3	2	21.0	SmallPun	1.0	Correct Response!	You keep $0.20!	n/a	120.29	2.0	122.29	2.0	225.0	124.563	1.725
n/a	n/a	sub-106	ses-3	2	22.0	LgPun	0.0	No Response Detected	You lose $5!	n/a	126.303	2.0	128.303	2.0	225.0	130.576	1.725
n/a	n/a	sub-106	ses-3	2	23.0	Triangle	1.0	Correct Response!	No money at stake!	n/a	132.316	2.0	134.316	2.0	225.0	136.589	1.725
